,QUARTER,TIME_REMAINING,UTAH_ACTION,GOLDEN STATE_ACTION,UTAH_SCORE,GOLDEN STATE_SCORE
38,1,7:17.0,Offensive rebound by D. Favors,,2,12
39,1,7:17.0,D. Favors makes 2-pt tip-in at rim,,4,12
40,1,6:59.0,,K. Thompson makes 2-pt jump shot from 18 ft (assist by A. Bogut),4,14
41,1,6:40.0,A. Burks misses 3-pt jump shot from 22 ft,,4,14
42,1,6:39.0,Offensive rebound by E. Freedom,,4,14
43,1,6:35.0,E. Freedom misses 2-pt layup from 1 ft,,4,14
44,1,6:34.0,,Defensive rebound by D. Green,4,14
45,1,6:14.0,,H. Barnes misses 2-pt jump shot from 22 ft,4,14
46,1,6:13.0,Defensive rebound by E. Freedom,,4,14
47,1,5:51.0,E. Freedom makes 2-pt jump shot from 7 ft,,6,14
48,1,5:42.0,,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),6,16
49,1,5:28.0,Turnover by G. Hayward (bad pass; steal by K. Thompson),,6,16
50,1,5:24.0,,Shooting foul by A. Burks (drawn by K. Thompson),6,16
51,1,5:24.0,,K. Thompson makes free throw 1 of 2,6,17
52,1,5:24.0,J. Ingles enters the game for G. Hayward,,6,17
53,1,5:24.0,,K. Thompson misses free throw 2 of 2,6,17
54,1,5:22.0,Defensive rebound by D. Favors,,6,17
55,1,5:06.0,T. Burke misses 2-pt jump shot from 10 ft,,6,17
56,1,5:05.0,,Defensive rebound by H. Barnes,6,17
57,1,4:59.0,,S. Curry makes 2-pt layup from 1 ft,6,19
58,1,4:42.0,Shooting foul by H. Barnes (drawn by A. Burks),,6,19
59,1,4:42.0,A. Burks makes free throw 1 of 2,,7,19
60,1,4:42.0,,A. Iguodala enters the game for H. Barnes,7,19
61,1,4:42.0,A. Burks makes free throw 2 of 2,,8,19
62,1,4:38.0,,Golden State full timeout,8,19
63,1,4:38.0,T. Booker enters the game for E. Freedom,,8,19
64,1,4:32.0,,K. Thompson misses 3-pt jump shot from 28 ft,8,19
65,1,4:29.0,,Offensive rebound by Team,8,19
66,1,4:19.0,,D. Green misses 3-pt jump shot from 25 ft,8,19
67,1,4:18.0,Defensive rebound by J. Ingles,,8,19
68,1,4:03.0,T. Burke misses 2-pt jump shot from 18 ft,,8,19
69,1,4:01.0,,Defensive rebound by D. Green,8,19
70,1,3:48.0,,A. Bogut misses 2-pt hook shot from 11 ft,8,19
71,1,3:47.0,,Offensive rebound by Team,8,19
72,1,3:47.0,,L. Barbosa enters the game for K. Thompson,8,19
73,1,3:34.0,,A. Bogut misses 2-pt jump shot from 15 ft,8,19
74,1,3:33.0,Defensive rebound by A. Burks,,8,19
75,1,3:15.0,T. Booker misses 2-pt layup from 2 ft,,8,19
76,1,3:14.0,,Defensive rebound by D. Green,8,19
77,1,3:09.0,,S. Curry misses 3-pt jump shot from 27 ft,8,19
78,1,3:08.0,,Offensive rebound by L. Barbosa,8,19
79,1,2:58.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by S. Curry),8,21
80,1,2:38.0,J. Ingles misses 3-pt jump shot from 25 ft,,8,21
81,1,2:37.0,,Defensive rebound by D. Green,8,21
82,1,2:21.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),8,24
83,1,2:09.0,,Violation by A. Bogut (kicked ball),8,24
84,1,2:09.0,,H. Barnes enters the game for D. Green,8,24
85,1,2:09.0,,M. Speights enters the game for A. Bogut,8,24
86,1,2:09.0,D. Exum enters the game for T. Burke,,8,24
87,1,2:09.0,R. Gobert enters the game for D. Favors,,8,24
88,1,1:56.0,A. Burks misses 2-pt jump shot from 3 ft,,8,24
89,1,1:55.0,Offensive rebound by R. Gobert,,8,24
90,1,1:53.0,R. Gobert misses 2-pt layup at rim (block by H. Barnes),,8,24
91,1,1:52.0,Offensive rebound by A. Burks,,8,24
92,1,1:52.0,A. Burks makes 2-pt layup from 1 ft,,10,24
93,1,1:34.0,,S. Curry misses 2-pt jump shot from 20 ft,10,24
94,1,1:33.0,Defensive rebound by D. Exum,,10,24
95,1,1:17.0,,Offensive charge foul by A. Burks (drawn by M. Speights),10,24
96,1,1:17.0,Turnover by A. Burks (offensive foul),,10,24
97,1,1:17.0,,S. Livingston enters the game for S. Curry,10,24
98,1,1:17.0,I. Clark enters the game for A. Burks,,10,24
99,1,1:04.0,,A. Iguodala makes 3-pt jump shot from 26 ft (assist by L. Barbosa),10,27
100,1,0:52.0,Shooting foul by S. Livingston (drawn by J. Ingles),,10,27
101,1,0:52.0,J. Ingles makes free throw 1 of 2,,11,27
102,1,0:52.0,J. Ingles misses free throw 2 of 2,,11,27
103,1,0:51.0,,Defensive rebound by A. Iguodala,11,27
104,1,0:45.0,,Shooting foul by R. Gobert (drawn by A. Iguodala),11,27
105,1,0:45.0,,A. Iguodala makes free throw 1 of 2,11,28
106,1,0:45.0,,A. Iguodala misses free throw 2 of 2,11,28
107,1,0:45.0,Defensive rebound by T. Booker,,11,28
108,1,0:23.0,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),,13,28
109,1,0:04.0,,M. Speights misses 2-pt layup from 2 ft,13,28
110,1,0:03.0,,Offensive rebound by Team,13,28
111,1,0:02.0,,L. Barbosa misses 2-pt layup from 2 ft,13,28
112,1,0:01.0,Defensive rebound by D. Exum,,13,28
113,2,11:42.0,Turnover by R. Gobert (traveling),,13,28
114,2,11:27.0,,M. Speights makes 2-pt jump shot from 16 ft (assist by S. Livingston),13,30
115,2,11:09.0,G. Hayward misses 2-pt jump shot from 17 ft,,13,30
116,2,11:08.0,,Defensive rebound by H. Barnes,13,30
117,2,11:03.0,,L. Barbosa misses 2-pt jump shot from 18 ft,13,30
118,2,11:01.0,Defensive rebound by R. Gobert,,13,30
119,2,10:56.0,T. Booker makes 2-pt layup from 1 ft (assist by G. Hayward),,15,30
120,2,10:29.0,,M. Speights misses 2-pt jump shot from 18 ft,15,30
121,2,10:27.0,Defensive rebound by D. Exum,,15,30
122,2,10:04.0,Turnover by Team (shot clock),,15,30
123,2,9:40.0,,A. Iguodala makes 2-pt jump shot from 17 ft (assist by M. Speights),15,32
124,2,9:24.0,Turnover by G. Hayward (bad pass; steal by L. Barbosa),,15,32
125,2,9:14.0,,S. Livingston misses 2-pt jump shot from 7 ft (block by R. Gobert),15,32
126,2,9:13.0,Defensive rebound by J. Ingles,,15,32
127,2,9:06.0,G. Hayward makes 3-pt jump shot from 26 ft (assist by J. Ingles),,18,32
128,2,8:45.0,,M. Speights makes 2-pt dunk at rim (assist by A. Iguodala),18,34
129,2,8:35.0,R. Gobert makes 2-pt layup from 2 ft (assist by D. Exum),,20,34
130,2,8:35.0,Shooting foul by M. Speights (drawn by R. Gobert),,20,34
131,2,8:35.0,Official timeout,,20,34
132,2,8:35.0,T. Burke enters the game for T. Booker,,20,34
133,2,8:35.0,S. Novak enters the game for D. Exum,,20,34
134,2,8:35.0,R. Gobert misses free throw 1 of 1,,20,34
135,2,8:33.0,,Defensive rebound by H. Barnes,20,34
136,2,8:11.0,,H. Barnes misses 3-pt jump shot from 27 ft,20,34
137,2,8:10.0,Defensive rebound by G. Hayward,,20,34
138,2,7:55.0,S. Novak makes 3-pt jump shot from 24 ft (assist by T. Burke),,23,34
139,2,7:35.0,,S. Livingston makes 2-pt hook shot from 10 ft,23,36
140,2,7:30.0,Shooting foul by L. Barbosa (drawn by G. Hayward),,23,36
141,2,7:30.0,G. Hayward makes free throw 1 of 2,,24,36
142,2,7:30.0,,K. Thompson enters the game for L. Barbosa,24,36
143,2,7:30.0,D. Favors enters the game for R. Gobert,,24,36
144,2,7:30.0,G. Hayward misses free throw 2 of 2,,24,36
145,2,7:29.0,,Defensive rebound by H. Barnes,24,36
146,2,7:19.0,,K. Thompson makes 2-pt jump shot from 12 ft (assist by S. Livingston),24,38
147,2,7:05.0,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),,26,38
148,2,6:46.0,,M. Speights makes 2-pt jump shot from 19 ft (assist by K. Thompson),26,40
149,2,6:29.0,D. Favors misses 2-pt jump shot from 12 ft,,26,40
150,2,6:28.0,,Defensive rebound by A. Iguodala,26,40
151,2,6:18.0,,M. Speights misses 2-pt jump shot from 17 ft,26,40
152,2,6:17.0,Defensive rebound by Team,,26,40
153,2,6:17.0,,A. Bogut enters the game for M. Speights,26,40
154,2,5:59.0,J. Ingles misses 3-pt jump shot from 25 ft,,26,40
155,2,5:58.0,,Defensive rebound by H. Barnes,26,40
156,2,5:46.0,,S. Livingston makes 2-pt jump shot from 12 ft,26,42
157,2,5:44.0,,Golden State full timeout,26,42
158,2,5:44.0,A. Burks enters the game for J. Ingles,,26,42
159,2,5:44.0,,D. Green enters the game for A. Iguodala,26,42
160,2,5:24.0,Shooting foul by A. Bogut (drawn by D. Favors),,26,42
161,2,5:24.0,D. Favors makes free throw 1 of 2,,27,42
162,2,5:24.0,D. Favors makes free throw 2 of 2,,28,42
163,2,5:14.0,,H. Barnes misses 2-pt layup from 1 ft,28,42
164,2,5:12.0,,Offensive rebound by A. Bogut,28,42
165,2,5:12.0,,A. Bogut makes 2-pt tip-in at rim,28,44
166,2,4:57.0,,S. Curry enters the game for S. Livingston,28,44
167,2,4:49.0,D. Favors misses 2-pt jump shot from 11 ft,,28,44
168,2,4:48.0,,Defensive rebound by A. Bogut,28,44
169,2,4:35.0,,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),28,46
170,2,4:14.0,D. Favors misses 2-pt jump shot from 13 ft,,28,46
171,2,4:13.0,,Defensive rebound by H. Barnes,28,46
172,2,4:07.0,,S. Curry misses 3-pt jump shot from 27 ft,28,46
173,2,4:06.0,Defensive rebound by A. Burks,,28,46
174,2,3:58.0,Turnover by A. Burks (bad pass; steal by S. Curry),,28,46
175,2,3:42.0,,A. Bogut makes 2-pt layup from 1 ft (assist by D. Green),28,48
176,2,3:36.0,Utah full timeout,,28,48
177,2,3:36.0,T. Booker enters the game for G. Hayward,,28,48
178,2,3:36.0,J. Ingles enters the game for S. Novak,,28,48
179,2,3:26.0,A. Burks misses 2-pt jump shot from 18 ft,,28,48
180,2,3:25.0,,Defensive rebound by S. Curry,28,48
181,2,3:19.0,,K. Thompson misses 3-pt jump shot from 28 ft,28,48
182,2,3:18.0,Defensive rebound by T. Burke,,28,48
183,2,3:07.0,T. Burke misses 3-pt jump shot from 26 ft,,28,48
184,2,3:06.0,Offensive rebound by D. Favors,,28,48
185,2,2:45.0,Turnover by T. Burke (bad pass; steal by D. Green),,28,48
186,2,2:37.0,,D. Green makes 3-pt jump shot from 26 ft (assist by H. Barnes),28,51
187,2,2:18.0,Turnover by D. Favors (offensive foul),,28,51
188,2,2:18.0,,Offensive charge foul by D. Favors (drawn by S. Curry),28,51
189,2,2:18.0,G. Hayward enters the game for J. Ingles,,28,51
190,2,2:18.0,R. Gobert enters the game for D. Favors,,28,51
191,2,2:06.0,,A. Bogut makes 2-pt dunk at rim (assist by K. Thompson),28,53
192,2,1:42.0,Turnover by T. Booker (lost ball; steal by S. Curry),,28,53
193,2,1:26.0,,D. Green misses 3-pt jump shot from 27 ft,28,53
194,2,1:25.0,Defensive rebound by G. Hayward,,28,53
195,2,1:13.0,A. Burks makes 2-pt jump shot from 14 ft (assist by T. Burke),,30,53
196,2,0:56.0,,Turnover by S. Curry (bad pass; steal by T. Booker),30,53
197,2,0:56.0,Personal take foul by A. Bogut (drawn by T. Booker),,30,53
198,2,0:40.0,T. Burke makes 2-pt jump shot from 20 ft (assist by R. Gobert),,32,53
199,2,0:40.0,,Golden State full timeout,32,53
200,2,0:40.0,,M. Speights enters the game for A. Bogut,32,53
201,2,0:40.0,J. Ingles enters the game for A. Burks,,32,53
202,2,0:34.0,,Personal take foul by T. Burke (drawn by S. Curry),32,53
203,2,0:27.0,,Shooting foul by R. Gobert (drawn by M. Speights),32,53
204,2,0:27.0,,M. Speights misses free throw 1 of 2,32,53
205,2,0:27.0,,Offensive rebound by Team,32,53
206,2,0:27.0,,M. Speights makes free throw 2 of 2,32,54
207,2,0:03.0,G. Hayward misses 2-pt jump shot from 17 ft,,32,54
208,2,0:02.0,,Defensive rebound by S. Curry,32,54
209,3,11:44.0,E. Freedom makes 2-pt jump shot from 15 ft (assist by T. Burke),,34,54
210,3,11:30.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by S. Curry),34,56
211,3,11:12.0,T. Burke misses 2-pt jump shot from 10 ft,,34,56
212,3,11:11.0,Offensive rebound by D. Favors,,34,56
213,3,11:11.0,D. Favors misses 2-pt tip-in from 1 ft,,34,56
214,3,11:08.0,,Defensive rebound by K. Thompson,34,56
215,3,10:49.0,,D. Green misses 3-pt jump shot from 23 ft,34,56
216,3,10:49.0,Defensive rebound by T. Burke,,34,56
217,3,10:40.0,Turnover by E. Freedom (lost ball; steal by D. Green),,34,56
218,3,10:36.0,,K. Thompson makes 2-pt dunk at rim (assist by S. Curry),34,58
219,3,10:19.0,G. Hayward makes 2-pt layup from 2 ft,,36,58
220,3,10:12.0,,H. Barnes misses 2-pt layup from 2 ft (block by D. Favors),36,58
221,3,10:09.0,Defensive rebound by G. Hayward,,36,58
222,3,9:53.0,A. Burks makes 3-pt jump shot from 25 ft (assist by D. Favors),,39,58
223,3,9:44.0,,Shooting foul by G. Hayward (drawn by D. Green),39,58
224,3,9:44.0,,D. Green misses free throw 1 of 2,39,58
225,3,9:44.0,,Offensive rebound by Team,39,58
226,3,9:44.0,,D. Green makes free throw 2 of 2,39,59
227,3,9:27.0,G. Hayward misses 2-pt jump shot from 22 ft,,39,59
228,3,9:26.0,,Defensive rebound by A. Bogut,39,59
229,3,9:20.0,,A. Bogut makes 2-pt layup from 1 ft,39,61
230,3,9:08.0,Shooting foul by K. Thompson (drawn by D. Favors),,39,61
231,3,9:08.0,D. Favors makes free throw 1 of 2,,40,61
232,3,9:08.0,D. Favors makes free throw 2 of 2,,41,61
233,3,8:58.0,,Turnover by S. Curry (lost ball; steal by G. Hayward),41,61
234,3,8:57.0,Personal foul by S. Curry (drawn by G. Hayward),,41,61
235,3,8:57.0,T. Booker enters the game for D. Favors,,41,61
236,3,8:38.0,G. Hayward makes 2-pt jump shot from 8 ft (assist by E. Freedom),,43,61
237,3,8:28.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),43,63
238,3,8:28.0,,Shooting foul by E. Freedom (drawn by D. Green),43,63
239,3,8:28.0,,D. Green makes free throw 1 of 1,43,64
240,3,8:21.0,Personal foul by D. Green (drawn by G. Hayward),,43,64
241,3,8:21.0,,A. Iguodala enters the game for H. Barnes,43,64
242,3,8:15.0,E. Freedom misses 2-pt jump shot from 16 ft,,43,64
243,3,8:14.0,,Defensive rebound by S. Curry,43,64
244,3,8:03.0,,A. Bogut makes 2-pt hook shot from 6 ft,43,66
245,3,8:00.0,Turnover by G. Hayward (step out of bounds),,43,66
246,3,7:55.0,,Turnover by S. Curry (bad pass; steal by T. Burke),43,66
247,3,7:54.0,Personal foul by D. Green (drawn by T. Burke),,43,66
248,3,7:33.0,A. Burks misses 2-pt jump shot from 9 ft,,43,66
249,3,7:32.0,Offensive rebound by E. Freedom,,43,66
250,3,7:30.0,Shooting foul by A. Bogut (drawn by E. Freedom),,43,66
251,3,7:30.0,E. Freedom makes free throw 1 of 2,,44,66
252,3,7:30.0,,M. Speights enters the game for A. Bogut,44,66
253,3,7:30.0,E. Freedom misses free throw 2 of 2,,44,66
254,3,7:28.0,,Defensive rebound by D. Green,44,66
255,3,7:19.0,,M. Speights makes 2-pt dunk at rim (assist by S. Curry),44,68
256,3,6:58.0,T. Burke misses 2-pt jump shot from 15 ft,,44,68
257,3,6:57.0,Offensive rebound by Team,,44,68
258,3,6:41.0,G. Hayward makes 2-pt layup from 1 ft,,46,68
259,3,6:31.0,,M. Speights makes 2-pt dunk at rim (assist by S. Curry),46,70
260,3,6:16.0,T. Burke misses 2-pt layup at rim,,46,70
261,3,6:15.0,,Defensive rebound by D. Green,46,70
262,3,6:11.0,,Turnover by D. Green (lost ball; steal by T. Booker),46,70
263,3,6:06.0,E. Freedom makes 2-pt layup from 1 ft (assist by T. Burke),,48,70
264,3,5:43.0,,K. Thompson misses 3-pt jump shot from 25 ft,48,70
265,3,5:42.0,Defensive rebound by A. Burks,,48,70
266,3,5:25.0,Turnover by T. Burke (bad pass; steal by D. Green),,48,70
267,3,5:21.0,,D. Green makes 2-pt dunk at rim,48,72
268,3,4:56.0,G. Hayward misses 3-pt jump shot from 25 ft,,48,72
269,3,4:56.0,Offensive rebound by E. Freedom,,48,72
270,3,4:53.0,Turnover by E. Freedom (lost ball; steal by K. Thompson),,48,72
271,3,4:48.0,,A. Iguodala makes 2-pt layup from 1 ft,48,74
272,3,4:48.0,Utah full timeout,,48,74
273,3,4:48.0,,L. Barbosa enters the game for K. Thompson,48,74
274,3,4:48.0,D. Favors enters the game for E. Freedom,,48,74
275,3,4:48.0,D. Exum enters the game for T. Burke,,48,74
276,3,4:32.0,G. Hayward makes 2-pt jump shot from 18 ft,,50,74
277,3,4:12.0,,M. Speights makes 2-pt jump shot from 17 ft (assist by D. Green),50,76
278,3,3:59.0,T. Booker misses 2-pt layup from 1 ft,,50,76
279,3,3:58.0,Offensive rebound by D. Favors,,50,76
280,3,3:47.0,A. Burks misses 2-pt layup from 1 ft,,50,76
281,3,3:45.0,Offensive rebound by D. Favors,,50,76
282,3,3:45.0,Shooting foul by M. Speights (drawn by D. Favors),,50,76
283,3,3:45.0,D. Favors misses free throw 1 of 2,,50,76
284,3,3:45.0,Offensive rebound by Team,,50,76
285,3,3:45.0,D. Favors misses free throw 2 of 2,,50,76
286,3,3:44.0,,Defensive rebound by D. Green,50,76
287,3,3:27.0,,S. Curry misses 3-pt jump shot from 26 ft,50,76
288,3,3:26.0,Defensive rebound by D. Favors,,50,76
289,3,3:10.0,Personal foul by S. Curry (drawn by T. Booker),,50,76
290,3,3:10.0,T. Booker misses free throw 1 of 2,,50,76
291,3,3:10.0,Offensive rebound by Team,,50,76
292,3,3:10.0,J. Ingles enters the game for G. Hayward,,50,76
293,3,3:10.0,,S. Livingston enters the game for S. Curry,50,76
294,3,3:10.0,T. Booker makes free throw 2 of 2,,51,76
295,3,3:00.0,,A. Iguodala makes 2-pt jump shot from 21 ft (assist by S. Livingston),51,78
296,3,2:45.0,A. Burks misses 2-pt jump shot from 15 ft,,51,78
297,3,2:44.0,Offensive rebound by T. Booker,,51,78
298,3,2:44.0,T. Booker misses 2-pt tip-in from 1 ft,,51,78
299,3,2:43.0,Offensive rebound by D. Favors,,51,78
300,3,2:42.0,D. Favors makes 2-pt layup from 1 ft,,53,78
301,3,2:37.0,,Golden State full timeout,53,78
302,3,2:37.0,I. Clark enters the game for A. Burks,,53,78
303,3,2:35.0,,H. Barnes enters the game for D. Green,53,78
304,3,2:27.0,,A. Iguodala makes 2-pt jump shot from 19 ft (assist by S. Livingston),53,80
305,3,2:05.0,D. Favors misses 2-pt layup from 2 ft,,53,80
306,3,2:02.0,,Defensive rebound by S. Livingston,53,80
307,3,1:57.0,,Shooting foul by D. Exum (drawn by M. Speights),53,80
308,3,1:57.0,,M. Speights misses free throw 1 of 2,53,80
309,3,1:57.0,,Offensive rebound by Team,53,80
310,3,1:57.0,R. Gobert enters the game for D. Favors,,53,80
311,3,1:57.0,,M. Speights makes free throw 2 of 2,53,81
312,3,1:36.0,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),,55,81
313,3,1:22.0,,H. Barnes makes 2-pt jump shot from 14 ft,55,83
314,3,1:02.0,D. Exum misses 3-pt jump shot from 27 ft,,55,83
315,3,1:01.0,,Defensive rebound by Team,55,83
316,3,0:49.0,,Shooting foul by I. Clark (drawn by H. Barnes),55,83
317,3,0:49.0,,H. Barnes makes free throw 1 of 2,55,84
318,3,0:49.0,,H. Barnes makes free throw 2 of 2,55,85
319,3,0:36.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,57,85
320,3,0:22.0,,Offensive foul by M. Speights (drawn by J. Ingles),57,85
321,3,0:22.0,,Turnover by M. Speights (offensive foul),57,85
322,3,0:07.0,D. Exum misses 2-pt jump shot from 11 ft,,57,85
323,3,0:05.0,,Defensive rebound by A. Iguodala,57,85
324,3,0:03.0,,Turnover by A. Iguodala (lost ball; steal by R. Gobert),57,85
325,3,0:00.0,J. Ingles misses 3-pt jump shot from 33 ft,,57,85
326,3,0:00.0,Offensive rebound by Team,,57,85
327,4,11:48.0,,H. Barnes misses 2-pt jump shot from 19 ft,57,85
328,4,11:43.0,Defensive rebound by R. Gobert,,57,85
329,4,11:28.0,J. Ingles makes 2-pt jump shot from 19 ft,,59,85
330,4,11:06.0,,A. Iguodala makes 3-pt jump shot from 26 ft (assist by F. Ezeli),59,88
331,4,10:41.0,I. Clark misses 2-pt jump shot from 11 ft,,59,88
332,4,10:40.0,Offensive rebound by R. Gobert,,59,88
333,4,10:40.0,R. Gobert makes 2-pt dunk at rim,,61,88
334,4,10:33.0,,Personal foul by D. Exum (drawn by S. Livingston),61,88
335,4,10:30.0,,Turnover by S. Livingston (bad pass; steal by R. Gobert),61,88
336,4,10:12.0,D. Exum misses 3-pt jump shot from 25 ft,,61,88
337,4,10:11.0,,Defensive rebound by H. Barnes,61,88
338,4,9:52.0,,A. Iguodala misses 2-pt jump shot from 13 ft,61,88
339,4,9:51.0,,Offensive rebound by H. Barnes,61,88
340,4,9:42.0,,L. Barbosa misses 3-pt jump shot from 24 ft,61,88
341,4,9:41.0,Defensive rebound by S. Novak,,61,88
342,4,9:26.0,Offensive foul by R. Gobert (drawn by S. Livingston),,61,88
343,4,9:26.0,Turnover by R. Gobert (offensive foul),,61,88
344,4,9:11.0,,L. Barbosa makes 2-pt layup from 2 ft,61,90
345,4,9:00.0,Personal foul by S. Livingston (drawn by R. Gobert),,61,90
346,4,8:50.0,Turnover by D. Exum (bad pass; steal by L. Barbosa),,61,90
347,4,8:47.0,,Turnover by L. Barbosa (bad pass; steal by J. Ingles),61,90
348,4,8:40.0,S. Novak makes 3-pt jump shot from 25 ft (assist by J. Ingles),,64,90
349,4,8:23.0,,Turnover by A. Iguodala (bad pass; steal by D. Exum),64,90
350,4,8:16.0,S. Novak misses 3-pt jump shot from 26 ft,,64,90
351,4,8:15.0,Offensive rebound by R. Gobert,,64,90
352,4,8:03.0,I. Clark makes 2-pt layup from 2 ft (assist by S. Novak),,66,90
353,4,8:03.0,Shooting foul by L. Barbosa (drawn by I. Clark),,66,90
354,4,8:03.0,Official timeout,,66,90
355,4,8:03.0,,B. Rush enters the game for L. Barbosa,66,90
356,4,8:03.0,I. Clark makes free throw 1 of 1,,67,90
357,4,7:54.0,,Shooting foul by S. Novak (drawn by H. Barnes),67,90
358,4,7:54.0,,H. Barnes makes free throw 1 of 2,67,91
359,4,7:54.0,,H. Barnes makes free throw 2 of 2,67,92
360,4,7:39.0,D. Exum misses 2-pt jump shot from 19 ft,,67,92
361,4,7:38.0,,Defensive rebound by H. Barnes,67,92
362,4,7:25.0,,F. Ezeli misses 2-pt hook shot from 8 ft,67,92
363,4,7:24.0,Defensive rebound by S. Novak,,67,92
364,4,7:19.0,Personal foul by B. Rush (drawn by J. Ingles),,67,92
365,4,7:01.0,J. Ingles misses 3-pt jump shot from 27 ft,,67,92
366,4,6:59.0,,Defensive rebound by F. Ezeli,67,92
367,4,6:53.0,,A. Iguodala makes 2-pt jump shot from 20 ft,67,94
368,4,6:38.0,I. Clark misses 2-pt jump shot from 8 ft (block by F. Ezeli),,67,94
369,4,6:37.0,,Defensive rebound by S. Livingston,67,94
370,4,6:37.0,,Personal foul by I. Clark (drawn by F. Ezeli),67,94
371,4,6:37.0,,J. Holiday enters the game for A. Iguodala,67,94
372,4,6:19.0,,Turnover by H. Barnes (bad pass; steal by I. Clark),67,94
373,4,6:01.0,I. Clark makes 3-pt jump shot from 29 ft (assist by D. Exum),,70,94
374,4,5:49.0,,B. Rush misses 2-pt layup from 2 ft (block by R. Gobert),70,94
375,4,5:48.0,Defensive rebound by D. Exum,,70,94
376,4,5:25.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,72,94
377,4,5:15.0,,Golden State full timeout,72,94
378,4,5:15.0,E. Freedom enters the game for R. Gobert,,72,94
379,4,5:09.0,,Shooting foul by S. Novak (drawn by H. Barnes),72,94
380,4,5:09.0,,H. Barnes makes free throw 1 of 2,72,95
381,4,5:09.0,,H. Barnes makes free throw 2 of 2,72,96
382,4,4:56.0,D. Exum makes 2-pt layup from 1 ft (assist by E. Freedom),,74,96
383,4,4:38.0,,S. Livingston makes 2-pt layup from 2 ft,74,98
384,4,4:27.0,E. Freedom makes 2-pt layup from 1 ft (assist by J. Ingles),,76,98
385,4,4:27.0,Shooting foul by F. Ezeli (drawn by E. Freedom),,76,98
386,4,4:27.0,,O. Kuzmić enters the game for F. Ezeli,76,98
387,4,4:27.0,J. Evans enters the game for J. Ingles,,76,98
