,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,GOLDEN STATE_ACTION,OKLAHOMA CITY_SCORE,GOLDEN STATE_SCORE
34,1,7:45.0,,M. Speights misses 2-pt jump shot from 12 ft,16,9
35,1,7:44.0,Defensive rebound by A. Roberson,,16,9
36,1,7:28.0,S. Adams misses 2-pt layup from 3 ft,,16,9
37,1,7:27.0,Offensive rebound by S. Ibaka,,16,9
38,1,7:18.0,K. Durant makes 3-pt jump shot from 26 ft,,19,9
39,1,7:07.0,,S. Curry misses 3-pt jump shot from 25 ft,19,9
40,1,7:05.0,Defensive rebound by S. Ibaka,,19,9
41,1,6:57.0,K. Durant makes 3-pt jump shot from 26 ft,,22,9
42,1,6:43.0,,D. Green makes 2-pt jump shot from 13 ft (assist by S. Curry),22,11
43,1,6:29.0,K. Durant makes 3-pt jump shot from 25 ft,,25,11
44,1,6:19.0,,S. Curry misses 2-pt jump shot from 12 ft,25,11
45,1,6:18.0,Defensive rebound by S. Ibaka,,25,11
46,1,6:10.0,K. Durant misses 3-pt jump shot from 26 ft,,25,11
47,1,6:10.0,Offensive rebound by Team,,25,11
48,1,6:10.0,,A. Iguodala enters the game for H. Barnes,25,11
49,1,6:10.0,K. Perkins enters the game for S. Adams,,25,11
50,1,6:10.0,Offensive foul by K. Perkins (drawn by A. Iguodala),,25,11
51,1,6:10.0,Turnover by K. Perkins (offensive foul),,25,11
52,1,5:52.0,,M. Speights misses 2-pt jump shot from 9 ft,25,11
53,1,5:51.0,Defensive rebound by A. Roberson,,25,11
54,1,5:45.0,R. Westbrook makes 2-pt layup from 1 ft,,27,11
55,1,5:32.0,,D. Green makes 2-pt dunk at rim (assist by A. Iguodala),27,13
56,1,5:16.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,30,13
57,1,5:00.0,,D. Green makes 2-pt jump shot from 9 ft,30,15
58,1,4:38.0,R. Westbrook misses 3-pt jump shot from 25 ft,,30,15
59,1,4:38.0,,Defensive rebound by D. Green,30,15
60,1,4:30.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by A. Iguodala),30,18
61,1,4:23.0,Oklahoma City full timeout,,30,18
62,1,4:23.0,P. Jones enters the game for S. Ibaka,,30,18
63,1,4:19.0,K. Perkins makes 2-pt hook shot from 5 ft (assist by R. Westbrook),,32,18
64,1,4:04.0,,M. Speights makes 2-pt layup from 1 ft (assist by D. Green),32,20
65,1,3:49.0,R. Westbrook makes 2-pt jump shot from 12 ft,,34,20
66,1,3:33.0,Violation by K. Perkins (def goaltending),,34,20
67,1,3:33.0,,D. Green makes 2-pt hook shot from 6 ft (assist by S. Curry),34,22
68,1,3:21.0,R. Westbrook misses 2-pt jump shot from 5 ft (block by S. Curry),,34,22
69,1,3:18.0,,Defensive rebound by D. Green,34,22
70,1,3:14.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by D. Green),34,25
71,1,3:02.0,Turnover by R. Westbrook (bad pass; steal by S. Curry),,34,25
72,1,2:57.0,,D. Green misses 2-pt dunk at rim,34,25
73,1,2:55.0,Defensive rebound by P. Jones,,34,25
74,1,2:51.0,Personal foul by A. Iguodala (drawn by K. Durant),,34,25
75,1,2:51.0,,S. Livingston enters the game for S. Curry,34,25
76,1,2:51.0,A. Morrow enters the game for K. Durant,,34,25
77,1,2:44.0,Shooting foul by M. Speights (drawn by R. Westbrook),,34,25
78,1,2:44.0,R. Westbrook misses free throw 1 of 2,,34,25
79,1,2:44.0,Offensive rebound by Team,,34,25
80,1,2:44.0,,Technical foul by M. Speights,34,25
81,1,2:44.0,R. Westbrook makes technical free throw,,35,25
82,1,2:44.0,R. Westbrook makes free throw 2 of 2,,36,25
83,1,2:25.0,,K. Thompson misses 2-pt hook shot from 10 ft,36,25
84,1,2:24.0,Defensive rebound by A. Roberson,,36,25
85,1,2:18.0,R. Westbrook misses 2-pt layup from 1 ft,,36,25
86,1,2:18.0,,Defensive rebound by Team,36,25
87,1,2:10.0,,Turnover by D. Green (bad pass; steal by A. Roberson),36,25
88,1,2:06.0,A. Roberson makes 2-pt layup from 2 ft,,38,25
89,1,1:53.0,,A. Iguodala misses 2-pt jump shot from 17 ft,38,25
90,1,1:53.0,Defensive rebound by P. Jones,,38,25
91,1,1:30.0,R. Westbrook misses 3-pt jump shot from 26 ft,,38,25
92,1,1:29.0,,Defensive rebound by M. Speights,38,25
93,1,1:22.0,,S. Livingston makes 2-pt layup from 1 ft,38,27
94,1,1:08.0,A. Morrow makes 2-pt jump shot from 16 ft (assist by R. Westbrook),,40,27
95,1,0:59.0,,D. Green makes 3-pt jump shot from 26 ft (assist by S. Livingston),40,30
96,1,0:38.0,P. Jones misses 3-pt jump shot from 26 ft,,40,30
97,1,0:37.0,,Defensive rebound by M. Speights,40,30
98,1,0:27.0,,A. Iguodala misses 3-pt jump shot from 23 ft,40,30
99,1,0:26.0,Defensive rebound by Team,,40,30
100,1,0:26.0,,H. Barnes enters the game for D. Green,40,30
101,1,0:26.0,K. Durant enters the game for A. Roberson,,40,30
102,1,0:26.0,R. Jackson enters the game for P. Jones,,40,30
103,1,0:06.0,R. Westbrook misses 2-pt jump shot from 22 ft,,40,30
104,1,0:05.0,,Defensive rebound by H. Barnes,40,30
105,1,0:02.0,,H. Barnes makes 2-pt jump shot from 18 ft,40,32
106,2,11:51.0,,D. Green misses 3-pt jump shot from 26 ft,40,32
107,2,11:50.0,,Offensive rebound by S. Livingston,40,32
108,2,11:31.0,,A. Iguodala makes 3-pt jump shot from 25 ft (assist by S. Curry),40,35
109,2,11:14.0,K. Durant makes 2-pt jump shot from 22 ft,,42,35
110,2,11:07.0,,Personal foul by P. Jones (drawn by S. Curry),42,35
111,2,11:03.0,,S. Curry misses 3-pt jump shot from 26 ft,42,35
112,2,11:02.0,Defensive rebound by P. Jones,,42,35
113,2,10:54.0,K. Durant misses 2-pt jump shot from 3 ft (block by D. Green),,42,35
114,2,10:54.0,Offensive rebound by Team,,42,35
115,2,10:50.0,P. Jones misses 2-pt hook shot from 5 ft,,42,35
116,2,10:49.0,,Defensive rebound by D. Green,42,35
117,2,10:31.0,,D. Green misses 2-pt jump shot from 3 ft (block by K. Durant),42,35
118,2,10:29.0,Defensive rebound by K. Perkins,,42,35
119,2,10:21.0,P. Jones makes 2-pt layup from 2 ft (assist by K. Perkins),,44,35
120,2,10:10.0,,H. Barnes makes 3-pt jump shot from 24 ft (assist by S. Curry),44,38
121,2,10:06.0,Oklahoma City full timeout,,44,38
122,2,9:52.0,K. Durant makes 2-pt jump shot from 18 ft,,46,38
123,2,9:34.0,,D. Green makes 2-pt layup at rim (assist by S. Curry),46,40
124,2,9:20.0,S. Ibaka enters the game for K. Perkins,,46,40
125,2,9:15.0,S. Ibaka makes 2-pt dunk at rim (assist by K. Durant),,48,40
126,2,8:57.0,,S. Curry makes 2-pt layup at rim (assist by D. Green),48,42
127,2,8:43.0,R. Jackson misses 2-pt jump shot from 18 ft,,48,42
128,2,8:40.0,Offensive rebound by S. Ibaka,,48,42
129,2,8:35.0,P. Jones misses 3-pt jump shot from 25 ft,,48,42
130,2,8:33.0,,Defensive rebound by S. Curry,48,42
131,2,8:29.0,,Personal foul by R. Jackson (drawn by S. Curry),48,42
132,2,8:23.0,,Turnover by S. Curry (lost ball; steal by S. Ibaka),48,42
133,2,8:17.0,K. Durant misses 2-pt jump shot from 3 ft,,48,42
134,2,8:16.0,,Defensive rebound by A. Iguodala,48,42
135,2,8:00.0,,S. Livingston makes 2-pt jump shot from 14 ft,48,44
136,2,7:42.0,Turnover by R. Jackson (bad pass; steal by H. Barnes),,48,44
137,2,7:37.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by A. Iguodala),48,47
138,2,7:30.0,Oklahoma City full timeout,,48,47
139,2,7:30.0,R. Westbrook enters the game for R. Jackson,,48,47
140,2,7:16.0,S. Ibaka misses 2-pt jump shot from 19 ft,,48,47
141,2,7:15.0,,Defensive rebound by H. Barnes,48,47
142,2,7:03.0,,S. Livingston makes 2-pt jump shot from 16 ft (assist by D. Green),48,49
143,2,6:48.0,R. Westbrook misses 2-pt layup from 2 ft,,48,49
144,2,6:47.0,Offensive rebound by Team,,48,49
145,2,6:43.0,Technical foul by Team,,48,49
146,2,6:43.0,,S. Curry makes technical free throw,48,50
147,2,6:22.0,,S. Curry misses 3-pt jump shot from 29 ft,48,50
148,2,6:21.0,Defensive rebound by P. Jones,,48,50
149,2,6:16.0,Shooting foul by H. Barnes (drawn by K. Durant),,48,50
150,2,6:16.0,K. Durant makes free throw 1 of 2,,49,50
151,2,6:16.0,A. Roberson enters the game for P. Jones,,49,50
152,2,6:16.0,K. Durant makes free throw 2 of 2,,50,50
153,2,6:13.0,,Golden State full timeout,50,50
154,2,6:13.0,P. Jones enters the game for K. Durant,,50,50
155,2,6:08.0,,H. Barnes misses 2-pt layup from 1 ft,50,50
156,2,6:07.0,Defensive rebound by A. Roberson,,50,50
157,2,5:47.0,Turnover by R. Westbrook (lost ball; steal by H. Barnes),,50,50
158,2,5:42.0,,H. Barnes makes 2-pt layup from 1 ft,50,52
159,2,5:20.0,Turnover by S. Ibaka (lost ball; steal by A. Iguodala),,50,52
160,2,5:10.0,,S. Livingston misses 2-pt jump shot from 10 ft,50,52
161,2,5:09.0,Defensive rebound by Team,,50,52
162,2,5:09.0,,Loose ball foul by H. Barnes (drawn by A. Morrow),50,52
163,2,5:09.0,,K. Thompson enters the game for S. Livingston,50,52
164,2,5:09.0,,J. Holiday enters the game for A. Iguodala,50,52
165,2,4:52.0,Shooting foul by H. Barnes (drawn by R. Westbrook),,50,52
166,2,4:52.0,R. Westbrook makes free throw 1 of 2,,51,52
167,2,4:52.0,,M. Speights enters the game for H. Barnes,51,52
168,2,4:52.0,R. Westbrook makes free throw 2 of 2,,52,52
169,2,4:28.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by K. Thompson),52,55
170,2,4:10.0,P. Jones misses 2-pt jump shot from 4 ft (block by M. Speights),,52,55
171,2,4:08.0,,Defensive rebound by J. Holiday,52,55
172,2,3:57.0,,S. Curry makes 2-pt layup from 1 ft,52,57
173,2,3:36.0,Turnover by R. Westbrook (lost ball; steal by K. Thompson),,52,57
174,2,3:31.0,,S. Curry misses 3-pt jump shot from 28 ft,52,57
175,2,3:29.0,,Offensive rebound by M. Speights,52,57
176,2,3:26.0,,K. Thompson makes 3-pt jump shot from 22 ft (assist by M. Speights),52,60
177,2,3:24.0,Oklahoma City full timeout,,52,60
178,2,3:24.0,K. Durant enters the game for P. Jones,,52,60
179,2,3:04.0,Turnover by R. Westbrook (lost ball; steal by S. Curry),,52,60
180,2,3:00.0,,Turnover by S. Curry (lost ball),52,60
181,2,2:40.0,A. Roberson misses 3-pt jump shot from 22 ft,,52,60
182,2,2:39.0,Offensive rebound by Team,,52,60
183,2,2:39.0,,Loose ball foul by J. Holiday (drawn by S. Ibaka),52,60
184,2,2:33.0,R. Westbrook misses 2-pt jump shot from 3 ft (block by M. Speights),,52,60
185,2,2:33.0,Offensive rebound by Team,,52,60
186,2,2:26.0,S. Ibaka misses 2-pt jump shot from 11 ft,,52,60
187,2,2:25.0,,Defensive rebound by D. Green,52,60
188,2,2:25.0,,Personal foul by R. Westbrook (drawn by D. Green),52,60
189,2,2:11.0,,D. Green misses 3-pt jump shot from 26 ft,52,60
190,2,2:10.0,Defensive rebound by A. Roberson,,52,60
191,2,2:01.0,K. Durant makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,55,60
192,2,1:46.0,,Shooting foul by S. Ibaka (drawn by D. Green),55,60
193,2,1:46.0,,D. Green makes free throw 1 of 2,55,61
194,2,1:46.0,,D. Green misses free throw 2 of 2,55,61
195,2,1:44.0,Defensive rebound by K. Durant,,55,61
196,2,1:35.0,K. Durant makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,58,61
197,2,1:19.0,,M. Speights makes 2-pt layup from 1 ft (assist by K. Thompson),58,63
198,2,1:08.0,Personal foul by D. Green (drawn by K. Durant),,58,63
199,2,1:08.0,K. Durant makes free throw 1 of 2,,59,63
200,2,1:08.0,,Golden State full timeout,59,63
201,2,1:08.0,K. Durant misses free throw 2 of 2,,59,63
202,2,1:06.0,Offensive rebound by A. Roberson,,59,63
203,2,0:59.0,Personal foul by J. Holiday (drawn by K. Durant),,59,63
204,2,0:59.0,K. Durant misses free throw 1 of 2,,59,63
205,2,0:59.0,Offensive rebound by Team,,59,63
206,2,0:59.0,K. Durant makes free throw 2 of 2,,60,63
207,2,0:47.0,,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),60,65
208,2,0:35.0,A. Roberson makes 3-pt jump shot from 23 ft (assist by K. Durant),,63,65
209,2,0:23.0,,M. Speights misses 2-pt jump shot from 12 ft,63,65
210,2,0:22.0,Defensive rebound by A. Morrow,,63,65
211,2,0:02.0,Turnover by K. Durant (offensive foul),,63,65
212,2,0:02.0,,Offensive charge foul by K. Durant (drawn by M. Speights),63,65
213,2,0:02.0,P. Jones enters the game for K. Durant,,63,65
214,3,11:36.0,Shooting foul by F. Ezeli (drawn by R. Westbrook),,63,65
215,3,11:36.0,R. Westbrook misses free throw 1 of 2,,63,65
216,3,11:36.0,Offensive rebound by Team,,63,65
217,3,11:36.0,R. Westbrook misses free throw 2 of 2,,63,65
218,3,11:34.0,,Defensive rebound by D. Green,63,65
219,3,11:27.0,,K. Thompson misses 2-pt jump shot from 16 ft,63,65
220,3,11:26.0,Defensive rebound by S. Adams,,63,65
221,3,11:12.0,Turnover by S. Ibaka (lost ball; steal by S. Curry),,63,65
222,3,11:05.0,,H. Barnes misses 3-pt jump shot from 27 ft,63,65
223,3,11:03.0,Defensive rebound by A. Roberson,,63,65
224,3,10:48.0,S. Adams makes 2-pt layup from 2 ft,,65,65
225,3,10:48.0,Shooting foul by D. Green (drawn by S. Adams),,65,65
226,3,10:48.0,S. Adams misses free throw 1 of 1,,65,65
227,3,10:44.0,Offensive rebound by S. Ibaka,,65,65
228,3,10:44.0,S. Ibaka misses 2-pt tip-in from 1 ft,,65,65
229,3,10:42.0,,Defensive rebound by F. Ezeli,65,65
230,3,10:29.0,,S. Curry misses 2-pt jump shot from 7 ft,65,65
231,3,10:26.0,,Offensive rebound by H. Barnes,65,65
232,3,10:24.0,,K. Thompson misses 3-pt jump shot from 23 ft,65,65
233,3,10:21.0,,Offensive rebound by S. Curry,65,65
234,3,10:14.0,,F. Ezeli makes 2-pt dunk at rim (assist by D. Green),65,67
235,3,10:01.0,,Offensive charge foul by S. Adams (drawn by F. Ezeli),65,67
236,3,10:01.0,Turnover by S. Adams (offensive foul),,65,67
237,3,9:41.0,,F. Ezeli misses 2-pt layup from 2 ft (block by S. Ibaka),65,67
238,3,9:39.0,Defensive rebound by S. Adams,,65,67
239,3,9:39.0,R. Westbrook misses 2-pt layup from 1 ft,,65,67
240,3,9:36.0,,Defensive rebound by F. Ezeli,65,67
241,3,9:29.0,,K. Thompson misses 2-pt layup from 1 ft,65,67
242,3,9:27.0,,Offensive rebound by S. Curry,65,67
243,3,9:26.0,,S. Curry makes 2-pt layup from 1 ft,65,69
244,3,9:16.0,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),,67,69
245,3,8:56.0,,K. Thompson makes 2-pt jump shot from 16 ft (assist by S. Curry),67,71
246,3,8:39.0,P. Jones makes 2-pt jump shot from 17 ft (assist by R. Westbrook),,69,71
247,3,8:27.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by D. Green),69,74
248,3,8:04.0,S. Ibaka makes 2-pt jump shot from 11 ft,,71,74
249,3,7:51.0,,D. Green misses 3-pt jump shot from 26 ft,71,74
250,3,7:49.0,Defensive rebound by A. Roberson,,71,74
251,3,7:40.0,P. Jones misses 3-pt jump shot from 26 ft,,71,74
252,3,7:38.0,,Defensive rebound by S. Curry,71,74
253,3,7:34.0,,Golden State full timeout,71,74
254,3,7:21.0,R. Westbrook misses 3-pt jump shot from 26 ft,,71,74
255,3,7:19.0,,Defensive rebound by K. Thompson,71,74
256,3,7:01.0,,K. Thompson misses 2-pt jump shot from 10 ft,71,74
257,3,7:00.0,Defensive rebound by P. Jones,,71,74
258,3,6:55.0,R. Westbrook misses 2-pt jump shot from 7 ft (block by F. Ezeli),,71,74
259,3,6:55.0,,Defensive rebound by Team,71,74
260,3,6:37.0,,S. Curry makes 2-pt jump shot from 14 ft (assist by F. Ezeli),71,76
261,3,6:18.0,Turnover by R. Westbrook (bad pass; steal by S. Curry),,71,76
262,3,6:10.0,,K. Thompson misses 2-pt layup from 1 ft,71,76
263,3,6:08.0,Defensive rebound by S. Adams,,71,76
264,3,6:02.0,,Violation by K. Thompson (kicked ball),71,76
265,3,6:02.0,R. Jackson enters the game for P. Jones,,71,76
266,3,6:02.0,,A. Iguodala enters the game for H. Barnes,71,76
267,3,5:57.0,R. Westbrook makes 3-pt jump shot from 25 ft,,74,76
268,3,5:40.0,,K. Thompson makes 2-pt jump shot from 9 ft (assist by A. Iguodala),74,78
269,3,5:24.0,Def 3 sec tech foul by A. Iguodala,,74,78
270,3,5:24.0,R. Westbrook misses technical free throw,,74,78
271,3,5:24.0,Offensive rebound by Team,,74,78
272,3,5:17.0,S. Ibaka makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,77,78
273,3,5:06.0,,Shooting foul by A. Roberson (drawn by K. Thompson),77,78
274,3,5:06.0,,K. Thompson makes free throw 1 of 3,77,79
275,3,5:06.0,,K. Thompson makes free throw 2 of 3,77,80
276,3,5:06.0,,K. Thompson makes free throw 3 of 3,77,81
277,3,4:52.0,A. Roberson misses 2-pt jump shot from 6 ft,,77,81
278,3,4:51.0,Offensive rebound by S. Adams,,77,81
279,3,4:51.0,S. Adams makes 2-pt tip-in from 1 ft,,79,81
280,3,4:35.0,,F. Ezeli makes 2-pt jump shot from 5 ft (assist by K. Thompson),79,83
281,3,4:22.0,R. Jackson misses 2-pt jump shot from 5 ft,,79,83
282,3,4:22.0,,Defensive rebound by Team,79,83
283,3,4:22.0,Loose ball foul by S. Ibaka (drawn by A. Iguodala),,79,83
284,3,4:22.0,,M. Speights enters the game for F. Ezeli,79,83
285,3,4:10.0,,M. Speights makes 2-pt dunk at rim (assist by K. Thompson),79,85
286,3,4:10.0,Oklahoma City full timeout,,79,85
287,3,4:09.0,K. Perkins enters the game for S. Adams,,79,85
288,3,3:53.0,,Offensive charge foul by S. Ibaka (drawn by A. Iguodala),79,85
289,3,3:53.0,Turnover by S. Ibaka (offensive foul),,79,85
290,3,3:39.0,,M. Speights makes 2-pt jump shot from 17 ft (assist by S. Curry),79,87
291,3,3:23.0,S. Ibaka makes 2-pt jump shot from 18 ft (assist by A. Roberson),,81,87
292,3,3:15.0,,Personal foul by K. Perkins (drawn by D. Green),81,87
293,3,3:15.0,,D. Green misses free throw 1 of 2,81,87
294,3,3:15.0,,Offensive rebound by Team,81,87
295,3,3:15.0,J. Lamb enters the game for S. Ibaka,,81,87
296,3,3:15.0,,S. Livingston enters the game for S. Curry,81,87
297,3,3:15.0,,D. Green misses free throw 2 of 2,81,87
298,3,3:14.0,Defensive rebound by R. Westbrook,,81,87
299,3,3:05.0,K. Perkins misses 2-pt jump shot from 13 ft,,81,87
300,3,3:03.0,Offensive rebound by A. Roberson,,81,87
301,3,3:03.0,A. Roberson misses 2-pt tip-in from 1 ft,,81,87
302,3,3:01.0,Offensive rebound by R. Westbrook,,81,87
303,3,3:01.0,R. Westbrook makes 2-pt tip-in from 1 ft,,83,87
304,3,2:54.0,,Personal foul by R. Westbrook (drawn by S. Livingston),83,87
305,3,2:54.0,,H. Barnes enters the game for D. Green,83,87
306,3,2:46.0,,M. Speights misses 2-pt jump shot from 18 ft,83,87
307,3,2:44.0,Defensive rebound by A. Roberson,,83,87
308,3,2:25.0,R. Westbrook misses 3-pt jump shot from 28 ft,,83,87
309,3,2:24.0,,Defensive rebound by A. Iguodala,83,87
310,3,2:12.0,,Turnover by A. Iguodala (traveling),83,87
311,3,1:50.0,A. Roberson makes 2-pt layup from 1 ft (assist by R. Jackson),,85,87
312,3,1:35.0,,S. Livingston makes 2-pt jump shot from 12 ft,85,89
313,3,1:20.0,R. Jackson misses 2-pt jump shot from 10 ft,,85,89
314,3,1:19.0,,Defensive rebound by M. Speights,85,89
315,3,1:02.0,,K. Thompson makes 2-pt jump shot from 9 ft,85,91
316,3,0:47.0,R. Jackson makes 2-pt jump shot from 9 ft,,87,91
317,3,0:27.0,,A. Iguodala makes 3-pt jump shot from 23 ft (assist by K. Thompson),87,94
318,3,0:05.0,R. Westbrook makes 2-pt layup from 2 ft,,89,94
319,3,0:03.0,,S. Livingston misses 3-pt jump shot from 27 ft,89,94
320,3,0:01.0,Defensive rebound by R. Jackson,,89,94
321,4,11:46.0,,Turnover by M. Speights (bad pass),89,94
322,4,11:37.0,Shooting foul by M. Speights (drawn by J. Lamb),,89,94
323,4,11:37.0,J. Lamb makes free throw 1 of 2,,90,94
324,4,11:37.0,,D. Green enters the game for M. Speights,90,94
325,4,11:37.0,,S. Curry enters the game for K. Thompson,90,94
326,4,11:37.0,J. Lamb makes free throw 2 of 2,,91,94
327,4,11:20.0,,D. Green misses 2-pt jump shot from 16 ft,91,94
328,4,11:19.0,Defensive rebound by J. Lamb,,91,94
329,4,11:11.0,J. Lamb makes 2-pt jump shot from 3 ft,,93,94
330,4,10:54.0,,S. Livingston makes 2-pt jump shot from 12 ft (assist by S. Curry),93,96
331,4,10:41.0,R. Jackson misses 2-pt jump shot from 16 ft,,93,96
332,4,10:39.0,,Defensive rebound by S. Curry,93,96
333,4,10:32.0,Violation by K. Perkins (kicked ball),,93,96
334,4,10:23.0,,S. Livingston misses 2-pt jump shot from 12 ft,93,96
335,4,10:22.0,Defensive rebound by A. Morrow,,93,96
336,4,10:10.0,A. Morrow misses 2-pt jump shot from 10 ft,,93,96
337,4,10:09.0,,Defensive rebound by A. Iguodala,93,96
338,4,10:03.0,,Shooting foul by R. Jackson (drawn by A. Iguodala),93,96
339,4,10:03.0,,A. Iguodala misses free throw 1 of 2,93,96
340,4,10:03.0,,Offensive rebound by Team,93,96
341,4,10:03.0,,A. Iguodala makes free throw 2 of 2,93,97
342,4,9:50.0,J. Lamb misses 2-pt layup from 1 ft (block by A. Iguodala),,93,97
343,4,9:48.0,,Defensive rebound by D. Green,93,97
344,4,9:42.0,,H. Barnes misses 2-pt layup from 2 ft,93,97
345,4,9:40.0,Defensive rebound by R. Jackson,,93,97
346,4,9:37.0,Personal foul by D. Green (drawn by R. Jackson),,93,97
347,4,9:37.0,A. Roberson misses free throw 1 of 2,,93,97
348,4,9:37.0,Offensive rebound by Team,,93,97
349,4,9:37.0,A. Roberson makes free throw 2 of 2,,94,97
350,4,9:26.0,,H. Barnes misses 3-pt jump shot from 25 ft,94,97
351,4,9:25.0,,Offensive rebound by S. Curry,94,97
352,4,9:14.0,,S. Curry misses 2-pt jump shot from 18 ft,94,97
353,4,9:12.0,,Offensive rebound by D. Green,94,97
354,4,8:56.0,,A. Iguodala misses 2-pt jump shot from 17 ft,94,97
355,4,8:55.0,Defensive rebound by J. Lamb,,94,97
356,4,8:49.0,A. Morrow misses 2-pt jump shot from 1 ft,,94,97
357,4,8:47.0,,Defensive rebound by S. Livingston,94,97
358,4,8:41.0,,S. Livingston makes 2-pt layup from 2 ft,94,99
359,4,8:41.0,Oklahoma City full timeout,,94,99
360,4,8:41.0,R. Westbrook enters the game for J. Lamb,,94,99
361,4,8:41.0,S. Ibaka enters the game for K. Perkins,,94,99
362,4,8:20.0,Turnover by S. Ibaka (3 sec),,94,99
363,4,8:08.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),94,102
364,4,7:48.0,R. Westbrook makes 3-pt jump shot from 26 ft (assist by A. Roberson),,97,102
365,4,7:33.0,,Personal foul by A. Morrow (drawn by S. Curry),97,102
366,4,7:33.0,J. Lamb enters the game for A. Roberson,,97,102
367,4,7:29.0,,Turnover by D. Green (bad pass; steal by R. Westbrook),97,102
368,4,7:23.0,R. Westbrook misses 2-pt layup from 2 ft,,97,102
369,4,7:21.0,Offensive rebound by A. Morrow,,97,102
370,4,7:12.0,,J. Holiday enters the game for A. Iguodala,97,102
371,4,7:01.0,R. Westbrook makes 2-pt jump shot from 18 ft,,99,102
372,4,6:42.0,,S. Curry makes 2-pt layup from 1 ft (assist by H. Barnes),99,104
373,4,6:27.0,R. Westbrook misses 3-pt jump shot from 27 ft,,99,104
374,4,6:27.0,,Defensive rebound by Team,99,104
375,4,6:06.0,,J. Holiday misses 3-pt jump shot from 23 ft,99,104
376,4,6:04.0,Defensive rebound by S. Ibaka,,99,104
377,4,5:45.0,Personal foul by D. Green (drawn by R. Westbrook),,99,104
378,4,5:45.0,Official timeout,,99,104
379,4,5:45.0,,A. Iguodala enters the game for S. Livingston,99,104
380,4,5:45.0,,K. Thompson enters the game for J. Holiday,99,104
381,4,5:45.0,R. Westbrook makes free throw 1 of 2,,100,104
382,4,5:45.0,R. Westbrook makes free throw 2 of 2,,101,104
383,4,5:30.0,,S. Curry misses 3-pt jump shot from 26 ft,101,104
