,QUARTER,TIME_REMAINING,ATLANTA_ACTION,WASHINGTON_ACTION,ATLANTA_SCORE,WASHINGTON_SCORE
0,1,11:39.0,,B. Beal misses 3-pt jump shot from 28 ft,0,0
1,1,11:37.0,,Offensive rebound by P. Pierce,0,0
2,1,11:33.0,,P. Pierce misses 3-pt jump shot from 28 ft,0,0
3,1,11:31.0,,Offensive rebound by N. Hilário,0,0
4,1,11:15.0,,M. Gortat misses 2-pt layup from 2 ft,0,0
5,1,11:14.0,Defensive rebound by E. Brand,,0,0
6,1,10:51.0,Turnover by Team (shot clock),,0,0
7,1,10:42.0,,N. Hilário misses 2-pt jump shot from 20 ft,0,0
8,1,10:41.0,,Offensive rebound by M. Gortat,0,0
9,1,10:38.0,,M. Gortat misses 2-pt layup from 1 ft,0,0
10,1,10:37.0,Defensive rebound by K. Bazemore,,0,0
11,1,10:23.0,M. Muscala makes 3-pt jump shot from 26 ft (assist by D. Schröder),,3,0
12,1,10:01.0,,J. Wall makes 3-pt jump shot from 24 ft (assist by M. Gortat),3,3
13,1,9:42.0,M. Muscala misses 2-pt jump shot from 15 ft,,3,3
14,1,9:41.0,,Defensive rebound by N. Hilário,3,3
15,1,9:35.0,,Turnover by J. Wall (bad pass; steal by K. Bazemore),3,3
16,1,9:29.0,Turnover by K. Bazemore (bad pass; steal by J. Wall),,3,3
17,1,9:22.0,,B. Beal misses 2-pt jump shot from 18 ft,3,3
18,1,9:20.0,Defensive rebound by J. Jenkins,,3,3
19,1,9:06.0,D. Schröder misses 3-pt jump shot from 28 ft,,3,3
20,1,9:05.0,,Defensive rebound by N. Hilário,3,3
21,1,8:49.0,,N. Hilário misses 2-pt layup from 1 ft,3,3
22,1,8:48.0,Defensive rebound by M. Muscala,,3,3
23,1,8:32.0,E. Brand makes 2-pt jump shot from 15 ft (assist by M. Muscala),,5,3
24,1,8:06.0,,N. Hilário makes 2-pt jump shot from 19 ft (assist by P. Pierce),5,5
25,1,7:52.0,J. Jenkins misses 2-pt jump shot from 19 ft,,5,5
26,1,7:51.0,,Defensive rebound by P. Pierce,5,5
27,1,7:41.0,,P. Pierce makes 3-pt jump shot from 27 ft (assist by J. Wall),5,8
28,1,7:26.0,J. Jenkins misses 3-pt jump shot from 26 ft,,5,8
29,1,7:25.0,,Defensive rebound by P. Pierce,5,8
30,1,7:07.0,,M. Gortat misses 2-pt jump shot from 10 ft,5,8
31,1,7:06.0,Defensive rebound by D. Schröder,,5,8
32,1,6:52.0,D. Schröder misses 2-pt layup at rim,,5,8
33,1,6:51.0,,Defensive rebound by M. Gortat,5,8
34,1,6:42.0,,J. Wall misses 2-pt jump shot from 16 ft,5,8
35,1,6:40.0,Defensive rebound by E. Brand,,5,8
36,1,6:23.0,K. Bazemore misses 3-pt jump shot from 27 ft,,5,8
37,1,6:21.0,,Defensive rebound by M. Gortat,5,8
38,1,6:06.0,,P. Pierce misses 2-pt jump shot from 15 ft,5,8
39,1,6:05.0,,Offensive rebound by M. Gortat,5,8
40,1,6:01.0,,J. Wall makes 2-pt jump shot from 21 ft (assist by M. Gortat),5,10
41,1,5:53.0,Atlanta full timeout,,5,10
42,1,5:53.0,,D. Gooden enters the game for N. Hilário,5,10
43,1,5:53.0,S. Mack enters the game for J. Jenkins,,5,10
44,1,5:53.0,M. Scott enters the game for E. Brand,,5,10
45,1,5:46.0,D. Schröder makes 2-pt jump shot from 6 ft (assist by M. Muscala),,7,10
46,1,5:28.0,,B. Beal misses 3-pt jump shot from 27 ft,7,10
47,1,5:27.0,Defensive rebound by K. Bazemore,,7,10
48,1,5:17.0,M. Muscala makes 2-pt layup at rim (assist by M. Scott),,9,10
49,1,5:00.0,,J. Wall misses 3-pt jump shot from 23 ft,9,10
50,1,4:58.0,,Offensive rebound by D. Gooden,9,10
51,1,4:49.0,,P. Pierce makes 3-pt jump shot from 27 ft (assist by M. Gortat),9,13
52,1,4:30.0,P. Antić enters the game for M. Muscala,,9,13
53,1,4:30.0,A. Daye enters the game for K. Bazemore,,9,13
54,1,4:24.0,Turnover by P. Antić (lost ball; steal by B. Beal),,9,13
55,1,4:18.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),9,16
56,1,4:06.0,D. Schröder misses 2-pt jump shot from 10 ft,,9,16
57,1,4:05.0,,Defensive rebound by J. Wall,9,16
58,1,3:59.0,,P. Pierce makes 3-pt jump shot from 26 ft (assist by J. Wall),9,19
59,1,3:44.0,Shooting foul by D. Gooden (drawn by M. Scott),,9,19
60,1,3:44.0,M. Scott makes free throw 1 of 2,,10,19
61,1,3:44.0,,O. Porter enters the game for B. Beal,10,19
62,1,3:44.0,J. Jenkins enters the game for D. Schröder,,10,19
63,1,3:44.0,M. Scott misses free throw 2 of 2,,10,19
64,1,3:42.0,,Defensive rebound by D. Gooden,10,19
65,1,3:37.0,,Shooting foul by S. Mack (drawn by P. Pierce),10,19
66,1,3:37.0,,P. Pierce makes free throw 1 of 2,10,20
67,1,3:37.0,,P. Pierce makes free throw 2 of 2,10,21
68,1,3:22.0,M. Scott misses 2-pt jump shot from 17 ft,,10,21
69,1,3:20.0,,Defensive rebound by D. Gooden,10,21
70,1,3:17.0,,J. Wall makes 2-pt layup at rim,10,23
71,1,3:17.0,,Shooting foul by J. Jenkins (drawn by J. Wall),10,23
72,1,3:17.0,,J. Wall makes free throw 1 of 1,10,24
73,1,3:01.0,J. Jenkins makes 2-pt jump shot from 21 ft (assist by A. Daye),,12,24
74,1,2:50.0,,Turnover by D. Gooden (lost ball; steal by A. Daye),12,24
75,1,2:43.0,A. Daye makes 2-pt layup from 2 ft (assist by S. Mack),,14,24
76,1,2:23.0,,O. Porter makes 3-pt jump shot from 24 ft (assist by J. Wall),14,27
77,1,2:09.0,S. Mack misses 3-pt jump shot from 26 ft,,14,27
78,1,2:08.0,,Defensive rebound by D. Gooden,14,27
79,1,1:56.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),14,29
80,1,1:50.0,Turnover by A. Daye (step out of bounds),,14,29
81,1,1:50.0,,Washington full timeout,14,29
82,1,1:40.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),14,31
83,1,1:30.0,A. Daye makes 3-pt jump shot from 28 ft (assist by P. Antić),,17,31
84,1,1:16.0,,D. Gooden makes 2-pt layup from 2 ft,17,33
85,1,1:08.0,M. Scott makes 3-pt jump shot from 26 ft (assist by S. Mack),,20,33
86,1,0:55.0,,J. Wall makes 2-pt layup from 1 ft,20,35
87,1,0:42.0,A. Daye misses 3-pt jump shot from 26 ft,,20,35
88,1,0:41.0,,Defensive rebound by J. Wall,20,35
89,1,0:34.0,,J. Wall makes 3-pt jump shot from 25 ft,20,38
90,1,0:28.0,S. Mack misses 2-pt jump shot from 12 ft,,20,38
91,1,0:27.0,Offensive rebound by S. Mack,,20,38
92,1,0:25.0,S. Mack makes 2-pt layup from 1 ft,,22,38
93,1,0:02.0,,J. Wall misses 2-pt jump shot from 18 ft,22,38
94,1,0:01.0,Defensive rebound by P. Antić,,22,38
95,2,11:47.0,S. Mack misses 2-pt layup from 1 ft,,22,38
96,2,11:45.0,Offensive rebound by P. Antić,,22,38
97,2,11:43.0,P. Antić makes 2-pt layup at rim,,24,38
98,2,11:21.0,,O. Porter misses 2-pt jump shot from 16 ft,24,38
99,2,11:20.0,,Offensive rebound by Team,24,38
100,2,11:14.0,,B. Beal misses 2-pt jump shot from 17 ft,24,38
101,2,11:13.0,Defensive rebound by M. Scott,,24,38
102,2,11:00.0,M. Scott misses 2-pt jump shot from 15 ft,,24,38
103,2,10:59.0,,Defensive rebound by R. Sessions,24,38
104,2,10:54.0,,R. Sessions makes 2-pt layup from 1 ft,24,40
105,2,10:37.0,J. Jenkins makes 2-pt jump shot from 19 ft,,26,40
106,2,10:18.0,,B. Beal misses 2-pt jump shot from 4 ft,26,40
107,2,10:16.0,Defensive rebound by S. Mack,,26,40
108,2,10:11.0,M. Scott makes 2-pt layup from 1 ft (assist by S. Mack),,28,40
109,2,9:55.0,,N. Hilário makes 2-pt jump shot from 14 ft,28,42
110,2,9:44.0,P. Antić makes 3-pt jump shot from 27 ft (assist by S. Mack),,31,42
111,2,9:27.0,,D. Gooden misses 2-pt jump shot from 18 ft,31,42
112,2,9:25.0,Defensive rebound by P. Antić,,31,42
113,2,9:15.0,M. Scott misses 2-pt jump shot from 11 ft,,31,42
114,2,9:14.0,,Defensive rebound by O. Porter,31,42
115,2,9:05.0,,R. Sessions misses 2-pt jump shot from 13 ft,31,42
116,2,9:04.0,Defensive rebound by M. Scott,,31,42
117,2,8:56.0,S. Mack misses 2-pt jump shot from 3 ft,,31,42
118,2,8:56.0,Offensive rebound by Team,,31,42
119,2,8:56.0,,Loose ball foul by D. Gooden (drawn by P. Antić),31,42
120,2,8:56.0,Official timeout,,31,42
121,2,8:56.0,D. Schröder enters the game for S. Mack,,31,42
122,2,8:56.0,K. Bazemore enters the game for M. Scott,,31,42
123,2,8:56.0,E. Brand enters the game for P. Antić,,31,42
124,2,8:56.0,M. Muscala enters the game for A. Daye,,31,42
125,2,8:50.0,K. Bazemore misses 2-pt jump shot from 6 ft (block by O. Porter),,31,42
126,2,8:48.0,,Defensive rebound by R. Sessions,31,42
127,2,8:44.0,,R. Sessions misses 2-pt layup from 1 ft,31,42
128,2,8:43.0,,Offensive rebound by B. Beal,31,42
129,2,8:42.0,,B. Beal makes 2-pt dunk at rim,31,44
130,2,8:19.0,M. Muscala misses 2-pt jump shot from 6 ft,,31,44
131,2,8:18.0,,Defensive rebound by N. Hilário,31,44
132,2,8:02.0,,N. Hilário makes 2-pt layup from 2 ft (assist by B. Beal),31,46
133,2,8:02.0,,Shooting foul by E. Brand (drawn by N. Hilário),31,46
134,2,8:02.0,,K. Humphries enters the game for D. Gooden,31,46
135,2,8:02.0,,N. Hilário makes free throw 1 of 1,31,47
136,2,7:44.0,J. Jenkins makes 2-pt layup at rim (assist by E. Brand),,33,47
137,2,7:37.0,,Turnover by O. Porter (step out of bounds),33,47
138,2,7:21.0,K. Bazemore misses 3-pt jump shot from 26 ft,,33,47
139,2,7:20.0,,Defensive rebound by O. Porter,33,47
140,2,7:07.0,,B. Beal misses 2-pt jump shot from 17 ft,33,47
141,2,7:06.0,Defensive rebound by M. Muscala,,33,47
142,2,6:56.0,E. Brand misses 2-pt jump shot from 16 ft,,33,47
143,2,6:55.0,,Defensive rebound by R. Sessions,33,47
144,2,6:49.0,,O. Porter misses 3-pt jump shot from 28 ft,33,47
145,2,6:46.0,Defensive rebound by D. Schröder,,33,47
146,2,6:34.0,J. Jenkins makes 3-pt jump shot from 26 ft (assist by M. Muscala),,36,47
147,2,6:19.0,,K. Humphries misses 2-pt jump shot from 18 ft,36,47
148,2,6:18.0,Defensive rebound by K. Bazemore,,36,47
149,2,6:13.0,M. Muscala misses 2-pt layup from 1 ft,,36,47
150,2,6:12.0,,Defensive rebound by B. Beal,36,47
151,2,5:57.0,,O. Porter makes 2-pt jump shot from 5 ft,36,49
152,2,5:49.0,Offensive foul by D. Schröder (drawn by N. Hilário),,36,49
153,2,5:49.0,Turnover by D. Schröder (offensive foul),,36,49
154,2,5:49.0,,Washington full timeout,36,49
155,2,5:49.0,A. Daye enters the game for E. Brand,,36,49
156,2,5:49.0,M. Scott enters the game for J. Jenkins,,36,49
157,2,5:34.0,,Shooting foul by K. Bazemore (drawn by B. Beal),36,49
158,2,5:34.0,,B. Beal makes free throw 1 of 2,36,50
159,2,5:34.0,,B. Beal misses free throw 2 of 2,36,50
160,2,5:32.0,,Offensive rebound by B. Beal,36,50
161,2,5:26.0,,R. Sessions makes 2-pt jump shot from 5 ft,36,52
162,2,5:26.0,,Shooting foul by K. Bazemore (drawn by R. Sessions),36,52
163,2,5:26.0,,R. Sessions makes free throw 1 of 1,36,53
164,2,5:11.0,M. Scott makes 2-pt jump shot from 2 ft (assist by K. Bazemore),,38,53
165,2,5:11.0,Shooting foul by N. Hilário (drawn by M. Scott),,38,53
166,2,5:11.0,,P. Pierce enters the game for B. Beal,38,53
167,2,5:11.0,,J. Wall enters the game for R. Sessions,38,53
168,2,5:11.0,M. Scott makes free throw 1 of 1,,39,53
169,2,4:52.0,,N. Hilário makes 2-pt layup from 2 ft (assist by O. Porter),39,55
170,2,4:39.0,Turnover by D. Schröder (bad pass; steal by O. Porter),,39,55
171,2,4:34.0,,Shooting foul by A. Daye (drawn by K. Humphries),39,55
172,2,4:34.0,,K. Humphries misses free throw 1 of 2,39,55
173,2,4:34.0,,Offensive rebound by Team,39,55
174,2,4:34.0,,K. Humphries makes free throw 2 of 2,39,56
175,2,4:18.0,M. Scott misses 3-pt jump shot from 26 ft,,39,56
176,2,4:17.0,,Defensive rebound by N. Hilário,39,56
177,2,4:06.0,,J. Wall misses 2-pt jump shot from 16 ft,39,56
178,2,4:05.0,Defensive rebound by D. Schröder,,39,56
179,2,3:55.0,K. Bazemore misses 2-pt jump shot from 3 ft,,39,56
180,2,3:54.0,,Defensive rebound by N. Hilário,39,56
181,2,3:50.0,,Turnover by J. Wall (lost ball; steal by K. Bazemore),39,56
182,2,3:40.0,A. Daye misses 3-pt jump shot from 23 ft,,39,56
183,2,3:39.0,Offensive rebound by Team,,39,56
184,2,3:39.0,,Loose ball foul by O. Porter (drawn by M. Scott),39,56
185,2,3:39.0,,M. Gortat enters the game for N. Hilário,39,56
186,2,3:28.0,Shooting foul by M. Gortat (drawn by K. Bazemore),,39,56
187,2,3:28.0,K. Bazemore makes free throw 1 of 2,,40,56
188,2,3:28.0,S. Mack enters the game for A. Daye,,40,56
189,2,3:28.0,K. Bazemore makes free throw 2 of 2,,41,56
190,2,3:11.0,,O. Porter makes 2-pt hook shot from 5 ft,41,58
191,2,2:59.0,D. Schröder misses 2-pt jump shot from 5 ft,,41,58
192,2,2:59.0,Offensive rebound by Team,,41,58
193,2,2:59.0,,Loose ball foul by M. Gortat (drawn by M. Scott),41,58
194,2,2:59.0,Atlanta full timeout,,41,58
195,2,2:59.0,P. Antić enters the game for M. Muscala,,41,58
196,2,2:59.0,M. Scott makes free throw 1 of 2,,42,58
197,2,2:59.0,M. Scott makes free throw 2 of 2,,43,58
198,2,2:45.0,,Turnover by J. Wall (bad pass; steal by S. Mack),43,58
199,2,2:38.0,D. Schröder misses 3-pt jump shot from 27 ft,,43,58
200,2,2:37.0,,Defensive rebound by P. Pierce,43,58
201,2,2:29.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),43,60
202,2,2:13.0,J. Jenkins enters the game for D. Schröder,,43,60
203,2,2:13.0,A. Daye enters the game for K. Bazemore,,43,60
204,2,2:13.0,,B. Beal enters the game for O. Porter,43,60
205,2,2:02.0,S. Mack makes 2-pt jump shot from 6 ft (assist by A. Daye),,45,60
206,2,1:52.0,,J. Wall makes 2-pt jump shot from 21 ft,45,62
207,2,1:30.0,M. Scott misses 2-pt jump shot from 15 ft,,45,62
208,2,1:29.0,,Defensive rebound by J. Wall,45,62
209,2,1:26.0,,J. Wall makes 2-pt layup at rim,45,64
210,2,1:26.0,,Shooting foul by M. Scott (drawn by J. Wall),45,64
211,2,1:26.0,,K. Séraphin enters the game for M. Gortat,45,64
212,2,1:26.0,,J. Wall makes free throw 1 of 1,45,65
213,2,1:12.0,J. Jenkins misses 3-pt jump shot from 22 ft (block by B. Beal),,45,65
214,2,1:12.0,Offensive rebound by Team,,45,65
215,2,1:02.0,J. Jenkins misses 3-pt jump shot from 30 ft,,45,65
216,2,1:01.0,,Defensive rebound by K. Humphries,45,65
217,2,0:50.0,,Shooting foul by M. Scott (drawn by K. Humphries),45,65
218,2,0:50.0,,K. Humphries misses free throw 1 of 2,45,65
219,2,0:50.0,,Offensive rebound by Team,45,65
220,2,0:50.0,,K. Humphries makes free throw 2 of 2,45,66
221,2,0:30.0,Turnover by S. Mack (bad pass; steal by P. Pierce),,45,66
222,2,0:07.0,,Turnover by J. Wall (lost ball; steal by S. Mack),45,66
223,2,0:03.0,S. Mack misses 2-pt layup from 1 ft (block by J. Wall),,45,66
224,2,0:00.0,Offensive rebound by Team,,45,66
225,3,11:43.0,Personal foul by P. Pierce (drawn by E. Brand),,45,66
226,3,11:35.0,J. Jenkins makes 2-pt jump shot from 20 ft,,47,66
227,3,11:26.0,,Turnover by J. Wall (step out of bounds),47,66
228,3,11:11.0,Turnover by D. Schröder (lost ball),,47,66
229,3,10:55.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by M. Gortat),47,69
230,3,10:45.0,D. Schröder misses 2-pt layup from 1 ft (block by M. Gortat),,47,69
231,3,10:44.0,,Defensive rebound by J. Wall,47,69
232,3,10:30.0,,M. Gortat misses 2-pt jump shot from 7 ft,47,69
233,3,10:28.0,,Offensive rebound by N. Hilário,47,69
234,3,10:28.0,,Turnover by N. Hilário (lost ball),47,69
235,3,10:13.0,E. Brand makes 2-pt jump shot from 17 ft (assist by J. Jenkins),,49,69
236,3,9:59.0,,Personal foul by M. Muscala (drawn by N. Hilário),49,69
237,3,9:51.0,,Turnover by B. Beal (bad pass; steal by J. Jenkins),49,69
238,3,9:46.0,K. Bazemore misses 2-pt jump shot from 7 ft,,49,69
239,3,9:44.0,,Defensive rebound by M. Gortat,49,69
240,3,9:39.0,,J. Wall misses 2-pt layup from 1 ft (block by K. Bazemore),49,69
241,3,9:36.0,Defensive rebound by D. Schröder,,49,69
242,3,9:31.0,E. Brand makes 2-pt jump shot from 7 ft (assist by D. Schröder),,51,69
243,3,9:10.0,,M. Gortat makes 2-pt hook shot from 3 ft,51,71
244,3,8:57.0,Turnover by E. Brand (bad pass; steal by B. Beal),,51,71
245,3,8:53.0,,Shooting foul by D. Schröder (drawn by J. Wall),51,71
246,3,8:53.0,,J. Wall makes free throw 1 of 2,51,72
247,3,8:53.0,,J. Wall makes free throw 2 of 2,51,73
248,3,8:42.0,Shooting foul by B. Beal (drawn by E. Brand),,51,73
249,3,8:42.0,E. Brand makes free throw 1 of 2,,52,73
250,3,8:42.0,E. Brand makes free throw 2 of 2,,53,73
251,3,8:33.0,,J. Wall makes 2-pt layup from 1 ft,53,75
252,3,8:23.0,D. Schröder misses 2-pt jump shot from 15 ft,,53,75
253,3,8:22.0,,Defensive rebound by N. Hilário,53,75
254,3,8:05.0,,B. Beal misses 3-pt jump shot from 28 ft,53,75
255,3,8:04.0,Defensive rebound by J. Jenkins,,53,75
256,3,7:47.0,J. Jenkins misses 2-pt jump shot from 20 ft,,53,75
257,3,7:46.0,,Defensive rebound by P. Pierce,53,75
258,3,7:38.0,,Turnover by J. Wall (bad pass; steal by K. Bazemore),53,75
259,3,7:38.0,Personal take foul by J. Wall (drawn by K. Bazemore),,53,75
260,3,7:27.0,D. Schröder makes 2-pt jump shot from 4 ft,,55,75
261,3,7:13.0,,B. Beal misses 2-pt layup at rim (block by E. Brand),55,75
262,3,7:13.0,,Offensive rebound by Team,55,75
263,3,7:03.0,,M. Gortat misses 2-pt layup at rim,55,75
264,3,7:03.0,,Offensive rebound by N. Hilário,55,75
265,3,7:03.0,,Shooting foul by M. Muscala (drawn by N. Hilário),55,75
266,3,7:03.0,,N. Hilário makes 2-pt layup at rim,55,77
267,3,7:03.0,S. Mack enters the game for J. Jenkins,,55,77
268,3,7:03.0,,N. Hilário makes free throw 1 of 1,55,78
269,3,6:45.0,Turnover by E. Brand (bad pass; steal by P. Pierce),,55,78
270,3,6:41.0,,B. Beal makes 2-pt dunk at rim (assist by P. Pierce),55,80
271,3,6:40.0,Atlanta full timeout,,55,80
272,3,6:24.0,Shooting foul by N. Hilário (drawn by S. Mack),,55,80
273,3,6:24.0,S. Mack makes free throw 1 of 2,,56,80
274,3,6:24.0,M. Scott enters the game for E. Brand,,56,80
275,3,6:24.0,S. Mack makes free throw 2 of 2,,57,80
276,3,6:11.0,,B. Beal misses 3-pt jump shot from 25 ft,57,80
277,3,6:10.0,Defensive rebound by D. Schröder,,57,80
278,3,5:56.0,K. Bazemore makes 2-pt jump shot from 17 ft (assist by D. Schröder),,59,80
279,3,5:37.0,,N. Hilário makes 2-pt dunk at rim (assist by J. Wall),59,82
280,3,5:23.0,,D. Gooden enters the game for N. Hilário,59,82
281,3,5:18.0,D. Schröder makes 2-pt layup at rim,,61,82
282,3,5:02.0,,P. Pierce misses 3-pt jump shot from 27 ft,61,82
283,3,5:01.0,Defensive rebound by K. Bazemore,,61,82
284,3,4:46.0,D. Schröder makes 2-pt layup at rim,,63,82
285,3,4:25.0,,D. Gooden misses 3-pt jump shot from 22 ft,63,82
286,3,4:24.0,Defensive rebound by M. Muscala,,63,82
287,3,4:12.0,S. Mack misses 2-pt jump shot from 18 ft,,63,82
288,3,4:11.0,Offensive rebound by K. Bazemore,,63,82
289,3,4:07.0,K. Bazemore misses 2-pt layup from 1 ft,,63,82
290,3,4:07.0,,Defensive rebound by Team,63,82
291,3,4:07.0,P. Antić enters the game for M. Muscala,,63,82
292,3,4:07.0,A. Daye enters the game for K. Bazemore,,63,82
293,3,4:07.0,,R. Sessions enters the game for B. Beal,63,82
294,3,3:52.0,,J. Wall misses 2-pt jump shot from 14 ft,63,82
295,3,3:51.0,Defensive rebound by S. Mack,,63,82
296,3,3:46.0,M. Scott makes 2-pt dunk at rim (assist by S. Mack),,65,82
297,3,3:26.0,J. Jenkins enters the game for D. Schröder,,65,82
298,3,3:18.0,,D. Gooden misses 2-pt jump shot from 5 ft,65,82
299,3,3:17.0,Defensive rebound by P. Antić,,65,82
300,3,3:09.0,P. Antić misses 3-pt jump shot from 25 ft,,65,82
301,3,3:08.0,,Defensive rebound by P. Pierce,65,82
