,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,WASHINGTON_ACTION,BROOKLYN_SCORE,WASHINGTON_SCORE
387,4,6:29.0,,M. Webster enters the game for G. Temple,68,100
388,4,6:26.0,,R. Butler misses 3-pt jump shot from 26 ft,68,100
389,4,6:24.0,,Offensive rebound by K. Humphries,68,100
390,4,6:06.0,,M. Webster misses 2-pt jump shot from 21 ft,68,100
391,4,6:05.0,Defensive rebound by D. Williams,,68,100
392,4,5:55.0,Personal foul by K. Séraphin (drawn by J. Jordan),,68,100
393,4,5:55.0,,Washington full timeout,68,100
394,4,5:55.0,,D. Gooden enters the game for K. Humphries,68,100
395,4,5:55.0,,D. Blair enters the game for K. Séraphin,68,100
396,4,5:55.0,D. Morris enters the game for D. Williams,,68,100
397,4,5:48.0,Shooting foul by M. Webster (drawn by M. Brown),,68,100
398,4,5:48.0,M. Brown makes 2-pt jump shot from 10 ft (assist by S. Karasev),,70,100
399,4,5:48.0,M. Brown makes free throw 1 of 1,,71,100
400,4,5:30.0,,M. Webster makes 3-pt jump shot from 26 ft (assist by A. Miller),71,103
401,4,5:09.0,J. Jordan makes 2-pt layup at rim (assist by S. Karasev),,73,103
402,4,4:51.0,,Shooting foul by J. Jordan (drawn by D. Blair),73,103
403,4,4:51.0,,D. Blair makes free throw 1 of 2,73,104
404,4,4:51.0,,D. Blair makes free throw 2 of 2,73,105
405,4,4:30.0,Turnover by C. Jefferson (lost ball; steal by D. Gooden),,73,105
406,4,4:17.0,,D. Gooden misses 2-pt jump shot from 5 ft (block by C. Jefferson),73,105
407,4,4:17.0,,Offensive rebound by Team,73,105
408,4,4:12.0,,R. Butler misses 2-pt layup at rim,73,105
409,4,4:11.0,,Offensive rebound by D. Gooden,73,105
410,4,4:09.0,,D. Gooden makes 2-pt tip-in from 2 ft,73,107
411,4,4:03.0,S. Karasev makes 2-pt layup at rim (assist by M. Brown),,75,107
412,4,3:42.0,,D. Gooden misses 2-pt jump shot from 20 ft,75,107
413,4,3:41.0,Defensive rebound by J. Jordan,,75,107
414,4,3:41.0,,Loose ball foul by D. Blair (drawn by J. Jordan),75,107
415,4,3:26.0,Personal foul by A. Miller (drawn by D. Morris),,75,107
416,4,3:26.0,D. Morris misses free throw 1 of 2,,75,107
417,4,3:26.0,Offensive rebound by Team,,75,107
418,4,3:26.0,,G. Temple enters the game for R. Butler,75,107
419,4,3:26.0,D. Morris makes free throw 2 of 2,,76,107
420,4,3:10.0,,Shooting foul by C. Jefferson (drawn by D. Gooden),76,107
421,4,3:10.0,,D. Gooden makes free throw 1 of 2,76,108
422,4,3:10.0,,D. Gooden makes free throw 2 of 2,76,109
423,4,2:53.0,D. Morris misses 2-pt jump shot from 20 ft,,76,109
424,4,2:53.0,Offensive rebound by Team,,76,109
425,4,2:53.0,Brooklyn full timeout,,76,109
426,4,2:39.0,M. Brown misses 2-pt jump shot from 20 ft,,76,109
427,4,2:37.0,Offensive rebound by J. Jordan,,76,109
428,4,2:32.0,S. Karasev misses 3-pt jump shot from 26 ft,,76,109
429,4,2:31.0,,Defensive rebound by A. Miller,76,109
430,4,2:19.0,,Shooting foul by C. Jefferson (drawn by M. Webster),76,109
431,4,2:19.0,,M. Webster makes free throw 1 of 2,76,110
432,4,2:19.0,,M. Webster misses free throw 2 of 2,76,110
433,4,2:18.0,Defensive rebound by J. Jordan,,76,110
434,4,2:04.0,Turnover by S. Karasev (bad pass; steal by A. Miller),,76,110
435,4,2:02.0,,Turnover by A. Miller (bad pass; steal by M. Brown),76,110
436,4,1:57.0,S. Karasev misses 2-pt layup from 1 ft (block by D. Gooden),,76,110
437,4,1:56.0,,Defensive rebound by A. Miller,76,110
438,4,1:51.0,,M. Webster misses 2-pt layup from 1 ft,76,110
439,4,1:48.0,Defensive rebound by D. Morris,,76,110
440,4,1:47.0,Shooting foul by G. Temple (drawn by C. Jefferson),,76,110
441,4,1:47.0,C. Jefferson misses free throw 1 of 2,,76,110
442,4,1:47.0,Offensive rebound by Team,,76,110
443,4,1:47.0,C. Jefferson makes free throw 2 of 2,,77,110
444,4,1:30.0,,D. Blair misses 2-pt jump shot from 8 ft,77,110
445,4,1:29.0,,Offensive rebound by D. Blair,77,110
446,4,1:28.0,,D. Blair makes 2-pt hook shot from 3 ft,77,112
447,4,1:15.0,M. Brown misses 2-pt jump shot from 16 ft,,77,112
448,4,1:14.0,,Defensive rebound by D. Gooden,77,112
449,4,1:01.0,,M. Webster misses 3-pt jump shot from 26 ft,77,112
450,4,1:00.0,,Offensive rebound by Team,77,112
451,4,0:49.0,,D. Blair makes 2-pt layup from 2 ft (assist by G. Temple),77,114
452,4,0:34.0,S. Karasev misses 2-pt jump shot from 19 ft,,77,114
453,4,0:33.0,,Defensive rebound by Team,77,114
454,4,0:21.0,,Turnover by G. Temple (bad pass),77,114
