,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA LAKERS_ACTION,SAN ANTONIO_SCORE,LA LAKERS_SCORE
41,1,5:26.0,,K. Bryant misses 2-pt layup from 1 ft (block by K. Leonard),12,11
42,1,5:21.0,Defensive rebound by K. Leonard,,12,11
43,1,5:17.0,M. Ginóbili misses 2-pt layup from 1 ft,,12,11
44,1,5:16.0,,Defensive rebound by C. Boozer,12,11
45,1,5:12.0,,J. Lin misses 2-pt layup from 1 ft,12,11
46,1,5:09.0,Defensive rebound by K. Leonard,,12,11
47,1,4:53.0,T. Duncan makes 2-pt layup at rim (assist by M. Ginóbili),,14,11
48,1,4:40.0,,C. Boozer makes 2-pt jump shot from 17 ft (assist by K. Bryant),14,13
49,1,4:16.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Parker),,17,13
50,1,3:49.0,,J. Hill misses 2-pt jump shot from 5 ft,17,13
51,1,3:48.0,Defensive rebound by T. Duncan,,17,13
52,1,3:42.0,Shooting foul by W. Johnson (drawn by M. Ginóbili),,17,13
53,1,3:42.0,M. Ginóbili makes free throw 1 of 2,,18,13
54,1,3:42.0,C. Joseph enters the game for T. Parker,,18,13
55,1,3:42.0,B. Diaw enters the game for M. Bonner,,18,13
56,1,3:42.0,,E. Davis enters the game for J. Hill,18,13
57,1,3:42.0,,J. Clarkson enters the game for J. Lin,18,13
58,1,3:42.0,M. Ginóbili makes free throw 2 of 2,,19,13
59,1,3:27.0,,K. Bryant misses 2-pt jump shot from 12 ft,19,13
60,1,3:25.0,Defensive rebound by K. Leonard,,19,13
61,1,3:17.0,Turnover by T. Duncan (lost ball; steal by C. Boozer),,19,13
62,1,3:08.0,,C. Boozer makes 2-pt layup from 1 ft (assist by W. Johnson),19,15
63,1,3:07.0,Turnover by C. Joseph (lost ball),,19,15
64,1,3:07.0,D. Green enters the game for K. Leonard,,19,15
65,1,2:49.0,,W. Johnson makes 2-pt jump shot from 18 ft (assist by C. Boozer),19,17
66,1,2:39.0,C. Joseph makes 2-pt layup at rim (assist by M. Ginóbili),,21,17
67,1,2:21.0,,E. Davis misses 2-pt layup at rim,21,17
68,1,2:19.0,Defensive rebound by T. Duncan,,21,17
69,1,2:03.0,D. Green makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),,24,17
70,1,1:45.0,,E. Davis makes 2-pt layup from 2 ft (assist by K. Bryant),24,19
71,1,1:33.0,T. Duncan makes 2-pt layup from 2 ft (assist by C. Joseph),,26,19
72,1,1:33.0,Shooting foul by E. Davis (drawn by T. Duncan),,26,19
73,1,1:33.0,,LA Lakers full timeout,26,19
74,1,1:33.0,T. Duncan makes free throw 1 of 1,,27,19
75,1,1:10.0,,Turnover by C. Boozer (bad pass; steal by D. Green),27,19
76,1,0:59.0,B. Diaw misses 2-pt jump shot from 3 ft,,27,19
77,1,0:57.0,,Defensive rebound by E. Davis,27,19
78,1,0:48.0,,Turnover by J. Clarkson (lost ball; steal by B. Diaw),27,19
79,1,0:42.0,C. Joseph misses 2-pt layup from 2 ft (block by J. Clarkson),,27,19
80,1,0:32.0,Offensive rebound by D. Green,,27,19
81,1,0:28.0,D. Green misses 2-pt layup from 2 ft,,27,19
82,1,0:28.0,Offensive rebound by Team,,27,19
83,1,0:28.0,A. Baynes enters the game for T. Duncan,,27,19
84,1,0:03.0,B. Diaw makes 2-pt jump shot from 17 ft (assist by M. Ginóbili),,29,19
85,1,0:01.0,,Shooting foul by D. Green (drawn by K. Bryant),29,19
86,1,0:01.0,,K. Bryant makes free throw 1 of 3,29,20
87,1,0:01.0,,K. Bryant makes free throw 2 of 3,29,21
88,1,0:01.0,,K. Bryant makes free throw 3 of 3,29,22
89,1,0:01.0,C. Joseph misses 3-pt jump shot from 36 ft,,29,22
90,1,0:00.0,Offensive rebound by Team,,29,22
91,2,11:41.0,,Shooting foul by D. Green (drawn by R. Kelly),29,22
92,2,11:41.0,,R. Kelly makes free throw 1 of 2,29,23
93,2,11:41.0,,R. Kelly makes free throw 2 of 2,29,24
94,2,11:22.0,M. Ginóbili makes 3-pt jump shot from 23 ft (assist by B. Diaw),,32,24
95,2,11:00.0,,E. Davis makes 2-pt dunk at rim (assist by J. Lin),32,26
96,2,10:44.0,M. Ginóbili misses 3-pt jump shot from 23 ft,,32,26
97,2,10:43.0,,Defensive rebound by Team,32,26
98,2,10:43.0,Loose ball foul by A. Baynes (drawn by R. Sacre),,32,26
99,2,10:32.0,,R. Kelly misses 2-pt jump shot from 6 ft,32,26
100,2,10:28.0,Defensive rebound by D. Green,,32,26
101,2,10:21.0,B. Diaw makes 3-pt jump shot from 24 ft (assist by C. Joseph),,35,26
102,2,10:01.0,,R. Sacre misses 2-pt jump shot from 17 ft,35,26
103,2,10:00.0,Defensive rebound by C. Joseph,,35,26
104,2,9:49.0,M. Ginóbili misses 2-pt jump shot from 3 ft,,35,26
105,2,9:48.0,Offensive rebound by Team,,35,26
106,2,9:48.0,T. Parker enters the game for C. Joseph,,35,26
107,2,9:48.0,K. Anderson enters the game for D. Green,,35,26
108,2,9:39.0,A. Baynes misses 2-pt layup from 2 ft (block by E. Davis),,35,26
109,2,9:37.0,,Defensive rebound by J. Clarkson,35,26
110,2,9:37.0,,Personal take foul by M. Ginóbili (drawn by J. Clarkson),35,26
111,2,9:23.0,,E. Davis misses 2-pt jump shot from 5 ft,35,26
112,2,9:22.0,Defensive rebound by A. Baynes,,35,26
113,2,9:08.0,K. Anderson misses 2-pt jump shot from 19 ft,,35,26
114,2,9:07.0,,Defensive rebound by J. Lin,35,26
115,2,8:47.0,Official timeout,,35,26
116,2,8:47.0,K. Leonard enters the game for M. Ginóbili,,35,26
117,2,8:45.0,,R. Kelly misses 2-pt jump shot from 16 ft,35,26
118,2,8:44.0,Defensive rebound by B. Diaw,,35,26
119,2,8:34.0,K. Leonard makes 2-pt jump shot from 8 ft (assist by T. Parker),,37,26
120,2,8:11.0,,J. Clarkson misses 3-pt jump shot from 24 ft,37,26
121,2,8:10.0,Defensive rebound by K. Anderson,,37,26
122,2,7:48.0,K. Anderson misses 3-pt jump shot from 25 ft,,37,26
123,2,7:47.0,,Defensive rebound by R. Sacre,37,26
124,2,7:41.0,,Turnover by J. Lin (lost ball; steal by K. Leonard),37,26
125,2,7:36.0,K. Leonard makes 2-pt dunk at rim,,39,26
126,2,7:19.0,,Turnover by J. Lin (lost ball; steal by K. Leonard),39,26
127,2,7:16.0,Shooting foul by J. Clarkson (drawn by K. Leonard),,39,26
128,2,7:16.0,K. Leonard misses free throw 1 of 2,,39,26
129,2,7:16.0,Offensive rebound by Team,,39,26
130,2,7:16.0,,K. Bryant enters the game for J. Clarkson,39,26
131,2,7:16.0,,J. Hill enters the game for E. Davis,39,26
132,2,7:16.0,K. Leonard misses free throw 2 of 2,,39,26
133,2,7:15.0,,Defensive rebound by J. Hill,39,26
134,2,6:54.0,,R. Kelly makes 3-pt jump shot from 24 ft (assist by K. Bryant),39,29
135,2,6:36.0,Turnover by T. Parker (lost ball; steal by R. Kelly),,39,29
136,2,6:28.0,,J. Lin misses 3-pt jump shot from 24 ft,39,29
137,2,6:26.0,,Offensive rebound by J. Hill,39,29
138,2,6:11.0,,R. Sacre misses 2-pt jump shot from 15 ft,39,29
139,2,6:09.0,,Offensive rebound by J. Hill,39,29
140,2,6:00.0,,Personal foul by K. Leonard (drawn by K. Bryant),39,29
141,2,6:00.0,T. Duncan enters the game for A. Baynes,,39,29
142,2,5:48.0,,J. Lin misses 3-pt jump shot from 25 ft,39,29
143,2,5:46.0,Defensive rebound by K. Leonard,,39,29
144,2,5:37.0,San Antonio full timeout,,39,29
145,2,5:37.0,,C. Boozer enters the game for R. Sacre,39,29
146,2,5:37.0,M. Bonner enters the game for B. Diaw,,39,29
147,2,5:24.0,K. Anderson misses 3-pt jump shot from 24 ft,,39,29
148,2,5:23.0,,Defensive rebound by J. Hill,39,29
149,2,5:05.0,,Personal foul by T. Duncan (drawn by J. Hill),39,29
150,2,5:05.0,,J. Hill makes free throw 1 of 2,39,30
151,2,5:05.0,,W. Johnson enters the game for R. Kelly,39,30
152,2,5:05.0,C. Joseph enters the game for K. Anderson,,39,30
153,2,5:05.0,,J. Hill makes free throw 2 of 2,39,31
154,2,4:56.0,D. Green enters the game for K. Leonard,,39,31
155,2,4:42.0,T. Parker misses 2-pt jump shot from 19 ft,,39,31
156,2,4:40.0,,Defensive rebound by C. Boozer,39,31
157,2,4:24.0,,Turnover by K. Bryant (bad pass; steal by C. Joseph),39,31
158,2,4:20.0,Shooting block foul by J. Lin (drawn by C. Joseph),,39,31
159,2,4:20.0,C. Joseph makes free throw 1 of 2,,40,31
160,2,4:20.0,C. Joseph makes free throw 2 of 2,,41,31
161,2,4:02.0,,J. Lin makes 2-pt layup from 1 ft (assist by K. Bryant),41,33
162,2,3:35.0,D. Green misses 3-pt jump shot from 24 ft,,41,33
163,2,3:34.0,,Defensive rebound by W. Johnson,41,33
164,2,3:29.0,,Offensive foul by C. Boozer (drawn by M. Bonner),41,33
165,2,3:29.0,,Turnover by C. Boozer (offensive foul),41,33
166,2,3:14.0,C. Joseph misses 2-pt layup from 2 ft,,41,33
167,2,3:13.0,,Defensive rebound by J. Hill,41,33
168,2,3:06.0,,J. Hill misses 2-pt jump shot from 14 ft,41,33
169,2,3:03.0,Defensive rebound by T. Parker,,41,33
170,2,2:52.0,D. Green misses 2-pt jump shot from 11 ft,,41,33
171,2,2:52.0,,Defensive rebound by Team,41,33
172,2,2:52.0,,LA Lakers full timeout,41,33
173,2,2:52.0,B. Diaw enters the game for M. Bonner,,41,33
174,2,2:52.0,K. Leonard enters the game for C. Joseph,,41,33
175,2,2:39.0,,Shooting foul by K. Leonard (drawn by W. Johnson),41,33
176,2,2:39.0,,W. Johnson makes free throw 1 of 2,41,34
177,2,2:39.0,M. Ginóbili enters the game for K. Leonard,,41,34
178,2,2:39.0,,W. Johnson makes free throw 2 of 2,41,35
179,2,2:16.0,T. Duncan makes 2-pt hook shot from 3 ft (assist by T. Parker),,43,35
180,2,1:59.0,,Turnover by J. Hill (bad pass; steal by M. Ginóbili),43,35
181,2,1:46.0,M. Ginóbili makes 2-pt layup at rim (assist by T. Duncan),,45,35
182,2,1:19.0,,W. Johnson misses 3-pt jump shot from 24 ft,45,35
183,2,1:18.0,,Offensive rebound by C. Boozer,45,35
184,2,1:14.0,,C. Boozer misses 2-pt layup at rim,45,35
185,2,1:14.0,,Offensive rebound by J. Hill,45,35
186,2,1:14.0,,J. Hill misses 2-pt tip-in from 1 ft,45,35
187,2,1:14.0,,Offensive rebound by J. Hill,45,35
188,2,1:14.0,,J. Hill misses 2-pt tip-in from 1 ft,45,35
189,2,1:14.0,,Offensive rebound by J. Hill,45,35
190,2,1:14.0,,Shooting foul by M. Ginóbili (drawn by J. Hill),45,35
191,2,1:14.0,,J. Hill misses free throw 1 of 2,45,35
192,2,1:14.0,,Offensive rebound by Team,45,35
193,2,1:14.0,C. Joseph enters the game for D. Green,,45,35
194,2,1:14.0,,J. Hill misses free throw 2 of 2,45,35
195,2,1:12.0,Defensive rebound by T. Duncan,,45,35
196,2,1:00.0,Personal foul by K. Bryant (drawn by T. Duncan),,45,35
197,2,0:46.0,C. Joseph makes 2-pt jump shot from 9 ft (assist by M. Ginóbili),,47,35
198,2,0:31.0,,K. Bryant misses 3-pt jump shot from 25 ft,47,35
199,2,0:29.0,Defensive rebound by T. Duncan,,47,35
200,2,0:07.0,B. Diaw misses 3-pt jump shot from 23 ft,,47,35
201,2,0:05.0,,Defensive rebound by J. Lin,47,35
202,2,0:01.0,,Turnover by W. Johnson (lost ball),47,35
203,2,0:00.0,M. Ginóbili misses 3-pt jump shot from 50 ft,,47,35
204,2,0:00.0,Offensive rebound by Team,,47,35
205,3,11:50.0,,Shooting foul by M. Bonner (drawn by C. Boozer),47,35
206,3,11:50.0,,C. Boozer makes free throw 1 of 2,47,36
207,3,11:50.0,,C. Boozer makes free throw 2 of 2,47,37
208,3,11:29.0,M. Bonner misses 2-pt jump shot from 21 ft,,47,37
209,3,11:25.0,,Defensive rebound by J. Lin,47,37
210,3,11:08.0,,K. Bryant misses 2-pt jump shot from 12 ft,47,37
211,3,11:06.0,,Offensive rebound by C. Boozer,47,37
212,3,11:02.0,,C. Boozer makes 2-pt layup at rim,47,39
213,3,10:46.0,Shooting foul by C. Boozer (drawn by M. Bonner),,47,39
214,3,10:46.0,M. Bonner makes free throw 1 of 2,,48,39
215,3,10:46.0,M. Bonner makes free throw 2 of 2,,49,39
216,3,10:34.0,,K. Bryant misses 2-pt jump shot from 19 ft,49,39
217,3,10:31.0,Defensive rebound by T. Duncan,,49,39
218,3,10:26.0,M. Bonner makes 3-pt jump shot from 25 ft (assist by T. Parker),,52,39
219,3,10:05.0,,J. Hill misses 2-pt jump shot from 3 ft (block by K. Leonard),52,39
220,3,10:03.0,Defensive rebound by T. Duncan,,52,39
221,3,10:02.0,Shooting foul by J. Lin (drawn by T. Parker),,52,39
222,3,10:02.0,T. Parker makes free throw 1 of 2,,53,39
223,3,10:02.0,T. Parker makes free throw 2 of 2,,54,39
224,3,9:50.0,,J. Hill makes 2-pt jump shot from 18 ft (assist by J. Lin),54,41
225,3,9:39.0,Turnover by T. Parker (bad pass; steal by J. Lin),,54,41
226,3,9:32.0,,C. Boozer makes 2-pt layup from 2 ft (assist by K. Bryant),54,43
227,3,9:15.0,T. Duncan misses 2-pt jump shot from 11 ft,,54,43
228,3,9:09.0,,Defensive rebound by C. Boozer,54,43
229,3,9:03.0,,J. Hill misses 2-pt jump shot from 16 ft,54,43
230,3,9:01.0,,Offensive rebound by W. Johnson,54,43
231,3,8:57.0,,J. Lin makes 2-pt jump shot from 13 ft (assist by W. Johnson),54,45
232,3,8:42.0,Turnover by K. Leonard (bad pass; steal by C. Boozer),,54,45
233,3,8:29.0,,C. Boozer makes 2-pt jump shot from 15 ft (assist by K. Bryant),54,47
234,3,8:28.0,San Antonio full timeout,,54,47
235,3,8:28.0,B. Diaw enters the game for M. Bonner,,54,47
236,3,8:08.0,T. Parker makes 2-pt layup from 1 ft (assist by D. Green),,56,47
237,3,7:51.0,,C. Boozer misses 2-pt jump shot from 9 ft,56,47
238,3,7:49.0,Defensive rebound by T. Duncan,,56,47
239,3,7:35.0,B. Diaw misses 2-pt layup from 1 ft,,56,47
240,3,7:30.0,,Defensive rebound by J. Hill,56,47
241,3,7:21.0,,J. Hill misses 2-pt jump shot from 17 ft,56,47
242,3,7:20.0,Defensive rebound by T. Parker,,56,47
243,3,7:17.0,Turnover by T. Parker (lost ball),,56,47
244,3,7:17.0,M. Ginóbili enters the game for K. Leonard,,56,47
245,3,7:06.0,,Shooting foul by D. Green (drawn by K. Bryant),56,47
246,3,7:06.0,,K. Bryant misses free throw 1 of 2,56,47
247,3,7:06.0,,Offensive rebound by Team,56,47
248,3,7:06.0,,K. Bryant makes free throw 2 of 2,56,48
249,3,6:46.0,T. Duncan makes 2-pt layup from 2 ft,,58,48
250,3,6:36.0,,K. Bryant misses 3-pt jump shot from 25 ft,58,48
251,3,6:35.0,Defensive rebound by T. Duncan,,58,48
252,3,6:21.0,M. Ginóbili misses 2-pt jump shot from 11 ft,,58,48
253,3,6:18.0,,Defensive rebound by K. Bryant,58,48
254,3,6:07.0,,J. Hill makes 2-pt layup at rim (assist by W. Johnson),58,50
255,3,5:55.0,T. Duncan makes 2-pt layup at rim (assist by T. Parker),,60,50
256,3,5:37.0,,Turnover by K. Bryant (lost ball; steal by T. Duncan),60,50
257,3,5:17.0,D. Green misses 3-pt jump shot from 26 ft,,60,50
258,3,5:14.0,,Defensive rebound by C. Boozer,60,50
259,3,5:01.0,,C. Boozer makes 2-pt layup at rim (assist by J. Lin),60,52
260,3,4:42.0,B. Diaw misses 2-pt jump shot from 17 ft,,60,52
261,3,4:40.0,,Defensive rebound by W. Johnson,60,52
262,3,4:32.0,,K. Bryant misses 2-pt jump shot from 8 ft,60,52
263,3,4:31.0,Defensive rebound by B. Diaw,,60,52
264,3,4:24.0,M. Ginóbili misses 2-pt jump shot from 3 ft (block by W. Johnson),,60,52
265,3,4:21.0,,Defensive rebound by K. Bryant,60,52
266,3,4:19.0,,Turnover by K. Bryant (bad pass),60,52
267,3,4:19.0,,LA Lakers full timeout,60,52
268,3,4:19.0,,J. Clarkson enters the game for J. Hill,60,52
269,3,4:19.0,,E. Davis enters the game for J. Lin,60,52
270,3,4:19.0,C. Joseph enters the game for T. Duncan,,60,52
271,3,4:19.0,A. Baynes enters the game for T. Parker,,60,52
272,3,4:07.0,Shooting block foul by E. Davis (drawn by M. Ginóbili),,60,52
273,3,4:07.0,M. Ginóbili makes free throw 1 of 2,,61,52
274,3,4:07.0,M. Ginóbili makes free throw 2 of 2,,62,52
275,3,3:50.0,,K. Bryant misses 3-pt jump shot from 25 ft,62,52
276,3,3:49.0,Defensive rebound by C. Joseph,,62,52
277,3,3:33.0,D. Green misses 3-pt jump shot from 26 ft,,62,52
278,3,3:31.0,,Defensive rebound by E. Davis,62,52
279,3,3:10.0,,C. Boozer misses 2-pt jump shot from 18 ft,62,52
280,3,3:09.0,Defensive rebound by C. Joseph,,62,52
281,3,3:05.0,B. Diaw makes 2-pt layup at rim (assist by C. Joseph),,64,52
282,3,2:57.0,,Turnover by E. Davis (bad pass; steal by D. Green),64,52
283,3,2:48.0,D. Green misses 3-pt jump shot from 23 ft,,64,52
284,3,2:45.0,Offensive rebound by A. Baynes,,64,52
285,3,2:45.0,A. Baynes misses 2-pt tip-in from 1 ft,,64,52
286,3,2:43.0,,Defensive rebound by E. Davis,64,52
287,3,2:36.0,,Shooting foul by A. Baynes (drawn by C. Boozer),64,52
288,3,2:36.0,,C. Boozer misses free throw 1 of 2,64,52
289,3,2:36.0,,Offensive rebound by Team,64,52
290,3,2:36.0,,C. Boozer makes free throw 2 of 2,64,53
291,3,2:21.0,B. Diaw misses 2-pt jump shot from 8 ft,,64,53
292,3,2:18.0,,Defensive rebound by J. Clarkson,64,53
293,3,2:10.0,,Shooting foul by A. Baynes (drawn by J. Clarkson),64,53
294,3,2:10.0,,J. Clarkson makes free throw 1 of 2,64,54
295,3,2:10.0,,J. Clarkson makes free throw 2 of 2,64,55
296,3,1:56.0,B. Diaw misses 3-pt jump shot from 25 ft,,64,55
297,3,1:55.0,,Defensive rebound by K. Bryant,64,55
298,3,1:44.0,,Shooting block foul by A. Baynes (drawn by K. Bryant),64,55
299,3,1:44.0,,K. Bryant makes free throw 1 of 2,64,56
300,3,1:44.0,T. Parker enters the game for D. Green,,64,56
301,3,1:44.0,,K. Bryant makes free throw 2 of 2,64,57
302,3,1:27.0,C. Joseph misses 2-pt jump shot from 16 ft,,64,57
303,3,1:25.0,Offensive rebound by A. Baynes,,64,57
304,3,1:08.0,B. Diaw misses 2-pt layup from 2 ft,,64,57
305,3,1:06.0,,Defensive rebound by C. Boozer,64,57
306,3,0:56.0,,Shooting foul by T. Parker (drawn by E. Davis),64,57
307,3,0:56.0,,E. Davis misses free throw 1 of 2,64,57
308,3,0:56.0,,Offensive rebound by Team,64,57
309,3,0:56.0,,E. Davis misses free throw 2 of 2,64,57
310,3,0:55.0,Defensive rebound by B. Diaw,,64,57
311,3,0:42.0,T. Parker makes 2-pt jump shot from 11 ft (assist by C. Joseph),,66,57
312,3,0:25.0,,K. Bryant misses 2-pt jump shot from 11 ft,66,57
313,3,0:24.0,Defensive rebound by M. Ginóbili,,66,57
314,3,0:05.0,T. Parker makes 2-pt layup at rim,,68,57
315,3,0:00.0,,J. Clarkson misses 2-pt jump shot from 11 ft,68,57
316,3,0:00.0,,Offensive rebound by Team,68,57
317,4,11:37.0,B. Diaw misses 2-pt jump shot from 20 ft,,68,57
318,4,11:32.0,Offensive rebound by A. Baynes,,68,57
319,4,11:17.0,T. Parker misses 2-pt jump shot from 20 ft,,68,57
320,4,11:15.0,,Defensive rebound by R. Kelly,68,57
321,4,10:59.0,,K. Bryant makes 2-pt jump shot from 18 ft (assist by R. Kelly),68,59
322,4,10:47.0,Def 3 sec tech foul by R. Kelly,,68,59
323,4,10:47.0,T. Parker makes technical free throw,,69,59
324,4,10:37.0,M. Ginóbili misses 2-pt jump shot from 17 ft,,69,59
325,4,10:34.0,Offensive rebound by M. Ginóbili,,69,59
326,4,10:23.0,B. Diaw misses 2-pt jump shot from 21 ft,,69,59
327,4,10:22.0,Offensive rebound by B. Diaw,,69,59
328,4,10:12.0,T. Parker misses 2-pt jump shot from 3 ft,,69,59
329,4,10:11.0,Offensive rebound by B. Diaw,,69,59
330,4,10:06.0,A. Baynes makes 2-pt jump shot from 4 ft (assist by B. Diaw),,71,59
331,4,9:52.0,M. Bonner enters the game for B. Diaw,,71,59
332,4,9:52.0,K. Leonard enters the game for M. Ginóbili,,71,59
333,4,9:44.0,,K. Bryant misses 3-pt jump shot from 24 ft,71,59
334,4,9:43.0,Defensive rebound by A. Baynes,,71,59
335,4,9:32.0,Shooting foul by R. Kelly (drawn by A. Baynes),,71,59
336,4,9:32.0,A. Baynes makes free throw 1 of 2,,72,59
337,4,9:32.0,,J. Lin enters the game for J. Clarkson,72,59
338,4,9:32.0,A. Baynes makes free throw 2 of 2,,73,59
339,4,9:26.0,,Shooting foul by C. Joseph (drawn by K. Bryant),73,59
340,4,9:26.0,M. Ginóbili enters the game for K. Leonard,,73,59
341,4,9:26.0,,K. Bryant makes free throw 1 of 2,73,60
342,4,9:26.0,,K. Bryant misses free throw 2 of 2,73,60
343,4,9:25.0,Defensive rebound by A. Baynes,,73,60
344,4,9:08.0,Shooting foul by E. Davis (drawn by M. Bonner),,73,60
345,4,9:08.0,M. Bonner makes free throw 1 of 2,,74,60
346,4,9:08.0,,J. Hill enters the game for E. Davis,74,60
347,4,9:08.0,M. Bonner makes free throw 2 of 2,,75,60
348,4,8:49.0,,K. Bryant misses 2-pt jump shot from 6 ft,75,60
349,4,8:48.0,,Offensive rebound by R. Sacre,75,60
350,4,8:45.0,,R. Sacre misses 2-pt jump shot from 7 ft,75,60
351,4,8:44.0,Defensive rebound by A. Baynes,,75,60
352,4,8:33.0,C. Joseph makes 3-pt jump shot from 23 ft (assist by T. Parker),,78,60
353,4,8:22.0,Official timeout,,78,60
354,4,8:22.0,,W. Johnson enters the game for R. Sacre,78,60
355,4,8:22.0,D. Green enters the game for T. Parker,,78,60
356,4,8:09.0,,K. Bryant misses 3-pt jump shot from 22 ft,78,60
357,4,8:09.0,,Offensive rebound by Team,78,60
358,4,8:09.0,Loose ball foul by C. Joseph (drawn by J. Hill),,78,60
359,4,8:00.0,,J. Hill makes 2-pt hook shot from 1 ft,78,62
360,4,7:49.0,C. Joseph misses 2-pt jump shot from 3 ft,,78,62
361,4,7:47.0,,Defensive rebound by R. Kelly,78,62
362,4,7:44.0,,Turnover by J. Lin (bad pass),78,62
363,4,7:21.0,M. Bonner makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,81,62
364,4,7:09.0,,Turnover by K. Bryant (lost ball; steal by M. Ginóbili),81,62
365,4,6:53.0,D. Green makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,84,62
366,4,6:51.0,,LA Lakers full timeout,84,62
367,4,6:51.0,,J. Clarkson enters the game for K. Bryant,84,62
368,4,6:51.0,,C. Boozer enters the game for R. Kelly,84,62
369,4,6:51.0,J. Ayres enters the game for A. Baynes,,84,62
370,4,6:43.0,,Personal foul by M. Bonner (drawn by C. Boozer),84,62
371,4,6:24.0,,J. Lin misses 2-pt jump shot from 5 ft,84,62
372,4,6:20.0,Defensive rebound by D. Green,,84,62
373,4,6:14.0,J. Ayres makes 2-pt dunk at rim (assist by M. Ginóbili),,86,62
374,4,5:50.0,,J. Clarkson misses 3-pt jump shot from 24 ft,86,62
375,4,5:49.0,Defensive rebound by Team,,86,62
376,4,5:49.0,K. Anderson enters the game for M. Ginóbili,,86,62
377,4,5:32.0,C. Joseph makes 2-pt layup from 1 ft,,88,62
378,4,5:19.0,,J. Lin makes 2-pt layup at rim,88,64
379,4,5:07.0,C. Joseph makes 2-pt layup at rim (assist by K. Anderson),,90,64
380,4,4:50.0,,W. Johnson makes 2-pt jump shot from 15 ft,90,66
381,4,4:28.0,K. Anderson misses 2-pt jump shot from 19 ft,,90,66
382,4,4:27.0,,Defensive rebound by W. Johnson,90,66
383,4,4:23.0,,Personal foul by D. Green (drawn by J. Lin),90,66
384,4,4:23.0,A. Baynes enters the game for M. Bonner,,90,66
385,4,4:23.0,A. Daye enters the game for D. Green,,90,66
386,4,4:23.0,,X. Henry enters the game for W. Johnson,90,66
387,4,4:23.0,,R. Sacre enters the game for C. Boozer,90,66
