,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
122,2,10:50.0,L. Mbah a Moute enters the game for C. Johnson,,22,36
123,2,10:43.0,,L. Williams makes 2-pt jump shot from 5 ft (assist by G. Vásquez),22,38
124,2,10:27.0,Turnover by L. Mbah a Moute (lost ball; steal by P. Patterson),,22,38
125,2,10:24.0,Violation by H. Thompson (kicked ball),,22,38
126,2,10:24.0,T. Wroten enters the game for A. Shved,,22,38
127,2,10:17.0,,L. Williams misses 2-pt jump shot from 17 ft,22,38
128,2,10:16.0,Defensive rebound by T. Wroten,,22,38
129,2,10:08.0,T. Wroten makes 2-pt layup from 1 ft,,24,38
130,2,9:46.0,,J. Johnson makes 2-pt jump shot from 16 ft (assist by G. Vásquez),24,40
131,2,9:28.0,T. Wroten makes 2-pt layup from 1 ft (assist by H. Sims),,26,40
132,2,9:14.0,,L. Williams makes 2-pt layup at rim,26,42
133,2,8:56.0,Turnover by K. McDaniels (bad pass; steal by L. Williams),,26,42
134,2,8:50.0,,Turnover by L. Williams (lost ball; steal by K. McDaniels),26,42
135,2,8:46.0,Philadelphia full timeout,,26,42
136,2,8:46.0,,J. Valančiūnas enters the game for T. Hansbrough,26,42
137,2,8:46.0,J. Sampson enters the game for K. McDaniels,,26,42
138,2,8:29.0,H. Sims makes 2-pt layup from 2 ft (assist by J. Sampson),,28,42
139,2,8:11.0,,Shooting foul by J. Sampson (drawn by L. Williams),28,42
140,2,8:11.0,,L. Williams makes free throw 1 of 3,28,43
141,2,8:11.0,,L. Williams makes free throw 2 of 3,28,44
142,2,8:11.0,C. Johnson enters the game for J. Sampson,,28,44
143,2,8:11.0,,L. Williams makes free throw 3 of 3,28,45
144,2,7:58.0,T. Wroten misses 2-pt layup from 1 ft (block by J. Valančiūnas),,28,45
145,2,7:56.0,,Defensive rebound by G. Vásquez,28,45
146,2,7:51.0,,P. Patterson misses 3-pt jump shot from 24 ft,28,45
147,2,7:50.0,Defensive rebound by H. Sims,,28,45
148,2,7:34.0,L. Mbah a Moute misses 3-pt jump shot from 22 ft,,28,45
149,2,7:33.0,,Defensive rebound by G. Vásquez,28,45
150,2,7:23.0,,J. Valančiūnas makes 2-pt layup from 1 ft (assist by G. Vásquez),28,47
151,2,7:22.0,Philadelphia full timeout,,28,47
152,2,7:22.0,,D. DeRozan enters the game for L. Williams,28,47
153,2,7:02.0,T. Wroten misses 2-pt layup from 2 ft,,28,47
154,2,7:01.0,Offensive rebound by L. Mbah a Moute,,28,47
155,2,6:58.0,L. Mbah a Moute makes 2-pt layup from 2 ft,,30,47
156,2,6:42.0,,G. Vásquez misses 2-pt jump shot from 20 ft,30,47
157,2,6:40.0,,Offensive rebound by Team,30,47
158,2,6:40.0,Loose ball foul by H. Sims (drawn by J. Valančiūnas),,30,47
159,2,6:40.0,,A. Johnson enters the game for P. Patterson,30,47
160,2,6:36.0,,Turnover by G. Vásquez (bad pass),30,47
161,2,6:15.0,H. Thompson misses 3-pt jump shot from 24 ft,,30,47
162,2,6:14.0,Offensive rebound by L. Mbah a Moute,,30,47
163,2,6:11.0,L. Mbah a Moute makes 2-pt layup from 2 ft,,32,47
164,2,5:59.0,,Shooting foul by T. Wroten (drawn by G. Vásquez),32,47
165,2,5:59.0,Official timeout,,32,47
166,2,5:59.0,,T. Ross enters the game for J. Johnson,32,47
167,2,5:59.0,B. Davies enters the game for L. Mbah a Moute,,32,47
168,2,5:59.0,,G. Vásquez makes free throw 1 of 2,32,48
169,2,5:59.0,,G. Vásquez makes free throw 2 of 2,32,49
170,2,5:43.0,H. Sims misses 2-pt layup from 2 ft,,32,49
171,2,5:42.0,,Defensive rebound by T. Ross,32,49
172,2,5:36.0,,G. Vásquez misses 2-pt jump shot from 19 ft,32,49
173,2,5:33.0,Defensive rebound by B. Davies,,32,49
174,2,5:23.0,C. Johnson makes 3-pt jump shot from 22 ft (assist by B. Davies),,35,49
175,2,5:05.0,,J. Valančiūnas makes 2-pt jump shot from 1 ft (assist by G. Vásquez),35,51
176,2,4:49.0,T. Wroten makes 2-pt layup from 2 ft (assist by H. Sims),,37,51
177,2,4:30.0,,A. Johnson makes 3-pt jump shot from 22 ft (assist by D. DeRozan),37,54
178,2,4:06.0,C. Johnson misses 2-pt jump shot from 21 ft,,37,54
179,2,4:05.0,Offensive rebound by H. Sims,,37,54
180,2,4:02.0,H. Sims makes 2-pt layup from 1 ft,,39,54
181,2,3:45.0,,D. DeRozan misses 2-pt jump shot from 12 ft,39,54
182,2,3:42.0,Defensive rebound by T. Wroten,,39,54
183,2,3:39.0,Personal foul by J. Valančiūnas (drawn by H. Sims),,39,54
184,2,3:39.0,K. McDaniels enters the game for H. Thompson,,39,54
185,2,3:39.0,,K. Lowry enters the game for G. Vásquez,39,54
186,2,3:22.0,T. Wroten misses 3-pt jump shot from 24 ft,,39,54
187,2,3:19.0,,Defensive rebound by D. DeRozan,39,54
188,2,3:06.0,,Turnover by J. Valančiūnas (3 sec),39,54
189,2,2:54.0,B. Davies misses 2-pt layup from 2 ft (block by T. Ross),,39,54
190,2,2:52.0,,Defensive rebound by A. Johnson,39,54
191,2,2:39.0,,J. Valančiūnas misses 2-pt jump shot from 5 ft,39,54
192,2,2:38.0,Defensive rebound by B. Davies,,39,54
193,2,2:30.0,B. Davies misses 3-pt jump shot from 24 ft,,39,54
194,2,2:30.0,,Defensive rebound by Team,39,54
195,2,2:30.0,,Toronto full timeout,39,54
196,2,2:30.0,L. Mbah a Moute enters the game for H. Sims,,39,54
197,2,2:19.0,,Turnover by T. Ross (lost ball; steal by C. Johnson),39,54
198,2,2:15.0,C. Johnson misses 2-pt layup from 1 ft (block by T. Ross),,39,54
199,2,2:15.0,Offensive rebound by Team,,39,54
200,2,2:04.0,Turnover by B. Davies (bad pass; steal by J. Valančiūnas),,39,54
201,2,1:59.0,,Turnover by K. Lowry (lost ball; steal by K. McDaniels),39,54
202,2,1:54.0,Turnover by K. McDaniels (bad pass),,39,54
203,2,1:43.0,,D. DeRozan makes 2-pt jump shot from 12 ft,39,56
204,2,1:24.0,T. Wroten misses 2-pt layup from 1 ft,,39,56
205,2,1:23.0,,Defensive rebound by A. Johnson,39,56
206,2,1:06.0,,Personal foul by L. Mbah a Moute (drawn by J. Valančiūnas),39,56
207,2,1:06.0,,J. Valančiūnas makes free throw 1 of 2,39,57
208,2,1:06.0,,J. Valančiūnas makes free throw 2 of 2,39,58
209,2,0:49.0,C. Johnson makes 3-pt jump shot from 24 ft (assist by T. Wroten),,42,58
210,2,0:38.0,,Offensive foul by A. Johnson (drawn by T. Wroten),42,58
211,2,0:38.0,,Turnover by A. Johnson (offensive foul),42,58
212,2,0:27.0,C. Johnson makes 3-pt jump shot from 24 ft (assist by T. Wroten),,45,58
213,2,0:04.0,,K. Lowry makes 2-pt layup from 2 ft,45,60
214,2,0:01.0,Turnover by T. Wroten (lost ball; steal by K. Lowry),,45,60
215,2,0:00.0,,K. Lowry misses 3-pt jump shot from 29 ft,45,60
216,2,0:00.0,,Offensive rebound by Team,45,60
217,3,11:40.0,,K. Lowry misses 3-pt jump shot from 24 ft,45,60
218,3,11:38.0,Defensive rebound by H. Sims,,45,60
219,3,11:23.0,Turnover by B. Davies (bad pass; steal by T. Ross),,45,60
220,3,11:19.0,,Shooting block foul by T. Wroten (drawn by D. DeRozan),45,60
221,3,11:19.0,,D. DeRozan makes free throw 1 of 2,45,61
222,3,11:19.0,,D. DeRozan makes free throw 2 of 2,45,62
223,3,11:04.0,Turnover by H. Sims (bad pass; steal by D. DeRozan),,45,62
224,3,11:00.0,,Turnover by D. DeRozan (bad pass),45,62
225,3,10:46.0,Turnover by B. Davies (step out of bounds),,45,62
226,3,10:37.0,,D. DeRozan makes 2-pt dunk at rim (assist by K. Lowry),45,64
227,3,10:37.0,Philadelphia full timeout,,45,64
228,3,10:27.0,T. Wroten misses 2-pt layup from 2 ft (block by J. Valančiūnas),,45,64
229,3,10:27.0,Offensive rebound by Team,,45,64
230,3,10:21.0,Shooting foul by J. Valančiūnas (drawn by H. Sims),,45,64
231,3,10:21.0,H. Sims makes free throw 1 of 2,,46,64
232,3,10:21.0,H. Sims makes free throw 2 of 2,,47,64
233,3,10:07.0,,K. Lowry misses 3-pt jump shot from 23 ft,47,64
234,3,10:06.0,Defensive rebound by H. Thompson,,47,64
235,3,10:00.0,Shooting foul by A. Johnson (drawn by T. Wroten),,47,64
236,3,10:00.0,T. Wroten misses free throw 1 of 2,,47,64
237,3,10:00.0,Offensive rebound by Team,,47,64
238,3,10:00.0,T. Wroten makes free throw 2 of 2,,48,64
239,3,9:57.0,,Offensive foul by J. Valančiūnas (drawn by H. Sims),48,64
240,3,9:57.0,,Turnover by J. Valančiūnas (offensive foul),48,64
241,3,9:41.0,H. Sims misses 2-pt layup from 2 ft,,48,64
242,3,9:40.0,,Defensive rebound by K. Lowry,48,64
243,3,9:26.0,,Turnover by J. Valančiūnas (lost ball; steal by H. Thompson),48,64
244,3,9:20.0,T. Wroten misses 3-pt jump shot from 24 ft,,48,64
245,3,9:20.0,,Defensive rebound by Team,48,64
246,3,9:01.0,,T. Ross misses 2-pt jump shot from 16 ft,48,64
247,3,9:00.0,Defensive rebound by L. Mbah a Moute,,48,64
248,3,8:51.0,L. Mbah a Moute misses 2-pt jump shot from 22 ft,,48,64
249,3,8:50.0,,Defensive rebound by D. DeRozan,48,64
250,3,8:45.0,,D. DeRozan makes 2-pt jump shot from 3 ft,48,66
251,3,8:45.0,,Shooting foul by H. Thompson (drawn by D. DeRozan),48,66
252,3,8:45.0,,D. DeRozan makes free throw 1 of 1,48,67
253,3,8:24.0,T. Wroten misses 2-pt layup at rim,,48,67
254,3,8:24.0,,Defensive rebound by Team,48,67
255,3,8:16.0,,Personal foul by T. Wroten (drawn by K. Lowry),48,67
256,3,8:16.0,C. Johnson enters the game for H. Thompson,,48,67
257,3,8:04.0,,A. Johnson misses 2-pt hook shot from 9 ft,48,67
258,3,8:03.0,Defensive rebound by Team,,48,67
259,3,7:53.0,Shooting foul by A. Johnson (drawn by T. Wroten),,48,67
260,3,7:53.0,T. Wroten makes free throw 1 of 2,,49,67
261,3,7:53.0,,P. Patterson enters the game for A. Johnson,49,67
262,3,7:53.0,T. Wroten makes free throw 2 of 2,,50,67
263,3,7:39.0,,T. Ross makes 2-pt layup from 1 ft (assist by D. DeRozan),50,69
264,3,7:23.0,Turnover by T. Wroten (bad pass),,50,69
265,3,7:14.0,,T. Ross misses 3-pt jump shot from 22 ft,50,69
266,3,7:12.0,,Offensive rebound by J. Valančiūnas,50,69
267,3,7:08.0,,J. Valančiūnas misses 2-pt hook shot from 4 ft,50,69
268,3,7:07.0,,Offensive rebound by K. Lowry,50,69
269,3,7:04.0,,K. Lowry makes 2-pt layup at rim,50,71
270,3,6:39.0,C. Johnson misses 3-pt jump shot from 24 ft,,50,71
271,3,6:38.0,,Defensive rebound by T. Ross,50,71
272,3,6:24.0,,D. DeRozan makes 2-pt jump shot from 2 ft (assist by P. Patterson),50,73
273,3,6:00.0,T. Wroten misses 2-pt layup from 2 ft,,50,73
274,3,5:58.0,Offensive rebound by H. Sims,,50,73
275,3,5:56.0,H. Sims makes 2-pt dunk at rim,,52,73
276,3,5:48.0,,Shooting foul by C. Johnson (drawn by J. Valančiūnas),52,73
277,3,5:48.0,,J. Valančiūnas makes free throw 1 of 2,52,74
278,3,5:48.0,H. Thompson enters the game for L. Mbah a Moute,,52,74
279,3,5:48.0,A. Shved enters the game for H. Sims,,52,74
280,3,5:48.0,J. Sampson enters the game for T. Wroten,,52,74
281,3,5:48.0,,J. Valančiūnas makes free throw 2 of 2,52,75
282,3,5:32.0,C. Johnson misses 3-pt jump shot from 23 ft,,52,75
283,3,5:31.0,,Defensive rebound by P. Patterson,52,75
284,3,5:25.0,,K. Lowry misses 2-pt layup from 2 ft (block by C. Johnson),52,75
285,3,5:25.0,,Offensive rebound by Team,52,75
286,3,5:25.0,,T. Hansbrough enters the game for J. Valančiūnas,52,75
287,3,5:23.0,,Turnover by K. Lowry (bad pass; steal by H. Thompson),52,75
288,3,5:11.0,,Offensive charge foul by H. Thompson (drawn by T. Hansbrough),52,75
289,3,5:11.0,Turnover by H. Thompson (offensive foul),,52,75
290,3,4:57.0,,Shooting foul by J. Sampson (drawn by D. DeRozan),52,75
291,3,4:57.0,,D. DeRozan makes free throw 1 of 2,52,76
292,3,4:57.0,K. McDaniels enters the game for J. Sampson,,52,76
293,3,4:57.0,,D. DeRozan makes free throw 2 of 2,52,77
294,3,4:39.0,Turnover by B. Davies (bad pass; steal by D. DeRozan),,52,77
295,3,4:34.0,,T. Ross misses 2-pt dunk at rim,52,77
296,3,4:30.0,,Offensive rebound by D. DeRozan,52,77
297,3,4:28.0,,D. DeRozan makes 2-pt layup from 2 ft,52,79
298,3,4:20.0,A. Shved misses 3-pt jump shot from 24 ft,,52,79
299,3,4:18.0,,Defensive rebound by T. Ross,52,79
300,3,4:06.0,,L. Williams enters the game for T. Ross,52,79
301,3,4:06.0,,Turnover by D. DeRozan (lost ball; steal by H. Thompson),52,79
302,3,3:52.0,K. McDaniels makes 3-pt jump shot from 24 ft (assist by A. Shved),,55,79
303,3,3:33.0,,K. Lowry makes 2-pt jump shot from 17 ft,55,81
304,3,3:13.0,A. Shved makes 3-pt jump shot from 24 ft,,58,81
305,3,2:58.0,,Turnover by K. Lowry (lost ball; steal by C. Johnson),58,81
306,3,2:57.0,Personal foul by P. Patterson (drawn by H. Thompson),,58,81
307,3,2:57.0,,Toronto full timeout,58,81
308,3,2:57.0,,G. Vásquez enters the game for D. DeRozan,58,81
309,3,2:57.0,H. Sims enters the game for B. Davies,,58,81
310,3,2:35.0,K. McDaniels misses 2-pt layup from 2 ft,,58,81
311,3,2:34.0,Offensive rebound by K. McDaniels,,58,81
312,3,2:32.0,K. McDaniels misses 2-pt tip-in from 1 ft,,58,81
313,3,2:31.0,,Defensive rebound by T. Hansbrough,58,81
314,3,2:19.0,,K. Lowry makes 2-pt jump shot from 18 ft,58,83
315,3,2:11.0,C. Johnson makes 3-pt jump shot from 24 ft (assist by A. Shved),,61,83
316,3,1:53.0,,L. Williams misses 3-pt jump shot from 24 ft,61,83
317,3,1:52.0,Defensive rebound by H. Thompson,,61,83
318,3,1:48.0,H. Thompson makes 2-pt jump shot from 3 ft,,63,83
319,3,1:48.0,Shooting block foul by G. Vásquez (drawn by H. Thompson),,63,83
320,3,1:48.0,,J. Johnson enters the game for K. Lowry,63,83
321,3,1:48.0,H. Thompson misses free throw 1 of 1,,63,83
322,3,1:47.0,,Defensive rebound by J. Johnson,63,83
323,3,1:37.0,,Shooting block foul by C. Johnson (drawn by L. Williams),63,83
324,3,1:37.0,,L. Williams misses free throw 1 of 2,63,83
325,3,1:37.0,,Offensive rebound by Team,63,83
326,3,1:37.0,L. Mbah a Moute enters the game for C. Johnson,,63,83
327,3,1:37.0,,L. Williams makes free throw 2 of 2,63,84
328,3,1:17.0,H. Thompson misses 3-pt jump shot from 24 ft (block by J. Johnson),,63,84
329,3,1:15.0,Offensive rebound by A. Shved,,63,84
330,3,1:13.0,Turnover by Team (shot clock),,63,84
331,3,1:02.0,,G. Vásquez makes 2-pt jump shot from 18 ft (assist by L. Williams),63,86
332,3,0:47.0,A. Shved misses 3-pt jump shot from 24 ft,,63,86
333,3,0:46.0,,Defensive rebound by P. Patterson,63,86
334,3,0:36.0,,G. Vásquez misses 2-pt jump shot from 8 ft (block by K. McDaniels),63,86
335,3,0:36.0,,Offensive rebound by Team,63,86
336,3,0:33.0,,J. Johnson misses 3-pt jump shot from 24 ft,63,86
337,3,0:32.0,Defensive rebound by Team,,63,86
338,3,0:15.0,Turnover by A. Shved (bad pass; steal by T. Hansbrough),,63,86
339,3,0:00.0,,L. Williams makes 2-pt jump shot from 19 ft,63,88
340,4,11:50.0,Turnover by K. McDaniels (bad pass; steal by L. Williams),,63,88
341,4,11:44.0,,G. Vásquez misses 2-pt layup from 1 ft (block by K. McDaniels),63,88
342,4,11:44.0,,Offensive rebound by Team,63,88
343,4,11:29.0,,P. Patterson makes 2-pt jump shot from 3 ft (assist by J. Johnson),63,90
344,4,11:02.0,J. Sampson misses 2-pt dunk at rim (block by P. Patterson),,63,90
345,4,11:02.0,Offensive rebound by Team,,63,90
346,4,11:02.0,Turnover by Team (shot clock),,63,90
347,4,10:51.0,,L. Williams misses 2-pt jump shot from 23 ft (block by K. McDaniels),63,90
348,4,10:49.0,Defensive rebound by J. Sampson,,63,90
349,4,10:37.0,L. Mbah a Moute misses 2-pt layup from 2 ft,,63,90
350,4,10:35.0,Offensive rebound by H. Sims,,63,90
351,4,10:21.0,K. McDaniels makes 2-pt hook shot from 4 ft (assist by T. Wroten),,65,90
352,4,10:21.0,Shooting block foul by J. Johnson (drawn by K. McDaniels),,65,90
353,4,10:21.0,K. McDaniels misses free throw 1 of 1,,65,90
354,4,10:20.0,,Defensive rebound by P. Patterson,65,90
355,4,10:04.0,,L. Williams makes 3-pt jump shot from 23 ft (assist by P. Patterson),65,93
356,4,10:01.0,Philadelphia full timeout,,65,93
357,4,9:49.0,H. Sims makes 2-pt jump shot from 18 ft (assist by J. Sampson),,67,93
358,4,9:27.0,,J. Johnson makes 2-pt layup from 2 ft,67,95
359,4,9:06.0,Turnover by T. Wroten (bad pass; steal by G. Vásquez),,67,95
360,4,9:02.0,,Shooting foul by K. McDaniels (drawn by T. Hansbrough),67,95
361,4,9:02.0,,T. Hansbrough makes free throw 1 of 2,67,96
362,4,9:02.0,B. Davies enters the game for H. Sims,,67,96
363,4,9:02.0,,T. Ross enters the game for P. Patterson,67,96
364,4,9:02.0,,T. Hansbrough misses free throw 2 of 2,67,96
365,4,9:01.0,Defensive rebound by B. Davies,,67,96
366,4,8:51.0,T. Wroten misses 3-pt jump shot from 25 ft,,67,96
367,4,8:50.0,,Defensive rebound by G. Vásquez,67,96
368,4,8:29.0,,G. Vásquez makes 2-pt layup from 2 ft,67,98
369,4,8:21.0,J. Sampson misses 2-pt jump shot from 2 ft,,67,98
370,4,8:20.0,,Defensive rebound by T. Hansbrough,67,98
371,4,8:12.0,,G. Vásquez makes 2-pt jump shot from 4 ft,67,100
372,4,8:12.0,Philadelphia full timeout,,67,100
373,4,8:12.0,C. Johnson enters the game for K. McDaniels,,67,100
374,4,7:58.0,B. Davies misses 2-pt hook shot from 2 ft,,67,100
375,4,7:58.0,,Defensive rebound by Team,67,100
376,4,7:58.0,Loose ball foul by J. Sampson (drawn by T. Hansbrough),,67,100
377,4,7:45.0,,J. Johnson makes 2-pt jump shot from 4 ft,67,102
378,4,7:33.0,,Violation by J. Johnson (kicked ball),67,102
379,4,7:33.0,H. Thompson enters the game for J. Sampson,,67,102
