,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
28,1,7:52.0,Offensive rebound by T. Johnson,,8,6
29,1,7:41.0,Z. Dragić makes 2-pt layup at rim,,10,6
30,1,7:23.0,,J. Sampson misses 2-pt layup from 2 ft,10,6
31,1,7:21.0,Defensive rebound by M. Beasley,,10,6
32,1,7:18.0,Personal foul by H. Sims (drawn by M. Beasley),,10,6
33,1,7:12.0,Turnover by J. Ennis (lost ball),,10,6
34,1,6:52.0,,Shooting foul by Z. Dragić (drawn by R. Covington),10,6
35,1,6:52.0,,R. Covington makes free throw 1 of 2,10,7
36,1,6:52.0,,R. Covington makes free throw 2 of 2,10,8
37,1,6:41.0,Turnover by M. Beasley (bad pass; steal by G. Robinson),,10,8
38,1,6:36.0,,G. Robinson makes 2-pt layup at rim,10,10
39,1,6:17.0,H. Walker makes 3-pt jump shot from 24 ft,,13,10
40,1,6:16.0,,Philadelphia full timeout,13,10
41,1,5:58.0,,J. Grant misses 3-pt jump shot from 26 ft,13,10
42,1,5:56.0,Defensive rebound by T. Johnson,,13,10
43,1,5:44.0,M. Beasley misses 2-pt layup from 1 ft,,13,10
44,1,5:43.0,Offensive rebound by M. Beasley,,13,10
45,1,5:43.0,M. Beasley makes 2-pt tip-in from 1 ft,,15,10
46,1,5:26.0,,J. Grant misses 2-pt jump shot from 6 ft,15,10
47,1,5:24.0,Defensive rebound by J. Ennis,,15,10
48,1,5:18.0,Z. Dragić makes 3-pt jump shot from 23 ft (assist by J. Ennis),,18,10
49,1,5:01.0,,Personal foul by Z. Dragić (drawn by J. Sampson),18,10
50,1,5:01.0,,H. Thompson enters the game for G. Robinson,18,10
51,1,5:00.0,,T. Robinson enters the game for H. Sims,18,10
52,1,4:56.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by J. Sampson),18,13
53,1,4:39.0,H. Walker misses 3-pt jump shot from 25 ft,,18,13
54,1,4:37.0,,Defensive rebound by H. Thompson,18,13
55,1,4:23.0,,H. Thompson misses 3-pt jump shot from 25 ft,18,13
56,1,4:21.0,Defensive rebound by M. Beasley,,18,13
57,1,4:19.0,Turnover by M. Beasley (bad pass; steal by J. Sampson),,18,13
58,1,4:14.0,,H. Thompson makes 2-pt layup at rim (assist by J. Sampson),18,15
59,1,4:03.0,T. Johnson misses 2-pt jump shot from 17 ft,,18,15
60,1,4:02.0,,Defensive rebound by R. Covington,18,15
61,1,3:53.0,,J. Grant misses 2-pt jump shot from 4 ft,18,15
62,1,3:51.0,Defensive rebound by J. Ennis,,18,15
63,1,3:44.0,J. Ennis misses 2-pt jump shot from 3 ft (block by R. Covington),,18,15
64,1,3:41.0,,Defensive rebound by T. Robinson,18,15
65,1,3:36.0,,R. Covington misses 3-pt jump shot from 26 ft,18,15
66,1,3:34.0,Defensive rebound by J. Ennis,,18,15
67,1,3:20.0,Turnover by Z. Dragić (traveling),,18,15
68,1,2:55.0,,T. Robinson makes 2-pt jump shot from 10 ft (assist by H. Thompson),18,17
69,1,2:41.0,M. Beasley makes 2-pt jump shot from 14 ft,,20,17
70,1,2:21.0,,J. Sampson makes 2-pt layup at rim (assist by R. Covington),20,19
71,1,2:11.0,Personal foul by H. Thompson (drawn by Z. Dragić),,20,19
72,1,2:11.0,Miami full timeout,,20,19
73,1,2:11.0,,G. Robinson enters the game for J. Sampson,20,19
74,1,2:11.0,,H. Sims enters the game for J. Grant,20,19
75,1,2:02.0,Shooting foul by T. Robinson (drawn by H. Walker),,20,19
76,1,2:02.0,H. Walker makes free throw 1 of 3,,21,19
77,1,2:02.0,H. Walker misses free throw 2 of 3,,21,19
78,1,2:02.0,Offensive rebound by Team,,21,19
79,1,2:02.0,H. Walker makes free throw 3 of 3,,22,19
80,1,1:46.0,,R. Covington misses 3-pt jump shot from 25 ft,22,19
81,1,1:44.0,Defensive rebound by M. Beasley,,22,19
82,1,1:31.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by Z. Dragić),,25,19
83,1,1:31.0,Violation by Team (delay of game),,25,19
84,1,1:17.0,,Offensive foul by T. Robinson (drawn by M. Beasley),25,19
85,1,1:17.0,,Turnover by T. Robinson (offensive foul),25,19
86,1,1:17.0,,J. Grant enters the game for R. Covington,25,19
87,1,1:00.0,Z. Dragić makes 2-pt layup at rim (assist by M. Beasley),,27,19
88,1,0:43.0,,H. Thompson makes 2-pt jump shot from 14 ft,27,21
89,1,0:29.0,M. Beasley makes 2-pt dunk at rim,,29,21
90,1,0:16.0,,H. Sims makes 2-pt dunk at rim (assist by G. Robinson),29,23
91,1,0:01.0,M. Beasley misses 2-pt jump shot from 3 ft,,29,23
92,1,0:00.0,,Defensive rebound by H. Sims,29,23
93,2,11:45.0,,J. Grant misses 3-pt jump shot from 25 ft,29,23
94,2,11:41.0,,Offensive rebound by G. Robinson,29,23
95,2,11:36.0,,H. Thompson makes 3-pt jump shot from 26 ft (assist by G. Robinson),29,26
96,2,11:18.0,Turnover by Z. Dragić (bad pass),,29,26
97,2,10:57.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by G. Robinson),29,29
98,2,10:38.0,M. Beasley misses 2-pt jump shot from 9 ft,,29,29
99,2,10:36.0,,Defensive rebound by T. Robinson,29,29
100,2,10:18.0,,G. Robinson makes 2-pt dunk at rim (assist by T. Robinson),29,31
101,2,10:04.0,J. Ennis makes 2-pt jump shot from 18 ft (assist by T. Johnson),,31,31
102,2,9:55.0,,Turnover by T. Robinson (bad pass),31,31
103,2,9:32.0,J. Ennis makes 2-pt layup from 1 ft (assist by H. Walker),,33,31
104,2,9:27.0,,Philadelphia full timeout,33,31
105,2,9:13.0,,H. Sims misses 2-pt jump shot from 21 ft,33,31
106,2,9:11.0,Defensive rebound by T. Johnson,,33,31
107,2,8:57.0,H. Walker makes 3-pt jump shot from 25 ft (assist by J. Ennis),,36,31
108,2,8:35.0,,H. Sims misses 2-pt jump shot from 17 ft,36,31
109,2,8:34.0,,Offensive rebound by T. Robinson,36,31
110,2,8:34.0,,T. Robinson makes 2-pt dunk at rim,36,33
111,2,8:14.0,H. Walker makes 3-pt jump shot from 26 ft,,39,33
112,2,7:58.0,,Turnover by H. Sims (bad pass; steal by T. Johnson),39,33
113,2,7:57.0,Personal foul by H. Thompson (drawn by Z. Dragić),,39,33
114,2,7:57.0,,J. Sampson enters the game for G. Robinson,39,33
115,2,7:57.0,,R. Covington enters the game for H. Sims,39,33
116,2,7:48.0,Z. Dragić makes 3-pt jump shot from 26 ft (assist by T. Johnson),,42,33
117,2,7:36.0,,J. Sampson misses 3-pt jump shot from 25 ft,42,33
118,2,7:35.0,Defensive rebound by Team,,42,33
119,2,7:24.0,M. Beasley misses 2-pt jump shot from 7 ft,,42,33
120,2,7:23.0,Offensive rebound by H. Walker,,42,33
121,2,7:19.0,J. Ennis misses 2-pt jump shot from 18 ft,,42,33
122,2,7:19.0,,Defensive rebound by Team,42,33
123,2,7:19.0,Loose ball foul by Z. Dragić (drawn by J. Sampson),,42,33
124,2,7:19.0,U. Haslem enters the game for Z. Dragić,,42,33
125,2,7:03.0,,H. Thompson misses 3-pt jump shot from 25 ft,42,33
126,2,7:02.0,,Offensive rebound by Team,42,33
127,2,6:47.0,,H. Thompson makes 2-pt layup from 1 ft (assist by T. Robinson),42,35
128,2,6:36.0,J. Ennis makes 3-pt jump shot from 23 ft,,45,35
129,2,6:24.0,,Shooting foul by M. Beasley (drawn by J. Grant),45,35
130,2,6:24.0,,J. Grant misses free throw 1 of 2,45,35
131,2,6:24.0,,Offensive rebound by Team,45,35
132,2,6:24.0,,J. Grant makes free throw 2 of 2,45,36
133,2,6:15.0,T. Johnson misses 2-pt layup from 2 ft,,45,36
134,2,6:14.0,Offensive rebound by H. Walker,,45,36
135,2,6:12.0,Shooting foul by T. Robinson (drawn by J. Ennis),,45,36
136,2,6:12.0,J. Ennis misses free throw 1 of 2,,45,36
137,2,6:12.0,Offensive rebound by Team,,45,36
138,2,6:12.0,,G. Robinson enters the game for T. Robinson,45,36
139,2,6:12.0,J. Ennis makes free throw 2 of 2,,46,36
140,2,6:00.0,,R. Covington makes 2-pt layup from 1 ft (assist by J. Sampson),46,38
141,2,5:46.0,M. Beasley makes 2-pt jump shot from 3 ft (assist by J. Ennis),,48,38
142,2,5:46.0,Shooting foul by R. Covington (drawn by M. Beasley),,48,38
143,2,5:46.0,Official timeout,,48,38
144,2,5:46.0,M. Beasley makes free throw 1 of 1,,49,38
145,2,5:31.0,,J. Sampson makes 2-pt jump shot from 6 ft,49,40
146,2,5:17.0,J. Ennis misses 2-pt jump shot from 14 ft,,49,40
147,2,5:15.0,Offensive rebound by J. Ennis,,49,40
148,2,5:02.0,M. Beasley makes 2-pt layup at rim,,51,40
149,2,5:02.0,Shooting foul by J. Grant (drawn by M. Beasley),,51,40
150,2,5:02.0,M. Beasley makes free throw 1 of 1,,52,40
151,2,4:45.0,,J. Grant misses 3-pt jump shot from 26 ft,52,40
152,2,4:43.0,Defensive rebound by T. Johnson,,52,40
153,2,4:35.0,,Violation by J. Sampson (kicked ball),52,40
154,2,4:29.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by J. Ennis),,55,40
155,2,4:18.0,,Turnover by R. Covington (lost ball; steal by H. Walker),55,40
156,2,4:17.0,Personal foul by R. Covington (drawn by H. Walker),,55,40
157,2,4:17.0,H. Walker misses free throw 1 of 2,,55,40
158,2,4:17.0,Offensive rebound by Team,,55,40
159,2,4:17.0,H. Walker makes free throw 2 of 2,,56,40
160,2,4:01.0,,R. Covington misses 3-pt jump shot from 25 ft,56,40
161,2,3:58.0,Defensive rebound by M. Beasley,,56,40
162,2,3:54.0,J. Ennis makes 2-pt dunk at rim (assist by M. Beasley),,58,40
163,2,3:53.0,,Philadelphia full timeout,58,40
164,2,3:37.0,,Shooting foul by M. Beasley (drawn by J. Sampson),58,40
165,2,3:37.0,,J. Sampson makes free throw 1 of 2,58,41
166,2,3:37.0,,H. Sims enters the game for H. Thompson,58,41
167,2,3:37.0,,J. Sampson makes free throw 2 of 2,58,42
168,2,3:27.0,Turnover by J. Ennis (lost ball),,58,42
169,2,3:13.0,,G. Robinson misses 2-pt jump shot from 15 ft,58,42
170,2,3:11.0,Defensive rebound by T. Johnson,,58,42
171,2,2:52.0,M. Beasley makes 2-pt jump shot from 17 ft,,60,42
172,2,2:40.0,,J. Sampson misses 2-pt jump shot from 7 ft,60,42
173,2,2:38.0,,Offensive rebound by G. Robinson,60,42
174,2,2:38.0,Miami full timeout,,60,42
175,2,2:35.0,,R. Covington misses 2-pt layup from 1 ft,60,42
176,2,2:33.0,,Offensive rebound by G. Robinson,60,42
177,2,2:25.0,,G. Robinson misses 2-pt jump shot from 7 ft,60,42
178,2,2:24.0,Defensive rebound by J. Ennis,,60,42
179,2,2:09.0,J. Ennis misses 3-pt jump shot from 23 ft,,60,42
180,2,2:08.0,Offensive rebound by M. Beasley,,60,42
181,2,2:06.0,M. Beasley misses 2-pt jump shot from 5 ft,,60,42
182,2,2:04.0,,Defensive rebound by J. Sampson,60,42
183,2,1:57.0,,R. Covington misses 3-pt jump shot from 23 ft,60,42
184,2,1:56.0,Defensive rebound by T. Johnson,,60,42
185,2,1:47.0,T. Johnson makes 2-pt dunk at rim (assist by M. Beasley),,62,42
186,2,1:28.0,,J. Grant misses 3-pt jump shot from 25 ft,62,42
187,2,1:27.0,Defensive rebound by Team,,62,42
188,2,1:13.0,T. Johnson misses 2-pt jump shot from 4 ft (block by R. Covington),,62,42
189,2,1:13.0,Offensive rebound by Team,,62,42
190,2,1:08.0,H. Walker misses 3-pt jump shot from 23 ft,,62,42
191,2,1:06.0,,Defensive rebound by J. Grant,62,42
192,2,1:02.0,,J. Sampson makes 2-pt jump shot from 3 ft (assist by R. Covington),62,44
193,2,1:02.0,,Shooting foul by U. Haslem (drawn by J. Sampson),62,44
194,2,1:02.0,,J. Sampson misses free throw 1 of 1,62,44
195,2,1:00.0,Defensive rebound by U. Haslem,,62,44
196,2,0:44.0,T. Johnson misses 3-pt jump shot from 25 ft,,62,44
197,2,0:42.0,Offensive rebound by U. Haslem,,62,44
198,2,0:35.0,M. Beasley makes 2-pt jump shot from 6 ft,,64,44
199,2,0:35.0,Shooting foul by H. Sims (drawn by M. Beasley),,64,44
200,2,0:35.0,M. Beasley misses free throw 1 of 1,,64,44
201,2,0:32.0,,Defensive rebound by H. Sims,64,44
202,2,0:22.0,,J. Grant misses 2-pt jump shot from 5 ft,64,44
203,2,0:21.0,,Offensive rebound by J. Grant,64,44
204,2,0:18.0,,J. Sampson makes 2-pt layup from 2 ft (assist by J. Grant),64,46
205,2,0:01.0,M. Beasley misses 2-pt jump shot from 8 ft,,64,46
206,2,0:00.0,,Defensive rebound by J. Sampson,64,46
207,3,11:43.0,,H. Thompson makes 2-pt jump shot from 7 ft (assist by J. Sampson),64,48
208,3,11:17.0,J. Ennis misses 2-pt jump shot from 5 ft,,64,48
209,3,11:16.0,,Defensive rebound by H. Sims,64,48
210,3,11:09.0,,R. Covington misses 3-pt jump shot from 24 ft,64,48
211,3,11:07.0,,Offensive rebound by G. Robinson,64,48
212,3,11:02.0,,Shooting foul by H. Walker (drawn by R. Covington),64,48
213,3,11:02.0,,R. Covington makes free throw 1 of 2,64,49
214,3,11:02.0,,R. Covington makes free throw 2 of 2,64,50
215,3,10:47.0,Personal foul by G. Robinson (drawn by H. Walker),,64,50
216,3,10:33.0,Turnover by M. Beasley (bad pass),,64,50
217,3,10:19.0,,Turnover by J. Sampson (lost ball),64,50
218,3,10:08.0,Z. Dragić misses 2-pt jump shot from 3 ft,,64,50
219,3,10:07.0,,Defensive rebound by H. Sims,64,50
220,3,9:58.0,,J. Sampson misses 3-pt jump shot from 23 ft,64,50
221,3,9:58.0,Defensive rebound by Team,,64,50
222,3,9:45.0,Turnover by T. Johnson (lost ball; steal by J. Sampson),,64,50
223,3,9:45.0,,Philadelphia full timeout,64,50
224,3,9:27.0,,H. Thompson makes 2-pt jump shot from 4 ft (assist by J. Sampson),64,52
225,3,9:13.0,Personal foul by J. Sampson (drawn by Z. Dragić),,64,52
226,3,9:12.0,Personal foul by J. Sampson (drawn by Z. Dragić),,64,52
227,3,9:03.0,H. Walker misses 3-pt jump shot from 26 ft,,64,52
228,3,9:01.0,,Defensive rebound by R. Covington,64,52
229,3,8:48.0,,Shooting foul by H. Walker (drawn by J. Sampson),64,52
230,3,8:48.0,,J. Sampson makes free throw 1 of 2,64,53
231,3,8:48.0,,J. Sampson makes free throw 2 of 2,64,54
232,3,8:41.0,Turnover by T. Johnson (bad pass; steal by R. Covington),,64,54
233,3,8:37.0,,R. Covington makes 2-pt dunk at rim (assist by H. Thompson),64,56
234,3,8:15.0,Z. Dragić makes 2-pt layup from 2 ft,,66,56
235,3,8:04.0,,Turnover by J. Sampson (lost ball; steal by J. Ennis),66,56
236,3,8:02.0,Turnover by J. Ennis (lost ball),,66,56
237,3,8:02.0,,T. Robinson enters the game for J. Sampson,66,56
238,3,7:48.0,,T. Robinson misses 2-pt jump shot from 13 ft,66,56
239,3,7:47.0,Defensive rebound by Z. Dragić,,66,56
240,3,7:33.0,J. Ennis makes 2-pt dunk at rim (assist by M. Beasley),,68,56
241,3,7:19.0,,Shooting foul by M. Beasley (drawn by R. Covington),68,56
242,3,7:19.0,,R. Covington makes free throw 1 of 2,68,57
243,3,7:19.0,,R. Covington misses free throw 2 of 2,68,57
244,3,7:18.0,Defensive rebound by J. Ennis,,68,57
245,3,7:10.0,J. Ennis misses 3-pt jump shot from 25 ft,,68,57
246,3,7:08.0,Offensive rebound by Z. Dragić,,68,57
247,3,6:58.0,T. Johnson makes 2-pt dunk at rim,,70,57
248,3,6:35.0,,T. Robinson makes 2-pt layup from 2 ft (assist by H. Sims),70,59
249,3,6:22.0,M. Beasley makes 2-pt jump shot from 7 ft (assist by T. Johnson),,72,59
250,3,6:18.0,,Philadelphia full timeout,72,59
251,3,6:18.0,,J. Grant enters the game for R. Covington,72,59
252,3,5:55.0,,Turnover by Team (shot clock),72,59
253,3,5:41.0,Z. Dragić misses 2-pt jump shot from 13 ft,,72,59
254,3,5:41.0,,Defensive rebound by Team,72,59
255,3,5:22.0,,Turnover by G. Robinson (bad pass; steal by M. Beasley),72,59
256,3,5:14.0,T. Johnson misses 3-pt jump shot from 25 ft,,72,59
257,3,5:12.0,,Defensive rebound by J. Grant,72,59
258,3,5:03.0,,H. Thompson misses 2-pt jump shot from 5 ft,72,59
259,3,5:02.0,,Offensive rebound by H. Sims,72,59
260,3,5:02.0,,H. Sims misses 2-pt layup from 1 ft,72,59
261,3,4:59.0,,Offensive rebound by H. Sims,72,59
262,3,4:59.0,,H. Sims makes 2-pt layup at rim,72,61
263,3,4:40.0,M. Beasley misses 2-pt jump shot from 12 ft,,72,61
264,3,4:39.0,,Defensive rebound by T. Robinson,72,61
265,3,4:24.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by J. Grant),72,64
266,3,4:12.0,Personal foul by G. Robinson (drawn by Z. Dragić),,72,64
267,3,4:12.0,,J. Sampson enters the game for H. Thompson,72,64
268,3,4:06.0,Z. Dragić misses 3-pt jump shot from 26 ft,,72,64
269,3,4:04.0,,Defensive rebound by H. Sims,72,64
270,3,3:51.0,,T. Robinson misses 2-pt jump shot from 10 ft,72,64
271,3,3:49.0,Defensive rebound by M. Beasley,,72,64
272,3,3:44.0,Z. Dragić misses 2-pt layup from 2 ft (block by J. Grant),,72,64
273,3,3:42.0,,Defensive rebound by Team,72,64
274,3,3:31.0,,Turnover by T. Robinson (offensive goaltending),72,64
275,3,3:21.0,M. Beasley misses 2-pt jump shot from 6 ft,,72,64
276,3,3:20.0,,Defensive rebound by G. Robinson,72,64
277,3,3:09.0,,Turnover by J. Grant (lost ball; steal by Z. Dragić),72,64
278,3,3:05.0,Turnover by J. Ennis (lost ball),,72,64
279,3,2:59.0,,Turnover by J. Sampson (bad pass; steal by Z. Dragić),72,64
280,3,2:54.0,Z. Dragić misses 2-pt layup from 1 ft,,72,64
281,3,2:53.0,,Defensive rebound by Team,72,64
282,3,2:53.0,Miami full timeout,,72,64
283,3,2:34.0,,G. Robinson makes 2-pt jump shot from 16 ft,72,66
284,3,2:12.0,Personal foul by G. Robinson (drawn by Z. Dragić),,72,66
285,3,2:12.0,Z. Dragić makes free throw 1 of 2,,73,66
286,3,2:12.0,Z. Dragić misses free throw 2 of 2,,73,66
287,3,2:11.0,,Defensive rebound by T. Robinson,73,66
288,3,1:51.0,Offensive charge foul by J. Sampson (drawn by J. Ennis),,73,66
289,3,1:51.0,,Turnover by J. Sampson (offensive foul),73,66
290,3,1:43.0,M. Beasley makes 2-pt layup from 2 ft (assist by J. Ennis),,75,66
291,3,1:15.0,,G. Robinson makes 2-pt dunk at rim (assist by J. Grant),75,68
292,3,0:57.0,Z. Dragić misses 3-pt jump shot from 26 ft,,75,68
293,3,0:55.0,,Defensive rebound by G. Robinson,75,68
294,3,0:37.0,,J. Sampson makes 2-pt layup from 2 ft (assist by T. Robinson),75,70
295,3,0:21.0,Turnover by H. Walker (lost ball; steal by T. Robinson),,75,70
296,3,0:02.0,,Shooting foul by H. Walker (drawn by J. Grant),75,70
297,3,0:02.0,,J. Grant misses free throw 1 of 2,75,70
298,3,0:02.0,,Offensive rebound by Team,75,70
299,3,0:02.0,,J. Grant makes free throw 2 of 2,75,71
300,3,0:01.0,T. Johnson misses 3-pt jump shot from 77 ft,,75,71
301,3,0:00.0,Offensive rebound by Team,,75,71
302,4,11:50.0,J. Ennis misses 2-pt jump shot from 3 ft,,75,71
303,4,11:49.0,,Defensive rebound by H. Sims,75,71
304,4,11:39.0,,H. Thompson misses 2-pt jump shot from 10 ft,75,71
305,4,11:38.0,Defensive rebound by J. Ennis,,75,71
306,4,11:26.0,M. Beasley misses 2-pt jump shot from 18 ft,,75,71
307,4,11:22.0,Offensive rebound by J. Ennis,,75,71
308,4,11:22.0,J. Ennis misses 2-pt layup from 2 ft,,75,71
309,4,11:20.0,Offensive rebound by J. Ennis,,75,71
310,4,11:20.0,J. Ennis makes 2-pt tip-in from 1 ft,,77,71
311,4,11:10.0,,J. Grant misses 3-pt jump shot from 22 ft,77,71
312,4,11:08.0,Defensive rebound by J. Ennis,,77,71
313,4,10:59.0,H. Walker misses 3-pt jump shot from 26 ft,,77,71
314,4,10:57.0,,Defensive rebound by T. Robinson,77,71
315,4,10:54.0,,Turnover by T. Robinson (lost ball; steal by T. Johnson),77,71
316,4,10:43.0,Z. Dragić misses 3-pt jump shot from 24 ft,,77,71
317,4,10:41.0,,Defensive rebound by J. Grant,77,71
318,4,10:28.0,,H. Sims makes 2-pt jump shot from 15 ft (assist by H. Thompson),77,73
319,4,10:10.0,Shooting foul by H. Sims (drawn by M. Beasley),,77,73
320,4,10:10.0,M. Beasley makes free throw 1 of 2,,78,73
321,4,10:10.0,M. Beasley makes free throw 2 of 2,,79,73
322,4,9:58.0,,Philadelphia full timeout,79,73
323,4,9:46.0,J. Ennis misses 2-pt jump shot from 19 ft,,79,73
324,4,9:43.0,,Defensive rebound by T. Robinson,79,73
325,4,9:34.0,,J. Grant makes 2-pt layup from 1 ft,79,75
326,4,9:22.0,,Violation by H. Sims (kicked ball),79,75
327,4,9:22.0,,J. Sampson enters the game for G. Robinson,79,75
328,4,9:13.0,Shooting foul by H. Thompson (drawn by M. Beasley),,79,75
329,4,9:13.0,M. Beasley makes free throw 1 of 2,,80,75
330,4,9:13.0,M. Beasley makes free throw 2 of 2,,81,75
331,4,8:59.0,,T. Robinson makes 2-pt jump shot from 3 ft (assist by H. Sims),81,77
332,4,8:59.0,,Shooting foul by J. Ennis (drawn by T. Robinson),81,77
333,4,8:59.0,,T. Robinson makes free throw 1 of 1,81,78
334,4,8:46.0,T. Johnson misses 2-pt jump shot from 3 ft (block by J. Sampson),,81,78
335,4,8:44.0,Offensive rebound by Z. Dragić,,81,78
336,4,8:39.0,M. Beasley makes 2-pt layup from 1 ft,,83,78
337,4,8:14.0,,J. Sampson misses 3-pt jump shot from 23 ft,83,78
338,4,8:12.0,,Offensive rebound by H. Sims,83,78
339,4,8:11.0,,Shooting foul by J. Ennis (drawn by T. Robinson),83,78
340,4,8:11.0,,T. Robinson makes free throw 1 of 2,83,79
341,4,8:11.0,,T. Robinson makes free throw 2 of 2,83,80
342,4,7:54.0,M. Beasley misses 3-pt jump shot from 25 ft,,83,80
343,4,7:52.0,,Defensive rebound by T. Robinson,83,80
344,4,7:45.0,,T. Robinson makes 2-pt jump shot from 14 ft (assist by H. Thompson),83,82
345,4,7:29.0,T. Johnson misses 2-pt jump shot from 9 ft,,83,82
346,4,7:27.0,,Defensive rebound by J. Sampson,83,82
347,4,7:20.0,,H. Thompson misses 3-pt jump shot from 27 ft,83,82
348,4,7:19.0,,Offensive rebound by H. Sims,83,82
349,4,7:16.0,,H. Thompson misses 3-pt jump shot from 25 ft,83,82
350,4,7:14.0,Defensive rebound by J. Ennis,,83,82
351,4,7:08.0,J. Ennis misses 2-pt jump shot from 3 ft (block by H. Sims),,83,82
352,4,7:06.0,Offensive rebound by T. Johnson,,83,82
353,4,7:02.0,J. Ennis misses 3-pt jump shot from 23 ft,,83,82
354,4,7:00.0,,Defensive rebound by T. Robinson,83,82
355,4,6:55.0,,Turnover by T. Robinson (bad pass; steal by M. Beasley),83,82
356,4,6:50.0,Miami full timeout,,83,82
357,4,6:44.0,Turnover by Z. Dragić (bad pass; steal by T. Robinson),,83,82
358,4,6:41.0,,J. Grant makes 2-pt dunk at rim (assist by T. Robinson),83,84
359,4,6:35.0,Shooting foul by H. Sims (drawn by M. Beasley),,83,84
360,4,6:35.0,M. Beasley makes free throw 1 of 2,,84,84
361,4,6:35.0,M. Beasley makes free throw 2 of 2,,85,84
362,4,6:24.0,,H. Sims makes 2-pt dunk at rim (assist by J. Grant),85,86
363,4,6:07.0,H. Walker makes 3-pt jump shot from 25 ft (assist by M. Beasley),,88,86
364,4,5:50.0,,J. Sampson makes 2-pt layup from 2 ft (assist by H. Sims),88,88
365,4,5:39.0,M. Beasley misses 3-pt jump shot from 26 ft,,88,88
366,4,5:37.0,,Defensive rebound by T. Robinson,88,88
367,4,5:27.0,,Turnover by T. Robinson (bad pass; steal by T. Johnson),88,88
368,4,5:22.0,Z. Dragić makes 2-pt dunk at rim (assist by M. Beasley),,90,88
369,4,5:06.0,,Personal foul by M. Beasley (drawn by H. Sims),90,88
370,4,5:06.0,,R. Covington enters the game for T. Robinson,90,88
371,4,5:03.0,,Turnover by J. Sampson (lost ball; steal by T. Johnson),90,88
372,4,4:59.0,Z. Dragić makes 2-pt layup from 1 ft,,92,88
373,4,4:35.0,,H. Thompson misses 2-pt jump shot from 17 ft,92,88
374,4,4:33.0,Defensive rebound by J. Ennis,,92,88
375,4,4:17.0,Z. Dragić makes 2-pt layup from 1 ft (assist by H. Walker),,94,88
376,4,4:05.0,,Shooting foul by H. Walker (drawn by J. Grant),94,88
377,4,4:05.0,,J. Grant makes 2-pt jump shot from 4 ft,94,90
378,4,4:05.0,,G. Robinson enters the game for H. Thompson,94,90
379,4,4:05.0,,J. Grant misses free throw 1 of 1,94,90
380,4,4:04.0,Defensive rebound by M. Beasley,,94,90
381,4,3:48.0,Personal foul by J. Sampson (drawn by M. Beasley),,94,90
382,4,3:40.0,M. Beasley misses 2-pt jump shot from 12 ft,,94,90
383,4,3:38.0,,Defensive rebound by H. Sims,94,90
384,4,3:29.0,,H. Sims misses 2-pt layup from 1 ft (block by M. Beasley),94,90
