,QUARTER,TIME_REMAINING,DENVER_ACTION,UTAH_ACTION,DENVER_SCORE,UTAH_SCORE
27,1,6:53.0,,G. Hayward misses 3-pt jump shot from 25 ft,9,7
28,1,6:50.0,,Offensive rebound by Team,9,7
29,1,6:40.0,,Shooting foul by W. Chandler (drawn by R. Gobert),9,7
30,1,6:40.0,,R. Gobert makes free throw 1 of 2,9,8
31,1,6:40.0,,R. Gobert misses free throw 2 of 2,9,8
32,1,6:39.0,Defensive rebound by K. Faried,,9,8
33,1,6:26.0,T. Lawson misses 2-pt layup from 2 ft,,9,8
34,1,6:25.0,,Defensive rebound by R. Gobert,9,8
35,1,6:23.0,,Turnover by R. Gobert (lost ball; steal by T. Lawson),9,8
36,1,6:17.0,D. Gallinari misses 2-pt jump shot from 3 ft (block by R. Gobert),,9,8
37,1,6:17.0,Offensive rebound by Team,,9,8
38,1,6:10.0,D. Gallinari misses 3-pt jump shot from 24 ft,,9,8
39,1,6:09.0,,Defensive rebound by G. Hayward,9,8
40,1,5:54.0,,Personal foul by W. Chandler (drawn by G. Hayward),9,8
41,1,5:54.0,,Utah full timeout,9,8
42,1,5:54.0,W. Barton enters the game for W. Chandler,,9,8
43,1,5:41.0,,D. Favors misses 2-pt jump shot from 9 ft,9,8
44,1,5:37.0,Defensive rebound by T. Lawson,,9,8
45,1,5:31.0,K. Faried makes 2-pt layup from 1 ft (assist by T. Lawson),,11,8
46,1,5:31.0,Shooting foul by D. Favors (drawn by K. Faried),,11,8
47,1,5:31.0,,C. Johnson enters the game for J. Ingles,11,8
48,1,5:31.0,K. Faried makes free throw 1 of 1,,12,8
49,1,5:19.0,,D. Favors makes 2-pt jump shot from 6 ft,12,10
50,1,5:04.0,K. Faried misses 2-pt hook shot from 6 ft,,12,10
51,1,5:03.0,,Defensive rebound by C. Johnson,12,10
52,1,4:55.0,,D. Exum makes 2-pt layup from 1 ft,12,12
53,1,4:37.0,K. Faried makes 2-pt layup at rim (assist by T. Lawson),,14,12
54,1,4:21.0,,C. Johnson makes 2-pt dunk at rim (assist by D. Exum),14,14
55,1,4:09.0,D. Gallinari misses 3-pt jump shot from 24 ft,,14,14
56,1,4:08.0,,Defensive rebound by R. Gobert,14,14
57,1,3:53.0,,D. Favors misses 2-pt jump shot from 15 ft,14,14
58,1,3:50.0,Defensive rebound by R. Foye,,14,14
59,1,3:35.0,K. Faried makes 2-pt hook shot from 3 ft,,16,14
60,1,3:12.0,,G. Hayward misses 2-pt jump shot from 4 ft,16,14
61,1,3:11.0,,Offensive rebound by R. Gobert,16,14
62,1,3:11.0,,Shooting foul by K. Faried (drawn by R. Gobert),16,14
63,1,3:11.0,,R. Gobert makes free throw 1 of 2,16,15
64,1,3:11.0,J. Nelson enters the game for R. Foye,,16,15
65,1,3:11.0,J. Lauvergne enters the game for K. Faried,,16,15
66,1,3:11.0,,R. Gobert makes free throw 2 of 2,16,16
67,1,2:59.0,W. Barton misses 2-pt layup from 2 ft,,16,16
68,1,2:57.0,Offensive rebound by J. Lauvergne,,16,16
69,1,2:56.0,J. Lauvergne misses 2-pt layup from 2 ft (block by R. Gobert),,16,16
70,1,2:54.0,,Defensive rebound by D. Favors,16,16
71,1,2:48.0,,R. Gobert makes 2-pt layup from 2 ft (assist by G. Hayward),16,18
72,1,2:36.0,D. Gallinari makes 3-pt jump shot from 25 ft,,19,18
73,1,2:28.0,,Utah full timeout,19,18
74,1,2:28.0,Denver full timeout,,19,18
75,1,2:28.0,,T. Booker enters the game for R. Gobert,19,18
76,1,2:28.0,,T. Burke enters the game for D. Exum,19,18
77,1,2:10.0,,D. Favors makes 2-pt jump shot from 18 ft (assist by T. Booker),19,20
78,1,1:49.0,J. Nelson misses 2-pt jump shot from 21 ft,,19,20
79,1,1:48.0,Offensive rebound by Team,,19,20
80,1,1:48.0,Personal foul by D. Favors (drawn by J. Lauvergne),,19,20
81,1,1:48.0,J. Nurkić enters the game for D. Gallinari,,19,20
82,1,1:48.0,,J. Evans enters the game for D. Favors,19,20
83,1,1:38.0,J. Lauvergne makes 2-pt layup from 1 ft,,21,20
84,1,1:24.0,,C. Johnson misses 3-pt jump shot from 22 ft (block by J. Nelson),21,20
85,1,1:21.0,Defensive rebound by J. Lauvergne,,21,20
86,1,1:14.0,T. Lawson makes 2-pt layup from 2 ft,,23,20
87,1,0:56.0,,T. Booker misses 2-pt layup from 1 ft,23,20
88,1,0:55.0,Defensive rebound by J. Lauvergne,,23,20
89,1,0:44.0,J. Nelson makes 3-pt jump shot from 24 ft,,26,20
90,1,0:30.0,,T. Booker misses 2-pt layup from 2 ft,26,20
91,1,0:29.0,,Offensive rebound by J. Evans,26,20
92,1,0:29.0,,J. Evans makes 2-pt hook shot from 2 ft,26,22
93,1,0:07.0,J. Nelson misses 3-pt jump shot from 26 ft,,26,22
94,1,0:05.0,Offensive rebound by W. Barton,,26,22
95,1,0:00.0,W. Barton makes 3-pt jump shot from 25 ft,,29,22
96,2,11:36.0,,T. Booker makes 2-pt jump shot from 9 ft,29,24
97,2,11:18.0,W. Barton misses 2-pt jump shot from 3 ft,,29,24
98,2,11:17.0,,Defensive rebound by T. Booker,29,24
99,2,11:12.0,,T. Burke makes 2-pt layup from 2 ft,29,26
100,2,11:00.0,J. Lauvergne misses 3-pt jump shot from 25 ft,,29,26
101,2,10:57.0,Offensive rebound by J. Nelson,,29,26
102,2,10:52.0,W. Barton makes 2-pt layup from 1 ft,,31,26
103,2,10:30.0,,E. Millsap misses 2-pt jump shot from 3 ft,31,26
104,2,10:29.0,Defensive rebound by J. Lauvergne,,31,26
105,2,10:19.0,J. Nelson misses 2-pt jump shot from 22 ft,,31,26
106,2,10:19.0,Offensive rebound by Team,,31,26
107,2,10:19.0,Personal foul by J. Evans (drawn by J. Lauvergne),,31,26
108,2,10:13.0,G. Harris misses 3-pt jump shot from 24 ft,,31,26
109,2,10:11.0,,Defensive rebound by E. Millsap,31,26
110,2,9:53.0,,Turnover by T. Booker (lost ball; steal by G. Harris),31,26
111,2,9:52.0,Personal foul by J. Ingles (drawn by G. Harris),,31,26
112,2,9:52.0,,D. Exum enters the game for J. Ingles,31,26
113,2,9:50.0,Turnover by J. Nurkić (lost ball; steal by E. Millsap),,31,26
114,2,9:38.0,,T. Burke makes 3-pt jump shot from 25 ft (assist by T. Booker),31,29
115,2,9:16.0,J. Lauvergne makes 2-pt layup from 2 ft,,33,29
116,2,8:55.0,,T. Burke makes 3-pt jump shot from 23 ft (assist by D. Exum),33,32
117,2,8:48.0,Denver full timeout,,33,32
118,2,8:48.0,,R. Gobert enters the game for J. Evans,33,32
119,2,8:30.0,J. Nelson misses 3-pt jump shot from 24 ft,,33,32
120,2,8:30.0,,Defensive rebound by Team,33,32
121,2,8:30.0,I. Clark enters the game for W. Barton,,33,32
122,2,8:14.0,,Personal foul by I. Clark (drawn by T. Burke),33,32
123,2,8:06.0,,Personal foul by I. Clark (drawn by R. Gobert),33,32
124,2,8:03.0,,Personal foul by J. Nurkić (drawn by R. Gobert),33,32
125,2,8:03.0,K. Faried enters the game for J. Nurkić,,33,32
126,2,7:54.0,,T. Burke makes 2-pt jump shot from 14 ft,33,34
127,2,7:35.0,G. Harris misses 2-pt jump shot from 19 ft,,33,34
128,2,7:34.0,,Defensive rebound by Team,33,34
129,2,7:16.0,,T. Booker makes 3-pt jump shot from 23 ft (assist by T. Burke),33,37
130,2,7:00.0,Personal foul by E. Millsap (drawn by G. Harris),,33,37
131,2,7:00.0,,D. Favors enters the game for T. Booker,33,37
132,2,6:55.0,G. Harris misses 2-pt layup from 1 ft,,33,37
133,2,6:53.0,Offensive rebound by J. Lauvergne,,33,37
134,2,6:51.0,J. Lauvergne misses 2-pt layup from 1 ft (block by D. Favors),,33,37
135,2,6:49.0,,Defensive rebound by D. Favors,33,37
136,2,6:43.0,,D. Favors makes 2-pt dunk at rim (assist by E. Millsap),33,39
137,2,6:22.0,J. Nelson misses 2-pt jump shot from 13 ft,,33,39
138,2,6:20.0,Offensive rebound by K. Faried,,33,39
139,2,6:20.0,K. Faried misses 2-pt tip-in from 3 ft,,33,39
140,2,6:18.0,,Defensive rebound by D. Favors,33,39
141,2,6:11.0,,Shooting foul by I. Clark (drawn by R. Gobert),33,39
142,2,6:11.0,,R. Gobert misses free throw 1 of 2,33,39
143,2,6:11.0,,Offensive rebound by Team,33,39
144,2,6:11.0,,G. Hayward enters the game for T. Burke,33,39
145,2,6:11.0,W. Chandler enters the game for I. Clark,,33,39
146,2,6:11.0,T. Lawson enters the game for G. Harris,,33,39
147,2,6:11.0,R. Foye enters the game for J. Lauvergne,,33,39
148,2,6:11.0,,R. Gobert makes free throw 2 of 2,33,40
149,2,5:58.0,W. Chandler misses 2-pt jump shot from 15 ft,,33,40
150,2,5:57.0,,Defensive rebound by E. Millsap,33,40
151,2,5:40.0,,D. Exum misses 3-pt jump shot from 25 ft,33,40
152,2,5:39.0,Defensive rebound by W. Chandler,,33,40
153,2,5:31.0,T. Lawson makes 2-pt jump shot from 13 ft,,35,40
154,2,5:14.0,,D. Favors makes 2-pt jump shot from 14 ft (assist by D. Exum),35,42
155,2,5:06.0,Shooting foul by D. Favors (drawn by T. Lawson),,35,42
156,2,5:06.0,Official timeout,,35,42
157,2,5:06.0,,J. Ingles enters the game for D. Favors,35,42
158,2,5:06.0,T. Lawson makes free throw 1 of 2,,36,42
159,2,5:06.0,T. Lawson misses free throw 2 of 2,,36,42
160,2,5:05.0,,Defensive rebound by R. Gobert,36,42
161,2,4:48.0,,E. Millsap makes 2-pt jump shot from 19 ft (assist by R. Gobert),36,44
162,2,4:21.0,Turnover by R. Foye (lost ball; steal by G. Hayward),,36,44
163,2,4:11.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),36,46
164,2,3:58.0,T. Lawson makes 2-pt jump shot from 16 ft,,38,46
165,2,3:44.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by D. Exum),38,49
166,2,3:26.0,W. Chandler misses 3-pt jump shot from 24 ft,,38,49
167,2,3:23.0,,Defensive rebound by E. Millsap,38,49
168,2,3:15.0,Technical foul by K. Faried,,38,49
169,2,3:15.0,,G. Hayward makes technical free throw,38,50
170,2,3:15.0,D. Gallinari enters the game for J. Nelson,,38,50
171,2,3:08.0,,R. Gobert makes 2-pt layup from 2 ft (assist by D. Exum),38,52
172,2,3:08.0,,Shooting foul by W. Chandler (drawn by R. Gobert),38,52
173,2,3:08.0,,R. Gobert misses free throw 1 of 1,38,52
174,2,3:06.0,,Offensive rebound by E. Millsap,38,52
175,2,3:00.0,,Turnover by E. Millsap (traveling),38,52
176,2,2:46.0,Shooting foul by R. Gobert (drawn by K. Faried),,38,52
177,2,2:46.0,,Utah full timeout,38,52
178,2,2:46.0,,T. Burke enters the game for D. Exum,38,52
179,2,2:46.0,,T. Booker enters the game for R. Gobert,38,52
180,2,2:46.0,K. Faried makes free throw 1 of 2,,39,52
181,2,2:46.0,K. Faried makes free throw 2 of 2,,40,52
182,2,2:32.0,,T. Burke misses 2-pt jump shot from 7 ft (block by K. Faried),40,52
183,2,2:30.0,Defensive rebound by K. Faried,,40,52
184,2,2:19.0,D. Gallinari misses 3-pt jump shot from 25 ft,,40,52
185,2,2:18.0,,Defensive rebound by T. Burke,40,52
186,2,2:12.0,,T. Burke misses 2-pt jump shot from 17 ft,40,52
187,2,2:11.0,Defensive rebound by K. Faried,,40,52
188,2,1:53.0,D. Gallinari misses 3-pt jump shot from 24 ft,,40,52
189,2,1:52.0,,Defensive rebound by E. Millsap,40,52
190,2,1:32.0,,T. Burke misses 3-pt jump shot from 24 ft,40,52
191,2,1:31.0,,Offensive rebound by Team,40,52
192,2,1:31.0,,Personal foul by K. Faried (drawn by T. Booker),40,52
193,2,1:31.0,,T. Booker misses free throw 1 of 2,40,52
194,2,1:31.0,,Offensive rebound by Team,40,52
195,2,1:31.0,W. Barton enters the game for W. Chandler,,40,52
196,2,1:31.0,,D. Exum enters the game for T. Burke,40,52
197,2,1:31.0,,T. Booker makes free throw 2 of 2,40,53
198,2,1:15.0,W. Barton misses 3-pt jump shot from 24 ft,,40,53
199,2,1:14.0,,Defensive rebound by J. Ingles,40,53
200,2,1:06.0,,J. Ingles misses 2-pt jump shot from 17 ft,40,53
201,2,1:05.0,Defensive rebound by T. Lawson,,40,53
202,2,0:57.0,R. Foye misses 3-pt jump shot from 22 ft,,40,53
203,2,0:56.0,,Defensive rebound by D. Exum,40,53
204,2,0:54.0,,Turnover by D. Exum (bad pass; steal by W. Barton),40,53
205,2,0:50.0,K. Faried makes 2-pt dunk at rim (assist by W. Barton),,42,53
206,2,0:36.0,,Shooting foul by T. Lawson (drawn by T. Booker),42,53
207,2,0:36.0,,T. Booker makes free throw 1 of 2,42,54
208,2,0:36.0,J. Lauvergne enters the game for K. Faried,,42,54
209,2,0:36.0,,C. Johnson enters the game for J. Ingles,42,54
210,2,0:36.0,,T. Booker misses free throw 2 of 2,42,54
211,2,0:35.0,,Offensive rebound by E. Millsap,42,54
212,2,0:29.0,,G. Hayward misses 2-pt jump shot from 14 ft,42,54
213,2,0:27.0,Defensive rebound by W. Barton,,42,54
214,2,0:09.0,T. Lawson misses 2-pt layup from 2 ft,,42,54
215,2,0:08.0,,Defensive rebound by E. Millsap,42,54
216,2,0:03.0,,C. Johnson misses 3-pt jump shot from 23 ft,42,54
217,2,0:02.0,Defensive rebound by D. Gallinari,,42,54
218,2,0:01.0,D. Gallinari misses 3-pt jump shot from 51 ft,,42,54
219,2,0:00.0,Offensive rebound by Team,,42,54
220,3,11:41.0,,D. Favors makes 2-pt jump shot from 11 ft (assist by D. Exum),42,56
221,3,11:27.0,R. Foye misses 3-pt jump shot from 24 ft,,42,56
222,3,11:26.0,,Defensive rebound by R. Gobert,42,56
223,3,11:15.0,,D. Favors misses 2-pt jump shot from 16 ft,42,56
224,3,11:14.0,Defensive rebound by K. Faried,,42,56
225,3,11:03.0,K. Faried makes 2-pt layup from 3 ft (assist by R. Foye),,44,56
226,3,10:41.0,,J. Ingles misses 2-pt jump shot from 17 ft,44,56
227,3,10:38.0,,Offensive rebound by D. Favors,44,56
228,3,10:33.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by D. Favors),44,59
229,3,10:18.0,Shooting foul by D. Favors (drawn by K. Faried),,44,59
230,3,10:18.0,K. Faried makes free throw 1 of 2,,45,59
231,3,10:18.0,,T. Booker enters the game for D. Favors,45,59
232,3,10:18.0,K. Faried makes free throw 2 of 2,,46,59
233,3,10:04.0,,G. Hayward makes 2-pt jump shot from 5 ft,46,61
234,3,9:56.0,Turnover by T. Lawson (bad pass; steal by R. Gobert),,46,61
235,3,9:48.0,,T. Booker makes 2-pt layup from 2 ft (assist by D. Exum),46,63
236,3,9:33.0,T. Lawson misses 2-pt jump shot from 5 ft,,46,63
237,3,9:32.0,,Defensive rebound by G. Hayward,46,63
238,3,9:27.0,,G. Hayward misses 2-pt jump shot from 17 ft,46,63
239,3,9:26.0,Defensive rebound by K. Faried,,46,63
240,3,9:14.0,T. Lawson misses 2-pt layup from 2 ft,,46,63
241,3,9:12.0,Offensive rebound by K. Faried,,46,63
242,3,9:12.0,K. Faried misses 2-pt tip-in from 2 ft,,46,63
243,3,9:11.0,,Defensive rebound by R. Gobert,46,63
244,3,9:01.0,,Shooting foul by D. Gallinari (drawn by G. Hayward),46,63
245,3,9:01.0,,G. Hayward makes free throw 1 of 2,46,64
246,3,9:01.0,,G. Hayward makes free throw 2 of 2,46,65
247,3,8:48.0,K. Faried misses 2-pt jump shot from 6 ft,,46,65
248,3,8:47.0,,Defensive rebound by R. Gobert,46,65
249,3,8:39.0,Offensive charge foul by R. Gobert (drawn by K. Faried),,46,65
250,3,8:39.0,,Turnover by R. Gobert (offensive foul),46,65
251,3,8:27.0,D. Gallinari makes 2-pt jump shot from 22 ft (assist by R. Foye),,48,65
252,3,8:05.0,,Turnover by J. Ingles (bad pass),48,65
253,3,7:56.0,W. Chandler misses 3-pt jump shot from 24 ft,,48,65
254,3,7:53.0,,Defensive rebound by R. Gobert,48,65
255,3,7:35.0,,T. Booker misses 2-pt jump shot from 11 ft,48,65
256,3,7:34.0,Defensive rebound by D. Gallinari,,48,65
257,3,7:20.0,T. Lawson makes 2-pt layup from 2 ft,,50,65
258,3,7:20.0,Shooting foul by D. Exum (drawn by T. Lawson),,50,65
259,3,7:20.0,T. Lawson makes free throw 1 of 1,,51,65
260,3,7:05.0,,T. Booker misses 3-pt jump shot from 24 ft,51,65
261,3,7:04.0,,Offensive rebound by R. Gobert,51,65
262,3,6:49.0,,T. Booker misses 2-pt hook shot from 5 ft,51,65
263,3,6:48.0,Defensive rebound by K. Faried,,51,65
264,3,6:39.0,D. Gallinari misses 2-pt jump shot from 20 ft,,51,65
265,3,6:37.0,,Defensive rebound by J. Ingles,51,65
266,3,6:24.0,,Turnover by D. Exum (bad pass; steal by R. Foye),51,65
267,3,6:16.0,Personal foul by D. Exum (drawn by W. Chandler),,51,65
268,3,6:16.0,,T. Burke enters the game for D. Exum,51,65
269,3,6:10.0,W. Chandler misses 2-pt layup from 1 ft,,51,65
270,3,6:09.0,,Defensive rebound by Team,51,65
271,3,5:47.0,,T. Burke misses 3-pt jump shot from 22 ft,51,65
272,3,5:45.0,Defensive rebound by W. Chandler,,51,65
273,3,5:43.0,Turnover by W. Chandler (lost ball; steal by T. Booker),,51,65
274,3,5:41.0,,Personal foul by D. Gallinari (drawn by J. Ingles),51,65
275,3,5:41.0,,Utah full timeout,51,65
276,3,5:30.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by T. Burke),51,68
277,3,5:08.0,T. Lawson misses 2-pt jump shot from 14 ft,,51,68
278,3,5:07.0,Offensive rebound by K. Faried,,51,68
279,3,5:07.0,K. Faried misses 2-pt tip-in from 2 ft,,51,68
280,3,5:04.0,Offensive rebound by K. Faried,,51,68
281,3,5:04.0,K. Faried makes 2-pt tip-in from 2 ft,,53,68
282,3,4:51.0,,T. Burke misses 2-pt jump shot from 11 ft,53,68
283,3,4:48.0,Defensive rebound by R. Foye,,53,68
284,3,4:43.0,R. Foye misses 3-pt jump shot from 24 ft,,53,68
285,3,4:41.0,,Defensive rebound by T. Burke,53,68
286,3,4:30.0,,Shooting foul by K. Faried (drawn by G. Hayward),53,68
287,3,4:30.0,,G. Hayward makes free throw 1 of 2,53,69
288,3,4:30.0,,G. Hayward makes free throw 2 of 2,53,70
289,3,4:11.0,T. Lawson misses 2-pt jump shot from 17 ft,,53,70
290,3,4:10.0,,Defensive rebound by R. Gobert,53,70
291,3,4:01.0,,T. Burke makes 2-pt jump shot from 15 ft,53,72
292,3,3:42.0,D. Gallinari makes 3-pt jump shot from 26 ft,,56,72
293,3,3:23.0,,T. Burke misses 3-pt jump shot from 26 ft,56,72
294,3,3:21.0,,Offensive rebound by T. Booker,56,72
295,3,3:03.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by G. Hayward),56,75
296,3,2:47.0,R. Foye misses 3-pt jump shot from 24 ft,,56,75
297,3,2:45.0,,Defensive rebound by T. Burke,56,75
298,3,2:43.0,Violation by W. Chandler (kicked ball),,56,75
299,3,2:43.0,Denver full timeout,,56,75
300,3,2:43.0,J. Nelson enters the game for W. Chandler,,56,75
301,3,2:43.0,,C. Johnson enters the game for J. Ingles,56,75
302,3,2:38.0,,Personal foul by R. Foye (drawn by G. Hayward),56,75
303,3,2:25.0,,C. Johnson makes 2-pt jump shot from 3 ft,56,77
304,3,2:03.0,T. Lawson makes 3-pt jump shot from 24 ft (assist by D. Gallinari),,59,77
305,3,1:35.0,,C. Johnson misses 3-pt jump shot from 22 ft,59,77
306,3,1:33.0,Defensive rebound by J. Nelson,,59,77
307,3,1:29.0,Personal foul by C. Johnson (drawn by J. Nelson),,59,77
308,3,1:29.0,,E. Millsap enters the game for G. Hayward,59,77
309,3,1:20.0,D. Gallinari misses 2-pt jump shot from 8 ft,,59,77
310,3,1:20.0,,Defensive rebound by Team,59,77
311,3,1:20.0,,Personal foul by K. Faried (drawn by R. Gobert),59,77
312,3,1:20.0,,R. Gobert misses free throw 1 of 2,59,77
313,3,1:20.0,,Offensive rebound by Team,59,77
314,3,1:20.0,J. Lauvergne enters the game for K. Faried,,59,77
315,3,1:20.0,,R. Gobert makes free throw 2 of 2,59,78
316,3,1:06.0,D. Gallinari misses 3-pt jump shot from 24 ft,,59,78
317,3,1:04.0,Offensive rebound by R. Foye,,59,78
318,3,0:57.0,D. Gallinari misses 2-pt hook shot from 6 ft,,59,78
319,3,0:55.0,,Defensive rebound by E. Millsap,59,78
320,3,0:30.0,,T. Booker misses 3-pt jump shot from 24 ft,59,78
321,3,0:28.0,,Offensive rebound by R. Gobert,59,78
322,3,0:26.0,,R. Gobert makes 2-pt layup from 2 ft,59,80
323,3,0:26.0,,Shooting foul by J. Lauvergne (drawn by R. Gobert),59,80
324,3,0:26.0,W. Chandler enters the game for D. Gallinari,,59,80
325,3,0:26.0,,R. Gobert makes free throw 1 of 1,59,81
326,3,0:26.0,Denver full timeout,,59,81
327,3,0:26.0,W. Barton enters the game for J. Lauvergne,,59,81
328,3,0:05.0,R. Foye misses 3-pt jump shot from 24 ft,,59,81
329,3,0:03.0,,Defensive rebound by R. Gobert,59,81
330,4,11:38.0,W. Chandler misses 3-pt jump shot from 24 ft,,59,81
331,4,11:35.0,,Defensive rebound by C. Johnson,59,81
332,4,11:21.0,,T. Burke misses 2-pt jump shot from 19 ft,59,81
333,4,11:20.0,Defensive rebound by W. Barton,,59,81
334,4,11:15.0,R. Foye misses 3-pt jump shot from 24 ft,,59,81
335,4,11:13.0,,Defensive rebound by T. Booker,59,81
336,4,10:56.0,,E. Millsap misses 2-pt jump shot from 23 ft,59,81
337,4,10:55.0,Defensive rebound by W. Barton,,59,81
338,4,10:46.0,W. Chandler misses 2-pt jump shot from 17 ft,,59,81
339,4,10:44.0,,Defensive rebound by Team,59,81
340,4,10:44.0,J. Nurkić enters the game for R. Foye,,59,81
341,4,10:22.0,,E. Millsap misses 2-pt layup from 2 ft (block by J. Lauvergne),59,81
342,4,10:19.0,,Offensive rebound by E. Millsap,59,81
343,4,10:19.0,,Turnover by Team (shot clock),59,81
344,4,10:07.0,J. Nurkić misses 2-pt jump shot from 4 ft (block by T. Booker),,59,81
345,4,10:07.0,Offensive rebound by Team,,59,81
346,4,9:55.0,W. Chandler makes 2-pt jump shot from 19 ft,,61,81
347,4,9:36.0,,Personal foul by J. Nurkić (drawn by E. Millsap),61,81
348,4,9:36.0,,J. Ingles enters the game for C. Johnson,61,81
349,4,9:26.0,,Turnover by J. Ingles (bad pass),61,81
350,4,9:12.0,J. Nelson misses 3-pt jump shot from 28 ft,,61,81
351,4,9:10.0,,Defensive rebound by D. Favors,61,81
352,4,8:54.0,,Personal foul by J. Nelson (drawn by T. Booker),61,81
353,4,8:54.0,Official timeout,,61,81
354,4,8:39.0,,D. Favors misses 2-pt jump shot from 4 ft,61,81
355,4,8:37.0,Defensive rebound by J. Lauvergne,,61,81
356,4,8:19.0,,Violation by T. Booker (kicked ball),61,81
357,4,8:12.0,J. Lauvergne misses 2-pt jump shot from 3 ft (block by D. Favors),,61,81
358,4,8:10.0,,Defensive rebound by T. Booker,61,81
359,4,8:03.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by T. Burke),61,84
360,4,7:46.0,J. Nelson misses 3-pt jump shot from 24 ft,,61,84
361,4,7:45.0,Offensive rebound by Team,,61,84
362,4,7:45.0,G. Harris enters the game for W. Chandler,,61,84
363,4,7:38.0,G. Harris misses 2-pt jump shot from 18 ft,,61,84
364,4,7:36.0,,Defensive rebound by T. Burke,61,84
365,4,7:20.0,,D. Favors misses 2-pt jump shot from 7 ft,61,84
366,4,7:18.0,Defensive rebound by J. Lauvergne,,61,84
367,4,7:07.0,W. Barton misses 2-pt jump shot from 14 ft,,61,84
368,4,7:06.0,,Defensive rebound by T. Burke,61,84
369,4,6:57.0,,E. Millsap misses 3-pt jump shot from 23 ft,61,84
370,4,6:55.0,,Offensive rebound by D. Favors,61,84
371,4,6:54.0,,D. Favors makes 2-pt dunk at rim,61,86
372,4,6:53.0,Denver full timeout,,61,86
373,4,6:53.0,E. Green enters the game for J. Nelson,,61,86
374,4,6:53.0,,G. Hayward enters the game for E. Millsap,61,86
375,4,6:31.0,Turnover by J. Nurkić (bad pass),,61,86
376,4,6:15.0,,D. Favors misses 2-pt jump shot from 4 ft (block by J. Lauvergne),61,86
377,4,6:14.0,Defensive rebound by W. Barton,,61,86
378,4,6:09.0,W. Barton misses 2-pt layup from 2 ft,,61,86
379,4,6:08.0,Offensive rebound by G. Harris,,61,86
380,4,5:57.0,W. Barton makes 2-pt dunk at rim,,63,86
381,4,5:36.0,,Turnover by T. Burke (lost ball; steal by W. Barton),63,86
382,4,5:31.0,W. Barton makes 2-pt dunk at rim (assist by E. Green),,65,86
383,4,5:19.0,,Shooting foul by J. Nurkić (drawn by D. Favors),65,86
384,4,5:19.0,,D. Favors misses free throw 1 of 2,65,86
385,4,5:19.0,,Offensive rebound by Team,65,86
386,4,5:19.0,,D. Exum enters the game for T. Burke,65,86
387,4,5:19.0,,E. Millsap enters the game for J. Ingles,65,86
388,4,5:19.0,,D. Favors makes free throw 2 of 2,65,87
389,4,5:02.0,G. Harris makes 2-pt dunk at rim (assist by J. Lauvergne),,67,87
390,4,4:50.0,,D. Favors makes 2-pt layup at rim (assist by D. Exum),67,89
391,4,4:33.0,E. Green makes 3-pt jump shot from 25 ft (assist by J. Nurkić),,70,89
392,4,4:13.0,,Turnover by E. Millsap (bad pass),70,89
