,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
115,1,0:45.0,Defensive rebound by J. McGee,,19,17
116,1,0:34.0,Turnover by R. Foye (bad pass; steal by R. Sacre),,19,17
117,1,0:23.0,,Shooting foul by J. McGee (drawn by K. Bryant),19,17
118,1,0:23.0,,K. Bryant makes free throw 1 of 2,19,18
119,1,0:23.0,D. Gallinari enters the game for W. Chandler,,19,18
120,1,0:23.0,,W. Johnson enters the game for J. Hill,19,18
121,1,0:23.0,,K. Bryant misses free throw 2 of 2,19,18
122,1,0:23.0,,Offensive rebound by R. Sacre,19,18
123,1,0:23.0,,Shooting foul by J. McGee (drawn by K. Bryant),19,18
124,1,0:23.0,,R. Sacre misses free throw 1 of 2,19,18
125,1,0:23.0,,Offensive rebound by Team,19,18
126,1,0:23.0,K. Faried enters the game for J. McGee,,19,18
127,1,0:23.0,,R. Sacre makes free throw 2 of 2,19,19
128,1,0:03.0,T. Lawson makes 2-pt layup from 1 ft,,21,19
129,2,11:43.0,Personal foul by N. Young (drawn by D. Gallinari),,21,19
130,2,11:38.0,D. Gallinari misses 3-pt jump shot from 25 ft,,21,19
131,2,11:36.0,,Defensive rebound by W. Johnson,21,19
132,2,11:31.0,,Turnover by R. Price (discontinued dribble),21,19
133,2,11:15.0,R. Foye misses 3-pt jump shot from 23 ft,,21,19
134,2,11:14.0,,Defensive rebound by W. Johnson,21,19
135,2,11:06.0,,N. Young makes 2-pt jump shot from 17 ft,21,21
136,2,10:45.0,R. Foye misses 3-pt jump shot from 25 ft,,21,21
137,2,10:43.0,,Defensive rebound by W. Johnson,21,21
138,2,10:36.0,,N. Young misses 2-pt layup from 1 ft,21,21
139,2,10:32.0,Defensive rebound by K. Faried,,21,21
140,2,10:28.0,K. Faried misses 2-pt layup from 1 ft,,21,21
141,2,10:25.0,,Defensive rebound by W. Johnson,21,21
142,2,10:12.0,,N. Young makes 3-pt jump shot from 24 ft,21,24
143,2,10:11.0,Denver full timeout,,21,24
144,2,9:58.0,N. Robinson misses 3-pt jump shot from 25 ft,,21,24
145,2,9:56.0,,Defensive rebound by W. Johnson,21,24
146,2,9:38.0,,R. Price misses 3-pt jump shot from 25 ft,21,24
147,2,9:36.0,,Offensive rebound by R. Price,21,24
148,2,9:33.0,,Turnover by R. Price (lost ball; steal by D. Arthur),21,24
149,2,9:16.0,D. Arthur misses 3-pt jump shot from 25 ft,,21,24
150,2,9:14.0,,Defensive rebound by W. Johnson,21,24
151,2,9:02.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by R. Sacre),21,27
152,2,8:41.0,Turnover by R. Foye (bad pass),,21,27
153,2,8:41.0,T. Mozgov enters the game for K. Faried,,21,27
154,2,8:41.0,,E. Davis enters the game for R. Sacre,21,27
155,2,8:27.0,,N. Young misses 2-pt jump shot from 19 ft,21,27
156,2,8:26.0,Defensive rebound by T. Mozgov,,21,27
157,2,8:21.0,Shooting foul by E. Davis (drawn by D. Arthur),,21,27
158,2,8:21.0,D. Arthur makes free throw 1 of 2,,22,27
159,2,8:21.0,T. Lawson enters the game for N. Robinson,,22,27
160,2,8:21.0,A. Afflalo enters the game for R. Foye,,22,27
161,2,8:21.0,D. Arthur makes free throw 2 of 2,,23,27
162,2,8:04.0,,N. Young misses 2-pt jump shot from 16 ft,23,27
163,2,8:03.0,Defensive rebound by D. Arthur,,23,27
164,2,7:54.0,D. Arthur makes 3-pt jump shot from 25 ft (assist by T. Lawson),,26,27
165,2,7:42.0,,E. Davis misses 2-pt layup from 1 ft,26,27
166,2,7:42.0,Defensive rebound by Team,,26,27
167,2,7:33.0,T. Lawson misses 2-pt layup from 1 ft (block by E. Davis),,26,27
168,2,7:31.0,,Defensive rebound by N. Young,26,27
169,2,7:27.0,,W. Ellington makes 2-pt dunk at rim (assist by N. Young),26,29
170,2,7:06.0,D. Gallinari makes 2-pt jump shot from 17 ft,,28,29
171,2,6:53.0,,W. Ellington misses 3-pt jump shot from 24 ft,28,29
172,2,6:52.0,Defensive rebound by A. Afflalo,,28,29
173,2,6:32.0,T. Mozgov makes 2-pt hook shot from 2 ft (assist by T. Lawson),,30,29
174,2,6:19.0,,W. Johnson misses 3-pt jump shot from 24 ft,30,29
175,2,6:17.0,Defensive rebound by A. Afflalo,,30,29
176,2,6:06.0,T. Mozgov misses 2-pt hook shot from 4 ft,,30,29
177,2,6:04.0,,Defensive rebound by Team,30,29
178,2,6:04.0,,K. Bryant enters the game for N. Young,30,29
179,2,6:04.0,,J. Lin enters the game for R. Price,30,29
180,2,5:47.0,,W. Johnson misses 2-pt jump shot from 18 ft,30,29
181,2,5:45.0,Defensive rebound by D. Gallinari,,30,29
182,2,5:37.0,D. Arthur misses 3-pt jump shot from 25 ft,,30,29
183,2,5:36.0,,Defensive rebound by J. Lin,30,29
184,2,5:20.0,,K. Bryant makes 2-pt jump shot from 4 ft,30,31
185,2,5:10.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by T. Lawson),,33,31
186,2,4:57.0,,Personal foul by A. Afflalo (drawn by K. Bryant),33,31
187,2,4:57.0,Official timeout,,33,31
188,2,4:57.0,,J. Hill enters the game for W. Ellington,33,31
189,2,4:57.0,W. Chandler enters the game for D. Arthur,,33,31
190,2,4:45.0,,W. Johnson misses 2-pt jump shot from 18 ft,33,31
191,2,4:44.0,Defensive rebound by W. Chandler,,33,31
192,2,4:36.0,A. Afflalo misses 3-pt jump shot from 23 ft,,33,31
193,2,4:35.0,,Defensive rebound by K. Bryant,33,31
194,2,4:19.0,,Turnover by K. Bryant (bad pass),33,31
195,2,4:11.0,Personal foul by J. Lin (drawn by T. Lawson),,33,31
196,2,4:02.0,T. Mozgov makes 2-pt layup from 1 ft (assist by T. Lawson),,35,31
197,2,3:47.0,,J. Hill misses 2-pt jump shot from 19 ft,35,31
198,2,3:46.0,Defensive rebound by A. Afflalo,,35,31
199,2,3:31.0,W. Chandler makes 3-pt jump shot from 24 ft (assist by D. Gallinari),,38,31
200,2,3:16.0,,W. Johnson makes 2-pt dunk at rim (assist by J. Lin),38,33
201,2,2:52.0,T. Mozgov misses 2-pt jump shot from 10 ft,,38,33
202,2,2:49.0,,Defensive rebound by E. Davis,38,33
203,2,2:40.0,,J. Lin makes 2-pt layup from 1 ft,38,35
204,2,2:21.0,D. Gallinari makes 3-pt jump shot from 23 ft (assist by A. Afflalo),,41,35
205,2,2:02.0,,Shooting foul by T. Mozgov (drawn by E. Davis),41,35
206,2,2:02.0,,LA Lakers full timeout,41,35
207,2,2:02.0,,W. Ellington enters the game for W. Johnson,41,35
208,2,2:02.0,J. Hickson enters the game for T. Mozgov,,41,35
209,2,2:02.0,,E. Davis misses free throw 1 of 2,41,35
210,2,2:02.0,,Offensive rebound by Team,41,35
211,2,2:02.0,,E. Davis makes free throw 2 of 2,41,36
212,2,1:51.0,W. Chandler misses 3-pt jump shot from 22 ft,,41,36
213,2,1:50.0,,Defensive rebound by J. Lin,41,36
214,2,1:35.0,,J. Lin misses 3-pt jump shot from 27 ft,41,36
215,2,1:32.0,Defensive rebound by W. Chandler,,41,36
216,2,1:25.0,Turnover by T. Lawson (bad pass; steal by E. Davis),,41,36
217,2,1:19.0,,E. Davis misses 2-pt layup from 1 ft (block by W. Chandler),41,36
218,2,1:15.0,,Offensive rebound by E. Davis,41,36
219,2,1:10.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by E. Davis),41,39
220,2,0:54.0,Denver full timeout,,41,39
221,2,0:48.0,D. Gallinari misses 3-pt jump shot from 24 ft,,41,39
222,2,0:46.0,,Defensive rebound by J. Hill,41,39
223,2,0:33.0,,K. Bryant misses 3-pt jump shot from 24 ft,41,39
224,2,0:31.0,Defensive rebound by J. Hickson,,41,39
225,2,0:25.0,Turnover by T. Lawson (traveling),,41,39
226,2,0:08.0,,W. Ellington misses 3-pt jump shot from 23 ft,41,39
227,2,0:07.0,,Offensive rebound by K. Bryant,41,39
228,2,0:01.0,,J. Lin misses 3-pt jump shot from 24 ft,41,39
229,2,0:00.0,Defensive rebound by J. Hickson,,41,39
230,3,11:38.0,A. Afflalo makes 2-pt jump shot from 19 ft,,43,39
231,3,11:18.0,,W. Johnson makes 2-pt jump shot from 19 ft,43,41
232,3,11:05.0,A. Afflalo misses 3-pt jump shot from 22 ft,,43,41
233,3,11:03.0,,Defensive rebound by J. Hill,43,41
234,3,10:49.0,,Turnover by K. Bryant (bad pass; steal by T. Mozgov),43,41
235,3,10:39.0,K. Faried makes 2-pt layup from 1 ft (assist by T. Lawson),,45,41
236,3,10:20.0,,J. Lin makes 2-pt jump shot from 3 ft,45,43
237,3,10:09.0,Shooting foul by E. Davis (drawn by T. Mozgov),,45,43
238,3,10:09.0,T. Mozgov makes free throw 1 of 2,,46,43
239,3,10:09.0,T. Mozgov makes free throw 2 of 2,,47,43
240,3,9:56.0,,J. Lin makes 2-pt jump shot from 15 ft,47,45
241,3,9:43.0,T. Mozgov makes 2-pt layup from 1 ft (assist by T. Lawson),,49,45
242,3,9:35.0,,Personal foul by A. Afflalo (drawn by J. Lin),49,45
243,3,9:22.0,,K. Bryant makes 2-pt layup from 1 ft (assist by J. Lin),49,47
244,3,9:06.0,K. Faried makes 2-pt layup from 1 ft (assist by T. Lawson),,51,47
245,3,8:52.0,,J. Hill misses 2-pt jump shot from 17 ft,51,47
246,3,8:50.0,,Offensive rebound by E. Davis,51,47
247,3,8:38.0,,J. Hill makes 2-pt jump shot from 19 ft (assist by W. Johnson),51,49
248,3,8:22.0,T. Lawson misses 2-pt jump shot from 17 ft,,51,49
249,3,8:20.0,,Defensive rebound by W. Johnson,51,49
250,3,8:17.0,,Shooting foul by T. Lawson (drawn by K. Bryant),51,49
251,3,8:17.0,,K. Bryant makes free throw 1 of 2,51,50
252,3,8:17.0,,K. Bryant makes free throw 2 of 2,51,51
253,3,8:00.0,A. Afflalo misses 2-pt jump shot from 5 ft,,51,51
254,3,7:57.0,Offensive rebound by A. Afflalo,,51,51
255,3,7:57.0,A. Afflalo misses 2-pt tip-in from 1 ft,,51,51
256,3,7:55.0,,Defensive rebound by K. Bryant,51,51
257,3,7:48.0,,Shooting foul by T. Mozgov (drawn by J. Lin),51,51
258,3,7:48.0,,J. Lin makes 2-pt layup at rim (assist by K. Bryant),51,53
259,3,7:48.0,,J. Lin makes free throw 1 of 1,51,54
260,3,7:30.0,Turnover by W. Chandler (bad pass; steal by W. Johnson),,51,54
261,3,7:24.0,,J. Lin makes 2-pt layup at rim (assist by W. Johnson),51,56
262,3,7:24.0,Denver full timeout,,51,56
263,3,7:24.0,J. Hickson enters the game for T. Mozgov,,51,56
264,3,7:08.0,W. Chandler makes 3-pt jump shot from 24 ft (assist by T. Lawson),,54,56
265,3,6:39.0,,E. Davis makes 2-pt layup from 1 ft (assist by K. Bryant),54,58
266,3,6:31.0,Shooting foul by E. Davis (drawn by T. Lawson),,54,58
267,3,6:31.0,T. Lawson misses free throw 1 of 2,,54,58
268,3,6:31.0,Offensive rebound by Team,,54,58
269,3,6:31.0,,R. Sacre enters the game for E. Davis,54,58
270,3,6:31.0,T. Lawson makes free throw 2 of 2,,55,58
271,3,6:16.0,,J. Hill misses 2-pt jump shot from 19 ft,55,58
272,3,6:13.0,,Offensive rebound by R. Sacre,55,58
273,3,6:13.0,,R. Sacre makes 2-pt dunk at rim,55,60
274,3,6:08.0,Personal foul by R. Sacre (drawn by T. Lawson),,55,60
275,3,6:01.0,J. Hickson makes 2-pt dunk at rim (assist by T. Lawson),,57,60
276,3,5:38.0,,R. Sacre makes 2-pt jump shot from 11 ft,57,62
277,3,5:19.0,T. Lawson makes 3-pt jump shot from 24 ft,,60,62
278,3,5:04.0,,J. Lin makes 2-pt jump shot from 14 ft,60,64
279,3,4:52.0,W. Chandler makes 3-pt jump shot from 22 ft (assist by T. Lawson),,63,64
280,3,4:29.0,,R. Sacre makes 2-pt jump shot from 16 ft (assist by J. Lin),63,66
281,3,4:13.0,A. Afflalo misses 3-pt jump shot from 23 ft,,63,66
282,3,4:12.0,,Defensive rebound by R. Sacre,63,66
283,3,4:08.0,,Turnover by K. Bryant (bad pass),63,66
284,3,4:08.0,D. Arthur enters the game for K. Faried,,63,66
285,3,3:57.0,W. Chandler makes 3-pt jump shot from 24 ft (assist by T. Lawson),,66,66
286,3,3:37.0,,Turnover by J. Lin (lost ball; steal by A. Afflalo),66,66
287,3,3:33.0,Shooting foul by J. Hill (drawn by J. Hickson),,66,66
288,3,3:33.0,J. Hickson makes free throw 1 of 2,,67,66
289,3,3:33.0,,R. Price enters the game for J. Lin,67,66
290,3,3:33.0,J. Hickson misses free throw 2 of 2,,67,66
291,3,3:32.0,,Defensive rebound by J. Hill,67,66
292,3,3:16.0,,N. Young enters the game for W. Johnson,67,66
293,3,3:14.0,,Shooting foul by A. Afflalo (drawn by K. Bryant),67,66
294,3,3:14.0,,K. Bryant misses free throw 1 of 2,67,66
295,3,3:14.0,,Offensive rebound by Team,67,66
296,3,3:14.0,,K. Bryant makes free throw 2 of 2,67,67
297,3,3:02.0,T. Lawson makes 2-pt jump shot from 15 ft,,69,67
298,3,2:45.0,,J. Hill misses 2-pt jump shot from 18 ft,69,67
299,3,2:44.0,Defensive rebound by J. Hickson,,69,67
300,3,2:34.0,D. Arthur misses 3-pt jump shot from 24 ft,,69,67
301,3,2:34.0,,Defensive rebound by Team,69,67
302,3,2:34.0,Loose ball foul by D. Arthur (drawn by J. Hill),,69,67
303,3,2:34.0,,LA Lakers full timeout,69,67
304,3,2:34.0,N. Robinson enters the game for T. Lawson,,69,67
305,3,2:34.0,,J. Hill makes free throw 1 of 2,69,68
306,3,2:34.0,,J. Hill makes free throw 2 of 2,69,69
307,3,2:18.0,W. Chandler misses 2-pt layup from 1 ft (block by R. Sacre),,69,69
308,3,2:18.0,Offensive rebound by Team,,69,69
309,3,2:12.0,J. Hickson misses 2-pt jump shot from 7 ft,,69,69
310,3,2:11.0,,Defensive rebound by J. Hill,69,69
311,3,1:56.0,,Personal foul by W. Chandler (drawn by R. Sacre),69,69
312,3,1:56.0,,R. Sacre makes free throw 1 of 2,69,70
313,3,1:56.0,D. Gallinari enters the game for W. Chandler,,69,70
314,3,1:56.0,,R. Sacre makes free throw 2 of 2,69,71
315,3,1:45.0,Personal foul by R. Price (drawn by N. Robinson),,69,71
316,3,1:45.0,N. Robinson misses free throw 1 of 2,,69,71
317,3,1:45.0,Offensive rebound by Team,,69,71
318,3,1:45.0,N. Robinson makes free throw 2 of 2,,70,71
319,3,1:28.0,,Shooting foul by N. Robinson (drawn by N. Young),70,71
320,3,1:28.0,,N. Young makes free throw 1 of 2,70,72
321,3,1:28.0,,N. Young makes free throw 2 of 2,70,73
322,3,1:10.0,Offensive foul by N. Robinson (drawn by R. Sacre),,70,73
323,3,1:10.0,Turnover by N. Robinson (offensive foul),,70,73
324,3,1:00.0,,Turnover by J. Hill (lost ball; steal by N. Robinson),70,73
325,3,0:49.0,Turnover by D. Arthur (bad pass; steal by R. Sacre),,70,73
326,3,0:49.0,,Personal foul by J. Hickson (drawn by R. Sacre),70,73
327,3,0:49.0,,R. Sacre makes free throw 1 of 2,70,74
328,3,0:49.0,,R. Sacre makes free throw 2 of 2,70,75
329,3,0:39.0,N. Robinson misses 2-pt layup from 2 ft,,70,75
330,3,0:39.0,Offensive rebound by J. Hickson,,70,75
331,3,0:39.0,J. Hickson makes 2-pt tip-in at rim,,72,75
332,3,0:27.0,,R. Price misses 3-pt jump shot from 24 ft,72,75
333,3,0:26.0,Defensive rebound by J. Hickson,,72,75
334,3,0:22.0,Offensive foul by N. Robinson (drawn by R. Price),,72,75
335,3,0:22.0,Turnover by N. Robinson (offensive foul),,72,75
336,3,0:05.0,,N. Young misses 3-pt jump shot from 25 ft,72,75
337,3,0:04.0,,Offensive rebound by Team,72,75
338,3,0:04.0,,J. Hill misses 2-pt jump shot from 17 ft,72,75
339,3,0:00.0,,Offensive rebound by Team,72,75
340,4,12:00.0,,LA Lakers full timeout,72,75
341,4,11:42.0,,N. Young misses 2-pt jump shot from 16 ft,72,75
342,4,11:41.0,Defensive rebound by R. Foye,,72,75
343,4,11:26.0,N. Robinson misses 3-pt jump shot from 23 ft,,72,75
344,4,11:25.0,Offensive rebound by J. Hickson,,72,75
345,4,11:23.0,Shooting foul by E. Davis (drawn by J. Hickson),,72,75
346,4,11:23.0,J. Hickson makes free throw 1 of 2,,73,75
347,4,11:23.0,J. Hickson misses free throw 2 of 2,,73,75
348,4,11:22.0,Offensive rebound by N. Robinson,,73,75
349,4,11:22.0,,Loose ball foul by R. Price (drawn by N. Robinson),73,75
350,4,11:08.0,Turnover by J. Hickson (bad pass; steal by R. Price),,73,75
351,4,10:49.0,,N. Young misses 3-pt jump shot from 25 ft,73,75
352,4,10:48.0,Defensive rebound by N. Robinson,,73,75
353,4,10:38.0,N. Robinson misses 2-pt layup from 1 ft,,73,75
354,4,10:38.0,Offensive rebound by Team,,73,75
355,4,10:38.0,,Loose ball foul by E. Davis (drawn by J. Hickson),73,75
356,4,10:38.0,,W. Johnson enters the game for E. Davis,73,75
357,4,10:33.0,R. Foye misses 3-pt jump shot from 25 ft,,73,75
358,4,10:33.0,,Defensive rebound by Team,73,75
359,4,10:33.0,Loose ball foul by J. Hickson (drawn by W. Johnson),,73,75
360,4,10:14.0,,R. Price misses 3-pt jump shot from 24 ft,73,75
361,4,10:12.0,Defensive rebound by D. Arthur,,73,75
362,4,9:51.0,J. Hickson misses 2-pt layup at rim,,73,75
363,4,9:51.0,Offensive rebound by J. Hickson,,73,75
364,4,9:51.0,J. Hickson misses 2-pt tip-in at rim,,73,75
365,4,9:51.0,Offensive rebound by J. Hickson,,73,75
366,4,9:51.0,Personal foul by R. Price (drawn by J. Hickson),,73,75
367,4,9:51.0,W. Chandler enters the game for J. Hickson,,73,75
368,4,9:39.0,D. Gallinari misses 3-pt jump shot from 25 ft,,73,75
369,4,9:38.0,,Defensive rebound by N. Young,73,75
370,4,9:19.0,,N. Young misses 2-pt jump shot from 9 ft,73,75
371,4,9:18.0,,Offensive rebound by Team,73,75
372,4,9:14.0,,W. Johnson misses 2-pt jump shot from 20 ft,73,75
373,4,9:13.0,Defensive rebound by D. Gallinari,,73,75
374,4,8:58.0,W. Chandler misses 3-pt jump shot from 25 ft,,73,75
375,4,8:57.0,Offensive rebound by N. Robinson,,73,75
376,4,8:49.0,D. Arthur misses 3-pt jump shot from 24 ft,,73,75
377,4,8:47.0,Offensive rebound by D. Arthur,,73,75
378,4,8:46.0,D. Arthur makes 2-pt layup at rim,,75,75
379,4,8:46.0,,LA Lakers full timeout,75,75
380,4,8:46.0,,K. Bryant enters the game for R. Sacre,75,75
381,4,8:46.0,,J. Lin enters the game for N. Young,75,75
382,4,8:46.0,,J. Hill enters the game for R. Price,75,75
383,4,8:33.0,,K. Bryant makes 2-pt jump shot from 14 ft,75,77
384,4,8:15.0,R. Foye misses 2-pt jump shot from 3 ft,,75,77
385,4,8:14.0,,Defensive rebound by J. Hill,75,77
386,4,8:03.0,,Shooting foul by N. Robinson (drawn by K. Bryant),75,77
387,4,8:03.0,,K. Bryant makes free throw 1 of 2,75,78
388,4,8:03.0,T. Mozgov enters the game for D. Arthur,,75,78
389,4,8:03.0,A. Afflalo enters the game for R. Foye,,75,78
390,4,8:03.0,T. Lawson enters the game for N. Robinson,,75,78
391,4,8:03.0,,K. Bryant misses free throw 2 of 2,75,78
392,4,8:01.0,Defensive rebound by T. Mozgov,,75,78
393,4,7:47.0,D. Gallinari misses 3-pt jump shot from 24 ft,,75,78
