,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
109,2,11:05.0,Turnover by A. Anderson (lost ball; steal by D. Schröder),,26,29
110,2,11:01.0,,D. Schröder makes 2-pt layup from 1 ft,26,31
111,2,11:01.0,,Shooting foul by J. Jack (drawn by D. Schröder),26,31
112,2,11:01.0,,S. Mack enters the game for K. Bazemore,26,31
113,2,11:01.0,,D. Schröder makes free throw 1 of 1,26,32
114,2,10:35.0,J. Jack makes 2-pt jump shot from 19 ft (assist by B. Bogdanović),,28,32
115,2,10:23.0,,S. Mack misses 2-pt jump shot from 17 ft,28,32
116,2,10:20.0,Defensive rebound by B. Lopez,,28,32
117,2,10:13.0,A. Anderson misses 3-pt jump shot from 25 ft,,28,32
118,2,10:12.0,Offensive rebound by B. Lopez,,28,32
119,2,10:11.0,B. Lopez makes 2-pt dunk at rim,,30,32
120,2,9:50.0,,D. Schröder makes 2-pt jump shot from 14 ft,30,34
121,2,9:36.0,Personal foul by S. Mack (drawn by A. Anderson),,30,34
122,2,9:36.0,T. Young enters the game for B. Lopez,,30,34
123,2,9:27.0,Turnover by B. Bogdanović (bad pass; steal by D. Schröder),,30,34
124,2,9:20.0,,S. Mack makes 2-pt layup at rim (assist by D. Schröder),30,36
125,2,9:07.0,J. Jack makes 3-pt jump shot from 25 ft (assist by T. Young),,33,36
126,2,8:51.0,,M. Scott misses 2-pt jump shot from 13 ft,33,36
127,2,8:48.0,Defensive rebound by B. Bogdanović,,33,36
128,2,8:45.0,Personal foul by D. Schröder (drawn by J. Jack),,33,36
129,2,8:45.0,Official timeout,,33,36
130,2,8:45.0,,J. Teague enters the game for D. Schröder,33,36
131,2,8:34.0,Turnover by T. Young (lost ball; steal by K. Korver),,33,36
132,2,8:28.0,,M. Scott misses 2-pt layup at rim (block by B. Bogdanović),33,36
133,2,8:26.0,Defensive rebound by M. Plumlee,,33,36
134,2,8:21.0,J. Jack misses 3-pt jump shot from 25 ft,,33,36
135,2,8:20.0,,Defensive rebound by S. Mack,33,36
136,2,8:09.0,,J. Teague misses 3-pt jump shot from 25 ft,33,36
137,2,8:06.0,Defensive rebound by T. Young,,33,36
138,2,7:54.0,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by T. Young),,36,36
139,2,7:28.0,,A. Horford misses 2-pt jump shot from 12 ft,36,36
140,2,7:25.0,Defensive rebound by M. Plumlee,,36,36
141,2,7:09.0,Turnover by M. Plumlee (bad pass; steal by A. Horford),,36,36
142,2,7:05.0,,K. Korver misses 3-pt jump shot from 25 ft,36,36
143,2,7:04.0,,Offensive rebound by A. Horford,36,36
144,2,7:01.0,,A. Horford misses 2-pt jump shot from 4 ft,36,36
145,2,7:00.0,Defensive rebound by J. Jack,,36,36
146,2,6:52.0,M. Plumlee makes 2-pt dunk at rim (assist by A. Anderson),,38,36
147,2,6:33.0,,A. Horford misses 2-pt jump shot from 18 ft,38,36
148,2,6:32.0,Defensive rebound by J. Jack,,38,36
149,2,6:22.0,T. Young misses 2-pt jump shot from 17 ft,,38,36
150,2,6:21.0,,Defensive rebound by J. Teague,38,36
151,2,6:18.0,,Turnover by J. Teague (bad pass; steal by T. Young),38,36
152,2,6:04.0,J. Jack makes 2-pt jump shot from 16 ft,,40,36
153,2,6:03.0,,Atlanta full timeout,40,36
154,2,6:03.0,,P. Millsap enters the game for A. Horford,40,36
155,2,6:03.0,,P. Antić enters the game for K. Korver,40,36
156,2,6:03.0,,D. Carroll enters the game for M. Scott,40,36
157,2,6:03.0,J. Johnson enters the game for T. Young,,40,36
158,2,5:38.0,,J. Teague misses 3-pt jump shot from 30 ft,40,36
159,2,5:38.0,,Offensive rebound by Team,40,36
160,2,5:38.0,,Turnover by Team (shot clock),40,36
161,2,5:27.0,J. Johnson makes 2-pt jump shot from 12 ft (assist by J. Jack),,42,36
162,2,5:17.0,,Personal foul by J. Johnson (drawn by P. Millsap),42,36
163,2,5:13.0,,D. Carroll misses 2-pt layup from 1 ft (block by M. Plumlee),42,36
164,2,5:11.0,Defensive rebound by J. Johnson,,42,36
165,2,5:02.0,Personal foul by S. Mack (drawn by A. Anderson),,42,36
166,2,4:57.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,42,36
167,2,4:55.0,,Defensive rebound by D. Carroll,42,36
168,2,4:53.0,,Turnover by D. Carroll (bad pass; steal by J. Jack),42,36
169,2,4:35.0,Turnover by A. Anderson (bad pass; steal by S. Mack),,42,36
170,2,4:20.0,,P. Millsap makes 2-pt layup from 2 ft,42,38
171,2,4:07.0,,K. Korver enters the game for S. Mack,42,38
172,2,4:07.0,B. Lopez enters the game for M. Plumlee,,42,38
173,2,4:03.0,J. Jack misses 3-pt jump shot from 25 ft,,42,38
174,2,4:01.0,,Defensive rebound by P. Millsap,42,38
175,2,3:54.0,,J. Teague makes 2-pt layup from 1 ft (assist by D. Carroll),42,40
176,2,3:41.0,Def 3 sec tech foul by D. Carroll,,42,40
177,2,3:41.0,J. Jack makes technical free throw,,43,40
178,2,3:33.0,Personal foul by P. Antić (drawn by B. Lopez),,43,40
179,2,3:24.0,B. Bogdanović misses 2-pt jump shot from 13 ft (block by K. Korver),,43,40
180,2,3:24.0,Offensive rebound by Team,,43,40
181,2,3:24.0,Brooklyn full timeout,,43,40
182,2,3:24.0,,A. Horford enters the game for P. Antić,43,40
183,2,3:19.0,B. Lopez misses 2-pt jump shot from 18 ft,,43,40
184,2,3:17.0,,Defensive rebound by J. Teague,43,40
185,2,3:11.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by A. Horford),43,43
186,2,2:46.0,J. Johnson misses 2-pt jump shot from 20 ft,,43,43
187,2,2:45.0,Offensive rebound by Team,,43,43
188,2,2:45.0,,Loose ball foul by A. Horford (drawn by B. Lopez),43,43
189,2,2:45.0,B. Lopez makes free throw 1 of 2,,44,43
190,2,2:45.0,D. Williams enters the game for J. Jack,,44,43
191,2,2:45.0,B. Lopez makes free throw 2 of 2,,45,43
192,2,2:31.0,,D. Carroll misses 2-pt jump shot from 12 ft,45,43
193,2,2:29.0,Defensive rebound by D. Williams,,45,43
194,2,2:23.0,A. Anderson misses 2-pt jump shot from 22 ft,,45,43
195,2,2:21.0,,Defensive rebound by D. Carroll,45,43
196,2,2:06.0,,J. Teague misses 2-pt jump shot from 9 ft,45,43
197,2,2:06.0,,Offensive rebound by Team,45,43
198,2,2:06.0,Loose ball foul by J. Johnson (drawn by P. Millsap),,45,43
199,2,1:57.0,,K. Korver makes 2-pt jump shot from 19 ft (assist by J. Teague),45,45
200,2,1:39.0,D. Williams misses 3-pt jump shot from 25 ft,,45,45
201,2,1:38.0,,Defensive rebound by Team,45,45
202,2,1:38.0,Loose ball foul by B. Lopez (drawn by A. Horford),,45,45
203,2,1:17.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by J. Teague),45,48
204,2,1:08.0,Brooklyn full timeout,,45,48
205,2,1:08.0,J. Jack enters the game for D. Williams,,45,48
206,2,1:08.0,T. Young enters the game for A. Anderson,,45,48
207,2,0:49.0,J. Jack makes 2-pt jump shot from 10 ft,,47,48
208,2,0:33.0,,Shooting foul by J. Jack (drawn by J. Teague),47,48
209,2,0:33.0,,J. Teague makes free throw 1 of 2,47,49
210,2,0:33.0,,J. Teague makes free throw 2 of 2,47,50
211,2,0:19.0,Turnover by J. Jack (bad pass),,47,50
212,2,0:01.0,,J. Teague misses 2-pt layup from 2 ft,47,50
213,2,0:00.0,,Offensive rebound by Team,47,50
214,3,11:39.0,B. Lopez makes 2-pt dunk at rim (assist by T. Young),,49,50
215,3,11:28.0,,A. Horford misses 2-pt jump shot from 19 ft,49,50
216,3,11:26.0,Defensive rebound by T. Young,,49,50
217,3,11:05.0,B. Lopez misses 2-pt jump shot from 14 ft,,49,50
218,3,11:03.0,,Defensive rebound by A. Horford,49,50
219,3,10:43.0,,A. Horford misses 2-pt hook shot from 7 ft,49,50
220,3,10:41.0,Defensive rebound by J. Johnson,,49,50
221,3,10:28.0,Shooting foul by D. Carroll (drawn by J. Johnson),,49,50
222,3,10:28.0,J. Johnson makes free throw 1 of 2,,50,50
223,3,10:28.0,J. Johnson makes free throw 2 of 2,,51,50
224,3,10:13.0,,K. Korver makes 2-pt jump shot from 19 ft (assist by A. Horford),51,52
225,3,9:57.0,T. Young misses 2-pt jump shot from 5 ft,,51,52
226,3,9:56.0,Offensive rebound by T. Young,,51,52
227,3,9:53.0,Turnover by T. Young (lost ball; steal by K. Korver),,51,52
228,3,9:44.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by A. Horford),51,55
229,3,9:22.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by T. Young),,54,55
230,3,9:11.0,,Personal foul by B. Bogdanović (drawn by K. Korver),54,55
231,3,8:56.0,,P. Millsap misses 2-pt jump shot from 5 ft,54,55
232,3,8:55.0,,Offensive rebound by A. Horford,54,55
233,3,8:55.0,,A. Horford makes 2-pt tip-in at rim,54,57
234,3,8:42.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by D. Williams),,57,57
235,3,8:30.0,,Personal foul by T. Young (drawn by J. Teague),57,57
236,3,8:19.0,,J. Teague makes 3-pt jump shot from 25 ft (assist by A. Horford),57,60
237,3,7:55.0,J. Johnson misses 2-pt jump shot from 18 ft,,57,60
238,3,7:54.0,,Defensive rebound by P. Millsap,57,60
239,3,7:41.0,,P. Millsap misses 2-pt jump shot from 4 ft,57,60
240,3,7:38.0,Defensive rebound by B. Lopez,,57,60
241,3,7:33.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,57,60
242,3,7:32.0,Offensive rebound by T. Young,,57,60
243,3,7:29.0,T. Young misses 2-pt layup from 2 ft (block by A. Horford),,57,60
244,3,7:27.0,,Defensive rebound by A. Horford,57,60
245,3,7:21.0,,J. Teague misses 2-pt layup from 1 ft,57,60
246,3,7:21.0,Defensive rebound by D. Williams,,57,60
247,3,7:21.0,Personal foul by A. Horford (drawn by D. Williams),,57,60
248,3,7:01.0,B. Lopez makes 2-pt layup from 1 ft,,59,60
249,3,6:47.0,,Personal foul by T. Young (drawn by J. Teague),59,60
250,3,6:38.0,,P. Millsap misses 2-pt layup from 1 ft (block by B. Lopez),59,60
251,3,6:35.0,Defensive rebound by J. Johnson,,59,60
252,3,6:21.0,Shooting foul by P. Millsap (drawn by T. Young),,59,60
253,3,6:21.0,T. Young misses free throw 1 of 2,,59,60
254,3,6:21.0,Offensive rebound by Team,,59,60
255,3,6:21.0,,Atlanta full timeout,59,60
256,3,6:21.0,T. Young misses free throw 2 of 2,,59,60
257,3,6:19.0,,Defensive rebound by A. Horford,59,60
258,3,6:00.0,,Turnover by A. Horford (bad pass; steal by J. Johnson),59,60
259,3,5:45.0,Turnover by J. Johnson (bad pass; steal by K. Korver),,59,60
260,3,5:34.0,,J. Teague misses 2-pt layup from 2 ft,59,60
261,3,5:34.0,,Offensive rebound by Team,59,60
262,3,5:34.0,Loose ball foul by B. Bogdanović (drawn by A. Horford),,59,60
263,3,5:23.0,,D. Carroll misses 3-pt jump shot from 22 ft,59,60
264,3,5:21.0,Defensive rebound by T. Young,,59,60
265,3,5:12.0,D. Williams misses 2-pt jump shot from 5 ft (block by P. Millsap),,59,60
266,3,5:11.0,Offensive rebound by Team,,59,60
267,3,5:11.0,,P. Antić enters the game for A. Horford,59,60
268,3,5:11.0,,K. Bazemore enters the game for K. Korver,59,60
269,3,5:01.0,J. Johnson makes 2-pt jump shot from 12 ft (assist by D. Williams),,61,60
270,3,4:39.0,,P. Antić makes 3-pt jump shot from 23 ft (assist by J. Teague),61,63
271,3,4:20.0,B. Lopez misses 2-pt jump shot from 4 ft (block by K. Bazemore),,61,63
272,3,4:18.0,,Defensive rebound by K. Bazemore,61,63
273,3,4:13.0,,Personal foul by B. Lopez (drawn by P. Antić),61,63
274,3,4:13.0,,P. Antić makes free throw 1 of 2,61,64
275,3,4:13.0,A. Anderson enters the game for B. Bogdanović,,61,64
276,3,4:13.0,J. Jack enters the game for D. Williams,,61,64
277,3,4:13.0,,D. Schröder enters the game for J. Teague,61,64
278,3,4:13.0,,P. Antić misses free throw 2 of 2,61,64
279,3,4:12.0,Defensive rebound by J. Johnson,,61,64
280,3,3:57.0,J. Johnson misses 3-pt jump shot from 23 ft,,61,64
281,3,3:54.0,Offensive rebound by A. Anderson,,61,64
282,3,3:45.0,T. Young misses 3-pt jump shot from 25 ft,,61,64
283,3,3:43.0,,Defensive rebound by D. Carroll,61,64
284,3,3:31.0,,D. Schröder misses 2-pt jump shot from 20 ft,61,64
285,3,3:29.0,Defensive rebound by J. Johnson,,61,64
286,3,3:21.0,,Offensive charge foul by T. Young (drawn by P. Antić),61,64
287,3,3:21.0,Turnover by T. Young (offensive foul),,61,64
288,3,3:21.0,M. Plumlee enters the game for T. Young,,61,64
289,3,3:10.0,,P. Millsap makes 2-pt jump shot from 16 ft (assist by D. Schröder),61,66
290,3,3:00.0,Personal foul by D. Carroll (drawn by J. Johnson),,61,66
291,3,3:00.0,Brooklyn full timeout,,61,66
292,3,3:00.0,,E. Brand enters the game for P. Antić,61,66
293,3,2:58.0,Personal take foul by E. Brand (drawn by M. Plumlee),,61,66
294,3,2:58.0,M. Plumlee misses free throw 1 of 2,,61,66
295,3,2:58.0,Offensive rebound by Team,,61,66
296,3,2:58.0,,P. Antić enters the game for E. Brand,61,66
297,3,2:58.0,M. Teletović enters the game for B. Lopez,,61,66
298,3,2:58.0,M. Plumlee misses free throw 2 of 2,,61,66
299,3,2:57.0,,Defensive rebound by P. Millsap,61,66
300,3,2:44.0,,P. Antić makes 2-pt dunk at rim (assist by D. Schröder),61,68
301,3,2:44.0,,Shooting foul by M. Plumlee (drawn by P. Antić),61,68
302,3,2:44.0,,E. Brand enters the game for P. Millsap,61,68
303,3,2:44.0,B. Lopez enters the game for M. Plumlee,,61,68
304,3,2:44.0,,P. Antić misses free throw 1 of 1,61,68
305,3,2:43.0,Defensive rebound by M. Teletović,,61,68
306,3,2:33.0,Personal foul by K. Bazemore (drawn by A. Anderson),,61,68
307,3,2:33.0,A. Anderson makes free throw 1 of 2,,62,68
308,3,2:33.0,M. Plumlee enters the game for B. Lopez,,62,68
309,3,2:33.0,,M. Scott enters the game for E. Brand,62,68
310,3,2:33.0,A. Anderson makes free throw 2 of 2,,63,68
311,3,2:19.0,,Turnover by D. Schröder (bad pass; steal by M. Plumlee),63,68
312,3,2:13.0,Personal foul by D. Schröder (drawn by J. Jack),,63,68
313,3,2:13.0,J. Jack makes free throw 1 of 2,,64,68
314,3,2:13.0,J. Jack makes free throw 2 of 2,,65,68
315,3,1:50.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by D. Carroll),65,71
316,3,1:33.0,M. Teletović misses 3-pt jump shot from 24 ft,,65,71
317,3,1:31.0,,Defensive rebound by D. Carroll,65,71
318,3,1:22.0,,M. Scott misses 3-pt jump shot from 25 ft,65,71
319,3,1:22.0,,Offensive rebound by Team,65,71
320,3,1:22.0,Loose ball foul by M. Plumlee (drawn by P. Antić),,65,71
321,3,1:22.0,,P. Antić makes free throw 1 of 2,65,72
322,3,1:22.0,,K. Korver enters the game for D. Carroll,65,72
323,3,1:22.0,B. Lopez enters the game for M. Plumlee,,65,72
324,3,1:22.0,B. Bogdanović enters the game for M. Teletović,,65,72
325,3,1:22.0,,A. Horford enters the game for M. Scott,65,72
326,3,1:22.0,,P. Antić makes free throw 2 of 2,65,73
327,3,1:09.0,Turnover by J. Jack (lost ball; steal by K. Bazemore),,65,73
328,3,1:02.0,,D. Schröder misses 2-pt jump shot from 8 ft (block by B. Lopez),65,73
329,3,1:00.0,Defensive rebound by J. Johnson,,65,73
330,3,0:51.0,B. Lopez makes 2-pt layup from 2 ft (assist by B. Bogdanović),,67,73
331,3,0:41.0,,A. Horford makes 2-pt jump shot from 3 ft (assist by D. Schröder),67,75
332,3,0:33.0,Turnover by J. Jack (traveling),,67,75
333,3,0:09.0,,P. Antić misses 3-pt jump shot from 23 ft,67,75
334,3,0:07.0,Defensive rebound by A. Anderson,,67,75
335,3,0:03.0,Turnover by J. Jack (lost ball; steal by K. Korver),,67,75
336,3,0:00.0,,K. Bazemore misses 3-pt jump shot from 38 ft,67,75
337,3,0:00.0,,Offensive rebound by Team,67,75
338,4,11:39.0,,K. Korver misses 3-pt jump shot from 27 ft,67,75
339,4,11:38.0,,Offensive rebound by Team,67,75
340,4,11:38.0,Loose ball foul by B. Bogdanović (drawn by K. Bazemore),,67,75
341,4,11:34.0,,D. Schröder makes 2-pt layup at rim,67,77
342,4,11:11.0,Shooting foul by K. Bazemore (drawn by B. Lopez),,67,77
343,4,11:11.0,B. Lopez makes free throw 1 of 2,,68,77
344,4,11:11.0,B. Lopez makes free throw 2 of 2,,69,77
345,4,10:54.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by A. Horford),69,79
346,4,10:33.0,J. Johnson misses 3-pt jump shot from 24 ft,,69,79
347,4,10:31.0,Offensive rebound by B. Lopez,,69,79
348,4,10:25.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,69,79
349,4,10:23.0,,Defensive rebound by K. Bazemore,69,79
350,4,10:12.0,,M. Scott misses 2-pt jump shot from 15 ft,69,79
351,4,10:10.0,Defensive rebound by A. Anderson,,69,79
352,4,9:52.0,J. Jack misses 2-pt jump shot from 6 ft,,69,79
353,4,9:51.0,Offensive rebound by B. Lopez,,69,79
354,4,9:49.0,B. Lopez misses 2-pt layup from 1 ft,,69,79
355,4,9:47.0,,Defensive rebound by A. Horford,69,79
356,4,9:40.0,,K. Korver misses 3-pt jump shot from 24 ft,69,79
357,4,9:39.0,,Offensive rebound by M. Scott,69,79
358,4,9:35.0,,K. Bazemore misses 3-pt jump shot from 25 ft,69,79
359,4,9:25.0,Defensive rebound by B. Bogdanović,,69,79
360,4,9:19.0,J. Jack makes 2-pt jump shot from 20 ft,,71,79
361,4,8:56.0,,M. Scott misses 2-pt hook shot from 13 ft,71,79
362,4,8:55.0,Defensive rebound by B. Bogdanović,,71,79
363,4,8:42.0,Official timeout,,71,79
364,4,8:42.0,D. Williams enters the game for B. Lopez,,71,79
365,4,8:42.0,M. Plumlee enters the game for B. Bogdanović,,71,79
366,4,8:42.0,,P. Millsap enters the game for M. Scott,71,79
367,4,8:32.0,A. Anderson makes 2-pt layup from 1 ft,,73,79
368,4,8:14.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by A. Horford),73,82
369,4,7:51.0,J. Johnson misses 2-pt jump shot from 17 ft,,73,82
370,4,7:48.0,Offensive rebound by D. Williams,,73,82
371,4,7:47.0,D. Williams misses 2-pt layup from 1 ft (block by A. Horford),,73,82
372,4,7:45.0,,Defensive rebound by A. Horford,73,82
373,4,7:38.0,,A. Horford makes 2-pt jump shot from 14 ft (assist by D. Schröder),73,84
374,4,7:15.0,J. Johnson misses 3-pt jump shot from 23 ft,,73,84
375,4,7:13.0,,Defensive rebound by A. Horford,73,84
376,4,7:03.0,Offensive charge foul by P. Millsap (drawn by A. Anderson),,73,84
377,4,7:03.0,,Turnover by P. Millsap (offensive foul),73,84
378,4,7:03.0,Brooklyn full timeout,,73,84
379,4,7:03.0,,D. Carroll enters the game for K. Korver,73,84
380,4,7:03.0,,J. Teague enters the game for K. Bazemore,73,84
381,4,7:03.0,B. Lopez enters the game for J. Johnson,,73,84
382,4,7:03.0,T. Young enters the game for M. Plumlee,,73,84
383,4,6:49.0,T. Young makes 2-pt jump shot from 6 ft (assist by D. Williams),,75,84
384,4,6:32.0,,J. Teague makes 2-pt jump shot from 21 ft,75,86
385,4,6:13.0,A. Anderson makes 2-pt layup from 1 ft,,77,86
386,4,5:51.0,,A. Horford misses 2-pt jump shot from 17 ft,77,86
387,4,5:49.0,Defensive rebound by D. Williams,,77,86
