,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
389,4,9:50.0,,N. Robinson misses 2-pt jump shot from 21 ft,74,101
390,4,9:48.0,Defensive rebound by A. Tolliver,,74,101
391,4,9:44.0,Turnover by A. Len (lost ball; steal by G. Harris),,74,101
392,4,9:42.0,,Turnover by G. Harris (offensive foul),74,101
393,4,9:42.0,Offensive charge foul by G. Harris (drawn by A. Tolliver),,74,101
394,4,9:30.0,A. Goodwin makes 2-pt layup from 2 ft,,76,101
395,4,9:30.0,Shooting foul by G. Harris (drawn by A. Goodwin),,76,101
396,4,9:30.0,A. Goodwin misses free throw 1 of 1,,76,101
397,4,9:27.0,,Defensive rebound by J. Hickson,76,101
398,4,9:05.0,,D. Arthur misses 3-pt jump shot from 24 ft,76,101
399,4,9:03.0,Defensive rebound by A. Len,,76,101
400,4,8:55.0,T. Warren makes 2-pt jump shot from 19 ft (assist by T. Ennis),,78,101
401,4,8:35.0,,D. Gallinari misses 2-pt jump shot from 21 ft,78,101
402,4,8:34.0,Defensive rebound by A. Goodwin,,78,101
403,4,8:31.0,A. Goodwin makes 2-pt dunk at rim,,80,101
404,4,8:31.0,,Denver full timeout,80,101
405,4,8:31.0,,A. Gee enters the game for J. Hickson,80,101
406,4,8:31.0,,Violation by Team (delay of game),80,101
407,4,8:13.0,,D. Arthur misses 2-pt jump shot from 21 ft,80,101
408,4,8:12.0,,Offensive rebound by Team,80,101
409,4,7:58.0,,A. Gee misses 2-pt layup from 2 ft,80,101
410,4,7:56.0,,Offensive rebound by A. Gee,80,101
411,4,7:56.0,,A. Gee makes 2-pt tip-in from 1 ft,80,103
412,4,7:48.0,Shooting foul by N. Robinson (drawn by T. Ennis),,80,103
413,4,7:48.0,T. Ennis makes free throw 1 of 2,,81,103
414,4,7:48.0,T. Ennis makes free throw 2 of 2,,82,103
415,4,7:31.0,,Shooting foul by A. Len (drawn by A. Gee),82,103
416,4,7:31.0,,A. Gee makes free throw 1 of 2,82,104
417,4,7:31.0,,A. Gee misses free throw 2 of 2,82,104
418,4,7:28.0,,Offensive rebound by A. Gee,82,104
419,4,7:24.0,,G. Harris misses 3-pt jump shot from 25 ft (block by T. Ennis),82,104
420,4,7:22.0,,Offensive rebound by A. Gee,82,104
421,4,7:06.0,,N. Robinson makes 2-pt layup at rim,82,106
422,4,6:45.0,A. Len misses 2-pt jump shot from 11 ft,,82,106
423,4,6:42.0,Offensive rebound by T. Warren,,82,106
424,4,6:41.0,T. Warren makes 2-pt layup from 2 ft,,84,106
425,4,6:18.0,,D. Gallinari makes 3-pt jump shot from 25 ft,84,109
426,4,6:04.0,T. Ennis misses 2-pt jump shot from 19 ft,,84,109
427,4,6:03.0,,Defensive rebound by G. Harris,84,109
428,4,5:56.0,Official timeout,,84,109
429,4,5:56.0,,E. Green enters the game for D. Arthur,84,109
430,4,5:56.0,,J. Nurkić enters the game for N. Robinson,84,109
431,4,5:56.0,S. Randolph enters the game for A. Len,,84,109
432,4,5:42.0,,J. Nurkić misses 2-pt jump shot from 15 ft,84,109
433,4,5:40.0,Defensive rebound by A. Goodwin,,84,109
434,4,5:27.0,A. Goodwin misses 2-pt layup from 1 ft (block by J. Nurkić),,84,109
435,4,5:25.0,,Defensive rebound by D. Gallinari,84,109
436,4,5:23.0,,A. Gee makes 2-pt dunk at rim (assist by E. Green),84,111
437,4,5:23.0,,Technical foul by J. Nurkić,84,111
438,4,5:23.0,A. Goodwin makes technical free throw,,85,111
439,4,5:00.0,S. Randolph makes 2-pt jump shot from 9 ft,,87,111
440,4,4:49.0,,D. Gallinari makes 3-pt jump shot from 24 ft (assist by J. Nurkić),87,114
441,4,4:36.0,A. Tolliver makes 3-pt jump shot from 22 ft (assist by S. Randolph),,90,114
442,4,4:18.0,,E. Green misses 3-pt jump shot from 24 ft,90,114
443,4,4:16.0,,Offensive rebound by D. Gallinari,90,114
444,4,4:00.0,,J. Nurkić misses 2-pt hook shot from 4 ft,90,114
445,4,3:56.0,,Offensive rebound by A. Gee,90,114
446,4,3:56.0,,A. Gee makes 2-pt dunk at rim,90,116
447,4,3:47.0,A. Goodwin misses 2-pt jump shot from 22 ft,,90,116
448,4,3:45.0,,Defensive rebound by J. Nurkić,90,116
449,4,3:37.0,Offensive charge foul by G. Harris (drawn by S. Randolph),,90,116
450,4,3:37.0,,Turnover by G. Harris (offensive foul),90,116
451,4,3:19.0,S. Randolph misses 2-pt hook shot from 7 ft,,90,116
452,4,3:18.0,,Defensive rebound by D. Gallinari,90,116
453,4,3:15.0,,Shooting foul by T. Warren (drawn by A. Gee),90,116
454,4,3:15.0,,A. Gee makes free throw 1 of 2,90,117
455,4,3:15.0,,A. Gee makes free throw 2 of 2,90,118
456,4,3:05.0,Turnover by T. Ennis (bad pass; steal by D. Gallinari),,90,118
457,4,2:59.0,,A. Gee misses 2-pt layup from 2 ft (block by S. Randolph),90,118
458,4,2:59.0,,Offensive rebound by Team,90,118
459,4,2:59.0,Phoenix full timeout,,90,118
460,4,2:57.0,,Turnover by G. Harris (step out of bounds),90,118
461,4,2:45.0,T. Warren misses 2-pt jump shot from 11 ft,,90,118
462,4,2:44.0,,Defensive rebound by G. Harris,90,118
463,4,2:42.0,,Turnover by G. Harris (lost ball; steal by T. Warren),90,118
464,4,2:39.0,Turnover by T. Warren (lost ball; steal by G. Harris),,90,118
465,4,2:32.0,,E. Green makes 2-pt jump shot from 6 ft,90,120
466,4,2:11.0,A. Tolliver misses 2-pt jump shot from 6 ft,,90,120
467,4,2:10.0,Offensive rebound by A. Tolliver,,90,120
468,4,1:55.0,T. Warren misses 3-pt jump shot from 22 ft,,90,120
469,4,1:55.0,,Defensive rebound by Team,90,120
470,4,1:41.0,,Turnover by J. Nurkić (3 sec),90,120
471,4,1:32.0,A. Goodwin makes 2-pt dunk at rim,,92,120
472,4,1:09.0,Offensive charge foul by E. Green (drawn by S. Randolph),,92,120
473,4,1:09.0,,Turnover by E. Green (offensive foul),92,120
474,4,1:00.0,A. Tolliver misses 3-pt jump shot from 25 ft,,92,120
475,4,0:59.0,Offensive rebound by T. Ennis,,92,120
476,4,0:56.0,Turnover by T. Ennis (bad pass; steal by J. Nurkić),,92,120
477,4,0:51.0,,E. Green makes 2-pt layup from 1 ft (assist by A. Gee),92,122
478,4,0:43.0,Personal foul by E. Green (drawn by A. Goodwin),,92,122
479,4,0:39.0,T. Ennis makes 3-pt jump shot from 23 ft,,95,122
480,4,0:17.0,,G. Harris misses 2-pt layup from 2 ft,95,122
481,4,0:16.0,,Offensive rebound by Team,95,122
482,4,0:16.0,,Turnover by A. Gee (bad pass),95,122
483,4,0:09.0,T. Ennis misses 2-pt layup from 2 ft,,95,122
484,4,0:08.0,Offensive rebound by S. Randolph,,95,122
485,4,0:08.0,S. Randolph makes 2-pt tip-in at rim,,97,122
