,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
48,1,6:15.0,,Portland full timeout,5,6
49,1,6:03.0,,N. Batum misses 2-pt jump shot from 18 ft,5,6
50,1,6:02.0,,Offensive rebound by R. Lopez,5,6
51,1,5:53.0,,L. Aldridge makes 2-pt jump shot from 9 ft,5,8
52,1,5:32.0,P. Tucker misses 2-pt hook shot from 4 ft,,5,8
53,1,5:31.0,,Defensive rebound by D. Lillard,5,8
54,1,5:22.0,,N. Batum misses 2-pt jump shot from 18 ft,5,8
55,1,5:21.0,Defensive rebound by B. Wright,,5,8
56,1,5:10.0,M. Morris makes 2-pt jump shot from 15 ft,,7,8
57,1,4:52.0,,W. Matthews makes 2-pt jump shot from 3 ft (assist by N. Batum),7,10
58,1,4:36.0,Turnover by M. Morris (lost ball; steal by N. Batum),,7,10
59,1,4:32.0,,N. Batum makes 2-pt dunk at rim,7,12
60,1,4:25.0,G. Dragić misses 2-pt jump shot from 14 ft,,7,12
61,1,4:24.0,,Defensive rebound by R. Lopez,7,12
62,1,4:20.0,,Shooting foul by G. Dragić (drawn by N. Batum),7,12
63,1,4:20.0,,N. Batum makes free throw 1 of 2,7,13
64,1,4:20.0,,M. Leonard enters the game for R. Lopez,7,13
65,1,4:20.0,I. Thomas enters the game for G. Dragić,,7,13
66,1,4:20.0,,S. Blake enters the game for W. Matthews,7,13
67,1,4:20.0,,N. Batum makes free throw 2 of 2,7,14
68,1,4:09.0,E. Bledsoe makes 2-pt jump shot from 16 ft,,9,14
69,1,4:09.0,Shooting foul by S. Blake (drawn by E. Bledsoe),,9,14
70,1,4:09.0,E. Bledsoe misses free throw 1 of 1,,9,14
71,1,4:07.0,,Defensive rebound by N. Batum,9,14
72,1,4:01.0,,D. Lillard makes 2-pt layup at rim (assist by N. Batum),9,16
73,1,3:54.0,Turnover by E. Bledsoe (lost ball),,9,16
74,1,3:38.0,,L. Aldridge misses 2-pt jump shot from 9 ft,9,16
75,1,3:37.0,Defensive rebound by E. Bledsoe,,9,16
76,1,3:26.0,I. Thomas misses 2-pt jump shot from 13 ft,,9,16
77,1,3:25.0,,Defensive rebound by S. Blake,9,16
78,1,3:15.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by N. Batum),9,18
79,1,3:09.0,Phoenix full timeout,,9,18
80,1,3:09.0,G. Green enters the game for P. Tucker,,9,18
81,1,3:03.0,Turnover by I. Thomas (lost ball),,9,18
82,1,2:48.0,,D. Lillard makes 2-pt layup from 1 ft (assist by L. Aldridge),9,20
83,1,2:47.0,,Violation by Team (delay of game),9,20
84,1,2:33.0,M. Morris makes 2-pt layup from 1 ft,,11,20
85,1,2:14.0,,N. Batum misses 3-pt jump shot from 25 ft,11,20
86,1,2:14.0,Defensive rebound by I. Thomas,,11,20
87,1,2:11.0,G. Green makes 2-pt dunk at rim (assist by I. Thomas),,13,20
88,1,1:48.0,,L. Aldridge misses 2-pt jump shot from 18 ft,13,20
89,1,1:47.0,Defensive rebound by B. Wright,,13,20
90,1,1:41.0,G. Green misses 3-pt jump shot from 24 ft,,13,20
91,1,1:39.0,Offensive rebound by M. Morris,,13,20
92,1,1:39.0,M. Morris misses 2-pt tip-in at rim,,13,20
93,1,1:38.0,,Defensive rebound by L. Aldridge,13,20
94,1,1:33.0,,M. Leonard makes 2-pt dunk at rim (assist by S. Blake),13,22
95,1,1:23.0,Turnover by I. Thomas (dbl dribble),,13,22
96,1,1:23.0,M. Morris enters the game for M. Morris,,13,22
97,1,1:23.0,,C. McCollum enters the game for D. Lillard,13,22
98,1,1:23.0,,W. Matthews enters the game for N. Batum,13,22
99,1,1:10.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by C. McCollum),13,25
100,1,0:58.0,G. Green makes 2-pt jump shot from 8 ft,,15,25
101,1,0:44.0,,S. Blake misses 2-pt jump shot from 13 ft,15,25
102,1,0:43.0,Defensive rebound by E. Bledsoe,,15,25
103,1,0:31.0,E. Bledsoe misses 2-pt jump shot from 20 ft,,15,25
104,1,0:30.0,,Defensive rebound by C. McCollum,15,25
105,1,0:18.0,,Personal foul by B. Wright (drawn by L. Aldridge),15,25
106,1,0:07.0,,C. McCollum misses 3-pt jump shot from 26 ft,15,25
107,1,0:06.0,,Offensive rebound by Team,15,25
108,1,0:06.0,Loose ball foul by B. Wright (drawn by M. Leonard),,15,25
109,1,0:06.0,,M. Leonard makes free throw 1 of 2,15,26
110,1,0:06.0,G. Dragić enters the game for E. Bledsoe,,15,26
111,1,0:06.0,,M. Leonard makes free throw 2 of 2,15,27
112,1,0:00.0,I. Thomas misses 3-pt jump shot from 24 ft,,15,27
113,1,0:00.0,,Defensive rebound by W. Matthews,15,27
114,2,11:41.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by W. Matthews),15,30
115,2,11:20.0,G. Dragić misses 3-pt jump shot from 24 ft,,15,30
116,2,11:20.0,,Defensive rebound by R. Lopez,15,30
117,2,11:13.0,,W. Matthews misses 3-pt jump shot from 25 ft,15,30
118,2,11:12.0,Defensive rebound by G. Dragić,,15,30
119,2,10:58.0,M. Morris misses 2-pt jump shot from 8 ft,,15,30
120,2,10:57.0,Offensive rebound by G. Dragić,,15,30
121,2,10:47.0,G. Green misses 3-pt jump shot from 23 ft,,15,30
122,2,10:47.0,,Defensive rebound by W. Matthews,15,30
123,2,10:41.0,,Offensive foul by R. Lopez (drawn by G. Green),15,30
124,2,10:41.0,,Turnover by R. Lopez (offensive foul),15,30
125,2,10:24.0,I. Thomas misses 2-pt jump shot from 17 ft,,15,30
126,2,10:23.0,,Defensive rebound by W. Matthews,15,30
127,2,10:13.0,,R. Lopez makes 2-pt hook shot from 7 ft (assist by S. Blake),15,32
128,2,10:00.0,M. Morris misses 3-pt jump shot from 24 ft,,15,32
129,2,9:59.0,,Defensive rebound by C. McCollum,15,32
130,2,9:56.0,,Personal foul by M. Morris (drawn by M. Leonard),15,32
131,2,9:41.0,,C. McCollum makes 2-pt layup from 2 ft,15,34
132,2,9:30.0,I. Thomas misses 2-pt layup from 2 ft,,15,34
133,2,9:29.0,,Defensive rebound by R. Lopez,15,34
134,2,9:11.0,,W. Matthews misses 2-pt jump shot from 10 ft,15,34
135,2,9:10.0,,Offensive rebound by M. Leonard,15,34
136,2,9:08.0,,Turnover by M. Leonard (lost ball; steal by I. Thomas),15,34
137,2,9:03.0,B. Wright makes 2-pt dunk at rim (assist by I. Thomas),,17,34
138,2,8:44.0,,W. Matthews misses 3-pt jump shot from 22 ft,17,34
139,2,8:42.0,,Offensive rebound by R. Lopez,17,34
140,2,8:42.0,,R. Lopez misses 2-pt tip-in at rim,17,34
141,2,8:41.0,Defensive rebound by G. Green,,17,34
142,2,8:36.0,M. Morris makes 2-pt layup from 1 ft (assist by G. Green),,19,34
143,2,8:35.0,,Portland full timeout,19,34
144,2,8:35.0,M. Plumlee enters the game for B. Wright,,19,34
145,2,8:17.0,,C. McCollum makes 2-pt layup from 2 ft,19,36
146,2,8:05.0,G. Green misses 2-pt layup from 1 ft,,19,36
147,2,8:02.0,Offensive rebound by M. Plumlee,,19,36
148,2,7:59.0,G. Green misses 3-pt jump shot from 23 ft,,19,36
149,2,7:57.0,,Defensive rebound by W. Matthews,19,36
150,2,7:44.0,,C. McCollum misses 3-pt jump shot from 23 ft,19,36
151,2,7:43.0,Defensive rebound by I. Thomas,,19,36
152,2,7:31.0,G. Dragić makes 2-pt layup from 1 ft (assist by I. Thomas),,21,36
153,2,7:22.0,,S. Blake misses 3-pt jump shot from 24 ft,21,36
154,2,7:21.0,Defensive rebound by M. Morris,,21,36
155,2,7:13.0,G. Green makes 3-pt jump shot from 24 ft (assist by M. Morris),,24,36
156,2,7:05.0,,D. Lillard enters the game for W. Matthews,24,36
157,2,7:05.0,,N. Batum enters the game for S. Blake,24,36
158,2,7:05.0,E. Bledsoe enters the game for I. Thomas,,24,36
159,2,7:05.0,M. Morris enters the game for M. Morris,,24,36
160,2,6:51.0,,D. Lillard misses 2-pt jump shot from 19 ft,24,36
161,2,6:50.0,Defensive rebound by M. Plumlee,,24,36
162,2,6:44.0,M. Morris misses 2-pt dunk at rim,,24,36
163,2,6:42.0,,Defensive rebound by C. McCollum,24,36
164,2,6:40.0,,Turnover by D. Lillard (lost ball),24,36
165,2,6:32.0,G. Green misses 3-pt jump shot from 24 ft,,24,36
166,2,6:30.0,Offensive rebound by M. Morris,,24,36
167,2,6:27.0,G. Green misses 2-pt jump shot from 3 ft (block by R. Lopez),,24,36
168,2,6:26.0,,Defensive rebound by M. Leonard,24,36
169,2,6:16.0,,M. Leonard misses 2-pt hook shot from 6 ft,24,36
170,2,6:16.0,Defensive rebound by G. Green,,24,36
171,2,6:01.0,M. Morris misses 2-pt jump shot from 6 ft,,24,36
172,2,5:59.0,,Defensive rebound by D. Lillard,24,36
173,2,5:57.0,,C. McCollum makes 2-pt layup from 1 ft (assist by D. Lillard),24,38
174,2,5:57.0,,Shooting foul by G. Green (drawn by C. McCollum),24,38
175,2,5:57.0,Official timeout,,24,38
176,2,5:57.0,,L. Aldridge enters the game for M. Leonard,24,38
177,2,5:57.0,,C. McCollum makes free throw 1 of 1,24,39
178,2,5:50.0,Shooting foul by R. Lopez (drawn by E. Bledsoe),,24,39
179,2,5:50.0,E. Bledsoe makes free throw 1 of 2,,25,39
180,2,5:50.0,P. Tucker enters the game for G. Green,,25,39
181,2,5:50.0,E. Bledsoe makes free throw 2 of 2,,26,39
182,2,5:28.0,,D. Lillard misses 3-pt jump shot from 26 ft,26,39
183,2,5:27.0,Defensive rebound by E. Bledsoe,,26,39
184,2,5:24.0,Turnover by E. Bledsoe (lost ball),,26,39
185,2,5:07.0,,L. Aldridge misses 2-pt jump shot from 6 ft,26,39
186,2,5:06.0,Defensive rebound by M. Morris,,26,39
187,2,4:57.0,M. Morris misses 2-pt jump shot from 4 ft (block by L. Aldridge),,26,39
188,2,4:55.0,,Defensive rebound by L. Aldridge,26,39
189,2,4:51.0,,N. Batum makes 2-pt layup from 1 ft (assist by D. Lillard),26,41
190,2,4:24.0,P. Tucker makes 3-pt jump shot from 22 ft,,29,41
191,2,3:57.0,,C. McCollum misses 3-pt jump shot from 24 ft,29,41
192,2,3:56.0,Defensive rebound by M. Plumlee,,29,41
193,2,3:43.0,M. Plumlee misses 2-pt jump shot from 8 ft,,29,41
194,2,3:42.0,,Defensive rebound by C. McCollum,29,41
195,2,3:32.0,,Turnover by C. McCollum (lost ball; steal by M. Plumlee),29,41
196,2,3:29.0,M. Morris makes 2-pt dunk at rim (assist by G. Dragić),,31,41
197,2,3:04.0,,L. Aldridge makes 2-pt jump shot from 10 ft,31,43
198,2,2:43.0,E. Bledsoe misses 2-pt jump shot from 18 ft,,31,43
199,2,2:42.0,,Defensive rebound by L. Aldridge,31,43
200,2,2:28.0,Phoenix full timeout,,31,43
201,2,2:28.0,,W. Matthews enters the game for C. McCollum,31,43
202,2,2:28.0,,M. Leonard enters the game for R. Lopez,31,43
203,2,2:23.0,,Turnover by L. Aldridge (bad pass; steal by P. Tucker),31,43
204,2,2:16.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by G. Dragić),,33,43
205,2,1:59.0,,N. Batum misses 3-pt jump shot from 22 ft,33,43
206,2,1:58.0,,Offensive rebound by M. Leonard,33,43
207,2,1:55.0,,Turnover by M. Leonard (back court),33,43
208,2,1:39.0,M. Plumlee misses 2-pt layup at rim,,33,43
209,2,1:38.0,,Defensive rebound by L. Aldridge,33,43
210,2,1:29.0,,Shooting foul by M. Plumlee (drawn by D. Lillard),33,43
211,2,1:29.0,,D. Lillard misses free throw 1 of 2,33,43
212,2,1:29.0,,Offensive rebound by Team,33,43
213,2,1:29.0,I. Thomas enters the game for M. Plumlee,,33,43
214,2,1:29.0,,D. Lillard makes free throw 2 of 2,33,44
215,2,1:17.0,Turnover by G. Dragić (bad pass; steal by D. Lillard),,33,44
216,2,1:06.0,,Personal foul by P. Tucker (drawn by L. Aldridge),33,44
217,2,1:06.0,,L. Aldridge makes free throw 1 of 2,33,45
218,2,1:06.0,,L. Aldridge makes free throw 2 of 2,33,46
219,2,1:06.0,Phoenix full timeout,,33,46
220,2,0:51.0,I. Thomas makes 2-pt layup from 2 ft (assist by P. Tucker),,35,46
221,2,0:51.0,Violation by Team (delay of game),,35,46
222,2,0:33.0,,N. Batum misses 3-pt jump shot from 23 ft,35,46
223,2,0:32.0,Defensive rebound by Team,,35,46
224,2,0:09.0,P. Tucker misses 2-pt layup from 1 ft,,35,46
225,2,0:08.0,,Defensive rebound by W. Matthews,35,46
226,2,0:00.0,,D. Lillard misses 2-pt jump shot from 17 ft,35,46
227,2,0:00.0,,Offensive rebound by Team,35,46
228,3,11:50.0,,Shooting foul by P. Tucker (drawn by N. Batum),35,46
229,3,11:50.0,,N. Batum makes free throw 1 of 2,35,47
230,3,11:50.0,,N. Batum makes free throw 2 of 2,35,48
231,3,11:34.0,Personal foul by W. Matthews (drawn by M. Morris),,35,48
232,3,11:28.0,G. Dragić misses 2-pt jump shot from 5 ft,,35,48
233,3,11:27.0,,Defensive rebound by L. Aldridge,35,48
234,3,11:09.0,,L. Aldridge misses 3-pt jump shot from 23 ft,35,48
235,3,11:08.0,Defensive rebound by A. Len,,35,48
236,3,10:50.0,Shooting foul by L. Aldridge (drawn by E. Bledsoe),,35,48
237,3,10:50.0,E. Bledsoe makes free throw 1 of 2,,36,48
238,3,10:50.0,E. Bledsoe makes free throw 2 of 2,,37,48
239,3,10:30.0,,D. Lillard misses 2-pt jump shot from 20 ft,37,48
240,3,10:29.0,,Offensive rebound by R. Lopez,37,48
241,3,10:28.0,,R. Lopez misses 2-pt layup from 1 ft,37,48
242,3,10:27.0,Defensive rebound by A. Len,,37,48
243,3,10:19.0,Turnover by A. Len (bad pass; steal by D. Lillard),,37,48
244,3,10:15.0,,D. Lillard makes 2-pt dunk at rim,37,50
245,3,10:04.0,A. Len misses 2-pt layup from 1 ft,,37,50
246,3,10:03.0,Offensive rebound by A. Len,,37,50
247,3,10:02.0,Turnover by A. Len (lost ball; steal by L. Aldridge),,37,50
248,3,9:42.0,,L. Aldridge misses 2-pt jump shot from 7 ft,37,50
249,3,9:40.0,Defensive rebound by Team,,37,50
250,3,9:22.0,P. Tucker makes 3-pt jump shot from 22 ft (assist by M. Morris),,40,50
251,3,9:07.0,,Turnover by W. Matthews (bad pass; steal by A. Len),40,50
252,3,9:03.0,G. Dragić makes 2-pt layup from 1 ft (assist by A. Len),,42,50
253,3,8:48.0,,Personal foul by P. Tucker (drawn by L. Aldridge),42,50
254,3,8:36.0,,Turnover by L. Aldridge (bad pass; steal by A. Len),42,50
255,3,8:32.0,M. Morris makes 2-pt layup from 1 ft (assist by E. Bledsoe),,44,50
256,3,8:10.0,,D. Lillard makes 2-pt jump shot from 3 ft,44,52
257,3,8:05.0,A. Len makes 2-pt layup at rim (assist by E. Bledsoe),,46,52
258,3,8:05.0,Shooting foul by R. Lopez (drawn by A. Len),,46,52
259,3,8:05.0,Phoenix full timeout,,46,52
260,3,8:05.0,A. Len makes free throw 1 of 1,,47,52
261,3,8:04.0,,Personal take foul by E. Bledsoe (drawn by D. Lillard),47,52
262,3,8:04.0,M. Plumlee enters the game for A. Len,,47,52
263,3,7:52.0,,W. Matthews makes 2-pt layup from 1 ft (assist by N. Batum),47,54
264,3,7:37.0,M. Morris makes 2-pt jump shot from 17 ft,,49,54
265,3,7:13.0,,D. Lillard misses 3-pt jump shot from 24 ft,49,54
266,3,7:12.0,Defensive rebound by P. Tucker,,49,54
267,3,6:50.0,E. Bledsoe misses 2-pt layup from 2 ft,,49,54
268,3,6:48.0,Offensive rebound by E. Bledsoe,,49,54
269,3,6:43.0,M. Morris makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,52,54
270,3,6:26.0,,Personal foul by E. Bledsoe (drawn by W. Matthews),52,54
271,3,6:20.0,,D. Lillard misses 3-pt jump shot from 25 ft,52,54
272,3,6:19.0,Defensive rebound by P. Tucker,,52,54
273,3,6:15.0,Shooting foul by L. Aldridge (drawn by M. Plumlee),,52,54
274,3,6:15.0,M. Plumlee misses free throw 1 of 2,,52,54
275,3,6:15.0,Offensive rebound by Team,,52,54
276,3,6:15.0,M. Plumlee makes free throw 2 of 2,,53,54
277,3,5:57.0,,L. Aldridge misses 2-pt layup from 2 ft (block by M. Plumlee),53,54
278,3,5:57.0,,Offensive rebound by Team,53,54
279,3,5:50.0,,W. Matthews misses 3-pt jump shot from 24 ft,53,54
280,3,5:48.0,Defensive rebound by M. Morris,,53,54
281,3,5:27.0,P. Tucker misses 2-pt jump shot from 4 ft,,53,54
282,3,5:27.0,Offensive rebound by M. Plumlee,,53,54
283,3,5:25.0,M. Plumlee misses 2-pt layup from 1 ft (block by L. Aldridge),,53,54
284,3,5:23.0,,Defensive rebound by N. Batum,53,54
285,3,5:19.0,,W. Matthews makes 2-pt jump shot from 3 ft (assist by N. Batum),53,56
286,3,5:01.0,G. Dragić misses 2-pt jump shot from 13 ft,,53,56
287,3,5:00.0,,Defensive rebound by R. Lopez,53,56
288,3,4:47.0,,D. Lillard misses 3-pt jump shot from 25 ft,53,56
289,3,4:45.0,,Offensive rebound by R. Lopez,53,56
290,3,4:45.0,,R. Lopez makes 2-pt tip-in at rim,53,58
291,3,4:21.0,E. Bledsoe makes 3-pt jump shot from 24 ft,,56,58
292,3,3:57.0,,L. Aldridge makes 2-pt jump shot from 11 ft,56,60
293,3,3:34.0,M. Morris misses 3-pt jump shot from 24 ft,,56,60
294,3,3:34.0,Offensive rebound by E. Bledsoe,,56,60
295,3,3:29.0,Shooting foul by L. Aldridge (drawn by M. Morris),,56,60
296,3,3:29.0,M. Morris makes free throw 1 of 2,,57,60
297,3,3:29.0,,M. Leonard enters the game for R. Lopez,57,60
298,3,3:29.0,,S. Blake enters the game for W. Matthews,57,60
299,3,3:29.0,I. Thomas enters the game for G. Dragić,,57,60
300,3,3:29.0,M. Morris misses free throw 2 of 2,,57,60
301,3,3:28.0,,Defensive rebound by S. Blake,57,60
302,3,3:10.0,,Turnover by L. Aldridge (lost ball; steal by P. Tucker),57,60
303,3,3:07.0,Shooting foul by M. Leonard (drawn by E. Bledsoe),,57,60
304,3,3:07.0,E. Bledsoe makes free throw 1 of 2,,58,60
305,3,3:07.0,M. Morris enters the game for M. Morris,,58,60
306,3,3:07.0,,C. McCollum enters the game for D. Lillard,58,60
307,3,3:07.0,,Portland full timeout,58,60
308,3,3:07.0,E. Bledsoe makes free throw 2 of 2,,59,60
309,3,2:56.0,,Turnover by N. Batum (bad pass; steal by M. Plumlee),59,60
310,3,2:50.0,I. Thomas misses 2-pt jump shot from 8 ft,,59,60
311,3,2:48.0,,Defensive rebound by M. Leonard,59,60
312,3,2:33.0,,L. Aldridge misses 2-pt jump shot from 16 ft,59,60
313,3,2:32.0,Defensive rebound by M. Morris,,59,60
314,3,2:17.0,M. Plumlee misses 2-pt hook shot from 5 ft,,59,60
315,3,2:17.0,,Defensive rebound by M. Leonard,59,60
316,3,2:07.0,,N. Batum makes 2-pt layup from 1 ft,59,62
317,3,1:50.0,I. Thomas makes 2-pt layup at rim,,61,62
318,3,1:24.0,,Turnover by N. Batum (bad pass; steal by P. Tucker),61,62
319,3,1:20.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by I. Thomas),,63,62
320,3,0:58.0,,N. Batum makes 3-pt jump shot from 22 ft (assist by C. McCollum),63,65
321,3,0:35.0,I. Thomas misses 3-pt jump shot from 24 ft,,63,65
322,3,0:34.0,,Defensive rebound by N. Batum,63,65
323,3,0:27.0,,M. Leonard misses 3-pt jump shot from 25 ft,63,65
324,3,0:26.0,,Offensive rebound by L. Aldridge,63,65
325,3,0:23.0,,Shooting foul by M. Morris (drawn by L. Aldridge),63,65
326,3,0:23.0,,L. Aldridge misses free throw 1 of 2,63,65
327,3,0:23.0,,Offensive rebound by Team,63,65
328,3,0:23.0,G. Green enters the game for E. Bledsoe,,63,65
329,3,0:23.0,,L. Aldridge makes free throw 2 of 2,63,66
330,3,0:02.0,M. Morris makes 2-pt jump shot from 12 ft,,65,66
331,3,0:00.0,,S. Blake misses 3-pt jump shot from 48 ft,65,66
332,3,0:00.0,,Offensive rebound by Team,65,66
333,4,11:46.0,B. Wright misses 2-pt jump shot from 6 ft (block by R. Lopez),,65,66
334,4,11:44.0,,Defensive rebound by M. Leonard,65,66
335,4,11:32.0,,W. Matthews misses 2-pt jump shot from 6 ft,65,66
336,4,11:31.0,Defensive rebound by M. Morris,,65,66
337,4,11:28.0,Turnover by M. Morris (bad pass; steal by S. Blake),,65,66
338,4,11:18.0,,S. Blake makes 3-pt jump shot from 24 ft (assist by W. Matthews),65,69
339,4,10:55.0,M. Morris misses 2-pt jump shot from 18 ft,,65,69
340,4,10:54.0,,Defensive rebound by S. Blake,65,69
341,4,10:50.0,,M. Leonard makes 2-pt dunk at rim (assist by S. Blake),65,71
342,4,10:37.0,I. Thomas misses 2-pt layup from 1 ft (block by R. Lopez),,65,71
343,4,10:36.0,,Defensive rebound by R. Lopez,65,71
344,4,10:26.0,,Shooting foul by M. Morris (drawn by R. Lopez),65,71
345,4,10:26.0,,R. Lopez makes free throw 1 of 2,65,72
346,4,10:26.0,,R. Lopez misses free throw 2 of 2,65,72
347,4,10:25.0,Defensive rebound by G. Green,,65,72
348,4,10:15.0,Personal foul by C. McCollum (drawn by G. Green),,65,72
349,4,10:08.0,B. Wright misses 2-pt layup from 2 ft,,65,72
350,4,10:06.0,Offensive rebound by M. Morris,,65,72
351,4,10:06.0,M. Morris makes 2-pt dunk at rim,,67,72
352,4,9:55.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by S. Blake),67,75
353,4,9:39.0,M. Morris makes 2-pt jump shot from 18 ft,,69,75
354,4,9:21.0,,Personal foul by I. Thomas (drawn by S. Blake),69,75
355,4,9:07.0,,W. Matthews misses 3-pt jump shot from 22 ft,69,75
356,4,9:06.0,Defensive rebound by B. Wright,,69,75
357,4,8:58.0,M. Morris misses 2-pt jump shot from 9 ft,,69,75
358,4,8:57.0,,Defensive rebound by M. Leonard,69,75
359,4,8:41.0,,W. Matthews misses 2-pt jump shot from 16 ft,69,75
360,4,8:41.0,Defensive rebound by G. Green,,69,75
361,4,8:34.0,G. Green misses 3-pt jump shot from 25 ft,,69,75
362,4,8:33.0,Offensive rebound by M. Morris,,69,75
363,4,8:29.0,G. Green makes 2-pt layup from 2 ft (assist by M. Morris),,71,75
364,4,8:08.0,,S. Blake makes 2-pt layup from 2 ft,71,77
365,4,7:54.0,Shooting block foul by S. Blake (drawn by I. Thomas),,71,77
366,4,7:54.0,Official timeout,,71,77
367,4,7:54.0,,D. Lillard enters the game for W. Matthews,71,77
368,4,7:54.0,,N. Batum enters the game for C. McCollum,71,77
369,4,7:54.0,I. Thomas makes free throw 1 of 2,,72,77
370,4,7:54.0,I. Thomas makes free throw 2 of 2,,73,77
371,4,7:38.0,,R. Lopez misses 2-pt layup at rim,73,77
372,4,7:37.0,,Offensive rebound by R. Lopez,73,77
373,4,7:37.0,,R. Lopez makes 2-pt tip-in at rim,73,79
374,4,7:20.0,M. Morris misses 3-pt jump shot from 22 ft,,73,79
375,4,7:19.0,,Defensive rebound by R. Lopez,73,79
376,4,7:04.0,,R. Lopez makes 2-pt layup from 1 ft (assist by D. Lillard),73,81
377,4,6:49.0,M. Morris misses 3-pt jump shot from 23 ft,,73,81
378,4,6:48.0,,Defensive rebound by M. Leonard,73,81
379,4,6:45.0,,Shooting foul by M. Morris (drawn by N. Batum),73,81
380,4,6:45.0,,N. Batum makes free throw 1 of 2,73,82
381,4,6:45.0,,L. Aldridge enters the game for R. Lopez,73,82
382,4,6:45.0,G. Dragić enters the game for I. Thomas,,73,82
383,4,6:45.0,P. Tucker enters the game for G. Green,,73,82
384,4,6:45.0,E. Bledsoe enters the game for M. Morris,,73,82
385,4,6:45.0,,N. Batum makes free throw 2 of 2,73,83
386,4,6:27.0,M. Morris makes 2-pt jump shot from 10 ft,,75,83
387,4,6:11.0,Violation by P. Tucker (kicked ball),,75,83
388,4,6:03.0,,N. Batum makes 3-pt jump shot from 25 ft,75,86
