,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
58,1,4:07.0,,Defensive rebound by M. Barnes,12,21
59,1,3:59.0,,C. Paul makes 3-pt jump shot from 24 ft,12,24
60,1,3:49.0,D. Lee makes 2-pt layup from 1 ft (assist by S. Curry),,14,24
61,1,3:49.0,,Violation by D. Jordan (def goaltending),14,24
62,1,3:36.0,,Turnover by C. Paul (bad pass; steal by A. Iguodala),14,24
63,1,3:31.0,A. Iguodala misses 2-pt layup from 2 ft,,14,24
64,1,3:28.0,,Defensive rebound by B. Griffin,14,24
65,1,3:20.0,,C. Paul misses 2-pt jump shot from 6 ft,14,24
66,1,3:19.0,Defensive rebound by A. Bogut,,14,24
67,1,3:07.0,D. Lee makes 2-pt layup from 1 ft (assist by A. Bogut),,16,24
68,1,2:44.0,,B. Griffin makes 2-pt jump shot from 18 ft (assist by C. Paul),16,26
69,1,2:28.0,D. Lee misses 2-pt layup from 2 ft (block by D. Jordan),,16,26
70,1,2:28.0,Offensive rebound by Team,,16,26
71,1,2:28.0,Golden State full timeout,,16,26
72,1,2:28.0,,A. Rivers enters the game for J. Redick,16,26
73,1,2:28.0,F. Ezeli enters the game for A. Bogut,,16,26
74,1,2:28.0,S. Livingston enters the game for S. Curry,,16,26
75,1,2:12.0,K. Thompson misses 2-pt jump shot from 3 ft (block by D. Jordan),,16,26
76,1,2:11.0,,Defensive rebound by A. Rivers,16,26
77,1,2:06.0,,M. Barnes misses 3-pt jump shot from 23 ft,16,26
78,1,2:02.0,,Offensive rebound by B. Griffin,16,26
79,1,1:56.0,,A. Rivers makes 2-pt layup from 2 ft (assist by C. Paul),16,28
80,1,1:39.0,S. Livingston misses 2-pt layup from 1 ft,,16,28
81,1,1:37.0,Offensive rebound by K. Thompson,,16,28
82,1,1:37.0,K. Thompson misses 2-pt tip-in from 1 ft,,16,28
83,1,1:37.0,,Defensive rebound by Team,16,28
84,1,1:17.0,,M. Barnes misses 2-pt jump shot from 15 ft,16,28
85,1,1:16.0,Defensive rebound by K. Thompson,,16,28
86,1,1:05.0,Turnover by F. Ezeli (bad pass; steal by A. Rivers),,16,28
87,1,1:00.0,,A. Rivers makes 2-pt dunk at rim,16,30
88,1,0:39.0,S. Livingston misses 2-pt jump shot from 11 ft,,16,30
89,1,0:38.0,,Defensive rebound by M. Barnes,16,30
90,1,0:33.0,,Turnover by C. Paul (bad pass; steal by K. Thompson),16,30
91,1,0:28.0,D. Lee makes 2-pt layup from 2 ft (assist by S. Livingston),,18,30
92,1,0:24.0,,Turnover by B. Griffin (traveling),18,30
93,1,0:24.0,,G. Davis enters the game for D. Jordan,18,30
94,1,0:24.0,,S. Hawes enters the game for B. Griffin,18,30
95,1,0:24.0,,D. Jones enters the game for C. Paul,18,30
96,1,0:09.0,Personal take foul by D. Jones (drawn by S. Livingston),,18,30
97,1,0:02.0,K. Thompson misses 2-pt jump shot from 13 ft,,18,30
98,1,0:02.0,,Defensive rebound by Team,18,30
99,1,0:01.0,,G. Davis misses 2-pt layup from 1 ft,18,30
100,1,0:01.0,Defensive rebound by F. Ezeli,,18,30
101,2,11:45.0,,G. Davis misses 2-pt layup at rim,18,30
102,2,11:43.0,Defensive rebound by H. Barnes,,18,30
103,2,11:23.0,Shooting foul by G. Davis (drawn by S. Livingston),,18,30
104,2,11:23.0,S. Livingston makes free throw 1 of 2,,19,30
105,2,11:23.0,S. Livingston makes free throw 2 of 2,,20,30
106,2,11:16.0,,Personal foul by L. Barbosa (drawn by J. Redick),20,30
107,2,11:00.0,,H. Türkoğlu makes 2-pt layup from 1 ft,20,32
108,2,10:43.0,H. Barnes misses 3-pt jump shot from 23 ft,,20,32
109,2,10:43.0,Offensive rebound by Team,,20,32
110,2,10:43.0,,Loose ball foul by S. Hawes (drawn by F. Ezeli),20,32
111,2,10:38.0,L. Barbosa misses 3-pt jump shot from 25 ft,,20,32
112,2,10:36.0,,Defensive rebound by Team,20,32
113,2,10:26.0,,A. Rivers misses 2-pt jump shot from 18 ft,20,32
114,2,10:25.0,Defensive rebound by L. Barbosa,,20,32
115,2,10:11.0,A. Iguodala misses 3-pt jump shot from 25 ft,,20,32
116,2,10:10.0,,Defensive rebound by G. Davis,20,32
117,2,9:55.0,,S. Hawes misses 2-pt jump shot from 6 ft,20,32
118,2,9:54.0,Defensive rebound by F. Ezeli,,20,32
119,2,9:47.0,S. Livingston misses 2-pt jump shot from 4 ft (block by A. Rivers),,20,32
120,2,9:45.0,,Defensive rebound by S. Hawes,20,32
121,2,9:43.0,Technical foul by S. Livingston,,20,32
122,2,9:43.0,,J. Redick makes technical free throw,20,33
123,2,9:26.0,,Turnover by G. Davis (lost ball; steal by S. Livingston),20,33
124,2,9:20.0,L. Barbosa makes 3-pt jump shot from 23 ft (assist by S. Livingston),,23,33
125,2,9:09.0,,Shooting foul by S. Livingston (drawn by A. Rivers),23,33
126,2,9:09.0,,A. Rivers misses free throw 1 of 2,23,33
127,2,9:09.0,,Offensive rebound by Team,23,33
128,2,9:09.0,,B. Griffin enters the game for S. Hawes,23,33
129,2,9:09.0,,A. Rivers misses free throw 2 of 2,23,33
130,2,9:08.0,Defensive rebound by H. Barnes,,23,33
131,2,8:45.0,A. Iguodala misses 3-pt jump shot from 25 ft,,23,33
132,2,8:44.0,,Defensive rebound by B. Griffin,23,33
133,2,8:32.0,,H. Türkoğlu misses 2-pt layup from 2 ft,23,33
134,2,8:29.0,,Offensive rebound by G. Davis,23,33
135,2,8:29.0,,G. Davis misses 2-pt tip-in from 1 ft,23,33
136,2,8:27.0,Defensive rebound by H. Barnes,,23,33
137,2,8:18.0,F. Ezeli makes 2-pt layup from 1 ft (assist by A. Iguodala),,25,33
138,2,7:59.0,,A. Rivers misses 3-pt jump shot from 25 ft,25,33
139,2,7:57.0,Defensive rebound by L. Barbosa,,25,33
140,2,7:43.0,L. Barbosa misses 3-pt jump shot from 24 ft,,25,33
141,2,7:43.0,,Defensive rebound by Team,25,33
142,2,7:43.0,Official timeout,,25,33
143,2,7:43.0,S. Curry enters the game for H. Barnes,,25,33
144,2,7:43.0,M. Speights enters the game for F. Ezeli,,25,33
145,2,7:43.0,J. McAdoo enters the game for L. Barbosa,,25,33
146,2,7:26.0,,H. Türkoğlu makes 3-pt jump shot from 24 ft,25,36
147,2,7:03.0,J. McAdoo misses 2-pt jump shot from 5 ft,,25,36
148,2,7:02.0,,Defensive rebound by B. Griffin,25,36
149,2,6:53.0,,B. Griffin makes 2-pt layup at rim,25,38
150,2,6:40.0,Shooting foul by H. Türkoğlu (drawn by A. Iguodala),,25,38
151,2,6:40.0,A. Iguodala misses free throw 1 of 2,,25,38
152,2,6:40.0,Offensive rebound by Team,,25,38
153,2,6:40.0,,C. Paul enters the game for A. Rivers,25,38
154,2,6:40.0,,D. Jordan enters the game for G. Davis,25,38
155,2,6:40.0,A. Iguodala misses free throw 2 of 2,,25,38
156,2,6:39.0,,Defensive rebound by D. Jordan,25,38
157,2,6:19.0,,B. Griffin makes 2-pt hook shot from 2 ft,25,40
158,2,5:59.0,M. Speights makes 2-pt jump shot from 15 ft (assist by A. Iguodala),,27,40
159,2,5:37.0,,B. Griffin misses 2-pt jump shot from 19 ft,27,40
160,2,5:37.0,,Offensive rebound by D. Jordan,27,40
161,2,5:37.0,,Shooting foul by J. McAdoo (drawn by D. Jordan),27,40
162,2,5:37.0,,LA Clippers full timeout,27,40
163,2,5:37.0,,M. Barnes enters the game for H. Türkoğlu,27,40
164,2,5:37.0,A. Bogut enters the game for A. Iguodala,,27,40
165,2,5:37.0,K. Thompson enters the game for J. McAdoo,,27,40
166,2,5:37.0,,D. Jordan misses free throw 1 of 2,27,40
167,2,5:37.0,,Offensive rebound by Team,27,40
168,2,5:37.0,,D. Jordan misses free throw 2 of 2,27,40
169,2,5:34.0,Defensive rebound by A. Bogut,,27,40
170,2,5:17.0,K. Thompson misses 2-pt jump shot from 14 ft,,27,40
171,2,5:16.0,,Defensive rebound by D. Jordan,27,40
172,2,5:08.0,,J. Redick makes 2-pt jump shot from 16 ft (assist by B. Griffin),27,42
173,2,5:04.0,Turnover by A. Bogut (bad pass; steal by B. Griffin),,27,42
174,2,4:58.0,,B. Griffin makes 2-pt dunk at rim (assist by M. Barnes),27,44
175,2,4:46.0,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Thompson),,30,44
176,2,4:46.0,Shooting foul by M. Barnes (drawn by S. Curry),,30,44
177,2,4:46.0,S. Curry makes free throw 1 of 1,,31,44
178,2,4:36.0,,D. Jordan misses 2-pt dunk at rim,31,44
179,2,4:35.0,,Offensive rebound by C. Paul,31,44
180,2,4:31.0,,C. Paul makes 2-pt jump shot from 17 ft,31,46
181,2,4:23.0,A. Bogut makes 2-pt layup from 1 ft (assist by S. Curry),,33,46
182,2,4:23.0,Shooting foul by J. Redick (drawn by A. Bogut),,33,46
183,2,4:23.0,A. Bogut misses free throw 1 of 1,,33,46
184,2,4:23.0,Offensive rebound by Team,,33,46
185,2,4:23.0,,Loose ball foul by D. Jordan (drawn by M. Speights),33,46
186,2,4:23.0,M. Speights makes free throw 1 of 2,,34,46
187,2,4:23.0,M. Speights makes free throw 2 of 2,,35,46
188,2,4:03.0,,B. Griffin misses 2-pt jump shot from 19 ft,35,46
189,2,4:02.0,Defensive rebound by S. Livingston,,35,46
190,2,3:58.0,Shooting foul by B. Griffin (drawn by M. Speights),,35,46
191,2,3:58.0,M. Speights makes free throw 1 of 2,,36,46
192,2,3:58.0,H. Barnes enters the game for S. Livingston,,36,46
193,2,3:58.0,M. Speights misses free throw 2 of 2,,36,46
194,2,3:57.0,,Defensive rebound by B. Griffin,36,46
195,2,3:36.0,,J. Redick misses 2-pt jump shot from 3 ft,36,46
196,2,3:34.0,Defensive rebound by H. Barnes,,36,46
197,2,3:26.0,Turnover by S. Curry (traveling),,36,46
198,2,3:13.0,,LA Clippers full timeout,36,46
199,2,3:13.0,D. Lee enters the game for M. Speights,,36,46
200,2,3:07.0,,C. Paul misses 2-pt jump shot from 15 ft,36,46
201,2,3:05.0,Defensive rebound by A. Bogut,,36,46
202,2,2:52.0,S. Curry makes 3-pt jump shot from 23 ft (assist by H. Barnes),,39,46
203,2,2:34.0,,J. Redick makes 2-pt jump shot from 19 ft (assist by C. Paul),39,48
204,2,2:25.0,S. Curry makes 2-pt jump shot from 10 ft,,41,48
205,2,2:14.0,,Shooting foul by A. Bogut (drawn by D. Jordan),41,48
206,2,2:14.0,Golden State full timeout,,41,48
207,2,2:14.0,,D. Jordan makes free throw 1 of 2,41,49
208,2,2:14.0,,D. Jordan misses free throw 2 of 2,41,49
209,2,2:12.0,,Offensive rebound by M. Barnes,41,49
210,2,2:08.0,,J. Redick misses 3-pt jump shot from 24 ft,41,49
211,2,2:08.0,,Offensive rebound by Team,41,49
212,2,1:43.0,,M. Barnes misses 3-pt jump shot from 23 ft,41,49
213,2,1:42.0,Defensive rebound by D. Lee,,41,49
214,2,1:32.0,Personal foul by C. Paul (drawn by S. Curry),,41,49
215,2,1:32.0,S. Curry makes free throw 1 of 2,,42,49
216,2,1:32.0,S. Curry makes free throw 2 of 2,,43,49
217,2,1:13.0,,B. Griffin misses 2-pt jump shot from 6 ft,43,49
218,2,1:11.0,,Offensive rebound by D. Jordan,43,49
219,2,1:01.0,,Personal foul by S. Curry (drawn by C. Paul),43,49
220,2,1:01.0,,C. Paul makes free throw 1 of 2,43,50
221,2,1:01.0,,C. Paul makes free throw 2 of 2,43,51
222,2,0:52.0,Personal foul by D. Jordan (drawn by K. Thompson),,43,51
223,2,0:52.0,K. Thompson misses free throw 1 of 2,,43,51
224,2,0:52.0,Offensive rebound by Team,,43,51
225,2,0:52.0,F. Ezeli enters the game for A. Bogut,,43,51
226,2,0:52.0,K. Thompson makes free throw 2 of 2,,44,51
227,2,0:41.0,,D. Jordan makes 2-pt layup from 2 ft (assist by C. Paul),44,53
228,2,0:30.0,F. Ezeli makes 2-pt hook shot from 3 ft (assist by K. Thompson),,46,53
229,2,0:22.0,,LA Clippers full timeout,46,53
230,2,0:06.0,,J. Redick misses 3-pt jump shot from 25 ft,46,53
231,2,0:06.0,,Offensive rebound by Team,46,53
232,2,0:06.0,,Turnover by Team (shot clock),46,53
233,2,0:06.0,,G. Davis enters the game for B. Griffin,46,53
234,2,0:06.0,,D. Jones enters the game for J. Redick,46,53
235,2,0:06.0,L. Barbosa enters the game for F. Ezeli,,46,53
236,2,0:01.0,H. Barnes misses 3-pt jump shot from 25 ft,,46,53
237,2,0:00.0,Offensive rebound by Team,,46,53
238,3,11:41.0,,C. Paul misses 3-pt jump shot from 25 ft,46,53
239,3,11:40.0,,Offensive rebound by Team,46,53
240,3,11:40.0,,Personal foul by A. Bogut (drawn by B. Griffin),46,53
241,3,11:28.0,,B. Griffin makes 2-pt jump shot from 18 ft,46,55
242,3,11:14.0,H. Barnes misses 2-pt layup from 2 ft (block by B. Griffin),,46,55
243,3,11:09.0,Offensive rebound by D. Lee,,46,55
244,3,11:09.0,D. Lee makes 2-pt layup from 2 ft,,48,55
245,3,11:03.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by M. Barnes),48,58
246,3,10:51.0,S. Curry misses 2-pt jump shot from 9 ft,,48,58
247,3,10:50.0,,Defensive rebound by D. Jordan,48,58
248,3,10:45.0,,J. Redick misses 3-pt jump shot from 24 ft,48,58
249,3,10:42.0,Defensive rebound by K. Thompson,,48,58
250,3,10:30.0,K. Thompson makes 2-pt jump shot from 12 ft,,50,58
251,3,10:30.0,Shooting foul by B. Griffin (drawn by K. Thompson),,50,58
252,3,10:30.0,K. Thompson makes free throw 1 of 1,,51,58
253,3,10:17.0,,Turnover by J. Redick (traveling),51,58
254,3,9:53.0,S. Curry makes 2-pt layup from 1 ft (assist by A. Bogut),,53,58
255,3,9:20.0,,C. Paul misses 2-pt jump shot from 15 ft,53,58
256,3,9:19.0,,Offensive rebound by D. Jordan,53,58
257,3,9:16.0,,D. Jordan misses 2-pt layup from 2 ft,53,58
258,3,9:15.0,Defensive rebound by K. Thompson,,53,58
259,3,8:59.0,K. Thompson makes 2-pt jump shot from 12 ft,,55,58
260,3,8:34.0,,J. Redick misses 3-pt jump shot from 22 ft,55,58
261,3,8:33.0,Defensive rebound by D. Lee,,55,58
262,3,8:27.0,Turnover by S. Curry (traveling),,55,58
263,3,8:10.0,,B. Griffin misses 2-pt jump shot from 16 ft,55,58
264,3,8:09.0,,Offensive rebound by B. Griffin,55,58
265,3,8:06.0,,B. Griffin makes 2-pt dunk at rim,55,60
266,3,7:52.0,K. Thompson makes 2-pt jump shot from 16 ft (assist by S. Curry),,57,60
267,3,7:40.0,,Shooting foul by S. Curry (drawn by C. Paul),57,60
268,3,7:40.0,,C. Paul makes free throw 1 of 2,57,61
269,3,7:40.0,,C. Paul makes free throw 2 of 2,57,62
270,3,7:22.0,K. Thompson makes 3-pt jump shot from 26 ft,,60,62
271,3,7:14.0,,Personal foul by D. Lee (drawn by B. Griffin),60,62
272,3,7:14.0,,B. Griffin makes free throw 1 of 2,60,63
273,3,7:14.0,,B. Griffin makes free throw 2 of 2,60,64
274,3,7:01.0,S. Curry makes 2-pt jump shot from 20 ft,,62,64
275,3,6:44.0,,B. Griffin misses 2-pt jump shot from 17 ft,62,64
276,3,6:43.0,Defensive rebound by H. Barnes,,62,64
277,3,6:33.0,D. Lee misses 2-pt layup from 2 ft,,62,64
278,3,6:31.0,,Defensive rebound by D. Jordan,62,64
279,3,6:25.0,,M. Barnes makes 3-pt jump shot from 23 ft (assist by B. Griffin),62,67
280,3,6:09.0,A. Bogut misses 2-pt layup from 1 ft (block by D. Jordan),,62,67
281,3,6:08.0,Offensive rebound by D. Lee,,62,67
282,3,6:06.0,D. Lee misses 2-pt tip-in at rim,,62,67
283,3,6:04.0,,Defensive rebound by B. Griffin,62,67
284,3,6:00.0,,C. Paul misses 3-pt jump shot from 25 ft,62,67
285,3,5:59.0,Defensive rebound by A. Bogut,,62,67
286,3,5:52.0,S. Curry makes 2-pt jump shot from 22 ft,,64,67
287,3,5:38.0,,J. Redick misses 2-pt jump shot from 15 ft,64,67
288,3,5:37.0,Defensive rebound by A. Bogut,,64,67
289,3,5:23.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by H. Barnes),,67,67
290,3,5:23.0,,LA Clippers full timeout,67,67
291,3,5:23.0,A. Iguodala enters the game for H. Barnes,,67,67
292,3,5:03.0,,B. Griffin makes 2-pt hook shot from 8 ft (assist by C. Paul),67,69
293,3,4:45.0,K. Thompson misses 2-pt jump shot from 18 ft,,67,69
294,3,4:43.0,Offensive rebound by A. Bogut,,67,69
295,3,4:30.0,D. Lee makes 2-pt layup from 1 ft (assist by A. Bogut),,69,69
296,3,4:18.0,,Shooting foul by D. Lee (drawn by B. Griffin),69,69
297,3,4:18.0,,B. Griffin makes free throw 1 of 2,69,70
298,3,4:18.0,M. Speights enters the game for D. Lee,,69,70
299,3,4:18.0,,A. Rivers enters the game for J. Redick,69,70
300,3,4:18.0,L. Barbosa enters the game for K. Thompson,,69,70
301,3,4:18.0,,B. Griffin makes free throw 2 of 2,69,71
302,3,4:02.0,S. Curry makes 3-pt jump shot from 26 ft (assist by L. Barbosa),,72,71
303,3,3:49.0,,C. Paul makes 2-pt jump shot from 17 ft,72,73
304,3,3:41.0,Personal foul by C. Paul (drawn by S. Curry),,72,73
305,3,3:41.0,F. Ezeli enters the game for A. Bogut,,72,73
306,3,3:37.0,L. Barbosa misses 2-pt layup from 1 ft,,72,73
307,3,3:36.0,,Defensive rebound by B. Griffin,72,73
308,3,3:14.0,,A. Rivers makes 3-pt jump shot from 22 ft (assist by B. Griffin),72,76
309,3,2:52.0,L. Barbosa makes 2-pt layup at rim (assist by A. Iguodala),,74,76
310,3,2:45.0,,B. Griffin makes 2-pt layup from 1 ft,74,78
311,3,2:34.0,M. Speights misses 2-pt layup from 2 ft (block by B. Griffin),,74,78
312,3,2:32.0,Offensive rebound by S. Curry,,74,78
313,3,2:27.0,S. Curry misses 3-pt jump shot from 23 ft,,74,78
314,3,2:25.0,Offensive rebound by L. Barbosa,,74,78
315,3,2:25.0,L. Barbosa makes 2-pt tip-in from 1 ft,,76,78
316,3,2:06.0,,B. Griffin makes 2-pt jump shot from 5 ft,76,80
317,3,1:52.0,F. Ezeli makes 2-pt dunk at rim (assist by M. Speights),,78,80
318,3,1:37.0,,C. Paul makes 2-pt layup at rim,78,82
319,3,1:37.0,,Shooting foul by S. Curry (drawn by C. Paul),78,82
320,3,1:37.0,Golden State full timeout,,78,82
321,3,1:37.0,,G. Davis enters the game for D. Jordan,78,82
322,3,1:37.0,,C. Paul makes free throw 1 of 1,78,83
323,3,1:31.0,Personal foul by C. Paul (drawn by S. Curry),,78,83
324,3,1:21.0,M. Speights makes 2-pt dunk at rim (assist by A. Iguodala),,80,83
325,3,1:19.0,,Personal foul by M. Speights (drawn by C. Paul),80,83
326,3,1:19.0,Technical foul by M. Speights,,80,83
327,3,1:19.0,,C. Paul makes technical free throw,80,84
328,3,1:19.0,,C. Paul makes free throw 1 of 2,80,85
329,3,1:19.0,,C. Paul makes free throw 2 of 2,80,86
330,3,1:07.0,Personal foul by M. Barnes (drawn by S. Curry),,80,86
331,3,1:07.0,S. Curry makes free throw 1 of 2,,81,86
332,3,1:07.0,S. Curry makes free throw 2 of 2,,82,86
333,3,0:49.0,,M. Barnes misses 3-pt jump shot from 24 ft,82,86
334,3,0:47.0,Defensive rebound by F. Ezeli,,82,86
335,3,0:39.0,Turnover by S. Curry (bad pass; steal by C. Paul),,82,86
336,3,0:35.0,,B. Griffin makes 2-pt layup at rim,82,88
337,3,0:11.0,M. Speights misses 2-pt jump shot from 18 ft,,82,88
338,3,0:10.0,,Defensive rebound by G. Davis,82,88
339,3,0:01.0,,C. Paul misses 2-pt jump shot from 17 ft,82,88
340,3,0:00.0,,Offensive rebound by Team,82,88
341,4,11:42.0,M. Speights makes 2-pt hook shot from 10 ft (assist by S. Livingston),,84,88
342,4,11:30.0,,Turnover by A. Rivers (step out of bounds),84,88
343,4,11:17.0,Personal foul by S. Hawes (drawn by A. Iguodala),,84,88
344,4,11:11.0,M. Speights makes 2-pt jump shot from 19 ft (assist by A. Iguodala),,86,88
345,4,10:52.0,,Personal foul by H. Barnes (drawn by S. Hawes),86,88
346,4,10:52.0,,D. Jordan enters the game for S. Hawes,86,88
347,4,10:47.0,,A. Rivers misses 2-pt jump shot from 11 ft,86,88
348,4,10:44.0,Defensive rebound by L. Barbosa,,86,88
349,4,10:33.0,Shooting foul by D. Jordan (drawn by A. Iguodala),,86,88
350,4,10:33.0,A. Iguodala misses free throw 1 of 2,,86,88
351,4,10:33.0,Offensive rebound by Team,,86,88
352,4,10:33.0,A. Iguodala makes free throw 2 of 2,,87,88
353,4,10:19.0,,Turnover by J. Redick (traveling),87,88
354,4,10:08.0,H. Barnes misses 2-pt jump shot from 19 ft,,87,88
355,4,10:06.0,Offensive rebound by M. Speights,,87,88
356,4,10:04.0,M. Speights makes 2-pt layup at rim,,89,88
357,4,9:55.0,,Turnover by A. Rivers (lost ball; steal by L. Barbosa),89,88
358,4,9:52.0,Shooting foul by H. Türkoğlu (drawn by A. Iguodala),,89,88
359,4,9:52.0,,LA Clippers full timeout,89,88
360,4,9:52.0,,B. Griffin enters the game for G. Davis,89,88
361,4,9:52.0,A. Iguodala makes free throw 1 of 2,,90,88
362,4,9:52.0,A. Iguodala makes free throw 2 of 2,,91,88
363,4,9:29.0,,H. Türkoğlu misses 3-pt jump shot from 26 ft,91,88
364,4,9:28.0,,Offensive rebound by D. Jordan,91,88
365,4,9:25.0,,D. Jordan misses 2-pt layup from 2 ft,91,88
366,4,9:24.0,Defensive rebound by M. Speights,,91,88
367,4,9:07.0,Turnover by S. Livingston (bad pass),,91,88
368,4,9:07.0,,C. Paul enters the game for A. Rivers,91,88
369,4,8:55.0,,Shooting foul by H. Barnes (drawn by B. Griffin),91,88
370,4,8:55.0,Official timeout,,91,88
371,4,8:55.0,,M. Barnes enters the game for H. Türkoğlu,91,88
372,4,8:55.0,A. Bogut enters the game for H. Barnes,,91,88
373,4,8:55.0,K. Thompson enters the game for L. Barbosa,,91,88
374,4,8:55.0,,B. Griffin makes free throw 1 of 2,91,89
375,4,8:55.0,,B. Griffin makes free throw 2 of 2,91,90
376,4,8:43.0,M. Speights misses 2-pt jump shot from 19 ft,,91,90
377,4,8:40.0,,Defensive rebound by C. Paul,91,90
378,4,8:23.0,,B. Griffin misses 2-pt jump shot from 16 ft,91,90
379,4,8:23.0,Defensive rebound by Team,,91,90
380,4,8:08.0,K. Thompson misses 2-pt jump shot from 14 ft,,91,90
381,4,8:07.0,Offensive rebound by K. Thompson,,91,90
382,4,8:04.0,K. Thompson misses 2-pt layup from 2 ft (block by M. Barnes),,91,90
383,4,8:02.0,,Defensive rebound by M. Barnes,91,90
384,4,8:01.0,,Personal foul by M. Speights (drawn by C. Paul),91,90
385,4,8:01.0,,C. Paul makes free throw 1 of 2,91,91
386,4,8:01.0,,C. Paul makes free throw 2 of 2,91,92
387,4,7:46.0,Turnover by S. Livingston (lost ball; steal by M. Barnes),,91,92
388,4,7:37.0,,Turnover by B. Griffin (lost ball; steal by M. Speights),91,92
