,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,NEW ORLEANS_ACTION,SACRAMENTO_SCORE,NEW ORLEANS_SCORE
40,1,6:50.0,B. McLemore makes 2-pt layup from 1 ft,,12,2
41,1,6:42.0,,New Orleans full timeout,12,2
42,1,6:33.0,,A. Davis makes 2-pt dunk at rim (assist by T. Evans),12,4
43,1,6:16.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by R. Sessions),,15,4
44,1,5:52.0,,D. Miller misses 2-pt jump shot from 4 ft,15,4
45,1,5:51.0,Defensive rebound by J. Thompson,,15,4
46,1,5:43.0,O. Casspi misses 2-pt jump shot from 5 ft,,15,4
47,1,5:42.0,Offensive rebound by J. Thompson,,15,4
48,1,5:42.0,,Loose ball foul by Ö. Aşık (drawn by J. Thompson),15,4
49,1,5:33.0,O. Casspi makes 2-pt layup from 2 ft,,17,4
50,1,5:20.0,,A. Davis misses 2-pt jump shot from 18 ft,17,4
51,1,5:19.0,Defensive rebound by D. Cousins,,17,4
52,1,5:00.0,R. Sessions makes 2-pt jump shot from 5 ft,,19,4
53,1,4:50.0,,Ö. Aşık makes 2-pt layup at rim (assist by T. Evans),19,6
54,1,4:35.0,D. Cousins misses 2-pt jump shot from 20 ft,,19,6
55,1,4:34.0,,Defensive rebound by A. Davis,19,6
56,1,4:23.0,,Shooting block foul by O. Casspi (drawn by A. Davis),19,6
57,1,4:23.0,,A. Davis misses free throw 1 of 2,19,6
58,1,4:23.0,,Offensive rebound by Team,19,6
59,1,4:23.0,,L. Babbitt enters the game for D. Miller,19,6
60,1,4:23.0,,A. Rivers enters the game for T. Evans,19,6
61,1,4:23.0,,A. Davis makes free throw 2 of 2,19,7
62,1,4:00.0,D. Cousins misses 2-pt layup from 1 ft,,19,7
63,1,3:56.0,Offensive rebound by D. Cousins,,19,7
64,1,3:53.0,Turnover by D. Cousins (bad pass; steal by A. Davis),,19,7
65,1,3:50.0,,A. Davis makes 2-pt layup from 2 ft,19,9
66,1,3:27.0,Turnover by D. Cousins (lost ball),,19,9
67,1,3:27.0,,R. Anderson enters the game for Ö. Aşık,19,9
68,1,3:13.0,,J. Holiday makes 2-pt layup from 1 ft,19,11
69,1,3:11.0,Sacramento full timeout,,19,11
70,1,3:11.0,D. Williams enters the game for J. Thompson,,19,11
71,1,2:58.0,D. Cousins makes 2-pt dunk at rim,,21,11
72,1,2:39.0,,J. Holiday makes 2-pt jump shot from 14 ft (assist by A. Davis),21,13
73,1,2:20.0,Personal block foul by R. Anderson (drawn by D. Cousins),,21,13
74,1,2:20.0,R. McCallum enters the game for O. Casspi,,21,13
75,1,2:15.0,B. McLemore makes 2-pt dunk at rim (assist by D. Cousins),,23,13
76,1,2:00.0,,R. Anderson misses 3-pt jump shot from 27 ft,23,13
77,1,1:58.0,,Offensive rebound by A. Davis,23,13
78,1,1:54.0,,L. Babbitt misses 3-pt jump shot from 25 ft,23,13
79,1,1:54.0,Defensive rebound by Team,,23,13
80,1,1:54.0,,J. Fredette enters the game for J. Holiday,23,13
81,1,1:40.0,D. Cousins makes 2-pt jump shot from 8 ft (assist by R. Sessions),,25,13
82,1,1:18.0,,A. Rivers misses 2-pt layup from 1 ft,25,13
83,1,1:15.0,,Offensive rebound by A. Rivers,25,13
84,1,1:12.0,,J. Fredette misses 3-pt jump shot from 25 ft,25,13
85,1,1:11.0,Defensive rebound by D. Cousins,,25,13
86,1,1:06.0,R. Sessions misses 2-pt layup from 1 ft,,25,13
87,1,1:05.0,,Defensive rebound by A. Rivers,25,13
88,1,0:57.0,,Personal foul by D. Cousins (drawn by A. Davis),25,13
89,1,0:57.0,N. Stauskas enters the game for R. Sessions,,25,13
90,1,0:57.0,C. Landry enters the game for D. Cousins,,25,13
91,1,0:52.0,,R. Anderson misses 3-pt jump shot from 25 ft,25,13
92,1,0:51.0,Defensive rebound by D. Williams,,25,13
93,1,0:45.0,D. Williams misses 2-pt jump shot from 5 ft,,25,13
94,1,0:43.0,Offensive rebound by Team,,25,13
95,1,0:43.0,,J. Withey enters the game for A. Davis,25,13
96,1,0:36.0,R. McCallum makes 2-pt jump shot from 8 ft,,27,13
97,1,0:21.0,,A. Rivers misses 2-pt layup from 1 ft,27,13
98,1,0:20.0,Defensive rebound by N. Stauskas,,27,13
99,1,0:02.0,Turnover by R. McCallum (traveling),,27,13
100,1,0:00.0,,R. Anderson makes 3-pt jump shot from 36 ft (assist by L. Babbitt),27,16
101,2,11:46.0,B. McLemore makes 3-pt jump shot from 23 ft (assist by N. Stauskas),,30,16
102,2,11:28.0,,R. Anderson misses 2-pt layup from 2 ft,30,16
103,2,11:28.0,,Offensive rebound by J. Withey,30,16
104,2,11:28.0,,Shooting foul by C. Landry (drawn by J. Withey),30,16
105,2,11:28.0,,J. Withey misses free throw 1 of 2,30,16
106,2,11:28.0,,Offensive rebound by Team,30,16
107,2,11:28.0,,J. Withey misses free throw 2 of 2,30,16
108,2,11:27.0,Defensive rebound by B. McLemore,,30,16
109,2,11:12.0,C. Landry misses 2-pt jump shot from 4 ft (block by J. Withey),,30,16
110,2,11:10.0,,Defensive rebound by L. Babbitt,30,16
111,2,10:52.0,,R. Anderson makes 2-pt jump shot from 4 ft,30,18
112,2,10:30.0,N. Stauskas misses 3-pt jump shot from 25 ft,,30,18
113,2,10:28.0,,Defensive rebound by L. Babbitt,30,18
114,2,10:11.0,,L. Babbitt misses 2-pt jump shot from 5 ft,30,18
115,2,10:10.0,Defensive rebound by R. McCallum,,30,18
116,2,10:05.0,B. McLemore misses 3-pt jump shot from 25 ft,,30,18
117,2,10:02.0,,Defensive rebound by R. Anderson,30,18
118,2,9:56.0,,J. Withey makes 2-pt layup from 1 ft (assist by J. Fredette),30,20
119,2,9:56.0,,Shooting foul by B. McLemore (drawn by J. Withey),30,20
120,2,9:56.0,,T. Evans enters the game for L. Babbitt,30,20
121,2,9:56.0,,J. Withey misses free throw 1 of 1,30,20
122,2,9:55.0,,Offensive rebound by R. Anderson,30,20
123,2,9:49.0,,Shooting foul by B. McLemore (drawn by A. Rivers),30,20
124,2,9:49.0,,A. Rivers makes free throw 1 of 2,30,21
125,2,9:49.0,O. Casspi enters the game for B. McLemore,,30,21
126,2,9:49.0,,A. Rivers makes free throw 2 of 2,30,22
127,2,9:34.0,R. McCallum makes 2-pt jump shot from 17 ft,,32,22
128,2,9:15.0,,T. Evans makes 2-pt layup from 2 ft,32,24
129,2,8:56.0,O. Casspi misses 2-pt jump shot from 7 ft (block by J. Withey),,32,24
130,2,8:55.0,,Defensive rebound by J. Withey,32,24
131,2,8:52.0,,J. Fredette makes 2-pt layup from 1 ft (assist by A. Rivers),32,26
132,2,8:52.0,,Shooting foul by N. Stauskas (drawn by J. Fredette),32,26
133,2,8:52.0,Official timeout,,32,26
134,2,8:52.0,,J. Fredette makes free throw 1 of 1,32,27
135,2,8:36.0,D. Williams misses 2-pt jump shot from 16 ft,,32,27
136,2,8:36.0,,Defensive rebound by Team,32,27
137,2,8:22.0,,J. Withey misses 2-pt jump shot from 3 ft,32,27
138,2,8:20.0,,Offensive rebound by J. Withey,32,27
139,2,8:20.0,,J. Withey misses 2-pt layup from 1 ft,32,27
140,2,8:19.0,,Offensive rebound by R. Anderson,32,27
141,2,8:19.0,,R. Anderson makes 2-pt tip-in from 2 ft,32,29
142,2,7:56.0,N. Stauskas makes 2-pt jump shot from 21 ft,,34,29
143,2,7:42.0,,Turnover by J. Fredette (step out of bounds),34,29
144,2,7:42.0,D. Cousins enters the game for C. Landry,,34,29
145,2,7:42.0,,Ö. Aşık enters the game for J. Withey,34,29
146,2,7:32.0,R. McCallum makes 2-pt layup from 2 ft,,36,29
147,2,7:17.0,,T. Evans misses 3-pt jump shot from 24 ft,36,29
148,2,7:14.0,,Offensive rebound by Ö. Aşık,36,29
149,2,7:12.0,,R. Anderson makes 2-pt dunk at rim (assist by J. Fredette),36,31
150,2,6:46.0,Personal foul by A. Rivers (drawn by D. Cousins),,36,31
151,2,6:46.0,,A. Davis enters the game for J. Fredette,36,31
152,2,6:46.0,J. Thompson enters the game for D. Williams,,36,31
153,2,6:40.0,D. Cousins makes 2-pt layup from 2 ft,,38,31
154,2,6:19.0,,T. Evans misses 2-pt layup from 1 ft,38,31
155,2,6:18.0,Defensive rebound by D. Cousins,,38,31
156,2,6:14.0,O. Casspi makes 2-pt dunk at rim (assist by R. McCallum),,40,31
157,2,6:14.0,,New Orleans full timeout,40,31
158,2,5:56.0,,A. Davis makes 2-pt jump shot from 5 ft (assist by T. Evans),40,33
159,2,5:41.0,Turnover by D. Cousins (bad pass),,40,33
160,2,5:41.0,,J. Holiday enters the game for A. Rivers,40,33
161,2,5:26.0,,J. Holiday misses 2-pt jump shot from 10 ft,40,33
162,2,5:24.0,,Offensive rebound by Ö. Aşık,40,33
163,2,5:22.0,,Ö. Aşık misses 2-pt layup from 2 ft (block by J. Thompson),40,33
164,2,5:21.0,Defensive rebound by J. Thompson,,40,33
165,2,5:13.0,D. Cousins misses 2-pt jump shot from 18 ft,,40,33
166,2,5:12.0,Offensive rebound by Team,,40,33
167,2,5:10.0,R. Sessions enters the game for R. McCallum,,40,33
168,2,4:57.0,Personal foul by Ö. Aşık (drawn by D. Cousins),,40,33
169,2,4:49.0,R. Sessions misses 2-pt jump shot from 6 ft,,40,33
170,2,4:47.0,,Defensive rebound by Ö. Aşık,40,33
171,2,4:43.0,,T. Evans makes 2-pt layup from 1 ft (assist by A. Davis),40,35
172,2,4:42.0,Technical foul by Team,,40,35
173,2,4:42.0,Technical foul by Team,,40,35
174,2,4:42.0,,J. Holiday misses technical free throw,40,35
175,2,4:42.0,Offensive rebound by Team,,40,35
176,2,4:42.0,,J. Holiday makes technical free throw,40,36
177,2,4:42.0,,J. Salmons enters the game for R. Anderson,40,36
178,2,4:30.0,J. Thompson misses 2-pt jump shot from 6 ft,,40,36
179,2,4:28.0,,Defensive rebound by A. Davis,40,36
180,2,4:19.0,,Shooting foul by D. Cousins (drawn by A. Davis),40,36
181,2,4:19.0,,A. Davis makes free throw 1 of 2,40,37
182,2,4:19.0,,A. Davis makes free throw 2 of 2,40,38
183,2,4:02.0,N. Stauskas makes 3-pt jump shot from 24 ft,,43,38
184,2,3:41.0,,J. Salmons makes 2-pt jump shot from 8 ft (assist by J. Holiday),43,40
185,2,3:16.0,D. Cousins misses 2-pt jump shot from 17 ft,,43,40
186,2,3:14.0,,Defensive rebound by T. Evans,43,40
187,2,3:09.0,,J. Holiday misses 3-pt jump shot from 24 ft,43,40
188,2,3:06.0,,Offensive rebound by A. Davis,43,40
189,2,2:52.0,,T. Evans makes 2-pt layup from 1 ft,43,42
190,2,2:31.0,Personal foul by T. Evans (drawn by O. Casspi),,43,42
191,2,2:31.0,Sacramento full timeout,,43,42
192,2,2:31.0,C. Landry enters the game for D. Cousins,,43,42
193,2,2:31.0,,R. Anderson enters the game for Ö. Aşık,43,42
194,2,2:17.0,C. Landry makes 2-pt layup from 2 ft,,45,42
195,2,2:00.0,,A. Davis misses 2-pt dunk from 1 ft,45,42
196,2,1:59.0,Defensive rebound by O. Casspi,,45,42
197,2,1:54.0,C. Landry makes 2-pt layup from 2 ft (assist by O. Casspi),,47,42
198,2,1:48.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by J. Holiday),47,45
199,2,1:29.0,Turnover by R. Sessions (lost ball; steal by J. Holiday),,47,45
200,2,1:16.0,,T. Evans misses 2-pt layup from 3 ft (block by N. Stauskas),47,45
201,2,1:15.0,,Offensive rebound by T. Evans,47,45
202,2,1:14.0,,T. Evans makes 2-pt layup from 2 ft,47,47
203,2,1:00.0,R. Sessions makes 2-pt layup from 1 ft,,49,47
204,2,0:44.0,,T. Evans makes 2-pt layup from 2 ft,49,49
205,2,0:23.0,R. Sessions misses 2-pt jump shot from 22 ft,,49,49
206,2,0:20.0,Offensive rebound by C. Landry,,49,49
207,2,0:07.0,Personal foul by J. Holiday (drawn by R. Sessions),,49,49
208,2,0:07.0,B. McLemore enters the game for C. Landry,,49,49
209,2,0:07.0,,A. Rivers enters the game for R. Anderson,49,49
210,2,0:05.0,R. Sessions misses 2-pt jump shot from 14 ft,,49,49
211,2,0:04.0,,Defensive rebound by T. Evans,49,49
212,3,11:42.0,D. Cousins makes 2-pt layup from 2 ft (assist by R. Sessions),,51,49
213,3,11:25.0,,J. Holiday makes 2-pt layup from 1 ft,51,51
214,3,11:08.0,D. Cousins makes 2-pt jump shot from 16 ft,,53,51
215,3,10:53.0,,A. Davis makes 2-pt jump shot from 17 ft (assist by T. Evans),53,53
216,3,10:27.0,D. Cousins makes 2-pt jump shot from 18 ft (assist by B. McLemore),,55,53
217,3,10:16.0,,J. Holiday makes 2-pt jump shot from 18 ft,55,55
218,3,10:04.0,Personal foul by J. Holiday (drawn by B. McLemore),,55,55
219,3,9:56.0,Personal foul by D. Miller (drawn by R. Sessions),,55,55
220,3,9:48.0,R. Sessions misses 2-pt jump shot from 6 ft,,55,55
221,3,9:47.0,,Defensive rebound by T. Evans,55,55
222,3,9:36.0,,J. Holiday misses 3-pt jump shot from 25 ft,55,55
223,3,9:35.0,,Offensive rebound by Ö. Aşık,55,55
224,3,9:27.0,,T. Evans misses 3-pt jump shot from 24 ft,55,55
225,3,9:26.0,Defensive rebound by D. Cousins,,55,55
226,3,9:15.0,D. Cousins misses 2-pt jump shot from 17 ft,,55,55
227,3,9:14.0,Offensive rebound by D. Cousins,,55,55
228,3,9:14.0,Shooting foul by J. Holiday (drawn by D. Cousins),,55,55
229,3,9:14.0,D. Cousins makes free throw 1 of 2,,56,55
230,3,9:14.0,,A. Rivers enters the game for J. Holiday,56,55
231,3,9:14.0,D. Cousins makes free throw 2 of 2,,57,55
232,3,9:02.0,,Shooting foul by B. McLemore (drawn by T. Evans),57,55
233,3,9:02.0,,T. Evans makes free throw 1 of 2,57,56
234,3,9:02.0,,T. Evans makes free throw 2 of 2,57,57
235,3,8:42.0,Offensive foul by R. Sessions (drawn by A. Rivers),,57,57
236,3,8:42.0,Turnover by R. Sessions (offensive foul),,57,57
237,3,8:29.0,,T. Evans misses 2-pt layup from 2 ft,57,57
238,3,8:28.0,,Offensive rebound by Ö. Aşık,57,57
239,3,8:28.0,,Ö. Aşık misses 2-pt tip-in from 1 ft,57,57
240,3,8:27.0,Defensive rebound by J. Thompson,,57,57
241,3,8:12.0,D. Cousins misses 2-pt layup from 2 ft,,57,57
242,3,8:12.0,,Defensive rebound by Team,57,57
243,3,8:12.0,Loose ball foul by J. Thompson (drawn by A. Davis),,57,57
244,3,7:56.0,,A. Rivers misses 3-pt jump shot from 24 ft,57,57
245,3,7:55.0,Defensive rebound by D. Cousins,,57,57
246,3,7:43.0,O. Casspi makes 3-pt jump shot from 25 ft (assist by D. Cousins),,60,57
247,3,7:21.0,,A. Davis misses 2-pt jump shot from 7 ft,60,57
248,3,7:20.0,Defensive rebound by D. Cousins,,60,57
249,3,7:16.0,O. Casspi makes 2-pt layup from 1 ft (assist by D. Cousins),,62,57
250,3,6:49.0,,T. Evans misses 3-pt jump shot from 54 ft,62,57
251,3,6:49.0,,Offensive rebound by Team,62,57
252,3,6:49.0,,Turnover by Team (shot clock),62,57
253,3,6:27.0,Personal foul by D. Miller (drawn by J. Thompson),,62,57
254,3,6:19.0,D. Cousins misses 2-pt jump shot from 16 ft,,62,57
255,3,6:18.0,,Defensive rebound by A. Davis,62,57
256,3,6:01.0,,Turnover by T. Evans (bad pass; steal by D. Cousins),62,57
257,3,5:48.0,O. Casspi makes 2-pt jump shot from 3 ft (assist by R. Sessions),,64,57
258,3,5:47.0,,New Orleans full timeout,64,57
259,3,5:30.0,,A. Davis misses 2-pt jump shot from 6 ft,64,57
260,3,5:30.0,Defensive rebound by Team,,64,57
261,3,5:16.0,D. Cousins misses 2-pt jump shot from 13 ft,,64,57
262,3,5:15.0,,Defensive rebound by Team,64,57
263,3,5:15.0,,J. Salmons enters the game for D. Miller,64,57
264,3,4:55.0,,T. Evans makes 2-pt layup from 1 ft,64,59
265,3,4:42.0,Shooting foul by A. Rivers (drawn by O. Casspi),,64,59
266,3,4:42.0,O. Casspi makes free throw 1 of 2,,65,59
267,3,4:42.0,D. Williams enters the game for J. Thompson,,65,59
268,3,4:42.0,,R. Anderson enters the game for A. Rivers,65,59
269,3,4:42.0,O. Casspi makes free throw 2 of 2,,66,59
270,3,4:23.0,,A. Davis misses 2-pt jump shot from 19 ft,66,59
271,3,4:22.0,,Offensive rebound by Ö. Aşık,66,59
272,3,4:22.0,,Shooting foul by O. Casspi (drawn by Ö. Aşık),66,59
273,3,4:22.0,,Ö. Aşık misses free throw 1 of 2,66,59
274,3,4:22.0,,Offensive rebound by Team,66,59
275,3,4:22.0,C. Landry enters the game for O. Casspi,,66,59
276,3,4:22.0,N. Stauskas enters the game for B. McLemore,,66,59
277,3,4:22.0,,Ö. Aşık makes free throw 2 of 2,66,60
278,3,4:04.0,R. Sessions makes 2-pt layup from 2 ft,,68,60
279,3,3:50.0,,R. Anderson makes 2-pt layup from 2 ft,68,62
280,3,3:50.0,,Shooting foul by D. Williams (drawn by R. Anderson),68,62
281,3,3:50.0,,R. Anderson makes free throw 1 of 1,68,63
282,3,3:36.0,D. Williams misses 3-pt jump shot from 24 ft,,68,63
283,3,3:36.0,Offensive rebound by D. Cousins,,68,63
284,3,3:36.0,,Loose ball foul by A. Davis (drawn by D. Cousins),68,63
285,3,3:36.0,D. Cousins makes free throw 1 of 2,,69,63
286,3,3:36.0,,L. Babbitt enters the game for T. Evans,69,63
287,3,3:36.0,,A. Rivers enters the game for Ö. Aşık,69,63
288,3,3:36.0,D. Cousins makes free throw 2 of 2,,70,63
289,3,3:23.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by A. Rivers),70,66
290,3,3:01.0,D. Williams misses 2-pt jump shot from 9 ft,,70,66
291,3,3:00.0,,Defensive rebound by A. Davis,70,66
292,3,2:49.0,,R. Anderson misses 3-pt jump shot from 25 ft,70,66
293,3,2:48.0,Defensive rebound by D. Williams,,70,66
294,3,2:31.0,Shooting foul by R. Anderson (drawn by R. Sessions),,70,66
295,3,2:31.0,Sacramento full timeout,,70,66
296,3,2:31.0,R. Sessions makes free throw 1 of 2,,71,66
297,3,2:31.0,R. Sessions makes free throw 2 of 2,,72,66
298,3,2:20.0,,J. Salmons misses 2-pt jump shot from 16 ft,72,66
299,3,2:18.0,Defensive rebound by C. Landry,,72,66
300,3,2:04.0,Shooting foul by L. Babbitt (drawn by C. Landry),,72,66
301,3,2:04.0,C. Landry makes free throw 1 of 2,,73,66
302,3,2:04.0,R. McCallum enters the game for R. Sessions,,73,66
303,3,2:04.0,C. Landry misses free throw 2 of 2,,73,66
304,3,2:02.0,,Defensive rebound by A. Rivers,73,66
305,3,1:40.0,,Turnover by J. Salmons (lost ball; steal by N. Stauskas),73,66
306,3,1:21.0,C. Landry makes 2-pt jump shot from 4 ft (assist by D. Cousins),,75,66
307,3,1:08.0,,Shooting foul by R. McCallum (drawn by A. Rivers),75,66
308,3,1:08.0,,A. Rivers makes free throw 1 of 2,75,67
309,3,1:08.0,J. Thompson enters the game for D. Cousins,,75,67
310,3,1:08.0,,J. Withey enters the game for A. Davis,75,67
311,3,1:08.0,,J. Fredette enters the game for L. Babbitt,75,67
312,3,1:08.0,,A. Rivers makes free throw 2 of 2,75,68
313,3,0:54.0,D. Williams misses 2-pt layup from 2 ft (block by J. Withey),,75,68
314,3,0:53.0,,Defensive rebound by J. Withey,75,68
315,3,0:40.0,,R. Anderson misses 2-pt jump shot from 11 ft,75,68
316,3,0:37.0,Defensive rebound by N. Stauskas,,75,68
317,3,0:20.0,N. Stauskas misses 3-pt jump shot from 23 ft,,75,68
318,3,0:19.0,,Defensive rebound by R. Anderson,75,68
319,3,0:04.0,,Personal foul by N. Stauskas (drawn by J. Withey),75,68
320,3,0:04.0,,J. Withey makes free throw 1 of 2,75,69
321,3,0:04.0,,J. Withey makes free throw 2 of 2,75,70
322,3,0:00.0,R. McCallum misses 3-pt jump shot from 30 ft,,75,70
323,3,0:00.0,Offensive rebound by Team,,75,70
324,4,11:45.0,,J. Fredette misses 2-pt jump shot from 15 ft (block by N. Stauskas),75,70
325,4,11:44.0,Defensive rebound by R. McCallum,,75,70
326,4,11:27.0,N. Stauskas makes 2-pt jump shot from 15 ft,,77,70
327,4,11:09.0,,Personal foul by C. Landry (drawn by R. Anderson),77,70
328,4,10:59.0,,A. Rivers misses 2-pt jump shot from 16 ft,77,70
329,4,10:58.0,Defensive rebound by R. McCallum,,77,70
330,4,10:55.0,Shooting foul by J. Fredette (drawn by R. McCallum),,77,70
331,4,10:55.0,R. McCallum makes free throw 1 of 2,,78,70
332,4,10:55.0,,J. Holiday enters the game for J. Fredette,78,70
333,4,10:55.0,R. McCallum makes free throw 2 of 2,,79,70
334,4,10:44.0,,Shooting foul by R. McCallum (drawn by R. Anderson),79,70
335,4,10:44.0,,R. Anderson makes free throw 1 of 2,79,71
336,4,10:44.0,,R. Anderson makes free throw 2 of 2,79,72
337,4,10:31.0,R. McCallum makes 2-pt jump shot from 14 ft,,81,72
338,4,10:13.0,,J. Withey makes 2-pt layup from 1 ft (assist by J. Holiday),81,74
339,4,9:50.0,N. Stauskas makes 2-pt jump shot from 20 ft,,83,74
340,4,9:32.0,,J. Holiday misses 2-pt jump shot from 4 ft,83,74
341,4,9:32.0,,Offensive rebound by J. Holiday,83,74
342,4,9:32.0,Loose ball foul by J. Thompson (drawn by J. Holiday),,83,74
343,4,9:23.0,,T. Evans makes 2-pt layup from 2 ft,83,76
344,4,9:02.0,C. Landry makes 2-pt layup from 1 ft (assist by J. Thompson),,85,76
345,4,8:54.0,,Personal foul by R. McCallum (drawn by R. Anderson),85,76
346,4,8:54.0,Official timeout,,85,76
347,4,8:54.0,,A. Davis enters the game for J. Withey,85,76
348,4,8:54.0,O. Casspi enters the game for D. Williams,,85,76
349,4,8:43.0,,T. Evans makes 2-pt layup from 2 ft,85,78
350,4,8:21.0,J. Thompson misses 2-pt jump shot from 9 ft,,85,78
351,4,8:20.0,,Defensive rebound by T. Evans,85,78
352,4,8:16.0,,Shooting foul by C. Landry (drawn by A. Davis),85,78
353,4,8:16.0,,A. Davis misses free throw 1 of 2,85,78
354,4,8:16.0,,Offensive rebound by Team,85,78
355,4,8:16.0,D. Cousins enters the game for C. Landry,,85,78
356,4,8:16.0,,A. Davis makes free throw 2 of 2,85,79
357,4,7:57.0,R. McCallum misses 3-pt jump shot from 23 ft,,85,79
358,4,7:36.0,Offensive rebound by Team,,85,79
359,4,7:32.0,O. Casspi misses 3-pt jump shot from 27 ft,,85,79
360,4,7:31.0,,Defensive rebound by T. Evans,85,79
361,4,7:25.0,,Turnover by T. Evans (lost ball; steal by R. McCallum),85,79
362,4,7:20.0,Personal foul by T. Evans (drawn by N. Stauskas),,85,79
363,4,7:20.0,B. McLemore enters the game for J. Thompson,,85,79
364,4,7:10.0,D. Cousins misses 2-pt jump shot from 5 ft,,85,79
365,4,7:08.0,Offensive rebound by N. Stauskas,,85,79
366,4,7:02.0,Shooting foul by A. Davis (drawn by O. Casspi),,85,79
367,4,7:02.0,O. Casspi makes free throw 1 of 2,,86,79
368,4,7:02.0,,Ö. Aşık enters the game for R. Anderson,86,79
369,4,7:02.0,J. Thompson enters the game for N. Stauskas,,86,79
370,4,7:02.0,O. Casspi misses free throw 2 of 2,,86,79
371,4,7:02.0,Offensive rebound by Team,,86,79
372,4,7:02.0,,Loose ball foul by Ö. Aşık (drawn by D. Cousins),86,79
373,4,6:46.0,Shooting foul by T. Evans (drawn by R. McCallum),,86,79
374,4,6:46.0,R. McCallum makes free throw 1 of 2,,87,79
375,4,6:46.0,,R. Anderson enters the game for A. Rivers,87,79
376,4,6:46.0,R. McCallum makes free throw 2 of 2,,88,79
377,4,6:32.0,,Shooting foul by D. Cousins (drawn by A. Davis),88,79
378,4,6:32.0,,A. Davis makes free throw 1 of 2,88,80
379,4,6:32.0,,A. Davis makes free throw 2 of 2,88,81
380,4,6:17.0,,Violation by A. Davis (kicked ball),88,81
381,4,6:07.0,Turnover by R. McCallum (bad pass),,88,81
382,4,5:55.0,,J. Holiday misses 3-pt jump shot from 24 ft,88,81
383,4,5:54.0,Defensive rebound by O. Casspi,,88,81
384,4,5:31.0,R. McCallum misses 3-pt jump shot from 27 ft,,88,81
385,4,5:26.0,,Defensive rebound by T. Evans,88,81
386,4,5:25.0,,Personal block foul by R. McCallum (drawn by T. Evans),88,81
387,4,5:25.0,,New Orleans full timeout,88,81
388,4,5:25.0,R. Sessions enters the game for R. McCallum,,88,81
389,4,5:25.0,,T. Evans misses free throw 1 of 2,88,81
