,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
37,1,6:37.0,Defensive rebound by J. Smith,,19,12
38,1,6:30.0,L. James makes 2-pt jump shot from 18 ft,,21,12
39,1,6:24.0,,Washington full timeout,21,12
40,1,6:24.0,T. Thompson enters the game for T. Mozgov,,21,12
41,1,6:14.0,,O. Porter makes 2-pt jump shot from 18 ft (assist by N. Hilário),21,14
42,1,5:57.0,L. James misses 2-pt jump shot from 13 ft,,21,14
43,1,5:56.0,Offensive rebound by Team,,21,14
44,1,5:56.0,,Loose ball foul by M. Gortat (drawn by T. Thompson),21,14
45,1,5:56.0,,K. Humphries enters the game for M. Gortat,21,14
46,1,5:50.0,Shooting foul by O. Porter (drawn by T. Thompson),,21,14
47,1,5:50.0,T. Thompson makes free throw 1 of 2,,22,14
48,1,5:50.0,I. Shumpert enters the game for L. James,,22,14
49,1,5:50.0,T. Thompson makes free throw 2 of 2,,23,14
50,1,5:43.0,Violation by J. Smith (kicked ball),,23,14
51,1,5:31.0,,P. Pierce misses 3-pt jump shot from 26 ft,23,14
52,1,5:30.0,,Offensive rebound by N. Hilário,23,14
53,1,5:25.0,,Turnover by J. Wall (lost ball),23,14
54,1,5:07.0,T. Thompson misses 2-pt layup at rim,,23,14
55,1,5:06.0,Offensive rebound by T. Thompson,,23,14
56,1,5:04.0,T. Thompson misses 2-pt layup at rim,,23,14
57,1,5:03.0,,Defensive rebound by N. Hilário,23,14
58,1,5:00.0,,K. Humphries makes 2-pt dunk at rim (assist by J. Wall),23,16
59,1,4:41.0,J. Smith misses 3-pt jump shot from 26 ft,,23,16
60,1,4:39.0,,Defensive rebound by P. Pierce,23,16
61,1,4:31.0,,P. Pierce makes 2-pt jump shot from 6 ft,23,18
62,1,4:15.0,I. Shumpert misses 2-pt jump shot from 16 ft,,23,18
63,1,4:14.0,Offensive rebound by Team,,23,18
64,1,4:14.0,,Loose ball foul by K. Humphries (drawn by T. Thompson),23,18
65,1,4:14.0,,R. Butler enters the game for O. Porter,23,18
66,1,4:08.0,K. Irving misses 2-pt jump shot from 6 ft (block by J. Wall),,23,18
67,1,4:06.0,,Defensive rebound by R. Butler,23,18
68,1,4:00.0,,R. Butler misses 3-pt jump shot from 27 ft,23,18
69,1,3:58.0,Defensive rebound by K. Love,,23,18
70,1,3:52.0,K. Irving makes 3-pt jump shot from 22 ft (assist by J. Smith),,26,18
71,1,3:37.0,,N. Hilário makes 2-pt layup at rim (assist by R. Butler),26,20
72,1,3:29.0,I. Shumpert makes 3-pt jump shot from 27 ft (assist by K. Irving),,29,20
73,1,3:08.0,,N. Hilário misses 2-pt jump shot from 13 ft,29,20
74,1,3:07.0,,Offensive rebound by K. Humphries,29,20
75,1,2:59.0,,J. Wall makes 2-pt layup from 2 ft,29,22
76,1,2:44.0,K. Irving misses 3-pt jump shot from 26 ft,,29,22
77,1,2:43.0,Offensive rebound by T. Thompson,,29,22
78,1,2:36.0,K. Irving misses 3-pt jump shot from 26 ft,,29,22
79,1,2:35.0,Offensive rebound by K. Love,,29,22
80,1,2:32.0,J. Smith misses 3-pt jump shot from 25 ft,,29,22
81,1,2:29.0,,Defensive rebound by K. Humphries,29,22
82,1,2:17.0,,J. Wall misses 2-pt jump shot from 20 ft,29,22
83,1,2:16.0,Defensive rebound by K. Love,,29,22
84,1,2:11.0,Cleveland full timeout,,29,22
85,1,2:11.0,,M. Gortat enters the game for N. Hilário,29,22
86,1,2:11.0,,M. Webster enters the game for P. Pierce,29,22
87,1,2:11.0,T. Mozgov enters the game for K. Love,,29,22
88,1,2:11.0,L. James enters the game for J. Smith,,29,22
89,1,2:11.0,M. Dellavedova enters the game for K. Irving,,29,22
90,1,2:00.0,L. James makes 2-pt jump shot from 12 ft,,31,22
91,1,1:43.0,Violation by M. Dellavedova (kicked ball),,31,22
92,1,1:38.0,,R. Butler makes 2-pt jump shot from 20 ft,31,24
93,1,1:24.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,31,24
94,1,1:22.0,,Defensive rebound by R. Butler,31,24
95,1,1:09.0,,K. Humphries misses 2-pt jump shot from 17 ft,31,24
96,1,1:08.0,Defensive rebound by L. James,,31,24
97,1,0:57.0,L. James misses 2-pt jump shot from 9 ft,,31,24
98,1,0:57.0,Offensive rebound by T. Thompson,,31,24
99,1,0:57.0,T. Thompson makes 2-pt tip-in at rim,,33,24
100,1,0:42.0,,J. Wall misses 3-pt jump shot from 28 ft,33,24
101,1,0:41.0,Defensive rebound by L. James,,33,24
102,1,0:37.0,L. James makes 2-pt jump shot from 4 ft,,35,24
103,1,0:23.0,,Shooting foul by L. James (drawn by J. Wall),35,24
104,1,0:23.0,,J. Wall makes free throw 1 of 2,35,25
105,1,0:23.0,,J. Wall makes free throw 2 of 2,35,26
106,1,0:01.0,L. James misses 3-pt jump shot from 28 ft,,35,26
107,1,0:00.0,Offensive rebound by Team,,35,26
108,2,11:44.0,L. James misses 2-pt jump shot from 19 ft,,35,26
109,2,11:42.0,,Defensive rebound by M. Webster,35,26
110,2,11:36.0,,Washington full timeout,35,26
111,2,11:27.0,,M. Webster misses 3-pt jump shot from 24 ft,35,26
112,2,11:25.0,Defensive rebound by Team,,35,26
113,2,11:15.0,Personal foul by R. Butler (drawn by M. Dellavedova),,35,26
114,2,11:02.0,M. Dellavedova makes 2-pt jump shot from 11 ft,,37,26
115,2,10:50.0,,Turnover by M. Webster (bad pass; steal by L. James),37,26
116,2,10:46.0,L. James makes 2-pt dunk at rim,,39,26
117,2,10:26.0,,M. Webster makes 2-pt jump shot from 18 ft (assist by K. Humphries),39,28
118,2,10:12.0,I. Shumpert makes 2-pt jump shot from 20 ft (assist by T. Mozgov),,41,28
119,2,9:48.0,,G. Temple misses 2-pt jump shot from 20 ft,41,28
120,2,9:47.0,Defensive rebound by T. Mozgov,,41,28
121,2,9:36.0,I. Shumpert makes 3-pt jump shot from 22 ft (assist by L. James),,44,28
122,2,9:27.0,,Washington full timeout,44,28
123,2,9:27.0,K. Love enters the game for T. Thompson,,44,28
124,2,9:11.0,,M. Gortat misses 2-pt jump shot from 8 ft,44,28
125,2,9:10.0,Defensive rebound by L. James,,44,28
126,2,8:56.0,I. Shumpert makes 3-pt jump shot from 25 ft (assist by L. James),,47,28
127,2,8:35.0,,G. Temple misses 2-pt layup at rim (block by I. Shumpert),47,28
128,2,8:33.0,Defensive rebound by T. Mozgov,,47,28
129,2,8:25.0,T. Mozgov makes 2-pt layup at rim (assist by K. Love),,49,28
130,2,8:23.0,,Personal foul by M. Dellavedova (drawn by G. Temple),49,28
131,2,8:23.0,,J. Wall enters the game for K. Humphries,49,28
132,2,8:23.0,,N. Hilário enters the game for M. Webster,49,28
133,2,8:23.0,,P. Pierce enters the game for G. Temple,49,28
134,2,8:14.0,,R. Butler misses 3-pt jump shot from 24 ft,49,28
135,2,8:13.0,,Offensive rebound by P. Pierce,49,28
136,2,8:02.0,,M. Gortat makes 2-pt layup from 1 ft (assist by R. Butler),49,30
137,2,7:41.0,L. James makes 3-pt jump shot from 28 ft,,52,30
138,2,7:31.0,,P. Pierce makes 2-pt jump shot from 10 ft (assist by J. Wall),52,32
139,2,7:31.0,,Shooting foul by I. Shumpert (drawn by P. Pierce),52,32
140,2,7:31.0,K. Irving enters the game for M. Dellavedova,,52,32
141,2,7:31.0,J. Smith enters the game for I. Shumpert,,52,32
142,2,7:31.0,,P. Pierce makes free throw 1 of 1,52,33
143,2,7:21.0,L. James misses 3-pt jump shot from 27 ft,,52,33
144,2,7:20.0,Offensive rebound by J. Smith,,52,33
145,2,7:14.0,Offensive foul by L. James (drawn by M. Gortat),,52,33
146,2,7:14.0,Turnover by L. James (offensive foul),,52,33
147,2,7:14.0,I. Shumpert enters the game for L. James,,52,33
148,2,7:03.0,,R. Butler misses 3-pt jump shot from 25 ft,52,33
149,2,7:02.0,Defensive rebound by K. Irving,,52,33
150,2,6:56.0,,O. Porter enters the game for R. Butler,52,33
151,2,6:46.0,Turnover by K. Irving (step out of bounds),,52,33
152,2,6:35.0,,P. Pierce misses 2-pt jump shot from 8 ft,52,33
153,2,6:34.0,Defensive rebound by I. Shumpert,,52,33
154,2,6:27.0,J. Smith makes 2-pt jump shot from 6 ft (assist by I. Shumpert),,54,33
155,2,6:20.0,,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),54,35
156,2,6:00.0,I. Shumpert misses 3-pt jump shot from 25 ft,,54,35
157,2,5:59.0,,Defensive rebound by O. Porter,54,35
158,2,5:50.0,,N. Hilário makes 2-pt jump shot from 13 ft,54,37
159,2,5:34.0,K. Irving makes 2-pt jump shot from 12 ft,,56,37
160,2,5:23.0,,Turnover by M. Gortat (lost ball; steal by I. Shumpert),56,37
161,2,5:20.0,K. Irving makes 2-pt layup at rim,,58,37
162,2,5:20.0,Shooting foul by J. Wall (drawn by K. Irving),,58,37
163,2,5:20.0,Official timeout,,58,37
164,2,5:20.0,K. Irving makes free throw 1 of 1,,59,37
165,2,5:01.0,,O. Porter misses 3-pt jump shot from 23 ft,59,37
166,2,5:00.0,,Offensive rebound by J. Wall,59,37
167,2,4:57.0,,J. Wall misses 2-pt jump shot from 3 ft,59,37
168,2,4:56.0,,Offensive rebound by M. Gortat,59,37
169,2,4:55.0,,M. Gortat makes 2-pt tip-in from 1 ft,59,39
170,2,4:40.0,K. Irving misses 2-pt layup at rim,,59,39
171,2,4:39.0,,Defensive rebound by O. Porter,59,39
172,2,4:23.0,,P. Pierce misses 2-pt jump shot from 6 ft (block by J. Smith),59,39
173,2,4:22.0,,Offensive rebound by M. Gortat,59,39
174,2,4:15.0,,J. Wall misses 3-pt jump shot from 26 ft,59,39
175,2,4:14.0,,Offensive rebound by M. Gortat,59,39
176,2,4:11.0,,Turnover by M. Gortat (lost ball; steal by J. Smith),59,39
177,2,3:50.0,K. Love misses 3-pt jump shot from 22 ft,,59,39
178,2,3:49.0,Offensive rebound by I. Shumpert,,59,39
179,2,3:43.0,J. Smith misses 3-pt jump shot from 27 ft,,59,39
180,2,3:42.0,Offensive rebound by K. Love,,59,39
181,2,3:37.0,J. Smith misses 3-pt jump shot from 27 ft,,59,39
182,2,3:36.0,,Defensive rebound by M. Gortat,59,39
183,2,3:28.0,,J. Wall misses 2-pt layup from 2 ft (block by T. Mozgov),59,39
184,2,3:26.0,Defensive rebound by K. Irving,,59,39
185,2,3:24.0,Shooting foul by O. Porter (drawn by K. Irving),,59,39
186,2,3:24.0,K. Irving makes free throw 1 of 2,,60,39
187,2,3:24.0,T. Thompson enters the game for T. Mozgov,,60,39
188,2,3:24.0,,D. Gooden enters the game for M. Gortat,60,39
189,2,3:24.0,K. Irving makes free throw 2 of 2,,61,39
190,2,3:05.0,,O. Porter misses 3-pt jump shot from 27 ft,61,39
191,2,3:04.0,,Offensive rebound by J. Wall,61,39
192,2,2:56.0,,O. Porter makes 2-pt jump shot from 6 ft (assist by J. Wall),61,41
193,2,2:39.0,K. Irving misses 2-pt jump shot from 5 ft (block by D. Gooden),,61,41
194,2,2:36.0,Offensive rebound by T. Thompson,,61,41
195,2,2:28.0,K. Irving makes 2-pt jump shot from 22 ft,,63,41
196,2,2:12.0,,Shooting foul by I. Shumpert (drawn by P. Pierce),63,41
197,2,2:12.0,Cleveland full timeout,,63,41
198,2,2:12.0,M. Dellavedova enters the game for I. Shumpert,,63,41
199,2,2:12.0,,P. Pierce makes free throw 1 of 2,63,42
200,2,2:12.0,,P. Pierce makes free throw 2 of 2,63,43
201,2,1:55.0,Turnover by K. Irving (bad pass; steal by O. Porter),,63,43
202,2,1:52.0,,Personal foul by M. Dellavedova (drawn by O. Porter),63,43
203,2,1:36.0,,D. Gooden makes 2-pt jump shot from 17 ft (assist by N. Hilário),63,45
204,2,1:16.0,M. Dellavedova misses 2-pt jump shot from 3 ft (block by O. Porter),,63,45
205,2,1:16.0,Offensive rebound by Team,,63,45
206,2,1:14.0,K. Love makes 2-pt layup at rim (assist by M. Dellavedova),,65,45
207,2,1:00.0,,N. Hilário makes 2-pt layup at rim,65,47
208,2,0:47.0,Turnover by T. Thompson (bad pass; steal by O. Porter),,65,47
209,2,0:41.0,,Turnover by P. Pierce (bad pass; steal by J. Smith),65,47
210,2,0:39.0,K. Love misses 2-pt layup at rim,,65,47
211,2,0:37.0,,Defensive rebound by D. Gooden,65,47
212,2,0:34.0,,P. Pierce makes 2-pt dunk at rim (assist by J. Wall),65,49
213,2,0:33.0,Turnover by K. Irving (lost ball; steal by J. Wall),,65,49
214,2,0:33.0,,Washington full timeout,65,49
215,2,0:27.0,,J. Wall makes 2-pt jump shot from 3 ft,65,51
216,2,0:12.0,K. Love misses 3-pt jump shot from 27 ft,,65,51
217,2,0:11.0,,Defensive rebound by O. Porter,65,51
218,2,0:01.0,,P. Pierce misses 3-pt jump shot from 25 ft,65,51
219,2,0:00.0,,Offensive rebound by Team,65,51
220,3,11:48.0,Shooting foul by N. Hilário (drawn by K. Love),,65,51
221,3,11:48.0,K. Love misses free throw 1 of 2,,65,51
222,3,11:48.0,Offensive rebound by Team,,65,51
223,3,11:48.0,K. Love makes free throw 2 of 2,,66,51
224,3,11:34.0,,N. Hilário makes 2-pt jump shot from 15 ft (assist by J. Wall),66,53
225,3,11:19.0,Personal foul by O. Porter (drawn by J. Smith),,66,53
226,3,11:09.0,J. Smith makes 2-pt jump shot from 8 ft,,68,53
227,3,10:55.0,,M. Gortat misses 2-pt jump shot from 17 ft,68,53
228,3,10:54.0,Defensive rebound by L. James,,68,53
229,3,10:37.0,J. Smith misses 2-pt jump shot from 20 ft,,68,53
230,3,10:36.0,Offensive rebound by K. Love,,68,53
231,3,10:35.0,Turnover by K. Love (step out of bounds),,68,53
232,3,10:22.0,,Offensive foul by N. Hilário (drawn by T. Mozgov),68,53
233,3,10:22.0,,Turnover by N. Hilário (offensive foul),68,53
234,3,10:05.0,T. Mozgov misses 2-pt jump shot from 5 ft,,68,53
235,3,10:04.0,,Defensive rebound by O. Porter,68,53
236,3,9:59.0,,J. Wall misses 2-pt jump shot from 7 ft,68,53
237,3,9:57.0,Defensive rebound by J. Smith,,68,53
238,3,9:44.0,K. Irving misses 2-pt jump shot from 3 ft,,68,53
239,3,9:43.0,,Defensive rebound by J. Wall,68,53
240,3,9:39.0,,J. Wall makes 2-pt layup at rim,68,55
241,3,9:20.0,Turnover by L. James (bad pass; steal by O. Porter),,68,55
242,3,9:16.0,,Shooting foul by J. Smith (drawn by O. Porter),68,55
243,3,9:16.0,,O. Porter makes free throw 1 of 2,68,56
244,3,9:16.0,,O. Porter makes free throw 2 of 2,68,57
245,3,8:59.0,K. Love misses 3-pt jump shot from 27 ft,,68,57
246,3,8:58.0,,Defensive rebound by O. Porter,68,57
247,3,8:54.0,,Personal foul by K. Love (drawn by N. Hilário),68,57
248,3,8:54.0,,Turnover by J. Wall (bad pass; steal by T. Mozgov),68,57
249,3,8:44.0,J. Smith makes 3-pt jump shot from 24 ft (assist by L. James),,71,57
250,3,8:30.0,,Shooting foul by J. Smith (drawn by N. Hilário),71,57
251,3,8:30.0,,N. Hilário makes free throw 1 of 2,71,58
252,3,8:30.0,,N. Hilário makes free throw 2 of 2,71,59
253,3,8:12.0,L. James makes 3-pt jump shot from 29 ft (assist by J. Smith),,74,59
254,3,7:57.0,,O. Porter misses 2-pt jump shot from 3 ft,74,59
255,3,7:57.0,Defensive rebound by Team,,74,59
256,3,7:43.0,L. James makes 3-pt jump shot from 26 ft (assist by J. Smith),,77,59
257,3,7:42.0,,Washington full timeout,77,59
258,3,7:31.0,,P. Pierce misses 3-pt jump shot from 23 ft,77,59
259,3,7:29.0,Defensive rebound by J. Smith,,77,59
260,3,7:08.0,T. Mozgov misses 2-pt layup from 1 ft (block by O. Porter),,77,59
261,3,7:06.0,,Defensive rebound by J. Wall,77,59
262,3,7:03.0,,J. Wall makes 2-pt layup from 2 ft,77,61
263,3,6:48.0,T. Mozgov makes 2-pt dunk at rim (assist by K. Irving),,79,61
264,3,6:28.0,,Personal foul by J. Smith (drawn by P. Pierce),79,61
265,3,6:20.0,,J. Wall makes 2-pt jump shot from 20 ft,79,63
266,3,6:00.0,K. Irving makes 2-pt jump shot from 8 ft,,81,63
267,3,5:34.0,,P. Pierce misses 2-pt jump shot from 3 ft,81,63
268,3,5:34.0,,Offensive rebound by Team,81,63
269,3,5:34.0,,Turnover by Team (shot clock),81,63
270,3,5:18.0,J. Smith makes 3-pt jump shot from 27 ft (assist by K. Irving),,84,63
271,3,5:04.0,,N. Hilário makes 2-pt layup at rim (assist by P. Pierce),84,65
272,3,4:57.0,Personal take foul by J. Wall (drawn by K. Irving),,84,65
273,3,4:57.0,,D. Gooden enters the game for N. Hilário,84,65
274,3,4:57.0,,R. Butler enters the game for O. Porter,84,65
275,3,4:48.0,Personal foul by D. Gooden (drawn by K. Love),,84,65
276,3,4:35.0,K. Irving misses 2-pt jump shot from 3 ft,,84,65
277,3,4:34.0,Offensive rebound by T. Mozgov,,84,65
278,3,4:34.0,Turnover by Team (shot clock),,84,65
279,3,4:18.0,,J. Wall misses 2-pt jump shot from 17 ft,84,65
280,3,4:17.0,Defensive rebound by Team,,84,65
281,3,4:17.0,,Loose ball foul by M. Gortat (drawn by K. Love),84,65
282,3,4:17.0,K. Love misses free throw 1 of 2,,84,65
283,3,4:17.0,Offensive rebound by Team,,84,65
284,3,4:17.0,T. Thompson enters the game for T. Mozgov,,84,65
285,3,4:17.0,K. Love makes free throw 2 of 2,,85,65
286,3,4:02.0,,D. Gooden misses 2-pt jump shot from 18 ft,85,65
287,3,4:01.0,Defensive rebound by T. Thompson,,85,65
288,3,3:53.0,L. James misses 2-pt jump shot from 22 ft,,85,65
289,3,3:52.0,,Defensive rebound by D. Gooden,85,65
290,3,3:48.0,,Turnover by D. Gooden (bad pass; steal by K. Love),85,65
291,3,3:46.0,K. Love makes 2-pt layup at rim,,87,65
292,3,3:31.0,,J. Wall makes 2-pt jump shot from 18 ft (assist by P. Pierce),87,67
293,3,3:09.0,K. Irving misses 2-pt jump shot from 3 ft (block by M. Gortat),,87,67
294,3,3:08.0,,Defensive rebound by D. Gooden,87,67
295,3,3:00.0,,D. Gooden makes 2-pt layup from 2 ft (assist by J. Wall),87,69
296,3,2:39.0,L. James makes 2-pt jump shot from 15 ft,,89,69
297,3,2:16.0,,M. Gortat misses 2-pt jump shot from 6 ft,89,69
298,3,2:15.0,Defensive rebound by Team,,89,69
299,3,2:15.0,Cleveland full timeout,,89,69
300,3,2:15.0,,D. Blair enters the game for M. Gortat,89,69
301,3,2:15.0,,M. Webster enters the game for P. Pierce,89,69
302,3,2:15.0,M. Dellavedova enters the game for K. Irving,,89,69
303,3,2:03.0,L. James makes 2-pt jump shot from 6 ft,,91,69
304,3,1:36.0,,D. Gooden misses 2-pt jump shot from 21 ft,91,69
305,3,1:35.0,Defensive rebound by M. Dellavedova,,91,69
306,3,1:23.0,L. James makes 2-pt jump shot from 6 ft,,93,69
307,3,1:09.0,,M. Webster misses 2-pt layup at rim,93,69
308,3,1:08.0,,Offensive rebound by D. Blair,93,69
309,3,1:07.0,,D. Blair makes 2-pt tip-in from 1 ft,93,71
310,3,0:47.0,Shooting foul by R. Butler (drawn by L. James),,93,71
311,3,0:47.0,L. James makes free throw 1 of 2,,94,71
312,3,0:47.0,I. Shumpert enters the game for J. Smith,,94,71
313,3,0:47.0,T. Mozgov enters the game for K. Love,,94,71
314,3,0:47.0,L. James misses free throw 2 of 2,,94,71
315,3,0:46.0,,Defensive rebound by D. Blair,94,71
316,3,0:33.0,,J. Wall misses 2-pt jump shot from 15 ft,94,71
317,3,0:32.0,Defensive rebound by L. James,,94,71
318,3,0:19.0,L. James misses 2-pt layup from 1 ft (block by J. Wall),,94,71
319,3,0:19.0,Offensive rebound by Team,,94,71
320,3,0:12.0,L. James misses 2-pt jump shot from 13 ft,,94,71
321,3,0:10.0,,Defensive rebound by D. Gooden,94,71
322,3,0:01.0,,R. Butler misses 3-pt jump shot from 23 ft,94,71
323,3,0:00.0,Defensive rebound by T. Thompson,,94,71
324,4,11:38.0,,R. Butler misses 2-pt jump shot from 7 ft,94,71
325,4,11:36.0,,Offensive rebound by M. Webster,94,71
326,4,11:30.0,,Turnover by D. Gooden (bad pass),94,71
327,4,11:21.0,Shooting foul by D. Gooden (drawn by T. Mozgov),,94,71
328,4,11:21.0,T. Mozgov makes free throw 1 of 2,,95,71
329,4,11:21.0,T. Mozgov makes free throw 2 of 2,,96,71
330,4,11:03.0,,Turnover by D. Blair (bad pass; steal by I. Shumpert),96,71
331,4,10:46.0,T. Thompson misses 2-pt layup from 1 ft (block by D. Gooden),,96,71
332,4,10:46.0,Offensive rebound by Team,,96,71
333,4,10:45.0,Shooting foul by G. Temple (drawn by K. Irving),,96,71
334,4,10:45.0,K. Irving makes 2-pt layup from 1 ft (assist by I. Shumpert),,98,71
335,4,10:45.0,K. Irving makes free throw 1 of 1,,99,71
336,4,10:33.0,,G. Temple misses 2-pt jump shot from 18 ft,99,71
337,4,10:32.0,Defensive rebound by I. Shumpert,,99,71
338,4,10:25.0,K. Irving misses 3-pt jump shot from 27 ft,,99,71
339,4,10:23.0,,Defensive rebound by G. Temple,99,71
340,4,10:16.0,,M. Webster misses 2-pt layup from 1 ft,99,71
341,4,10:14.0,Defensive rebound by I. Shumpert,,99,71
342,4,9:59.0,M. Dellavedova makes 2-pt jump shot from 19 ft,,101,71
343,4,9:38.0,,D. Blair misses 2-pt jump shot from 4 ft,101,71
344,4,9:37.0,Defensive rebound by T. Thompson,,101,71
345,4,9:26.0,M. Dellavedova makes 3-pt jump shot from 27 ft (assist by K. Irving),,104,71
346,4,9:26.0,,Washington full timeout,104,71
347,4,9:16.0,,G. Temple makes 2-pt jump shot from 21 ft (assist by M. Webster),104,73
348,4,8:53.0,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),,106,73
349,4,8:45.0,,Turnover by G. Temple (lost ball; steal by I. Shumpert),106,73
350,4,8:37.0,Shooting foul by D. Blair (drawn by K. Irving),,106,73
351,4,8:37.0,K. Irving makes free throw 1 of 2,,107,73
352,4,8:37.0,K. Irving makes free throw 2 of 2,,108,73
353,4,8:27.0,,M. Webster misses 2-pt jump shot from 19 ft,108,73
354,4,8:26.0,Defensive rebound by T. Thompson,,108,73
355,4,8:15.0,Cleveland full timeout,,108,73
356,4,8:15.0,M. Miller enters the game for K. Irving,,108,73
357,4,8:15.0,,K. Humphries enters the game for D. Gooden,108,73
358,4,8:08.0,I. Shumpert misses 3-pt jump shot from 26 ft,,108,73
359,4,8:07.0,,Defensive rebound by G. Temple,108,73
360,4,7:57.0,,Shooting foul by T. Mozgov (drawn by M. Webster),108,73
361,4,7:57.0,,M. Webster misses free throw 1 of 2,108,73
362,4,7:57.0,,Offensive rebound by Team,108,73
363,4,7:57.0,,O. Porter enters the game for R. Butler,108,73
364,4,7:57.0,J. Jones enters the game for T. Mozgov,,108,73
365,4,7:57.0,,M. Webster misses free throw 2 of 2,108,73
366,4,7:55.0,Defensive rebound by M. Miller,,108,73
367,4,7:40.0,Shooting foul by D. Blair (drawn by I. Shumpert),,108,73
368,4,7:40.0,I. Shumpert misses free throw 1 of 2,,108,73
369,4,7:40.0,Offensive rebound by Team,,108,73
370,4,7:40.0,I. Shumpert makes free throw 2 of 2,,109,73
371,4,7:32.0,,Personal foul by I. Shumpert (drawn by O. Porter),109,73
372,4,7:23.0,,Shooting foul by T. Thompson (drawn by G. Temple),109,73
373,4,7:23.0,,G. Temple misses free throw 1 of 2,109,73
374,4,7:23.0,,Offensive rebound by Team,109,73
375,4,7:23.0,,G. Temple misses free throw 2 of 2,109,73
376,4,7:22.0,Defensive rebound by T. Thompson,,109,73
377,4,7:06.0,J. Jones misses 3-pt jump shot from 23 ft,,109,73
378,4,7:05.0,,Defensive rebound by G. Temple,109,73
379,4,6:54.0,,D. Blair makes 2-pt jump shot from 7 ft (assist by O. Porter),109,75
380,4,6:34.0,I. Shumpert misses 3-pt jump shot from 22 ft,,109,75
381,4,6:32.0,,Defensive rebound by G. Temple,109,75
382,4,6:25.0,,D. Blair makes 2-pt jump shot from 6 ft (assist by G. Temple),109,77
383,4,6:09.0,Personal foul by K. Humphries (drawn by J. Jones),,109,77
384,4,6:09.0,J. Jones misses free throw 1 of 2,,109,77
385,4,6:09.0,Offensive rebound by Team,,109,77
386,4,6:09.0,,R. Sessions enters the game for G. Temple,109,77
387,4,6:09.0,J. Harris enters the game for I. Shumpert,,109,77
388,4,6:09.0,J. Jones makes free throw 2 of 2,,110,77
389,4,5:55.0,,Offensive foul by D. Blair (drawn by T. Thompson),110,77
390,4,5:55.0,,Turnover by D. Blair (offensive foul),110,77
391,4,5:55.0,Official timeout,,110,77
392,4,5:55.0,B. Haywood enters the game for T. Thompson,,110,77
