,QUARTER,TIME_REMAINING,UTAH_ACTION,WASHINGTON_ACTION,UTAH_SCORE,WASHINGTON_SCORE
48,1,5:01.0,,B. Beal makes 2-pt jump shot from 21 ft,13,15
49,1,4:38.0,G. Hayward makes 2-pt jump shot from 22 ft,,15,15
50,1,4:20.0,,B. Beal misses 3-pt jump shot from 25 ft,15,15
51,1,4:18.0,Defensive rebound by T. Booker,,15,15
52,1,4:01.0,T. Booker misses 2-pt jump shot from 18 ft,,15,15
53,1,4:00.0,,Defensive rebound by J. Wall,15,15
54,1,3:54.0,,N. Hilário enters the game for K. Humphries,15,15
55,1,3:38.0,,P. Pierce makes 2-pt dunk at rim (assist by J. Wall),15,17
56,1,3:23.0,E. Freedom makes 2-pt layup at rim (assist by T. Burke),,17,17
57,1,3:12.0,,Turnover by P. Pierce (lost ball),17,17
58,1,3:12.0,R. Hood enters the game for A. Burks,,17,17
59,1,3:12.0,Utah full timeout,,17,17
60,1,3:12.0,,R. Butler enters the game for P. Pierce,17,17
61,1,2:56.0,Turnover by R. Hood (offensive foul),,17,17
62,1,2:56.0,Offensive foul by R. Hood (drawn by N. Hilário),,17,17
63,1,2:44.0,,Turnover by N. Hilário (traveling),17,17
64,1,2:29.0,D. Exum enters the game for T. Burke,,17,17
65,1,2:19.0,G. Hayward misses 3-pt jump shot from 25 ft,,17,17
66,1,2:18.0,Offensive rebound by E. Freedom,,17,17
67,1,2:15.0,E. Freedom makes 2-pt jump shot from 4 ft,,19,17
68,1,2:01.0,,M. Gortat misses 2-pt jump shot from 11 ft,19,17
69,1,2:00.0,Defensive rebound by T. Booker,,19,17
70,1,1:47.0,E. Freedom misses 2-pt layup from 2 ft (block by M. Gortat),,19,17
71,1,1:45.0,,Defensive rebound by N. Hilário,19,17
72,1,1:23.0,,J. Wall makes 2-pt layup from 1 ft,19,19
73,1,1:06.0,G. Hayward misses 2-pt jump shot from 11 ft,,19,19
74,1,1:04.0,Offensive rebound by G. Hayward,,19,19
75,1,1:01.0,D. Exum makes 3-pt jump shot from 26 ft (assist by G. Hayward),,22,19
76,1,0:49.0,,R. Butler makes 3-pt jump shot from 24 ft (assist by B. Beal),22,22
77,1,0:33.0,G. Hayward makes 2-pt jump shot from 16 ft,,24,22
78,1,0:27.0,,J. Wall misses 2-pt jump shot from 20 ft,24,22
79,1,0:25.0,Defensive rebound by D. Exum,,24,22
80,1,0:08.0,Personal foul by R. Butler (drawn by G. Hayward),,24,22
81,1,0:08.0,,K. Séraphin enters the game for M. Gortat,24,22
82,1,0:08.0,,O. Porter enters the game for B. Beal,24,22
83,1,0:03.0,G. Hayward misses 3-pt jump shot from 27 ft,,24,22
84,1,0:02.0,,Defensive rebound by J. Wall,24,22
85,1,0:01.0,,J. Wall misses 3-pt jump shot from 31 ft,24,22
86,1,0:00.0,Defensive rebound by Team,,24,22
87,2,11:45.0,R. Hood misses 2-pt jump shot from 6 ft,,24,22
88,2,11:44.0,Offensive rebound by R. Gobert,,24,22
89,2,11:38.0,R. Hood misses 3-pt jump shot from 23 ft,,24,22
90,2,11:37.0,,Defensive rebound by N. Hilário,24,22
91,2,11:16.0,,O. Porter misses 2-pt jump shot from 21 ft,24,22
92,2,11:15.0,Defensive rebound by T. Booker,,24,22
93,2,11:07.0,Utah full timeout,,24,22
94,2,11:07.0,J. Evans enters the game for T. Booker,,24,22
95,2,10:55.0,Shooting foul by O. Porter (drawn by R. Hood),,24,22
96,2,10:55.0,R. Hood makes free throw 1 of 2,,25,22
97,2,10:55.0,R. Hood misses free throw 2 of 2,,25,22
98,2,10:54.0,,Defensive rebound by O. Porter,25,22
99,2,10:38.0,,O. Porter misses 2-pt jump shot from 18 ft,25,22
100,2,10:37.0,,Offensive rebound by K. Séraphin,25,22
101,2,10:35.0,,K. Séraphin misses 2-pt layup from 1 ft (block by R. Hood),25,22
102,2,10:33.0,,Offensive rebound by K. Séraphin,25,22
103,2,10:31.0,,K. Séraphin makes 2-pt dunk at rim,25,24
104,2,10:10.0,J. Evans misses 2-pt jump shot from 17 ft,,25,24
105,2,10:09.0,,Defensive rebound by R. Butler,25,24
106,2,9:59.0,,O. Porter misses 2-pt layup from 2 ft (block by R. Gobert),25,24
107,2,9:57.0,Defensive rebound by R. Gobert,,25,24
108,2,9:50.0,J. Ingles misses 3-pt jump shot from 27 ft,,25,24
109,2,9:49.0,,Defensive rebound by A. Miller,25,24
110,2,9:35.0,,Turnover by O. Porter (lost ball; steal by R. Gobert),25,24
111,2,9:29.0,R. Gobert makes 2-pt dunk at rim,,27,24
112,2,9:07.0,,K. Séraphin misses 2-pt jump shot from 8 ft,27,24
113,2,9:06.0,,Offensive rebound by A. Miller,27,24
114,2,9:00.0,,A. Miller makes 2-pt jump shot from 8 ft,27,26
115,2,8:37.0,J. Evans makes 2-pt layup from 2 ft (assist by D. Exum),,29,26
116,2,8:37.0,Shooting foul by N. Hilário (drawn by J. Evans),,29,26
117,2,8:37.0,Official timeout,,29,26
118,2,8:37.0,A. Burks enters the game for R. Hood,,29,26
119,2,8:37.0,J. Evans makes free throw 1 of 1,,30,26
120,2,8:22.0,,N. Hilário makes 2-pt dunk at rim (assist by A. Miller),30,28
121,2,8:05.0,D. Exum misses 2-pt jump shot from 11 ft,,30,28
122,2,8:05.0,,Defensive rebound by N. Hilário,30,28
123,2,8:05.0,,Personal foul by J. Evans (drawn by N. Hilário),30,28
124,2,7:50.0,,N. Hilário misses 2-pt layup from 1 ft (block by J. Evans),30,28
125,2,7:49.0,Defensive rebound by A. Burks,,30,28
126,2,7:40.0,A. Burks misses 2-pt layup from 1 ft (block by K. Séraphin),,30,28
127,2,7:38.0,,Defensive rebound by O. Porter,30,28
128,2,7:25.0,,K. Séraphin misses 2-pt jump shot from 12 ft,30,28
129,2,7:25.0,,Offensive rebound by Team,30,28
130,2,7:25.0,Loose ball foul by A. Burks (drawn by O. Porter),,30,28
131,2,7:19.0,,Turnover by R. Butler (bad pass; steal by R. Gobert),30,28
132,2,6:55.0,J. Evans misses 3-pt jump shot from 23 ft,,30,28
133,2,6:54.0,,Defensive rebound by K. Séraphin,30,28
134,2,6:44.0,,A. Miller makes 2-pt layup at rim,30,30
135,2,6:33.0,Shooting foul by R. Butler (drawn by A. Burks),,30,30
136,2,6:33.0,A. Burks misses free throw 1 of 2,,30,30
137,2,6:33.0,Offensive rebound by Team,,30,30
138,2,6:33.0,T. Burke enters the game for D. Exum,,30,30
139,2,6:33.0,,J. Wall enters the game for A. Miller,30,30
140,2,6:33.0,,B. Beal enters the game for O. Porter,30,30
141,2,6:33.0,A. Burks makes free throw 2 of 2,,31,30
142,2,6:22.0,,Personal foul by J. Evans (drawn by N. Hilário),31,30
143,2,6:11.0,,R. Butler misses 3-pt jump shot from 23 ft,31,30
144,2,6:10.0,Defensive rebound by R. Gobert,,31,30
145,2,6:01.0,Turnover by R. Gobert (lost ball; steal by J. Wall),,31,30
146,2,5:52.0,,J. Wall makes 2-pt jump shot from 14 ft,31,32
147,2,5:51.0,Utah full timeout,,31,32
148,2,5:51.0,G. Hayward enters the game for R. Gobert,,31,32
149,2,5:51.0,E. Freedom enters the game for J. Ingles,,31,32
150,2,5:51.0,T. Booker enters the game for J. Evans,,31,32
151,2,5:37.0,T. Burke misses 3-pt jump shot from 26 ft,,31,32
152,2,5:36.0,Offensive rebound by E. Freedom,,31,32
153,2,5:34.0,E. Freedom makes 2-pt layup at rim,,33,32
154,2,5:19.0,,N. Hilário misses 2-pt jump shot from 4 ft,33,32
155,2,5:18.0,Defensive rebound by G. Hayward,,33,32
156,2,5:10.0,G. Hayward misses 2-pt jump shot from 9 ft,,33,32
157,2,5:09.0,Offensive rebound by E. Freedom,,33,32
158,2,5:05.0,E. Freedom misses 2-pt jump shot from 3 ft (block by N. Hilário),,33,32
159,2,5:04.0,,Defensive rebound by B. Beal,33,32
160,2,5:00.0,,B. Beal misses 3-pt jump shot from 26 ft,33,32
161,2,4:58.0,Defensive rebound by E. Freedom,,33,32
162,2,4:36.0,T. Booker makes 2-pt dunk at rim (assist by T. Burke),,35,32
163,2,4:17.0,,Turnover by K. Séraphin (bad pass; steal by T. Burke),35,32
164,2,4:12.0,T. Burke makes 2-pt layup at rim,,37,32
165,2,4:11.0,,Washington full timeout,37,32
166,2,4:11.0,,M. Gortat enters the game for N. Hilário,37,32
167,2,4:11.0,,K. Humphries enters the game for R. Butler,37,32
168,2,4:11.0,,P. Pierce enters the game for K. Séraphin,37,32
169,2,4:01.0,,Turnover by M. Gortat (lost ball),37,32
170,2,3:41.0,G. Hayward makes 2-pt jump shot from 12 ft,,39,32
171,2,3:22.0,,M. Gortat misses 2-pt jump shot from 5 ft,39,32
172,2,3:21.0,Defensive rebound by G. Hayward,,39,32
173,2,3:12.0,Turnover by G. Hayward (traveling),,39,32
174,2,2:58.0,,Shooting foul by T. Booker (drawn by M. Gortat),39,32
175,2,2:58.0,,M. Gortat makes free throw 1 of 2,39,33
176,2,2:58.0,,M. Gortat misses free throw 2 of 2,39,33
177,2,2:56.0,Defensive rebound by E. Freedom,,39,33
178,2,2:44.0,E. Freedom misses 2-pt jump shot from 18 ft,,39,33
179,2,2:43.0,,Defensive rebound by B. Beal,39,33
180,2,2:37.0,,K. Humphries misses 2-pt layup from 2 ft,39,33
181,2,2:35.0,,Offensive rebound by Team,39,33
182,2,2:28.0,,B. Beal misses 2-pt jump shot from 17 ft,39,33
183,2,2:27.0,Defensive rebound by G. Hayward,,39,33
184,2,2:20.0,Shooting block foul by P. Pierce (drawn by A. Burks),,39,33
185,2,2:20.0,A. Burks misses free throw 1 of 2,,39,33
186,2,2:20.0,Offensive rebound by Team,,39,33
187,2,2:20.0,A. Burks makes free throw 2 of 2,,40,33
188,2,2:10.0,,J. Wall makes 2-pt jump shot from 20 ft,40,35
189,2,1:45.0,Turnover by E. Freedom (lost ball; steal by J. Wall),,40,35
190,2,1:45.0,,Washington full timeout,40,35
191,2,1:45.0,R. Gobert enters the game for T. Booker,,40,35
192,2,1:45.0,R. Hood enters the game for A. Burks,,40,35
193,2,1:37.0,,J. Wall misses 2-pt layup at rim,40,35
194,2,1:36.0,Defensive rebound by R. Gobert,,40,35
195,2,1:22.0,G. Hayward misses 2-pt jump shot from 6 ft,,40,35
196,2,1:21.0,,Defensive rebound by M. Gortat,40,35
197,2,1:20.0,,Turnover by M. Gortat (bad pass; steal by T. Burke),40,35
198,2,1:16.0,R. Gobert misses 2-pt layup from 2 ft,,40,35
199,2,1:15.0,Offensive rebound by R. Gobert,,40,35
200,2,1:13.0,R. Gobert makes 2-pt layup from 1 ft,,42,35
201,2,0:51.0,,K. Humphries misses 2-pt jump shot from 19 ft,42,35
202,2,0:49.0,Defensive rebound by G. Hayward,,42,35
203,2,0:34.0,G. Hayward misses 2-pt layup from 2 ft,,42,35
204,2,0:33.0,,Defensive rebound by Team,42,35
205,2,0:33.0,Loose ball foul by G. Hayward (drawn by P. Pierce),,42,35
206,2,0:33.0,,P. Pierce makes free throw 1 of 2,42,36
207,2,0:33.0,,P. Pierce makes free throw 2 of 2,42,37
208,2,0:13.0,G. Hayward misses 3-pt jump shot from 26 ft,,42,37
209,2,0:12.0,,Defensive rebound by Team,42,37
210,2,0:04.0,,B. Beal misses 2-pt jump shot from 17 ft,42,37
211,2,0:02.0,Defensive rebound by R. Hood,,42,37
212,2,0:01.0,R. Hood misses 3-pt jump shot from 31 ft,,42,37
213,2,0:00.0,,Defensive rebound by Team,42,37
214,3,11:43.0,R. Gobert misses 2-pt layup at rim,,42,37
215,3,11:42.0,,Defensive rebound by M. Gortat,42,37
216,3,11:20.0,,J. Wall misses 2-pt layup at rim,42,37
217,3,11:19.0,Defensive rebound by E. Freedom,,42,37
218,3,11:07.0,Turnover by A. Burks (bad pass; steal by J. Wall),,42,37
219,3,11:01.0,,Shooting foul by E. Freedom (drawn by P. Pierce),42,37
220,3,11:01.0,,P. Pierce makes free throw 1 of 2,42,38
221,3,11:01.0,,P. Pierce makes free throw 2 of 2,42,39
222,3,10:49.0,Personal foul by K. Humphries (drawn by E. Freedom),,42,39
223,3,10:39.0,T. Burke makes 2-pt jump shot from 18 ft,,44,39
224,3,10:32.0,,M. Gortat makes 2-pt layup at rim (assist by J. Wall),44,41
225,3,10:17.0,E. Freedom misses 2-pt jump shot from 16 ft,,44,41
226,3,10:16.0,,Defensive rebound by Team,44,41
227,3,10:07.0,,Personal foul by G. Hayward (drawn by J. Wall),44,41
228,3,9:51.0,,B. Beal makes 2-pt jump shot from 17 ft,44,43
229,3,9:29.0,T. Burke makes 2-pt jump shot from 19 ft,,46,43
230,3,9:08.0,,B. Beal misses 2-pt jump shot from 17 ft,46,43
231,3,9:08.0,,Offensive rebound by M. Gortat,46,43
232,3,9:08.0,Loose ball foul by R. Gobert (drawn by M. Gortat),,46,43
233,3,9:08.0,R. Hood enters the game for G. Hayward,,46,43
234,3,8:57.0,,P. Pierce makes 2-pt layup at rim (assist by M. Gortat),46,45
235,3,8:37.0,E. Freedom makes 2-pt jump shot from 6 ft (assist by A. Burks),,48,45
236,3,8:28.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),48,47
237,3,8:13.0,Turnover by T. Burke (bad pass; steal by B. Beal),,48,47
238,3,8:09.0,,B. Beal makes 2-pt dunk at rim,48,49
239,3,8:08.0,Utah full timeout,,48,49
240,3,7:57.0,A. Burks misses 2-pt layup from 2 ft,,48,49
241,3,7:56.0,,Defensive rebound by B. Beal,48,49
242,3,7:52.0,,Shooting foul by T. Burke (drawn by J. Wall),48,49
243,3,7:52.0,,J. Wall misses free throw 1 of 2,48,49
244,3,7:52.0,,Offensive rebound by Team,48,49
245,3,7:52.0,,J. Wall misses free throw 2 of 2,48,49
246,3,7:51.0,Defensive rebound by T. Burke,,48,49
247,3,7:37.0,T. Burke misses 2-pt jump shot from 18 ft,,48,49
248,3,7:36.0,,Defensive rebound by J. Wall,48,49
249,3,7:30.0,,P. Pierce misses 3-pt jump shot from 27 ft,48,49
250,3,7:27.0,,Offensive rebound by J. Wall,48,49
251,3,7:25.0,,Turnover by J. Wall (bad pass; steal by R. Hood),48,49
252,3,7:24.0,Personal take foul by P. Pierce (drawn by T. Burke),,48,49
253,3,7:04.0,A. Burks makes 3-pt jump shot from 26 ft (assist by R. Hood),,51,49
254,3,6:39.0,,M. Gortat misses 2-pt jump shot from 15 ft,51,49
255,3,6:38.0,Defensive rebound by E. Freedom,,51,49
256,3,6:21.0,A. Burks misses 2-pt jump shot from 6 ft,,51,49
257,3,6:20.0,,Defensive rebound by M. Gortat,51,49
258,3,6:13.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),51,52
259,3,5:49.0,Turnover by E. Freedom (bad pass; steal by P. Pierce),,51,52
260,3,5:45.0,,J. Wall makes 2-pt dunk at rim (assist by P. Pierce),51,54
261,3,5:24.0,T. Burke misses 2-pt jump shot from 9 ft,,51,54
262,3,5:23.0,Offensive rebound by T. Burke,,51,54
263,3,5:21.0,T. Burke makes 2-pt layup from 2 ft,,53,54
264,3,5:03.0,,K. Humphries makes 2-pt jump shot from 15 ft (assist by J. Wall),53,56
265,3,4:46.0,Offensive foul by E. Freedom (drawn by K. Humphries),,53,56
266,3,4:46.0,Turnover by E. Freedom (offensive foul),,53,56
267,3,4:46.0,T. Booker enters the game for E. Freedom,,53,56
268,3,4:46.0,G. Hayward enters the game for A. Burks,,53,56
269,3,4:27.0,,P. Pierce makes 3-pt jump shot from 24 ft (assist by B. Beal),53,59
270,3,4:07.0,G. Hayward makes 2-pt layup at rim,,55,59
271,3,4:07.0,Shooting foul by K. Humphries (drawn by G. Hayward),,55,59
272,3,4:07.0,G. Hayward makes free throw 1 of 1,,56,59
273,3,3:56.0,,J. Wall misses 3-pt jump shot from 25 ft,56,59
274,3,3:55.0,Defensive rebound by R. Gobert,,56,59
275,3,3:41.0,R. Hood misses 2-pt jump shot from 13 ft,,56,59
276,3,3:40.0,,Defensive rebound by M. Gortat,56,59
277,3,3:26.0,,K. Humphries misses 2-pt jump shot from 20 ft,56,59
278,3,3:25.0,Defensive rebound by T. Booker,,56,59
279,3,3:01.0,Turnover by T. Burke (lost ball; steal by J. Wall),,56,59
280,3,2:57.0,,J. Wall makes 2-pt layup from 1 ft,56,61
281,3,2:44.0,Personal foul by K. Humphries (drawn by T. Booker),,56,61
282,3,2:44.0,,Washington full timeout,56,61
283,3,2:44.0,,N. Hilário enters the game for K. Humphries,56,61
284,3,2:44.0,,R. Butler enters the game for P. Pierce,56,61
285,3,2:31.0,T. Burke misses 2-pt jump shot from 18 ft,,56,61
286,3,2:29.0,,Defensive rebound by B. Beal,56,61
287,3,2:21.0,,N. Hilário makes 2-pt layup from 1 ft (assist by B. Beal),56,63
288,3,2:12.0,Offensive foul by R. Gobert (drawn by N. Hilário),,56,63
289,3,2:12.0,Turnover by R. Gobert (offensive foul),,56,63
290,3,2:12.0,D. Exum enters the game for T. Burke,,56,63
291,3,1:48.0,,B. Beal misses 3-pt jump shot from 23 ft,56,63
292,3,1:48.0,Defensive rebound by T. Booker,,56,63
293,3,1:48.0,,Loose ball foul by N. Hilário (drawn by T. Booker),56,63
294,3,1:48.0,T. Booker misses free throw 1 of 2,,56,63
295,3,1:48.0,Offensive rebound by Team,,56,63
296,3,1:48.0,T. Booker misses free throw 2 of 2,,56,63
297,3,1:47.0,,Defensive rebound by M. Gortat,56,63
298,3,1:30.0,,M. Gortat misses 2-pt layup from 2 ft (block by R. Gobert),56,63
299,3,1:28.0,,Offensive rebound by M. Gortat,56,63
300,3,1:26.0,,M. Gortat misses 2-pt jump shot from 6 ft (block by R. Gobert),56,63
301,3,1:25.0,Defensive rebound by R. Gobert,,56,63
302,3,1:15.0,Turnover by T. Booker (bad pass; steal by B. Beal),,56,63
303,3,1:11.0,,Turnover by J. Wall (bad pass; steal by D. Exum),56,63
304,3,1:04.0,R. Hood makes 2-pt layup from 2 ft (assist by D. Exum),,58,63
305,3,0:42.0,,J. Wall makes 2-pt jump shot from 15 ft (assist by B. Beal),58,65
306,3,0:30.0,T. Booker misses 3-pt jump shot from 23 ft,,58,65
307,3,0:29.0,,Defensive rebound by B. Beal,58,65
308,3,0:05.0,,N. Hilário makes 2-pt jump shot from 9 ft (assist by J. Wall),58,67
309,4,11:46.0,,B. Beal misses 2-pt layup from 1 ft,58,67
310,4,11:45.0,,Offensive rebound by K. Séraphin,58,67
311,4,11:43.0,,K. Séraphin misses 2-pt layup from 1 ft,58,67
312,4,11:42.0,Defensive rebound by E. Freedom,,58,67
313,4,11:36.0,Turnover by D. Exum (bad pass; steal by A. Miller),,58,67
314,4,11:19.0,,A. Miller makes 2-pt layup from 2 ft,58,69
315,4,11:07.0,A. Burks makes 2-pt layup from 1 ft,,60,69
316,4,10:47.0,,B. Beal makes 2-pt jump shot from 21 ft,60,71
317,4,10:30.0,Turnover by A. Burks (bad pass; steal by R. Butler),,60,71
318,4,10:19.0,,N. Hilário makes 2-pt layup at rim (assist by R. Butler),60,73
319,4,10:19.0,,Shooting foul by A. Burks (drawn by N. Hilário),60,73
320,4,10:19.0,,O. Porter enters the game for B. Beal,60,73
321,4,10:19.0,,N. Hilário misses free throw 1 of 1,60,73
322,4,10:18.0,Defensive rebound by T. Booker,,60,73
323,4,10:06.0,A. Burks misses 2-pt jump shot from 2 ft,,60,73
324,4,10:05.0,Offensive rebound by A. Burks,,60,73
325,4,10:05.0,A. Burks misses 2-pt layup from 2 ft,,60,73
326,4,10:05.0,Offensive rebound by E. Freedom,,60,73
327,4,10:05.0,Personal foul by K. Séraphin (drawn by E. Freedom),,60,73
328,4,9:41.0,Shooting foul by A. Miller (drawn by A. Burks),,60,73
329,4,9:41.0,A. Burks makes free throw 1 of 3,,61,73
330,4,9:41.0,A. Burks makes free throw 2 of 3,,62,73
331,4,9:41.0,I. Clark enters the game for D. Exum,,62,73
332,4,9:41.0,A. Burks makes free throw 3 of 3,,63,73
333,4,9:24.0,,K. Séraphin misses 2-pt jump shot from 17 ft,63,73
334,4,9:23.0,,Offensive rebound by A. Miller,63,73
335,4,9:20.0,,A. Miller makes 2-pt layup at rim,63,75
336,4,9:04.0,A. Burks makes 3-pt jump shot from 25 ft,,66,75
337,4,8:39.0,,A. Miller makes 2-pt jump shot from 10 ft,66,77
338,4,8:13.0,T. Booker makes 2-pt hook shot from 7 ft (assist by E. Freedom),,68,77
339,4,8:01.0,Official timeout,,68,77
340,4,8:01.0,T. Burke enters the game for I. Clark,,68,77
341,4,8:01.0,G. Hayward enters the game for J. Ingles,,68,77
342,4,7:52.0,,O. Porter makes 2-pt jump shot from 15 ft (assist by A. Miller),68,79
343,4,7:34.0,G. Hayward misses 2-pt jump shot from 10 ft (block by R. Butler),,68,79
344,4,7:32.0,,Defensive rebound by O. Porter,68,79
345,4,7:28.0,,R. Butler misses 2-pt jump shot from 3 ft,68,79
346,4,7:27.0,,Offensive rebound by N. Hilário,68,79
347,4,7:25.0,,N. Hilário makes 2-pt layup at rim,68,81
348,4,7:19.0,Personal foul by K. Séraphin (drawn by E. Freedom),,68,81
349,4,7:09.0,T. Burke misses 3-pt jump shot from 26 ft,,68,81
350,4,7:08.0,,Defensive rebound by N. Hilário,68,81
351,4,6:54.0,,K. Séraphin makes 2-pt layup from 2 ft (assist by A. Miller),68,83
352,4,6:54.0,,Shooting foul by T. Booker (drawn by K. Séraphin),68,83
353,4,6:54.0,R. Gobert enters the game for T. Booker,,68,83
354,4,6:54.0,,K. Séraphin misses free throw 1 of 1,68,83
355,4,6:52.0,Defensive rebound by R. Gobert,,68,83
356,4,6:44.0,Shooting foul by N. Hilário (drawn by G. Hayward),,68,83
357,4,6:44.0,G. Hayward makes free throw 1 of 2,,69,83
358,4,6:44.0,G. Hayward makes free throw 2 of 2,,70,83
359,4,6:19.0,,R. Butler makes 2-pt jump shot from 13 ft,70,85
360,4,6:03.0,A. Burks makes 2-pt jump shot from 4 ft (assist by E. Freedom),,72,85
361,4,5:47.0,,N. Hilário misses 2-pt jump shot from 12 ft,72,85
362,4,5:46.0,Defensive rebound by T. Burke,,72,85
363,4,5:42.0,Shooting foul by K. Séraphin (drawn by G. Hayward),,72,85
364,4,5:42.0,,Washington full timeout,72,85
365,4,5:42.0,T. Booker enters the game for E. Freedom,,72,85
366,4,5:42.0,G. Hayward makes free throw 1 of 2,,73,85
367,4,5:42.0,G. Hayward misses free throw 2 of 2,,73,85
368,4,5:41.0,,Defensive rebound by N. Hilário,73,85
369,4,5:22.0,,A. Miller misses 2-pt layup at rim,73,85
370,4,5:21.0,Defensive rebound by T. Burke,,73,85
371,4,5:14.0,T. Burke misses 2-pt jump shot from 3 ft (block by K. Séraphin),,73,85
372,4,5:13.0,Offensive rebound by R. Gobert,,73,85
373,4,5:13.0,Turnover by R. Gobert (step out of bounds),,73,85
374,4,5:13.0,,J. Wall enters the game for A. Miller,73,85
375,4,5:13.0,,B. Beal enters the game for O. Porter,73,85
376,4,4:50.0,,R. Butler misses 2-pt jump shot from 20 ft,73,85
377,4,4:49.0,Defensive rebound by T. Booker,,73,85
378,4,4:36.0,T. Booker makes 2-pt jump shot from 18 ft (assist by A. Burks),,75,85
379,4,4:11.0,,R. Butler makes 2-pt jump shot from 9 ft,75,87
380,4,3:57.0,Shooting foul by R. Butler (drawn by G. Hayward),,75,87
381,4,3:57.0,G. Hayward makes free throw 1 of 2,,76,87
382,4,3:57.0,,K. Humphries enters the game for N. Hilário,76,87
383,4,3:57.0,,M. Gortat enters the game for K. Séraphin,76,87
384,4,3:57.0,G. Hayward makes free throw 2 of 2,,77,87
385,4,3:38.0,,R. Butler misses 3-pt jump shot from 26 ft,77,87
386,4,3:37.0,Defensive rebound by T. Booker,,77,87
387,4,3:19.0,T. Booker misses 2-pt jump shot from 18 ft,,77,87
388,4,3:18.0,Offensive rebound by Team,,77,87
389,4,3:18.0,,Loose ball foul by R. Butler (drawn by G. Hayward),77,87
390,4,3:18.0,G. Hayward makes free throw 1 of 2,,78,87
391,4,3:18.0,,P. Pierce enters the game for R. Butler,78,87
392,4,3:18.0,E. Freedom enters the game for R. Gobert,,78,87
393,4,3:18.0,G. Hayward makes free throw 2 of 2,,79,87
