,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,INDIANA_ACTION,MINNESOTA_SCORE,INDIANA_SCORE
102,2,11:31.0,,D. Rudež makes 3-pt jump shot from 23 ft (assist by R. Stuckey),25,24
103,2,11:08.0,,Offensive charge foul by C. Budinger (drawn by L. Scola),25,24
104,2,11:08.0,Turnover by C. Budinger (offensive foul),,25,24
105,2,10:52.0,,L. Scola misses 2-pt layup from 1 ft,25,24
106,2,10:51.0,Defensive rebound by R. Hummel,,25,24
107,2,10:40.0,A. Bennett misses 2-pt jump shot from 13 ft,,25,24
108,2,10:38.0,,Defensive rebound by R. Stuckey,25,24
109,2,10:23.0,,Shooting foul by R. Hummel (drawn by L. Scola),25,24
110,2,10:23.0,,L. Scola misses free throw 1 of 2,25,24
111,2,10:23.0,,Offensive rebound by Team,25,24
112,2,10:23.0,,L. Scola makes free throw 2 of 2,25,25
113,2,10:16.0,M. Williams makes 2-pt layup from 1 ft,,27,25
114,2,9:58.0,,D. Rudež makes 2-pt jump shot from 18 ft,27,27
115,2,9:44.0,Turnover by M. Williams (lost ball; steal by L. Allen),,27,27
116,2,9:40.0,,R. Stuckey makes 2-pt layup from 2 ft,27,29
117,2,9:40.0,,Shooting foul by A. Wiggins (drawn by R. Stuckey),27,29
118,2,9:40.0,Z. LaVine enters the game for M. Williams,,27,29
119,2,9:40.0,T. Young enters the game for A. Wiggins,,27,29
120,2,9:40.0,,R. Stuckey makes free throw 1 of 1,27,30
121,2,9:26.0,C. Budinger misses 3-pt jump shot from 23 ft,,27,30
122,2,9:24.0,,Defensive rebound by L. Scola,27,30
123,2,9:17.0,,R. Stuckey makes 2-pt layup at rim,27,32
124,2,9:15.0,Minnesota full timeout,,27,32
125,2,9:01.0,T. Young makes 2-pt layup at rim (assist by A. Bennett),,29,32
126,2,8:45.0,,D. Rudež misses 3-pt jump shot from 25 ft,29,32
127,2,8:43.0,Defensive rebound by T. Young,,29,32
128,2,8:26.0,Turnover by T. Young (bad pass; steal by R. Stuckey),,29,32
129,2,8:17.0,,L. Scola makes 2-pt jump shot from 3 ft (assist by D. Rudež),29,34
130,2,8:06.0,C. Budinger misses 3-pt jump shot from 26 ft,,29,34
131,2,8:05.0,,Defensive rebound by Team,29,34
132,2,7:59.0,,Personal foul by Z. LaVine (drawn by D. Sloan),29,34
133,2,7:59.0,T. Daniels enters the game for C. Budinger,,29,34
134,2,7:47.0,,Personal foul by Z. LaVine (drawn by L. Allen),29,34
135,2,7:47.0,,L. Allen misses free throw 1 of 2,29,34
136,2,7:47.0,,Offensive rebound by Team,29,34
137,2,7:47.0,,L. Allen misses free throw 2 of 2,29,34
138,2,7:46.0,Defensive rebound by T. Young,,29,34
139,2,7:28.0,Turnover by Z. LaVine (bad pass; steal by D. Sloan),,29,34
140,2,7:24.0,,R. Stuckey makes 2-pt layup from 1 ft (assist by D. Sloan),29,36
141,2,7:23.0,Minnesota full timeout,,29,36
142,2,7:09.0,T. Daniels makes 3-pt jump shot from 25 ft,,32,36
143,2,6:53.0,,L. Allen misses 2-pt jump shot from 16 ft,32,36
144,2,6:52.0,,Offensive rebound by L. Scola,32,36
145,2,6:49.0,,L. Scola makes 2-pt jump shot from 3 ft,32,38
146,2,6:32.0,T. Daniels makes 2-pt jump shot from 20 ft,,34,38
147,2,6:18.0,,L. Scola makes 2-pt jump shot from 18 ft (assist by D. Sloan),34,40
148,2,6:02.0,R. Hummel misses 2-pt jump shot from 20 ft,,34,40
149,2,6:01.0,,Defensive rebound by Team,34,40
150,2,6:01.0,,C. Miles enters the game for R. Stuckey,34,40
151,2,5:43.0,,C. Miles makes 2-pt dunk at rim (assist by L. Allen),34,42
152,2,5:28.0,Personal foul by C. Miles (drawn by T. Daniels),,34,42
153,2,5:28.0,Official timeout,,34,42
154,2,5:28.0,,D. West enters the game for L. Allen,34,42
155,2,5:28.0,M. Williams enters the game for A. Bennett,,34,42
156,2,5:28.0,G. Dieng enters the game for R. Hummel,,34,42
157,2,5:28.0,A. Wiggins enters the game for Z. LaVine,,34,42
158,2,5:19.0,M. Williams makes 2-pt jump shot from 17 ft,,36,42
159,2,4:52.0,,D. Rudež misses 2-pt jump shot from 22 ft,36,42
160,2,4:51.0,Defensive rebound by M. Williams,,36,42
161,2,4:41.0,T. Young misses 2-pt layup from 1 ft,,36,42
162,2,4:39.0,,Defensive rebound by L. Scola,36,42
163,2,4:25.0,,L. Scola misses 2-pt jump shot from 19 ft,36,42
164,2,4:24.0,Defensive rebound by A. Wiggins,,36,42
165,2,4:15.0,Turnover by A. Wiggins (lost ball; steal by D. Rudež),,36,42
166,2,4:06.0,,Turnover by L. Scola (bad pass),36,42
167,2,4:06.0,,R. Hibbert enters the game for L. Scola,36,42
168,2,4:06.0,,C. Watson enters the game for D. Sloan,36,42
169,2,3:50.0,A. Wiggins misses 2-pt jump shot from 18 ft,,36,42
170,2,3:49.0,,Defensive rebound by C. Miles,36,42
171,2,3:39.0,,Turnover by R. Hibbert (3 sec),36,42
172,2,3:27.0,,S. Hill enters the game for D. Rudež,36,42
173,2,3:25.0,M. Williams misses 2-pt jump shot from 20 ft,,36,42
174,2,3:23.0,Offensive rebound by Team,,36,42
175,2,3:17.0,A. Wiggins makes 2-pt jump shot from 8 ft (assist by G. Dieng),,38,42
176,2,3:05.0,,Indiana full timeout,38,42
177,2,2:59.0,,Shooting foul by A. Wiggins (drawn by C. Miles),38,42
178,2,2:59.0,,C. Miles makes free throw 1 of 2,38,43
179,2,2:59.0,C. Budinger enters the game for A. Wiggins,,38,43
180,2,2:59.0,,C. Miles makes free throw 2 of 2,38,44
181,2,2:43.0,T. Daniels misses 2-pt jump shot from 23 ft,,38,44
182,2,2:41.0,,Defensive rebound by D. West,38,44
183,2,2:38.0,,C. Miles makes 2-pt layup at rim (assist by C. Watson),38,46
184,2,2:35.0,,Violation by Team (jump ball),38,46
185,2,2:03.0,M. Williams makes 2-pt jump shot from 18 ft,,40,46
186,2,1:56.0,,C. Miles misses 3-pt jump shot from 24 ft,40,46
187,2,1:54.0,,Offensive rebound by R. Hibbert,40,46
188,2,1:38.0,,C. Watson makes 2-pt layup from 1 ft,40,48
189,2,1:08.0,T. Young makes 3-pt jump shot from 27 ft (assist by T. Daniels),,43,48
190,2,0:46.0,,C. Watson makes 2-pt layup at rim,43,50
191,2,0:41.0,M. Williams makes 2-pt jump shot from 13 ft,,45,50
192,2,0:30.0,,C. Watson misses 2-pt jump shot from 16 ft,45,50
193,2,0:29.0,,Offensive rebound by R. Hibbert,45,50
194,2,0:25.0,,S. Hill misses 2-pt jump shot from 17 ft,45,50
195,2,0:25.0,,Offensive rebound by Team,45,50
196,2,0:25.0,Loose ball foul by G. Dieng (drawn by R. Hibbert),,45,50
197,2,0:25.0,,R. Hibbert makes free throw 1 of 2,45,51
198,2,0:25.0,A. Bennett enters the game for G. Dieng,,45,51
199,2,0:25.0,,Indiana full timeout,45,51
200,2,0:25.0,,R. Stuckey enters the game for S. Hill,45,51
201,2,0:25.0,,R. Hibbert makes free throw 2 of 2,45,52
202,2,0:07.0,Personal foul by C. Watson (drawn by T. Daniels),,45,52
203,2,0:06.0,Personal foul by C. Miles (drawn by M. Williams),,45,52
204,2,0:06.0,M. Williams makes free throw 1 of 2,,46,52
205,2,0:06.0,,D. Rudež enters the game for R. Hibbert,46,52
206,2,0:06.0,R. Hummel enters the game for T. Daniels,,46,52
207,2,0:06.0,M. Williams misses free throw 2 of 2,,46,52
208,2,0:05.0,,Defensive rebound by R. Stuckey,46,52
209,2,0:00.0,,C. Miles misses 3-pt jump shot from 29 ft,46,52
210,2,0:00.0,,Offensive rebound by Team,46,52
211,3,11:46.0,T. Young makes 2-pt jump shot from 3 ft,,48,52
212,3,11:29.0,,C. Watson makes 2-pt jump shot from 20 ft,48,54
213,3,11:07.0,Personal foul by R. Hibbert (drawn by G. Dieng),,48,54
214,3,11:00.0,A. Wiggins makes 2-pt jump shot from 5 ft,,50,54
215,3,11:00.0,Shooting foul by S. Hill (drawn by A. Wiggins),,50,54
216,3,11:00.0,A. Wiggins makes free throw 1 of 1,,51,54
217,3,10:48.0,,Turnover by D. West (bad pass; steal by G. Dieng),51,54
218,3,10:42.0,T. Young misses 2-pt jump shot from 3 ft,,51,54
219,3,10:40.0,,Defensive rebound by D. West,51,54
220,3,10:24.0,,S. Hill makes 2-pt jump shot from 7 ft,51,56
221,3,10:00.0,M. Williams misses 2-pt jump shot from 5 ft,,51,56
222,3,9:59.0,Offensive rebound by G. Dieng,,51,56
223,3,9:58.0,G. Dieng misses 2-pt layup from 3 ft (block by R. Hibbert),,51,56
224,3,9:58.0,Offensive rebound by Team,,51,56
225,3,9:52.0,M. Williams misses 2-pt jump shot from 13 ft,,51,56
226,3,9:51.0,,Defensive rebound by C. Miles,51,56
227,3,9:38.0,,C. Miles misses 3-pt jump shot from 25 ft,51,56
228,3,9:36.0,Defensive rebound by G. Dieng,,51,56
229,3,9:24.0,A. Wiggins misses 2-pt jump shot from 9 ft,,51,56
230,3,9:23.0,,Defensive rebound by D. West,51,56
231,3,9:14.0,,C. Watson makes 2-pt layup from 2 ft (assist by D. West),51,58
232,3,9:14.0,Minnesota full timeout,,51,58
233,3,8:54.0,M. Williams makes 2-pt jump shot from 17 ft (assist by G. Dieng),,53,58
234,3,8:37.0,,C. Miles makes 2-pt jump shot from 22 ft (assist by S. Hill),53,60
235,3,8:11.0,T. Young misses 2-pt layup from 1 ft,,53,60
236,3,8:10.0,,Defensive rebound by C. Watson,53,60
237,3,8:05.0,,Turnover by C. Watson (bad pass; steal by C. Budinger),53,60
238,3,8:01.0,C. Budinger misses 2-pt layup at rim,,53,60
239,3,8:00.0,,Defensive rebound by C. Miles,53,60
240,3,7:54.0,,C. Miles makes 2-pt jump shot from 13 ft (assist by D. West),53,62
241,3,7:38.0,T. Young misses 2-pt jump shot from 18 ft,,53,62
242,3,7:36.0,,Defensive rebound by S. Hill,53,62
243,3,7:26.0,,R. Hibbert misses 2-pt jump shot from 3 ft,53,62
244,3,7:25.0,Defensive rebound by Team,,53,62
245,3,7:10.0,M. Williams makes 2-pt jump shot from 20 ft (assist by G. Dieng),,55,62
246,3,6:49.0,,S. Hill misses 2-pt jump shot from 16 ft,55,62
247,3,6:48.0,Defensive rebound by C. Budinger,,55,62
248,3,6:37.0,M. Williams makes 2-pt jump shot from 17 ft,,57,62
249,3,6:21.0,,Turnover by D. West (bad pass; steal by T. Young),57,62
250,3,6:17.0,Turnover by M. Williams (bad pass; steal by C. Miles),,57,62
251,3,6:04.0,,R. Hibbert misses 2-pt jump shot from 3 ft,57,62
252,3,6:02.0,,Offensive rebound by R. Hibbert,57,62
253,3,6:01.0,,R. Hibbert misses 2-pt layup at rim,57,62
254,3,6:01.0,,Offensive rebound by R. Hibbert,57,62
255,3,6:01.0,Violation by G. Dieng (def goaltending),,57,62
256,3,5:57.0,,R. Hibbert makes 2-pt layup at rim,57,64
257,3,5:47.0,G. Dieng makes flagrant free throw 1 of 2,,58,64
258,3,5:47.0,,R. Hibbert ejected from game,58,64
259,3,5:47.0,,L. Allen enters the game for R. Hibbert,58,64
260,3,5:47.0,G. Dieng makes flagrant free throw 2 of 2,,59,64
261,3,5:40.0,Offensive foul by G. Dieng (drawn by D. West),,59,64
262,3,5:40.0,Turnover by G. Dieng (offensive foul),,59,64
263,3,5:30.0,,C. Watson misses 2-pt jump shot from 20 ft,59,64
264,3,5:28.0,Defensive rebound by G. Dieng,,59,64
265,3,5:15.0,Turnover by G. Dieng (lost ball; steal by L. Allen),,59,64
266,3,5:00.0,,C. Miles makes 2-pt jump shot from 22 ft (assist by D. West),59,66
267,3,4:44.0,M. Williams makes 2-pt jump shot from 19 ft,,61,66
268,3,4:29.0,,L. Allen misses 2-pt jump shot from 7 ft,61,66
269,3,4:28.0,Defensive rebound by G. Dieng,,61,66
270,3,4:20.0,A. Wiggins misses 2-pt jump shot from 3 ft (block by C. Miles),,61,66
271,3,4:19.0,,Defensive rebound by S. Hill,61,66
272,3,4:11.0,,C. Miles makes 2-pt layup from 1 ft,61,68
273,3,3:46.0,A. Wiggins misses 2-pt layup from 2 ft,,61,68
274,3,3:45.0,,Defensive rebound by S. Hill,61,68
275,3,3:40.0,,Turnover by S. Hill (bad pass; steal by T. Young),61,68
276,3,3:39.0,Personal take foul by C. Watson (drawn by T. Young),,61,68
277,3,3:39.0,,R. Stuckey enters the game for S. Hill,61,68
278,3,3:39.0,A. Bennett enters the game for C. Budinger,,61,68
279,3,3:39.0,R. Hummel enters the game for G. Dieng,,61,68
280,3,3:23.0,M. Williams misses 2-pt jump shot from 16 ft,,61,68
281,3,3:22.0,,Defensive rebound by D. West,61,68
282,3,3:17.0,Offensive charge foul by C. Watson (drawn by M. Williams),,61,68
283,3,3:17.0,,Turnover by C. Watson (offensive foul),61,68
284,3,3:05.0,Turnover by A. Wiggins (traveling),,61,68
285,3,2:54.0,,C. Miles misses 3-pt jump shot from 25 ft,61,68
286,3,2:53.0,,Offensive rebound by L. Allen,61,68
287,3,2:53.0,,Shooting foul by A. Bennett (drawn by L. Allen),61,68
288,3,2:53.0,,Indiana full timeout,61,68
289,3,2:53.0,,L. Allen misses free throw 1 of 2,61,68
290,3,2:53.0,,Offensive rebound by Team,61,68
291,3,2:53.0,,L. Allen misses free throw 2 of 2,61,68
292,3,2:52.0,Defensive rebound by A. Bennett,,61,68
293,3,2:40.0,A. Wiggins misses 2-pt jump shot from 21 ft,,61,68
294,3,2:37.0,,Defensive rebound by R. Stuckey,61,68
295,3,2:32.0,,Offensive foul by D. West (drawn by R. Hummel),61,68
296,3,2:32.0,,Turnover by D. West (offensive foul),61,68
297,3,2:19.0,Turnover by T. Young (lost ball; steal by D. West),,61,68
298,3,2:05.0,,L. Allen misses 2-pt jump shot from 18 ft,61,68
299,3,2:03.0,Defensive rebound by R. Hummel,,61,68
300,3,1:49.0,M. Williams makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,64,68
301,3,1:27.0,,C. Miles makes 3-pt jump shot from 22 ft (assist by C. Watson),64,71
302,3,1:04.0,A. Wiggins misses 2-pt layup from 2 ft,,64,71
303,3,1:02.0,,Defensive rebound by L. Allen,64,71
304,3,0:51.0,,Personal foul by T. Young (drawn by D. West),64,71
305,3,0:51.0,,D. Sloan enters the game for C. Watson,64,71
306,3,0:51.0,,D. Rudež enters the game for C. Miles,64,71
307,3,0:51.0,G. Dieng enters the game for T. Young,,64,71
308,3,0:40.0,,D. West makes 2-pt jump shot from 3 ft (assist by D. Sloan),64,73
309,3,0:32.0,M. Williams makes 3-pt jump shot from 26 ft (assist by A. Bennett),,67,73
310,3,0:14.0,,D. West makes 2-pt jump shot from 20 ft (assist by D. Sloan),67,75
311,3,0:03.0,M. Williams makes 2-pt jump shot from 20 ft,,69,75
312,3,0:00.0,,D. Sloan misses 3-pt jump shot from 47 ft,69,75
313,3,0:00.0,,Offensive rebound by Team,69,75
314,4,11:46.0,,D. Rudež misses 3-pt jump shot from 22 ft,69,75
315,4,11:44.0,Defensive rebound by R. Hummel,,69,75
316,4,11:37.0,M. Williams makes 3-pt jump shot from 24 ft (assist by R. Hummel),,72,75
317,4,11:20.0,,L. Allen misses 2-pt jump shot from 13 ft,72,75
318,4,11:19.0,Defensive rebound by R. Hummel,,72,75
319,4,11:05.0,M. Williams misses 2-pt jump shot from 18 ft,,72,75
320,4,11:04.0,,Defensive rebound by R. Stuckey,72,75
321,4,10:49.0,,D. Rudež makes 3-pt jump shot from 25 ft (assist by L. Scola),72,78
322,4,10:23.0,R. Hummel makes 2-pt layup from 1 ft (assist by M. Williams),,74,78
323,4,10:11.0,,Personal foul by T. Daniels (drawn by R. Stuckey),74,78
324,4,10:11.0,,I. Mahinmi enters the game for L. Allen,74,78
325,4,10:04.0,,R. Stuckey misses 3-pt jump shot from 24 ft,74,78
326,4,10:02.0,,Offensive rebound by L. Scola,74,78
327,4,9:59.0,,Shooting foul by R. Hummel (drawn by L. Scola),74,78
328,4,9:59.0,,L. Scola misses free throw 1 of 2,74,78
329,4,9:59.0,,Offensive rebound by Team,74,78
330,4,9:59.0,,L. Scola makes free throw 2 of 2,74,79
331,4,9:47.0,M. Williams misses 2-pt jump shot from 15 ft,,74,79
332,4,9:46.0,,Defensive rebound by I. Mahinmi,74,79
333,4,9:38.0,,D. Sloan makes 2-pt jump shot from 4 ft,74,81
334,4,9:13.0,Turnover by Team (shot clock),,74,81
335,4,9:03.0,,Turnover by R. Stuckey (step out of bounds),74,81
336,4,8:51.0,T. Daniels misses 3-pt jump shot from 22 ft,,74,81
337,4,8:50.0,Offensive rebound by G. Dieng,,74,81
338,4,8:47.0,M. Williams makes 3-pt jump shot from 28 ft (assist by G. Dieng),,77,81
339,4,8:29.0,,Turnover by D. Rudež (bad pass; steal by A. Bennett),77,81
340,4,8:18.0,R. Hummel makes 3-pt jump shot from 22 ft (assist by M. Williams),,80,81
341,4,8:18.0,,Indiana full timeout,80,81
342,4,8:02.0,,Shooting foul by A. Bennett (drawn by L. Scola),80,81
343,4,8:02.0,,L. Scola misses free throw 1 of 2,80,81
344,4,8:02.0,,Offensive rebound by Team,80,81
345,4,8:02.0,,L. Scola misses free throw 2 of 2,80,81
346,4,8:01.0,Defensive rebound by A. Bennett,,80,81
347,4,7:45.0,Offensive foul by R. Hummel (drawn by R. Stuckey),,80,81
348,4,7:45.0,Turnover by R. Hummel (offensive foul),,80,81
349,4,7:45.0,,S. Hill enters the game for D. Rudež,80,81
350,4,7:29.0,,D. Sloan makes 2-pt jump shot from 4 ft,80,83
351,4,7:10.0,Shooting foul by I. Mahinmi (drawn by M. Williams),,80,83
352,4,7:10.0,,Technical foul by I. Mahinmi,80,83
353,4,7:10.0,M. Williams makes technical free throw,,81,83
354,4,7:10.0,M. Williams makes free throw 1 of 2,,82,83
355,4,7:10.0,A. Wiggins enters the game for T. Daniels,,82,83
356,4,7:10.0,M. Williams makes free throw 2 of 2,,83,83
357,4,7:03.0,,Shooting foul by M. Williams (drawn by D. Sloan),83,83
358,4,7:03.0,,D. Sloan misses free throw 1 of 2,83,83
359,4,7:03.0,,Offensive rebound by Team,83,83
360,4,7:03.0,,D. Sloan misses free throw 2 of 2,83,83
361,4,7:02.0,Defensive rebound by G. Dieng,,83,83
362,4,6:49.0,M. Williams misses 3-pt jump shot from 25 ft,,83,83
363,4,6:47.0,,Defensive rebound by L. Scola,83,83
364,4,6:32.0,,Shooting foul by A. Bennett (drawn by L. Scola),83,83
365,4,6:32.0,,L. Scola misses free throw 1 of 2,83,83
366,4,6:32.0,,Offensive rebound by Team,83,83
367,4,6:32.0,,C. Watson enters the game for D. Sloan,83,83
368,4,6:32.0,,L. Scola makes free throw 2 of 2,83,84
369,4,6:14.0,G. Dieng misses 2-pt jump shot from 3 ft (block by R. Stuckey),,83,84
370,4,6:13.0,,Defensive rebound by S. Hill,83,84
371,4,6:07.0,,R. Stuckey makes 2-pt jump shot from 11 ft,83,86
372,4,6:07.0,,Away from play foul by A. Bennett (drawn by I. Mahinmi),83,86
373,4,6:07.0,,D. West enters the game for L. Scola,83,86
374,4,6:07.0,,C. Miles enters the game for R. Stuckey,83,86
375,4,6:07.0,T. Young enters the game for A. Bennett,,83,86
376,4,6:07.0,,I. Mahinmi misses free throw 1 of 1,83,86
377,4,6:06.0,Defensive rebound by R. Hummel,,83,86
378,4,5:55.0,T. Young misses 2-pt jump shot from 6 ft (block by I. Mahinmi),,83,86
379,4,5:55.0,Offensive rebound by Team,,83,86
380,4,5:55.0,Official timeout,,83,86
381,4,5:55.0,,L. Scola enters the game for S. Hill,83,86
382,4,5:55.0,,S. Hill enters the game for L. Scola,83,86
383,4,5:51.0,M. Williams makes 2-pt jump shot from 20 ft (assist by A. Wiggins),,85,86
384,4,5:37.0,,Personal foul by T. Young (drawn by D. West),85,86
385,4,5:37.0,,D. West makes free throw 1 of 2,85,87
386,4,5:37.0,,D. West makes free throw 2 of 2,85,88
387,4,5:31.0,Personal foul by S. Hill (drawn by M. Williams),,85,88
388,4,5:31.0,,R. Stuckey enters the game for S. Hill,85,88
389,4,5:27.0,M. Williams makes 3-pt jump shot from 27 ft,,88,88
390,4,5:05.0,,Shooting foul by T. Young (drawn by C. Miles),88,88
391,4,5:05.0,,C. Miles makes free throw 1 of 2,88,89
