,QUARTER,TIME_REMAINING,ATLANTA_ACTION,WASHINGTON_ACTION,ATLANTA_SCORE,WASHINGTON_SCORE
52,1,6:01.0,D. Carroll misses 3-pt jump shot from 29 ft,,13,8
53,1,5:58.0,,Defensive rebound by K. Humphries,13,8
54,1,5:50.0,,Turnover by B. Beal (bad pass; steal by J. Teague),13,8
55,1,5:43.0,J. Teague misses 2-pt jump shot from 15 ft,,13,8
56,1,5:40.0,,Defensive rebound by M. Gortat,13,8
57,1,5:34.0,,J. Wall misses 2-pt jump shot from 20 ft,13,8
58,1,5:32.0,Defensive rebound by K. Korver,,13,8
59,1,5:25.0,J. Teague misses 2-pt jump shot from 7 ft,,13,8
60,1,5:20.0,,Defensive rebound by K. Humphries,13,8
61,1,5:15.0,,P. Pierce misses 2-pt jump shot from 16 ft,13,8
62,1,5:13.0,Defensive rebound by P. Millsap,,13,8
63,1,5:12.0,Turnover by P. Millsap (traveling),,13,8
64,1,5:12.0,,O. Porter enters the game for P. Pierce,13,8
65,1,4:59.0,,Shooting foul by P. Millsap (drawn by K. Humphries),13,8
66,1,4:59.0,,K. Humphries misses free throw 1 of 2,13,8
67,1,4:59.0,,Offensive rebound by Team,13,8
68,1,4:59.0,D. Schröder enters the game for J. Teague,,13,8
69,1,4:59.0,,K. Humphries makes free throw 2 of 2,13,9
70,1,4:46.0,P. Millsap makes 2-pt layup from 3 ft (assist by D. Schröder),,15,9
71,1,4:29.0,,J. Wall misses 3-pt jump shot from 25 ft,15,9
72,1,4:29.0,,Offensive rebound by Team,15,9
73,1,4:29.0,,Away from play foul by P. Antić (drawn by M. Gortat),15,9
74,1,4:29.0,,M. Gortat misses free throw 1 of 2,15,9
75,1,4:29.0,,Offensive rebound by Team,15,9
76,1,4:29.0,,D. Gooden enters the game for K. Humphries,15,9
77,1,4:29.0,T. Sefolosha enters the game for D. Carroll,,15,9
78,1,4:29.0,,M. Gortat makes free throw 2 of 2,15,10
79,1,4:06.0,D. Schröder makes 2-pt jump shot from 17 ft,,17,10
80,1,3:44.0,,B. Beal misses 3-pt jump shot from 23 ft,17,10
81,1,3:41.0,Defensive rebound by T. Sefolosha,,17,10
82,1,3:31.0,P. Millsap makes 2-pt jump shot from 5 ft (assist by P. Antić),,19,10
83,1,3:12.0,,O. Porter misses 2-pt jump shot from 14 ft,19,10
84,1,3:08.0,Defensive rebound by P. Millsap,,19,10
85,1,2:53.0,P. Antić misses 3-pt jump shot from 27 ft,,19,10
86,1,2:49.0,,Defensive rebound by B. Beal,19,10
87,1,2:44.0,,D. Gooden makes 2-pt jump shot from 20 ft (assist by J. Wall),19,12
88,1,2:44.0,Atlanta full timeout,,19,12
89,1,2:44.0,,Washington full timeout,19,12
90,1,2:44.0,,K. Séraphin enters the game for M. Gortat,19,12
91,1,2:44.0,S. Mack enters the game for K. Korver,,19,12
92,1,2:34.0,Shooting foul by D. Gooden (drawn by P. Millsap),,19,12
93,1,2:34.0,P. Millsap makes 2-pt layup from 1 ft,,21,12
94,1,2:34.0,P. Millsap makes free throw 1 of 1,,22,12
95,1,2:15.0,,Turnover by K. Séraphin (bad pass; steal by D. Schröder),22,12
96,1,1:54.0,D. Schröder misses 3-pt jump shot from 25 ft,,22,12
97,1,1:51.0,,Defensive rebound by D. Gooden,22,12
98,1,1:45.0,,J. Wall makes 2-pt layup from 4 ft,22,14
99,1,1:34.0,Turnover by T. Sefolosha (lost ball),,22,14
100,1,1:34.0,M. Scott enters the game for P. Millsap,,22,14
101,1,1:08.0,,B. Beal misses 2-pt layup from 3 ft,22,14
102,1,1:07.0,,Offensive rebound by O. Porter,22,14
103,1,1:07.0,,Shooting foul by P. Antić (drawn by O. Porter),22,14
104,1,1:07.0,,O. Porter makes free throw 1 of 2,22,15
105,1,1:07.0,A. Horford enters the game for P. Antić,,22,15
106,1,1:07.0,,O. Porter makes free throw 2 of 2,22,16
107,1,0:58.0,Turnover by D. Schröder (bad pass),,22,16
108,1,0:48.0,,J. Wall makes 2-pt jump shot from 3 ft,22,18
109,1,0:48.0,,Shooting foul by S. Mack (drawn by J. Wall),22,18
110,1,0:48.0,,J. Wall makes free throw 1 of 1,22,19
111,1,0:34.0,D. Schröder misses 2-pt jump shot from 3 ft,,22,19
112,1,0:31.0,Offensive rebound by T. Sefolosha,,22,19
113,1,0:28.0,M. Scott misses 3-pt jump shot from 27 ft,,22,19
114,1,0:24.0,,Defensive rebound by J. Wall,22,19
115,1,0:05.0,,D. Gooden misses 2-pt jump shot from 17 ft,22,19
116,1,0:02.0,Defensive rebound by A. Horford,,22,19
117,1,0:00.0,D. Schröder misses 3-pt jump shot from 26 ft,,22,19
118,1,0:00.0,Offensive rebound by Team,,22,19
119,2,11:42.0,,D. Gooden makes 3-pt jump shot from 25 ft (assist by A. Miller),22,22
120,2,11:19.0,Shooting foul by A. Miller (drawn by A. Horford),,22,22
121,2,11:19.0,A. Horford misses free throw 1 of 2,,22,22
122,2,11:19.0,Offensive rebound by Team,,22,22
123,2,11:19.0,A. Horford makes free throw 2 of 2,,23,22
124,2,10:58.0,,K. Séraphin misses 2-pt hook shot from 4 ft,23,22
125,2,10:54.0,,Offensive rebound by D. Gooden,23,22
126,2,10:47.0,,D. Gooden makes 2-pt layup from 1 ft,23,24
127,2,10:32.0,S. Mack makes 3-pt jump shot from 28 ft,,26,24
128,2,10:09.0,,B. Beal misses 2-pt jump shot from 5 ft (block by A. Horford),26,24
129,2,10:09.0,Defensive rebound by M. Scott,,26,24
130,2,9:53.0,D. Schröder makes 2-pt layup from 3 ft,,28,24
131,2,9:36.0,,Personal foul by M. Scott (drawn by D. Gooden),28,24
132,2,9:36.0,D. Carroll enters the game for T. Sefolosha,,28,24
133,2,9:25.0,,D. Gooden misses 3-pt jump shot from 27 ft,28,24
134,2,9:22.0,Defensive rebound by M. Scott,,28,24
135,2,9:15.0,M. Scott misses 3-pt jump shot from 26 ft,,28,24
136,2,9:13.0,Offensive rebound by D. Schröder,,28,24
137,2,9:04.0,Turnover by M. Scott (traveling),,28,24
138,2,8:42.0,,A. Miller makes 2-pt layup from 4 ft (assist by D. Gooden),28,26
139,2,8:25.0,S. Mack misses 2-pt jump shot from 5 ft,,28,26
140,2,8:23.0,,Defensive rebound by K. Séraphin,28,26
141,2,8:11.0,,O. Porter makes 2-pt layup from 3 ft (assist by A. Miller),28,28
142,2,7:45.0,M. Scott makes 3-pt jump shot from 23 ft (assist by S. Mack),,31,28
143,2,7:33.0,Official timeout,,31,28
144,2,7:33.0,J. Teague enters the game for D. Schröder,,31,28
145,2,7:25.0,,B. Beal makes 2-pt layup from 2 ft (assist by A. Miller),31,30
146,2,7:14.0,Shooting foul by B. Beal (drawn by J. Teague),,31,30
147,2,7:14.0,J. Teague makes free throw 1 of 2,,32,30
148,2,7:14.0,P. Millsap enters the game for M. Scott,,32,30
149,2,7:14.0,K. Korver enters the game for S. Mack,,32,30
150,2,7:14.0,J. Teague makes free throw 2 of 2,,33,30
151,2,7:00.0,,O. Porter misses 2-pt jump shot from 18 ft,33,30
152,2,6:58.0,Defensive rebound by P. Millsap,,33,30
153,2,6:52.0,J. Teague makes 2-pt jump shot from 4 ft,,35,30
154,2,6:38.0,,K. Séraphin makes 2-pt jump shot from 18 ft (assist by A. Miller),35,32
155,2,6:35.0,Turnover by J. Teague (traveling),,35,32
156,2,6:35.0,,J. Wall enters the game for A. Miller,35,32
157,2,6:09.0,,B. Beal misses 2-pt jump shot from 17 ft,35,32
158,2,6:07.0,Defensive rebound by A. Horford,,35,32
159,2,5:58.0,Personal foul by D. Gooden (drawn by P. Millsap),,35,32
160,2,5:58.0,,Washington full timeout,35,32
161,2,5:58.0,,K. Humphries enters the game for D. Gooden,35,32
162,2,5:58.0,,P. Pierce enters the game for O. Porter,35,32
163,2,5:44.0,Turnover by Team (shot clock),,35,32
164,2,5:21.0,,K. Séraphin misses 2-pt jump shot from 5 ft,35,32
165,2,5:18.0,,Offensive rebound by K. Séraphin,35,32
166,2,5:10.0,,K. Humphries makes 2-pt jump shot from 15 ft (assist by J. Wall),35,34
167,2,4:58.0,K. Korver misses 2-pt jump shot from 18 ft,,35,34
168,2,4:56.0,,Defensive rebound by J. Wall,35,34
169,2,4:45.0,,Turnover by J. Wall (lost ball; steal by D. Carroll),35,34
170,2,4:43.0,D. Carroll makes 2-pt layup at rim,,37,34
171,2,4:43.0,Shooting foul by J. Wall (drawn by D. Carroll),,37,34
172,2,4:43.0,,M. Gortat enters the game for K. Séraphin,37,34
173,2,4:43.0,P. Antić enters the game for A. Horford,,37,34
174,2,4:43.0,D. Carroll makes free throw 1 of 1,,38,34
175,2,4:29.0,,Personal foul by P. Millsap (drawn by K. Humphries),38,34
176,2,4:20.0,,Turnover by B. Beal (traveling),38,34
177,2,4:02.0,D. Carroll misses 2-pt jump shot from 8 ft (block by P. Pierce),,38,34
178,2,4:02.0,Offensive rebound by D. Carroll,,38,34
179,2,4:02.0,Personal foul by P. Pierce (drawn by P. Millsap),,38,34
180,2,4:02.0,P. Millsap makes free throw 1 of 2,,39,34
181,2,4:02.0,,G. Temple enters the game for B. Beal,39,34
182,2,4:02.0,P. Millsap misses free throw 2 of 2,,39,34
183,2,3:59.0,,Defensive rebound by M. Gortat,39,34
184,2,3:49.0,,P. Pierce makes 2-pt layup from 3 ft (assist by G. Temple),39,36
185,2,3:30.0,P. Millsap misses 3-pt jump shot from 26 ft,,39,36
186,2,3:30.0,,Defensive rebound by M. Gortat,39,36
187,2,3:28.0,,Turnover by J. Wall (bad pass),39,36
188,2,3:28.0,Atlanta full timeout,,39,36
189,2,3:11.0,P. Antić misses 2-pt jump shot from 19 ft,,39,36
190,2,3:08.0,,Defensive rebound by P. Pierce,39,36
191,2,3:06.0,,Turnover by J. Wall (bad pass),39,36
192,2,2:47.0,J. Teague misses 2-pt layup from 2 ft,,39,36
193,2,2:47.0,,Defensive rebound by Team,39,36
194,2,2:31.0,,M. Gortat misses 2-pt jump shot from 13 ft,39,36
195,2,2:28.0,,Offensive rebound by K. Humphries,39,36
196,2,2:22.0,,P. Pierce misses 3-pt jump shot from 26 ft,39,36
197,2,2:20.0,,Offensive rebound by K. Humphries,39,36
198,2,2:13.0,,J. Wall misses 3-pt jump shot from 27 ft,39,36
199,2,2:11.0,Defensive rebound by K. Korver,,39,36
200,2,2:07.0,Turnover by J. Teague (bad pass; steal by G. Temple),,39,36
201,2,2:07.0,,Turnover by J. Wall (bad pass),39,36
202,2,2:07.0,A. Horford enters the game for P. Antić,,39,36
203,2,1:54.0,J. Teague misses 2-pt layup from 1 ft,,39,36
204,2,1:52.0,Offensive rebound by D. Carroll,,39,36
205,2,1:52.0,Atlanta full timeout,,39,36
206,2,1:52.0,,B. Beal enters the game for G. Temple,39,36
207,2,1:36.0,P. Millsap misses 2-pt jump shot from 5 ft,,39,36
208,2,1:33.0,,Defensive rebound by K. Humphries,39,36
209,2,1:17.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by P. Pierce),39,39
210,2,0:52.0,D. Carroll misses 2-pt jump shot from 12 ft,,39,39
211,2,0:50.0,,Defensive rebound by J. Wall,39,39
212,2,0:43.0,,P. Pierce misses 3-pt jump shot from 27 ft,39,39
213,2,0:42.0,Defensive rebound by K. Korver,,39,39
214,2,0:42.0,Personal foul by J. Wall (drawn by K. Korver),,39,39
215,2,0:42.0,K. Korver makes free throw 1 of 2,,40,39
216,2,0:42.0,P. Antić enters the game for A. Horford,,40,39
217,2,0:42.0,,R. Butler enters the game for M. Gortat,40,39
218,2,0:42.0,K. Korver makes free throw 2 of 2,,41,39
219,2,0:29.0,,Turnover by J. Wall (lost ball; steal by J. Teague),41,39
220,2,0:26.0,D. Carroll misses 2-pt layup from 1 ft,,41,39
221,2,0:26.0,Offensive rebound by J. Teague,,41,39
222,2,0:26.0,J. Teague misses 2-pt tip-in at rim,,41,39
223,2,0:25.0,,Defensive rebound by K. Humphries,41,39
224,2,0:04.0,,B. Beal misses 2-pt jump shot from 9 ft (block by P. Antić),41,39
225,2,0:02.0,Defensive rebound by D. Carroll,,41,39
226,2,0:01.0,D. Carroll misses 3-pt jump shot from 28 ft,,41,39
227,2,0:00.0,Offensive rebound by Team,,41,39
228,3,11:43.0,,P. Pierce makes 2-pt jump shot from 16 ft (assist by J. Wall),41,41
229,3,11:36.0,Personal foul by K. Humphries (drawn by P. Millsap),,41,41
230,3,11:30.0,Turnover by K. Korver (bad pass),,41,41
231,3,11:18.0,,J. Wall misses 2-pt jump shot from 15 ft,41,41
232,3,11:15.0,Defensive rebound by K. Korver,,41,41
233,3,11:05.0,A. Horford misses 2-pt jump shot from 20 ft,,41,41
234,3,11:02.0,,Defensive rebound by J. Wall,41,41
235,3,10:53.0,,M. Gortat misses 2-pt hook shot from 2 ft,41,41
236,3,10:50.0,Defensive rebound by P. Millsap,,41,41
237,3,10:46.0,K. Korver misses 3-pt jump shot from 25 ft,,41,41
238,3,10:44.0,,Defensive rebound by K. Humphries,41,41
239,3,10:31.0,,P. Pierce makes 2-pt jump shot from 7 ft,41,43
240,3,10:13.0,A. Horford makes 2-pt jump shot from 18 ft,,43,43
241,3,9:56.0,,G. Temple makes 3-pt jump shot from 27 ft (assist by P. Pierce),43,46
242,3,9:39.0,D. Carroll misses 2-pt jump shot from 14 ft,,43,46
243,3,9:39.0,,Defensive rebound by Team,43,46
244,3,9:23.0,,P. Pierce misses 2-pt jump shot from 17 ft,43,46
245,3,9:21.0,Defensive rebound by P. Millsap,,43,46
246,3,9:15.0,P. Millsap misses 2-pt jump shot from 18 ft,,43,46
247,3,9:12.0,Offensive rebound by D. Carroll,,43,46
248,3,9:06.0,D. Carroll makes 2-pt layup at rim,,45,46
249,3,8:53.0,,K. Humphries misses 2-pt jump shot from 5 ft,45,46
250,3,8:50.0,,Offensive rebound by M. Gortat,45,46
251,3,8:45.0,,Turnover by P. Pierce (bad pass; steal by P. Millsap),45,46
252,3,8:36.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by J. Teague),,48,46
253,3,8:22.0,,K. Humphries misses 2-pt jump shot from 4 ft (block by P. Millsap),48,46
254,3,8:19.0,Defensive rebound by J. Teague,,48,46
255,3,8:14.0,J. Teague misses 2-pt layup from 2 ft,,48,46
256,3,8:11.0,,Defensive rebound by M. Gortat,48,46
257,3,8:04.0,,Personal foul by J. Teague (drawn by J. Wall),48,46
258,3,7:56.0,,Shooting foul by P. Millsap (drawn by K. Humphries),48,46
259,3,7:56.0,,K. Humphries misses free throw 1 of 2,48,46
260,3,7:56.0,,Offensive rebound by Team,48,46
261,3,7:56.0,,K. Humphries makes free throw 2 of 2,48,47
262,3,7:46.0,Turnover by K. Korver (lost ball),,48,47
263,3,7:37.0,,J. Wall misses 2-pt jump shot from 17 ft,48,47
264,3,7:33.0,,Offensive rebound by M. Gortat,48,47
265,3,7:30.0,,M. Gortat makes 2-pt tip-in at rim,48,49
266,3,7:19.0,A. Horford makes 2-pt dunk from 1 ft (assist by K. Korver),,50,49
267,3,7:11.0,,G. Temple makes 2-pt layup from 2 ft (assist by M. Gortat),50,51
268,3,7:11.0,,Shooting foul by K. Korver (drawn by G. Temple),50,51
269,3,7:11.0,,G. Temple misses free throw 1 of 1,50,51
270,3,7:05.0,Defensive rebound by P. Millsap,,50,51
271,3,6:58.0,Personal foul by G. Temple (drawn by J. Teague),,50,51
272,3,6:42.0,P. Millsap makes 3-pt jump shot from 28 ft (assist by A. Horford),,53,51
273,3,6:28.0,,Shooting foul by K. Korver (drawn by M. Gortat),53,51
274,3,6:28.0,,M. Gortat makes free throw 1 of 2,53,52
275,3,6:28.0,,M. Gortat makes free throw 2 of 2,53,53
276,3,6:11.0,P. Millsap misses 2-pt jump shot from 16 ft,,53,53
277,3,6:08.0,,Defensive rebound by P. Pierce,53,53
278,3,6:03.0,,K. Humphries misses 2-pt jump shot from 17 ft,53,53
279,3,6:00.0,Defensive rebound by D. Carroll,,53,53
280,3,5:52.0,Shooting foul by M. Gortat (drawn by J. Teague),,53,53
281,3,5:52.0,,Washington full timeout,53,53
282,3,5:52.0,,B. Beal enters the game for G. Temple,53,53
283,3,5:52.0,P. Antić enters the game for A. Horford,,53,53
284,3,5:52.0,J. Teague misses free throw 1 of 2,,53,53
285,3,5:52.0,Offensive rebound by Team,,53,53
286,3,5:52.0,J. Teague makes free throw 2 of 2,,54,53
287,3,5:42.0,,Def 3 sec tech foul by P. Millsap,54,53
288,3,5:42.0,,B. Beal misses technical free throw,54,53
289,3,5:33.0,,Offensive rebound by Team,54,53
290,3,5:33.0,,Turnover by B. Beal (bad pass; steal by J. Teague),54,53
291,3,5:26.0,J. Teague makes 2-pt dunk at rim,,56,53
292,3,5:24.0,Violation by P. Millsap (def goaltending),,56,53
293,3,5:24.0,,J. Wall makes 2-pt layup from 2 ft,56,55
294,3,5:16.0,J. Teague makes 2-pt layup from 1 ft,,58,55
295,3,4:51.0,,J. Wall misses 3-pt jump shot from 25 ft,58,55
296,3,4:47.0,,Offensive rebound by K. Humphries,58,55
297,3,4:46.0,,K. Humphries makes 2-pt layup at rim,58,57
298,3,4:39.0,Personal foul by B. Beal (drawn by J. Teague),,58,57
299,3,4:39.0,,O. Porter enters the game for P. Pierce,58,57
300,3,4:28.0,K. Korver misses 2-pt jump shot from 19 ft,,58,57
301,3,4:25.0,,Defensive rebound by M. Gortat,58,57
302,3,4:12.0,,Personal foul by P. Millsap (drawn by K. Humphries),58,57
303,3,4:12.0,,K. Humphries makes free throw 1 of 2,58,58
304,3,4:12.0,T. Sefolosha enters the game for D. Carroll,,58,58
305,3,4:12.0,M. Scott enters the game for P. Millsap,,58,58
306,3,4:12.0,,K. Humphries misses free throw 2 of 2,58,58
307,3,4:11.0,Defensive rebound by K. Korver,,58,58
308,3,3:50.0,J. Teague makes 2-pt jump shot from 7 ft,,60,58
309,3,3:28.0,,K. Humphries misses 2-pt jump shot from 14 ft (block by M. Scott),60,58
310,3,3:25.0,Defensive rebound by M. Scott,,60,58
311,3,3:12.0,Shooting foul by O. Porter (drawn by J. Teague),,60,58
312,3,3:12.0,J. Teague makes free throw 1 of 2,,61,58
313,3,3:12.0,S. Mack enters the game for K. Korver,,61,58
314,3,3:12.0,J. Teague makes free throw 2 of 2,,62,58
315,3,3:08.0,,D. Gooden enters the game for K. Humphries,62,58
316,3,2:52.0,,M. Gortat makes 2-pt jump shot from 13 ft (assist by J. Wall),62,60
317,3,2:37.0,J. Teague misses 2-pt jump shot from 3 ft,,62,60
318,3,2:35.0,,Defensive rebound by M. Gortat,62,60
319,3,2:29.0,,J. Wall misses 2-pt jump shot from 3 ft,62,60
320,3,2:29.0,Defensive rebound by Team,,62,60
321,3,2:29.0,Atlanta full timeout,,62,60
322,3,2:12.0,S. Mack makes 2-pt layup from 1 ft,,64,60
323,3,1:52.0,,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),64,63
324,3,1:30.0,J. Teague misses 2-pt jump shot from 19 ft,,64,63
325,3,1:28.0,,Defensive rebound by M. Gortat,64,63
326,3,1:16.0,,D. Gooden makes 2-pt jump shot from 20 ft (assist by J. Wall),64,65
327,3,1:00.0,M. Scott makes 2-pt layup from 4 ft (assist by S. Mack),,66,65
328,3,0:46.0,,B. Beal misses 2-pt jump shot from 5 ft (block by T. Sefolosha),66,65
329,3,0:42.0,Defensive rebound by S. Mack,,66,65
330,3,0:40.0,T. Sefolosha makes 2-pt layup from 2 ft (assist by S. Mack),,68,65
331,3,0:30.0,,Shooting foul by M. Scott (drawn by J. Wall),68,65
332,3,0:30.0,,J. Wall makes free throw 1 of 2,68,66
333,3,0:30.0,D. Schröder enters the game for J. Teague,,68,66
334,3,0:30.0,,J. Wall makes free throw 2 of 2,68,67
335,3,0:09.0,S. Mack misses 3-pt jump shot from 29 ft,,68,67
336,3,0:06.0,,Defensive rebound by D. Gooden,68,67
337,3,0:01.0,,J. Wall misses 2-pt jump shot from 19 ft,68,67
338,3,0:00.0,,Offensive rebound by Team,68,67
339,4,11:36.0,T. Sefolosha misses 2-pt layup from 4 ft,,68,67
340,4,11:34.0,,Defensive rebound by O. Porter,68,67
341,4,11:13.0,,O. Porter makes 2-pt layup from 1 ft,68,69
342,4,11:01.0,S. Mack makes 2-pt jump shot from 18 ft (assist by A. Horford),,70,69
343,4,10:40.0,,Turnover by O. Porter (bad pass; steal by T. Sefolosha),70,69
344,4,10:32.0,Turnover by S. Mack (bad pass; steal by D. Gooden),,70,69
345,4,10:15.0,,B. Beal misses 2-pt jump shot from 2 ft,70,69
346,4,10:13.0,,Offensive rebound by B. Beal,70,69
347,4,10:13.0,,Shooting foul by A. Horford (drawn by B. Beal),70,69
348,4,10:13.0,D. Carroll enters the game for T. Sefolosha,,70,69
349,4,10:13.0,,B. Beal makes free throw 1 of 2,70,70
350,4,10:13.0,,B. Beal makes free throw 2 of 2,70,71
351,4,10:01.0,Personal foul by A. Miller (drawn by D. Schröder),,70,71
352,4,9:53.0,D. Schröder misses 3-pt jump shot from 28 ft,,70,71
353,4,9:51.0,,Defensive rebound by K. Séraphin,70,71
354,4,9:37.0,,D. Gooden misses 2-pt layup from 4 ft,70,71
355,4,9:35.0,Defensive rebound by S. Mack,,70,71
356,4,9:35.0,Offensive foul by S. Mack (drawn by A. Miller),,70,71
357,4,9:35.0,Turnover by S. Mack (offensive foul),,70,71
358,4,9:24.0,,A. Miller makes 2-pt jump shot from 5 ft,70,73
359,4,9:07.0,Shooting foul by B. Beal (drawn by M. Scott),,70,73
360,4,9:07.0,M. Scott makes free throw 1 of 2,,71,73
361,4,9:07.0,M. Scott makes free throw 2 of 2,,72,73
362,4,8:52.0,,B. Beal misses 3-pt jump shot from 27 ft,72,73
363,4,8:50.0,Defensive rebound by A. Horford,,72,73
364,4,8:45.0,S. Mack misses 3-pt jump shot from 26 ft,,72,73
365,4,8:41.0,Offensive rebound by M. Scott,,72,73
366,4,8:36.0,S. Mack makes 3-pt jump shot from 25 ft (assist by M. Scott),,75,73
367,4,8:22.0,,Turnover by A. Miller (bad pass; steal by S. Mack),75,73
368,4,8:09.0,M. Scott makes 2-pt layup from 3 ft (assist by D. Schröder),,77,73
369,4,7:55.0,,B. Beal misses 2-pt jump shot from 16 ft,77,73
370,4,7:53.0,Defensive rebound by S. Mack,,77,73
371,4,7:51.0,Personal foul by B. Beal (drawn by D. Schröder),,77,73
372,4,7:51.0,Official timeout,,77,73
373,4,7:51.0,,J. Wall enters the game for A. Miller,77,73
374,4,7:51.0,,P. Pierce enters the game for O. Porter,77,73
375,4,7:51.0,P. Millsap enters the game for S. Mack,,77,73
376,4,7:40.0,M. Scott makes 3-pt jump shot from 23 ft (assist by D. Schröder),,80,73
377,4,7:20.0,,Turnover by B. Beal (bad pass; steal by D. Schröder),80,73
378,4,7:14.0,M. Scott misses 3-pt jump shot from 27 ft,,80,73
379,4,7:13.0,Offensive rebound by Team,,80,73
380,4,7:13.0,,M. Gortat enters the game for D. Gooden,80,73
381,4,7:13.0,,R. Butler enters the game for K. Séraphin,80,73
382,4,7:13.0,S. Mack enters the game for A. Horford,,80,73
383,4,6:52.0,M. Scott misses 2-pt jump shot from 18 ft,,80,73
384,4,6:52.0,Offensive rebound by M. Scott,,80,73
385,4,6:52.0,Shooting foul by M. Gortat (drawn by M. Scott),,80,73
386,4,6:52.0,M. Scott makes free throw 1 of 2,,81,73
387,4,6:52.0,M. Scott makes free throw 2 of 2,,82,73
388,4,6:34.0,,M. Gortat makes 2-pt jump shot from 15 ft (assist by J. Wall),82,75
389,4,6:21.0,S. Mack makes 2-pt jump shot from 10 ft,,84,75
390,4,6:09.0,,P. Pierce makes 2-pt jump shot from 4 ft (assist by J. Wall),84,77
391,4,6:09.0,,Shooting foul by M. Scott (drawn by P. Pierce),84,77
392,4,6:09.0,J. Teague enters the game for S. Mack,,84,77
393,4,6:09.0,,P. Pierce makes free throw 1 of 1,84,78
394,4,5:52.0,P. Millsap misses 2-pt layup from 3 ft,,84,78
