,QUARTER,TIME_REMAINING,UTAH_ACTION,OKLAHOMA CITY_ACTION,UTAH_SCORE,OKLAHOMA CITY_SCORE
101,2,10:08.0,T. Booker misses 3-pt jump shot from 22 ft,,35,27
102,2,10:07.0,Offensive rebound by D. Favors,,35,27
103,2,10:04.0,Turnover by E. Millsap (traveling),,35,27
104,2,9:50.0,,A. Morrow misses 2-pt jump shot from 16 ft,35,27
105,2,9:47.0,Defensive rebound by T. Booker,,35,27
106,2,9:39.0,D. Favors misses 2-pt hook shot from 4 ft,,35,27
107,2,9:38.0,,Defensive rebound by K. Perkins,35,27
108,2,9:28.0,,A. Morrow misses 3-pt jump shot from 24 ft,35,27
109,2,9:27.0,,Offensive rebound by Team,35,27
110,2,9:27.0,,Personal foul by T. Booker (drawn by K. Perkins),35,27
111,2,9:19.0,,R. Jackson misses 2-pt jump shot from 7 ft,35,27
112,2,9:18.0,Defensive rebound by T. Booker,,35,27
113,2,8:59.0,D. Favors misses 2-pt layup from 1 ft (block by N. Collison),,35,27
114,2,8:58.0,Offensive rebound by D. Favors,,35,27
115,2,8:58.0,,K. Durant enters the game for D. Waiters,35,27
116,2,8:55.0,T. Booker misses 2-pt jump shot from 20 ft,,35,27
117,2,8:54.0,,Defensive rebound by K. Perkins,35,27
118,2,8:44.0,,K. Durant misses 2-pt jump shot from 16 ft,35,27
119,2,8:43.0,Defensive rebound by T. Booker,,35,27
120,2,8:21.0,T. Booker misses 2-pt jump shot from 16 ft,,35,27
121,2,8:20.0,,Defensive rebound by A. Morrow,35,27
122,2,8:12.0,,R. Jackson makes 2-pt jump shot from 7 ft,35,29
123,2,8:06.0,D. Favors makes 2-pt layup from 1 ft (assist by T. Burke),,37,29
124,2,7:52.0,,Personal foul by T. Booker (drawn by N. Collison),37,29
125,2,7:52.0,,R. Westbrook enters the game for A. Morrow,37,29
126,2,7:52.0,,S. Adams enters the game for K. Perkins,37,29
127,2,7:52.0,R. Gobert enters the game for T. Booker,,37,29
128,2,7:47.0,,K. Durant makes 2-pt dunk at rim (assist by N. Collison),37,31
129,2,7:33.0,T. Burke misses 2-pt jump shot from 11 ft,,37,31
130,2,7:32.0,,Defensive rebound by R. Jackson,37,31
131,2,7:23.0,,N. Collison misses 3-pt jump shot from 22 ft,37,31
132,2,7:22.0,Defensive rebound by E. Millsap,,37,31
133,2,7:09.0,Turnover by D. Exum (bad pass; steal by R. Westbrook),,37,31
134,2,7:05.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),37,33
135,2,7:04.0,Utah full timeout,,37,33
136,2,7:04.0,,S. Ibaka enters the game for N. Collison,37,33
137,2,7:04.0,J. Ingles enters the game for D. Exum,,37,33
138,2,6:42.0,T. Burke misses 2-pt jump shot from 5 ft (block by K. Durant),,37,33
139,2,6:40.0,,Defensive rebound by S. Ibaka,37,33
140,2,6:36.0,,Turnover by K. Durant (bad pass; steal by E. Millsap),37,33
141,2,6:30.0,E. Millsap misses 2-pt layup from 2 ft,,37,33
142,2,6:28.0,Offensive rebound by T. Burke,,37,33
143,2,6:11.0,T. Burke makes 2-pt jump shot from 6 ft,,39,33
144,2,5:50.0,,S. Ibaka misses 2-pt jump shot from 18 ft,39,33
145,2,5:49.0,,Offensive rebound by Team,39,33
146,2,5:46.0,G. Hayward enters the game for J. Ingles,,39,33
147,2,5:46.0,,Personal foul by E. Millsap (drawn by K. Durant),39,33
148,2,5:46.0,Technical foul by E. Millsap,,39,33
149,2,5:46.0,,K. Durant makes technical free throw,39,34
150,2,5:35.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by R. Westbrook),39,37
151,2,5:18.0,D. Favors misses 2-pt jump shot from 3 ft,,39,37
152,2,5:17.0,,Defensive rebound by R. Westbrook,39,37
153,2,5:11.0,,Turnover by R. Westbrook (bad pass),39,37
154,2,4:49.0,Turnover by R. Gobert (3 sec),,39,37
155,2,4:36.0,,Turnover by S. Adams (bad pass; steal by T. Burke),39,37
156,2,4:32.0,G. Hayward makes 2-pt dunk at rim (assist by T. Burke),,41,37
157,2,4:18.0,,K. Durant misses 3-pt jump shot from 24 ft,41,37
158,2,4:17.0,,Offensive rebound by R. Westbrook,41,37
159,2,4:13.0,,R. Jackson makes 3-pt jump shot from 24 ft (assist by R. Westbrook),41,40
160,2,3:51.0,R. Gobert misses 2-pt layup from 1 ft,,41,40
161,2,3:51.0,Offensive rebound by D. Favors,,41,40
162,2,3:51.0,D. Favors misses 2-pt tip-in from 1 ft,,41,40
163,2,3:51.0,,Defensive rebound by Team,41,40
164,2,3:35.0,,S. Ibaka misses 2-pt dunk at rim (block by R. Gobert),41,40
165,2,3:33.0,Defensive rebound by G. Hayward,,41,40
166,2,3:17.0,T. Burke makes 3-pt jump shot from 24 ft (assist by G. Hayward),,44,40
167,2,3:04.0,,Turnover by R. Westbrook (bad pass; steal by R. Gobert),44,40
168,2,2:58.0,T. Burke makes 2-pt layup from 1 ft,,46,40
169,2,2:56.0,,Oklahoma City full timeout,46,40
170,2,2:56.0,Official timeout,,46,40
171,2,2:56.0,,D. Waiters enters the game for R. Jackson,46,40
172,2,2:56.0,T. Booker enters the game for D. Favors,,46,40
173,2,2:40.0,,K. Durant misses 2-pt jump shot from 6 ft,46,40
174,2,2:38.0,,Offensive rebound by Team,46,40
175,2,2:34.0,,K. Durant makes 2-pt jump shot from 12 ft,46,42
176,2,2:11.0,Shooting foul by S. Ibaka (drawn by R. Gobert),,46,42
177,2,2:11.0,R. Gobert makes free throw 1 of 2,,47,42
178,2,2:11.0,D. Favors enters the game for T. Booker,,47,42
179,2,2:11.0,R. Gobert makes free throw 2 of 2,,48,42
180,2,2:00.0,,R. Westbrook misses 2-pt jump shot from 6 ft (block by D. Favors),48,42
181,2,2:00.0,,Offensive rebound by Team,48,42
182,2,1:57.0,,S. Ibaka misses 2-pt jump shot from 16 ft,48,42
183,2,1:56.0,,Offensive rebound by D. Waiters,48,42
184,2,1:48.0,,D. Waiters misses 3-pt jump shot from 22 ft,48,42
185,2,1:47.0,Defensive rebound by R. Gobert,,48,42
186,2,1:33.0,E. Millsap misses 3-pt jump shot from 23 ft,,48,42
187,2,1:32.0,,Defensive rebound by S. Adams,48,42
188,2,1:26.0,,R. Westbrook makes 2-pt layup from 1 ft,48,44
189,2,1:01.0,,A. Roberson enters the game for S. Ibaka,48,44
190,2,1:01.0,T. Booker enters the game for R. Gobert,,48,44
191,2,0:58.0,T. Booker makes 2-pt jump shot from 11 ft (assist by G. Hayward),,50,44
192,2,0:46.0,,S. Adams misses 2-pt layup at rim,50,44
193,2,0:45.0,Defensive rebound by D. Favors,,50,44
194,2,0:31.0,Turnover by D. Favors (bad pass; steal by D. Waiters),,50,44
195,2,0:25.0,,K. Durant misses 3-pt jump shot from 24 ft,50,44
196,2,0:23.0,,Offensive rebound by S. Adams,50,44
197,2,0:02.0,,K. Durant misses 3-pt jump shot from 26 ft,50,44
198,2,0:01.0,Defensive rebound by G. Hayward,,50,44
199,3,11:40.0,G. Hayward misses 2-pt layup at rim,,50,44
200,3,11:38.0,Offensive rebound by R. Gobert,,50,44
201,3,11:22.0,D. Favors makes 2-pt jump shot from 8 ft (assist by J. Ingles),,52,44
202,3,11:05.0,,A. Roberson misses 2-pt layup from 1 ft (block by R. Gobert),52,44
203,3,11:05.0,,Offensive rebound by Team,52,44
204,3,10:57.0,,S. Ibaka makes 3-pt jump shot from 22 ft (assist by A. Roberson),52,47
205,3,10:33.0,Shooting foul by S. Adams (drawn by G. Hayward),,52,47
206,3,10:33.0,G. Hayward makes free throw 1 of 2,,53,47
207,3,10:33.0,G. Hayward makes free throw 2 of 2,,54,47
208,3,10:16.0,,K. Durant makes 2-pt jump shot from 14 ft (assist by R. Westbrook),54,49
209,3,9:46.0,G. Hayward misses 3-pt jump shot from 25 ft,,54,49
210,3,9:46.0,,Defensive rebound by S. Ibaka,54,49
211,3,9:40.0,,Turnover by R. Westbrook (bad pass; steal by G. Hayward),54,49
212,3,9:27.0,D. Favors misses 2-pt layup from 2 ft,,54,49
213,3,9:26.0,,Defensive rebound by S. Ibaka,54,49
214,3,9:19.0,,R. Westbrook misses 2-pt jump shot from 16 ft,54,49
215,3,9:18.0,Defensive rebound by T. Burke,,54,49
216,3,9:00.0,J. Ingles misses 2-pt jump shot from 7 ft,,54,49
217,3,8:59.0,,Defensive rebound by R. Westbrook,54,49
218,3,8:56.0,,Shooting foul by G. Hayward (drawn by K. Durant),54,49
219,3,8:56.0,,K. Durant makes 2-pt layup from 1 ft (assist by R. Westbrook),54,51
220,3,8:56.0,,K. Durant makes free throw 1 of 1,54,52
221,3,8:45.0,T. Burke makes 2-pt jump shot from 18 ft,,56,52
222,3,8:30.0,,S. Ibaka misses 2-pt hook shot from 4 ft,56,52
223,3,8:29.0,,Offensive rebound by S. Adams,56,52
224,3,8:29.0,,S. Adams makes 2-pt tip-in from 2 ft,56,54
225,3,8:17.0,Turnover by R. Gobert (bad pass),,56,54
226,3,8:04.0,,S. Ibaka misses 3-pt jump shot from 23 ft,56,54
227,3,8:03.0,Defensive rebound by R. Gobert,,56,54
228,3,7:50.0,,Loose ball foul by S. Adams (drawn by R. Gobert),56,54
229,3,7:48.0,G. Hayward makes 2-pt layup from 2 ft (assist by J. Ingles),,58,54
230,3,7:48.0,Shooting foul by A. Roberson (drawn by G. Hayward),,58,54
231,3,7:48.0,,K. Perkins enters the game for S. Adams,58,54
232,3,7:48.0,G. Hayward misses free throw 1 of 1,,58,54
233,3,7:47.0,,Defensive rebound by K. Perkins,58,54
234,3,7:31.0,,A. Roberson misses 2-pt layup from 1 ft (block by R. Gobert),58,54
235,3,7:29.0,,Offensive rebound by K. Durant,58,54
236,3,7:24.0,,S. Ibaka misses 2-pt jump shot from 20 ft,58,54
237,3,7:23.0,,Offensive rebound by A. Roberson,58,54
238,3,7:17.0,,R. Westbrook makes 2-pt jump shot from 15 ft,58,56
239,3,7:00.0,T. Burke makes 2-pt layup from 1 ft,,60,56
240,3,6:44.0,,S. Ibaka makes 2-pt jump shot from 10 ft,60,58
241,3,6:32.0,J. Ingles misses 3-pt jump shot from 24 ft,,60,58
242,3,6:31.0,,Defensive rebound by K. Perkins,60,58
243,3,6:22.0,,R. Westbrook misses 2-pt jump shot from 3 ft (block by R. Gobert),60,58
244,3,6:20.0,,Offensive rebound by K. Perkins,60,58
245,3,6:19.0,,K. Perkins makes 2-pt layup from 1 ft,60,60
246,3,5:55.0,T. Burke misses 3-pt jump shot from 25 ft,,60,60
247,3,5:54.0,,Defensive rebound by A. Roberson,60,60
248,3,5:48.0,,R. Westbrook misses 2-pt jump shot from 9 ft,60,60
249,3,5:47.0,Defensive rebound by J. Ingles,,60,60
250,3,5:23.0,D. Favors makes 2-pt layup from 1 ft (assist by G. Hayward),,62,60
251,3,5:14.0,,Oklahoma City full timeout,62,60
252,3,5:14.0,,A. Morrow enters the game for A. Roberson,62,60
253,3,5:10.0,,Offensive foul by K. Perkins (drawn by G. Hayward),62,60
254,3,5:10.0,,Turnover by K. Perkins (offensive foul),62,60
255,3,4:57.0,D. Favors makes 2-pt jump shot from 13 ft (assist by G. Hayward),,64,60
256,3,4:42.0,,A. Morrow misses 3-pt jump shot from 23 ft,64,60
257,3,4:41.0,,Offensive rebound by S. Ibaka,64,60
258,3,4:40.0,,Personal foul by R. Gobert (drawn by S. Ibaka),64,60
259,3,4:32.0,,R. Westbrook makes 2-pt jump shot from 11 ft,64,62
260,3,4:17.0,D. Favors makes 2-pt layup from 2 ft (assist by J. Ingles),,66,62
261,3,4:11.0,,R. Westbrook makes 2-pt layup at rim,66,64
262,3,3:50.0,G. Hayward makes 2-pt jump shot from 11 ft,,68,64
263,3,3:35.0,,K. Durant makes 3-pt jump shot from 23 ft (assist by R. Westbrook),68,67
264,3,3:23.0,G. Hayward makes 2-pt layup from 1 ft (assist by J. Ingles),,70,67
265,3,3:05.0,,Shooting foul by D. Favors (drawn by R. Westbrook),70,67
266,3,3:05.0,,R. Westbrook makes free throw 1 of 2,70,68
267,3,3:05.0,,D. Waiters enters the game for S. Ibaka,70,68
268,3,3:05.0,,R. Westbrook makes free throw 2 of 2,70,69
269,3,3:02.0,Utah full timeout,,70,69
270,3,3:01.0,T. Booker enters the game for D. Favors,,70,69
271,3,3:01.0,D. Exum enters the game for J. Ingles,,70,69
272,3,3:01.0,E. Millsap enters the game for T. Burke,,70,69
273,3,2:53.0,G. Hayward makes 2-pt jump shot from 13 ft,,72,69
274,3,2:40.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),72,72
275,3,2:18.0,T. Booker misses 2-pt jump shot from 15 ft,,72,72
276,3,2:18.0,,Defensive rebound by Team,72,72
277,3,2:17.0,,N. Collison enters the game for K. Durant,72,72
278,3,2:01.0,,N. Collison misses 2-pt layup from 1 ft,72,72
279,3,2:00.0,Defensive rebound by T. Booker,,72,72
280,3,1:44.0,T. Booker makes 2-pt layup from 1 ft (assist by D. Exum),,74,72
281,3,1:38.0,,R. Westbrook misses 2-pt layup from 2 ft (block by R. Gobert),74,72
282,3,1:37.0,Defensive rebound by E. Millsap,,74,72
283,3,1:29.0,Personal foul by A. Morrow (drawn by G. Hayward),,74,72
284,3,1:29.0,,R. Jackson enters the game for R. Westbrook,74,72
285,3,1:18.0,Turnover by R. Gobert (traveling),,74,72
286,3,1:11.0,Loose ball foul by E. Millsap (drawn by R. Jackson),,74,72
287,3,1:00.0,,A. Morrow misses 3-pt jump shot from 24 ft,74,72
288,3,0:59.0,Defensive rebound by R. Gobert,,74,72
289,3,0:37.0,G. Hayward makes 2-pt jump shot from 5 ft,,76,72
290,3,0:28.0,,A. Morrow makes 2-pt jump shot from 11 ft,76,74
291,3,0:08.0,Turnover by G. Hayward (bad pass),,76,74
292,3,0:03.0,,D. Waiters misses 2-pt layup from 2 ft,76,74
293,3,0:02.0,Defensive rebound by G. Hayward,,76,74
294,3,0:00.0,G. Hayward misses 3-pt jump shot from 56 ft,,76,74
295,3,0:00.0,,Defensive rebound by Team,76,74
296,4,11:37.0,,K. Perkins makes 2-pt hook shot from 3 ft (assist by A. Morrow),76,76
297,4,11:22.0,Shooting foul by N. Collison (drawn by D. Favors),,76,76
298,4,11:22.0,D. Favors makes free throw 1 of 2,,77,76
299,4,11:22.0,D. Favors misses free throw 2 of 2,,77,76
300,4,11:22.0,,Defensive rebound by R. Jackson,77,76
301,4,11:10.0,,A. Morrow misses 2-pt jump shot from 16 ft,77,76
302,4,11:10.0,Defensive rebound by D. Favors,,77,76
303,4,10:59.0,Turnover by T. Booker (bad pass),,77,76
304,4,10:50.0,,R. Jackson misses 2-pt jump shot from 16 ft,77,76
305,4,10:49.0,Defensive rebound by T. Booker,,77,76
306,4,10:25.0,D. Exum misses 3-pt jump shot from 24 ft,,77,76
307,4,10:23.0,,Defensive rebound by R. Jackson,77,76
308,4,10:10.0,,Turnover by A. Morrow (lost ball; steal by D. Exum),77,76
309,4,10:06.0,T. Burke makes 2-pt layup from 1 ft (assist by D. Exum),,79,76
310,4,9:54.0,,R. Jackson misses 2-pt jump shot from 17 ft,79,76
311,4,9:53.0,Defensive rebound by T. Booker,,79,76
312,4,9:46.0,T. Booker makes 2-pt dunk at rim (assist by T. Burke),,81,76
313,4,9:45.0,,Oklahoma City full timeout,81,76
314,4,9:30.0,,D. Waiters makes 2-pt jump shot from 8 ft (assist by N. Collison),81,78
315,4,9:13.0,T. Burke makes 2-pt layup from 1 ft,,83,78
316,4,8:59.0,,D. Waiters misses 2-pt layup from 2 ft (block by D. Favors),83,78
317,4,8:58.0,Defensive rebound by D. Favors,,83,78
318,4,8:44.0,D. Exum misses 3-pt jump shot from 22 ft,,83,78
319,4,8:43.0,,Defensive rebound by N. Collison,83,78
320,4,8:35.0,,R. Jackson misses 2-pt jump shot from 5 ft,83,78
321,4,8:35.0,Defensive rebound by E. Millsap,,83,78
322,4,8:13.0,T. Burke misses 2-pt jump shot from 5 ft,,83,78
323,4,8:13.0,Offensive rebound by D. Favors,,83,78
324,4,8:13.0,Shooting foul by N. Collison (drawn by D. Favors),,83,78
325,4,8:13.0,D. Favors makes free throw 1 of 2,,84,78
326,4,8:13.0,,R. Westbrook enters the game for R. Jackson,84,78
327,4,8:13.0,,S. Ibaka enters the game for N. Collison,84,78
328,4,8:13.0,,K. Durant enters the game for A. Morrow,84,78
329,4,8:13.0,D. Favors makes free throw 2 of 2,,85,78
330,4,8:05.0,,K. Durant makes 2-pt jump shot from 11 ft (assist by R. Westbrook),85,80
331,4,7:40.0,T. Burke misses 2-pt jump shot from 6 ft,,85,80
332,4,7:39.0,,Defensive rebound by S. Ibaka,85,80
333,4,7:28.0,,S. Ibaka misses 2-pt dunk at rim (block by E. Millsap),85,80
334,4,7:26.0,Defensive rebound by T. Burke,,85,80
335,4,7:24.0,Shooting foul by R. Westbrook (drawn by T. Booker),,85,80
336,4,7:24.0,T. Booker makes free throw 1 of 2,,86,80
337,4,7:24.0,J. Ingles enters the game for D. Exum,,86,80
338,4,7:24.0,R. Gobert enters the game for D. Favors,,86,80
339,4,7:24.0,T. Booker misses free throw 2 of 2,,86,80
340,4,7:23.0,,Defensive rebound by K. Perkins,86,80
341,4,7:11.0,,K. Durant makes 2-pt jump shot from 14 ft (assist by K. Perkins),86,82
342,4,6:48.0,Shooting foul by R. Westbrook (drawn by T. Booker),,86,82
343,4,6:48.0,T. Booker misses free throw 1 of 2,,86,82
344,4,6:48.0,Offensive rebound by Team,,86,82
345,4,6:48.0,T. Booker makes free throw 2 of 2,,87,82
346,4,6:44.0,,Personal foul by E. Millsap (drawn by K. Durant),87,82
347,4,6:44.0,G. Hayward enters the game for T. Burke,,87,82
348,4,6:39.0,,Personal foul by E. Millsap (drawn by R. Westbrook),87,82
349,4,6:26.0,,D. Waiters misses 3-pt jump shot from 23 ft,87,82
350,4,6:25.0,Defensive rebound by T. Booker,,87,82
351,4,6:14.0,Personal foul by D. Waiters (drawn by J. Ingles),,87,82
352,4,6:14.0,J. Ingles makes free throw 1 of 2,,88,82
353,4,6:14.0,J. Ingles misses free throw 2 of 2,,88,82
354,4,6:13.0,,Defensive rebound by K. Durant,88,82
355,4,5:57.0,,K. Durant misses 3-pt jump shot from 24 ft,88,82
356,4,5:56.0,,Offensive rebound by D. Waiters,88,82
357,4,5:48.0,,R. Westbrook misses 2-pt jump shot from 18 ft,88,82
358,4,5:48.0,Defensive rebound by E. Millsap,,88,82
359,4,5:27.0,Turnover by G. Hayward (lost ball; steal by D. Waiters),,88,82
360,4,5:23.0,,R. Westbrook makes 2-pt dunk at rim (assist by K. Durant),88,84
361,4,5:21.0,Utah full timeout,,88,84
362,4,5:21.0,,S. Adams enters the game for K. Perkins,88,84
363,4,5:01.0,J. Ingles misses 3-pt jump shot from 24 ft,,88,84
364,4,4:59.0,Offensive rebound by T. Booker,,88,84
365,4,4:41.0,G. Hayward makes 2-pt jump shot from 12 ft,,90,84
366,4,4:23.0,,K. Durant makes 2-pt layup from 1 ft,90,86
367,4,3:59.0,T. Booker misses 2-pt jump shot from 17 ft,,90,86
368,4,3:58.0,,Defensive rebound by S. Adams,90,86
369,4,3:49.0,,R. Westbrook makes 2-pt jump shot from 13 ft,90,88
370,4,3:30.0,G. Hayward misses 3-pt jump shot from 25 ft,,90,88
371,4,3:29.0,,Defensive rebound by D. Waiters,90,88
372,4,3:19.0,,K. Durant makes 2-pt jump shot from 13 ft (assist by R. Westbrook),90,90
373,4,3:18.0,Utah full timeout,,90,90
374,4,3:18.0,T. Burke enters the game for J. Ingles,,90,90
375,4,3:18.0,D. Favors enters the game for T. Booker,,90,90
376,4,3:06.0,Turnover by D. Favors (traveling),,90,90
377,4,2:54.0,,K. Durant makes 2-pt jump shot from 9 ft (assist by R. Westbrook),90,92
378,4,2:44.0,Shooting foul by S. Ibaka (drawn by D. Favors),,90,92
379,4,2:44.0,D. Favors misses free throw 1 of 2,,90,92
380,4,2:44.0,Offensive rebound by Team,,90,92
381,4,2:44.0,D. Favors makes free throw 2 of 2,,91,92
