,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
88,1,1:18.0,,L. Datome enters the game for B. Bass,18,13
89,1,1:18.0,A. Gordon enters the game for N. Vučević,,18,13
90,1,1:07.0,V. Oladipo misses 2-pt layup at rim,,18,13
91,1,1:06.0,Offensive rebound by D. Dedmon,,18,13
92,1,1:06.0,D. Dedmon makes 2-pt tip-in at rim,,20,13
93,1,0:53.0,,L. Datome makes 3-pt jump shot from 25 ft (assist by P. Pressey),20,16
94,1,0:34.0,L. Ridnour makes 3-pt jump shot from 22 ft (assist by V. Oladipo),,23,16
95,1,0:27.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by P. Pressey),23,19
96,1,0:10.0,,Offensive charge foul by V. Oladipo (drawn by L. Datome),23,19
97,1,0:10.0,Turnover by V. Oladipo (offensive foul),,23,19
98,1,0:10.0,M. Harkless enters the game for V. Oladipo,,23,19
99,1,0:04.0,,Offensive foul by P. Pressey (drawn by L. Ridnour),23,19
100,1,0:04.0,,Turnover by P. Pressey (offensive foul),23,19
101,1,0:04.0,E. Payton enters the game for A. Gordon,,23,19
102,1,0:00.0,E. Payton misses 2-pt jump shot from 5 ft (block by P. Pressey),,23,19
103,1,0:00.0,Offensive rebound by Team,,23,19
104,2,11:45.0,,L. Datome misses 2-pt jump shot from 15 ft,23,19
105,2,11:44.0,Defensive rebound by L. Ridnour,,23,19
106,2,11:26.0,A. Gordon misses 3-pt jump shot from 23 ft,,23,19
107,2,11:25.0,,Defensive rebound by J. Crowder,23,19
108,2,11:08.0,,K. Olynyk makes 2-pt layup at rim (assist by P. Pressey),23,21
109,2,10:46.0,N. Vučević misses 2-pt hook shot from 11 ft,,23,21
110,2,10:44.0,,Defensive rebound by L. Datome,23,21
111,2,10:38.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by P. Pressey),23,24
112,2,10:23.0,Personal foul by K. Olynyk (drawn by N. Vučević),,23,24
113,2,10:23.0,E. Payton enters the game for L. Ridnour,,23,24
114,2,10:12.0,N. Vučević misses 2-pt jump shot from 12 ft,,23,24
115,2,10:11.0,,Defensive rebound by J. Crowder,23,24
116,2,10:08.0,,Turnover by P. Pressey (bad pass),23,24
117,2,9:53.0,C. Frye misses 3-pt jump shot from 26 ft,,23,24
118,2,9:52.0,,Defensive rebound by K. Olynyk,23,24
119,2,9:44.0,,Turnover by L. Datome (lost ball),23,24
120,2,9:18.0,N. Vučević makes 2-pt layup at rim,,25,24
121,2,9:06.0,,Turnover by K. Olynyk (lost ball; steal by E. Payton),25,24
122,2,9:00.0,E. Payton misses 2-pt layup at rim,,25,24
123,2,8:58.0,Offensive rebound by A. Gordon,,25,24
124,2,8:58.0,A. Gordon makes 2-pt tip-in at rim,,27,24
125,2,8:46.0,,P. Pressey makes 2-pt jump shot from 12 ft,27,26
126,2,8:42.0,Personal foul by K. Olynyk (drawn by N. Vučević),,27,26
127,2,8:42.0,Official timeout,,27,26
128,2,8:42.0,,T. Zeller enters the game for K. Olynyk,27,26
129,2,8:35.0,C. Frye misses 2-pt jump shot from 20 ft,,27,26
130,2,8:34.0,,Defensive rebound by P. Pressey,27,26
131,2,8:18.0,,L. Datome misses 3-pt jump shot from 25 ft,27,26
132,2,8:17.0,Defensive rebound by E. Payton,,27,26
133,2,8:11.0,E. Payton misses 2-pt jump shot from 5 ft (block by J. Jerebko),,27,26
134,2,8:09.0,Offensive rebound by E. Payton,,27,26
135,2,8:08.0,E. Payton makes 2-pt layup at rim,,29,26
136,2,8:03.0,,P. Pressey makes 2-pt layup at rim,29,28
137,2,7:47.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Payton),,31,28
138,2,7:30.0,,J. Jerebko misses 2-pt jump shot from 5 ft,31,28
139,2,7:29.0,Defensive rebound by A. Gordon,,31,28
140,2,7:16.0,E. Payton makes 2-pt jump shot from 4 ft (assist by N. Vučević),,33,28
141,2,7:03.0,,J. Crowder misses 2-pt layup from 2 ft,33,28
142,2,7:02.0,Defensive rebound by A. Gordon,,33,28
143,2,6:55.0,A. Gordon misses 2-pt jump shot from 5 ft,,33,28
144,2,6:54.0,,Defensive rebound by J. Jerebko,33,28
145,2,6:47.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by P. Pressey),33,31
146,2,6:20.0,Turnover by C. Frye (traveling),,33,31
147,2,6:20.0,,E. Turner enters the game for L. Datome,33,31
148,2,6:05.0,,T. Zeller makes 2-pt jump shot from 4 ft (assist by J. Jerebko),33,33
149,2,5:48.0,E. Payton misses 2-pt layup at rim,,33,33
150,2,5:46.0,Offensive rebound by N. Vučević,,33,33
151,2,5:42.0,A. Gordon makes 2-pt jump shot from 19 ft (assist by N. Vučević),,35,33
152,2,5:31.0,,Turnover by J. Jerebko (bad pass),35,33
153,2,5:31.0,,Boston full timeout,35,33
154,2,5:31.0,T. Harris enters the game for A. Gordon,,35,33
155,2,5:17.0,N. Vučević makes flagrant free throw 1 of 2,,36,33
156,2,5:17.0,N. Vučević makes flagrant free throw 2 of 2,,37,33
157,2,5:17.0,V. Oladipo enters the game for N. Vučević,,37,33
158,2,4:59.0,T. Harris misses 3-pt jump shot from 25 ft,,37,33
159,2,4:58.0,,Defensive rebound by J. Jerebko,37,33
160,2,4:46.0,,Turnover by E. Turner (bad pass; steal by M. Harkless),37,33
161,2,4:42.0,Shooting foul by J. Crowder (drawn by M. Harkless),,37,33
162,2,4:42.0,M. Harkless makes free throw 1 of 2,,38,33
163,2,4:42.0,,A. Bradley enters the game for J. Jerebko,38,33
164,2,4:42.0,M. Harkless makes free throw 2 of 2,,39,33
165,2,4:35.0,,M. Smart enters the game for P. Pressey,39,33
166,2,4:35.0,D. Dedmon enters the game for C. Frye,,39,33
167,2,4:26.0,,Shooting foul by M. Harkless (drawn by M. Smart),39,33
168,2,4:26.0,,M. Smart misses free throw 1 of 2,39,33
169,2,4:26.0,,Offensive rebound by Team,39,33
170,2,4:26.0,,M. Smart misses free throw 2 of 2,39,33
171,2,4:23.0,Defensive rebound by D. Dedmon,,39,33
172,2,4:13.0,V. Oladipo misses 3-pt jump shot from 25 ft,,39,33
173,2,4:12.0,,Defensive rebound by J. Crowder,39,33
174,2,3:59.0,,T. Zeller misses 2-pt jump shot from 13 ft,39,33
175,2,3:58.0,Defensive rebound by M. Harkless,,39,33
176,2,3:33.0,M. Harkless misses 3-pt jump shot from 36 ft,,39,33
177,2,3:33.0,Offensive rebound by Team,,39,33
178,2,3:33.0,Turnover by Team (shot clock),,39,33
179,2,3:33.0,,B. Bass enters the game for J. Crowder,39,33
180,2,3:19.0,,Shooting foul by D. Dedmon (drawn by T. Zeller),39,33
181,2,3:19.0,,T. Zeller makes free throw 1 of 2,39,34
182,2,3:19.0,,T. Zeller misses free throw 2 of 2,39,34
183,2,3:19.0,Defensive rebound by M. Harkless,,39,34
184,2,3:17.0,Orlando full timeout,,39,34
185,2,3:17.0,,K. Olynyk enters the game for T. Zeller,39,34
186,2,2:52.0,E. Payton makes 3-pt jump shot from 25 ft (assist by T. Harris),,42,34
187,2,2:38.0,,E. Turner makes 2-pt layup from 1 ft,42,36
188,2,2:27.0,Shooting foul by E. Turner (drawn by E. Payton),,42,36
189,2,2:27.0,E. Payton misses free throw 1 of 2,,42,36
190,2,2:27.0,Offensive rebound by Team,,42,36
191,2,2:27.0,E. Payton misses free throw 2 of 2,,42,36
192,2,2:27.0,,Defensive rebound by K. Olynyk,42,36
193,2,2:12.0,,E. Turner makes 2-pt jump shot from 14 ft,42,38
194,2,1:49.0,T. Harris makes 3-pt jump shot from 22 ft (assist by E. Payton),,45,38
195,2,1:29.0,,E. Turner makes 2-pt layup at rim,45,40
196,2,1:21.0,Personal foul by A. Bradley (drawn by E. Payton),,45,40
197,2,1:21.0,E. Payton misses free throw 1 of 2,,45,40
198,2,1:21.0,Offensive rebound by Team,,45,40
199,2,1:21.0,E. Payton makes free throw 2 of 2,,46,40
200,2,1:07.0,,E. Turner misses 2-pt jump shot from 16 ft,46,40
201,2,1:05.0,,Offensive rebound by M. Smart,46,40
202,2,1:00.0,,E. Turner misses 2-pt layup at rim (block by E. Payton),46,40
203,2,0:59.0,,Offensive rebound by Team,46,40
204,2,0:59.0,Violation by M. Harkless (kicked ball),,46,40
205,2,0:54.0,,M. Smart misses 2-pt layup at rim,46,40
206,2,0:53.0,Defensive rebound by M. Harkless,,46,40
207,2,0:32.0,Offensive foul by D. Dedmon (drawn by K. Olynyk),,46,40
208,2,0:32.0,Turnover by D. Dedmon (offensive foul),,46,40
209,2,0:32.0,A. Gordon enters the game for V. Oladipo,,46,40
210,2,0:23.0,,A. Bradley misses 2-pt jump shot from 19 ft,46,40
211,2,0:21.0,,Offensive rebound by M. Smart,46,40
212,2,0:21.0,,M. Smart misses 2-pt tip-in from 1 ft,46,40
213,2,0:20.0,Defensive rebound by A. Gordon,,46,40
214,2,0:15.0,Orlando full timeout,,46,40
215,2,0:15.0,,J. Crowder enters the game for K. Olynyk,46,40
216,2,0:15.0,V. Oladipo enters the game for A. Gordon,,46,40
217,2,0:15.0,C. Frye enters the game for M. Harkless,,46,40
218,2,0:02.0,V. Oladipo makes 2-pt layup at rim,,48,40
219,2,0:02.0,,Boston full timeout,48,40
220,2,0:02.0,M. Harkless enters the game for V. Oladipo,,48,40
221,2,0:02.0,A. Gordon enters the game for C. Frye,,48,40
222,2,0:02.0,,K. Olynyk enters the game for B. Bass,48,40
223,2,0:02.0,,Turnover by K. Olynyk (step out of bounds),48,40
224,2,0:02.0,,B. Bass enters the game for K. Olynyk,48,40
225,2,0:02.0,C. Frye enters the game for D. Dedmon,,48,40
226,2,0:00.0,T. Harris makes 2-pt jump shot from 20 ft (assist by E. Payton),,50,40
227,3,11:49.0,,E. Turner misses 2-pt jump shot from 16 ft,50,40
228,3,11:48.0,Defensive rebound by D. Dedmon,,50,40
229,3,11:23.0,N. Vučević misses 2-pt jump shot from 19 ft,,50,40
230,3,11:22.0,,Defensive rebound by A. Bradley,50,40
231,3,11:13.0,,J. Crowder misses 3-pt jump shot from 24 ft,50,40
232,3,11:12.0,Defensive rebound by E. Payton,,50,40
233,3,11:01.0,N. Vučević misses 2-pt jump shot from 17 ft,,50,40
234,3,11:00.0,,Defensive rebound by E. Turner,50,40
235,3,10:51.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by E. Turner),50,43
236,3,10:36.0,Turnover by D. Dedmon (3 sec),,50,43
237,3,10:18.0,,Shooting foul by N. Vučević (drawn by E. Turner),50,43
238,3,10:18.0,,E. Turner makes free throw 1 of 2,50,44
239,3,10:18.0,A. Gordon enters the game for D. Dedmon,,50,44
240,3,10:18.0,,E. Turner makes free throw 2 of 2,50,45
241,3,9:55.0,,Offensive charge foul by V. Oladipo (drawn by M. Smart),50,45
242,3,9:55.0,Turnover by V. Oladipo (offensive foul),,50,45
243,3,9:42.0,,A. Bradley makes 2-pt jump shot from 4 ft (assist by E. Turner),50,47
244,3,9:28.0,A. Gordon makes 2-pt layup from 1 ft (assist by E. Payton),,52,47
245,3,9:15.0,,Personal foul by T. Harris (drawn by J. Crowder),52,47
246,3,9:00.0,,Turnover by Team (shot clock),52,47
247,3,8:39.0,N. Vučević misses 2-pt hook shot from 3 ft (block by B. Bass),,52,47
248,3,8:39.0,Offensive rebound by Team,,52,47
249,3,8:36.0,N. Vučević misses 2-pt jump shot from 15 ft,,52,47
250,3,8:35.0,,Defensive rebound by J. Crowder,52,47
251,3,8:31.0,,Turnover by A. Bradley (bad pass; steal by N. Vučević),52,47
252,3,8:25.0,T. Harris makes 2-pt layup at rim (assist by E. Payton),,54,47
253,3,8:04.0,,J. Crowder misses 2-pt jump shot from 6 ft,54,47
254,3,8:03.0,Defensive rebound by N. Vučević,,54,47
255,3,7:58.0,Shooting foul by M. Smart (drawn by A. Gordon),,54,47
256,3,7:58.0,A. Gordon makes free throw 1 of 2,,55,47
257,3,7:58.0,,T. Zeller enters the game for J. Crowder,55,47
258,3,7:58.0,A. Gordon makes free throw 2 of 2,,56,47
259,3,7:42.0,,E. Turner makes 2-pt layup from 1 ft,56,49
260,3,7:31.0,Turnover by A. Gordon (traveling),,56,49
261,3,7:14.0,,E. Turner makes 2-pt layup from 1 ft,56,51
262,3,6:57.0,A. Gordon makes 3-pt jump shot from 25 ft (assist by E. Payton),,59,51
263,3,6:40.0,,A. Bradley misses 3-pt jump shot from 23 ft,59,51
264,3,6:39.0,Defensive rebound by N. Vučević,,59,51
265,3,6:33.0,V. Oladipo makes 2-pt layup at rim (assist by E. Payton),,61,51
266,3,6:17.0,,Boston full timeout,61,51
267,3,6:13.0,,B. Bass misses 2-pt jump shot from 17 ft,61,51
268,3,6:12.0,Defensive rebound by V. Oladipo,,61,51
269,3,6:09.0,Turnover by V. Oladipo (lost ball; steal by E. Turner),,61,51
270,3,5:59.0,,Personal foul by V. Oladipo (drawn by E. Turner),61,51
271,3,5:53.0,,A. Bradley misses 3-pt jump shot from 26 ft,61,51
272,3,5:52.0,Defensive rebound by T. Harris,,61,51
273,3,5:43.0,A. Gordon misses 3-pt jump shot from 25 ft,,61,51
274,3,5:42.0,,Defensive rebound by M. Smart,61,51
275,3,5:31.0,,T. Zeller makes 2-pt layup from 1 ft (assist by M. Smart),61,53
276,3,5:11.0,N. Vučević misses 2-pt jump shot at rim,,61,53
277,3,5:10.0,Offensive rebound by N. Vučević,,61,53
278,3,5:10.0,N. Vučević makes 2-pt tip-in at rim,,63,53
279,3,4:56.0,,A. Bradley misses 2-pt jump shot from 20 ft,63,53
280,3,4:55.0,Defensive rebound by A. Gordon,,63,53
281,3,4:45.0,T. Harris misses 3-pt jump shot from 24 ft,,63,53
282,3,4:43.0,,Defensive rebound by Team,63,53
283,3,4:43.0,M. Harkless enters the game for V. Oladipo,,63,53
284,3,4:26.0,,T. Zeller misses 2-pt layup from 1 ft (block by A. Gordon),63,53
285,3,4:25.0,Defensive rebound by A. Gordon,,63,53
286,3,4:21.0,Personal foul by A. Bradley (drawn by E. Payton),,63,53
287,3,4:21.0,,P. Pressey enters the game for A. Bradley,63,53
288,3,4:21.0,,J. Jerebko enters the game for B. Bass,63,53
289,3,4:21.0,D. Dedmon enters the game for N. Vučević,,63,53
290,3,4:21.0,,J. Young enters the game for M. Smart,63,53
291,3,4:14.0,Turnover by E. Payton (bad pass),,63,53
292,3,3:53.0,,P. Pressey makes 2-pt layup at rim,63,55
293,3,3:34.0,Shooting foul by E. Turner (drawn by D. Dedmon),,63,55
294,3,3:34.0,D. Dedmon misses free throw 1 of 2,,63,55
295,3,3:34.0,Offensive rebound by Team,,63,55
296,3,3:34.0,D. Dedmon makes free throw 2 of 2,,64,55
297,3,3:21.0,,E. Turner makes 2-pt jump shot from 12 ft,64,57
298,3,3:02.0,Personal foul by P. Pressey (drawn by E. Payton),,64,57
299,3,3:02.0,E. Payton misses free throw 1 of 2,,64,57
300,3,3:02.0,Offensive rebound by Team,,64,57
301,3,3:02.0,E. Payton misses free throw 2 of 2,,64,57
302,3,3:02.0,Offensive rebound by D. Dedmon,,64,57
303,3,2:53.0,Orlando full timeout,,64,57
304,3,2:53.0,L. Ridnour enters the game for A. Gordon,,64,57
305,3,2:45.0,E. Payton makes 2-pt layup at rim,,66,57
306,3,2:45.0,Shooting foul by T. Zeller (drawn by E. Payton),,66,57
307,3,2:45.0,E. Payton misses free throw 1 of 1,,66,57
308,3,2:45.0,,Defensive rebound by T. Zeller,66,57
309,3,2:26.0,,J. Jerebko misses 2-pt hook shot from 6 ft (block by D. Dedmon),66,57
310,3,2:24.0,Defensive rebound by M. Harkless,,66,57
311,3,2:15.0,T. Harris makes 2-pt layup from 1 ft,,68,57
312,3,2:15.0,Shooting foul by J. Jerebko (drawn by T. Harris),,68,57
313,3,2:15.0,,K. Olynyk enters the game for T. Zeller,68,57
314,3,2:15.0,T. Harris misses free throw 1 of 1,,68,57
315,3,2:15.0,Offensive rebound by D. Dedmon,,68,57
316,3,2:03.0,Turnover by E. Payton (bad pass; steal by J. Young),,68,57
317,3,1:50.0,,J. Young makes 2-pt jump shot from 17 ft (assist by E. Turner),68,59
318,3,1:33.0,Turnover by D. Dedmon (offensive goaltending),,68,59
319,3,1:26.0,,K. Olynyk misses 3-pt jump shot from 26 ft,68,59
320,3,1:24.0,Defensive rebound by M. Harkless,,68,59
321,3,1:15.0,E. Payton makes 2-pt layup from 1 ft,,70,59
322,3,1:15.0,Shooting foul by E. Turner (drawn by E. Payton),,70,59
323,3,1:15.0,,M. Smart enters the game for E. Turner,70,59
324,3,1:15.0,E. Payton misses free throw 1 of 1,,70,59
325,3,1:15.0,,Defensive rebound by K. Olynyk,70,59
326,3,1:06.0,,Shooting foul by L. Ridnour (drawn by J. Young),70,59
327,3,1:06.0,,J. Young makes free throw 1 of 2,70,60
328,3,1:06.0,,J. Young misses free throw 2 of 2,70,60
329,3,1:06.0,,Offensive rebound by K. Olynyk,70,60
330,3,1:00.0,,J. Young misses 3-pt jump shot from 25 ft,70,60
331,3,0:59.0,Defensive rebound by D. Dedmon,,70,60
332,3,0:54.0,Shooting foul by J. Young (drawn by E. Payton),,70,60
333,3,0:54.0,E. Payton misses free throw 1 of 3,,70,60
334,3,0:54.0,Offensive rebound by Team,,70,60
335,3,0:54.0,E. Payton makes free throw 2 of 3,,71,60
336,3,0:54.0,E. Payton misses free throw 3 of 3,,71,60
337,3,0:54.0,,Defensive rebound by M. Smart,71,60
338,3,0:48.0,,P. Pressey makes 2-pt layup at rim,71,62
339,3,0:41.0,,Offensive charge foul by E. Payton (drawn by K. Olynyk),71,62
340,3,0:41.0,Turnover by E. Payton (offensive foul),,71,62
341,3,0:36.0,,Shooting foul by L. Ridnour (drawn by P. Pressey),71,62
342,3,0:36.0,,P. Pressey misses free throw 1 of 2,71,62
343,3,0:36.0,,Offensive rebound by Team,71,62
344,3,0:36.0,,P. Pressey makes free throw 2 of 2,71,63
345,3,0:35.0,Personal take foul by P. Pressey (drawn by E. Payton),,71,63
346,3,0:35.0,E. Payton misses free throw 1 of 2,,71,63
347,3,0:35.0,Offensive rebound by Team,,71,63
348,3,0:35.0,A. Gordon enters the game for L. Ridnour,,71,63
349,3,0:35.0,E. Payton makes free throw 2 of 2,,72,63
350,3,0:31.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by P. Pressey),72,66
351,3,0:13.0,E. Payton misses 2-pt jump shot from 20 ft,,72,66
352,3,0:12.0,,Defensive rebound by M. Smart,72,66
353,3,0:04.0,,K. Olynyk misses 2-pt layup at rim,72,66
354,3,0:01.0,,Offensive rebound by M. Smart,72,66
355,3,0:01.0,,M. Smart misses 2-pt layup at rim,72,66
356,3,0:00.0,Defensive rebound by A. Gordon,,72,66
357,4,11:45.0,T. Harris misses 2-pt jump shot from 12 ft,,72,66
358,4,11:44.0,,Defensive rebound by P. Pressey,72,66
359,4,11:41.0,,A. Bradley misses 2-pt layup from 1 ft (block by L. Ridnour),72,66
360,4,11:37.0,Defensive rebound by V. Oladipo,,72,66
361,4,11:35.0,M. Harkless misses 2-pt layup from 1 ft,,72,66
362,4,11:35.0,,Defensive rebound by Team,72,66
363,4,11:23.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by P. Pressey),72,69
364,4,10:59.0,T. Harris misses 2-pt jump shot from 21 ft,,72,69
365,4,10:58.0,,Defensive rebound by A. Bradley,72,69
366,4,10:51.0,,P. Pressey misses 2-pt layup at rim,72,69
367,4,10:48.0,Defensive rebound by M. Harkless,,72,69
368,4,10:37.0,M. Harkless misses 3-pt jump shot from 24 ft,,72,69
369,4,10:36.0,,Defensive rebound by J. Jerebko,72,69
370,4,10:27.0,,Personal foul by M. Harkless (drawn by P. Pressey),72,69
371,4,10:23.0,,K. Olynyk makes 2-pt jump shot from 18 ft (assist by M. Smart),72,71
372,4,10:05.0,L. Ridnour makes 2-pt jump shot from 17 ft,,74,71
373,4,9:54.0,,K. Olynyk misses 3-pt jump shot from 25 ft,74,71
374,4,9:53.0,,Offensive rebound by Team,74,71
375,4,9:53.0,Loose ball foul by N. Vučević (drawn by J. Jerebko),,74,71
376,4,9:53.0,A. Gordon enters the game for T. Harris,,74,71
377,4,9:41.0,,M. Smart misses 3-pt jump shot from 25 ft,74,71
378,4,9:40.0,Defensive rebound by N. Vučević,,74,71
379,4,9:31.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by V. Oladipo),,76,71
380,4,9:31.0,,Boston full timeout,76,71
381,4,9:21.0,,Turnover by J. Jerebko (bad pass; steal by M. Harkless),76,71
382,4,9:07.0,M. Harkless makes 2-pt dunk at rim (assist by V. Oladipo),,78,71
383,4,8:54.0,,Turnover by P. Pressey (bad pass; steal by A. Gordon),78,71
384,4,8:51.0,Turnover by A. Gordon (lost ball; steal by P. Pressey),,78,71
385,4,8:43.0,,J. Jerebko misses 3-pt jump shot from 24 ft,78,71
386,4,8:43.0,,Offensive rebound by Team,78,71
387,4,8:43.0,Loose ball foul by L. Ridnour (drawn by K. Olynyk),,78,71
388,4,8:43.0,,B. Bass enters the game for J. Jerebko,78,71
389,4,8:32.0,,A. Bradley misses 2-pt jump shot from 19 ft,78,71
390,4,8:31.0,Defensive rebound by M. Harkless,,78,71
391,4,8:21.0,V. Oladipo misses 2-pt jump shot from 17 ft,,78,71
392,4,8:20.0,Offensive rebound by N. Vučević,,78,71
393,4,8:16.0,Turnover by L. Ridnour (bad pass; steal by K. Olynyk),,78,71
