,QUARTER,TIME_REMAINING,UTAH_ACTION,ORLANDO_ACTION,UTAH_SCORE,ORLANDO_SCORE
57,1,3:15.0,A. Burks makes 2-pt layup from 2 ft,,18,13
58,1,3:08.0,,B. Gordon makes 3-pt jump shot from 25 ft (assist by V. Oladipo),18,16
59,1,2:57.0,Turnover by D. Exum (lost ball; steal by K. O'Quinn),,18,16
60,1,2:53.0,,Turnover by V. Oladipo (bad pass; steal by D. Exum),18,16
61,1,2:46.0,D. Favors makes 2-pt dunk at rim (assist by A. Burks),,20,16
62,1,2:46.0,,Orlando full timeout,20,16
63,1,2:46.0,Utah full timeout,,20,16
64,1,2:46.0,,E. Payton enters the game for V. Oladipo,20,16
65,1,2:46.0,R. Gobert enters the game for D. Favors,,20,16
66,1,2:46.0,R. Hood enters the game for A. Burks,,20,16
67,1,2:28.0,,B. Gordon misses 2-pt jump shot from 20 ft,20,16
68,1,2:26.0,Defensive rebound by R. Gobert,,20,16
69,1,2:09.0,T. Booker makes 3-pt jump shot from 25 ft (assist by G. Hayward),,23,16
70,1,1:51.0,,B. Gordon misses 3-pt jump shot from 24 ft,23,16
71,1,1:50.0,Defensive rebound by T. Booker,,23,16
72,1,1:40.0,R. Gobert makes 2-pt dunk at rim (assist by T. Booker),,25,16
73,1,1:28.0,,Shooting foul by D. Exum (drawn by E. Payton),25,16
74,1,1:28.0,,E. Payton makes free throw 1 of 2,25,17
75,1,1:28.0,,C. Frye enters the game for K. O'Quinn,25,17
76,1,1:28.0,,E. Fournier enters the game for T. Harris,25,17
77,1,1:28.0,,E. Payton misses free throw 2 of 2,25,17
78,1,1:27.0,Defensive rebound by R. Gobert,,25,17
79,1,1:11.0,Turnover by T. Booker (lost ball; steal by D. Dedmon),,25,17
80,1,1:05.0,,E. Fournier misses 2-pt layup from 2 ft,25,17
81,1,1:03.0,,Offensive rebound by E. Fournier,25,17
82,1,0:54.0,,C. Frye misses 2-pt jump shot from 20 ft,25,17
83,1,0:53.0,Defensive rebound by R. Gobert,,25,17
84,1,0:41.0,Personal foul by D. Dedmon (drawn by R. Gobert),,25,17
85,1,0:31.0,G. Hayward makes 2-pt jump shot from 19 ft,,27,17
86,1,0:11.0,,Turnover by E. Payton (bad pass),27,17
87,1,0:00.0,R. Gobert makes 2-pt jump shot from 6 ft (assist by R. Hood),,29,17
88,2,11:43.0,J. Ingles makes 2-pt jump shot from 5 ft,,31,17
89,2,11:28.0,,E. Fournier misses 2-pt layup from 1 ft (block by R. Gobert),31,17
90,2,11:26.0,Defensive rebound by J. Ingles,,31,17
91,2,11:18.0,D. Exum misses 2-pt jump shot from 19 ft,,31,17
92,2,11:16.0,Offensive rebound by T. Booker,,31,17
93,2,11:05.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,33,17
94,2,10:53.0,,Personal foul by D. Exum (drawn by E. Payton),33,17
95,2,10:45.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by E. Payton),33,20
96,2,10:23.0,R. Hood makes 2-pt jump shot from 16 ft (assist by T. Booker),,35,20
97,2,10:10.0,,Offensive foul by E. Payton (drawn by D. Exum),35,20
98,2,10:10.0,,Turnover by E. Payton (offensive foul),35,20
99,2,9:53.0,T. Booker misses 2-pt jump shot from 10 ft,,35,20
100,2,9:52.0,,Defensive rebound by K. O'Quinn,35,20
101,2,9:38.0,,K. O'Quinn misses 2-pt hook shot from 7 ft,35,20
102,2,9:37.0,Defensive rebound by D. Exum,,35,20
103,2,9:33.0,Turnover by D. Exum (discontinued dribble),,35,20
104,2,9:33.0,,V. Oladipo enters the game for B. Gordon,35,20
105,2,9:33.0,E. Freedom enters the game for T. Booker,,35,20
106,2,9:22.0,,E. Fournier makes 2-pt jump shot from 19 ft,35,22
107,2,9:09.0,Turnover by D. Exum (bad pass; steal by K. O'Quinn),,35,22
108,2,9:01.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by E. Payton),35,25
109,2,9:00.0,Utah full timeout,,35,25
110,2,9:00.0,A. Burks enters the game for J. Ingles,,35,25
111,2,8:42.0,E. Freedom misses 2-pt jump shot from 11 ft,,35,25
112,2,8:40.0,,Defensive rebound by K. O'Quinn,35,25
113,2,8:18.0,,Shooting foul by R. Gobert (drawn by K. O'Quinn),35,25
114,2,8:18.0,,K. O'Quinn makes free throw 1 of 2,35,26
115,2,8:18.0,,N. Vučević enters the game for C. Frye,35,26
116,2,8:18.0,,K. O'Quinn makes free throw 2 of 2,35,27
117,2,7:59.0,A. Burks makes 2-pt jump shot from 16 ft,,37,27
118,2,7:40.0,,E. Payton makes 2-pt jump shot from 8 ft,37,29
119,2,7:24.0,Turnover by A. Burks (step out of bounds),,37,29
120,2,7:24.0,,T. Harris enters the game for E. Payton,37,29
121,2,7:24.0,D. Favors enters the game for R. Gobert,,37,29
122,2,7:03.0,,T. Harris makes 2-pt jump shot from 9 ft,37,31
123,2,6:48.0,E. Freedom misses 2-pt jump shot from 19 ft,,37,31
124,2,6:46.0,,Defensive rebound by N. Vučević,37,31
125,2,6:39.0,,E. Fournier misses 2-pt jump shot from 19 ft,37,31
126,2,6:38.0,Defensive rebound by Team,,37,31
127,2,6:38.0,T. Burke enters the game for D. Exum,,37,31
128,2,6:17.0,Shooting foul by K. O'Quinn (drawn by D. Favors),,37,31
129,2,6:17.0,D. Favors makes free throw 1 of 2,,38,31
130,2,6:17.0,D. Favors misses free throw 2 of 2,,38,31
131,2,6:17.0,,Defensive rebound by K. O'Quinn,38,31
132,2,5:54.0,,K. O'Quinn makes 2-pt jump shot from 16 ft,38,33
133,2,5:39.0,Offensive foul by E. Freedom (drawn by V. Oladipo),,38,33
134,2,5:39.0,Turnover by E. Freedom (offensive foul),,38,33
135,2,5:39.0,Official timeout,,38,33
136,2,5:39.0,,E. Payton enters the game for E. Fournier,38,33
137,2,5:39.0,G. Hayward enters the game for R. Hood,,38,33
138,2,5:25.0,,K. O'Quinn misses 3-pt jump shot from 26 ft,38,33
139,2,5:23.0,Defensive rebound by T. Burke,,38,33
140,2,5:06.0,T. Burke misses 2-pt jump shot from 8 ft,,38,33
141,2,5:04.0,,Defensive rebound by N. Vučević,38,33
142,2,4:54.0,,T. Harris misses 2-pt jump shot from 15 ft,38,33
143,2,4:53.0,Defensive rebound by E. Freedom,,38,33
144,2,4:46.0,Shooting foul by K. O'Quinn (drawn by D. Favors),,38,33
145,2,4:46.0,D. Favors makes free throw 1 of 2,,39,33
146,2,4:46.0,D. Favors makes free throw 2 of 2,,40,33
147,2,4:40.0,,Personal foul by A. Burks (drawn by V. Oladipo),40,33
148,2,4:29.0,,N. Vučević misses 2-pt jump shot from 15 ft,40,33
149,2,4:28.0,Defensive rebound by A. Burks,,40,33
150,2,4:09.0,Turnover by G. Hayward (bad pass; steal by K. O'Quinn),,40,33
151,2,3:51.0,,N. Vučević makes 2-pt dunk at rim (assist by E. Payton),40,35
152,2,3:37.0,T. Burke misses 3-pt jump shot from 24 ft,,40,35
153,2,3:36.0,Offensive rebound by E. Freedom,,40,35
154,2,3:34.0,E. Freedom makes 2-pt dunk at rim,,42,35
155,2,3:15.0,,T. Harris misses 3-pt jump shot from 25 ft,42,35
156,2,3:14.0,Defensive rebound by T. Burke,,42,35
157,2,2:56.0,D. Favors makes 2-pt jump shot from 8 ft (assist by G. Hayward),,44,35
158,2,2:53.0,,Orlando full timeout,44,35
159,2,2:53.0,,C. Frye enters the game for V. Oladipo,44,35
160,2,2:53.0,,E. Fournier enters the game for K. O'Quinn,44,35
161,2,2:53.0,R. Hood enters the game for A. Burks,,44,35
162,2,2:42.0,,E. Fournier misses 2-pt layup from 2 ft,44,35
163,2,2:41.0,,Offensive rebound by C. Frye,44,35
164,2,2:41.0,,C. Frye misses 2-pt tip-in from 2 ft,44,35
165,2,2:39.0,,Offensive rebound by E. Fournier,44,35
166,2,2:38.0,,E. Fournier misses 2-pt layup from 2 ft,44,35
167,2,2:36.0,Defensive rebound by G. Hayward,,44,35
168,2,2:22.0,Personal foul by C. Frye (drawn by E. Freedom),,44,35
169,2,2:10.0,R. Hood makes 3-pt jump shot from 26 ft (assist by T. Burke),,47,35
170,2,1:55.0,,N. Vučević misses 2-pt jump shot from 10 ft,47,35
171,2,1:53.0,,Offensive rebound by T. Harris,47,35
172,2,1:53.0,,T. Harris misses 2-pt tip-in at rim,47,35
173,2,1:51.0,Defensive rebound by D. Favors,,47,35
174,2,1:37.0,Turnover by E. Freedom (lost ball; steal by T. Harris),,47,35
175,2,1:30.0,,E. Payton makes 2-pt layup from 2 ft (assist by T. Harris),47,37
176,2,1:17.0,D. Favors misses 2-pt jump shot from 15 ft,,47,37
177,2,1:15.0,,Defensive rebound by T. Harris,47,37
178,2,1:07.0,,E. Payton misses 2-pt layup from 1 ft,47,37
179,2,1:05.0,,Offensive rebound by N. Vučević,47,37
180,2,1:05.0,,N. Vučević makes 2-pt layup from 2 ft,47,39
181,2,0:44.0,T. Burke misses 2-pt jump shot from 8 ft,,47,39
182,2,0:43.0,Offensive rebound by E. Freedom,,47,39
183,2,0:43.0,E. Freedom makes 2-pt layup from 2 ft,,49,39
184,2,0:35.0,,E. Payton makes 2-pt jump shot from 3 ft,49,41
185,2,0:19.0,Turnover by G. Hayward (discontinued dribble),,49,41
186,2,0:02.0,,E. Fournier makes 2-pt layup from 1 ft (assist by E. Payton),49,43
187,2,0:00.0,T. Burke misses 3-pt jump shot from 46 ft,,49,43
188,2,0:00.0,Offensive rebound by Team,,49,43
189,3,11:48.0,D. Favors makes 2-pt jump shot from 7 ft (assist by G. Hayward),,51,43
190,3,11:48.0,Shooting foul by C. Frye (drawn by D. Favors),,51,43
191,3,11:48.0,D. Favors makes free throw 1 of 1,,52,43
192,3,11:32.0,,T. Harris makes 2-pt jump shot from 21 ft (assist by N. Vučević),52,45
193,3,11:15.0,A. Burks misses 2-pt jump shot from 14 ft,,52,45
194,3,11:12.0,,Defensive rebound by C. Frye,52,45
195,3,10:59.0,,N. Vučević makes 2-pt hook shot from 5 ft (assist by E. Fournier),52,47
196,3,10:45.0,T. Burke misses 3-pt jump shot from 25 ft,,52,47
197,3,10:44.0,,Defensive rebound by N. Vučević,52,47
198,3,10:39.0,,T. Harris misses 2-pt jump shot from 15 ft,52,47
199,3,10:37.0,Defensive rebound by D. Favors,,52,47
200,3,10:14.0,T. Burke misses 2-pt layup from 2 ft,,52,47
201,3,10:14.0,Offensive rebound by Team,,52,47
202,3,9:57.0,G. Hayward misses 2-pt jump shot from 13 ft,,52,47
203,3,9:55.0,,Defensive rebound by N. Vučević,52,47
204,3,9:46.0,,V. Oladipo misses 2-pt layup from 3 ft (block by D. Favors),52,47
205,3,9:45.0,Defensive rebound by G. Hayward,,52,47
206,3,9:45.0,Personal foul by E. Fournier (drawn by G. Hayward),,52,47
207,3,9:33.0,E. Freedom misses 2-pt jump shot from 20 ft,,52,47
208,3,9:32.0,,Defensive rebound by N. Vučević,52,47
209,3,9:18.0,,C. Frye misses 2-pt jump shot from 19 ft,52,47
210,3,9:17.0,Defensive rebound by D. Favors,,52,47
211,3,9:10.0,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),,54,47
212,3,9:03.0,,Orlando full timeout,54,47
213,3,8:47.0,,N. Vučević misses 2-pt jump shot from 14 ft,54,47
214,3,8:46.0,Defensive rebound by Team,,54,47
215,3,8:32.0,E. Freedom makes 2-pt layup from 1 ft (assist by G. Hayward),,56,47
216,3,8:18.0,,C. Frye makes 3-pt jump shot from 23 ft (assist by V. Oladipo),56,50
217,3,8:00.0,G. Hayward makes 2-pt jump shot from 11 ft,,58,50
218,3,7:38.0,,C. Frye misses 3-pt jump shot from 25 ft,58,50
219,3,7:37.0,Defensive rebound by D. Favors,,58,50
220,3,7:22.0,T. Burke makes 2-pt layup from 2 ft,,60,50
221,3,7:08.0,,E. Fournier misses 2-pt layup from 2 ft,60,50
222,3,7:07.0,Defensive rebound by E. Freedom,,60,50
223,3,7:02.0,Turnover by G. Hayward (discontinued dribble),,60,50
224,3,6:49.0,,V. Oladipo misses 2-pt jump shot from 17 ft,60,50
225,3,6:48.0,Defensive rebound by E. Freedom,,60,50
226,3,6:40.0,A. Burks misses 2-pt jump shot from 16 ft,,60,50
227,3,6:39.0,Offensive rebound by D. Favors,,60,50
228,3,6:39.0,D. Favors misses 2-pt tip-in from 1 ft,,60,50
229,3,6:36.0,,Defensive rebound by C. Frye,60,50
230,3,6:32.0,,T. Harris misses 2-pt layup from 1 ft (block by D. Favors),60,50
231,3,6:32.0,,Offensive rebound by Team,60,50
232,3,6:22.0,,N. Vučević makes 2-pt hook shot from 6 ft (assist by E. Fournier),60,52
233,3,6:02.0,T. Burke makes 2-pt jump shot from 14 ft,,62,52
234,3,5:47.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by N. Vučević),62,55
235,3,5:28.0,T. Burke misses 2-pt layup from 2 ft,,62,55
236,3,5:26.0,,Defensive rebound by N. Vučević,62,55
237,3,5:21.0,,V. Oladipo misses 2-pt layup from 2 ft,62,55
238,3,5:19.0,Defensive rebound by A. Burks,,62,55
239,3,5:18.0,T. Burke makes 2-pt layup at rim (assist by A. Burks),,64,55
240,3,5:18.0,Shooting foul by N. Vučević (drawn by T. Burke),,64,55
241,3,5:18.0,,K. O'Quinn enters the game for C. Frye,64,55
242,3,5:18.0,,E. Payton enters the game for E. Fournier,64,55
243,3,5:18.0,R. Hood enters the game for E. Freedom,,64,55
244,3,5:18.0,T. Booker enters the game for A. Burks,,64,55
245,3,5:18.0,T. Burke makes free throw 1 of 1,,65,55
246,3,4:59.0,,Turnover by E. Payton (lost ball; steal by T. Burke),65,55
247,3,4:59.0,Personal foul by T. Harris (drawn by G. Hayward),,65,55
248,3,4:40.0,R. Hood makes 2-pt jump shot from 10 ft (assist by T. Burke),,67,55
249,3,4:29.0,,T. Harris makes 2-pt dunk at rim (assist by K. O'Quinn),67,57
250,3,4:14.0,Shooting foul by N. Vučević (drawn by T. Booker),,67,57
251,3,4:14.0,T. Booker makes free throw 1 of 2,,68,57
252,3,4:14.0,,B. Gordon enters the game for V. Oladipo,68,57
253,3,4:14.0,T. Booker makes free throw 2 of 2,,69,57
254,3,3:57.0,,Turnover by K. O'Quinn (traveling),69,57
255,3,3:57.0,,D. Dedmon enters the game for N. Vučević,69,57
256,3,3:36.0,G. Hayward misses 2-pt jump shot from 17 ft,,69,57
257,3,3:34.0,,Defensive rebound by B. Gordon,69,57
258,3,3:28.0,,Personal foul by R. Hood (drawn by B. Gordon),69,57
259,3,3:14.0,,Turnover by T. Harris (lost ball; steal by R. Hood),69,57
260,3,3:11.0,G. Hayward makes flagrant free throw 1 of 2,,70,57
261,3,3:11.0,G. Hayward makes flagrant free throw 2 of 2,,71,57
262,3,3:01.0,D. Favors makes 2-pt dunk at rim (assist by R. Hood),,73,57
263,3,2:36.0,,K. O'Quinn makes 3-pt jump shot from 23 ft (assist by T. Harris),73,60
264,3,2:24.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by T. Burke),,76,60
265,3,2:10.0,,B. Gordon misses 2-pt jump shot from 20 ft,76,60
266,3,2:09.0,Defensive rebound by T. Booker,,76,60
267,3,2:01.0,Shooting foul by E. Payton (drawn by G. Hayward),,76,60
268,3,2:01.0,Utah full timeout,,76,60
269,3,2:01.0,,E. Fournier enters the game for T. Harris,76,60
270,3,2:01.0,D. Exum enters the game for D. Favors,,76,60
271,3,2:01.0,R. Gobert enters the game for T. Burke,,76,60
272,3,2:01.0,G. Hayward makes free throw 1 of 2,,77,60
273,3,2:01.0,G. Hayward misses free throw 2 of 2,,77,60
274,3,2:00.0,,Defensive rebound by D. Dedmon,77,60
275,3,1:42.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by E. Payton),77,63
276,3,1:22.0,Turnover by R. Hood (bad pass),,77,63
277,3,1:10.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by E. Payton),77,66
278,3,0:44.0,R. Hood misses 3-pt jump shot from 25 ft,,77,66
279,3,0:43.0,Offensive rebound by Team,,77,66
280,3,0:42.0,,Loose ball foul by D. Dedmon (drawn by G. Hayward),77,66
281,3,0:42.0,G. Hayward makes free throw 1 of 2,,78,66
282,3,0:42.0,G. Hayward makes free throw 2 of 2,,79,66
283,3,0:30.0,,Personal foul by D. Exum (drawn by E. Payton),79,66
284,3,0:29.0,,Offensive foul by D. Dedmon (drawn by D. Exum),79,66
285,3,0:29.0,,Turnover by D. Dedmon (offensive foul),79,66
286,3,0:11.0,Shooting foul by E. Fournier (drawn by G. Hayward),,79,66
287,3,0:11.0,G. Hayward makes free throw 1 of 2,,80,66
288,3,0:11.0,G. Hayward makes free throw 2 of 2,,81,66
289,3,0:03.0,,B. Gordon misses 3-pt jump shot from 25 ft,81,66
290,3,0:02.0,,Offensive rebound by D. Dedmon,81,66
291,4,11:43.0,,D. Dedmon misses 2-pt hook shot from 5 ft (block by R. Gobert),81,66
292,4,11:40.0,,Offensive rebound by D. Dedmon,81,66
293,4,11:37.0,,D. Dedmon misses 2-pt jump shot from 7 ft,81,66
294,4,11:35.0,Defensive rebound by D. Exum,,81,66
295,4,11:25.0,R. Hood misses 2-pt jump shot from 11 ft,,81,66
296,4,11:24.0,,Defensive rebound by K. O'Quinn,81,66
297,4,11:15.0,,B. Gordon misses 2-pt jump shot from 17 ft,81,66
298,4,11:12.0,,Offensive rebound by K. O'Quinn,81,66
299,4,11:12.0,,Shooting foul by T. Booker (drawn by D. Dedmon),81,66
300,4,11:12.0,,D. Dedmon misses free throw 1 of 2,81,66
301,4,11:12.0,,Offensive rebound by Team,81,66
302,4,11:12.0,,D. Dedmon makes free throw 2 of 2,81,67
303,4,11:06.0,,C. Frye enters the game for D. Dedmon,81,67
304,4,10:51.0,A. Burks misses 2-pt layup from 2 ft (block by C. Frye),,81,67
305,4,10:49.0,,Defensive rebound by B. Gordon,81,67
306,4,10:42.0,,E. Payton makes 2-pt layup from 2 ft (assist by B. Gordon),81,69
307,4,10:19.0,D. Exum makes 2-pt dunk at rim (assist by R. Gobert),,83,69
308,4,10:09.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by E. Payton),83,72
309,4,9:46.0,R. Hood misses 2-pt layup from 2 ft (block by C. Frye),,83,72
310,4,9:43.0,,Defensive rebound by K. O'Quinn,83,72
311,4,9:33.0,,Turnover by E. Fournier (step out of bounds),83,72
312,4,9:33.0,T. Burke enters the game for D. Exum,,83,72
313,4,9:33.0,,N. Vučević enters the game for K. O'Quinn,83,72
314,4,9:24.0,R. Hood makes 2-pt layup from 2 ft,,85,72
315,4,9:07.0,,E. Fournier makes 2-pt layup from 2 ft (assist by E. Payton),85,74
316,4,8:46.0,T. Burke misses 2-pt jump shot from 22 ft,,85,74
317,4,8:44.0,Offensive rebound by R. Hood,,85,74
318,4,8:38.0,Personal take foul by B. Gordon (drawn by A. Burks),,85,74
319,4,8:38.0,Official timeout,,85,74
320,4,8:38.0,,V. Oladipo enters the game for B. Gordon,85,74
321,4,8:38.0,E. Freedom enters the game for T. Booker,,85,74
322,4,8:25.0,E. Freedom makes 2-pt jump shot from 9 ft (assist by A. Burks),,87,74
323,4,8:09.0,,C. Frye misses 2-pt jump shot from 20 ft,87,74
324,4,8:08.0,Defensive rebound by R. Hood,,87,74
325,4,7:58.0,E. Freedom misses 2-pt jump shot from 17 ft,,87,74
326,4,7:57.0,,Defensive rebound by N. Vučević,87,74
327,4,7:44.0,,E. Payton makes 2-pt jump shot from 14 ft,87,76
328,4,7:18.0,T. Burke misses 3-pt jump shot from 25 ft,,87,76
329,4,7:16.0,,Defensive rebound by E. Fournier,87,76
330,4,7:12.0,,Personal foul by R. Hood (drawn by N. Vučević),87,76
331,4,7:12.0,,T. Harris enters the game for C. Frye,87,76
332,4,7:12.0,D. Favors enters the game for R. Gobert,,87,76
333,4,7:05.0,,N. Vučević makes 2-pt hook shot from 9 ft (assist by E. Payton),87,78
334,4,6:49.0,Turnover by D. Favors (bad pass; steal by E. Payton),,87,78
335,4,6:44.0,,Shooting foul by D. Favors (drawn by E. Fournier),87,78
336,4,6:44.0,,E. Fournier makes free throw 1 of 2,87,79
337,4,6:44.0,,E. Fournier makes free throw 2 of 2,87,80
338,4,6:39.0,Utah full timeout,,87,80
339,4,6:39.0,G. Hayward enters the game for R. Hood,,87,80
340,4,6:29.0,G. Hayward makes 2-pt jump shot from 22 ft (assist by D. Favors),,89,80
341,4,6:11.0,,E. Payton misses 2-pt jump shot from 3 ft,89,80
342,4,6:11.0,,Offensive rebound by Team,89,80
343,4,6:04.0,,V. Oladipo misses 2-pt jump shot from 20 ft,89,80
344,4,6:03.0,Defensive rebound by D. Favors,,89,80
345,4,5:38.0,Turnover by Team (shot clock),,89,80
346,4,5:28.0,,T. Harris makes 2-pt layup from 2 ft (assist by E. Payton),89,82
347,4,5:28.0,,Shooting foul by E. Freedom (drawn by T. Harris),89,82
348,4,5:28.0,,T. Harris makes free throw 1 of 1,89,83
349,4,5:16.0,G. Hayward misses 2-pt jump shot from 5 ft,,89,83
350,4,5:14.0,,Defensive rebound by E. Payton,89,83
351,4,5:05.0,,E. Fournier misses 2-pt layup from 2 ft,89,83
352,4,5:04.0,Defensive rebound by G. Hayward,,89,83
353,4,4:58.0,A. Burks makes 3-pt jump shot from 24 ft (assist by E. Freedom),,92,83
354,4,4:39.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by E. Payton),92,86
355,4,4:19.0,Shooting foul by N. Vučević (drawn by E. Freedom),,92,86
356,4,4:19.0,E. Freedom misses free throw 1 of 2,,92,86
357,4,4:19.0,Offensive rebound by Team,,92,86
358,4,4:19.0,E. Freedom makes free throw 2 of 2,,93,86
359,4,3:57.0,,E. Fournier misses 3-pt jump shot from 25 ft,93,86
360,4,3:56.0,Defensive rebound by E. Freedom,,93,86
361,4,3:35.0,Personal foul by E. Payton (drawn by D. Favors),,93,86
362,4,3:35.0,,K. O'Quinn enters the game for E. Payton,93,86
363,4,3:24.0,G. Hayward misses 2-pt jump shot from 17 ft,,93,86
364,4,3:23.0,Offensive rebound by D. Favors,,93,86
365,4,3:23.0,Shooting foul by N. Vučević (drawn by D. Favors),,93,86
366,4,3:23.0,D. Favors makes free throw 1 of 2,,94,86
367,4,3:23.0,D. Favors misses free throw 2 of 2,,94,86
368,4,3:23.0,Offensive rebound by Team,,94,86
369,4,3:04.0,D. Favors makes 2-pt jump shot from 14 ft (assist by G. Hayward),,96,86
370,4,2:57.0,,Orlando full timeout,96,86
371,4,2:48.0,,N. Vučević makes 2-pt layup from 1 ft (assist by V. Oladipo),96,88
372,4,2:24.0,G. Hayward makes 2-pt jump shot from 13 ft,,98,88
373,4,2:09.0,,V. Oladipo misses 2-pt jump shot from 19 ft,98,88
374,4,2:08.0,Defensive rebound by D. Favors,,98,88
375,4,1:52.0,Turnover by T. Burke (bad pass),,98,88
376,4,1:52.0,,E. Payton enters the game for K. O'Quinn,98,88
377,4,1:37.0,,T. Harris makes 2-pt jump shot from 19 ft,98,90
378,4,1:23.0,T. Burke misses 2-pt jump shot from 22 ft,,98,90
379,4,1:22.0,,Defensive rebound by E. Payton,98,90
380,4,1:15.0,,N. Vučević misses 2-pt jump shot from 19 ft,98,90
381,4,1:14.0,,Offensive rebound by T. Harris,98,90
382,4,1:05.0,,T. Harris makes 2-pt dunk at rim (assist by N. Vučević),98,92
383,4,0:47.0,Personal foul by E. Payton (drawn by G. Hayward),,98,92
384,4,0:47.0,G. Hayward makes free throw 1 of 2,,99,92
385,4,0:47.0,G. Hayward makes free throw 2 of 2,,100,92
