,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,TORONTO_ACTION,CLEVELAND_SCORE,TORONTO_SCORE
0,1,11:41.0,,J. Valančiūnas misses 2-pt hook shot from 13 ft,0,0
1,1,11:40.0,Defensive rebound by A. Varejão,,0,0
2,1,11:30.0,A. Varejão makes 2-pt jump shot from 15 ft (assist by L. James),,2,0
3,1,11:11.0,,T. Ross misses 3-pt jump shot from 24 ft,2,0
4,1,11:10.0,Defensive rebound by K. Love,,2,0
5,1,10:54.0,L. James makes 2-pt jump shot from 5 ft (assist by S. Marion),,4,0
6,1,10:36.0,,J. Valančiūnas makes 2-pt jump shot from 19 ft (assist by K. Lowry),4,2
7,1,10:11.0,A. Varejão misses 2-pt hook shot from 10 ft,,4,2
8,1,10:10.0,Offensive rebound by K. Irving,,4,2
9,1,10:04.0,K. Love makes 3-pt jump shot from 23 ft (assist by K. Irving),,7,2
10,1,9:45.0,,G. Vásquez misses 3-pt jump shot from 26 ft,7,2
11,1,9:44.0,Defensive rebound by K. Irving,,7,2
12,1,9:39.0,K. Irving misses 2-pt layup from 3 ft,,7,2
13,1,9:38.0,,Defensive rebound by T. Ross,7,2
14,1,9:21.0,,A. Johnson makes 2-pt hook shot from 2 ft (assist by G. Vásquez),7,4
15,1,9:15.0,Turnover by K. Love (bad pass; steal by K. Lowry),,7,4
16,1,9:09.0,,G. Vásquez makes 2-pt jump shot from 7 ft (assist by K. Lowry),7,6
17,1,8:49.0,A. Varejão makes 2-pt layup from 3 ft (assist by L. James),,9,6
18,1,8:27.0,,T. Ross misses 2-pt jump shot from 5 ft,9,6
19,1,8:27.0,Defensive rebound by A. Varejão,,9,6
20,1,8:21.0,K. Irving makes 2-pt layup from 2 ft (assist by A. Varejão),,11,6
21,1,8:05.0,,J. Valančiūnas misses 2-pt hook shot from 7 ft,11,6
22,1,8:04.0,Defensive rebound by K. Love,,11,6
23,1,7:53.0,A. Varejão makes 2-pt layup from 1 ft (assist by L. James),,13,6
24,1,7:47.0,,Toronto full timeout,13,6
25,1,7:36.0,,K. Lowry makes 2-pt jump shot from 17 ft (assist by A. Johnson),13,8
26,1,7:23.0,Shooting foul by J. Valančiūnas (drawn by L. James),,13,8
27,1,7:23.0,L. James makes free throw 1 of 2,,14,8
28,1,7:23.0,L. James misses free throw 2 of 2,,14,8
29,1,7:23.0,,Defensive rebound by T. Ross,14,8
30,1,7:07.0,,K. Lowry misses 2-pt jump shot from 8 ft,14,8
31,1,7:06.0,,Offensive rebound by A. Johnson,14,8
32,1,7:03.0,,A. Johnson makes 2-pt layup at rim,14,10
33,1,6:54.0,Shooting block foul by J. Valančiūnas (drawn by A. Varejão),,14,10
34,1,6:54.0,A. Varejão misses free throw 1 of 2,,14,10
35,1,6:54.0,Offensive rebound by Team,,14,10
36,1,6:54.0,,P. Patterson enters the game for J. Valančiūnas,14,10
37,1,6:54.0,A. Varejão makes free throw 2 of 2,,15,10
38,1,6:39.0,,K. Lowry misses 2-pt jump shot from 4 ft,15,10
39,1,6:38.0,Defensive rebound by K. Love,,15,10
40,1,6:16.0,K. Love misses 2-pt hook shot from 12 ft,,15,10
41,1,6:15.0,,Defensive rebound by A. Johnson,15,10
42,1,6:03.0,Violation by A. Varejão (kicked ball),,15,10
43,1,6:03.0,T. Thompson enters the game for A. Varejão,,15,10
44,1,6:03.0,D. Waiters enters the game for K. Irving,,15,10
45,1,5:50.0,,Turnover by K. Lowry (bad pass; steal by L. James),15,10
46,1,5:40.0,S. Marion makes 3-pt jump shot from 23 ft (assist by D. Waiters),,18,10
47,1,5:22.0,,G. Vásquez misses 2-pt layup from 2 ft,18,10
48,1,5:21.0,Defensive rebound by T. Thompson,,18,10
