,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
126,2,8:40.0,K. Séraphin makes 2-pt hook shot from 6 ft,,25,36
127,2,8:29.0,,D. Schröder misses 2-pt layup from 1 ft,25,36
128,2,8:28.0,Defensive rebound by G. Temple,,25,36
129,2,8:12.0,Personal foul by D. Schröder (drawn by K. Humphries),,25,36
130,2,8:12.0,Official timeout,,25,36
131,2,8:12.0,,K. Korver enters the game for K. Bazemore,25,36
132,2,8:12.0,,J. Teague enters the game for D. Schröder,25,36
133,2,8:01.0,O. Porter misses 3-pt jump shot from 24 ft,,25,36
134,2,7:59.0,,Defensive rebound by M. Scott,25,36
135,2,7:40.0,,Personal take foul by O. Porter (drawn by D. Carroll),25,36
136,2,7:29.0,,M. Scott misses 2-pt jump shot from 11 ft,25,36
137,2,7:27.0,Defensive rebound by O. Porter,,25,36
138,2,7:21.0,Personal foul by M. Scott (drawn by G. Temple),,25,36
139,2,7:21.0,G. Temple makes free throw 1 of 2,,26,36
140,2,7:21.0,,P. Millsap enters the game for A. Horford,26,36
141,2,7:21.0,P. Pierce enters the game for O. Porter,,26,36
142,2,7:21.0,G. Temple makes free throw 2 of 2,,27,36
143,2,7:05.0,,M. Scott makes 3-pt jump shot from 23 ft (assist by J. Teague),27,39
144,2,6:49.0,B. Beal misses 2-pt jump shot from 18 ft,,27,39
145,2,6:47.0,,Defensive rebound by P. Millsap,27,39
146,2,6:35.0,,J. Teague misses 2-pt jump shot from 4 ft,27,39
147,2,6:33.0,Defensive rebound by K. Séraphin,,27,39
148,2,6:20.0,B. Beal misses 2-pt layup from 2 ft,,27,39
149,2,6:19.0,,Defensive rebound by P. Millsap,27,39
150,2,6:19.0,,Personal foul by K. Humphries (drawn by P. Millsap),27,39
151,2,6:19.0,N. Hilário enters the game for K. Humphries,,27,39
152,2,6:19.0,J. Wall enters the game for G. Temple,,27,39
153,2,6:15.0,,Atlanta full timeout,27,39
154,2,6:07.0,Offensive charge foul by J. Teague (drawn by P. Pierce),,27,39
155,2,6:07.0,,Turnover by J. Teague (offensive foul),27,39
156,2,5:43.0,J. Wall makes 3-pt jump shot from 22 ft (assist by B. Beal),,30,39
157,2,5:22.0,,P. Millsap makes 2-pt layup from 2 ft (assist by K. Korver),30,41
158,2,5:02.0,J. Wall makes 3-pt jump shot from 23 ft (assist by B. Beal),,33,41
159,2,4:49.0,,D. Carroll makes 2-pt layup from 1 ft (assist by K. Korver),33,43
160,2,4:49.0,,Shooting foul by B. Beal (drawn by D. Carroll),33,43
161,2,4:49.0,,A. Horford enters the game for M. Scott,33,43
162,2,4:49.0,,D. Carroll makes free throw 1 of 1,33,44
163,2,4:36.0,Shooting foul by D. Carroll (drawn by N. Hilário),,33,44
164,2,4:36.0,N. Hilário makes free throw 1 of 2,,34,44
165,2,4:36.0,,K. Bazemore enters the game for D. Carroll,34,44
166,2,4:36.0,N. Hilário makes free throw 2 of 2,,35,44
167,2,4:20.0,,J. Teague makes 2-pt layup from 1 ft (assist by K. Korver),35,46
168,2,3:59.0,N. Hilário makes 2-pt hook shot from 2 ft (assist by J. Wall),,37,46
169,2,3:37.0,,A. Horford makes 2-pt jump shot from 15 ft (assist by P. Millsap),37,48
170,2,3:30.0,Shooting foul by K. Bazemore (drawn by P. Pierce),,37,48
171,2,3:30.0,P. Pierce makes free throw 1 of 2,,38,48
172,2,3:30.0,P. Pierce makes free throw 2 of 2,,39,48
173,2,3:13.0,,K. Korver misses 3-pt jump shot from 22 ft,39,48
174,2,3:11.0,Defensive rebound by P. Pierce,,39,48
175,2,3:01.0,Turnover by K. Séraphin (lost ball; steal by A. Horford),,39,48
176,2,2:50.0,,Shooting foul by P. Pierce (drawn by J. Teague),39,48
177,2,2:50.0,Washington full timeout,,39,48
178,2,2:50.0,,D. Schröder enters the game for K. Korver,39,48
179,2,2:50.0,M. Gortat enters the game for P. Pierce,,39,48
180,2,2:50.0,M. Webster enters the game for K. Séraphin,,39,48
181,2,2:50.0,,J. Teague makes free throw 1 of 2,39,49
182,2,2:50.0,,J. Teague misses free throw 2 of 2,39,49
183,2,2:50.0,Defensive rebound by N. Hilário,,39,49
184,2,2:27.0,J. Wall makes 2-pt layup at rim (assist by N. Hilário),,41,49
185,2,2:02.0,,J. Teague misses 2-pt jump shot from 6 ft,41,49
186,2,2:00.0,,Offensive rebound by A. Horford,41,49
187,2,2:00.0,,A. Horford misses 2-pt tip-in at rim,41,49
188,2,2:00.0,,Offensive rebound by A. Horford,41,49
189,2,2:00.0,,A. Horford makes 2-pt layup at rim,41,51
190,2,2:00.0,,Shooting foul by M. Gortat (drawn by A. Horford),41,51
191,2,2:00.0,,A. Horford makes free throw 1 of 1,41,52
192,2,1:50.0,Turnover by M. Gortat (lost ball; steal by P. Millsap),,41,52
193,2,1:41.0,,A. Horford makes 2-pt dunk at rim (assist by J. Teague),41,54
194,2,1:24.0,N. Hilário misses 2-pt jump shot from 16 ft,,41,54
195,2,1:22.0,,Defensive rebound by K. Bazemore,41,54
196,2,1:18.0,,K. Korver enters the game for D. Schröder,41,54
197,2,1:15.0,,J. Teague makes 2-pt layup from 1 ft (assist by A. Horford),41,56
198,2,1:15.0,,Shooting foul by M. Webster (drawn by J. Teague),41,56
199,2,1:15.0,,J. Teague makes free throw 1 of 1,41,57
200,2,0:59.0,N. Hilário makes 2-pt layup at rim (assist by J. Wall),,43,57
201,2,0:59.0,,Atlanta full timeout,43,57
202,2,0:59.0,K. Séraphin enters the game for M. Gortat,,43,57
203,2,0:59.0,,D. Carroll enters the game for K. Bazemore,43,57
204,2,0:39.0,,J. Teague makes 2-pt jump shot from 7 ft,43,59
205,2,0:28.0,M. Webster makes 3-pt jump shot from 23 ft (assist by J. Wall),,46,59
206,2,0:09.0,,A. Horford misses 2-pt jump shot from 17 ft,46,59
207,2,0:08.0,Defensive rebound by J. Wall,,46,59
208,2,0:01.0,J. Wall misses 3-pt jump shot from 24 ft,,46,59
209,2,0:01.0,,Defensive rebound by K. Korver,46,59
210,3,11:50.0,Turnover by J. Wall (bad pass; steal by P. Millsap),,46,59
211,3,11:45.0,,Turnover by P. Millsap (lost ball),46,59
212,3,11:35.0,M. Gortat makes 2-pt jump shot from 11 ft (assist by J. Wall),,48,59
213,3,11:23.0,,Shooting foul by J. Wall (drawn by J. Teague),48,59
214,3,11:23.0,,J. Teague misses free throw 1 of 2,48,59
215,3,11:23.0,,Offensive rebound by Team,48,59
216,3,11:23.0,,J. Teague makes free throw 2 of 2,48,60
217,3,11:05.0,M. Gortat makes 2-pt hook shot from 10 ft,,50,60
218,3,11:00.0,,Personal foul by N. Hilário (drawn by P. Millsap),50,60
219,3,10:47.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by J. Teague),50,62
220,3,10:32.0,B. Beal makes 2-pt jump shot from 9 ft,,52,62
221,3,10:22.0,,Personal foul by M. Gortat (drawn by A. Horford),52,62
222,3,10:13.0,,P. Millsap makes 2-pt jump shot from 11 ft (assist by J. Teague),52,64
223,3,9:51.0,Shooting foul by P. Millsap (drawn by M. Gortat),,52,64
224,3,9:51.0,M. Gortat makes free throw 1 of 2,,53,64
225,3,9:51.0,M. Gortat makes free throw 2 of 2,,54,64
226,3,9:36.0,,A. Horford makes 2-pt jump shot from 10 ft (assist by J. Teague),54,66
227,3,9:15.0,J. Wall makes 2-pt jump shot from 20 ft (assist by M. Gortat),,56,66
228,3,8:58.0,,J. Teague misses 3-pt jump shot from 24 ft,56,66
229,3,8:56.0,Defensive rebound by M. Gortat,,56,66
230,3,8:42.0,B. Beal misses 2-pt jump shot from 14 ft,,56,66
231,3,8:40.0,Offensive rebound by M. Gortat,,56,66
232,3,8:34.0,Shooting foul by J. Teague (drawn by M. Gortat),,56,66
233,3,8:34.0,M. Gortat makes free throw 1 of 2,,57,66
234,3,8:34.0,M. Gortat makes free throw 2 of 2,,58,66
235,3,8:16.0,,A. Horford misses 2-pt jump shot from 3 ft,58,66
236,3,8:14.0,Defensive rebound by M. Gortat,,58,66
237,3,8:04.0,J. Wall makes 2-pt jump shot from 19 ft,,60,66
238,3,8:03.0,,Atlanta full timeout,60,66
239,3,7:49.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by K. Korver),60,69
240,3,7:32.0,M. Gortat misses 2-pt jump shot from 14 ft,,60,69
241,3,7:30.0,,Defensive rebound by D. Carroll,60,69
242,3,7:18.0,,K. Korver misses 3-pt jump shot from 24 ft,60,69
243,3,7:17.0,Defensive rebound by J. Wall,,60,69
244,3,7:07.0,B. Beal makes 2-pt jump shot from 17 ft (assist by M. Gortat),,62,69
245,3,6:56.0,,A. Horford misses 2-pt jump shot from 20 ft,62,69
246,3,6:55.0,Defensive rebound by N. Hilário,,62,69
247,3,6:33.0,N. Hilário makes 2-pt layup from 2 ft (assist by J. Wall),,64,69
248,3,6:14.0,Offensive charge foul by J. Teague (drawn by B. Beal),,64,69
249,3,6:14.0,,Turnover by J. Teague (offensive foul),64,69
250,3,6:14.0,,P. Antić enters the game for A. Horford,64,69
251,3,6:01.0,,Violation by K. Korver (kicked ball),64,69
252,3,5:55.0,Shooting foul by P. Millsap (drawn by M. Gortat),,64,69
253,3,5:55.0,M. Gortat makes free throw 1 of 2,,65,69
254,3,5:55.0,M. Gortat makes free throw 2 of 2,,66,69
255,3,5:36.0,,Shooting foul by P. Pierce (drawn by P. Antić),66,69
256,3,5:36.0,,P. Antić makes free throw 1 of 2,66,70
257,3,5:36.0,O. Porter enters the game for P. Pierce,,66,70
258,3,5:36.0,,P. Antić makes free throw 2 of 2,66,71
259,3,5:20.0,B. Beal misses 3-pt jump shot from 25 ft,,66,71
260,3,5:18.0,,Defensive rebound by P. Millsap,66,71
261,3,5:11.0,,K. Korver misses 3-pt jump shot from 23 ft,66,71
262,3,5:09.0,Defensive rebound by O. Porter,,66,71
263,3,4:55.0,Shooting foul by P. Antić (drawn by B. Beal),,66,71
264,3,4:55.0,B. Beal misses free throw 1 of 2,,66,71
265,3,4:55.0,Offensive rebound by Team,,66,71
266,3,4:55.0,,K. Bazemore enters the game for D. Carroll,66,71
267,3,4:55.0,B. Beal makes free throw 2 of 2,,67,71
268,3,4:47.0,,P. Antić makes 2-pt dunk at rim (assist by J. Teague),67,73
269,3,4:20.0,B. Beal misses 2-pt jump shot from 21 ft,,67,73
270,3,4:19.0,,Defensive rebound by P. Antić,67,73
271,3,4:09.0,,Personal foul by M. Gortat (drawn by P. Antić),67,73
272,3,4:09.0,,P. Antić misses free throw 1 of 2,67,73
273,3,4:09.0,,Offensive rebound by Team,67,73
274,3,4:09.0,K. Humphries enters the game for N. Hilário,,67,73
275,3,4:09.0,,A. Horford enters the game for P. Millsap,67,73
276,3,4:09.0,,D. Schröder enters the game for J. Teague,67,73
277,3,4:09.0,,P. Antić misses free throw 2 of 2,67,73
278,3,4:08.0,Defensive rebound by K. Humphries,,67,73
279,3,3:45.0,J. Wall makes 2-pt jump shot from 19 ft,,69,73
280,3,3:28.0,,Turnover by K. Bazemore (bad pass; steal by J. Wall),69,73
281,3,3:25.0,B. Beal makes 2-pt layup at rim (assist by J. Wall),,71,73
282,3,3:25.0,Shooting foul by K. Korver (drawn by B. Beal),,71,73
283,3,3:25.0,B. Beal makes free throw 1 of 1,,72,73
284,3,3:09.0,,K. Korver misses 2-pt jump shot from 20 ft,72,73
285,3,3:07.0,Defensive rebound by K. Humphries,,72,73
286,3,2:51.0,J. Wall misses 2-pt jump shot from 17 ft,,72,73
287,3,2:48.0,,Defensive rebound by Team,72,73
288,3,2:48.0,Loose ball foul by B. Beal (drawn by K. Bazemore),,72,73
289,3,2:48.0,Washington full timeout,,72,73
290,3,2:48.0,G. Temple enters the game for B. Beal,,72,73
291,3,2:48.0,,K. Bazemore misses free throw 1 of 2,72,73
292,3,2:48.0,,Offensive rebound by Team,72,73
293,3,2:48.0,,K. Bazemore misses free throw 2 of 2,72,73
294,3,2:46.0,Defensive rebound by O. Porter,,72,73
295,3,2:24.0,O. Porter misses 2-pt jump shot from 12 ft,,72,73
296,3,2:22.0,,Defensive rebound by P. Antić,72,73
297,3,2:12.0,,P. Antić misses 3-pt jump shot from 25 ft,72,73
298,3,2:11.0,Defensive rebound by G. Temple,,72,73
299,3,1:59.0,J. Wall misses 2-pt jump shot from 19 ft,,72,73
300,3,1:56.0,,Defensive rebound by K. Korver,72,73
301,3,1:48.0,,K. Korver misses 3-pt jump shot from 25 ft,72,73
302,3,1:47.0,Defensive rebound by K. Humphries,,72,73
303,3,1:38.0,K. Humphries misses 2-pt jump shot from 17 ft,,72,73
304,3,1:36.0,,Defensive rebound by D. Schröder,72,73
305,3,1:29.0,,D. Schröder misses 2-pt layup from 2 ft (block by M. Gortat),72,73
306,3,1:27.0,,Offensive rebound by K. Bazemore,72,73
307,3,1:26.0,,K. Bazemore misses 2-pt tip-in at rim,72,73
308,3,1:25.0,Defensive rebound by K. Humphries,,72,73
309,3,1:17.0,Shooting foul by D. Schröder (drawn by J. Wall),,72,73
310,3,1:17.0,J. Wall makes free throw 1 of 2,,73,73
311,3,1:17.0,,D. Carroll enters the game for K. Korver,73,73
312,3,1:17.0,J. Wall makes free throw 2 of 2,,74,73
313,3,1:09.0,,D. Schröder misses 2-pt layup at rim,74,73
314,3,1:07.0,,Offensive rebound by P. Antić,74,73
315,3,1:06.0,,P. Antić makes 2-pt layup at rim,74,75
316,3,0:45.0,O. Porter misses 3-pt jump shot from 23 ft,,74,75
317,3,0:43.0,,Defensive rebound by K. Bazemore,74,75
318,3,0:29.0,,D. Schröder makes 2-pt jump shot from 18 ft,74,77
319,3,0:09.0,Offensive foul by M. Gortat (drawn by D. Schröder),,74,77
320,3,0:09.0,Turnover by M. Gortat (offensive foul),,74,77
321,3,0:09.0,,K. Korver enters the game for K. Bazemore,74,77
322,3,0:02.0,,A. Horford misses 2-pt jump shot from 18 ft,74,77
323,3,0:01.0,Defensive rebound by J. Wall,,74,77
324,4,11:41.0,,D. Carroll misses 3-pt jump shot from 23 ft,74,77
325,4,11:39.0,Defensive rebound by K. Séraphin,,74,77
326,4,11:34.0,K. Humphries misses 2-pt jump shot from 15 ft,,74,77
327,4,11:31.0,,Defensive rebound by A. Horford,74,77
328,4,11:25.0,,Personal foul by J. Wall (drawn by M. Scott),74,77
329,4,11:19.0,,D. Schröder makes 2-pt layup from 1 ft,74,79
330,4,10:53.0,G. Temple misses 2-pt jump shot from 17 ft,,74,79
331,4,10:50.0,,Defensive rebound by M. Scott,74,79
332,4,10:29.0,,M. Scott misses 3-pt jump shot from 25 ft,74,79
333,4,10:28.0,Defensive rebound by J. Wall,,74,79
334,4,10:19.0,G. Temple misses 3-pt jump shot from 25 ft,,74,79
335,4,10:18.0,,Defensive rebound by K. Bazemore,74,79
336,4,10:06.0,,A. Horford misses 2-pt jump shot from 12 ft,74,79
337,4,10:03.0,Defensive rebound by K. Humphries,,74,79
338,4,9:52.0,K. Séraphin misses 2-pt layup from 1 ft (block by A. Horford),,74,79
339,4,9:50.0,,Defensive rebound by A. Horford,74,79
340,4,9:47.0,,Turnover by A. Horford (lost ball),74,79
341,4,9:47.0,B. Beal enters the game for J. Wall,,74,79
342,4,9:32.0,B. Beal misses 2-pt jump shot from 19 ft,,74,79
343,4,9:30.0,,Defensive rebound by D. Carroll,74,79
344,4,9:14.0,,A. Horford makes 2-pt dunk at rim (assist by D. Schröder),74,81
345,4,8:51.0,Shooting foul by M. Scott (drawn by O. Porter),,74,81
346,4,8:51.0,O. Porter makes 2-pt layup from 1 ft (assist by K. Séraphin),,76,81
347,4,8:51.0,Official timeout,,76,81
348,4,8:51.0,,P. Millsap enters the game for A. Horford,76,81
349,4,8:51.0,,K. Korver enters the game for K. Bazemore,76,81
350,4,8:51.0,O. Porter makes free throw 1 of 1,,77,81
351,4,8:40.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by D. Schröder),77,84
352,4,8:23.0,B. Beal makes 2-pt jump shot from 20 ft,,79,84
353,4,8:12.0,,Shooting foul by G. Temple (drawn by D. Schröder),79,84
354,4,8:12.0,,D. Schröder misses free throw 1 of 2,79,84
355,4,8:12.0,,Offensive rebound by Team,79,84
356,4,8:12.0,,D. Schröder makes free throw 2 of 2,79,85
357,4,7:59.0,Offensive foul by K. Séraphin (drawn by D. Carroll),,79,85
358,4,7:59.0,Turnover by K. Séraphin (offensive foul),,79,85
359,4,7:39.0,,Turnover by K. Korver (bad pass; steal by G. Temple),79,85
360,4,7:39.0,Personal foul by P. Millsap (drawn by G. Temple),,79,85
361,4,7:26.0,B. Beal misses 2-pt jump shot from 15 ft,,79,85
362,4,7:23.0,Offensive rebound by K. Séraphin,,79,85
363,4,7:23.0,K. Séraphin misses 2-pt dunk at rim,,79,85
364,4,7:22.0,,Defensive rebound by D. Schröder,79,85
365,4,7:10.0,,P. Millsap makes 3-pt jump shot from 22 ft,79,88
366,4,6:51.0,K. Humphries misses 2-pt jump shot from 18 ft,,79,88
367,4,6:49.0,,Defensive rebound by K. Korver,79,88
368,4,6:45.0,,M. Scott makes 2-pt dunk at rim (assist by K. Korver),79,90
369,4,6:44.0,Washington full timeout,,79,90
370,4,6:44.0,,J. Teague enters the game for D. Schröder,79,90
371,4,6:44.0,J. Wall enters the game for K. Humphries,,79,90
372,4,6:44.0,N. Hilário enters the game for G. Temple,,79,90
373,4,6:44.0,P. Pierce enters the game for O. Porter,,79,90
374,4,6:24.0,N. Hilário misses 2-pt jump shot from 17 ft,,79,90
375,4,6:22.0,,Defensive rebound by J. Teague,79,90
376,4,6:09.0,,P. Millsap misses 2-pt jump shot from 20 ft,79,90
377,4,6:08.0,Defensive rebound by K. Séraphin,,79,90
378,4,5:58.0,Shooting foul by J. Teague (drawn by B. Beal),,79,90
379,4,5:58.0,B. Beal makes free throw 1 of 3,,80,90
380,4,5:58.0,B. Beal misses free throw 2 of 3,,80,90
381,4,5:58.0,Offensive rebound by Team,,80,90
382,4,5:58.0,B. Beal makes free throw 3 of 3,,81,90
383,4,5:50.0,,Turnover by D. Carroll (traveling),81,90
384,4,5:28.0,P. Pierce makes 2-pt jump shot from 18 ft,,83,90
385,4,5:17.0,,J. Teague makes 3-pt jump shot from 24 ft,83,93
386,4,4:58.0,N. Hilário makes 2-pt layup at rim,,85,93
387,4,4:58.0,Shooting foul by K. Korver (drawn by N. Hilário),,85,93
388,4,4:58.0,,A. Horford enters the game for M. Scott,85,93
389,4,4:58.0,N. Hilário misses free throw 1 of 1,,85,93
390,4,4:57.0,,Defensive rebound by P. Millsap,85,93
391,4,4:43.0,,Personal take foul by N. Hilário (drawn by P. Millsap),85,93
