,QUARTER,TIME_REMAINING,ATLANTA_ACTION,LA CLIPPERS_ACTION,ATLANTA_SCORE,LA CLIPPERS_SCORE
392,4,8:06.0,,J. Crawford misses 3-pt jump shot from 25 ft,89,78
393,4,8:05.0,Defensive rebound by P. Millsap,,89,78
394,4,7:44.0,P. Millsap misses 3-pt jump shot from 24 ft,,89,78
395,4,7:43.0,,Defensive rebound by C. Paul,89,78
396,4,7:36.0,,Turnover by B. Griffin (lost ball; steal by P. Millsap),89,78
397,4,7:30.0,A. Horford makes 2-pt dunk at rim (assist by P. Millsap),,91,78
398,4,7:16.0,,Turnover by C. Paul (lost ball; steal by D. Schröder),91,78
399,4,7:12.0,P. Millsap makes 2-pt dunk at rim (assist by D. Schröder),,93,78
400,4,7:12.0,,LA Clippers full timeout,93,78
401,4,6:56.0,,Turnover by B. Griffin (traveling),93,78
402,4,6:43.0,D. Schröder misses 2-pt jump shot from 3 ft (block by D. Jordan),,93,78
403,4,6:41.0,Offensive rebound by Team,,93,78
404,4,6:39.0,T. Sefolosha misses 2-pt layup at rim (block by J. Crawford),,93,78
405,4,6:39.0,Offensive rebound by Team,,93,78
406,4,6:35.0,P. Millsap misses 2-pt jump shot from 13 ft,,93,78
407,4,6:33.0,,Defensive rebound by D. Jordan,93,78
408,4,6:29.0,,Personal foul by D. Schröder (drawn by C. Paul),93,78
409,4,6:29.0,D. Carroll enters the game for T. Sefolosha,,93,78
410,4,6:29.0,J. Teague enters the game for D. Schröder,,93,78
411,4,6:21.0,,Turnover by J. Redick (bad pass; steal by P. Millsap),93,78
412,4,6:20.0,Personal foul by D. Jordan (drawn by J. Teague),,93,78
413,4,6:03.0,P. Millsap makes 2-pt layup from 1 ft (assist by J. Teague),,95,78
414,4,5:51.0,,D. Jordan makes 2-pt layup from 1 ft (assist by B. Griffin),95,80
415,4,5:23.0,P. Millsap misses 2-pt jump shot from 13 ft,,95,80
416,4,5:20.0,,Defensive rebound by C. Paul,95,80
417,4,5:20.0,,Personal foul by J. Teague (drawn by B. Griffin),95,80
418,4,5:20.0,,B. Griffin makes free throw 1 of 2,95,81
419,4,5:20.0,,B. Griffin makes free throw 2 of 2,95,82
420,4,5:03.0,Turnover by J. Teague (lost ball),,95,82
421,4,4:56.0,,J. Crawford misses 2-pt layup at rim,95,82
422,4,4:54.0,,Offensive rebound by D. Jordan,95,82
423,4,4:54.0,,D. Jordan makes 2-pt tip-in from 1 ft,95,84
424,4,4:38.0,Shooting foul by C. Paul (drawn by A. Horford),,95,84
425,4,4:38.0,,Violation by Team (jump ball),95,84
426,4,4:38.0,A. Horford makes free throw 1 of 2,,96,84
427,4,4:38.0,A. Horford makes free throw 2 of 2,,97,84
428,4,4:23.0,,C. Paul makes 2-pt jump shot from 14 ft,97,86
429,4,4:08.0,Shooting foul by J. Redick (drawn by P. Millsap),,97,86
430,4,4:08.0,P. Millsap makes free throw 1 of 2,,98,86
431,4,4:08.0,,M. Barnes enters the game for D. Jordan,98,86
432,4,4:08.0,P. Millsap makes free throw 2 of 2,,99,86
433,4,3:59.0,,Shooting block foul by P. Millsap (drawn by B. Griffin),99,86
434,4,3:59.0,,B. Griffin makes free throw 1 of 2,99,87
435,4,3:59.0,,B. Griffin makes free throw 2 of 2,99,88
436,4,3:41.0,P. Millsap misses 2-pt jump shot from 4 ft,,99,88
437,4,3:39.0,,Defensive rebound by C. Paul,99,88
438,4,3:31.0,,C. Paul misses 3-pt jump shot from 26 ft,99,88
439,4,3:29.0,Defensive rebound by A. Horford,,99,88
440,4,3:21.0,Shooting foul by B. Griffin (drawn by J. Teague),,99,88
441,4,3:21.0,J. Teague makes free throw 1 of 2,,100,88
442,4,3:21.0,J. Teague makes free throw 2 of 2,,101,88
443,4,3:12.0,,J. Crawford misses 2-pt layup from 1 ft,101,88
444,4,3:10.0,,Offensive rebound by B. Griffin,101,88
445,4,3:10.0,,B. Griffin makes 2-pt tip-in at rim,101,90
446,4,2:52.0,P. Millsap makes 3-pt jump shot from 23 ft (assist by A. Horford),,104,90
447,4,2:32.0,,B. Griffin misses 2-pt hook shot from 2 ft,104,90
448,4,2:28.0,Defensive rebound by P. Millsap,,104,90
449,4,2:25.0,A. Horford makes 2-pt dunk at rim (assist by K. Korver),,106,90
450,4,2:11.0,,C. Paul makes 2-pt layup from 1 ft,106,92
451,4,1:50.0,Shooting foul by C. Paul (drawn by D. Carroll),,106,92
452,4,1:50.0,Atlanta full timeout,,106,92
453,4,1:50.0,,S. Hawes enters the game for M. Barnes,106,92
454,4,1:50.0,,C. Douglas-Roberts enters the game for B. Griffin,106,92
455,4,1:50.0,,J. Farmar enters the game for J. Redick,106,92
456,4,1:50.0,,R. Bullock enters the game for C. Paul,106,92
457,4,1:50.0,,E. Udoh enters the game for J. Crawford,106,92
458,4,1:50.0,D. Carroll makes free throw 1 of 2,,107,92
459,4,1:50.0,T. Sefolosha enters the game for K. Korver,,107,92
460,4,1:50.0,M. Scott enters the game for A. Horford,,107,92
461,4,1:50.0,D. Schröder enters the game for J. Teague,,107,92
462,4,1:50.0,D. Carroll misses free throw 2 of 2,,107,92
463,4,1:49.0,,Defensive rebound by R. Bullock,107,92
464,4,1:40.0,,Turnover by S. Hawes (bad pass),107,92
465,4,1:40.0,M. Muscala enters the game for P. Millsap,,107,92
466,4,1:40.0,K. Bazemore enters the game for D. Carroll,,107,92
467,4,1:16.0,D. Schröder misses 3-pt jump shot from 23 ft,,107,92
468,4,1:15.0,,Defensive rebound by J. Farmar,107,92
469,4,1:03.0,,Shooting foul by M. Scott (drawn by S. Hawes),107,92
470,4,1:03.0,,S. Hawes misses free throw 1 of 2,107,92
471,4,1:03.0,,Offensive rebound by Team,107,92
472,4,1:03.0,,S. Hawes makes free throw 2 of 2,107,93
473,4,0:42.0,M. Muscala misses 2-pt jump shot from 19 ft,,107,93
474,4,0:40.0,,Defensive rebound by S. Hawes,107,93
475,4,0:31.0,,E. Udoh makes 2-pt layup from 1 ft (assist by J. Farmar),107,95
476,4,0:19.0,Turnover by M. Scott (bad pass; steal by J. Farmar),,107,95
477,4,0:03.0,,R. Bullock makes 3-pt jump shot from 27 ft (assist by C. Douglas-Roberts),107,98
