,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
27,1,8:32.0,,Offensive rebound by Team,9,5
28,1,8:32.0,P. Patterson enters the game for J. Valančiūnas,,9,5
29,1,8:32.0,,N. Hilário makes free throw 2 of 2,9,6
30,1,8:14.0,A. Johnson makes 3-pt jump shot from 26 ft (assist by G. Vásquez),,12,6
31,1,7:57.0,,Turnover by P. Pierce (traveling),12,6
32,1,7:44.0,D. DeRozan misses 2-pt layup from 2 ft (block by M. Gortat),,12,6
33,1,7:42.0,,Defensive rebound by J. Wall,12,6
34,1,7:38.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),12,9
35,1,7:16.0,D. DeRozan misses 2-pt jump shot from 15 ft,,12,9
36,1,7:16.0,,Defensive rebound by Team,12,9
37,1,7:06.0,,N. Hilário makes 2-pt dunk at rim (assist by B. Beal),12,11
38,1,6:44.0,Turnover by A. Johnson (3 sec),,12,11
39,1,6:33.0,,Offensive foul by M. Gortat (drawn by G. Vásquez),12,11
40,1,6:33.0,,Turnover by M. Gortat (offensive foul),12,11
41,1,6:23.0,Personal foul by J. Wall (drawn by D. DeRozan),,12,11
42,1,6:15.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by G. Vásquez),,15,11
43,1,5:57.0,,J. Wall makes 2-pt layup from 2 ft,15,13
44,1,5:46.0,P. Patterson makes 3-pt jump shot from 27 ft (assist by K. Lowry),,18,13
45,1,5:29.0,,N. Hilário makes 2-pt layup from 2 ft (assist by P. Pierce),18,15
46,1,5:24.0,Toronto full timeout,,18,15
47,1,5:24.0,,K. Humphries enters the game for N. Hilário,18,15
48,1,5:09.0,K. Lowry makes 2-pt jump shot from 14 ft (assist by D. DeRozan),,20,15
49,1,4:55.0,,P. Pierce makes 2-pt jump shot from 13 ft (assist by J. Wall),20,17
50,1,4:37.0,Turnover by K. Lowry (lost ball; steal by M. Gortat),,20,17
51,1,4:31.0,,K. Humphries misses 2-pt layup from 1 ft (block by A. Johnson),20,17
52,1,4:28.0,,Offensive rebound by B. Beal,20,17
53,1,4:27.0,,B. Beal makes 2-pt layup from 2 ft,20,19
54,1,4:07.0,G. Vásquez makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,23,19
55,1,4:01.0,,Turnover by M. Gortat (bad pass),23,19
56,1,3:44.0,A. Johnson misses 2-pt jump shot from 3 ft,,23,19
57,1,3:44.0,,Defensive rebound by J. Wall,23,19
58,1,3:36.0,,J. Wall misses 2-pt jump shot from 14 ft,23,19
59,1,3:35.0,,Offensive rebound by K. Humphries,23,19
60,1,3:27.0,,J. Wall makes 2-pt layup from 1 ft,23,21
61,1,3:07.0,A. Johnson misses 3-pt jump shot from 23 ft,,23,21
62,1,3:06.0,,Defensive rebound by P. Pierce,23,21
63,1,3:04.0,,Personal foul by D. DeRozan (drawn by J. Wall),23,21
64,1,3:04.0,,J. Wall makes free throw 1 of 2,23,22
65,1,3:04.0,,O. Porter enters the game for P. Pierce,23,22
66,1,3:04.0,T. Hansbrough enters the game for A. Johnson,,23,22
67,1,3:04.0,L. Williams enters the game for G. Vásquez,,23,22
68,1,3:04.0,,J. Wall makes free throw 2 of 2,23,23
69,1,2:46.0,P. Patterson makes 3-pt jump shot from 26 ft (assist by L. Williams),,26,23
70,1,2:26.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),26,26
71,1,2:10.0,Personal foul by O. Porter (drawn by D. DeRozan),,26,26
72,1,2:10.0,,Washington full timeout,26,26
73,1,2:01.0,K. Lowry makes 2-pt jump shot from 21 ft,,28,26
74,1,1:45.0,,O. Porter makes 2-pt jump shot from 18 ft (assist by J. Wall),28,28
75,1,1:18.0,Turnover by Team (shot clock),,28,28
76,1,1:18.0,,G. Temple enters the game for J. Wall,28,28
77,1,1:18.0,G. Vásquez enters the game for K. Lowry,,28,28
78,1,1:01.0,,Turnover by K. Humphries (traveling),28,28
79,1,0:46.0,L. Williams makes 3-pt jump shot from 27 ft (assist by D. DeRozan),,31,28
80,1,0:32.0,,K. Humphries makes 2-pt jump shot from 18 ft (assist by G. Temple),31,30
81,1,0:09.0,T. Hansbrough makes 2-pt jump shot from 16 ft (assist by L. Williams),,33,30
82,1,0:01.0,,M. Gortat misses 2-pt jump shot from 20 ft,33,30
83,1,0:00.0,,Offensive rebound by Team,33,30
84,2,11:39.0,L. Williams makes 2-pt jump shot from 21 ft,,35,30
85,2,11:27.0,,Offensive foul by O. Porter (drawn by T. Ross),35,30
86,2,11:27.0,,Turnover by O. Porter (offensive foul),35,30
87,2,11:27.0,,Technical foul by Team,35,30
88,2,11:27.0,G. Vásquez makes technical free throw,,36,30
89,2,11:13.0,G. Vásquez makes 3-pt jump shot from 24 ft (assist by P. Patterson),,39,30
90,2,11:04.0,,Personal foul by P. Patterson (drawn by K. Humphries),39,30
91,2,11:00.0,,Personal foul by T. Hansbrough (drawn by G. Temple),39,30
92,2,10:49.0,,K. Séraphin misses 2-pt jump shot from 8 ft,39,30
93,2,10:48.0,Defensive rebound by L. Williams,,39,30
94,2,10:37.0,P. Patterson misses 3-pt jump shot from 25 ft,,39,30
95,2,10:36.0,,Defensive rebound by K. Séraphin,39,30
96,2,10:18.0,,K. Séraphin misses 2-pt jump shot from 16 ft,39,30
97,2,10:17.0,Defensive rebound by T. Hansbrough,,39,30
98,2,10:03.0,Turnover by G. Vásquez (lost ball; steal by A. Miller),,39,30
99,2,9:59.0,,Offensive foul by G. Temple (drawn by G. Vásquez),39,30
100,2,9:59.0,,Turnover by G. Temple (offensive foul),39,30
101,2,9:34.0,L. Williams makes 3-pt jump shot from 26 ft,,42,30
102,2,9:27.0,,Washington full timeout,42,30
103,2,9:27.0,,N. Hilário enters the game for K. Humphries,42,30
104,2,9:27.0,,R. Butler enters the game for G. Temple,42,30
105,2,9:16.0,,O. Porter misses 2-pt jump shot from 20 ft,42,30
106,2,9:14.0,Defensive rebound by P. Patterson,,42,30
107,2,8:54.0,P. Patterson makes 3-pt jump shot from 26 ft (assist by L. Williams),,45,30
108,2,8:33.0,,Turnover by N. Hilário (bad pass),45,30
109,2,8:33.0,,J. Wall enters the game for A. Miller,45,30
110,2,8:18.0,T. Hansbrough makes 2-pt layup from 1 ft (assist by G. Vásquez),,47,30
111,2,8:06.0,,Def 3 sec tech foul by T. Hansbrough,47,30
112,2,8:06.0,,J. Wall makes technical free throw,47,31
113,2,8:06.0,,B. Beal enters the game for O. Porter,47,31
114,2,7:58.0,,Shooting foul by G. Vásquez (drawn by J. Wall),47,31
115,2,7:58.0,Technical foul by G. Vásquez,,47,31
116,2,7:58.0,,J. Wall misses technical free throw,47,31
117,2,7:58.0,,Offensive rebound by Team,47,31
118,2,7:58.0,,J. Wall makes free throw 1 of 2,47,32
119,2,7:58.0,,J. Wall makes free throw 2 of 2,47,33
120,2,7:41.0,P. Patterson misses 2-pt layup from 2 ft (block by K. Séraphin),,47,33
121,2,7:40.0,,Defensive rebound by B. Beal,47,33
122,2,7:33.0,,R. Butler misses 3-pt jump shot from 23 ft,47,33
123,2,7:32.0,Defensive rebound by G. Vásquez,,47,33
124,2,7:24.0,G. Vásquez misses 2-pt jump shot from 4 ft (block by K. Séraphin),,47,33
125,2,7:24.0,Offensive rebound by Team,,47,33
126,2,7:24.0,A. Johnson enters the game for P. Patterson,,47,33
127,2,7:24.0,K. Lowry enters the game for G. Vásquez,,47,33
128,2,7:24.0,Toronto full timeout,,47,33
129,2,7:19.0,,Violation by K. Séraphin (def goaltending),47,33
130,2,7:19.0,T. Ross makes 2-pt jump shot from 4 ft (assist by A. Johnson),,49,33
131,2,7:19.0,Shooting foul by B. Beal (drawn by T. Ross),,49,33
132,2,7:19.0,T. Ross makes free throw 1 of 1,,50,33
133,2,7:10.0,,Turnover by N. Hilário (lost ball; steal by L. Williams),50,33
134,2,7:01.0,K. Lowry makes 2-pt layup at rim (assist by L. Williams),,52,33
135,2,6:55.0,,J. Wall misses 2-pt layup from 2 ft (block by A. Johnson),52,33
136,2,6:55.0,Defensive rebound by Team,,52,33
137,2,6:55.0,,P. Pierce enters the game for R. Butler,52,33
138,2,6:49.0,T. Ross misses 3-pt jump shot from 24 ft,,52,33
139,2,6:47.0,Offensive rebound by T. Hansbrough,,52,33
140,2,6:37.0,Turnover by T. Hansbrough (offensive goaltending),,52,33
141,2,6:26.0,,K. Séraphin makes 2-pt hook shot from 3 ft (assist by J. Wall),52,35
142,2,6:04.0,L. Williams misses 3-pt jump shot from 26 ft,,52,35
143,2,6:03.0,,Defensive rebound by J. Wall,52,35
144,2,5:57.0,,Turnover by J. Wall (bad pass),52,35
145,2,5:46.0,Def 3 sec tech foul by K. Séraphin,,52,35
146,2,5:46.0,L. Williams makes technical free throw,,53,35
147,2,5:46.0,,M. Gortat enters the game for K. Séraphin,53,35
148,2,5:46.0,J. Valančiūnas enters the game for T. Hansbrough,,53,35
149,2,5:46.0,D. DeRozan enters the game for L. Williams,,53,35
150,2,5:31.0,K. Lowry misses 3-pt jump shot from 25 ft,,53,35
151,2,5:29.0,,Defensive rebound by P. Pierce,53,35
152,2,5:26.0,,B. Beal makes 2-pt layup from 1 ft (assist by M. Gortat),53,37
153,2,5:01.0,T. Ross makes 2-pt jump shot from 21 ft (assist by A. Johnson),,55,37
154,2,4:50.0,,N. Hilário misses 2-pt layup at rim (block by J. Valančiūnas),55,37
155,2,4:48.0,,Offensive rebound by M. Gortat,55,37
156,2,4:44.0,,P. Pierce misses 3-pt jump shot from 25 ft,55,37
157,2,4:43.0,Defensive rebound by A. Johnson,,55,37
158,2,4:31.0,J. Valančiūnas misses 2-pt layup from 2 ft (block by N. Hilário),,55,37
159,2,4:31.0,Offensive rebound by Team,,55,37
160,2,4:28.0,T. Ross misses 2-pt jump shot from 3 ft,,55,37
161,2,4:27.0,,Defensive rebound by B. Beal,55,37
162,2,4:24.0,,Shooting block foul by A. Johnson (drawn by J. Wall),55,37
163,2,4:24.0,Technical foul by D. DeRozan,,55,37
164,2,4:24.0,,B. Beal makes technical free throw,55,38
165,2,4:24.0,,J. Wall makes free throw 1 of 2,55,39
166,2,4:24.0,,J. Wall makes free throw 2 of 2,55,40
167,2,4:05.0,T. Ross makes 3-pt jump shot from 22 ft (assist by D. DeRozan),,58,40
168,2,3:55.0,,N. Hilário makes 2-pt hook shot from 5 ft (assist by P. Pierce),58,42
169,2,3:33.0,Shooting foul by N. Hilário (drawn by A. Johnson),,58,42
170,2,3:33.0,,Technical foul by N. Hilário,58,42
171,2,3:33.0,D. DeRozan makes technical free throw,,59,42
172,2,3:33.0,A. Johnson makes free throw 1 of 2,,60,42
173,2,3:33.0,A. Johnson misses free throw 2 of 2,,60,42
174,2,3:31.0,,Defensive rebound by N. Hilário,60,42
175,2,3:19.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by B. Beal),60,45
176,2,3:01.0,T. Ross misses 3-pt jump shot from 26 ft,,60,45
177,2,3:00.0,,Defensive rebound by N. Hilário,60,45
178,2,2:53.0,,B. Beal misses 3-pt jump shot from 25 ft,60,45
179,2,2:52.0,,Offensive rebound by J. Wall,60,45
180,2,2:47.0,,P. Pierce misses 3-pt jump shot from 24 ft,60,45
181,2,2:46.0,Defensive rebound by A. Johnson,,60,45
182,2,2:27.0,J. Valančiūnas makes 2-pt hook shot from 5 ft (assist by K. Lowry),,62,45
183,2,2:20.0,,Washington full timeout,62,45
184,2,2:20.0,Official timeout,,62,45
185,2,2:20.0,,K. Humphries enters the game for N. Hilário,62,45
186,2,2:07.0,,P. Pierce makes 2-pt dunk at rim (assist by J. Wall),62,47
187,2,1:46.0,Turnover by D. DeRozan (lost ball; steal by P. Pierce),,62,47
188,2,1:44.0,,Clear path foul by D. DeRozan,62,47
189,2,1:44.0,,P. Pierce makes clear path free throw 1 of 2,62,48
190,2,1:44.0,,P. Pierce makes clear path free throw 2 of 2,62,49
191,2,1:38.0,,J. Wall misses 2-pt layup from 2 ft (block by J. Valančiūnas),62,49
192,2,1:36.0,Defensive rebound by D. DeRozan,,62,49
193,2,1:28.0,D. DeRozan makes 2-pt jump shot from 11 ft,,64,49
194,2,1:13.0,,Turnover by M. Gortat (3 sec),64,49
195,2,1:00.0,K. Lowry misses 3-pt jump shot from 26 ft,,64,49
196,2,0:59.0,,Defensive rebound by K. Humphries,64,49
197,2,0:51.0,,B. Beal misses 2-pt jump shot from 12 ft,64,49
198,2,0:50.0,Defensive rebound by T. Ross,,64,49
199,2,0:41.0,Turnover by T. Ross (lost ball; steal by B. Beal),,64,49
200,2,0:41.0,,Shooting foul by J. Valančiūnas (drawn by J. Wall),64,49
201,2,0:41.0,,J. Wall misses free throw 1 of 2,64,49
202,2,0:41.0,,Offensive rebound by Team,64,49
203,2,0:41.0,P. Patterson enters the game for J. Valančiūnas,,64,49
204,2,0:41.0,,J. Wall makes free throw 2 of 2,64,50
205,2,0:32.0,Personal foul by K. Humphries (drawn by D. DeRozan),,64,50
206,2,0:24.0,K. Lowry misses 2-pt jump shot from 9 ft (block by M. Gortat),,64,50
207,2,0:23.0,Offensive rebound by Team,,64,50
208,2,0:20.0,D. DeRozan misses 2-pt jump shot from 3 ft,,64,50
209,2,0:20.0,Offensive rebound by Team,,64,50
210,2,0:20.0,,Loose ball foul by K. Humphries (drawn by D. DeRozan),64,50
211,2,0:20.0,D. DeRozan misses free throw 1 of 2,,64,50
212,2,0:20.0,Offensive rebound by Team,,64,50
213,2,0:20.0,D. DeRozan makes free throw 2 of 2,,65,50
214,2,0:01.0,,J. Wall misses 2-pt jump shot from 15 ft,65,50
215,2,0:00.0,Defensive rebound by T. Ross,,65,50
216,3,11:44.0,D. DeRozan makes 2-pt jump shot from 21 ft,,67,50
217,3,11:22.0,,Turnover by B. Beal (lost ball; steal by A. Johnson),67,50
218,3,11:20.0,Shooting foul by J. Wall (drawn by A. Johnson),,67,50
219,3,11:20.0,A. Johnson makes free throw 1 of 2,,68,50
220,3,11:20.0,A. Johnson makes free throw 2 of 2,,69,50
221,3,11:11.0,,Personal foul by K. Lowry (drawn by B. Beal),69,50
222,3,11:03.0,,Personal foul by D. DeRozan (drawn by M. Gortat),69,50
223,3,10:55.0,,N. Hilário makes 2-pt jump shot from 14 ft (assist by B. Beal),69,52
224,3,10:37.0,D. DeRozan misses 2-pt jump shot from 18 ft,,69,52
225,3,10:35.0,,Defensive rebound by Team,69,52
226,3,10:26.0,,N. Hilário makes 2-pt jump shot from 18 ft (assist by J. Wall),69,54
227,3,10:06.0,J. Valančiūnas makes 2-pt dunk at rim (assist by D. DeRozan),,71,54
228,3,9:54.0,,B. Beal makes 3-pt jump shot from 22 ft (assist by J. Wall),71,57
229,3,9:35.0,G. Vásquez misses 2-pt jump shot from 16 ft,,71,57
230,3,9:33.0,Offensive rebound by Team,,71,57
231,3,9:13.0,J. Valančiūnas misses 2-pt jump shot from 4 ft,,71,57
232,3,9:12.0,,Defensive rebound by P. Pierce,71,57
233,3,9:05.0,,P. Pierce makes 2-pt layup from 2 ft (assist by N. Hilário),71,59
234,3,8:47.0,Turnover by K. Lowry (step out of bounds),,71,59
235,3,8:42.0,,B. Beal misses 3-pt jump shot from 25 ft,71,59
236,3,8:41.0,Defensive rebound by K. Lowry,,71,59
237,3,8:29.0,Turnover by D. DeRozan (lost ball; steal by M. Gortat),,71,59
238,3,8:27.0,,Personal foul by K. Lowry (drawn by J. Wall),71,59
239,3,8:21.0,,Shooting foul by J. Valančiūnas (drawn by N. Hilário),71,59
240,3,8:21.0,,N. Hilário makes free throw 1 of 2,71,60
241,3,8:21.0,P. Patterson enters the game for J. Valančiūnas,,71,60
242,3,8:21.0,,N. Hilário makes free throw 2 of 2,71,61
243,3,8:04.0,P. Patterson makes 2-pt jump shot from 16 ft,,73,61
244,3,7:48.0,,J. Wall misses 3-pt jump shot from 23 ft,73,61
245,3,7:47.0,Defensive rebound by A. Johnson,,73,61
246,3,7:34.0,D. DeRozan misses 2-pt jump shot from 7 ft,,73,61
247,3,7:33.0,Offensive rebound by A. Johnson,,73,61
248,3,7:32.0,A. Johnson makes 2-pt tip-in from 1 ft,,75,61
249,3,7:13.0,,P. Pierce makes 3-pt jump shot from 25 ft (assist by J. Wall),75,64
250,3,6:55.0,D. DeRozan misses 2-pt layup from 1 ft (block by P. Pierce),,75,64
251,3,6:55.0,Offensive rebound by D. DeRozan,,75,64
252,3,6:55.0,,Loose ball foul by M. Gortat (drawn by D. DeRozan),75,64
253,3,6:49.0,A. Johnson makes 2-pt hook shot from 5 ft,,77,64
254,3,6:37.0,,Turnover by M. Gortat (lost ball; steal by K. Lowry),77,64
255,3,6:32.0,K. Lowry misses 3-pt jump shot from 26 ft,,77,64
256,3,6:31.0,Offensive rebound by P. Patterson,,77,64
257,3,6:31.0,Shooting foul by J. Wall (drawn by P. Patterson),,77,64
258,3,6:31.0,P. Patterson misses free throw 1 of 2,,77,64
259,3,6:31.0,Offensive rebound by Team,,77,64
260,3,6:31.0,P. Patterson makes free throw 2 of 2,,78,64
261,3,6:21.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by J. Wall),78,67
262,3,6:02.0,A. Johnson makes 2-pt jump shot from 20 ft (assist by G. Vásquez),,80,67
263,3,5:45.0,,M. Gortat misses 2-pt jump shot from 16 ft,80,67
264,3,5:45.0,,Offensive rebound by N. Hilário,80,67
265,3,5:45.0,,N. Hilário misses 2-pt layup at rim,80,67
266,3,5:45.0,Defensive rebound by Team,,80,67
267,3,5:45.0,,Loose ball foul by N. Hilário (drawn by A. Johnson),80,67
268,3,5:45.0,,Washington full timeout,80,67
269,3,5:45.0,L. Williams enters the game for G. Vásquez,,80,67
270,3,5:26.0,Offensive foul by A. Johnson (drawn by B. Beal),,80,67
271,3,5:26.0,Turnover by A. Johnson (offensive foul),,80,67
272,3,5:26.0,,K. Séraphin enters the game for M. Gortat,80,67
273,3,5:20.0,,Personal foul by P. Patterson (drawn by B. Beal),80,67
274,3,5:20.0,,B. Beal makes free throw 1 of 2,80,68
275,3,5:20.0,,B. Beal makes free throw 2 of 2,80,69
276,3,5:06.0,A. Johnson makes 2-pt hook shot from 4 ft (assist by K. Lowry),,82,69
277,3,4:53.0,,Turnover by N. Hilário (traveling),82,69
278,3,4:53.0,,K. Humphries enters the game for N. Hilário,82,69
279,3,4:41.0,P. Patterson makes 2-pt jump shot from 4 ft (assist by L. Williams),,84,69
280,3,4:27.0,,B. Beal misses 2-pt jump shot from 3 ft,84,69
281,3,4:26.0,Defensive rebound by D. DeRozan,,84,69
282,3,4:13.0,Personal foul by J. Wall (drawn by K. Lowry),,84,69
283,3,4:13.0,K. Lowry makes free throw 1 of 2,,85,69
284,3,4:13.0,,G. Temple enters the game for P. Pierce,85,69
285,3,4:13.0,,O. Porter enters the game for B. Beal,85,69
286,3,4:13.0,K. Lowry makes free throw 2 of 2,,86,69
287,3,4:10.0,,Turnover by J. Wall (bad pass),86,69
288,3,4:00.0,L. Williams makes 2-pt jump shot from 17 ft,,88,69
289,3,3:45.0,,K. Humphries misses 2-pt jump shot from 17 ft,88,69
290,3,3:44.0,Defensive rebound by K. Lowry,,88,69
291,3,3:44.0,Personal foul by G. Temple (drawn by K. Lowry),,88,69
292,3,3:44.0,K. Lowry misses free throw 1 of 2,,88,69
293,3,3:44.0,Offensive rebound by Team,,88,69
294,3,3:44.0,,B. Beal enters the game for J. Wall,88,69
295,3,3:44.0,K. Lowry makes free throw 2 of 2,,89,69
296,3,3:40.0,,Turnover by G. Temple (lost ball; steal by L. Williams),89,69
297,3,3:21.0,Turnover by L. Williams (lost ball; steal by G. Temple),,89,69
298,3,3:18.0,,G. Temple makes 2-pt dunk at rim,89,71
299,3,3:07.0,Toronto full timeout,,89,71
300,3,2:59.0,Shooting foul by B. Beal (drawn by D. DeRozan),,89,71
301,3,2:59.0,D. DeRozan misses free throw 1 of 2,,89,71
302,3,2:59.0,Offensive rebound by Team,,89,71
303,3,2:59.0,D. DeRozan makes free throw 2 of 2,,90,71
304,3,2:38.0,,K. Séraphin misses 2-pt layup from 1 ft,90,71
305,3,2:36.0,,Offensive rebound by K. Humphries,90,71
306,3,2:35.0,,K. Humphries misses 2-pt layup from 2 ft,90,71
307,3,2:34.0,Defensive rebound by D. DeRozan,,90,71
308,3,2:26.0,A. Johnson misses 3-pt jump shot from 24 ft,,90,71
309,3,2:26.0,,Defensive rebound by Team,90,71
310,3,2:25.0,G. Vásquez enters the game for K. Lowry,,90,71
311,3,2:25.0,T. Hansbrough enters the game for A. Johnson,,90,71
312,3,2:12.0,,O. Porter misses 2-pt jump shot from 11 ft,90,71
313,3,2:11.0,Defensive rebound by P. Patterson,,90,71
314,3,2:01.0,L. Williams makes 2-pt jump shot from 6 ft (assist by D. DeRozan),,92,71
315,3,1:46.0,,B. Beal misses 2-pt layup at rim,92,71
316,3,1:44.0,,Offensive rebound by K. Séraphin,92,71
317,3,1:43.0,,K. Séraphin makes 2-pt tip-in from 1 ft,92,73
318,3,1:18.0,T. Hansbrough misses 2-pt layup from 2 ft,,92,73
319,3,1:17.0,,Defensive rebound by K. Humphries,92,73
320,3,1:11.0,,Turnover by K. Séraphin (offensive foul),92,73
321,3,1:11.0,,Offensive foul by K. Séraphin (drawn by T. Hansbrough),92,73
322,3,1:00.0,L. Williams misses 3-pt jump shot from 26 ft,,92,73
323,3,0:59.0,,Defensive rebound by K. Humphries,92,73
324,3,0:41.0,,O. Porter makes 3-pt jump shot from 27 ft (assist by K. Humphries),92,76
325,3,0:33.0,L. Williams makes 2-pt jump shot from 8 ft,,94,76
326,3,0:22.0,,B. Beal makes 2-pt layup at rim,94,78
327,3,0:01.0,L. Williams misses 3-pt jump shot from 28 ft,,94,78
328,3,0:00.0,Offensive rebound by Team,,94,78
329,4,11:51.0,,Personal foul by G. Vásquez (drawn by N. Hilário),94,78
330,4,11:51.0,,Personal foul by T. Hansbrough (drawn by N. Hilário),94,78
331,4,11:39.0,,Turnover by N. Hilário (bad pass),94,78
332,4,11:28.0,L. Williams misses 3-pt jump shot from 26 ft,,94,78
333,4,11:27.0,,Defensive rebound by K. Humphries,94,78
334,4,11:17.0,,G. Temple misses 3-pt jump shot from 23 ft,94,78
335,4,11:16.0,,Offensive rebound by O. Porter,94,78
336,4,11:09.0,,Turnover by O. Porter (step out of bounds),94,78
337,4,10:57.0,L. Williams misses 2-pt jump shot from 11 ft,,94,78
338,4,10:56.0,Offensive rebound by Team,,94,78
339,4,10:42.0,Shooting block foul by O. Porter (drawn by P. Patterson),,94,78
340,4,10:42.0,P. Patterson makes free throw 1 of 2,,95,78
341,4,10:42.0,P. Patterson makes free throw 2 of 2,,96,78
342,4,10:37.0,,J. Wall makes 2-pt jump shot from 9 ft,96,80
343,4,10:15.0,T. Hansbrough misses 2-pt layup from 2 ft,,96,80
344,4,10:13.0,,Defensive rebound by K. Humphries,96,80
345,4,10:00.0,,J. Wall misses 3-pt jump shot from 25 ft,96,80
346,4,10:00.0,,Offensive rebound by G. Temple,96,80
347,4,9:54.0,,Shooting foul by L. Williams (drawn by O. Porter),96,80
348,4,9:54.0,,O. Porter makes free throw 1 of 2,96,81
349,4,9:54.0,J. Valančiūnas enters the game for T. Hansbrough,,96,81
350,4,9:54.0,,O. Porter makes free throw 2 of 2,96,82
351,4,9:35.0,G. Vásquez misses 3-pt jump shot from 22 ft,,96,82
352,4,9:34.0,,Defensive rebound by K. Humphries,96,82
353,4,9:28.0,,O. Porter misses 3-pt jump shot from 25 ft,96,82
354,4,9:27.0,,Offensive rebound by Team,96,82
355,4,9:15.0,,N. Hilário makes 2-pt hook shot from 6 ft (assist by G. Temple),96,84
356,4,8:54.0,Turnover by T. Ross (lost ball; steal by J. Wall),,96,84
357,4,8:53.0,,Clear path foul by L. Williams,96,84
358,4,8:53.0,Official timeout,,96,84
359,4,8:53.0,K. Lowry enters the game for L. Williams,,96,84
360,4,8:53.0,,O. Porter makes clear path free throw 1 of 2,96,85
361,4,8:53.0,,O. Porter makes clear path free throw 2 of 2,96,86
362,4,8:40.0,,N. Hilário misses 2-pt jump shot from 5 ft,96,86
363,4,8:39.0,Defensive rebound by J. Valančiūnas,,96,86
364,4,8:16.0,G. Vásquez misses 2-pt jump shot from 7 ft,,96,86
365,4,8:15.0,,Defensive rebound by J. Wall,96,86
366,4,8:09.0,,Shooting foul by P. Patterson (drawn by K. Humphries),96,86
367,4,8:09.0,,K. Humphries makes free throw 1 of 2,96,87
368,4,8:09.0,,B. Beal enters the game for G. Temple,96,87
369,4,8:09.0,D. DeRozan enters the game for G. Vásquez,,96,87
370,4,8:09.0,,K. Humphries makes free throw 2 of 2,96,88
371,4,7:58.0,K. Lowry makes 2-pt jump shot from 17 ft,,98,88
372,4,7:37.0,,K. Humphries misses 2-pt layup from 2 ft (block by J. Valančiūnas),98,88
373,4,7:36.0,,Offensive rebound by K. Humphries,98,88
374,4,7:33.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by K. Humphries),98,91
375,4,7:17.0,K. Lowry misses 3-pt jump shot from 26 ft,,98,91
376,4,7:15.0,,Defensive rebound by J. Wall,98,91
377,4,7:07.0,,K. Humphries makes 2-pt jump shot from 17 ft (assist by B. Beal),98,93
378,4,7:06.0,Toronto full timeout,,98,93
379,4,7:06.0,A. Johnson enters the game for P. Patterson,,98,93
380,4,6:57.0,D. DeRozan misses 2-pt jump shot from 18 ft,,98,93
381,4,6:56.0,,Defensive rebound by J. Wall,98,93
382,4,6:51.0,,J. Wall makes 2-pt layup from 1 ft,98,95
383,4,6:29.0,D. DeRozan makes 2-pt jump shot from 19 ft (assist by T. Ross),,100,95
