,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,ORLANDO_ACTION,OKLAHOMA CITY_SCORE,ORLANDO_SCORE
70,1,3:43.0,Defensive rebound by A. Roberson,,26,16
71,1,3:35.0,A. Morrow misses 3-pt jump shot from 22 ft,,26,16
72,1,3:34.0,,Defensive rebound by N. Vučević,26,16
73,1,3:26.0,,Personal foul by S. Adams (drawn by N. Vučević),26,16
74,1,3:26.0,D. Waiters enters the game for A. Roberson,,26,16
75,1,3:26.0,K. Perkins enters the game for S. Adams,,26,16
76,1,3:26.0,,B. Gordon enters the game for V. Oladipo,26,16
77,1,3:16.0,,E. Payton misses 2-pt layup from 1 ft,26,16
78,1,3:14.0,Defensive rebound by K. Perkins,,26,16
79,1,3:07.0,R. Westbrook makes 2-pt layup from 2 ft (assist by D. Waiters),,28,16
80,1,3:00.0,,E. Payton misses 2-pt layup from 2 ft,28,16
81,1,2:59.0,Defensive rebound by K. Perkins,,28,16
82,1,2:53.0,R. Westbrook makes 2-pt jump shot from 12 ft,,30,16
83,1,2:34.0,,E. Payton makes 2-pt jump shot from 12 ft,30,18
84,1,2:21.0,R. Westbrook misses 3-pt jump shot from 28 ft,,30,18
85,1,2:21.0,,Defensive rebound by Team,30,18
86,1,2:21.0,Oklahoma City full timeout,,30,18
87,1,2:21.0,R. Jackson enters the game for R. Westbrook,,30,18
88,1,1:59.0,,N. Vučević misses 2-pt jump shot from 14 ft,30,18
89,1,1:56.0,Defensive rebound by S. Ibaka,,30,18
90,1,1:46.0,D. Waiters makes 2-pt jump shot from 17 ft,,32,18
91,1,1:35.0,,N. Vučević makes 2-pt layup from 1 ft (assist by B. Gordon),32,20
92,1,1:20.0,Personal block foul by B. Gordon (drawn by D. Waiters),,32,20
93,1,1:20.0,,K. O'Quinn enters the game for D. Marble,32,20
94,1,1:20.0,,V. Oladipo enters the game for N. Vučević,32,20
95,1,1:20.0,,L. Ridnour enters the game for E. Payton,32,20
96,1,1:12.0,D. Waiters makes 2-pt jump shot from 14 ft,,34,20
97,1,0:54.0,,C. Frye misses 2-pt jump shot from 7 ft,34,20
98,1,0:53.0,Defensive rebound by K. Perkins,,34,20
99,1,0:32.0,R. Jackson misses 2-pt jump shot from 4 ft,,34,20
100,1,0:29.0,Offensive rebound by A. Morrow,,34,20
101,1,0:10.0,D. Waiters makes 3-pt jump shot from 26 ft,,37,20
102,1,0:01.0,,Turnover by V. Oladipo (lost ball),37,20
103,2,11:41.0,D. Waiters makes 2-pt jump shot from 6 ft (assist by K. Durant),,39,20
104,2,11:21.0,,A. Gordon misses 2-pt jump shot from 10 ft,39,20
105,2,11:20.0,Defensive rebound by R. Jackson,,39,20
106,2,11:14.0,R. Jackson makes 2-pt jump shot from 10 ft,,41,20
107,2,11:14.0,Shooting foul by L. Ridnour (drawn by R. Jackson),,41,20
108,2,11:14.0,,E. Payton enters the game for L. Ridnour,41,20
109,2,11:14.0,R. Jackson makes free throw 1 of 1,,42,20
110,2,11:03.0,,K. O'Quinn misses 2-pt jump shot from 18 ft,42,20
111,2,11:02.0,Defensive rebound by K. Durant,,42,20
112,2,10:53.0,K. Durant makes 2-pt dunk at rim,,44,20
113,2,10:44.0,,Personal foul by D. Waiters (drawn by V. Oladipo),44,20
114,2,10:31.0,,V. Oladipo misses 3-pt jump shot from 24 ft,44,20
115,2,10:30.0,Defensive rebound by K. Perkins,,44,20
116,2,10:28.0,Turnover by K. Perkins (bad pass; steal by V. Oladipo),,44,20
117,2,10:23.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by E. Payton),44,22
118,2,9:57.0,K. Perkins makes 2-pt layup from 2 ft (assist by K. Durant),,46,22
119,2,9:47.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by E. Payton),46,25
120,2,9:34.0,Shooting foul by A. Gordon (drawn by K. Durant),,46,25
121,2,9:34.0,K. Durant makes free throw 1 of 2,,47,25
122,2,9:34.0,K. Durant makes free throw 2 of 2,,48,25
123,2,9:16.0,,B. Gordon misses 2-pt jump shot from 7 ft,48,25
124,2,9:14.0,Defensive rebound by K. Durant,,48,25
125,2,9:03.0,D. Waiters makes 2-pt jump shot from 14 ft,,50,25
126,2,9:03.0,Shooting foul by V. Oladipo (drawn by D. Waiters),,50,25
127,2,9:03.0,,N. Vučević enters the game for K. O'Quinn,50,25
128,2,9:03.0,D. Waiters makes free throw 1 of 1,,51,25
129,2,8:49.0,,V. Oladipo makes 2-pt jump shot from 17 ft,51,27
130,2,8:24.0,R. Jackson makes 2-pt jump shot from 19 ft,,53,27
131,2,8:15.0,,Shooting foul by R. Jackson (drawn by A. Gordon),53,27
132,2,8:15.0,Official timeout,,53,27
133,2,8:15.0,,A. Gordon makes free throw 1 of 2,53,28
134,2,8:15.0,,A. Gordon makes free throw 2 of 2,53,29
135,2,8:01.0,Turnover by A. Morrow (lost ball; steal by B. Gordon),,53,29
136,2,7:57.0,,B. Gordon misses 2-pt layup from 1 ft (block by K. Durant),53,29
137,2,7:56.0,,Offensive rebound by Team,53,29
138,2,7:46.0,,B. Gordon misses 3-pt jump shot from 25 ft,53,29
139,2,7:45.0,Defensive rebound by K. Perkins,,53,29
140,2,7:34.0,K. Durant makes 2-pt hook shot from 6 ft (assist by R. Jackson),,55,29
141,2,7:25.0,,N. Vučević misses 2-pt hook shot from 8 ft,55,29
142,2,7:25.0,Defensive rebound by Team,,55,29
143,2,7:25.0,,Loose ball foul by A. Gordon (drawn by K. Durant),55,29
144,2,7:25.0,,C. Frye enters the game for A. Gordon,55,29
145,2,7:12.0,K. Perkins makes 2-pt jump shot from 3 ft (assist by K. Durant),,57,29
146,2,7:12.0,Shooting foul by B. Gordon (drawn by K. Perkins),,57,29
147,2,7:12.0,K. Perkins misses free throw 1 of 1,,57,29
148,2,7:11.0,Offensive rebound by K. Durant,,57,29
149,2,7:08.0,K. Durant makes 2-pt layup at rim,,59,29
150,2,6:57.0,,C. Frye misses 3-pt jump shot from 24 ft,59,29
151,2,6:56.0,Defensive rebound by R. Jackson,,59,29
152,2,6:56.0,Personal foul by C. Frye (drawn by R. Jackson),,59,29
153,2,6:56.0,R. Jackson makes free throw 1 of 2,,60,29
154,2,6:56.0,,E. Fournier enters the game for B. Gordon,60,29
155,2,6:56.0,R. Jackson misses free throw 2 of 2,,60,29
156,2,6:55.0,,Defensive rebound by E. Fournier,60,29
157,2,6:45.0,,E. Payton misses 2-pt jump shot from 11 ft,60,29
158,2,6:42.0,Defensive rebound by K. Perkins,,60,29
159,2,6:36.0,A. Morrow misses 3-pt jump shot from 23 ft,,60,29
160,2,6:33.0,,Defensive rebound by V. Oladipo,60,29
161,2,6:29.0,,Shooting foul by K. Perkins (drawn by V. Oladipo),60,29
162,2,6:29.0,,V. Oladipo makes free throw 1 of 2,60,30
163,2,6:29.0,R. Westbrook enters the game for A. Morrow,,60,30
164,2,6:29.0,,V. Oladipo makes free throw 2 of 2,60,31
165,2,6:13.0,K. Perkins makes 2-pt dunk at rim (assist by K. Durant),,62,31
166,2,5:56.0,,Turnover by C. Frye (bad pass),62,31
167,2,5:56.0,,Orlando full timeout,62,31
168,2,5:44.0,Turnover by K. Durant (bad pass),,62,31
169,2,5:31.0,,V. Oladipo misses 2-pt layup from 2 ft,62,31
170,2,5:31.0,,Offensive rebound by N. Vučević,62,31
171,2,5:31.0,,N. Vučević misses 2-pt tip-in from 3 ft,62,31
172,2,5:27.0,Defensive rebound by R. Jackson,,62,31
173,2,5:24.0,R. Jackson misses 3-pt jump shot from 25 ft,,62,31
174,2,5:23.0,,Defensive rebound by N. Vučević,62,31
175,2,5:15.0,,Turnover by N. Vučević (lost ball; steal by K. Perkins),62,31
176,2,5:09.0,K. Perkins makes 2-pt dunk at rim (assist by R. Westbrook),,64,31
177,2,4:46.0,,V. Oladipo misses 2-pt hook shot from 4 ft,64,31
178,2,4:44.0,Defensive rebound by D. Waiters,,64,31
179,2,4:41.0,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),,66,31
180,2,4:40.0,,Orlando full timeout,66,31
181,2,4:20.0,,N. Vučević makes 2-pt hook shot from 3 ft (assist by E. Payton),66,33
182,2,3:59.0,Shooting foul by N. Vučević (drawn by K. Perkins),,66,33
183,2,3:59.0,K. Perkins misses free throw 1 of 2,,66,33
184,2,3:59.0,Offensive rebound by Team,,66,33
185,2,3:59.0,S. Ibaka enters the game for D. Waiters,,66,33
186,2,3:59.0,A. Roberson enters the game for R. Jackson,,66,33
187,2,3:59.0,K. Perkins makes free throw 2 of 2,,67,33
188,2,3:49.0,,E. Payton makes 2-pt layup at rim,67,35
189,2,3:32.0,S. Ibaka makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,70,35
190,2,3:27.0,,Turnover by V. Oladipo (bad pass; steal by A. Roberson),70,35
191,2,3:27.0,Shooting foul by V. Oladipo (drawn by R. Westbrook),,70,35
192,2,3:27.0,A. Roberson misses free throw 1 of 2,,70,35
193,2,3:27.0,Offensive rebound by Team,,70,35
194,2,3:27.0,,M. Harkless enters the game for V. Oladipo,70,35
195,2,3:27.0,A. Roberson makes free throw 2 of 2,,71,35
196,2,3:20.0,,Personal foul by K. Perkins (drawn by N. Vučević),71,35
197,2,3:20.0,S. Adams enters the game for K. Perkins,,71,35
198,2,3:10.0,,Turnover by E. Payton (bad pass; steal by S. Ibaka),71,35
199,2,3:06.0,R. Westbrook makes 2-pt dunk at rim (assist by S. Ibaka),,73,35
200,2,2:58.0,,Personal foul by R. Westbrook (drawn by E. Payton),73,35
201,2,2:58.0,Oklahoma City full timeout,,73,35
202,2,2:58.0,,E. Payton makes free throw 1 of 2,73,36
203,2,2:58.0,,E. Payton misses free throw 2 of 2,73,36
204,2,2:57.0,Defensive rebound by A. Roberson,,73,36
205,2,2:45.0,Turnover by R. Westbrook (bad pass; steal by C. Frye),,73,36
206,2,2:45.0,,Personal foul by S. Adams (drawn by C. Frye),73,36
207,2,2:45.0,,C. Frye makes free throw 1 of 2,73,37
208,2,2:45.0,N. Collison enters the game for S. Adams,,73,37
209,2,2:45.0,,C. Frye makes free throw 2 of 2,73,38
210,2,2:26.0,R. Westbrook makes 2-pt jump shot from 10 ft,,75,38
211,2,2:14.0,,C. Frye makes 3-pt jump shot from 24 ft (assist by E. Payton),75,41
212,2,1:48.0,R. Westbrook misses 2-pt jump shot from 15 ft,,75,41
213,2,1:47.0,,Defensive rebound by C. Frye,75,41
214,2,1:37.0,,C. Frye misses 3-pt jump shot from 25 ft,75,41
215,2,1:36.0,Defensive rebound by K. Durant,,75,41
216,2,1:27.0,K. Durant makes 2-pt jump shot from 21 ft,,77,41
217,2,1:16.0,,E. Fournier makes 2-pt layup from 1 ft,77,43
218,2,1:01.0,S. Ibaka misses 3-pt jump shot from 26 ft,,77,43
219,2,1:00.0,Offensive rebound by K. Durant,,77,43
220,2,0:57.0,Shooting foul by C. Frye (drawn by R. Westbrook),,77,43
221,2,0:57.0,R. Westbrook misses free throw 1 of 2,,77,43
222,2,0:57.0,Offensive rebound by Team,,77,43
223,2,0:57.0,R. Westbrook makes free throw 2 of 2,,78,43
224,2,0:45.0,,N. Vučević misses 2-pt jump shot from 4 ft,78,43
225,2,0:44.0,Defensive rebound by N. Collison,,78,43
226,2,0:37.0,K. Durant misses 3-pt jump shot from 25 ft,,78,43
227,2,0:36.0,Offensive rebound by A. Roberson,,78,43
228,2,0:36.0,Personal foul by E. Fournier (drawn by A. Roberson),,78,43
229,2,0:36.0,A. Roberson makes free throw 1 of 2,,79,43
230,2,0:36.0,A. Roberson misses free throw 2 of 2,,79,43
231,2,0:36.0,,Defensive rebound by Team,79,43
232,2,0:19.0,,N. Vučević makes 2-pt hook shot from 6 ft (assist by C. Frye),79,45
233,3,11:40.0,Turnover by R. Westbrook (lost ball; steal by E. Payton),,79,45
234,3,11:24.0,,E. Payton misses 2-pt jump shot from 6 ft (block by S. Adams),79,45
235,3,11:21.0,,Offensive rebound by V. Oladipo,79,45
236,3,11:19.0,,V. Oladipo makes 3-pt jump shot from 25 ft,79,48
237,3,11:15.0,Offensive foul by A. Roberson (drawn by V. Oladipo),,79,48
238,3,11:15.0,Turnover by A. Roberson (offensive foul),,79,48
239,3,11:07.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by E. Payton),79,51
240,3,10:37.0,K. Durant misses 2-pt jump shot from 22 ft,,79,51
241,3,10:36.0,,Defensive rebound by C. Frye,79,51
242,3,10:27.0,,D. Marble makes 3-pt jump shot from 23 ft (assist by V. Oladipo),79,54
243,3,10:26.0,Oklahoma City full timeout,,79,54
244,3,10:15.0,A. Roberson misses 3-pt jump shot from 22 ft,,79,54
245,3,10:14.0,Offensive rebound by S. Adams,,79,54
246,3,10:12.0,S. Adams misses 2-pt layup from 2 ft (block by C. Frye),,79,54
247,3,10:10.0,Offensive rebound by R. Westbrook,,79,54
248,3,9:58.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by A. Roberson),,82,54
249,3,9:43.0,,Personal foul by R. Westbrook (drawn by N. Vučević),82,54
250,3,9:43.0,Technical foul by R. Westbrook,,82,54
251,3,9:43.0,,C. Frye makes technical free throw,82,55
252,3,9:37.0,,V. Oladipo misses 2-pt layup from 2 ft,82,55
253,3,9:36.0,Defensive rebound by A. Roberson,,82,55
254,3,9:26.0,Shooting foul by C. Frye (drawn by R. Westbrook),,82,55
255,3,9:26.0,R. Westbrook misses free throw 1 of 2,,82,55
256,3,9:26.0,Offensive rebound by Team,,82,55
257,3,9:26.0,R. Westbrook makes free throw 2 of 2,,83,55
258,3,9:16.0,,V. Oladipo misses 2-pt jump shot from 15 ft,83,55
259,3,9:15.0,Defensive rebound by S. Ibaka,,83,55
260,3,9:04.0,Turnover by R. Westbrook (traveling),,83,55
261,3,8:52.0,,Shooting foul by S. Adams (drawn by N. Vučević),83,55
262,3,8:52.0,,N. Vučević makes free throw 1 of 2,83,56
263,3,8:52.0,,N. Vučević makes free throw 2 of 2,83,57
264,3,8:34.0,A. Roberson makes 3-pt jump shot from 22 ft (assist by R. Westbrook),,86,57
265,3,8:25.0,,C. Frye misses 3-pt jump shot from 26 ft,86,57
266,3,8:24.0,Defensive rebound by Team,,86,57
267,3,8:08.0,K. Durant misses 2-pt jump shot from 18 ft,,86,57
268,3,8:08.0,,Defensive rebound by E. Payton,86,57
269,3,8:08.0,Technical foul by K. Durant,,86,57
270,3,8:08.0,,V. Oladipo makes technical free throw,86,58
271,3,7:47.0,,V. Oladipo misses 3-pt jump shot from 23 ft,86,58
272,3,7:46.0,Defensive rebound by S. Adams,,86,58
273,3,7:46.0,Personal foul by N. Vučević (drawn by S. Adams),,86,58
274,3,7:46.0,,Technical foul by N. Vučević,86,58
275,3,7:46.0,K. Durant makes technical free throw,,87,58
276,3,7:34.0,R. Westbrook misses 3-pt jump shot from 26 ft,,87,58
277,3,7:34.0,,Defensive rebound by Team,87,58
278,3,7:34.0,Loose ball foul by S. Ibaka (drawn by C. Frye),,87,58
279,3,7:22.0,,Personal foul by A. Roberson (drawn by V. Oladipo),87,58
280,3,7:19.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by E. Payton),87,60
281,3,7:05.0,Shooting foul by N. Vučević (drawn by S. Ibaka),,87,60
282,3,7:05.0,S. Ibaka makes free throw 1 of 2,,88,60
283,3,7:05.0,S. Ibaka makes free throw 2 of 2,,89,60
284,3,6:47.0,,E. Payton misses 2-pt layup from 2 ft (block by R. Westbrook),89,60
285,3,6:45.0,Defensive rebound by K. Durant,,89,60
286,3,6:43.0,Shooting foul by D. Marble (drawn by K. Durant),,89,60
287,3,6:43.0,K. Durant makes free throw 1 of 2,,90,60
288,3,6:43.0,,E. Fournier enters the game for D. Marble,90,60
289,3,6:43.0,K. Durant makes free throw 2 of 2,,91,60
290,3,6:22.0,,N. Vučević misses 2-pt hook shot from 8 ft,91,60
291,3,6:20.0,Defensive rebound by S. Ibaka,,91,60
292,3,6:11.0,Personal foul by N. Vučević (drawn by S. Adams),,91,60
293,3,6:11.0,S. Adams misses free throw 1 of 2,,91,60
294,3,6:11.0,Offensive rebound by Team,,91,60
295,3,6:11.0,S. Adams misses free throw 2 of 2,,91,60
296,3,6:10.0,Offensive rebound by K. Durant,,91,60
297,3,6:06.0,Personal foul by E. Payton (drawn by K. Durant),,91,60
298,3,6:06.0,K. Durant makes free throw 1 of 2,,92,60
299,3,6:06.0,K. Durant makes free throw 2 of 2,,93,60
300,3,5:57.0,,N. Vučević misses 2-pt jump shot from 3 ft (block by A. Roberson),93,60
301,3,5:55.0,Defensive rebound by K. Durant,,93,60
302,3,5:52.0,R. Westbrook makes 2-pt dunk at rim (assist by K. Durant),,95,60
303,3,5:51.0,,Orlando full timeout,95,60
304,3,5:38.0,,N. Vučević misses 2-pt jump shot from 15 ft,95,60
305,3,5:37.0,Defensive rebound by S. Ibaka,,95,60
306,3,5:30.0,Personal foul by N. Vučević (drawn by S. Adams),,95,60
307,3,5:30.0,S. Adams makes free throw 1 of 2,,96,60
308,3,5:30.0,,D. Dedmon enters the game for N. Vučević,96,60
309,3,5:30.0,Turnover by A. Roberson (lane violation.),,96,60
310,3,5:19.0,,V. Oladipo makes 2-pt jump shot from 4 ft,96,62
311,3,4:54.0,S. Adams misses 2-pt jump shot from 4 ft,,96,62
312,3,4:53.0,,Defensive rebound by D. Dedmon,96,62
313,3,4:39.0,,E. Fournier misses 3-pt jump shot from 24 ft,96,62
314,3,4:38.0,,Offensive rebound by E. Payton,96,62
315,3,4:25.0,,V. Oladipo misses 3-pt jump shot from 25 ft,96,62
316,3,4:22.0,Defensive rebound by K. Durant,,96,62
317,3,4:13.0,Turnover by A. Roberson (bad pass; steal by E. Payton),,96,62
318,3,4:07.0,,E. Fournier makes 2-pt layup from 2 ft (assist by V. Oladipo),96,64
319,3,3:46.0,Turnover by S. Ibaka (3 sec),,96,64
320,3,3:46.0,,W. Green enters the game for V. Oladipo,96,64
321,3,3:46.0,R. Jackson enters the game for R. Westbrook,,96,64
322,3,3:35.0,,E. Fournier misses 3-pt jump shot from 24 ft,96,64
323,3,3:35.0,,Offensive rebound by Team,96,64
324,3,3:35.0,Loose ball foul by S. Adams (drawn by D. Dedmon),,96,64
325,3,3:35.0,,D. Dedmon makes free throw 1 of 2,96,65
326,3,3:35.0,D. Waiters enters the game for S. Adams,,96,65
327,3,3:35.0,K. Perkins enters the game for K. Durant,,96,65
328,3,3:35.0,,D. Dedmon makes free throw 2 of 2,96,66
329,3,3:20.0,Turnover by K. Perkins (3 sec),,96,66
330,3,3:07.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by E. Payton),96,69
331,3,2:54.0,R. Jackson makes 2-pt jump shot from 3 ft,,98,69
332,3,2:54.0,Shooting foul by E. Payton (drawn by R. Jackson),,98,69
333,3,2:54.0,R. Jackson makes free throw 1 of 1,,99,69
334,3,2:43.0,,E. Payton makes 2-pt dunk at rim,99,71
335,3,2:24.0,Turnover by D. Waiters (bad pass; steal by C. Frye),,99,71
336,3,2:14.0,,C. Frye misses 3-pt jump shot from 24 ft,99,71
337,3,2:13.0,,Offensive rebound by D. Dedmon,99,71
338,3,2:09.0,,E. Fournier misses 3-pt jump shot from 25 ft,99,71
339,3,2:07.0,Defensive rebound by S. Ibaka,,99,71
340,3,1:56.0,K. Perkins misses 2-pt layup from 2 ft,,99,71
341,3,1:55.0,,Defensive rebound by E. Payton,99,71
342,3,1:43.0,,D. Dedmon misses 2-pt hook shot from 8 ft,99,71
343,3,1:42.0,Defensive rebound by A. Roberson,,99,71
344,3,1:33.0,Turnover by D. Waiters (bad pass),,99,71
345,3,1:33.0,,K. O'Quinn enters the game for C. Frye,99,71
346,3,1:22.0,,E. Payton makes 2-pt jump shot from 11 ft,99,73
347,3,1:09.0,Personal foul by D. Dedmon (drawn by R. Jackson),,99,73
348,3,1:09.0,R. Jackson makes free throw 1 of 2,,100,73
349,3,1:09.0,R. Jackson makes free throw 2 of 2,,101,73
350,3,0:58.0,,Turnover by E. Fournier (bad pass; steal by D. Waiters),101,73
351,3,0:54.0,S. Ibaka misses 2-pt layup from 2 ft (block by K. O'Quinn),,101,73
352,3,0:52.0,Offensive rebound by R. Jackson,,101,73
353,3,0:52.0,R. Jackson makes 2-pt layup from 1 ft,,103,73
354,3,0:46.0,,E. Payton makes 2-pt layup from 2 ft,103,75
355,3,0:37.0,D. Waiters misses 2-pt jump shot from 19 ft,,103,75
356,3,0:36.0,,Defensive rebound by D. Dedmon,103,75
357,3,0:21.0,,Personal foul by A. Roberson (drawn by E. Fournier),103,75
358,3,0:21.0,,E. Fournier makes free throw 1 of 2,103,76
359,3,0:21.0,A. Morrow enters the game for A. Roberson,,103,76
360,3,0:21.0,,D. Marble enters the game for E. Payton,103,76
361,3,0:21.0,,E. Fournier misses free throw 2 of 2,103,76
362,3,0:20.0,Defensive rebound by R. Jackson,,103,76
363,3,0:04.0,S. Ibaka misses 3-pt jump shot from 25 ft,,103,76
364,3,0:03.0,,Defensive rebound by D. Marble,103,76
365,3,0:01.0,,Turnover by D. Marble (bad pass; steal by A. Morrow),103,76
366,4,11:51.0,,Turnover by V. Oladipo (step out of bounds),103,76
367,4,11:38.0,Turnover by D. Waiters (bad pass; steal by B. Gordon),,103,76
368,4,11:34.0,,Shooting foul by N. Collison (drawn by V. Oladipo),103,76
369,4,11:34.0,,V. Oladipo makes free throw 1 of 2,103,77
370,4,11:34.0,,V. Oladipo makes free throw 2 of 2,103,78
371,4,11:24.0,K. Perkins misses 2-pt layup from 1 ft,,103,78
372,4,11:24.0,Offensive rebound by N. Collison,,103,78
373,4,11:24.0,N. Collison misses 2-pt tip-in at rim,,103,78
374,4,11:20.0,,Defensive rebound by B. Gordon,103,78
375,4,11:16.0,,Turnover by W. Green (lost ball; steal by D. Waiters),103,78
376,4,11:13.0,D. Waiters makes 2-pt dunk at rim,,105,78
377,4,10:47.0,,V. Oladipo misses 3-pt jump shot from 25 ft,105,78
378,4,10:46.0,,Offensive rebound by K. O'Quinn,105,78
379,4,10:46.0,,Shooting foul by N. Collison (drawn by K. O'Quinn),105,78
380,4,10:46.0,,K. O'Quinn makes free throw 1 of 2,105,79
381,4,10:46.0,,K. O'Quinn misses free throw 2 of 2,105,79
382,4,10:45.0,Defensive rebound by K. Perkins,,105,79
383,4,10:33.0,Turnover by K. Perkins (3 sec),,105,79
384,4,10:18.0,,Offensive foul by D. Dedmon (drawn by A. Morrow),105,79
