,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHICAGO_ACTION,MILWAUKEE_SCORE,CHICAGO_SCORE
0,1,11:38.0,G. Antetokounmpo makes 2-pt jump shot from 20 ft (assist by J. Henson),,2,0
1,1,11:23.0,,P. Gasol makes 2-pt jump shot from 18 ft (assist by D. Rose),2,2
2,1,11:12.0,Personal foul by D. Rose (drawn by G. Antetokounmpo),,2,2
3,1,11:04.0,G. Antetokounmpo makes 2-pt jump shot from 20 ft,,4,2
4,1,10:41.0,,Turnover by J. Noah (bad pass; steal by K. Middleton),4,2
5,1,10:33.0,E. İlyasova misses 2-pt jump shot from 19 ft,,4,2
6,1,10:31.0,,Defensive rebound by M. Dunleavy,4,2
7,1,10:17.0,,M. Dunleavy misses 3-pt jump shot from 26 ft,4,2
8,1,10:16.0,Defensive rebound by J. Bayless,,4,2
9,1,10:05.0,E. İlyasova misses 3-pt jump shot from 24 ft,,4,2
10,1,10:04.0,,Defensive rebound by D. Rose,4,2
11,1,9:57.0,,Turnover by J. Noah (bad pass; steal by E. İlyasova),4,2
12,1,9:40.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,4,2
13,1,9:38.0,,Defensive rebound by P. Gasol,4,2
14,1,9:33.0,,D. Rose misses 2-pt layup from 2 ft (block by G. Antetokounmpo),4,2
15,1,9:31.0,Defensive rebound by E. İlyasova,,4,2
16,1,9:22.0,K. Middleton misses 2-pt jump shot from 16 ft,,4,2
17,1,9:21.0,,Defensive rebound by J. Butler,4,2
18,1,9:13.0,,Personal foul by K. Middleton (drawn by P. Gasol),4,2
19,1,9:05.0,,P. Gasol misses 3-pt jump shot from 22 ft,4,2
20,1,9:04.0,Defensive rebound by J. Bayless,,4,2
21,1,8:52.0,J. Henson makes 2-pt layup from 2 ft (assist by E. İlyasova),,6,2
22,1,8:34.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by M. Dunleavy),6,5
23,1,8:19.0,J. Henson misses 2-pt jump shot from 8 ft,,6,5
24,1,8:18.0,,Defensive rebound by J. Noah,6,5
25,1,8:06.0,,P. Gasol makes 2-pt jump shot from 16 ft (assist by M. Dunleavy),6,7
26,1,7:43.0,E. İlyasova misses 2-pt jump shot from 19 ft (block by J. Butler),,6,7
27,1,7:42.0,,Defensive rebound by J. Noah,6,7
28,1,7:37.0,,Turnover by D. Rose (bad pass),6,7
29,1,7:22.0,J. Bayless misses 2-pt jump shot from 22 ft,,6,7
30,1,7:21.0,,Defensive rebound by J. Butler,6,7
31,1,7:15.0,,D. Rose misses 3-pt jump shot from 24 ft,6,7
32,1,7:14.0,,Offensive rebound by D. Rose,6,7
33,1,7:13.0,,Shooting foul by G. Antetokounmpo (drawn by D. Rose),6,7
34,1,7:13.0,,D. Rose makes free throw 1 of 2,6,8
35,1,7:13.0,,D. Rose makes free throw 2 of 2,6,9
36,1,6:51.0,K. Middleton makes 2-pt jump shot from 19 ft (assist by J. Bayless),,8,9
37,1,6:37.0,,M. Dunleavy makes 2-pt layup from 2 ft,8,11
38,1,6:16.0,K. Middleton makes 2-pt jump shot from 19 ft,,10,11
39,1,6:05.0,,J. Butler misses 2-pt layup from 2 ft,10,11
40,1,6:04.0,Defensive rebound by K. Middleton,,10,11
41,1,5:57.0,Shooting foul by J. Noah (drawn by J. Henson),,10,11
42,1,5:57.0,,Chicago full timeout,10,11
43,1,5:57.0,J. Henson misses free throw 1 of 2,,10,11
44,1,5:57.0,Offensive rebound by Team,,10,11
45,1,5:57.0,J. Henson misses free throw 2 of 2,,10,11
46,1,5:56.0,,Defensive rebound by M. Dunleavy,10,11
47,1,5:42.0,Offensive charge foul by J. Butler (drawn by E. İlyasova),,10,11
48,1,5:42.0,,Turnover by J. Butler (offensive foul),10,11
49,1,5:42.0,Z. Pachulia enters the game for J. Henson,,10,11
50,1,5:31.0,K. Middleton misses 2-pt jump shot from 16 ft,,10,11
51,1,5:30.0,,Defensive rebound by P. Gasol,10,11
52,1,5:25.0,,J. Butler misses 2-pt layup from 1 ft (block by E. İlyasova),10,11
53,1,5:24.0,Defensive rebound by K. Middleton,,10,11
54,1,5:16.0,Z. Pachulia misses 2-pt jump shot from 11 ft,,10,11
55,1,5:15.0,,Defensive rebound by J. Noah,10,11
56,1,5:05.0,,Personal foul by G. Antetokounmpo (drawn by J. Noah),10,11
57,1,5:05.0,O. Mayo enters the game for G. Antetokounmpo,,10,11
58,1,5:05.0,Violation by Team (delay of game),,10,11
59,1,5:01.0,,Offensive foul by J. Butler (drawn by Z. Pachulia),10,11
60,1,5:01.0,,Turnover by J. Butler (offensive foul),10,11
61,1,5:01.0,,N. Mirotić enters the game for J. Noah,10,11
62,1,5:01.0,,T. Snell enters the game for J. Butler,10,11
63,1,4:40.0,K. Middleton misses 2-pt jump shot from 14 ft,,10,11
64,1,4:40.0,,Defensive rebound by Team,10,11
65,1,4:28.0,,D. Rose misses 2-pt jump shot from 8 ft,10,11
66,1,4:28.0,,Offensive rebound by D. Rose,10,11
67,1,4:28.0,,Shooting foul by Z. Pachulia (drawn by D. Rose),10,11
68,1,4:28.0,,D. Rose makes free throw 1 of 2,10,12
69,1,4:28.0,,D. Rose misses free throw 2 of 2,10,12
70,1,4:26.0,Defensive rebound by K. Middleton,,10,12
71,1,4:13.0,Z. Pachulia misses 2-pt jump shot from 15 ft,,10,12
72,1,4:12.0,,Defensive rebound by N. Mirotić,10,12
73,1,3:54.0,,D. Rose misses 2-pt jump shot from 8 ft,10,12
74,1,3:51.0,Defensive rebound by Z. Pachulia,,10,12
75,1,3:41.0,Turnover by J. Bayless (traveling),,10,12
76,1,3:24.0,,Turnover by T. Snell (bad pass; steal by J. Bayless),10,12
77,1,3:14.0,Turnover by J. Bayless (bad pass),,10,12
78,1,3:07.0,,D. Rose misses 3-pt jump shot from 25 ft,10,12
79,1,3:06.0,Defensive rebound by E. İlyasova,,10,12
80,1,2:46.0,Turnover by Z. Pachulia (bad pass; steal by M. Dunleavy),,10,12
81,1,2:40.0,,Turnover by N. Mirotić (bad pass; steal by K. Middleton),10,12
82,1,2:40.0,Personal foul by M. Dunleavy (drawn by K. Middleton),,10,12
83,1,2:40.0,Milwaukee full timeout,,10,12
84,1,2:40.0,J. Dudley enters the game for E. İlyasova,,10,12
85,1,2:31.0,Turnover by O. Mayo (bad pass),,10,12
86,1,2:19.0,,N. Mirotić misses 3-pt jump shot from 24 ft,10,12
87,1,2:18.0,Defensive rebound by J. Bayless,,10,12
88,1,2:04.0,J. Bayless makes 2-pt jump shot from 21 ft (assist by Z. Pachulia),,12,12
89,1,1:44.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by D. Rose),12,15
90,1,1:28.0,Z. Pachulia misses 2-pt jump shot from 14 ft,,12,15
91,1,1:27.0,,Defensive rebound by N. Mirotić,12,15
92,1,1:13.0,,P. Gasol makes 2-pt jump shot from 21 ft,12,17
93,1,0:55.0,J. Bayless misses 2-pt jump shot from 7 ft,,12,17
94,1,0:54.0,,Defensive rebound by N. Mirotić,12,17
95,1,0:49.0,,Shooting foul by J. Bayless (drawn by D. Rose),12,17
96,1,0:49.0,,D. Rose makes free throw 1 of 2,12,18
97,1,0:49.0,,D. Rose makes free throw 2 of 2,12,19
98,1,0:30.0,Turnover by J. Dudley (bad pass; steal by N. Mirotić),,12,19
99,1,0:18.0,,T. Snell makes 2-pt layup from 1 ft (assist by P. Gasol),12,21
100,1,0:02.0,O. Mayo makes 3-pt jump shot from 25 ft (assist by J. Bayless),,15,21
