,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
34,1,6:47.0,Turnover by M. Plumlee (lost ball),,15,9
35,1,6:32.0,,J. Teague misses 2-pt jump shot from 3 ft,15,9
36,1,6:30.0,,Offensive rebound by P. Millsap,15,9
37,1,6:17.0,,A. Horford makes 2-pt dunk at rim (assist by J. Teague),15,11
38,1,6:03.0,J. Jack misses 2-pt jump shot from 12 ft,,15,11
39,1,6:01.0,,Defensive rebound by P. Millsap,15,11
40,1,5:54.0,,Turnover by J. Teague (bad pass; steal by J. Jack),15,11
41,1,5:35.0,A. Anderson makes 2-pt dunk at rim (assist by J. Jack),,17,11
42,1,5:24.0,,A. Horford makes 2-pt layup at rim (assist by J. Teague),17,13
43,1,5:03.0,M. Plumlee makes 2-pt layup from 1 ft (assist by J. Jack),,19,13
44,1,4:50.0,,Atlanta full timeout,19,13
45,1,4:50.0,,P. Antić enters the game for A. Horford,19,13
46,1,4:50.0,,D. Schröder enters the game for J. Teague,19,13
47,1,4:50.0,,T. Sefolosha enters the game for K. Korver,19,13
48,1,4:38.0,,P. Antić misses 2-pt layup from 2 ft,19,13
49,1,4:37.0,,Offensive rebound by P. Antić,19,13
50,1,4:36.0,,P. Antić misses 2-pt layup at rim (block by M. Plumlee),19,13
51,1,4:34.0,Defensive rebound by J. Jack,,19,13
52,1,4:30.0,J. Jack makes 2-pt jump shot from 4 ft,,21,13
53,1,4:13.0,Violation by M. Plumlee (def goaltending),,21,13
54,1,4:13.0,,D. Schröder makes 2-pt layup at rim,21,15
55,1,3:49.0,J. Jack misses 2-pt jump shot from 18 ft,,21,15
56,1,3:48.0,,Defensive rebound by P. Millsap,21,15
57,1,3:32.0,,P. Millsap makes 2-pt layup from 2 ft,21,17
58,1,3:10.0,M. Plumlee misses 2-pt layup from 2 ft,,21,17
59,1,3:09.0,,Defensive rebound by P. Antić,21,17
60,1,3:03.0,,Shooting foul by M. Plumlee (drawn by D. Schröder),21,17
61,1,3:03.0,,D. Schröder makes free throw 1 of 2,21,18
62,1,3:03.0,B. Bogdanović enters the game for A. Anderson,,21,18
63,1,3:03.0,B. Lopez enters the game for M. Plumlee,,21,18
64,1,3:03.0,,D. Schröder makes free throw 2 of 2,21,19
65,1,2:50.0,Turnover by J. Johnson (traveling),,21,19
66,1,2:50.0,Brooklyn full timeout,,21,19
67,1,2:36.0,,P. Millsap misses 2-pt jump shot from 18 ft,21,19
68,1,2:33.0,,Offensive rebound by P. Millsap,21,19
69,1,2:27.0,Offensive charge foul by D. Schröder (drawn by B. Lopez),,21,19
70,1,2:27.0,,Turnover by D. Schröder (offensive foul),21,19
71,1,2:06.0,J. Johnson makes 2-pt layup from 1 ft (assist by K. Garnett),,23,19
72,1,1:55.0,,Shooting foul by J. Jack (drawn by D. Carroll),23,19
73,1,1:55.0,,D. Carroll makes free throw 1 of 2,23,20
74,1,1:55.0,,M. Scott enters the game for P. Millsap,23,20
75,1,1:55.0,,D. Carroll makes free throw 2 of 2,23,21
76,1,1:35.0,Turnover by J. Johnson (lost ball; steal by T. Sefolosha),,23,21
77,1,1:26.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by P. Antić),23,24
78,1,1:14.0,Personal foul by P. Antić (drawn by B. Lopez),,23,24
79,1,1:14.0,,K. Korver enters the game for D. Carroll,23,24
80,1,1:14.0,C. Jefferson enters the game for K. Garnett,,23,24
81,1,1:00.0,B. Lopez misses 2-pt jump shot from 12 ft,,23,24
82,1,1:00.0,Offensive rebound by Team,,23,24
83,1,1:00.0,Turnover by Team (shot clock),,23,24
84,1,1:00.0,,A. Horford enters the game for P. Antić,23,24
85,1,0:55.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by D. Schröder),23,27
86,1,0:44.0,B. Lopez makes 2-pt jump shot from 8 ft (assist by J. Jack),,25,27
87,1,0:30.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by A. Horford),25,30
88,1,0:08.0,B. Lopez makes 2-pt layup from 1 ft (assist by J. Jack),,27,30
89,1,0:00.0,,D. Schröder misses 2-pt layup from 1 ft,27,30
90,1,0:00.0,,Offensive rebound by Team,27,30
91,2,11:47.0,Turnover by J. Jack (step out of bounds),,27,30
92,2,11:32.0,,M. Scott makes 2-pt layup from 2 ft (assist by D. Schröder),27,32
93,2,11:13.0,B. Bogdanović misses 3-pt jump shot from 22 ft,,27,32
94,2,11:12.0,,Defensive rebound by T. Sefolosha,27,32
95,2,11:04.0,,M. Scott misses 2-pt hook shot from 7 ft,27,32
96,2,11:02.0,Defensive rebound by C. Jefferson,,27,32
97,2,10:57.0,A. Anderson makes 2-pt layup from 1 ft (assist by J. Jack),,29,32
98,2,10:45.0,,K. Korver misses 2-pt jump shot from 17 ft,29,32
99,2,10:44.0,Defensive rebound by C. Jefferson,,29,32
100,2,10:34.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by B. Lopez),,32,32
101,2,10:12.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,32,32
102,2,10:11.0,,Offensive rebound by A. Horford,32,32
103,2,10:08.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by A. Horford),32,35
104,2,9:46.0,A. Anderson makes 3-pt jump shot from 25 ft,,35,35
105,2,9:38.0,,Personal foul by A. Anderson (drawn by K. Korver),35,35
106,2,9:38.0,S. Karasev enters the game for J. Jack,,35,35
107,2,9:38.0,D. Morris enters the game for B. Bogdanović,,35,35
108,2,9:30.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by A. Horford),35,37
109,2,9:20.0,Personal foul by A. Horford (drawn by A. Anderson),,35,37
110,2,9:20.0,,K. Bazemore enters the game for T. Sefolosha,35,37
111,2,9:08.0,B. Lopez makes 2-pt jump shot from 10 ft (assist by D. Morris),,37,37
112,2,8:46.0,,D. Schröder misses 2-pt jump shot from 6 ft (block by B. Lopez),37,37
113,2,8:43.0,Defensive rebound by B. Lopez,,37,37
114,2,8:38.0,A. Anderson misses 3-pt jump shot from 23 ft,,37,37
115,2,8:35.0,Offensive rebound by C. Jefferson,,37,37
116,2,8:32.0,C. Jefferson makes 2-pt jump shot from 14 ft,,39,37
117,2,8:27.0,,Atlanta full timeout,39,37
118,2,8:27.0,,J. Teague enters the game for D. Schröder,39,37
119,2,8:19.0,,A. Horford makes 2-pt jump shot from 20 ft (assist by J. Teague),39,39
120,2,7:57.0,Shooting foul by A. Horford (drawn by C. Jefferson),,39,39
121,2,7:57.0,C. Jefferson misses free throw 1 of 2,,39,39
122,2,7:57.0,Offensive rebound by Team,,39,39
123,2,7:57.0,,P. Antić enters the game for A. Horford,39,39
124,2,7:57.0,C. Jefferson makes free throw 2 of 2,,40,39
125,2,7:47.0,,J. Teague makes 2-pt layup from 1 ft,40,41
126,2,7:37.0,D. Morris misses 2-pt jump shot from 14 ft,,40,41
127,2,7:34.0,Offensive rebound by C. Jefferson,,40,41
128,2,7:34.0,C. Jefferson makes 2-pt dunk at rim,,42,41
129,2,7:20.0,,P. Antić misses 3-pt jump shot from 24 ft,42,41
130,2,7:19.0,,Offensive rebound by M. Scott,42,41
131,2,7:19.0,,Shooting foul by C. Jefferson (drawn by M. Scott),42,41
132,2,7:19.0,,M. Scott makes free throw 1 of 2,42,42
133,2,7:19.0,,D. Carroll enters the game for K. Korver,42,42
134,2,7:19.0,,M. Scott makes free throw 2 of 2,42,43
135,2,7:08.0,D. Morris misses 2-pt jump shot from 6 ft,,42,43
136,2,7:06.0,Offensive rebound by B. Lopez,,42,43
137,2,7:06.0,B. Lopez misses 2-pt tip-in from 2 ft,,42,43
138,2,7:06.0,Offensive rebound by B. Lopez,,42,43
139,2,7:06.0,Shooting foul by P. Antić (drawn by B. Lopez),,42,43
140,2,7:06.0,B. Lopez makes free throw 1 of 2,,43,43
141,2,7:06.0,B. Lopez makes free throw 2 of 2,,44,43
142,2,6:55.0,,J. Teague makes 3-pt jump shot from 24 ft,44,46
143,2,6:35.0,Turnover by B. Lopez (traveling),,44,46
144,2,6:35.0,,P. Millsap enters the game for M. Scott,44,46
145,2,6:20.0,,Personal foul by A. Anderson (drawn by D. Carroll),44,46
146,2,6:20.0,M. Plumlee enters the game for B. Lopez,,44,46
147,2,6:20.0,J. Johnson enters the game for S. Karasev,,44,46
148,2,6:20.0,K. Garnett enters the game for C. Jefferson,,44,46
149,2,6:20.0,S. Karasev enters the game for A. Anderson,,44,46
150,2,6:17.0,,Shooting foul by S. Karasev (drawn by P. Millsap),44,46
151,2,6:17.0,,P. Millsap makes free throw 1 of 2,44,47
152,2,6:17.0,,P. Millsap makes free throw 2 of 2,44,48
153,2,6:02.0,D. Morris misses 3-pt jump shot from 22 ft,,44,48
154,2,6:01.0,,Defensive rebound by P. Antić,44,48
155,2,5:55.0,,Turnover by J. Teague (lost ball; steal by M. Plumlee),44,48
156,2,5:45.0,D. Morris misses 3-pt jump shot from 24 ft,,44,48
157,2,5:44.0,,Defensive rebound by P. Millsap,44,48
158,2,5:26.0,,P. Antić misses 3-pt jump shot from 24 ft,44,48
159,2,5:23.0,,Offensive rebound by P. Millsap,44,48
160,2,5:19.0,,D. Carroll misses 3-pt jump shot from 24 ft,44,48
161,2,5:18.0,,Offensive rebound by Team,44,48
162,2,5:18.0,Loose ball foul by K. Garnett (drawn by P. Millsap),,44,48
163,2,5:18.0,Official timeout,,44,48
164,2,5:18.0,J. Jack enters the game for D. Morris,,44,48
165,2,5:18.0,,P. Millsap makes free throw 1 of 2,44,49
166,2,5:18.0,,P. Millsap makes free throw 2 of 2,44,50
167,2,5:00.0,K. Garnett misses 2-pt jump shot from 18 ft,,44,50
168,2,4:59.0,,Defensive rebound by J. Teague,44,50
169,2,4:47.0,,D. Carroll misses 2-pt jump shot from 12 ft,44,50
170,2,4:47.0,,Offensive rebound by Team,44,50
171,2,4:47.0,Loose ball foul by K. Garnett (drawn by P. Antić),,44,50
172,2,4:47.0,,P. Antić makes free throw 1 of 2,44,51
173,2,4:47.0,B. Lopez enters the game for K. Garnett,,44,51
174,2,4:47.0,,P. Antić makes free throw 2 of 2,44,52
175,2,4:33.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by S. Karasev),,47,52
176,2,4:18.0,,D. Carroll misses 3-pt jump shot from 24 ft,47,52
177,2,4:14.0,,Offensive rebound by K. Bazemore,47,52
178,2,4:09.0,,K. Bazemore misses 2-pt layup from 3 ft,47,52
179,2,4:09.0,,Offensive rebound by P. Antić,47,52
180,2,4:09.0,,P. Antić misses 2-pt tip-in from 4 ft,47,52
181,2,4:08.0,Defensive rebound by S. Karasev,,47,52
182,2,4:07.0,Shooting foul by P. Millsap (drawn by J. Jack),,47,52
183,2,4:07.0,J. Jack makes free throw 1 of 2,,48,52
184,2,4:07.0,J. Jack makes free throw 2 of 2,,49,52
185,2,3:56.0,,D. Carroll makes 2-pt layup from 1 ft (assist by J. Teague),49,54
186,2,3:39.0,B. Lopez misses 2-pt hook shot from 9 ft,,49,54
187,2,3:35.0,,Defensive rebound by P. Millsap,49,54
188,2,3:33.0,,Shooting foul by B. Lopez (drawn by P. Millsap),49,54
189,2,3:33.0,,P. Millsap makes free throw 1 of 2,49,55
190,2,3:33.0,,K. Korver enters the game for K. Bazemore,49,55
191,2,3:33.0,,P. Millsap makes free throw 2 of 2,49,56
192,2,3:19.0,J. Johnson misses 2-pt jump shot from 5 ft,,49,56
193,2,3:18.0,,Defensive rebound by P. Antić,49,56
194,2,3:02.0,,P. Antić misses 3-pt jump shot from 23 ft,49,56
195,2,3:01.0,Defensive rebound by J. Johnson,,49,56
196,2,2:53.0,Personal foul by P. Millsap (drawn by J. Johnson),,49,56
197,2,2:53.0,Brooklyn full timeout,,49,56
198,2,2:53.0,,A. Horford enters the game for P. Antić,49,56
199,2,2:53.0,J. Johnson makes free throw 1 of 2,,50,56
200,2,2:53.0,J. Johnson makes free throw 2 of 2,,51,56
201,2,2:40.0,,A. Horford makes 2-pt dunk at rim (assist by J. Teague),51,58
202,2,2:17.0,S. Karasev misses 3-pt jump shot from 22 ft,,51,58
203,2,2:16.0,,Defensive rebound by P. Millsap,51,58
204,2,2:04.0,,A. Horford misses 2-pt jump shot from 21 ft,51,58
205,2,2:03.0,Defensive rebound by M. Plumlee,,51,58
206,2,1:53.0,B. Lopez makes 2-pt hook shot from 9 ft (assist by J. Jack),,53,58
207,2,1:39.0,,J. Teague misses 3-pt jump shot from 24 ft,53,58
208,2,1:37.0,,Offensive rebound by P. Millsap,53,58
209,2,1:24.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by J. Teague),53,61
210,2,1:06.0,J. Johnson misses 2-pt layup at rim,,53,61
211,2,0:57.0,Offensive rebound by Team,,53,61
212,2,0:57.0,J. Johnson misses 2-pt jump shot from 15 ft,,53,61
213,2,0:56.0,Offensive rebound by Team,,53,61
214,2,0:56.0,Turnover by Team (shot clock),,53,61
215,2,0:41.0,,P. Millsap makes 3-pt jump shot from 22 ft (assist by A. Horford),53,64
216,2,0:31.0,S. Karasev misses 3-pt jump shot from 23 ft,,53,64
217,2,0:30.0,,Defensive rebound by P. Millsap,53,64
218,2,0:08.0,,K. Korver misses 3-pt jump shot from 27 ft,53,64
219,2,0:06.0,Defensive rebound by M. Plumlee,,53,64
220,2,0:00.0,J. Johnson misses 2-pt jump shot from 16 ft,,53,64
221,2,0:00.0,Offensive rebound by Team,,53,64
222,3,11:37.0,A. Anderson makes 2-pt layup from 1 ft (assist by M. Plumlee),,55,64
223,3,11:24.0,,K. Korver misses 3-pt jump shot from 27 ft,55,64
224,3,11:23.0,Defensive rebound by M. Plumlee,,55,64
225,3,11:12.0,M. Plumlee misses 2-pt layup from 1 ft (block by P. Millsap),,55,64
226,3,11:11.0,,Defensive rebound by A. Horford,55,64
227,3,11:10.0,,Shooting foul by J. Johnson (drawn by D. Carroll),55,64
228,3,11:10.0,,D. Carroll makes free throw 1 of 2,55,65
229,3,11:10.0,,D. Carroll makes free throw 2 of 2,55,66
230,3,11:00.0,Personal foul by K. Korver (drawn by A. Anderson),,55,66
231,3,10:52.0,M. Plumlee misses 2-pt layup at rim,,55,66
232,3,10:51.0,Offensive rebound by M. Plumlee,,55,66
233,3,10:51.0,M. Plumlee makes 2-pt layup at rim,,57,66
234,3,10:39.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by J. Teague),57,69
235,3,10:27.0,J. Johnson makes 2-pt jump shot from 12 ft,,59,69
236,3,10:27.0,Shooting foul by D. Carroll (drawn by J. Johnson),,59,69
237,3,10:27.0,J. Johnson makes free throw 1 of 1,,60,69
238,3,9:58.0,,K. Korver makes 2-pt jump shot from 22 ft (assist by P. Millsap),60,71
239,3,9:43.0,M. Plumlee makes 2-pt dunk at rim (assist by A. Anderson),,62,71
240,3,9:33.0,,J. Teague misses 3-pt jump shot from 26 ft,62,71
241,3,9:32.0,Defensive rebound by K. Garnett,,62,71
242,3,9:29.0,Personal foul by D. Carroll (drawn by J. Johnson),,62,71
243,3,9:22.0,M. Plumlee misses 2-pt jump shot at rim (block by P. Millsap),,62,71
244,3,9:21.0,Offensive rebound by M. Plumlee,,62,71
245,3,9:21.0,M. Plumlee makes 2-pt layup at rim,,64,71
246,3,9:21.0,Shooting foul by A. Horford (drawn by M. Plumlee),,64,71
247,3,9:21.0,M. Plumlee misses free throw 1 of 1,,64,71
248,3,9:20.0,,Defensive rebound by A. Horford,64,71
249,3,9:15.0,,J. Teague misses 2-pt layup from 2 ft (block by M. Plumlee),64,71
250,3,9:11.0,Defensive rebound by J. Jack,,64,71
251,3,9:07.0,Turnover by A. Anderson (bad pass; steal by P. Millsap),,64,71
252,3,9:07.0,,Turnover by P. Millsap (step out of bounds),64,71
253,3,8:55.0,K. Garnett misses 2-pt jump shot from 18 ft,,64,71
254,3,8:54.0,,Defensive rebound by A. Horford,64,71
255,3,8:43.0,,Shooting foul by J. Jack (drawn by P. Millsap),64,71
256,3,8:43.0,,P. Millsap makes free throw 1 of 2,64,72
257,3,8:43.0,,P. Millsap makes free throw 2 of 2,64,73
258,3,8:20.0,K. Garnett misses 2-pt jump shot from 8 ft,,64,73
259,3,8:19.0,Offensive rebound by K. Garnett,,64,73
260,3,8:13.0,K. Garnett makes 2-pt jump shot from 19 ft (assist by J. Jack),,66,73
261,3,7:56.0,,Turnover by P. Millsap (lost ball),66,73
262,3,7:40.0,Shooting foul by K. Korver (drawn by A. Anderson),,66,73
263,3,7:40.0,A. Anderson makes free throw 1 of 3,,67,73
264,3,7:40.0,A. Anderson makes free throw 2 of 3,,68,73
265,3,7:40.0,A. Anderson makes free throw 3 of 3,,69,73
266,3,7:20.0,,K. Korver makes 3-pt jump shot from 22 ft (assist by J. Teague),69,76
267,3,6:59.0,J. Jack makes 3-pt jump shot from 25 ft (assist by A. Anderson),,72,76
268,3,6:42.0,,J. Teague makes 2-pt layup at rim,72,78
269,3,6:29.0,A. Anderson misses 3-pt jump shot from 24 ft,,72,78
270,3,6:27.0,,Defensive rebound by A. Horford,72,78
271,3,6:12.0,,A. Horford makes 2-pt jump shot from 19 ft (assist by J. Teague),72,80
272,3,5:57.0,J. Johnson makes 2-pt jump shot from 16 ft (assist by J. Jack),,74,80
273,3,5:36.0,,P. Millsap misses 3-pt jump shot from 23 ft,74,80
274,3,5:35.0,Defensive rebound by K. Garnett,,74,80
275,3,5:29.0,J. Jack misses 2-pt jump shot from 20 ft,,74,80
276,3,5:28.0,,Defensive rebound by P. Millsap,74,80
277,3,5:27.0,,Personal foul by K. Garnett (drawn by K. Korver),74,80
278,3,5:27.0,,Atlanta full timeout,74,80
279,3,5:27.0,,T. Sefolosha enters the game for D. Carroll,74,80
280,3,5:26.0,B. Lopez enters the game for K. Garnett,,74,80
281,3,5:06.0,,J. Teague misses 2-pt jump shot from 17 ft,74,80
282,3,5:05.0,Defensive rebound by J. Jack,,74,80
283,3,4:49.0,J. Jack misses 2-pt jump shot from 17 ft,,74,80
284,3,4:49.0,,Defensive rebound by Team,74,80
285,3,4:49.0,Loose ball foul by B. Lopez (drawn by A. Horford),,74,80
286,3,4:49.0,,D. Carroll enters the game for A. Horford,74,80
287,3,4:49.0,,P. Antić enters the game for K. Korver,74,80
288,3,4:34.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,74,80
289,3,4:32.0,Defensive rebound by Team,,74,80
290,3,4:23.0,J. Johnson makes 2-pt jump shot from 18 ft (assist by J. Jack),,76,80
291,3,4:11.0,,J. Teague misses 2-pt jump shot from 4 ft,76,80
292,3,4:09.0,Defensive rebound by B. Lopez,,76,80
293,3,4:03.0,J. Johnson misses 2-pt jump shot from 22 ft,,76,80
294,3,4:03.0,,Defensive rebound by Team,76,80
295,3,4:03.0,Loose ball foul by M. Plumlee (drawn by P. Millsap),,76,80
296,3,4:03.0,,P. Millsap makes free throw 1 of 2,76,81
297,3,4:03.0,B. Bogdanović enters the game for A. Anderson,,76,81
298,3,4:03.0,,P. Millsap misses free throw 2 of 2,76,81
299,3,4:00.0,Defensive rebound by M. Plumlee,,76,81
300,3,3:50.0,B. Lopez misses 2-pt jump shot from 18 ft,,76,81
301,3,3:46.0,,Defensive rebound by D. Carroll,76,81
302,3,3:26.0,,J. Teague makes 2-pt layup from 1 ft,76,83
303,3,3:10.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,76,83
304,3,3:09.0,,Defensive rebound by P. Antić,76,83
305,3,3:00.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,76,83
306,3,2:57.0,,Offensive rebound by P. Millsap,76,83
307,3,2:48.0,,P. Antić misses 3-pt jump shot from 23 ft,76,83
308,3,2:46.0,,Offensive rebound by T. Sefolosha,76,83
309,3,2:32.0,,Shooting foul by B. Lopez (drawn by P. Millsap),76,83
310,3,2:32.0,Brooklyn full timeout,,76,83
311,3,2:32.0,,D. Schröder enters the game for J. Teague,76,83
312,3,2:32.0,,P. Millsap makes free throw 1 of 2,76,84
313,3,2:32.0,,P. Millsap makes free throw 2 of 2,76,85
314,3,2:08.0,J. Jack misses 2-pt jump shot from 21 ft,,76,85
315,3,2:07.0,,Defensive rebound by D. Carroll,76,85
316,3,1:47.0,,D. Schröder misses 2-pt layup from 2 ft,76,85
317,3,1:46.0,Defensive rebound by B. Lopez,,76,85
318,3,1:37.0,Shooting foul by D. Carroll (drawn by B. Lopez),,76,85
319,3,1:37.0,B. Lopez makes free throw 1 of 2,,77,85
320,3,1:37.0,,K. Korver enters the game for D. Carroll,77,85
321,3,1:37.0,D. Morris enters the game for J. Jack,,77,85
322,3,1:37.0,,A. Horford enters the game for P. Millsap,77,85
323,3,1:37.0,A. Anderson enters the game for J. Johnson,,77,85
324,3,1:37.0,B. Lopez makes free throw 2 of 2,,78,85
325,3,1:20.0,,D. Schröder makes 2-pt jump shot from 17 ft (assist by K. Korver),78,87
326,3,0:56.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by D. Morris),,81,87
327,3,0:43.0,,A. Horford makes 2-pt jump shot from 19 ft (assist by T. Sefolosha),81,89
328,3,0:35.0,D. Morris misses 3-pt jump shot from 25 ft,,81,89
329,3,0:31.0,,Defensive rebound by P. Antić,81,89
330,3,0:09.0,,P. Antić misses 3-pt jump shot from 25 ft,81,89
331,3,0:09.0,,Offensive rebound by Team,81,89
332,3,0:09.0,,Turnover by Team (shot clock),81,89
333,3,0:09.0,C. Jefferson enters the game for M. Plumlee,,81,89
334,3,0:02.0,Turnover by D. Morris (bad pass; steal by T. Sefolosha),,81,89
335,4,11:45.0,,Turnover by D. Schröder (bad pass),81,89
336,4,11:23.0,C. Jefferson misses 2-pt jump shot from 13 ft,,81,89
337,4,11:22.0,Offensive rebound by B. Bogdanović,,81,89
338,4,11:18.0,A. Anderson misses 3-pt jump shot from 25 ft,,81,89
339,4,11:17.0,Offensive rebound by B. Bogdanović,,81,89
340,4,11:16.0,B. Bogdanović misses 2-pt layup at rim,,81,89
341,4,11:14.0,,Defensive rebound by D. Schröder,81,89
342,4,11:11.0,Violation by C. Jefferson (def goaltending),,81,89
343,4,11:11.0,,D. Schröder makes 2-pt layup from 1 ft,81,91
344,4,10:51.0,B. Lopez makes 2-pt jump shot from 10 ft,,83,91
345,4,10:39.0,,Personal foul by B. Bogdanović (drawn by D. Schröder),83,91
346,4,10:39.0,,M. Scott enters the game for P. Antić,83,91
347,4,10:26.0,,M. Scott misses 3-pt jump shot from 25 ft,83,91
348,4,10:24.0,Defensive rebound by A. Anderson,,83,91
349,4,10:05.0,B. Lopez makes 2-pt jump shot from 5 ft (assist by B. Bogdanović),,85,91
350,4,9:49.0,,A. Horford makes 2-pt jump shot from 17 ft (assist by M. Scott),85,93
351,4,9:26.0,D. Morris misses 3-pt jump shot from 23 ft,,85,93
352,4,9:25.0,,Defensive rebound by K. Korver,85,93
353,4,9:04.0,,M. Scott misses 3-pt jump shot from 24 ft,85,93
354,4,9:02.0,Defensive rebound by A. Anderson,,85,93
355,4,8:49.0,B. Lopez misses 2-pt jump shot from 22 ft,,85,93
356,4,8:47.0,,Defensive rebound by K. Korver,85,93
357,4,8:23.0,,A. Horford makes 2-pt hook shot from 4 ft (assist by M. Scott),85,95
358,4,8:07.0,A. Anderson makes 3-pt jump shot from 24 ft,,88,95
359,4,8:00.0,,Atlanta full timeout,88,95
360,4,8:00.0,,P. Millsap enters the game for A. Horford,88,95
361,4,8:00.0,,K. Bazemore enters the game for T. Sefolosha,88,95
362,4,8:00.0,J. Jack enters the game for B. Bogdanović,,88,95
363,4,8:00.0,J. Johnson enters the game for D. Morris,,88,95
364,4,7:44.0,,D. Schröder makes 2-pt layup from 2 ft,88,97
365,4,7:30.0,A. Anderson misses 2-pt layup from 1 ft (block by K. Korver),,88,97
366,4,7:30.0,,Defensive rebound by Team,88,97
367,4,7:15.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by M. Scott),88,100
368,4,6:58.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Jack),,91,100
369,4,6:43.0,,M. Scott misses 2-pt layup from 1 ft,91,100
370,4,6:42.0,Defensive rebound by B. Lopez,,91,100
371,4,6:26.0,J. Jack misses 2-pt jump shot from 13 ft (block by K. Korver),,91,100
372,4,6:24.0,,Defensive rebound by K. Bazemore,91,100
373,4,6:21.0,,M. Scott makes 2-pt dunk at rim (assist by K. Korver),91,102
374,4,5:55.0,J. Johnson misses 3-pt jump shot from 24 ft,,91,102
375,4,5:54.0,,Defensive rebound by D. Schröder,91,102
376,4,5:45.0,,P. Millsap misses 3-pt jump shot from 24 ft,91,102
377,4,5:43.0,Defensive rebound by C. Jefferson,,91,102
378,4,5:32.0,C. Jefferson misses 2-pt jump shot from 19 ft,,91,102
379,4,5:30.0,,Defensive rebound by P. Millsap,91,102
380,4,5:24.0,,Shooting foul by B. Lopez (drawn by P. Millsap),91,102
381,4,5:24.0,Official timeout,,91,102
382,4,5:24.0,,A. Horford enters the game for K. Korver,91,102
383,4,5:24.0,,D. Carroll enters the game for D. Schröder,91,102
384,4,5:24.0,,J. Teague enters the game for M. Scott,91,102
