,QUARTER,TIME_REMAINING,DETROIT_ACTION,TORONTO_ACTION,DETROIT_SCORE,TORONTO_SCORE
372,4,3:58.0,,Turnover by K. Lowry (bad pass; steal by A. Tolliver),93,100
373,4,3:53.0,J. Meeks misses 2-pt layup from 1 ft,,93,100
374,4,3:51.0,Offensive rebound by G. Monroe,,93,100
375,4,3:49.0,G. Monroe makes 2-pt layup from 1 ft,,95,100
376,4,3:39.0,,Personal block foul by G. Monroe (drawn by K. Lowry),95,100
377,4,3:30.0,,Shooting foul by K. Caldwell-Pope (drawn by D. DeRozan),95,100
378,4,3:30.0,,D. DeRozan misses free throw 1 of 2,95,100
379,4,3:30.0,,Offensive rebound by Team,95,100
380,4,3:30.0,,D. DeRozan makes free throw 2 of 2,95,101
381,4,3:07.0,D. Augustin makes 2-pt layup from 1 ft,,97,101
382,4,2:50.0,,K. Lowry misses 2-pt jump shot from 19 ft,97,101
383,4,2:48.0,,Offensive rebound by A. Johnson,97,101
384,4,2:46.0,,A. Johnson makes 2-pt tip-in at rim,97,103
385,4,2:23.0,J. Meeks misses 3-pt jump shot from 23 ft,,97,103
386,4,2:22.0,,Defensive rebound by K. Lowry,97,103
387,4,2:15.0,,A. Johnson misses 2-pt layup from 1 ft,97,103
388,4,2:13.0,Defensive rebound by J. Meeks,,97,103
389,4,2:10.0,K. Caldwell-Pope makes 2-pt dunk at rim (assist by D. Augustin),,99,103
390,4,2:08.0,,Toronto full timeout,99,103
391,4,2:08.0,Detroit full timeout,,99,103
392,4,1:58.0,,Shooting foul by K. Caldwell-Pope (drawn by D. DeRozan),99,103
393,4,1:58.0,,D. DeRozan makes free throw 1 of 2,99,104
394,4,1:58.0,,D. DeRozan makes free throw 2 of 2,99,105
395,4,1:42.0,J. Meeks misses 3-pt jump shot from 24 ft,,99,105
396,4,1:41.0,,Defensive rebound by P. Patterson,99,105
397,4,1:23.0,,D. DeRozan makes 2-pt jump shot from 11 ft,99,107
398,4,1:23.0,Detroit full timeout,,99,107
399,4,1:15.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by G. Monroe),,102,107
400,4,1:02.0,,Offensive foul by A. Johnson (drawn by D. Augustin),102,107
401,4,1:02.0,,Turnover by A. Johnson (offensive foul),102,107
402,4,0:53.0,Shooting foul by K. Lowry (drawn by D. Augustin),,102,107
403,4,0:53.0,D. Augustin makes free throw 1 of 2,,103,107
404,4,0:53.0,D. Augustin makes free throw 2 of 2,,104,107
405,4,0:39.0,,Personal foul by G. Monroe (drawn by A. Johnson),104,107
406,4,0:39.0,,A. Johnson makes free throw 1 of 2,104,108
407,4,0:39.0,,A. Johnson makes free throw 2 of 2,104,109
408,4,0:39.0,Detroit full timeout,,104,109
409,4,0:34.0,J. Meeks misses 3-pt jump shot from 24 ft,,104,109
410,4,0:32.0,Offensive rebound by Team,,104,109
411,4,0:30.0,G. Monroe misses 2-pt layup from 2 ft,,104,109
412,4,0:28.0,,Defensive rebound by D. DeRozan,104,109
413,4,0:27.0,,Personal foul by J. Meeks (drawn by D. DeRozan),104,109
414,4,0:27.0,,D. DeRozan misses free throw 1 of 2,104,109
415,4,0:27.0,,Offensive rebound by Team,104,109
416,4,0:27.0,,D. DeRozan makes free throw 2 of 2,104,110
417,4,0:20.0,D. Augustin makes 2-pt layup from 1 ft (assist by J. Meeks),,106,110
418,4,0:17.0,,Personal foul by J. Meeks (drawn by K. Lowry),106,110
419,4,0:17.0,,K. Lowry makes free throw 1 of 2,106,111
420,4,0:17.0,,K. Lowry makes free throw 2 of 2,106,112
421,4,0:17.0,Detroit full timeout,,106,112
422,4,0:15.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft,,109,112
423,4,0:15.0,Shooting foul by K. Lowry (drawn by K. Caldwell-Pope),,109,112
424,4,0:15.0,K. Caldwell-Pope makes free throw 1 of 1,,110,112
425,4,0:11.0,,Personal foul by K. Caldwell-Pope (drawn by T. Ross),110,112
426,4,0:11.0,,T. Ross makes free throw 1 of 2,110,113
427,4,0:11.0,,T. Ross makes free throw 2 of 2,110,114
428,4,0:05.0,K. Caldwell-Pope misses 3-pt jump shot from 29 ft,,110,114
429,4,0:04.0,Offensive rebound by G. Monroe,,110,114
430,4,0:01.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,110,114
431,4,0:00.0,,Defensive rebound by T. Ross,110,114
