,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
106,1,0:51.0,,Defensive rebound by G. Monroe,24,29
107,1,0:39.0,,J. Smith makes 2-pt layup at rim (assist by B. Jennings),24,31
108,1,0:18.0,T. Hansbrough makes 2-pt layup at rim (assist by P. Patterson),,26,31
109,1,0:07.0,,Personal foul by G. Vásquez (drawn by B. Jennings),26,31
110,1,0:02.0,,B. Jennings misses 2-pt jump shot from 5 ft,26,31
111,1,0:02.0,,Offensive rebound by G. Monroe,26,31
112,1,0:02.0,,G. Monroe misses 2-pt tip-in from 2 ft,26,31
113,1,0:01.0,,Offensive rebound by G. Monroe,26,31
114,1,0:01.0,,G. Monroe misses 2-pt tip-in at rim,26,31
115,1,0:00.0,,Offensive rebound by Team,26,31
116,2,11:38.0,G. Vásquez makes 2-pt jump shot from 6 ft (assist by L. Williams),,28,31
117,2,11:26.0,,J. Meeks makes 2-pt jump shot from 18 ft (assist by C. Butler),28,33
118,2,11:05.0,G. Vásquez misses 3-pt jump shot from 26 ft,,28,33
119,2,11:04.0,Offensive rebound by J. Johnson,,28,33
120,2,10:57.0,P. Patterson misses 3-pt jump shot from 23 ft,,28,33
121,2,10:56.0,,Defensive rebound by J. Meeks,28,33
122,2,10:45.0,,C. Butler misses 3-pt jump shot from 26 ft,28,33
123,2,10:44.0,Defensive rebound by P. Patterson,,28,33
124,2,10:34.0,Turnover by G. Vásquez (lost ball; steal by D. Augustin),,28,33
125,2,10:28.0,,D. Augustin misses 3-pt jump shot from 28 ft,28,33
126,2,10:26.0,,Offensive rebound by Team,28,33
127,2,10:13.0,,C. Butler makes 2-pt jump shot from 6 ft (assist by D. Augustin),28,35
128,2,10:00.0,Turnover by G. Vásquez (bad pass; steal by G. Monroe),,28,35
129,2,9:53.0,,J. Meeks makes 2-pt layup at rim (assist by G. Monroe),28,37
130,2,9:46.0,Toronto full timeout,,28,37
131,2,9:36.0,J. Johnson makes 2-pt layup at rim,,30,37
132,2,9:17.0,,Shooting foul by T. Hansbrough (drawn by G. Monroe),30,37
133,2,9:17.0,,G. Monroe makes free throw 1 of 2,30,38
134,2,9:17.0,,G. Monroe makes free throw 2 of 2,30,39
135,2,9:05.0,T. Hansbrough misses 2-pt layup from 1 ft,,30,39
136,2,9:04.0,,Defensive rebound by C. Butler,30,39
137,2,8:54.0,,G. Monroe makes 2-pt layup at rim (assist by D. Augustin),30,41
138,2,8:36.0,C. Hayes enters the game for T. Hansbrough,,30,41
139,2,8:25.0,G. Vásquez makes 3-pt jump shot from 25 ft (assist by J. Johnson),,33,41
140,2,8:12.0,,J. Meeks misses 2-pt jump shot from 6 ft,33,41
141,2,8:11.0,,Offensive rebound by G. Monroe,33,41
142,2,7:56.0,,C. Butler makes 2-pt jump shot from 7 ft (assist by J. Meeks),33,43
143,2,7:42.0,Shooting foul by J. Meeks (drawn by L. Williams),,33,43
144,2,7:42.0,L. Williams makes free throw 1 of 3,,34,43
145,2,7:42.0,L. Williams makes free throw 2 of 3,,35,43
146,2,7:42.0,L. Williams makes free throw 3 of 3,,36,43
147,2,7:22.0,,J. Jerebko makes 2-pt hook shot from 7 ft,36,45
148,2,7:04.0,C. Hayes makes 2-pt layup from 1 ft (assist by G. Vásquez),,38,45
149,2,7:04.0,Shooting foul by J. Jerebko (drawn by C. Hayes),,38,45
150,2,7:04.0,C. Hayes makes free throw 1 of 1,,39,45
151,2,6:42.0,,J. Jerebko misses 3-pt jump shot from 26 ft,39,45
152,2,6:41.0,Defensive rebound by G. Vásquez,,39,45
153,2,6:27.0,G. Vásquez misses 3-pt jump shot from 25 ft,,39,45
154,2,6:25.0,,Defensive rebound by J. Jerebko,39,45
155,2,6:17.0,,G. Monroe misses 2-pt jump shot from 19 ft,39,45
156,2,6:16.0,,Offensive rebound by Team,39,45
157,2,6:16.0,,A. Drummond enters the game for G. Monroe,39,45
158,2,6:08.0,,C. Butler makes 2-pt jump shot from 15 ft (assist by J. Jerebko),39,47
159,2,5:42.0,C. Hayes makes 2-pt layup at rim (assist by G. Vásquez),,41,47
160,2,5:25.0,,A. Drummond makes 2-pt dunk at rim (assist by D. Augustin),41,49
161,2,5:06.0,J. Johnson misses 3-pt jump shot from 23 ft,,41,49
162,2,5:05.0,,Defensive rebound by A. Drummond,41,49
163,2,4:48.0,,Turnover by D. Augustin (palming),41,49
164,2,4:48.0,Official timeout,,41,49
165,2,4:48.0,,K. Caldwell-Pope enters the game for J. Meeks,41,49
166,2,4:48.0,K. Lowry enters the game for L. Williams,,41,49
167,2,4:48.0,J. Valančiūnas enters the game for G. Vásquez,,41,49
168,2,4:48.0,T. Ross enters the game for C. Hayes,,41,49
169,2,4:36.0,P. Patterson makes 3-pt jump shot from 27 ft (assist by K. Lowry),,44,49
170,2,4:14.0,,J. Jerebko misses 2-pt jump shot from 6 ft,44,49
171,2,4:13.0,Defensive rebound by J. Valančiūnas,,44,49
172,2,4:06.0,K. Lowry misses 3-pt jump shot from 26 ft,,44,49
173,2,4:05.0,,Defensive rebound by J. Jerebko,44,49
174,2,3:52.0,,K. Caldwell-Pope misses 2-pt jump shot from 15 ft,44,49
175,2,3:51.0,Defensive rebound by K. Lowry,,44,49
176,2,3:37.0,K. Lowry misses 2-pt jump shot from 15 ft,,44,49
177,2,3:36.0,,Defensive rebound by J. Jerebko,44,49
178,2,3:25.0,,J. Jerebko misses 2-pt jump shot from 17 ft,44,49
179,2,3:24.0,Defensive rebound by J. Johnson,,44,49
180,2,3:11.0,J. Johnson makes 2-pt dunk at rim (assist by P. Patterson),,46,49
181,2,3:03.0,,Detroit full timeout,46,49
182,2,3:03.0,L. Fields enters the game for P. Patterson,,46,49
183,2,3:03.0,A. Johnson enters the game for J. Johnson,,46,49
184,2,3:03.0,,K. Singler enters the game for C. Butler,46,49
185,2,3:03.0,,J. Smith enters the game for J. Jerebko,46,49
186,2,2:53.0,,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,46,49
187,2,2:52.0,Defensive rebound by T. Ross,,46,49
188,2,2:42.0,Turnover by K. Lowry (bad pass; steal by K. Singler),,46,49
189,2,2:39.0,,K. Singler makes 2-pt dunk at rim,46,51
190,2,2:26.0,J. Valančiūnas misses 2-pt hook shot from 6 ft,,46,51
191,2,2:25.0,,Defensive rebound by K. Singler,46,51
192,2,2:16.0,,K. Singler misses 3-pt jump shot from 22 ft,46,51
193,2,2:15.0,Defensive rebound by T. Ross,,46,51
194,2,2:07.0,Personal foul by K. Caldwell-Pope (drawn by K. Lowry),,46,51
195,2,2:00.0,A. Johnson misses 2-pt hook shot from 5 ft,,46,51
196,2,1:57.0,,Defensive rebound by A. Drummond,46,51
197,2,1:54.0,,Shooting foul by L. Fields (drawn by A. Drummond),46,51
198,2,1:54.0,,A. Drummond misses free throw 1 of 2,46,51
199,2,1:54.0,,Offensive rebound by Team,46,51
200,2,1:54.0,,J. Meeks enters the game for K. Caldwell-Pope,46,51
201,2,1:54.0,,A. Drummond makes free throw 2 of 2,46,52
202,2,1:44.0,Personal foul by D. Augustin (drawn by K. Lowry),,46,52
203,2,1:44.0,,G. Monroe enters the game for A. Drummond,46,52
204,2,1:34.0,T. Ross makes 2-pt jump shot from 18 ft,,48,52
205,2,1:21.0,Violation by T. Ross (kicked ball),,48,52
206,2,1:13.0,,J. Meeks misses 3-pt jump shot from 23 ft,48,52
207,2,1:12.0,Defensive rebound by K. Lowry,,48,52
208,2,1:05.0,K. Lowry makes 3-pt jump shot from 25 ft,,51,52
209,2,0:43.0,,G. Monroe misses 2-pt layup from 2 ft (block by J. Valančiūnas),51,52
210,2,0:40.0,Defensive rebound by K. Lowry,,51,52
211,2,0:37.0,K. Lowry misses 2-pt jump shot from 9 ft,,51,52
212,2,0:37.0,Offensive rebound by Team,,51,52
213,2,0:37.0,,Loose ball foul by K. Singler (drawn by J. Valančiūnas),51,52
214,2,0:37.0,J. Valančiūnas misses free throw 1 of 2,,51,52
215,2,0:37.0,Offensive rebound by Team,,51,52
216,2,0:37.0,J. Valančiūnas makes free throw 2 of 2,,52,52
217,2,0:29.0,,D. Augustin misses 3-pt jump shot from 26 ft,52,52
218,2,0:28.0,,Offensive rebound by J. Smith,52,52
219,2,0:23.0,,J. Smith misses 2-pt hook shot from 7 ft,52,52
220,2,0:21.0,Defensive rebound by A. Johnson,,52,52
221,2,0:18.0,Toronto full timeout,,52,52
222,2,0:18.0,L. Williams enters the game for L. Fields,,52,52
223,2,0:18.0,P. Patterson enters the game for J. Valančiūnas,,52,52
224,2,0:03.0,K. Lowry misses 2-pt jump shot from 13 ft,,52,52
225,2,0:00.0,Offensive rebound by Team,,52,52
226,2,0:00.0,Turnover by Team (shot clock),,52,52
227,3,11:48.0,A. Johnson misses 2-pt jump shot from 3 ft,,52,52
228,3,11:48.0,,Offensive rebound by Team,52,52
229,3,11:48.0,Loose ball foul by A. Johnson (drawn by A. Drummond),,52,52
230,3,11:31.0,,Turnover by K. Singler (traveling),52,52
231,3,11:17.0,T. Ross makes 2-pt jump shot from 11 ft (assist by L. Fields),,54,52
232,3,11:01.0,,A. Drummond misses 2-pt hook shot from 5 ft,54,52
233,3,10:58.0,Defensive rebound by T. Ross,,54,52
234,3,10:52.0,Turnover by K. Lowry (lost ball; steal by B. Jennings),,54,52
235,3,10:48.0,,Turnover by A. Drummond (offensive foul),54,52
236,3,10:48.0,Offensive charge foul by A. Drummond (drawn by L. Fields),,54,52
237,3,10:36.0,T. Ross makes 2-pt jump shot from 9 ft (assist by K. Lowry),,56,52
238,3,10:19.0,,Offensive foul by B. Jennings (drawn by K. Lowry),56,52
239,3,10:19.0,,Turnover by B. Jennings (offensive foul),56,52
240,3,10:03.0,L. Fields misses 2-pt jump shot from 15 ft,,56,52
241,3,10:02.0,,Defensive rebound by J. Smith,56,52
242,3,9:56.0,,Turnover by K. Singler (bad pass; steal by K. Lowry),56,52
243,3,9:51.0,A. Johnson makes 2-pt layup at rim (assist by K. Lowry),,58,52
244,3,9:50.0,,Detroit full timeout,58,52
245,3,9:33.0,,B. Jennings misses 2-pt jump shot from 10 ft,58,52
246,3,9:32.0,,Offensive rebound by J. Smith,58,52
247,3,9:26.0,,K. Caldwell-Pope makes 2-pt jump shot from 15 ft,58,54
248,3,9:11.0,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),,60,54
249,3,8:45.0,,K. Caldwell-Pope misses 2-pt layup at rim,60,54
250,3,8:43.0,Defensive rebound by J. Valančiūnas,,60,54
251,3,8:34.0,T. Ross misses 3-pt jump shot from 26 ft,,60,54
252,3,8:33.0,,Defensive rebound by A. Drummond,60,54
253,3,8:24.0,,J. Smith makes 2-pt jump shot from 16 ft (assist by B. Jennings),60,56
254,3,8:08.0,T. Ross makes 3-pt jump shot from 26 ft (assist by K. Lowry),,63,56
255,3,7:52.0,,J. Smith misses 2-pt jump shot from 21 ft,63,56
256,3,7:51.0,Defensive rebound by T. Ross,,63,56
257,3,7:37.0,K. Lowry makes 2-pt jump shot from 16 ft,,65,56
258,3,7:19.0,,Turnover by J. Smith (bad pass; steal by K. Lowry),65,56
259,3,7:10.0,K. Lowry misses 3-pt jump shot from 26 ft,,65,56
260,3,7:09.0,,Defensive rebound by J. Smith,65,56
261,3,7:03.0,,B. Jennings makes 3-pt jump shot from 25 ft (assist by J. Smith),65,59
262,3,6:37.0,L. Fields makes 2-pt layup at rim (assist by K. Lowry),,67,59
263,3,6:21.0,,Personal foul by L. Fields (drawn by K. Singler),67,59
264,3,6:21.0,Toronto full timeout,,67,59
265,3,6:21.0,,J. Meeks enters the game for K. Caldwell-Pope,67,59
266,3,6:21.0,J. Johnson enters the game for L. Fields,,67,59
267,3,6:14.0,,B. Jennings misses 3-pt jump shot from 26 ft,67,59
268,3,6:13.0,Defensive rebound by K. Lowry,,67,59
269,3,5:57.0,K. Lowry makes 2-pt jump shot from 19 ft (assist by T. Ross),,69,59
270,3,5:34.0,,J. Meeks misses 2-pt layup from 1 ft,69,59
271,3,5:32.0,Defensive rebound by A. Johnson,,69,59
272,3,5:28.0,Shooting foul by J. Smith (drawn by J. Valančiūnas),,69,59
273,3,5:28.0,J. Valančiūnas makes free throw 1 of 2,,70,59
274,3,5:28.0,J. Valančiūnas makes free throw 2 of 2,,71,59
275,3,5:16.0,,J. Meeks misses 2-pt layup from 2 ft,71,59
276,3,5:15.0,,Offensive rebound by A. Drummond,71,59
277,3,5:14.0,,A. Drummond misses 2-pt tip-in at rim,71,59
278,3,5:08.0,Defensive rebound by J. Johnson,,71,59
279,3,5:03.0,T. Ross misses 2-pt jump shot from 14 ft,,71,59
280,3,5:02.0,,Defensive rebound by A. Drummond,71,59
281,3,4:51.0,,K. Singler misses 3-pt jump shot from 23 ft,71,59
282,3,4:50.0,,Offensive rebound by J. Smith,71,59
283,3,4:45.0,,B. Jennings makes 2-pt layup at rim (assist by J. Meeks),71,61
284,3,4:24.0,J. Valančiūnas misses 2-pt jump shot at rim,,71,61
285,3,4:24.0,Offensive rebound by J. Valančiūnas,,71,61
286,3,4:23.0,J. Valančiūnas makes 2-pt layup at rim,,73,61
287,3,4:14.0,,B. Jennings misses 2-pt layup from 1 ft (block by J. Valančiūnas),73,61
288,3,4:13.0,Defensive rebound by J. Johnson,,73,61
289,3,4:08.0,K. Lowry misses 3-pt jump shot from 26 ft,,73,61
290,3,4:07.0,,Defensive rebound by A. Drummond,73,61
291,3,4:01.0,,Turnover by J. Smith (bad pass),73,61
292,3,4:01.0,P. Patterson enters the game for A. Johnson,,73,61
293,3,4:01.0,,G. Monroe enters the game for A. Drummond,73,61
294,3,3:46.0,T. Ross misses 2-pt jump shot from 5 ft,,73,61
295,3,3:45.0,Offensive rebound by J. Valančiūnas,,73,61
296,3,3:44.0,J. Valančiūnas makes 2-pt layup at rim,,75,61
297,3,3:39.0,,Detroit full timeout,75,61
298,3,3:39.0,L. Williams enters the game for T. Ross,,75,61
299,3,3:39.0,,C. Butler enters the game for K. Singler,75,61
300,3,3:33.0,,Shooting foul by P. Patterson (drawn by J. Smith),75,61
301,3,3:33.0,,J. Smith misses free throw 1 of 2,75,61
302,3,3:33.0,,Offensive rebound by Team,75,61
303,3,3:33.0,,J. Smith misses free throw 2 of 2,75,61
304,3,3:32.0,Defensive rebound by J. Valančiūnas,,75,61
305,3,3:20.0,Shooting foul by G. Monroe (drawn by J. Valančiūnas),,75,61
306,3,3:20.0,J. Valančiūnas makes free throw 1 of 2,,76,61
307,3,3:20.0,J. Valančiūnas misses free throw 2 of 2,,76,61
308,3,3:20.0,,Defensive rebound by J. Meeks,76,61
309,3,3:07.0,,Personal foul by J. Johnson (drawn by J. Smith),76,61
310,3,2:55.0,,C. Butler misses 3-pt jump shot from 23 ft,76,61
311,3,2:52.0,,Offensive rebound by C. Butler,76,61
312,3,2:48.0,,J. Meeks misses 3-pt jump shot from 25 ft,76,61
313,3,2:47.0,Defensive rebound by K. Lowry,,76,61
314,3,2:41.0,P. Patterson makes 2-pt dunk at rim (assist by K. Lowry),,78,61
315,3,2:21.0,,G. Monroe misses 2-pt jump shot from 15 ft,78,61
316,3,2:21.0,Defensive rebound by J. Valančiūnas,,78,61
317,3,2:01.0,J. Johnson misses 3-pt jump shot from 27 ft,,78,61
318,3,2:01.0,,Defensive rebound by Team,78,61
319,3,2:01.0,,Personal foul by J. Valančiūnas (drawn by G. Monroe),78,61
320,3,2:01.0,,G. Monroe makes free throw 1 of 2,78,62
321,3,2:01.0,G. Vásquez enters the game for K. Lowry,,78,62
322,3,2:01.0,,J. Jerebko enters the game for J. Smith,78,62
323,3,2:01.0,,G. Monroe misses free throw 2 of 2,78,62
324,3,1:59.0,,Offensive rebound by G. Monroe,78,62
325,3,1:57.0,,G. Monroe makes 2-pt layup at rim,78,64
326,3,1:40.0,J. Valančiūnas makes 2-pt dunk at rim (assist by G. Vásquez),,80,64
327,3,1:29.0,,Personal foul by P. Patterson (drawn by J. Jerebko),80,64
328,3,1:29.0,,J. Jerebko makes free throw 1 of 2,80,65
329,3,1:29.0,,J. Jerebko makes free throw 2 of 2,80,66
330,3,1:12.0,P. Patterson misses 3-pt jump shot from 26 ft,,80,66
331,3,1:11.0,,Defensive rebound by B. Jennings,80,66
332,3,1:05.0,,Offensive foul by B. Jennings (drawn by G. Vásquez),80,66
333,3,1:05.0,,Turnover by B. Jennings (offensive foul),80,66
334,3,0:52.0,L. Williams misses 2-pt jump shot from 19 ft,,80,66
335,3,0:51.0,,Defensive rebound by C. Butler,80,66
336,3,0:44.0,,C. Butler makes 2-pt jump shot from 6 ft (assist by B. Jennings),80,68
337,3,0:33.0,Shooting foul by C. Butler (drawn by G. Vásquez),,80,68
338,3,0:33.0,G. Vásquez makes free throw 1 of 2,,81,68
339,3,0:33.0,G. Vásquez misses free throw 2 of 2,,81,68
340,3,0:32.0,,Defensive rebound by J. Jerebko,81,68
341,3,0:14.0,,G. Monroe makes 2-pt layup at rim (assist by B. Jennings),81,70
342,3,0:03.0,L. Williams misses 3-pt jump shot from 26 ft,,81,70
343,3,0:01.0,Offensive rebound by P. Patterson,,81,70
344,4,11:46.0,,J. Meeks misses 2-pt jump shot from 8 ft,81,70
345,4,11:45.0,Defensive rebound by J. Johnson,,81,70
346,4,11:30.0,G. Vásquez misses 2-pt jump shot from 15 ft,,81,70
347,4,11:29.0,,Defensive rebound by J. Jerebko,81,70
348,4,11:19.0,,D. Augustin misses 2-pt jump shot from 5 ft (block by G. Vásquez),81,70
349,4,11:18.0,Defensive rebound by G. Vásquez,,81,70
350,4,11:13.0,J. Johnson makes 2-pt dunk at rim (assist by P. Patterson),,83,70
351,4,10:56.0,,G. Monroe makes 2-pt layup at rim (assist by C. Butler),83,72
352,4,10:41.0,P. Patterson makes 3-pt jump shot from 26 ft (assist by G. Vásquez),,86,72
353,4,10:26.0,,C. Butler makes 3-pt jump shot from 26 ft (assist by J. Jerebko),86,75
354,4,10:06.0,J. Johnson makes 2-pt layup from 1 ft,,88,75
355,4,9:55.0,Violation by G. Vásquez (kicked ball),,88,75
356,4,9:45.0,,J. Jerebko misses 2-pt jump shot from 8 ft,88,75
357,4,9:44.0,Defensive rebound by C. Hayes,,88,75
358,4,9:38.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by L. Williams),,91,75
359,4,9:37.0,,Detroit full timeout,91,75
360,4,9:15.0,,J. Jerebko misses 2-pt jump shot from 19 ft,91,75
361,4,9:13.0,Defensive rebound by P. Patterson,,91,75
362,4,8:54.0,P. Patterson misses 2-pt jump shot from 17 ft,,91,75
363,4,8:53.0,,Defensive rebound by G. Monroe,91,75
364,4,8:34.0,,C. Butler misses 3-pt jump shot from 26 ft,91,75
365,4,8:33.0,Defensive rebound by J. Johnson,,91,75
366,4,8:16.0,Turnover by G. Vásquez (bad pass; steal by D. Augustin),,91,75
367,4,8:04.0,,Turnover by G. Monroe (back court),91,75
368,4,8:04.0,,A. Drummond enters the game for J. Jerebko,91,75
369,4,7:41.0,C. Hayes makes 2-pt jump shot from 8 ft (assist by J. Johnson),,93,75
370,4,7:27.0,,D. Augustin misses 2-pt jump shot from 17 ft,93,75
371,4,7:26.0,Defensive rebound by G. Vásquez,,93,75
372,4,7:24.0,Personal foul by J. Meeks (drawn by G. Vásquez),,93,75
373,4,7:24.0,,K. Caldwell-Pope enters the game for C. Butler,93,75
374,4,7:13.0,J. Johnson makes 2-pt dunk at rim (assist by G. Vásquez),,95,75
375,4,6:55.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by D. Augustin),95,78
376,4,6:42.0,J. Johnson makes flagrant free throw 1 of 2,,96,78
377,4,6:42.0,J. Johnson makes flagrant free throw 2 of 2,,97,78
378,4,6:42.0,Technical foul by C. Hayes,,97,78
379,4,6:42.0,,Technical foul by G. Monroe,97,78
380,4,6:42.0,Technical foul by P. Patterson,,97,78
381,4,6:42.0,,Technical foul by A. Drummond,97,78
