,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
66,1,3:35.0,Turnover by M. Muscala (lost ball; steal by P. Hairston),,14,21
67,1,3:29.0,,K. Walker misses 2-pt layup from 1 ft,14,21
68,1,3:28.0,Defensive rebound by P. Antić,,14,21
69,1,3:10.0,J. Jenkins makes 2-pt jump shot from 20 ft (assist by S. Mack),,16,21
70,1,2:50.0,,M. Williams misses 3-pt jump shot from 25 ft,16,21
71,1,2:49.0,Defensive rebound by P. Antić,,16,21
72,1,2:38.0,T. Sefolosha misses 2-pt jump shot from 19 ft,,16,21
73,1,2:37.0,,Defensive rebound by B. Biyombo,16,21
74,1,2:26.0,,G. Henderson makes 2-pt layup from 1 ft (assist by K. Walker),16,23
75,1,2:15.0,M. Muscala makes 2-pt layup at rim (assist by S. Mack),,18,23
76,1,2:02.0,,M. Williams makes 2-pt jump shot from 19 ft (assist by K. Walker),18,25
77,1,1:42.0,S. Mack misses 2-pt jump shot from 5 ft (block by B. Biyombo),,18,25
78,1,1:42.0,Offensive rebound by Team,,18,25
79,1,1:42.0,K. Bazemore enters the game for J. Jenkins,,18,25
80,1,1:42.0,,L. Stephenson enters the game for M. Williams,18,25
81,1,1:42.0,,M. Williams enters the game for G. Henderson,18,25
82,1,1:42.0,,J. Maxiell enters the game for K. Walker,18,25
83,1,1:39.0,M. Muscala misses 2-pt jump shot from 19 ft,,18,25
84,1,1:38.0,,Defensive rebound by J. Maxiell,18,25
85,1,1:28.0,,P. Hairston makes 2-pt layup at rim,18,27
86,1,1:10.0,K. Bazemore makes 2-pt jump shot from 19 ft,,20,27
87,1,0:53.0,,L. Stephenson misses 2-pt jump shot from 20 ft,20,27
88,1,0:52.0,,Offensive rebound by B. Biyombo,20,27
89,1,0:45.0,,L. Stephenson misses 3-pt jump shot from 25 ft,20,27
90,1,0:44.0,Defensive rebound by S. Mack,,20,27
91,1,0:34.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by S. Mack),,23,27
92,1,0:14.0,,J. Maxiell misses 2-pt jump shot from 10 ft,23,27
93,1,0:13.0,Defensive rebound by T. Sefolosha,,23,27
94,1,0:02.0,Personal take foul by M. Williams (drawn by S. Mack),,23,27
95,1,0:01.0,K. Bazemore misses 3-pt jump shot from 28 ft,,23,27
96,1,0:00.0,Offensive rebound by Team,,23,27
97,2,11:37.0,Turnover by K. Bazemore (lost ball),,23,27
98,2,11:21.0,,B. Biyombo misses 2-pt hook shot from 5 ft,23,27
99,2,11:19.0,Defensive rebound by E. Brand,,23,27
100,2,11:09.0,E. Brand makes 2-pt layup from 1 ft (assist by S. Mack),,25,27
101,2,10:46.0,,B. Biyombo misses 2-pt jump shot from 9 ft,25,27
102,2,10:44.0,Defensive rebound by A. Daye,,25,27
103,2,10:32.0,S. Mack makes 3-pt jump shot from 26 ft (assist by K. Bazemore),,28,27
104,2,10:23.0,,Personal foul by A. Daye (drawn by B. Biyombo),28,27
105,2,10:23.0,D. Schröder enters the game for S. Mack,,28,27
106,2,10:23.0,J. Jenkins enters the game for T. Sefolosha,,28,27
107,2,10:14.0,,J. Maxiell makes 2-pt layup from 1 ft (assist by M. Williams),28,29
108,2,9:58.0,J. Jenkins misses 2-pt jump shot from 19 ft,,28,29
109,2,9:56.0,,Defensive rebound by B. Biyombo,28,29
110,2,9:54.0,,Shooting foul by K. Bazemore (drawn by L. Stephenson),28,29
111,2,9:54.0,,L. Stephenson makes free throw 1 of 2,28,30
112,2,9:54.0,,L. Stephenson misses free throw 2 of 2,28,30
113,2,9:53.0,Defensive rebound by K. Bazemore,,28,30
114,2,9:43.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by K. Bazemore),,31,30
115,2,9:29.0,,P. Hairston makes 3-pt jump shot from 26 ft (assist by J. Maxiell),31,33
116,2,9:16.0,E. Brand misses 2-pt jump shot from 16 ft,,31,33
117,2,9:15.0,,Defensive rebound by P. Hairston,31,33
118,2,9:08.0,,L. Stephenson makes 2-pt layup from 2 ft,31,35
119,2,8:56.0,J. Jenkins misses 3-pt jump shot from 25 ft,,31,35
120,2,8:55.0,,Defensive rebound by L. Stephenson,31,35
121,2,8:43.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by J. Maxiell),31,37
122,2,8:43.0,,Shooting foul by E. Brand (drawn by B. Biyombo),31,37
123,2,8:43.0,Official timeout,,31,37
124,2,8:43.0,,B. Biyombo makes free throw 1 of 1,31,38
125,2,8:31.0,Turnover by D. Schröder (bad pass),,31,38
126,2,8:16.0,,L. Stephenson makes 2-pt jump shot from 15 ft,31,40
127,2,8:01.0,D. Schröder makes 3-pt jump shot from 27 ft (assist by A. Daye),,34,40
128,2,7:41.0,,P. Hairston makes 2-pt jump shot from 11 ft (assist by L. Stephenson),34,42
129,2,7:31.0,Personal foul by L. Stephenson (drawn by E. Brand),,34,42
130,2,7:31.0,T. Sefolosha enters the game for K. Bazemore,,34,42
131,2,7:26.0,J. Jenkins misses 2-pt jump shot from 17 ft,,34,42
132,2,7:24.0,,Defensive rebound by J. Maxiell,34,42
133,2,7:11.0,,P. Hairston makes 3-pt jump shot from 28 ft (assist by J. Maxiell),34,45
134,2,6:54.0,Personal foul by J. Maxiell (drawn by A. Daye),,34,45
135,2,6:54.0,,K. Walker enters the game for M. Williams,34,45
136,2,6:54.0,M. Muscala enters the game for E. Brand,,34,45
137,2,6:49.0,M. Muscala misses 2-pt layup from 2 ft (block by J. Maxiell),,34,45
138,2,6:47.0,Offensive rebound by D. Schröder,,34,45
139,2,6:40.0,D. Schröder misses 2-pt jump shot from 19 ft,,34,45
140,2,6:39.0,,Defensive rebound by L. Stephenson,34,45
141,2,6:35.0,,L. Stephenson misses 2-pt layup from 1 ft,34,45
142,2,6:33.0,Defensive rebound by M. Muscala,,34,45
143,2,6:27.0,J. Jenkins makes 3-pt jump shot from 23 ft (assist by D. Schröder),,37,45
144,2,6:08.0,,K. Walker misses 3-pt jump shot from 26 ft,37,45
145,2,6:07.0,Defensive rebound by A. Daye,,37,45
146,2,6:01.0,J. Jenkins makes 3-pt jump shot from 26 ft (assist by D. Schröder),,40,45
147,2,5:51.0,,Charlotte full timeout,40,45
148,2,5:51.0,P. Antić enters the game for A. Daye,,40,45
149,2,5:51.0,,G. Henderson enters the game for B. Biyombo,40,45
150,2,5:51.0,,M. Williams enters the game for P. Hairston,40,45
151,2,5:51.0,,J. Taylor enters the game for J. Maxiell,40,45
152,2,5:51.0,,A. Jefferson enters the game for L. Stephenson,40,45
153,2,5:38.0,,G. Henderson misses 2-pt jump shot from 8 ft,40,45
154,2,5:36.0,Defensive rebound by M. Muscala,,40,45
155,2,5:17.0,J. Jenkins misses 2-pt jump shot from 17 ft,,40,45
156,2,5:16.0,,Defensive rebound by A. Jefferson,40,45
157,2,4:57.0,,K. Walker misses 2-pt layup from 2 ft (block by M. Muscala),40,45
158,2,4:56.0,Defensive rebound by M. Muscala,,40,45
159,2,4:39.0,D. Schröder misses 2-pt layup from 2 ft (block by A. Jefferson),,40,45
160,2,4:39.0,Offensive rebound by Team,,40,45
161,2,4:39.0,S. Mack enters the game for D. Schröder,,40,45
162,2,4:34.0,M. Muscala misses 2-pt jump shot from 17 ft,,40,45
163,2,4:32.0,Offensive rebound by T. Sefolosha,,40,45
164,2,4:28.0,M. Muscala makes 2-pt dunk at rim (assist by S. Mack),,42,45
165,2,3:58.0,,M. Williams makes 2-pt jump shot from 16 ft (assist by A. Jefferson),42,47
166,2,3:38.0,Personal foul by G. Henderson (drawn by J. Jenkins),,42,47
167,2,3:38.0,,B. Roberts enters the game for G. Henderson,42,47
168,2,3:38.0,K. Bazemore enters the game for J. Jenkins,,42,47
169,2,3:28.0,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by M. Muscala),,45,47
170,2,3:14.0,,Shooting foul by T. Sefolosha (drawn by M. Williams),45,47
171,2,3:14.0,,M. Williams makes free throw 1 of 2,45,48
172,2,3:14.0,Atlanta full timeout,,45,48
173,2,3:14.0,,M. Williams makes free throw 2 of 2,45,49
174,2,2:51.0,M. Muscala makes 2-pt jump shot from 18 ft (assist by T. Sefolosha),,47,49
175,2,2:35.0,,M. Williams misses 3-pt jump shot from 26 ft,47,49
176,2,2:35.0,Defensive rebound by Team,,47,49
177,2,2:35.0,J. Jenkins enters the game for T. Sefolosha,,47,49
178,2,2:23.0,S. Mack makes 2-pt jump shot from 9 ft (assist by M. Muscala),,49,49
179,2,2:12.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),49,52
180,2,1:56.0,Shooting foul by B. Roberts (drawn by K. Bazemore),,49,52
181,2,1:56.0,K. Bazemore makes free throw 1 of 2,,50,52
182,2,1:56.0,K. Bazemore makes free throw 2 of 2,,51,52
183,2,1:35.0,,J. Taylor makes 2-pt layup at rim,51,54
184,2,1:21.0,Turnover by M. Muscala (bad pass),,51,54
185,2,1:06.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by B. Roberts),51,57
186,2,0:54.0,M. Muscala misses 2-pt jump shot from 16 ft,,51,57
187,2,0:54.0,Offensive rebound by Team,,51,57
188,2,0:54.0,,Loose ball foul by B. Roberts (drawn by K. Bazemore),51,57
189,2,0:54.0,K. Bazemore misses free throw 1 of 2,,51,57
190,2,0:54.0,Offensive rebound by Team,,51,57
191,2,0:54.0,T. Sefolosha enters the game for S. Mack,,51,57
192,2,0:54.0,K. Bazemore makes free throw 2 of 2,,52,57
193,2,0:44.0,,K. Walker misses 2-pt layup from 1 ft,52,57
194,2,0:42.0,Defensive rebound by K. Bazemore,,52,57
195,2,0:30.0,P. Antić misses 3-pt jump shot from 27 ft,,52,57
196,2,0:28.0,Offensive rebound by M. Muscala,,52,57
197,2,0:08.0,T. Sefolosha misses 3-pt jump shot from 22 ft,,52,57
198,2,0:06.0,,Defensive rebound by J. Taylor,52,57
199,2,0:01.0,,K. Walker misses 3-pt jump shot from 27 ft,52,57
200,2,0:00.0,,Offensive rebound by Team,52,57
201,3,11:46.0,Turnover by E. Brand (bad pass),,52,57
202,3,11:31.0,,J. Taylor misses 3-pt jump shot from 22 ft,52,57
203,3,11:29.0,,Offensive rebound by K. Walker,52,57
204,3,11:24.0,,J. Taylor makes 2-pt layup from 2 ft (assist by A. Jefferson),52,59
205,3,11:07.0,K. Bazemore misses 2-pt jump shot from 17 ft,,52,59
206,3,11:05.0,,Defensive rebound by K. Walker,52,59
207,3,10:57.0,,K. Walker misses 2-pt jump shot from 20 ft,52,59
208,3,10:55.0,Defensive rebound by E. Brand,,52,59
209,3,10:42.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by J. Jenkins),,55,59
210,3,10:26.0,,A. Jefferson misses 2-pt layup from 2 ft,55,59
211,3,10:25.0,Defensive rebound by M. Muscala,,55,59
212,3,10:07.0,K. Bazemore misses 2-pt layup at rim,,55,59
213,3,10:06.0,Offensive rebound by M. Muscala,,55,59
214,3,10:02.0,J. Jenkins misses 3-pt jump shot from 26 ft,,55,59
215,3,10:00.0,,Defensive rebound by A. Jefferson,55,59
216,3,9:53.0,,G. Henderson makes 2-pt layup from 1 ft,55,61
217,3,9:41.0,E. Brand makes 2-pt jump shot from 6 ft (assist by D. Schröder),,57,61
218,3,9:24.0,,A. Jefferson misses 2-pt layup at rim (block by E. Brand),57,61
219,3,9:23.0,Defensive rebound by D. Schröder,,57,61
220,3,9:18.0,K. Bazemore makes 2-pt layup from 1 ft (assist by D. Schröder),,59,61
221,3,9:03.0,,Shooting foul by K. Bazemore (drawn by K. Walker),59,61
222,3,9:03.0,,K. Walker misses free throw 1 of 2,59,61
223,3,9:03.0,,Offensive rebound by Team,59,61
224,3,9:03.0,,K. Walker makes free throw 2 of 2,59,62
225,3,8:49.0,Turnover by D. Schröder (bad pass; steal by M. Williams),,59,62
226,3,8:44.0,,G. Henderson makes 2-pt dunk at rim (assist by K. Walker),59,64
227,3,8:29.0,D. Schröder misses 2-pt layup from 1 ft,,59,64
228,3,8:28.0,Offensive rebound by E. Brand,,59,64
229,3,8:26.0,E. Brand misses 2-pt layup at rim (block by A. Jefferson),,59,64
230,3,8:24.0,Offensive rebound by D. Schröder,,59,64
231,3,8:22.0,D. Schröder makes 2-pt jump shot from 11 ft,,61,64
232,3,8:09.0,,G. Henderson makes 3-pt jump shot from 23 ft (assist by K. Walker),61,67
233,3,8:07.0,,Technical foul by M. Williams,61,67
234,3,8:07.0,Technical foul by D. Schröder,,61,67
235,3,8:07.0,,B. Biyombo enters the game for A. Jefferson,61,67
236,3,7:53.0,M. Muscala misses 2-pt layup from 2 ft,,61,67
237,3,7:52.0,,Defensive rebound by G. Henderson,61,67
238,3,7:41.0,,K. Walker makes 2-pt layup from 2 ft,61,69
239,3,7:33.0,K. Bazemore misses 3-pt jump shot from 23 ft,,61,69
240,3,7:32.0,,Defensive rebound by G. Henderson,61,69
241,3,7:21.0,,G. Henderson makes 2-pt jump shot from 18 ft,61,71
242,3,6:59.0,J. Jenkins makes 2-pt jump shot from 18 ft (assist by D. Schröder),,63,71
243,3,6:35.0,,K. Walker makes 2-pt jump shot from 16 ft (assist by J. Taylor),63,73
244,3,6:15.0,E. Brand misses 2-pt layup from 2 ft (block by B. Biyombo),,63,73
245,3,6:15.0,Offensive rebound by Team,,63,73
246,3,6:15.0,S. Mack enters the game for J. Jenkins,,63,73
247,3,6:12.0,D. Schröder misses 2-pt jump shot from 17 ft,,63,73
248,3,6:11.0,,Defensive rebound by B. Biyombo,63,73
249,3,5:59.0,,K. Walker makes 2-pt jump shot from 21 ft,63,75
250,3,5:42.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by S. Mack),,66,75
251,3,5:28.0,,K. Walker makes 2-pt jump shot from 16 ft,66,77
252,3,5:15.0,Shooting foul by B. Biyombo (drawn by E. Brand),,66,77
253,3,5:15.0,,Charlotte full timeout,66,77
254,3,5:15.0,T. Sefolosha enters the game for M. Muscala,,66,77
255,3,5:15.0,P. Antić enters the game for D. Schröder,,66,77
256,3,5:15.0,,P. Hairston enters the game for J. Taylor,66,77
257,3,5:15.0,E. Brand misses free throw 1 of 2,,66,77
258,3,5:15.0,Offensive rebound by Team,,66,77
259,3,5:15.0,E. Brand makes free throw 2 of 2,,67,77
260,3,4:54.0,,K. Walker misses 2-pt layup from 2 ft (block by E. Brand),67,77
261,3,4:53.0,Defensive rebound by T. Sefolosha,,67,77
262,3,4:48.0,S. Mack misses 2-pt jump shot from 10 ft,,67,77
263,3,4:46.0,,Defensive rebound by B. Biyombo,67,77
264,3,4:40.0,,Shooting foul by E. Brand (drawn by B. Biyombo),67,77
265,3,4:40.0,,B. Biyombo makes free throw 1 of 2,67,78
266,3,4:40.0,,B. Biyombo makes free throw 2 of 2,67,79
267,3,4:27.0,P. Antić misses 2-pt jump shot from 21 ft,,67,79
268,3,4:25.0,,Defensive rebound by G. Henderson,67,79
269,3,4:12.0,,K. Walker misses 3-pt jump shot from 26 ft,67,79
270,3,4:11.0,Defensive rebound by T. Sefolosha,,67,79
271,3,4:02.0,E. Brand makes 2-pt layup from 1 ft (assist by S. Mack),,69,79
272,3,3:38.0,,B. Biyombo makes 2-pt dunk at rim (assist by M. Williams),69,81
273,3,3:20.0,T. Sefolosha misses 2-pt jump shot from 7 ft,,69,81
274,3,3:20.0,Offensive rebound by Team,,69,81
275,3,3:20.0,Atlanta full timeout,,69,81
276,3,3:20.0,,M. Williams enters the game for K. Walker,69,81
277,3,3:20.0,M. Muscala enters the game for E. Brand,,69,81
278,3,3:17.0,S. Mack misses 3-pt jump shot from 26 ft,,69,81
279,3,3:15.0,,Defensive rebound by B. Biyombo,69,81
280,3,3:00.0,,M. Williams makes 2-pt jump shot from 17 ft (assist by G. Henderson),69,83
281,3,2:43.0,S. Mack misses 3-pt jump shot from 25 ft,,69,83
282,3,2:41.0,,Defensive rebound by B. Biyombo,69,83
283,3,2:31.0,,Turnover by G. Henderson (bad pass; steal by P. Antić),69,83
284,3,2:24.0,K. Bazemore makes 2-pt jump shot from 21 ft (assist by S. Mack),,71,83
285,3,1:57.0,,M. Williams misses 2-pt jump shot from 7 ft,71,83
286,3,1:56.0,,Offensive rebound by M. Williams,71,83
287,3,1:54.0,,M. Williams makes 2-pt jump shot from 6 ft,71,85
288,3,1:33.0,S. Mack misses 2-pt jump shot from 7 ft,,71,85
289,3,1:30.0,Offensive rebound by M. Muscala,,71,85
290,3,1:28.0,M. Muscala makes 2-pt jump shot from 14 ft,,73,85
291,3,1:10.0,,B. Biyombo makes 2-pt hook shot from 6 ft (assist by M. Williams),73,87
292,3,1:03.0,Turnover by S. Mack (bad pass; steal by P. Hairston),,73,87
293,3,0:58.0,,M. Williams misses 3-pt jump shot from 23 ft,73,87
294,3,0:56.0,Defensive rebound by T. Sefolosha,,73,87
295,3,0:45.0,M. Muscala makes 3-pt jump shot from 25 ft (assist by T. Sefolosha),,76,87
296,3,0:35.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by M. Williams),76,90
297,3,0:25.0,T. Sefolosha misses 3-pt jump shot from 25 ft,,76,90
298,3,0:24.0,,Defensive rebound by P. Hairston,76,90
299,3,0:02.0,,Turnover by M. Williams (bad pass; steal by P. Antić),76,90
300,4,11:49.0,,Turnover by B. Biyombo (lost ball; steal by J. Jenkins),76,90
301,4,11:38.0,A. Daye makes 3-pt jump shot from 23 ft (assist by J. Jenkins),,79,90
302,4,11:24.0,,Shooting foul by A. Daye (drawn by P. Hairston),79,90
303,4,11:24.0,,P. Hairston makes free throw 1 of 2,79,91
304,4,11:24.0,,P. Hairston makes free throw 2 of 2,79,92
305,4,11:03.0,M. Muscala makes 3-pt jump shot from 22 ft (assist by D. Schröder),,82,92
306,4,11:03.0,,Charlotte full timeout,82,92
307,4,10:47.0,,M. Williams misses 2-pt jump shot from 20 ft,82,92
308,4,10:44.0,,Offensive rebound by J. Maxiell,82,92
309,4,10:39.0,,Turnover by J. Maxiell (lost ball; steal by M. Muscala),82,92
310,4,10:31.0,Personal foul by J. Maxiell (drawn by M. Muscala),,82,92
311,4,10:31.0,Inbound foul by J. Maxiell (drawn by M. Muscala),,82,92
312,4,10:31.0,D. Schröder makes free throw 1 of 2,,83,92
313,4,10:31.0,D. Schröder makes free throw 2 of 2,,84,92
314,4,10:14.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by J. Taylor),84,95
315,4,9:55.0,P. Antić makes 3-pt jump shot from 25 ft (assist by J. Jenkins),,87,95
316,4,9:42.0,,Personal foul by D. Schröder (drawn by M. Williams),87,95
317,4,9:42.0,E. Brand enters the game for P. Antić,,87,95
318,4,9:31.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by J. Maxiell),87,98
319,4,9:04.0,A. Daye makes 2-pt layup at rim (assist by E. Brand),,89,98
320,4,8:52.0,,Personal foul by D. Schröder (drawn by M. Williams),89,98
321,4,8:52.0,Official timeout,,89,98
322,4,8:52.0,T. Sefolosha enters the game for M. Muscala,,89,98
323,4,8:52.0,,Turnover by M. Williams (offensive foul),89,98
324,4,8:52.0,,Offensive foul by M. Williams (drawn by E. Brand),89,98
325,4,8:44.0,Offensive foul by T. Sefolosha (drawn by M. Williams),,89,98
326,4,8:44.0,Turnover by T. Sefolosha (offensive foul),,89,98
327,4,8:39.0,,M. Williams misses 2-pt jump shot from 9 ft,89,98
328,4,8:38.0,Defensive rebound by E. Brand,,89,98
329,4,8:29.0,T. Sefolosha misses 2-pt jump shot from 19 ft,,89,98
330,4,8:28.0,,Defensive rebound by J. Taylor,89,98
331,4,8:15.0,,Shooting foul by A. Daye (drawn by J. Taylor),89,98
332,4,8:15.0,,J. Taylor misses free throw 1 of 2,89,98
333,4,8:15.0,,Offensive rebound by Team,89,98
334,4,8:15.0,,M. Williams enters the game for J. Maxiell,89,98
335,4,8:15.0,,K. Walker enters the game for P. Hairston,89,98
336,4,8:15.0,,J. Taylor makes free throw 2 of 2,89,99
337,4,8:01.0,A. Daye misses 3-pt jump shot from 25 ft,,89,99
338,4,7:59.0,,Defensive rebound by M. Williams,89,99
339,4,7:45.0,,K. Walker makes 2-pt jump shot from 18 ft (assist by M. Williams),89,101
340,4,7:24.0,J. Jenkins makes 2-pt jump shot from 18 ft (assist by D. Schröder),,91,101
341,4,7:02.0,,M. Williams makes 2-pt jump shot from 19 ft,91,103
342,4,6:57.0,Personal foul by J. Taylor (drawn by J. Jenkins),,91,103
343,4,6:57.0,S. Mack enters the game for J. Jenkins,,91,103
344,4,6:57.0,K. Bazemore enters the game for D. Schröder,,91,103
345,4,6:50.0,A. Daye makes 2-pt jump shot from 10 ft,,93,103
346,4,6:33.0,,Turnover by K. Walker (bad pass; steal by K. Bazemore),93,103
347,4,6:31.0,Turnover by K. Bazemore (lost ball),,93,103
348,4,6:22.0,,Turnover by M. Williams (lost ball),93,103
349,4,6:08.0,K. Bazemore misses 2-pt jump shot from 3 ft (block by B. Biyombo),,93,103
350,4,6:06.0,,Defensive rebound by B. Biyombo,93,103
351,4,6:00.0,,M. Williams misses 3-pt jump shot from 25 ft,93,103
352,4,5:58.0,,Offensive rebound by B. Biyombo,93,103
353,4,5:54.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by B. Biyombo),93,106
354,4,5:38.0,A. Daye misses 2-pt jump shot from 16 ft,,93,106
355,4,5:36.0,,Defensive rebound by B. Biyombo,93,106
356,4,5:26.0,,M. Williams misses 3-pt jump shot from 26 ft,93,106
357,4,5:24.0,Defensive rebound by E. Brand,,93,106
358,4,5:09.0,Turnover by T. Sefolosha (bad pass; steal by M. Williams),,93,106
359,4,5:07.0,,Personal foul by A. Daye (drawn by M. Williams),93,106
360,4,5:07.0,,Charlotte full timeout,93,106
361,4,5:07.0,M. Muscala enters the game for A. Daye,,93,106
362,4,5:07.0,,G. Henderson enters the game for J. Taylor,93,106
363,4,5:07.0,,M. Williams makes free throw 1 of 2,93,107
364,4,5:07.0,,M. Williams makes free throw 2 of 2,93,108
365,4,4:46.0,M. Muscala misses 2-pt jump shot from 8 ft,,93,108
366,4,4:45.0,,Defensive rebound by B. Biyombo,93,108
367,4,4:22.0,,B. Biyombo misses 2-pt jump shot from 7 ft,93,108
368,4,4:21.0,Defensive rebound by M. Muscala,,93,108
369,4,4:08.0,K. Bazemore makes 2-pt jump shot from 6 ft,,95,108
370,4,3:50.0,,K. Walker misses 2-pt jump shot from 5 ft (block by M. Muscala),95,108
371,4,3:48.0,Defensive rebound by M. Muscala,,95,108
372,4,3:33.0,T. Sefolosha misses 2-pt jump shot from 18 ft,,95,108
373,4,3:32.0,,Defensive rebound by M. Williams,95,108
374,4,3:11.0,,G. Henderson makes 2-pt jump shot from 19 ft (assist by M. Williams),95,110
375,4,3:05.0,Atlanta full timeout,,95,110
376,4,3:05.0,A. Daye enters the game for E. Brand,,95,110
377,4,3:05.0,J. Jenkins enters the game for T. Sefolosha,,95,110
