,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ORLANDO_ACTION,NEW YORK_SCORE,ORLANDO_SCORE
47,1,6:19.0,C. Aldrich makes 2-pt hook shot from 8 ft (assist by J. Smith),,13,10
48,1,6:04.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),13,12
49,1,5:39.0,C. Aldrich makes 2-pt layup from 2 ft,,15,12
50,1,5:35.0,,Orlando full timeout,15,12
51,1,5:35.0,,A. Gordon enters the game for N. Vučević,15,12
52,1,5:27.0,,V. Oladipo misses 2-pt jump shot from 18 ft,15,12
53,1,5:26.0,,Offensive rebound by D. Dedmon,15,12
54,1,5:24.0,,D. Dedmon misses 2-pt layup from 2 ft (block by J. Smith),15,12
55,1,5:22.0,Defensive rebound by C. Aldrich,,15,12
56,1,5:07.0,C. Aldrich makes 2-pt hook shot from 8 ft (assist by J. Smith),,17,12
57,1,4:47.0,,E. Payton misses 2-pt jump shot from 13 ft,17,12
58,1,4:44.0,,Offensive rebound by D. Dedmon,17,12
59,1,4:44.0,,D. Dedmon makes 2-pt layup from 1 ft,17,14
60,1,4:30.0,Shooting foul by A. Gordon (drawn by C. Aldrich),,17,14
61,1,4:30.0,C. Aldrich makes free throw 1 of 2,,18,14
62,1,4:30.0,C. Early enters the game for L. Thomas,,18,14
63,1,4:30.0,,W. Green enters the game for V. Oladipo,18,14
64,1,4:30.0,C. Aldrich makes free throw 2 of 2,,19,14
65,1,4:07.0,,E. Payton misses 2-pt jump shot from 11 ft,19,14
66,1,4:05.0,Defensive rebound by C. Aldrich,,19,14
67,1,3:57.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by C. Early),,22,14
68,1,3:44.0,,E. Payton makes 2-pt jump shot from 6 ft,22,16
69,1,3:30.0,T. Hardaway misses 2-pt jump shot from 19 ft,,22,16
70,1,3:28.0,Offensive rebound by C. Aldrich,,22,16
71,1,3:28.0,C. Aldrich makes 2-pt dunk at rim,,24,16
72,1,3:27.0,,Orlando full timeout,24,16
73,1,3:27.0,,A. Nicholson enters the game for T. Harris,24,16
74,1,3:27.0,L. Amundson enters the game for C. Aldrich,,24,16
75,1,3:16.0,,Turnover by A. Gordon (lost ball),24,16
76,1,3:05.0,Turnover by C. Early (bad pass; steal by D. Dedmon),,24,16
77,1,3:00.0,,A. Gordon misses 2-pt layup from 2 ft,24,16
78,1,2:58.0,,Offensive rebound by D. Dedmon,24,16
79,1,2:58.0,,D. Dedmon misses 2-pt dunk at rim,24,16
80,1,2:56.0,Defensive rebound by L. Galloway,,24,16
81,1,2:51.0,L. Galloway misses 2-pt jump shot from 12 ft,,24,16
82,1,2:50.0,,Defensive rebound by A. Gordon,24,16
83,1,2:44.0,,W. Green misses 3-pt jump shot from 23 ft,24,16
84,1,2:44.0,,Offensive rebound by A. Nicholson,24,16
85,1,2:44.0,,Personal foul by L. Amundson (drawn by A. Nicholson),24,16
86,1,2:44.0,New York full timeout,,24,16
87,1,2:44.0,,N. Vučević enters the game for D. Dedmon,24,16
88,1,2:44.0,,V. Oladipo enters the game for E. Payton,24,16
89,1,2:44.0,S. Larkin enters the game for L. Galloway,,24,16
90,1,2:40.0,,V. Oladipo makes 2-pt jump shot from 15 ft,24,18
91,1,2:24.0,T. Hardaway misses 2-pt hook shot from 9 ft,,24,18
92,1,2:22.0,,Defensive rebound by N. Vučević,24,18
93,1,2:07.0,,V. Oladipo misses 3-pt jump shot from 24 ft,24,18
94,1,2:06.0,Defensive rebound by L. Amundson,,24,18
95,1,1:52.0,L. Amundson makes 2-pt layup from 2 ft (assist by T. Hardaway),,26,18
96,1,1:34.0,,N. Vučević misses 2-pt jump shot from 14 ft,26,18
97,1,1:32.0,Defensive rebound by S. Larkin,,26,18
98,1,1:32.0,Personal foul by W. Green (drawn by T. Hardaway),,26,18
99,1,1:10.0,L. Amundson makes 2-pt dunk at rim (assist by C. Early),,28,18
100,1,0:53.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by V. Oladipo),28,20
101,1,0:37.0,J. Smith misses 3-pt jump shot from 23 ft,,28,20
102,1,0:36.0,,Defensive rebound by V. Oladipo,28,20
103,1,0:35.0,,Personal foul by T. Hardaway (drawn by V. Oladipo),28,20
104,1,0:35.0,Q. Acy enters the game for J. Smith,,28,20
105,1,0:35.0,,V. Oladipo makes free throw 1 of 2,28,21
106,1,0:35.0,L. Galloway enters the game for T. Hardaway,,28,21
107,1,0:35.0,,V. Oladipo makes free throw 2 of 2,28,22
108,1,0:25.0,S. Larkin makes 2-pt jump shot from 16 ft,,30,22
109,1,0:03.0,,V. Oladipo makes 2-pt jump shot from 19 ft,30,24
110,1,0:00.0,L. Galloway misses 3-pt jump shot from 32 ft,,30,24
111,1,0:00.0,Offensive rebound by Team,,30,24
112,2,11:44.0,,N. Vučević misses 2-pt jump shot from 19 ft,30,24
113,2,11:42.0,Defensive rebound by Q. Acy,,30,24
114,2,11:33.0,Q. Acy misses 2-pt jump shot from 20 ft,,30,24
115,2,11:32.0,,Defensive rebound by A. Gordon,30,24
116,2,11:22.0,,Turnover by V. Oladipo (bad pass),30,24
117,2,11:06.0,L. Amundson misses 2-pt jump shot from 12 ft,,30,24
118,2,11:05.0,,Defensive rebound by A. Nicholson,30,24
119,2,10:53.0,,V. Oladipo misses 2-pt jump shot from 20 ft,30,24
120,2,10:51.0,Defensive rebound by L. Galloway,,30,24
121,2,10:44.0,S. Larkin makes 2-pt layup from 3 ft,,32,24
122,2,10:28.0,,W. Green misses 2-pt jump shot from 4 ft,32,24
123,2,10:27.0,Defensive rebound by L. Amundson,,32,24
124,2,10:13.0,C. Early misses 3-pt jump shot from 25 ft,,32,24
125,2,10:12.0,,Defensive rebound by N. Vučević,32,24
126,2,9:48.0,,V. Oladipo misses 3-pt jump shot from 25 ft,32,24
127,2,9:46.0,Defensive rebound by Q. Acy,,32,24
128,2,9:30.0,New York full timeout,,32,24
129,2,9:30.0,,T. Harris enters the game for A. Gordon,32,24
130,2,9:23.0,L. Galloway misses 2-pt jump shot from 19 ft,,32,24
131,2,9:22.0,,Defensive rebound by V. Oladipo,32,24
132,2,9:04.0,,N. Vučević misses 2-pt jump shot from 5 ft,32,24
133,2,9:03.0,Defensive rebound by L. Amundson,,32,24
134,2,8:56.0,Personal foul by V. Oladipo (drawn by Q. Acy),,32,24
135,2,8:48.0,Shooting foul by N. Vučević (drawn by L. Amundson),,32,24
136,2,8:48.0,L. Amundson makes free throw 1 of 2,,33,24
137,2,8:48.0,L. Amundson makes free throw 2 of 2,,34,24
138,2,8:24.0,,T. Harris misses 2-pt layup from 3 ft (block by L. Amundson),34,24
139,2,8:22.0,Defensive rebound by Q. Acy,,34,24
140,2,8:07.0,L. Amundson misses 2-pt jump shot from 5 ft,,34,24
141,2,8:06.0,,Defensive rebound by N. Vučević,34,24
142,2,8:03.0,,Personal foul by S. Larkin (drawn by W. Green),34,24
143,2,8:03.0,L. Thomas enters the game for C. Early,,34,24
144,2,8:03.0,C. Aldrich enters the game for L. Amundson,,34,24
145,2,7:54.0,,Turnover by A. Nicholson (bad pass),34,24
146,2,7:42.0,S. Larkin misses 3-pt jump shot from 28 ft,,34,24
147,2,7:41.0,,Defensive rebound by A. Nicholson,34,24
148,2,7:35.0,,Turnover by V. Oladipo (bad pass; steal by S. Larkin),34,24
149,2,7:27.0,S. Larkin misses 2-pt jump shot from 18 ft,,34,24
150,2,7:25.0,,Defensive rebound by N. Vučević,34,24
151,2,7:17.0,,W. Green misses 3-pt jump shot from 26 ft,34,24
152,2,7:15.0,Defensive rebound by S. Larkin,,34,24
153,2,6:58.0,Turnover by C. Aldrich (bad pass; steal by V. Oladipo),,34,24
154,2,6:49.0,,A. Nicholson misses 3-pt jump shot from 25 ft,34,24
155,2,6:48.0,,Offensive rebound by N. Vučević,34,24
156,2,6:40.0,,Turnover by V. Oladipo (bad pass; steal by L. Galloway),34,24
157,2,6:20.0,C. Aldrich misses 2-pt hook shot from 8 ft,,34,24
158,2,6:19.0,,Defensive rebound by N. Vučević,34,24
159,2,6:16.0,Offensive charge foul by T. Harris (drawn by L. Galloway),,34,24
160,2,6:16.0,,Turnover by T. Harris (offensive foul),34,24
161,2,6:16.0,J. Smith enters the game for Q. Acy,,34,24
162,2,6:16.0,,E. Payton enters the game for W. Green,34,24
163,2,6:16.0,T. Hardaway enters the game for S. Larkin,,34,24
164,2,6:00.0,J. Smith makes 2-pt jump shot from 19 ft (assist by T. Hardaway),,36,24
165,2,5:59.0,,Orlando full timeout,36,24
166,2,5:59.0,,M. Harkless enters the game for V. Oladipo,36,24
167,2,5:59.0,,A. Gordon enters the game for A. Nicholson,36,24
168,2,5:42.0,,N. Vučević misses 2-pt jump shot from 17 ft,36,24
169,2,5:41.0,Defensive rebound by Team,,36,24
170,2,5:28.0,J. Smith misses 2-pt jump shot from 20 ft,,36,24
171,2,5:27.0,Offensive rebound by C. Aldrich,,36,24
172,2,5:08.0,Turnover by J. Smith (bad pass; steal by T. Harris),,36,24
173,2,4:51.0,,Turnover by N. Vučević (traveling),36,24
174,2,4:51.0,,D. Dedmon enters the game for N. Vučević,36,24
175,2,4:40.0,T. Hardaway misses 3-pt jump shot from 25 ft,,36,24
176,2,4:38.0,,Defensive rebound by A. Gordon,36,24
177,2,4:26.0,,A. Gordon misses 2-pt jump shot from 6 ft (block by C. Aldrich),36,24
178,2,4:25.0,,Offensive rebound by Team,36,24
179,2,4:16.0,,E. Payton misses 2-pt layup from 2 ft,36,24
180,2,4:13.0,,Offensive rebound by D. Dedmon,36,24
181,2,4:13.0,,D. Dedmon makes 2-pt dunk at rim,36,26
182,2,4:01.0,C. Aldrich makes 2-pt dunk at rim (assist by J. Smith),,38,26
183,2,3:49.0,,A. Gordon misses 2-pt dunk at rim (block by J. Smith),38,26
184,2,3:49.0,Defensive rebound by Team,,38,26
185,2,3:49.0,S. Larkin enters the game for L. Galloway,,38,26
186,2,3:33.0,C. Aldrich misses 2-pt jump shot from 9 ft,,38,26
187,2,3:33.0,Offensive rebound by Team,,38,26
188,2,3:33.0,,Loose ball foul by A. Gordon (drawn by J. Smith),38,26
189,2,3:26.0,T. Hardaway misses 2-pt layup from 3 ft (block by D. Dedmon),,38,26
190,2,3:24.0,,Defensive rebound by D. Dedmon,38,26
191,2,3:06.0,,E. Payton misses 2-pt jump shot from 5 ft,38,26
192,2,3:05.0,Defensive rebound by C. Aldrich,,38,26
193,2,2:53.0,T. Hardaway misses 3-pt jump shot from 26 ft,,38,26
194,2,2:52.0,,Defensive rebound by D. Dedmon,38,26
195,2,2:41.0,,A. Gordon misses 3-pt jump shot from 25 ft,38,26
196,2,2:40.0,Defensive rebound by C. Aldrich,,38,26
197,2,2:31.0,New York full timeout,,38,26
198,2,2:31.0,Official timeout,,38,26
199,2,2:31.0,,V. Oladipo enters the game for A. Gordon,38,26
200,2,2:24.0,C. Aldrich misses 2-pt hook shot from 7 ft,,38,26
201,2,2:22.0,,Defensive rebound by M. Harkless,38,26
202,2,2:03.0,,D. Dedmon misses 2-pt jump shot from 16 ft,38,26
203,2,2:02.0,,Offensive rebound by Team,38,26
204,2,2:00.0,Loose ball foul by J. Smith (drawn by E. Payton),,38,26
205,2,2:00.0,L. Galloway enters the game for T. Hardaway,,38,26
206,2,1:50.0,,Offensive foul by D. Dedmon (drawn by J. Smith),38,26
207,2,1:50.0,,Turnover by D. Dedmon (offensive foul),38,26
208,2,1:50.0,T. Hardaway enters the game for J. Smith,,38,26
209,2,1:34.0,L. Galloway misses 2-pt jump shot from 9 ft,,38,26
210,2,1:33.0,,Defensive rebound by T. Harris,38,26
211,2,1:26.0,,Shooting foul by C. Aldrich (drawn by T. Harris),38,26
212,2,1:26.0,,T. Harris makes free throw 1 of 2,38,27
213,2,1:26.0,,T. Harris misses free throw 2 of 2,38,27
214,2,1:25.0,,Offensive rebound by D. Dedmon,38,27
215,2,1:09.0,,V. Oladipo makes 2-pt layup from 2 ft,38,29
216,2,0:50.0,S. Larkin misses 2-pt layup from 2 ft (block by E. Payton),,38,29
217,2,0:48.0,,Defensive rebound by V. Oladipo,38,29
218,2,0:46.0,,V. Oladipo makes 2-pt layup from 2 ft,38,31
219,2,0:25.0,T. Hardaway misses 3-pt jump shot from 25 ft,,38,31
220,2,0:23.0,,Defensive rebound by V. Oladipo,38,31
221,2,0:00.0,,V. Oladipo misses 2-pt layup from 2 ft,38,31
222,2,0:00.0,,Offensive rebound by Team,38,31
223,3,11:47.0,,Shooting foul by C. Aldrich (drawn by E. Payton),38,31
224,3,11:47.0,,E. Payton misses free throw 1 of 2,38,31
225,3,11:47.0,,Offensive rebound by Team,38,31
226,3,11:47.0,,E. Payton misses free throw 2 of 2,38,31
227,3,11:46.0,Defensive rebound by J. Smith,,38,31
228,3,11:33.0,L. Galloway makes 2-pt jump shot from 22 ft (assist by J. Smith),,40,31
229,3,11:16.0,,V. Oladipo misses 3-pt jump shot from 25 ft,40,31
230,3,11:14.0,Defensive rebound by C. Aldrich,,40,31
231,3,10:58.0,J. Smith makes 2-pt jump shot from 14 ft,,42,31
232,3,10:40.0,,T. Harris makes 2-pt jump shot from 8 ft (assist by N. Vučević),42,33
233,3,10:32.0,Turnover by T. Hardaway (bad pass; steal by E. Payton),,42,33
234,3,10:27.0,,V. Oladipo misses 2-pt layup from 2 ft,42,33
235,3,10:25.0,,Offensive rebound by T. Harris,42,33
236,3,10:25.0,,T. Harris makes 2-pt dunk at rim,42,35
237,3,10:02.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by C. Aldrich),,45,35
238,3,9:48.0,,Personal foul by T. Hardaway (drawn by V. Oladipo),45,35
239,3,9:39.0,,V. Oladipo misses 2-pt layup from 2 ft,45,35
240,3,9:38.0,Defensive rebound by J. Smith,,45,35
241,3,9:28.0,Personal foul by V. Oladipo (drawn by T. Hardaway),,45,35
242,3,9:14.0,L. Galloway makes 2-pt jump shot from 15 ft (assist by C. Aldrich),,47,35
243,3,9:00.0,,N. Vučević misses 2-pt jump shot from 13 ft,47,35
244,3,8:59.0,Defensive rebound by C. Aldrich,,47,35
245,3,8:50.0,Offensive foul by L. Thomas (drawn by V. Oladipo),,47,35
246,3,8:50.0,Turnover by L. Thomas (offensive foul),,47,35
247,3,8:50.0,,C. Frye enters the game for D. Dedmon,47,35
248,3,8:39.0,,C. Frye makes 2-pt jump shot from 22 ft (assist by E. Payton),47,37
249,3,8:23.0,L. Thomas misses 2-pt jump shot from 10 ft,,47,37
250,3,8:22.0,,Defensive rebound by E. Payton,47,37
251,3,8:15.0,,T. Harris misses 2-pt layup from 2 ft,47,37
252,3,8:14.0,Defensive rebound by C. Aldrich,,47,37
253,3,8:08.0,L. Thomas makes 2-pt jump shot from 20 ft (assist by L. Galloway),,49,37
254,3,8:08.0,Shooting foul by C. Frye (drawn by L. Thomas),,49,37
255,3,8:08.0,L. Thomas misses free throw 1 of 1,,49,37
256,3,8:08.0,,Defensive rebound by T. Harris,49,37
257,3,7:56.0,,Offensive foul by C. Frye (drawn by J. Smith),49,37
258,3,7:56.0,,Turnover by C. Frye (offensive foul),49,37
259,3,7:43.0,C. Aldrich misses 2-pt layup from 2 ft,,49,37
260,3,7:41.0,,Defensive rebound by N. Vučević,49,37
261,3,7:25.0,,Shooting foul by C. Aldrich (drawn by V. Oladipo),49,37
262,3,7:25.0,,V. Oladipo makes free throw 1 of 2,49,38
263,3,7:25.0,L. Amundson enters the game for C. Aldrich,,49,38
264,3,7:25.0,,V. Oladipo makes free throw 2 of 2,49,39
265,3,7:02.0,L. Galloway misses 3-pt jump shot from 30 ft,,49,39
266,3,7:00.0,,Defensive rebound by T. Harris,49,39
267,3,6:43.0,,Turnover by N. Vučević (lost ball),49,39
268,3,6:31.0,L. Thomas misses 2-pt layup from 2 ft,,49,39
269,3,6:30.0,,Defensive rebound by C. Frye,49,39
270,3,6:18.0,,V. Oladipo misses 2-pt jump shot from 20 ft,49,39
271,3,6:16.0,Defensive rebound by L. Amundson,,49,39
272,3,6:05.0,J. Smith makes 3-pt jump shot from 23 ft (assist by L. Galloway),,52,39
273,3,5:44.0,,N. Vučević misses 2-pt jump shot from 17 ft,52,39
274,3,5:42.0,Defensive rebound by T. Hardaway,,52,39
275,3,5:34.0,Turnover by T. Hardaway (bad pass; steal by E. Payton),,52,39
276,3,5:32.0,,T. Harris makes 2-pt layup from 2 ft,52,41
277,3,5:32.0,,Shooting foul by T. Hardaway (drawn by T. Harris),52,41
278,3,5:32.0,,Orlando full timeout,52,41
279,3,5:32.0,,A. Gordon enters the game for N. Vučević,52,41
280,3,5:32.0,,T. Harris makes free throw 1 of 1,52,42
281,3,5:18.0,Personal foul by V. Oladipo (drawn by J. Smith),,52,42
282,3,5:12.0,L. Amundson makes 2-pt layup from 2 ft (assist by L. Galloway),,54,42
283,3,5:12.0,Shooting foul by C. Frye (drawn by L. Amundson),,54,42
284,3,5:12.0,L. Amundson makes free throw 1 of 1,,55,42
285,3,5:01.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by E. Payton),55,45
286,3,4:47.0,T. Hardaway misses 3-pt jump shot from 25 ft,,55,45
287,3,4:45.0,Offensive rebound by J. Smith,,55,45
288,3,4:25.0,L. Amundson misses 2-pt hook shot from 7 ft,,55,45
289,3,4:23.0,,Defensive rebound by T. Harris,55,45
290,3,4:13.0,,V. Oladipo makes 2-pt layup from 2 ft (assist by E. Payton),55,47
291,3,3:50.0,L. Galloway makes 2-pt jump shot from 18 ft (assist by J. Smith),,57,47
292,3,3:31.0,,V. Oladipo misses 2-pt jump shot from 4 ft (block by J. Smith),57,47
293,3,3:31.0,,Offensive rebound by Team,57,47
294,3,3:31.0,C. Early enters the game for T. Hardaway,,57,47
295,3,3:31.0,S. Larkin enters the game for L. Thomas,,57,47
296,3,3:25.0,,A. Gordon misses 2-pt jump shot from 10 ft,57,47
297,3,3:23.0,,Offensive rebound by Team,57,47
298,3,3:23.0,,Turnover by Team (shot clock),57,47
299,3,3:05.0,Turnover by L. Amundson (lost ball; steal by A. Gordon),,57,47
300,3,2:51.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by E. Payton),57,50
301,3,2:37.0,Turnover by L. Amundson (bad pass),,57,50
302,3,2:37.0,New York full timeout,,57,50
303,3,2:37.0,,W. Green enters the game for E. Payton,57,50
304,3,2:37.0,Q. Acy enters the game for J. Smith,,57,50
305,3,2:25.0,,C. Frye misses 3-pt jump shot from 23 ft,57,50
306,3,2:24.0,Defensive rebound by C. Early,,57,50
307,3,2:15.0,L. Galloway misses 2-pt jump shot from 20 ft,,57,50
308,3,2:14.0,Offensive rebound by L. Amundson,,57,50
309,3,2:08.0,Turnover by L. Amundson (bad pass; steal by A. Gordon),,57,50
310,3,2:05.0,,Turnover by V. Oladipo (bad pass),57,50
311,3,1:46.0,Personal foul by A. Gordon (drawn by Q. Acy),,57,50
312,3,1:46.0,Q. Acy makes free throw 1 of 2,,58,50
313,3,1:46.0,Q. Acy makes free throw 2 of 2,,59,50
314,3,1:22.0,,Turnover by Team (shot clock),59,50
315,3,1:10.0,L. Amundson misses 2-pt jump shot from 10 ft,,59,50
316,3,1:09.0,,Defensive rebound by C. Frye,59,50
317,3,0:52.0,,C. Frye misses 2-pt jump shot from 15 ft,59,50
318,3,0:51.0,Defensive rebound by C. Early,,59,50
319,3,0:29.0,L. Amundson misses 2-pt jump shot from 12 ft,,59,50
320,3,0:27.0,Offensive rebound by Q. Acy,,59,50
321,3,0:26.0,L. Amundson makes 2-pt dunk at rim (assist by Q. Acy),,61,50
322,3,0:06.0,,C. Frye misses 3-pt jump shot from 26 ft,61,50
323,3,0:05.0,Defensive rebound by L. Galloway,,61,50
324,3,0:00.0,L. Galloway misses 3-pt jump shot from 25 ft,,61,50
325,3,0:00.0,Offensive rebound by Team,,61,50
326,4,11:41.0,Turnover by L. Amundson (bad pass),,61,50
327,4,11:29.0,,A. Nicholson misses 2-pt jump shot from 21 ft,61,50
328,4,11:28.0,Defensive rebound by L. Amundson,,61,50
329,4,11:16.0,Q. Acy makes 3-pt jump shot from 24 ft (assist by C. Early),,64,50
330,4,10:52.0,,W. Green makes 2-pt jump shot from 19 ft,64,52
331,4,10:39.0,S. Larkin misses 3-pt jump shot from 25 ft,,64,52
332,4,10:36.0,,Defensive rebound by W. Green,64,52
333,4,10:30.0,,Offensive foul by D. Dedmon (drawn by L. Amundson),64,52
334,4,10:30.0,,Turnover by D. Dedmon (offensive foul),64,52
335,4,10:17.0,Personal foul by D. Dedmon (drawn by L. Amundson),,64,52
336,4,10:17.0,,N. Vučević enters the game for D. Dedmon,64,52
337,4,10:11.0,,Offensive charge foul by L. Amundson (drawn by W. Green),64,52
338,4,10:11.0,Turnover by L. Amundson (offensive foul),,64,52
339,4,9:57.0,,Shooting foul by Q. Acy (drawn by E. Payton),64,52
340,4,9:57.0,,E. Payton makes free throw 1 of 2,64,53
341,4,9:57.0,,E. Payton misses free throw 2 of 2,64,53
342,4,9:57.0,,Offensive rebound by A. Nicholson,64,53
343,4,9:55.0,,Shooting foul by Q. Acy (drawn by E. Payton),64,53
344,4,9:55.0,,A. Nicholson misses free throw 1 of 2,64,53
345,4,9:55.0,,Offensive rebound by Team,64,53
346,4,9:55.0,,A. Nicholson makes free throw 2 of 2,64,54
347,4,9:35.0,C. Early misses 2-pt layup from 2 ft,,64,54
348,4,9:34.0,,Defensive rebound by A. Nicholson,64,54
349,4,9:24.0,,E. Payton makes 2-pt jump shot from 8 ft,64,56
350,4,9:00.0,T. Hardaway misses 2-pt jump shot from 21 ft,,64,56
351,4,8:59.0,,Defensive rebound by A. Gordon,64,56
352,4,8:51.0,,W. Green makes 3-pt jump shot from 25 ft (assist by E. Payton),64,59
353,4,8:49.0,New York full timeout,,64,59
354,4,8:49.0,C. Aldrich enters the game for T. Hardaway,,64,59
355,4,8:49.0,L. Thomas enters the game for C. Early,,64,59
356,4,8:49.0,L. Galloway enters the game for L. Amundson,,64,59
357,4,8:28.0,L. Thomas misses 2-pt jump shot from 14 ft,,64,59
358,4,8:27.0,,Defensive rebound by A. Nicholson,64,59
359,4,8:17.0,,N. Vučević misses 2-pt jump shot from 17 ft,64,59
360,4,8:15.0,Defensive rebound by Q. Acy,,64,59
361,4,8:00.0,,Violation by N. Vučević (kicked ball),64,59
362,4,7:54.0,Q. Acy makes 2-pt jump shot from 11 ft (assist by S. Larkin),,66,59
363,4,7:37.0,,W. Green makes 3-pt jump shot from 26 ft (assist by E. Payton),66,62
364,4,7:12.0,C. Aldrich misses 2-pt hook shot from 9 ft,,66,62
365,4,7:11.0,,Defensive rebound by W. Green,66,62
366,4,7:01.0,,W. Green misses 3-pt jump shot from 25 ft,66,62
367,4,7:00.0,Defensive rebound by L. Galloway,,66,62
368,4,6:37.0,C. Aldrich misses 2-pt hook shot from 9 ft,,66,62
369,4,6:35.0,Offensive rebound by C. Aldrich,,66,62
370,4,6:16.0,Q. Acy makes 2-pt jump shot from 19 ft,,68,62
371,4,6:07.0,,N. Vučević misses 2-pt jump shot from 18 ft,68,62
372,4,6:07.0,,Offensive rebound by Team,68,62
373,4,6:07.0,Loose ball foul by Q. Acy (drawn by A. Nicholson),,68,62
374,4,6:07.0,,V. Oladipo enters the game for A. Gordon,68,62
375,4,5:56.0,,N. Vučević makes 2-pt jump shot from 11 ft (assist by E. Payton),68,64
376,4,5:41.0,Turnover by Q. Acy (bad pass; steal by W. Green),,68,64
377,4,5:35.0,,Shooting foul by C. Aldrich (drawn by N. Vučević),68,64
378,4,5:35.0,Official timeout,,68,64
379,4,5:35.0,T. Hardaway enters the game for C. Aldrich,,68,64
380,4,5:35.0,J. Smith enters the game for S. Larkin,,68,64
381,4,5:35.0,,N. Vučević makes free throw 1 of 2,68,65
382,4,5:35.0,,N. Vučević makes free throw 2 of 2,68,66
383,4,5:17.0,Turnover by J. Smith (bad pass; steal by N. Vučević),,68,66
384,4,5:08.0,,W. Green makes 3-pt jump shot from 23 ft (assist by V. Oladipo),68,69
385,4,4:49.0,J. Smith makes 2-pt jump shot from 19 ft (assist by L. Thomas),,70,69
386,4,4:32.0,,W. Green misses 3-pt jump shot from 25 ft,70,69
