,QUARTER,TIME_REMAINING,UTAH_ACTION,DETROIT_ACTION,UTAH_SCORE,DETROIT_SCORE
32,1,6:28.0,,J. Smith makes 2-pt layup at rim,15,11
33,1,6:00.0,D. Favors makes 2-pt jump shot from 5 ft (assist by A. Burks),,17,11
34,1,5:48.0,,B. Jennings misses 3-pt jump shot from 27 ft,17,11
35,1,5:47.0,,Offensive rebound by J. Smith,17,11
36,1,5:32.0,,J. Smith misses 2-pt jump shot from 19 ft,17,11
37,1,5:31.0,Defensive rebound by A. Burks,,17,11
38,1,5:14.0,E. Freedom misses 2-pt jump shot from 20 ft,,17,11
39,1,5:13.0,,Defensive rebound by G. Monroe,17,11
40,1,5:01.0,,G. Monroe misses 2-pt hook shot from 3 ft,17,11
41,1,5:00.0,Defensive rebound by D. Favors,,17,11
42,1,4:54.0,G. Hayward makes 2-pt jump shot from 18 ft,,19,11
43,1,4:32.0,,B. Jennings makes 2-pt jump shot from 16 ft,19,13
44,1,4:13.0,Turnover by G. Hayward (bad pass),,19,13
45,1,4:13.0,D. Exum enters the game for G. Hayward,,19,13
46,1,4:00.0,,B. Jennings makes 2-pt layup at rim (assist by J. Smith),19,15
47,1,3:36.0,A. Burks misses 2-pt jump shot from 21 ft,,19,15
48,1,3:35.0,,Defensive rebound by J. Smith,19,15
49,1,3:20.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,19,15
50,1,3:18.0,Defensive rebound by E. Freedom,,19,15
51,1,3:12.0,T. Burke misses 2-pt jump shot from 7 ft,,19,15
52,1,3:11.0,,Defensive rebound by G. Monroe,19,15
53,1,3:06.0,,Shooting foul by E. Freedom (drawn by K. Caldwell-Pope),19,15
54,1,3:06.0,,K. Caldwell-Pope makes free throw 1 of 2,19,16
55,1,3:06.0,,A. Drummond enters the game for G. Monroe,19,16
56,1,3:06.0,,K. Caldwell-Pope makes free throw 2 of 2,19,17
57,1,3:02.0,Utah full timeout,,19,17
58,1,3:02.0,,K. Singler enters the game for K. Caldwell-Pope,19,17
59,1,3:02.0,R. Gobert enters the game for D. Favors,,19,17
60,1,3:02.0,J. Ingles enters the game for E. Freedom,,19,17
61,1,3:02.0,T. Booker enters the game for T. Burke,,19,17
62,1,2:55.0,A. Burks misses 2-pt layup at rim (block by J. Smith),,19,17
63,1,2:55.0,Offensive rebound by Team,,19,17
64,1,2:42.0,A. Burks makes 2-pt jump shot from 4 ft (assist by R. Gobert),,21,17
65,1,2:15.0,,C. Butler misses 3-pt jump shot from 23 ft,21,17
66,1,2:15.0,,Offensive rebound by B. Jennings,21,17
67,1,2:05.0,,B. Jennings makes 2-pt layup at rim,21,19
68,1,1:47.0,D. Exum makes 2-pt jump shot from 6 ft,,23,19
69,1,1:30.0,,Personal foul by D. Exum (drawn by B. Jennings),23,19
70,1,1:30.0,,J. Jerebko enters the game for J. Smith,23,19
71,1,1:30.0,,D. Augustin enters the game for B. Jennings,23,19
72,1,1:23.0,,Turnover by D. Augustin (bad pass; steal by T. Booker),23,19
73,1,1:19.0,T. Booker makes 2-pt layup at rim,,25,19
74,1,1:08.0,,D. Augustin misses 2-pt jump shot from 16 ft,25,19
75,1,1:07.0,Defensive rebound by T. Booker,,25,19
76,1,1:02.0,Shooting foul by D. Augustin (drawn by T. Booker),,25,19
77,1,1:02.0,T. Booker misses free throw 1 of 2,,25,19
78,1,1:02.0,Offensive rebound by Team,,25,19
79,1,1:02.0,T. Booker misses free throw 2 of 2,,25,19
80,1,1:01.0,,Defensive rebound by A. Drummond,25,19
81,1,0:44.0,,J. Jerebko makes 2-pt layup at rim (assist by D. Augustin),25,21
82,1,0:31.0,A. Burks misses 2-pt jump shot from 16 ft,,25,21
83,1,0:29.0,,Defensive rebound by K. Singler,25,21
84,1,0:19.0,,J. Jerebko misses 3-pt jump shot from 23 ft,25,21
85,1,0:18.0,Defensive rebound by D. Exum,,25,21
86,1,0:01.0,A. Burks makes 2-pt layup at rim (assist by D. Exum),,27,21
87,2,11:42.0,,A. Drummond makes 2-pt hook shot from 4 ft (assist by K. Singler),27,23
88,2,11:26.0,Personal foul by D. Augustin (drawn by D. Exum),,27,23
89,2,11:26.0,D. Exum makes free throw 1 of 3,,28,23
90,2,11:26.0,D. Exum makes free throw 2 of 3,,29,23
91,2,11:26.0,D. Exum makes free throw 3 of 3,,30,23
92,2,11:04.0,,A. Drummond misses 2-pt hook shot from 5 ft,30,23
93,2,11:03.0,,Offensive rebound by Team,30,23
94,2,10:50.0,,D. Augustin misses 2-pt layup at rim,30,23
95,2,10:48.0,Defensive rebound by D. Exum,,30,23
96,2,10:44.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by D. Exum),,33,23
97,2,10:27.0,,J. Jerebko makes 2-pt hook shot from 3 ft (assist by K. Singler),33,25
98,2,10:11.0,R. Gobert makes 2-pt dunk at rim (assist by T. Booker),,35,25
99,2,10:00.0,,Shooting foul by D. Exum (drawn by D. Augustin),35,25
100,2,10:00.0,,D. Augustin makes free throw 1 of 2,35,26
101,2,10:00.0,T. Burke enters the game for D. Exum,,35,26
102,2,10:00.0,,D. Augustin makes free throw 2 of 2,35,27
103,2,9:45.0,G. Hayward misses 2-pt jump shot from 19 ft,,35,27
104,2,9:44.0,,Defensive rebound by A. Drummond,35,27
105,2,9:20.0,,A. Drummond makes 2-pt layup from 1 ft (assist by D. Augustin),35,29
106,2,8:59.0,J. Ingles makes 3-pt jump shot from 26 ft,,38,29
107,2,8:44.0,Official timeout,,38,29
108,2,8:44.0,,Turnover by A. Drummond (lost ball),38,29
109,2,8:24.0,Personal foul by J. Jerebko (drawn by G. Hayward),,38,29
110,2,8:24.0,D. Favors enters the game for R. Gobert,,38,29
111,2,8:16.0,Turnover by D. Favors (bad pass; steal by D. Augustin),,38,29
112,2,8:08.0,,J. Jerebko misses 2-pt jump shot from 13 ft,38,29
113,2,8:07.0,Defensive rebound by T. Booker,,38,29
114,2,8:03.0,Turnover by J. Ingles (traveling),,38,29
115,2,8:03.0,,K. Caldwell-Pope enters the game for C. Butler,38,29
116,2,7:48.0,,D. Augustin makes 2-pt jump shot from 16 ft,38,31
117,2,7:38.0,T. Burke misses 2-pt jump shot from 10 ft,,38,31
118,2,7:37.0,,Defensive rebound by A. Drummond,38,31
119,2,7:25.0,,Turnover by D. Augustin (lost ball),38,31
120,2,7:25.0,E. Freedom enters the game for T. Booker,,38,31
121,2,7:10.0,D. Favors misses 2-pt jump shot from 16 ft,,38,31
122,2,7:08.0,,Defensive rebound by A. Drummond,38,31
123,2,6:55.0,,J. Jerebko misses 2-pt layup at rim,38,31
124,2,6:54.0,Defensive rebound by J. Ingles,,38,31
125,2,6:40.0,E. Freedom misses 2-pt jump shot from 4 ft (block by A. Drummond),,38,31
126,2,6:39.0,Offensive rebound by T. Burke,,38,31
127,2,6:32.0,G. Hayward misses 2-pt jump shot from 5 ft,,38,31
128,2,6:30.0,,Defensive rebound by A. Drummond,38,31
129,2,6:28.0,,Shooting foul by T. Burke (drawn by D. Augustin),38,31
130,2,6:28.0,,D. Augustin makes free throw 1 of 2,38,32
131,2,6:28.0,,J. Smith enters the game for J. Jerebko,38,32
132,2,6:28.0,,D. Augustin misses free throw 2 of 2,38,32
133,2,6:25.0,Defensive rebound by E. Freedom,,38,32
134,2,6:15.0,T. Burke misses 3-pt jump shot from 25 ft,,38,32
135,2,6:14.0,,Defensive rebound by J. Smith,38,32
136,2,6:11.0,,Shooting foul by T. Burke (drawn by D. Augustin),38,32
137,2,6:11.0,,D. Augustin makes free throw 1 of 2,38,33
138,2,6:11.0,,D. Augustin makes free throw 2 of 2,38,34
139,2,6:00.0,D. Favors misses 2-pt jump shot from 4 ft,,38,34
140,2,6:00.0,Offensive rebound by E. Freedom,,38,34
141,2,6:00.0,Shooting foul by J. Smith (drawn by E. Freedom),,38,34
142,2,6:00.0,E. Freedom makes free throw 1 of 2,,39,34
143,2,6:00.0,,B. Jennings enters the game for D. Augustin,39,34
144,2,6:00.0,,G. Monroe enters the game for K. Singler,39,34
145,2,6:00.0,E. Freedom makes free throw 2 of 2,,40,34
146,2,5:48.0,,Detroit full timeout,40,34
147,2,5:48.0,A. Burks enters the game for J. Ingles,,40,34
148,2,5:37.0,,G. Monroe misses 2-pt hook shot from 7 ft,40,34
149,2,5:35.0,Defensive rebound by E. Freedom,,40,34
150,2,5:13.0,D. Favors misses 2-pt hook shot from 5 ft,,40,34
151,2,5:11.0,,Defensive rebound by G. Monroe,40,34
152,2,5:02.0,,A. Drummond misses 2-pt jump shot from 5 ft,40,34
153,2,5:00.0,,Offensive rebound by A. Drummond,40,34
154,2,4:52.0,,Turnover by G. Monroe (lost ball; steal by G. Hayward),40,34
155,2,4:46.0,Turnover by T. Burke (bad pass; steal by B. Jennings),,40,34
156,2,4:43.0,,A. Drummond makes 2-pt dunk at rim (assist by B. Jennings),40,36
157,2,4:34.0,Shooting foul by G. Monroe (drawn by D. Favors),,40,36
158,2,4:34.0,D. Favors misses free throw 1 of 2,,40,36
159,2,4:34.0,Offensive rebound by Team,,40,36
160,2,4:34.0,,K. Singler enters the game for A. Drummond,40,36
161,2,4:34.0,D. Favors makes free throw 2 of 2,,41,36
162,2,4:18.0,,Shooting foul by D. Favors (drawn by G. Monroe),41,36
163,2,4:18.0,,G. Monroe makes free throw 1 of 2,41,37
164,2,4:18.0,,G. Monroe misses free throw 2 of 2,41,37
165,2,4:17.0,,Offensive rebound by J. Smith,41,37
166,2,4:12.0,,Turnover by B. Jennings (bad pass; steal by T. Burke),41,37
167,2,4:10.0,Shooting foul by K. Caldwell-Pope (drawn by G. Hayward),,41,37
168,2,4:10.0,G. Hayward makes free throw 1 of 2,,42,37
169,2,4:10.0,J. Ingles enters the game for T. Burke,,42,37
170,2,4:10.0,G. Hayward makes free throw 2 of 2,,43,37
171,2,3:57.0,,J. Smith misses 2-pt jump shot from 3 ft,43,37
172,2,3:55.0,Defensive rebound by D. Favors,,43,37
173,2,3:43.0,D. Favors misses 2-pt jump shot from 4 ft,,43,37
174,2,3:42.0,,Defensive rebound by G. Monroe,43,37
175,2,3:29.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,43,37
176,2,3:27.0,Defensive rebound by D. Favors,,43,37
177,2,3:19.0,E. Freedom makes 2-pt jump shot from 19 ft (assist by A. Burks),,45,37
178,2,2:53.0,,B. Jennings makes 3-pt jump shot from 26 ft (assist by G. Monroe),45,40
179,2,2:33.0,Personal foul by K. Singler (drawn by J. Ingles),,45,40
180,2,2:33.0,Utah full timeout,,45,40
181,2,2:33.0,J. Ingles makes free throw 1 of 2,,46,40
182,2,2:33.0,J. Ingles misses free throw 2 of 2,,46,40
183,2,2:32.0,,Defensive rebound by G. Monroe,46,40
184,2,2:17.0,,G. Monroe makes 2-pt hook shot from 4 ft (assist by K. Singler),46,42
185,2,1:52.0,Turnover by Team (shot clock),,46,42
186,2,1:35.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by J. Smith),46,45
187,2,1:22.0,E. Freedom makes 2-pt jump shot from 15 ft (assist by A. Burks),,48,45
188,2,1:10.0,,J. Smith makes 2-pt hook shot from 8 ft (assist by B. Jennings),48,47
189,2,1:00.0,A. Burks makes 2-pt jump shot from 13 ft,,50,47
190,2,0:46.0,,K. Caldwell-Pope misses 2-pt jump shot from 7 ft,50,47
191,2,0:45.0,,Offensive rebound by J. Smith,50,47
192,2,0:43.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by J. Smith),50,50
193,2,0:35.0,G. Hayward misses 3-pt jump shot from 26 ft,,50,50
194,2,0:33.0,Offensive rebound by E. Freedom,,50,50
195,2,0:31.0,E. Freedom makes 2-pt layup at rim,,52,50
196,2,0:17.0,,J. Smith makes 2-pt jump shot from 21 ft (assist by B. Jennings),52,52
197,2,0:03.0,,Offensive charge foul by D. Favors (drawn by J. Smith),52,52
198,2,0:03.0,Turnover by D. Favors (offensive foul),,52,52
199,2,0:01.0,,B. Jennings misses 3-pt jump shot from 38 ft,52,52
200,2,0:00.0,,Offensive rebound by Team,52,52
201,3,11:45.0,,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,52,52
202,3,11:44.0,Defensive rebound by G. Hayward,,52,52
203,3,11:25.0,G. Hayward misses 2-pt layup at rim,,52,52
204,3,11:22.0,,Defensive rebound by A. Drummond,52,52
205,3,11:12.0,,G. Monroe misses 2-pt layup from 1 ft,52,52
206,3,11:12.0,Defensive rebound by Team,,52,52
207,3,11:12.0,Personal foul by A. Drummond (drawn by D. Favors),,52,52
208,3,10:51.0,D. Favors makes 2-pt hook shot from 4 ft (assist by G. Hayward),,54,52
209,3,10:36.0,,Shooting foul by G. Hayward (drawn by G. Monroe),54,52
210,3,10:36.0,,G. Monroe makes 2-pt layup at rim,54,54
211,3,10:36.0,,G. Monroe makes free throw 1 of 1,54,55
212,3,10:17.0,D. Favors misses 2-pt layup at rim,,54,55
213,3,10:16.0,,Defensive rebound by B. Jennings,54,55
214,3,10:07.0,,B. Jennings makes 2-pt jump shot from 16 ft,54,57
215,3,10:04.0,Shooting foul by G. Monroe (drawn by A. Burks),,54,57
216,3,10:04.0,A. Burks makes free throw 1 of 2,,55,57
217,3,10:04.0,A. Burks misses free throw 2 of 2,,55,57
218,3,10:03.0,,Defensive rebound by A. Drummond,55,57
219,3,9:47.0,,J. Smith misses 2-pt jump shot from 19 ft,55,57
220,3,9:47.0,,Offensive rebound by Team,55,57
221,3,9:36.0,,B. Jennings makes 2-pt layup at rim,55,59
222,3,9:36.0,,Shooting foul by T. Burke (drawn by B. Jennings),55,59
223,3,9:36.0,,B. Jennings makes free throw 1 of 1,55,60
224,3,9:20.0,T. Burke misses 2-pt jump shot from 18 ft,,55,60
225,3,9:18.0,,Defensive rebound by A. Drummond,55,60
226,3,9:11.0,,Personal foul by T. Burke (drawn by B. Jennings),55,60
227,3,9:11.0,,B. Jennings makes free throw 1 of 3,55,61
228,3,9:11.0,,B. Jennings makes free throw 2 of 3,55,62
229,3,9:11.0,D. Exum enters the game for T. Burke,,55,62
230,3,9:11.0,,B. Jennings makes free throw 3 of 3,55,63
231,3,8:56.0,Shooting foul by K. Caldwell-Pope (drawn by D. Exum),,55,63
232,3,8:56.0,D. Exum makes free throw 1 of 2,,56,63
233,3,8:56.0,D. Exum makes free throw 2 of 2,,57,63
234,3,8:33.0,,G. Monroe misses 2-pt hook shot from 5 ft,57,63
235,3,8:30.0,,Offensive rebound by A. Drummond,57,63
236,3,8:30.0,,A. Drummond makes 2-pt layup at rim,57,65
237,3,8:21.0,Shooting foul by J. Smith (drawn by D. Favors),,57,65
238,3,8:21.0,D. Favors misses free throw 1 of 2,,57,65
239,3,8:21.0,Offensive rebound by Team,,57,65
240,3,8:21.0,D. Favors makes free throw 2 of 2,,58,65
241,3,8:03.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,58,65
242,3,8:02.0,Defensive rebound by E. Freedom,,58,65
243,3,7:53.0,D. Favors misses 2-pt jump shot from 17 ft,,58,65
244,3,7:52.0,,Defensive rebound by G. Monroe,58,65
245,3,7:43.0,,Turnover by B. Jennings (bad pass; steal by G. Hayward),58,65
246,3,7:35.0,A. Burks misses 2-pt jump shot from 4 ft,,58,65
247,3,7:34.0,,Defensive rebound by J. Smith,58,65
248,3,7:28.0,,G. Monroe misses 2-pt layup at rim,58,65
249,3,7:26.0,Defensive rebound by E. Freedom,,58,65
250,3,7:20.0,E. Freedom makes 2-pt jump shot from 14 ft (assist by D. Exum),,60,65
251,3,7:19.0,,Detroit full timeout,60,65
252,3,7:19.0,,C. Butler enters the game for J. Smith,60,65
253,3,6:59.0,,G. Monroe misses 2-pt hook shot from 4 ft,60,65
254,3,6:58.0,Defensive rebound by D. Favors,,60,65
255,3,6:41.0,D. Favors misses 2-pt jump shot from 6 ft,,60,65
256,3,6:39.0,,Defensive rebound by A. Drummond,60,65
257,3,6:39.0,E. Freedom misses 2-pt tip-in from 2 ft,,60,65
258,3,6:39.0,Offensive rebound by E. Freedom,,60,65
259,3,6:29.0,,B. Jennings misses 2-pt jump shot from 19 ft,60,65
260,3,6:28.0,,Offensive rebound by G. Monroe,60,65
261,3,6:18.0,,C. Butler makes 2-pt jump shot from 18 ft (assist by B. Jennings),60,67
262,3,6:01.0,D. Exum makes 2-pt layup at rim,,62,67
263,3,5:43.0,,B. Jennings makes 3-pt jump shot from 26 ft,62,70
264,3,5:27.0,E. Freedom makes 2-pt jump shot from 18 ft (assist by G. Hayward),,64,70
265,3,5:07.0,,B. Jennings makes 3-pt jump shot from 24 ft,64,73
266,3,4:41.0,G. Hayward misses 3-pt jump shot from 26 ft,,64,73
267,3,4:41.0,,Defensive rebound by A. Drummond,64,73
268,3,4:25.0,,B. Jennings misses 3-pt jump shot from 24 ft,64,73
269,3,4:24.0,,Offensive rebound by A. Drummond,64,73
270,3,4:22.0,,A. Drummond makes 2-pt layup at rim,64,75
271,3,4:18.0,Personal foul by K. Caldwell-Pope (drawn by A. Burks),,64,75
272,3,4:18.0,A. Burks misses free throw 1 of 2,,64,75
273,3,4:18.0,Offensive rebound by Team,,64,75
274,3,4:18.0,T. Booker enters the game for G. Hayward,,64,75
275,3,4:18.0,J. Ingles enters the game for E. Freedom,,64,75
276,3,4:18.0,A. Burks makes free throw 2 of 2,,65,75
277,3,4:01.0,,Personal foul by T. Booker (drawn by G. Monroe),65,75
278,3,3:53.0,,G. Monroe misses 2-pt jump shot from 21 ft,65,75
279,3,3:52.0,Defensive rebound by D. Favors,,65,75
280,3,3:30.0,D. Favors makes 2-pt layup at rim (assist by D. Exum),,67,75
281,3,3:13.0,,Personal foul by T. Booker (drawn by G. Monroe),67,75
282,3,3:13.0,,G. Monroe makes free throw 1 of 2,67,76
283,3,3:13.0,,K. Singler enters the game for K. Caldwell-Pope,67,76
284,3,3:13.0,,G. Monroe misses free throw 2 of 2,67,76
285,3,3:12.0,Defensive rebound by A. Burks,,67,76
286,3,3:06.0,Utah full timeout,,67,76
287,3,3:06.0,,J. Jerebko enters the game for G. Monroe,67,76
288,3,3:06.0,R. Gobert enters the game for D. Favors,,67,76
289,3,2:52.0,D. Exum misses 3-pt jump shot from 23 ft,,67,76
290,3,2:51.0,Offensive rebound by D. Exum,,67,76
291,3,2:46.0,T. Booker makes 2-pt layup at rim (assist by A. Burks),,69,76
292,3,2:25.0,,A. Drummond misses 2-pt layup at rim,69,76
293,3,2:24.0,Defensive rebound by R. Gobert,,69,76
294,3,2:19.0,T. Booker misses 2-pt jump shot from 3 ft,,69,76
295,3,2:17.0,,Defensive rebound by C. Butler,69,76
296,3,2:06.0,,C. Butler misses 3-pt jump shot from 26 ft,69,76
297,3,2:05.0,,Offensive rebound by A. Drummond,69,76
298,3,2:03.0,,A. Drummond misses 2-pt layup at rim,69,76
299,3,2:03.0,,Offensive rebound by A. Drummond,69,76
300,3,2:03.0,,Shooting foul by J. Ingles (drawn by A. Drummond),69,76
301,3,2:03.0,,A. Drummond makes free throw 1 of 2,69,77
302,3,2:03.0,,D. Augustin enters the game for B. Jennings,69,77
303,3,2:03.0,,A. Drummond misses free throw 2 of 2,69,77
304,3,2:03.0,Defensive rebound by Team,,69,77
305,3,2:03.0,Personal foul by K. Singler (drawn by T. Booker),,69,77
306,3,2:03.0,T. Booker makes free throw 1 of 2,,70,77
307,3,2:03.0,T. Booker misses free throw 2 of 2,,70,77
308,3,2:00.0,,Defensive rebound by A. Drummond,70,77
309,3,1:49.0,,Shooting foul by A. Burks (drawn by J. Jerebko),70,77
310,3,1:49.0,,J. Jerebko makes free throw 1 of 2,70,78
311,3,1:49.0,,J. Jerebko makes free throw 2 of 2,70,79
312,3,1:39.0,A. Burks misses 2-pt jump shot from 19 ft,,70,79
313,3,1:38.0,,Defensive rebound by D. Augustin,70,79
314,3,1:24.0,,Turnover by A. Drummond (bad pass; steal by J. Ingles),70,79
315,3,1:21.0,Shooting foul by A. Drummond (drawn by T. Booker),,70,79
316,3,1:21.0,T. Booker makes free throw 1 of 2,,71,79
317,3,1:21.0,T. Booker makes free throw 2 of 2,,72,79
318,3,1:01.0,,K. Singler misses 3-pt jump shot from 23 ft,72,79
319,3,1:00.0,Defensive rebound by J. Ingles,,72,79
320,3,0:52.0,A. Burks makes 2-pt layup from 2 ft,,74,79
321,3,0:35.0,,D. Augustin misses 2-pt jump shot from 20 ft,74,79
322,3,0:34.0,Defensive rebound by T. Booker,,74,79
323,3,0:17.0,D. Exum misses 2-pt jump shot from 20 ft,,74,79
324,3,0:16.0,,Defensive rebound by C. Butler,74,79
325,3,0:13.0,,Turnover by C. Butler (bad pass; steal by D. Exum),74,79
326,3,0:02.0,Turnover by A. Burks (lost ball; steal by A. Drummond),,74,79
327,3,0:01.0,,D. Augustin misses 3-pt jump shot from 60 ft,74,79
328,3,0:00.0,,Offensive rebound by Team,74,79
329,4,11:54.0,Personal foul by K. Singler (drawn by G. Hayward),,74,79
330,4,11:45.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by G. Hayward),,77,79
331,4,11:24.0,,C. Butler misses 3-pt jump shot from 26 ft,77,79
332,4,11:23.0,,Offensive rebound by J. Jerebko,77,79
333,4,11:21.0,,J. Jerebko makes 2-pt layup at rim,77,81
334,4,10:57.0,R. Gobert misses 2-pt jump shot from 17 ft,,77,81
335,4,10:55.0,,Defensive rebound by G. Monroe,77,81
336,4,10:44.0,,D. Augustin misses 2-pt jump shot from 6 ft (block by T. Burke),77,81
337,4,10:42.0,,Offensive rebound by K. Singler,77,81
338,4,10:38.0,,G. Monroe makes 2-pt layup at rim (assist by K. Singler),77,83
339,4,10:19.0,Shooting foul by J. Jerebko (drawn by T. Booker),,77,83
340,4,10:19.0,T. Booker misses free throw 1 of 2,,77,83
341,4,10:19.0,Offensive rebound by Team,,77,83
342,4,10:19.0,T. Booker makes free throw 2 of 2,,78,83
343,4,10:05.0,,G. Monroe misses 2-pt layup at rim,78,83
344,4,10:04.0,Defensive rebound by T. Booker,,78,83
345,4,9:50.0,T. Booker misses 3-pt jump shot from 23 ft,,78,83
346,4,9:49.0,,Defensive rebound by D. Augustin,78,83
347,4,9:39.0,,D. Augustin makes 2-pt jump shot from 17 ft,78,85
348,4,9:22.0,T. Burke misses 3-pt jump shot from 27 ft,,78,85
349,4,9:21.0,,Defensive rebound by D. Augustin,78,85
350,4,9:15.0,,D. Augustin misses 2-pt jump shot from 3 ft,78,85
351,4,9:11.0,,Offensive rebound by J. Jerebko,78,85
352,4,9:07.0,,K. Singler misses 2-pt jump shot from 3 ft,78,85
353,4,9:06.0,,Offensive rebound by G. Monroe,78,85
354,4,9:06.0,,G. Monroe makes 2-pt tip-in from 1 ft,78,87
355,4,9:06.0,Utah full timeout,,78,87
356,4,9:06.0,D. Favors enters the game for R. Gobert,,78,87
357,4,8:56.0,G. Hayward misses 2-pt layup at rim,,78,87
358,4,8:56.0,Offensive rebound by D. Favors,,78,87
359,4,8:56.0,Personal foul by K. Singler (drawn by D. Favors),,78,87
360,4,8:44.0,G. Hayward misses 3-pt jump shot from 26 ft,,78,87
361,4,8:43.0,Offensive rebound by J. Ingles,,78,87
362,4,8:32.0,Shooting foul by K. Singler (drawn by T. Burke),,78,87
363,4,8:32.0,T. Burke makes free throw 1 of 2,,79,87
364,4,8:32.0,T. Burke makes free throw 2 of 2,,80,87
365,4,8:13.0,Violation by D. Favors (def goaltending),,80,87
366,4,8:13.0,,G. Monroe makes 2-pt jump shot from 3 ft,80,89
367,4,7:59.0,Shooting foul by G. Monroe (drawn by D. Favors),,80,89
368,4,7:59.0,D. Favors makes free throw 1 of 2,,81,89
369,4,7:59.0,,J. Smith enters the game for K. Singler,81,89
370,4,7:59.0,,K. Caldwell-Pope enters the game for C. Butler,81,89
371,4,7:59.0,E. Freedom enters the game for T. Booker,,81,89
372,4,7:59.0,D. Favors makes free throw 2 of 2,,82,89
373,4,7:39.0,,Turnover by J. Jerebko (bad pass; steal by G. Hayward),82,89
374,4,7:35.0,T. Burke makes 2-pt layup at rim,,84,89
375,4,7:15.0,,G. Monroe misses 2-pt jump shot from 4 ft,84,89
376,4,7:14.0,Defensive rebound by E. Freedom,,84,89
377,4,7:10.0,D. Favors makes 2-pt layup at rim (assist by T. Burke),,86,89
378,4,7:10.0,,Detroit full timeout,86,89
379,4,7:10.0,,A. Drummond enters the game for G. Monroe,86,89
380,4,7:10.0,,C. Butler enters the game for J. Jerebko,86,89
381,4,6:58.0,,C. Butler misses 3-pt jump shot from 23 ft,86,89
382,4,6:56.0,,Offensive rebound by Team,86,89
383,4,6:43.0,,J. Smith misses 2-pt jump shot from 6 ft,86,89
384,4,6:42.0,,Offensive rebound by A. Drummond,86,89
385,4,6:41.0,,A. Drummond misses 2-pt layup at rim,86,89
386,4,6:40.0,Defensive rebound by D. Favors,,86,89
387,4,6:26.0,Turnover by E. Freedom (traveling),,86,89
388,4,6:15.0,,D. Augustin misses 2-pt jump shot from 17 ft,86,89
389,4,6:14.0,,Offensive rebound by A. Drummond,86,89
390,4,6:12.0,,A. Drummond misses 2-pt jump shot from 5 ft,86,89
391,4,6:12.0,,Offensive rebound by Team,86,89
392,4,6:12.0,Loose ball foul by E. Freedom (drawn by A. Drummond),,86,89
393,4,6:12.0,A. Burks enters the game for J. Ingles,,86,89
