,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
65,1,2:06.0,Defensive rebound by D. Dedmon,,22,23
66,1,1:56.0,Shooting foul by P. Millsap (drawn by K. O'Quinn),,22,23
67,1,1:56.0,K. O'Quinn misses free throw 1 of 2,,22,23
68,1,1:56.0,Offensive rebound by Team,,22,23
69,1,1:56.0,,A. Horford enters the game for P. Millsap,22,23
70,1,1:56.0,,M. Scott enters the game for E. Brand,22,23
71,1,1:56.0,W. Green enters the game for T. Harris,,22,23
72,1,1:56.0,K. O'Quinn makes free throw 2 of 2,,23,23
73,1,1:37.0,,M. Scott misses 3-pt jump shot from 24 ft,23,23
74,1,1:35.0,Defensive rebound by W. Green,,23,23
75,1,1:20.0,B. Gordon makes 3-pt jump shot from 23 ft,,26,23
76,1,1:03.0,,D. Schröder makes 2-pt layup from 1 ft,26,25
77,1,0:40.0,B. Gordon misses 2-pt jump shot from 16 ft,,26,25
78,1,0:38.0,Offensive rebound by D. Dedmon,,26,25
79,1,0:37.0,Turnover by D. Dedmon (bad pass; steal by S. Mack),,26,25
80,1,0:34.0,,Shooting foul by E. Payton (drawn by M. Scott),26,25
81,1,0:34.0,,M. Scott makes free throw 1 of 2,26,26
82,1,0:34.0,,M. Scott makes free throw 2 of 2,26,27
83,1,0:12.0,E. Payton misses 2-pt jump shot from 11 ft (block by A. Horford),,26,27
84,1,0:11.0,Offensive rebound by Team,,26,27
85,1,0:09.0,K. O'Quinn misses 2-pt jump shot from 16 ft,,26,27
86,1,0:08.0,,Defensive rebound by S. Mack,26,27
87,1,0:02.0,,M. Scott makes 2-pt jump shot from 9 ft (assist by S. Mack),26,29
88,2,11:43.0,Turnover by D. Dedmon (lost ball; steal by D. Schröder),,26,29
89,2,11:37.0,,Turnover by D. Schröder (lost ball),26,29
90,2,11:37.0,Turnover by Team (5 sec inbounds),,26,29
91,2,11:33.0,,D. Schröder misses 2-pt jump shot from 17 ft,26,29
92,2,11:32.0,Defensive rebound by C. Frye,,26,29
93,2,11:23.0,W. Green misses 2-pt jump shot from 16 ft,,26,29
94,2,11:22.0,,Defensive rebound by D. Schröder,26,29
95,2,11:06.0,,T. Sefolosha misses 2-pt layup from 2 ft,26,29
96,2,11:04.0,Defensive rebound by W. Green,,26,29
97,2,10:59.0,W. Green misses 3-pt jump shot from 24 ft,,26,29
98,2,10:58.0,,Defensive rebound by S. Mack,26,29
99,2,10:42.0,,A. Horford misses 2-pt jump shot from 19 ft,26,29
100,2,10:41.0,Defensive rebound by C. Frye,,26,29
101,2,10:27.0,E. Payton makes 2-pt jump shot from 18 ft,,28,29
102,2,10:07.0,,S. Mack misses 2-pt jump shot from 9 ft (block by D. Dedmon),28,29
103,2,10:07.0,,Offensive rebound by Team,28,29
104,2,10:03.0,,D. Schröder misses 2-pt layup from 1 ft,28,29
105,2,10:01.0,Defensive rebound by C. Frye,,28,29
106,2,9:53.0,B. Gordon misses 2-pt jump shot from 19 ft,,28,29
107,2,9:51.0,,Defensive rebound by S. Mack,28,29
108,2,9:43.0,,A. Horford makes 2-pt dunk at rim (assist by S. Mack),28,31
109,2,9:35.0,Orlando full timeout,,28,31
110,2,9:26.0,Personal foul by D. Schröder (drawn by C. Frye),,28,31
111,2,9:17.0,W. Green misses 2-pt jump shot from 17 ft,,28,31
112,2,9:16.0,,Defensive rebound by M. Scott,28,31
113,2,9:01.0,,Personal foul by W. Green (drawn by D. Schröder),28,31
114,2,8:50.0,,S. Mack misses 3-pt jump shot from 25 ft,28,31
115,2,8:49.0,Defensive rebound by Team,,28,31
116,2,8:36.0,W. Green misses 2-pt jump shot from 15 ft,,28,31
117,2,8:34.0,Offensive rebound by D. Dedmon,,28,31
118,2,8:34.0,D. Dedmon misses 2-pt dunk at rim,,28,31
119,2,8:34.0,Offensive rebound by Team,,28,31
120,2,8:34.0,,K. Korver enters the game for S. Mack,28,31
121,2,8:24.0,B. Gordon misses 2-pt jump shot from 21 ft,,28,31
122,2,8:21.0,,Defensive rebound by D. Schröder,28,31
123,2,8:09.0,,A. Horford misses 2-pt jump shot from 15 ft,28,31
124,2,8:07.0,,Offensive rebound by T. Sefolosha,28,31
125,2,8:05.0,,T. Sefolosha makes 2-pt layup at rim,28,33
126,2,7:57.0,E. Payton misses 2-pt jump shot from 3 ft,,28,33
127,2,7:55.0,,Defensive rebound by A. Horford,28,33
128,2,7:42.0,,Turnover by A. Horford (lost ball; steal by D. Dedmon),28,33
129,2,7:36.0,W. Green misses 2-pt layup from 2 ft,,28,33
130,2,7:34.0,Offensive rebound by W. Green,,28,33
131,2,7:30.0,Turnover by D. Dedmon (bad pass; steal by K. Korver),,28,33
132,2,7:14.0,,M. Scott misses 2-pt layup from 1 ft,28,33
133,2,7:14.0,,Offensive rebound by Team,28,33
134,2,7:14.0,E. Fournier enters the game for D. Dedmon,,28,33
135,2,7:14.0,V. Oladipo enters the game for B. Gordon,,28,33
136,2,7:14.0,T. Harris enters the game for W. Green,,28,33
137,2,7:07.0,,D. Schröder misses 3-pt jump shot from 24 ft,28,33
138,2,7:06.0,Defensive rebound by C. Frye,,28,33
139,2,6:52.0,V. Oladipo misses 2-pt jump shot from 22 ft,,28,33
140,2,6:51.0,Offensive rebound by E. Fournier,,28,33
141,2,6:44.0,,P. Millsap enters the game for M. Scott,28,33
142,2,6:44.0,,D. Carroll enters the game for T. Sefolosha,28,33
143,2,6:42.0,Shooting foul by A. Horford (drawn by C. Frye),,28,33
144,2,6:42.0,C. Frye makes free throw 1 of 3,,29,33
145,2,6:42.0,C. Frye misses free throw 2 of 3,,29,33
146,2,6:42.0,Offensive rebound by Team,,29,33
147,2,6:42.0,C. Frye makes free throw 3 of 3,,30,33
148,2,6:30.0,,D. Carroll misses 3-pt jump shot from 23 ft,30,33
149,2,6:28.0,Defensive rebound by T. Harris,,30,33
150,2,6:19.0,E. Fournier misses 2-pt jump shot from 14 ft,,30,33
151,2,6:18.0,,Defensive rebound by D. Schröder,30,33
152,2,6:06.0,,A. Horford makes 2-pt dunk at rim (assist by D. Schröder),30,35
153,2,5:42.0,T. Harris misses 2-pt layup from 1 ft,,30,35
154,2,5:40.0,,Defensive rebound by A. Horford,30,35
155,2,5:27.0,,D. Schröder misses 2-pt jump shot from 19 ft,30,35
156,2,5:25.0,Defensive rebound by T. Harris,,30,35
157,2,5:15.0,E. Fournier makes 2-pt layup from 1 ft (assist by T. Harris),,32,35
158,2,5:15.0,,Atlanta full timeout,32,35
159,2,5:15.0,,M. Scott enters the game for A. Horford,32,35
160,2,5:15.0,,J. Teague enters the game for D. Schröder,32,35
161,2,5:00.0,,Personal foul by E. Fournier (drawn by P. Millsap),32,35
162,2,4:52.0,,P. Millsap misses 2-pt layup from 4 ft,32,35
163,2,4:51.0,Defensive rebound by T. Harris,,32,35
164,2,4:48.0,Turnover by T. Harris (bad pass; steal by J. Teague),,32,35
165,2,4:37.0,,J. Teague misses 3-pt jump shot from 24 ft,32,35
166,2,4:36.0,Defensive rebound by C. Frye,,32,35
167,2,4:22.0,C. Frye misses 3-pt jump shot from 22 ft,,32,35
168,2,4:21.0,,Defensive rebound by K. Korver,32,35
169,2,4:09.0,,Shooting foul by C. Frye (drawn by P. Millsap),32,35
170,2,4:09.0,,P. Millsap misses free throw 1 of 2,32,35
171,2,4:09.0,,Offensive rebound by Team,32,35
172,2,4:09.0,,P. Millsap makes free throw 2 of 2,32,36
173,2,3:52.0,,Violation by M. Scott (kicked ball),32,36
174,2,3:52.0,K. O'Quinn enters the game for C. Frye,,32,36
175,2,3:34.0,V. Oladipo misses 2-pt jump shot from 17 ft,,32,36
176,2,3:33.0,,Defensive rebound by M. Scott,32,36
177,2,3:18.0,,P. Millsap makes 2-pt jump shot from 20 ft (assist by M. Scott),32,38
178,2,2:55.0,K. O'Quinn misses 2-pt jump shot from 17 ft,,32,38
179,2,2:52.0,,Defensive rebound by P. Millsap,32,38
180,2,2:47.0,,D. Carroll misses 3-pt jump shot from 25 ft,32,38
181,2,2:46.0,Defensive rebound by Team,,32,38
182,2,2:46.0,,Loose ball foul by P. Millsap (drawn by K. O'Quinn),32,38
183,2,2:46.0,Official timeout,,32,38
184,2,2:46.0,D. Dedmon enters the game for E. Payton,,32,38
185,2,2:32.0,T. Harris makes 3-pt jump shot from 23 ft (assist by E. Fournier),,35,38
186,2,2:15.0,,Personal foul by V. Oladipo (drawn by J. Teague),35,38
187,2,2:15.0,E. Payton enters the game for V. Oladipo,,35,38
188,2,2:06.0,,K. Korver misses 2-pt jump shot from 20 ft,35,38
189,2,2:02.0,Defensive rebound by E. Fournier,,35,38
190,2,1:42.0,K. O'Quinn misses 3-pt jump shot from 25 ft,,35,38
191,2,1:41.0,,Defensive rebound by K. Korver,35,38
192,2,1:34.0,,Shooting foul by K. O'Quinn (drawn by D. Carroll),35,38
193,2,1:34.0,,D. Carroll makes free throw 1 of 2,35,39
194,2,1:34.0,,A. Horford enters the game for P. Millsap,35,39
195,2,1:34.0,,D. Carroll makes free throw 2 of 2,35,40
196,2,1:19.0,T. Harris misses 3-pt jump shot from 23 ft,,35,40
197,2,1:18.0,,Defensive rebound by M. Scott,35,40
198,2,1:05.0,,K. Korver misses 3-pt jump shot from 24 ft,35,40
199,2,1:03.0,Defensive rebound by K. O'Quinn,,35,40
200,2,0:54.0,T. Harris makes 2-pt jump shot from 19 ft (assist by K. O'Quinn),,37,40
201,2,0:41.0,,A. Horford misses 2-pt jump shot from 19 ft,37,40
202,2,0:40.0,Defensive rebound by T. Harris,,37,40
203,2,0:29.0,Orlando full timeout,,37,40
204,2,0:23.0,Turnover by K. O'Quinn (bad pass; steal by K. Korver),,37,40
205,2,0:18.0,,Turnover by K. Korver (bad pass),37,40
206,2,0:18.0,,T. Sefolosha enters the game for K. Korver,37,40
207,2,0:18.0,,K. Bazemore enters the game for M. Scott,37,40
208,2,0:18.0,C. Frye enters the game for E. Payton,,37,40
209,2,0:02.0,E. Fournier makes 3-pt jump shot from 25 ft,,40,40
210,2,0:00.0,,J. Teague misses 3-pt jump shot from 37 ft,40,40
211,2,0:00.0,,Offensive rebound by Team,40,40
212,3,11:41.0,Shooting foul by D. Carroll (drawn by T. Harris),,40,40
213,3,11:41.0,T. Harris makes free throw 1 of 2,,41,40
214,3,11:41.0,T. Harris makes free throw 2 of 2,,42,40
215,3,11:32.0,,K. Korver misses 3-pt jump shot from 25 ft,42,40
216,3,11:32.0,,Offensive rebound by Team,42,40
217,3,11:32.0,Loose ball foul by T. Harris (drawn by D. Carroll),,42,40
218,3,11:27.0,,J. Teague misses 2-pt jump shot from 10 ft,42,40
219,3,11:25.0,Defensive rebound by K. O'Quinn,,42,40
220,3,11:18.0,Shooting foul by D. Carroll (drawn by V. Oladipo),,42,40
221,3,11:18.0,V. Oladipo makes free throw 1 of 2,,43,40
222,3,11:18.0,V. Oladipo misses free throw 2 of 2,,43,40
223,3,11:17.0,,Defensive rebound by D. Carroll,43,40
224,3,11:01.0,,J. Teague misses 2-pt jump shot from 10 ft,43,40
225,3,10:59.0,,Offensive rebound by J. Teague,43,40
226,3,10:57.0,,Personal foul by C. Frye (drawn by J. Teague),43,40
227,3,10:44.0,,D. Carroll misses 3-pt jump shot from 24 ft,43,40
228,3,10:42.0,Defensive rebound by T. Harris,,43,40
229,3,10:28.0,E. Fournier makes 2-pt jump shot from 18 ft,,45,40
230,3,10:15.0,,A. Horford misses 2-pt jump shot from 20 ft,45,40
231,3,10:12.0,,Offensive rebound by Team,45,40
232,3,10:05.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),45,43
233,3,9:53.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by K. O'Quinn),,48,43
234,3,9:42.0,,A. Horford misses 2-pt jump shot from 21 ft,48,43
235,3,9:41.0,Defensive rebound by V. Oladipo,,48,43
236,3,9:37.0,Personal block foul by J. Teague (drawn by V. Oladipo),,48,43
237,3,9:28.0,T. Harris misses 3-pt jump shot from 23 ft,,48,43
238,3,9:27.0,,Defensive rebound by K. Korver,48,43
239,3,9:10.0,,P. Millsap misses 2-pt layup from 2 ft,48,43
240,3,9:09.0,Defensive rebound by K. O'Quinn,,48,43
241,3,8:57.0,T. Harris makes 2-pt dunk at rim (assist by E. Fournier),,50,43
242,3,8:57.0,,Atlanta full timeout,50,43
243,3,8:43.0,,P. Millsap misses 2-pt jump shot from 18 ft,50,43
244,3,8:42.0,Defensive rebound by T. Harris,,50,43
245,3,8:31.0,E. Fournier makes 2-pt layup from 2 ft (assist by C. Frye),,52,43
246,3,8:13.0,,J. Teague misses 3-pt jump shot from 25 ft,52,43
247,3,8:11.0,Defensive rebound by E. Fournier,,52,43
248,3,8:02.0,E. Fournier misses 3-pt jump shot from 23 ft,,52,43
249,3,8:01.0,,Defensive rebound by P. Millsap,52,43
250,3,7:57.0,,Shooting foul by K. O'Quinn (drawn by P. Millsap),52,43
251,3,7:57.0,,P. Millsap makes free throw 1 of 2,52,44
252,3,7:57.0,,P. Millsap makes free throw 2 of 2,52,45
253,3,7:39.0,C. Frye misses 3-pt jump shot from 24 ft,,52,45
254,3,7:38.0,,Defensive rebound by J. Teague,52,45
255,3,7:21.0,,J. Teague misses 3-pt jump shot from 24 ft,52,45
256,3,7:19.0,Defensive rebound by T. Harris,,52,45
257,3,7:08.0,V. Oladipo makes 2-pt jump shot from 18 ft,,54,45
258,3,6:56.0,,Turnover by A. Horford (dbl dribble),54,45
259,3,6:33.0,V. Oladipo misses 2-pt jump shot from 4 ft,,54,45
260,3,6:31.0,Offensive rebound by K. O'Quinn,,54,45
261,3,6:31.0,K. O'Quinn makes 2-pt layup at rim,,56,45
262,3,6:31.0,Shooting foul by A. Horford (drawn by K. O'Quinn),,56,45
263,3,6:31.0,,D. Schröder enters the game for J. Teague,56,45
264,3,6:31.0,K. O'Quinn makes free throw 1 of 1,,57,45
265,3,6:17.0,,Personal foul by E. Fournier (drawn by K. Korver),57,45
266,3,6:17.0,,E. Brand enters the game for A. Horford,57,45
267,3,6:05.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by D. Schröder),57,48
268,3,5:38.0,T. Harris misses 2-pt jump shot from 16 ft,,57,48
269,3,5:37.0,,Defensive rebound by P. Millsap,57,48
270,3,5:18.0,,Shooting foul by T. Harris (drawn by D. Schröder),57,48
271,3,5:18.0,,D. Schröder misses free throw 1 of 2,57,48
272,3,5:18.0,,Offensive rebound by Team,57,48
273,3,5:18.0,,D. Schröder makes free throw 2 of 2,57,49
274,3,4:59.0,V. Oladipo makes 3-pt jump shot from 25 ft,,60,49
275,3,4:44.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by P. Millsap),60,52
276,3,4:20.0,,Offensive charge foul by T. Harris (drawn by E. Brand),60,52
277,3,4:20.0,Turnover by T. Harris (offensive foul),,60,52
278,3,4:20.0,,T. Sefolosha enters the game for K. Korver,60,52
279,3,4:20.0,E. Payton enters the game for T. Harris,,60,52
280,3,4:08.0,,P. Millsap misses 2-pt layup from 2 ft (block by C. Frye),60,52
281,3,4:06.0,Defensive rebound by K. O'Quinn,,60,52
282,3,4:00.0,Shooting foul by E. Brand (drawn by V. Oladipo),,60,52
283,3,4:00.0,V. Oladipo makes free throw 1 of 2,,61,52
284,3,4:00.0,V. Oladipo misses free throw 2 of 2,,61,52
285,3,3:58.0,,Defensive rebound by P. Millsap,61,52
286,3,3:50.0,D. Dedmon enters the game for C. Frye,,61,52
287,3,3:42.0,,Turnover by D. Schröder (lost ball),61,52
288,3,3:30.0,E. Fournier misses 2-pt layup at rim,,61,52
289,3,3:30.0,,Defensive rebound by P. Millsap,61,52
290,3,3:30.0,,Personal foul by E. Fournier (drawn by P. Millsap),61,52
291,3,3:30.0,,P. Millsap makes free throw 1 of 2,61,53
292,3,3:30.0,B. Gordon enters the game for E. Fournier,,61,53
293,3,3:30.0,,P. Millsap misses free throw 2 of 2,61,53
294,3,3:28.0,Defensive rebound by K. O'Quinn,,61,53
295,3,3:12.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by E. Payton),,64,53
296,3,2:50.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by D. Schröder),64,56
297,3,2:29.0,Turnover by E. Payton (bad pass; steal by D. Schröder),,64,56
298,3,2:26.0,,D. Carroll makes 2-pt layup at rim (assist by D. Schröder),64,58
299,3,2:26.0,,Shooting foul by K. O'Quinn (drawn by D. Carroll),64,58
300,3,2:26.0,Orlando full timeout,,64,58
301,3,2:26.0,,D. Carroll makes free throw 1 of 1,64,59
302,3,2:14.0,K. O'Quinn misses 2-pt jump shot from 19 ft,,64,59
303,3,2:13.0,,Defensive rebound by T. Sefolosha,64,59
304,3,2:07.0,,Turnover by P. Millsap (traveling),64,59
305,3,1:50.0,V. Oladipo misses 2-pt jump shot from 15 ft,,64,59
306,3,1:49.0,,Defensive rebound by T. Sefolosha,64,59
307,3,1:39.0,,Shooting foul by B. Gordon (drawn by P. Millsap),64,59
308,3,1:39.0,,P. Millsap misses free throw 1 of 2,64,59
309,3,1:39.0,,Offensive rebound by Team,64,59
310,3,1:39.0,,J. Teague enters the game for D. Carroll,64,59
311,3,1:39.0,C. Frye enters the game for K. O'Quinn,,64,59
312,3,1:39.0,W. Green enters the game for V. Oladipo,,64,59
313,3,1:39.0,,P. Millsap misses free throw 2 of 2,64,59
314,3,1:37.0,Defensive rebound by Team,,64,59
315,3,1:28.0,Turnover by E. Payton (lost ball),,64,59
316,3,1:28.0,,A. Horford enters the game for P. Millsap,64,59
317,3,1:21.0,,Personal foul by E. Payton (drawn by D. Schröder),64,59
318,3,1:21.0,,D. Schröder makes free throw 1 of 2,64,60
319,3,1:21.0,,D. Schröder makes free throw 2 of 2,64,61
320,3,1:07.0,,Violation by T. Sefolosha (kicked ball),64,61
321,3,0:59.0,W. Green misses 2-pt jump shot from 21 ft,,64,61
322,3,0:58.0,,Defensive rebound by J. Teague,64,61
323,3,0:40.0,,A. Horford makes 3-pt jump shot from 22 ft (assist by D. Schröder),64,64
324,3,0:25.0,Turnover by C. Frye (bad pass),,64,64
325,3,0:25.0,,K. Korver enters the game for T. Sefolosha,64,64
326,3,0:03.0,,D. Schröder misses 2-pt layup at rim (block by D. Dedmon),64,64
327,3,0:03.0,,Offensive rebound by Team,64,64
328,3,0:03.0,,T. Sefolosha enters the game for J. Teague,64,64
329,3,0:02.0,,A. Horford misses 2-pt jump shot from 22 ft,64,64
330,3,0:01.0,,Offensive rebound by Team,64,64
331,4,11:39.0,,Shooting foul by D. Dedmon (drawn by E. Brand),64,64
332,4,11:39.0,,E. Brand misses free throw 1 of 2,64,64
333,4,11:39.0,,Offensive rebound by Team,64,64
334,4,11:39.0,Violation by D. Dedmon (def goaltending),,64,64
335,4,11:39.0,,E. Brand makes free throw 2 of 2,64,65
336,4,11:15.0,W. Green misses 2-pt jump shot from 5 ft,,64,65
337,4,11:14.0,,Defensive rebound by D. Schröder,64,65
338,4,11:08.0,,Turnover by J. Teague (lost ball; steal by B. Gordon),64,65
339,4,10:55.0,W. Green misses 3-pt jump shot from 25 ft,,64,65
340,4,10:54.0,,Defensive rebound by A. Horford,64,65
341,4,10:42.0,,D. Schröder misses 2-pt jump shot from 21 ft,64,65
342,4,10:40.0,Defensive rebound by D. Dedmon,,64,65
343,4,10:33.0,,Offensive charge foul by W. Green (drawn by D. Schröder),64,65
344,4,10:33.0,Turnover by W. Green (offensive foul),,64,65
345,4,10:33.0,E. Fournier enters the game for W. Green,,64,65
346,4,10:14.0,,J. Teague misses 3-pt jump shot from 25 ft,64,65
347,4,10:13.0,Defensive rebound by E. Fournier,,64,65
348,4,10:04.0,C. Frye makes 3-pt jump shot from 24 ft (assist by E. Payton),,67,65
349,4,9:45.0,,A. Horford makes 2-pt jump shot from 17 ft (assist by J. Teague),67,67
350,4,9:32.0,D. Dedmon misses 2-pt layup from 1 ft (block by T. Sefolosha),,67,67
351,4,9:30.0,,Defensive rebound by E. Brand,67,67
352,4,9:24.0,,Turnover by E. Brand (bad pass),67,67
353,4,9:24.0,,K. Korver enters the game for D. Schröder,67,67
354,4,9:24.0,,M. Scott enters the game for E. Brand,67,67
355,4,9:01.0,E. Payton misses 2-pt layup at rim,,67,67
356,4,8:59.0,Offensive rebound by E. Payton,,67,67
357,4,8:59.0,E. Payton misses 2-pt tip-in from 2 ft,,67,67
358,4,8:58.0,Offensive rebound by C. Frye,,67,67
359,4,8:58.0,Orlando full timeout,,67,67
360,4,8:58.0,T. Harris enters the game for C. Frye,,67,67
361,4,8:58.0,V. Oladipo enters the game for D. Dedmon,,67,67
362,4,8:58.0,K. O'Quinn enters the game for E. Payton,,67,67
363,4,8:47.0,T. Harris makes 2-pt jump shot from 16 ft,,69,67
364,4,8:34.0,,J. Teague makes 2-pt jump shot from 22 ft (assist by A. Horford),69,69
365,4,8:07.0,T. Harris misses 3-pt jump shot from 23 ft,,69,69
366,4,8:06.0,,Defensive rebound by A. Horford,69,69
367,4,7:47.0,,A. Horford misses 2-pt jump shot from 20 ft,69,69
368,4,7:46.0,Defensive rebound by V. Oladipo,,69,69
369,4,7:29.0,T. Harris misses 2-pt jump shot from 9 ft (block by A. Horford),,69,69
370,4,7:28.0,Offensive rebound by T. Harris,,69,69
371,4,7:22.0,E. Fournier misses 3-pt jump shot from 29 ft,,69,69
372,4,7:18.0,,Defensive rebound by K. Korver,69,69
373,4,7:12.0,,Shooting foul by T. Harris (drawn by M. Scott),69,69
374,4,7:12.0,,M. Scott makes free throw 1 of 2,69,70
375,4,7:12.0,,D. Carroll enters the game for T. Sefolosha,69,70
376,4,7:12.0,,P. Millsap enters the game for A. Horford,69,70
377,4,7:12.0,,M. Scott misses free throw 2 of 2,69,70
378,4,7:10.0,Defensive rebound by T. Harris,,69,70
379,4,6:57.0,Turnover by V. Oladipo (bad pass; steal by M. Scott),,69,70
380,4,6:48.0,,D. Carroll misses 3-pt jump shot from 22 ft,69,70
381,4,6:47.0,,Offensive rebound by P. Millsap,69,70
382,4,6:46.0,,P. Millsap misses 2-pt layup from 1 ft (block by T. Harris),69,70
383,4,6:44.0,,Offensive rebound by K. Korver,69,70
384,4,6:42.0,,K. Korver makes 3-pt jump shot from 25 ft,69,73
385,4,6:24.0,Shooting foul by D. Carroll (drawn by K. O'Quinn),,69,73
386,4,6:24.0,K. O'Quinn makes free throw 1 of 2,,70,73
387,4,6:24.0,C. Frye enters the game for B. Gordon,,70,73
388,4,6:24.0,K. O'Quinn makes free throw 2 of 2,,71,73
389,4,6:10.0,,M. Scott misses 2-pt jump shot from 6 ft,71,73
390,4,6:09.0,Defensive rebound by K. O'Quinn,,71,73
391,4,5:48.0,E. Fournier misses 3-pt jump shot from 27 ft,,71,73
