,QUARTER,TIME_REMAINING,MIAMI_ACTION,UTAH_ACTION,MIAMI_SCORE,UTAH_SCORE
70,1,1:54.0,,Shooting foul by C. Bosh (drawn by R. Gobert),27,16
71,1,1:54.0,,R. Gobert makes free throw 1 of 2,27,17
72,1,1:54.0,,R. Gobert makes free throw 2 of 2,27,18
73,1,1:32.0,C. Bosh misses 2-pt jump shot from 16 ft,,27,18
74,1,1:31.0,,Defensive rebound by T. Booker,27,18
75,1,1:12.0,,Shooting foul by M. Chalmers (drawn by G. Hayward),27,18
76,1,1:12.0,,G. Hayward makes free throw 1 of 2,27,19
77,1,1:12.0,S. Napier enters the game for N. Cole,,27,19
78,1,1:12.0,D. Granger enters the game for L. Deng,,27,19
79,1,1:12.0,,G. Hayward makes free throw 2 of 2,27,20
80,1,1:08.0,Shooting foul by T. Booker (drawn by U. Haslem),,27,20
81,1,1:08.0,U. Haslem makes free throw 1 of 2,,28,20
82,1,1:08.0,U. Haslem misses free throw 2 of 2,,28,20
83,1,1:06.0,,Defensive rebound by G. Hayward,28,20
84,1,1:01.0,,Turnover by G. Hayward (lost ball; steal by U. Haslem),28,20
85,1,0:56.0,Shooting foul by R. Hood (drawn by U. Haslem),,28,20
86,1,0:56.0,U. Haslem makes free throw 1 of 2,,29,20
87,1,0:56.0,U. Haslem misses free throw 2 of 2,,29,20
88,1,0:55.0,,Defensive rebound by R. Gobert,29,20
89,1,0:31.0,,G. Hayward misses 3-pt jump shot from 24 ft,29,20
90,1,0:30.0,,Offensive rebound by T. Booker,29,20
91,1,0:29.0,,T. Booker makes 2-pt layup from 2 ft,29,22
92,1,0:06.0,Turnover by M. Chalmers (back court),,29,22
93,1,0:01.0,,G. Hayward misses 2-pt jump shot from 3 ft,29,22
94,1,0:01.0,,Offensive rebound by R. Gobert,29,22
95,1,0:00.0,,R. Gobert makes 2-pt layup from 1 ft,29,24
96,2,11:42.0,,T. Booker misses 2-pt layup from 2 ft,29,24
97,2,11:41.0,Defensive rebound by M. Chalmers,,29,24
98,2,11:32.0,U. Haslem misses 2-pt layup from 2 ft (block by R. Gobert),,29,24
99,2,11:29.0,Offensive rebound by D. Granger,,29,24
100,2,11:24.0,D. Granger makes 3-pt jump shot from 23 ft,,32,24
101,2,11:16.0,,A. Burks misses 3-pt jump shot from 24 ft,32,24
102,2,11:14.0,Defensive rebound by C. Bosh,,32,24
103,2,11:02.0,U. Haslem misses 2-pt layup from 4 ft (block by R. Gobert),,32,24
104,2,11:01.0,Offensive rebound by U. Haslem,,32,24
105,2,11:01.0,Shooting foul by R. Gobert (drawn by U. Haslem),,32,24
106,2,11:01.0,U. Haslem makes 2-pt jump shot from 4 ft,,34,24
107,2,11:01.0,U. Haslem makes free throw 1 of 1,,35,24
108,2,10:42.0,,T. Booker misses 2-pt layup from 3 ft,35,24
109,2,10:37.0,Defensive rebound by C. Bosh,,35,24
110,2,10:29.0,M. Chalmers misses 3-pt jump shot from 24 ft,,35,24
111,2,10:28.0,,Defensive rebound by R. Gobert,35,24
112,2,10:19.0,,Personal foul by U. Haslem (drawn by J. Ingles),35,24
113,2,10:19.0,S. Williams enters the game for U. Haslem,,35,24
114,2,10:19.0,,E. Freedom enters the game for T. Booker,35,24
115,2,10:08.0,,A. Burks makes 3-pt jump shot from 22 ft (assist by J. Ingles),35,27
116,2,9:47.0,C. Bosh makes 2-pt jump shot from 8 ft,,37,27
117,2,9:33.0,,D. Exum makes 2-pt jump shot from 5 ft,37,29
118,2,9:20.0,Shooting foul by R. Gobert (drawn by C. Bosh),,37,29
119,2,9:20.0,C. Bosh makes free throw 1 of 2,,38,29
120,2,9:20.0,,T. Booker enters the game for R. Gobert,38,29
121,2,9:20.0,C. Bosh makes free throw 2 of 2,,39,29
122,2,8:58.0,,E. Freedom makes 2-pt layup from 2 ft,39,31
123,2,8:36.0,D. Granger makes 3-pt jump shot from 24 ft (assist by C. Bosh),,42,31
124,2,8:17.0,,E. Freedom makes 2-pt jump shot from 12 ft (assist by D. Exum),42,33
125,2,7:55.0,S. Williams makes 2-pt layup from 1 ft (assist by S. Napier),,44,33
126,2,7:51.0,,Utah full timeout,44,33
127,2,7:51.0,D. Wade enters the game for M. Chalmers,,44,33
128,2,7:38.0,,Shooting foul by S. Williams (drawn by A. Burks),44,33
129,2,7:38.0,,A. Burks makes free throw 1 of 2,44,34
130,2,7:38.0,,A. Burks makes free throw 2 of 2,44,35
131,2,7:20.0,C. Bosh makes 2-pt hook shot from 7 ft,,46,35
132,2,7:01.0,,E. Freedom makes 2-pt jump shot from 18 ft (assist by J. Ingles),46,37
133,2,6:32.0,D. Granger misses 3-pt jump shot from 26 ft,,46,37
134,2,6:31.0,,Defensive rebound by A. Burks,46,37
135,2,6:26.0,J. Hamilton enters the game for C. Bosh,,46,37
136,2,6:26.0,,T. Burke enters the game for D. Exum,46,37
137,2,6:26.0,L. Deng enters the game for D. Granger,,46,37
138,2,6:26.0,N. Cole enters the game for S. Napier,,46,37
139,2,6:26.0,,R. Hood enters the game for J. Ingles,46,37
140,2,6:17.0,,R. Hood misses 3-pt jump shot from 25 ft,46,37
141,2,6:16.0,Defensive rebound by S. Williams,,46,37
142,2,6:05.0,D. Wade makes 2-pt layup at rim (assist by N. Cole),,48,37
143,2,5:45.0,,E. Freedom makes 2-pt layup from 1 ft (assist by T. Burke),48,39
144,2,5:39.0,Miami full timeout,,48,39
145,2,5:28.0,Shooting foul by A. Burks (drawn by D. Wade),,48,39
146,2,5:28.0,D. Wade makes free throw 1 of 2,,49,39
147,2,5:28.0,D. Wade makes free throw 2 of 2,,50,39
148,2,5:10.0,,Turnover by T. Booker (bad pass),50,39
149,2,4:57.0,J. Hamilton misses 3-pt jump shot from 25 ft,,50,39
150,2,4:56.0,,Defensive rebound by A. Burks,50,39
151,2,4:38.0,,T. Burke misses 3-pt jump shot from 24 ft,50,39
152,2,4:37.0,,Offensive rebound by T. Booker,50,39
153,2,4:33.0,,A. Burks misses 3-pt jump shot from 24 ft,50,39
154,2,4:32.0,Defensive rebound by D. Wade,,50,39
155,2,4:26.0,D. Wade misses 2-pt layup from 2 ft,,50,39
156,2,4:24.0,,Defensive rebound by R. Hood,50,39
157,2,4:06.0,,T. Booker makes 2-pt hook shot from 6 ft,50,41
158,2,3:39.0,J. Hamilton misses 2-pt hook shot from 3 ft,,50,41
159,2,3:38.0,,Defensive rebound by E. Freedom,50,41
160,2,3:15.0,,Turnover by Team (shot clock),50,41
161,2,3:15.0,,G. Hayward enters the game for A. Burks,50,41
162,2,3:15.0,C. Bosh enters the game for S. Williams,,50,41
163,2,3:15.0,,S. Novak enters the game for T. Booker,50,41
164,2,3:04.0,L. Deng makes 2-pt jump shot from 18 ft,,52,41
165,2,2:47.0,,Shooting foul by J. Hamilton (drawn by E. Freedom),52,41
166,2,2:47.0,Official timeout,,52,41
167,2,2:47.0,,E. Freedom makes free throw 1 of 2,52,42
168,2,2:47.0,,E. Freedom makes free throw 2 of 2,52,43
169,2,2:32.0,J. Hamilton makes 2-pt dunk at rim (assist by L. Deng),,54,43
170,2,2:16.0,,G. Hayward misses 3-pt jump shot from 24 ft,54,43
171,2,2:15.0,Defensive rebound by D. Wade,,54,43
172,2,2:06.0,C. Bosh misses 2-pt jump shot from 19 ft,,54,43
173,2,2:04.0,Offensive rebound by L. Deng,,54,43
174,2,2:01.0,L. Deng makes 2-pt layup from 1 ft,,56,43
175,2,1:41.0,,E. Freedom makes 2-pt hook shot from 2 ft,56,45
176,2,1:30.0,Shooting foul by G. Hayward (drawn by L. Deng),,56,45
177,2,1:30.0,L. Deng misses free throw 1 of 2,,56,45
178,2,1:30.0,Offensive rebound by Team,,56,45
179,2,1:30.0,U. Haslem enters the game for J. Hamilton,,56,45
180,2,1:30.0,L. Deng makes free throw 2 of 2,,57,45
181,2,1:20.0,,Turnover by T. Burke (bad pass; steal by L. Deng),57,45
182,2,1:11.0,D. Wade makes 2-pt layup from 1 ft,,59,45
183,2,0:56.0,,E. Freedom makes 2-pt jump shot from 4 ft,59,47
184,2,0:44.0,Shooting foul by R. Hood (drawn by D. Wade),,59,47
185,2,0:44.0,D. Wade misses free throw 1 of 2,,59,47
186,2,0:44.0,Offensive rebound by Team,,59,47
187,2,0:44.0,,J. Ingles enters the game for R. Hood,59,47
188,2,0:44.0,D. Wade makes free throw 2 of 2,,60,47
189,2,0:34.0,,T. Burke misses 2-pt jump shot from 23 ft,60,47
190,2,0:33.0,Defensive rebound by C. Bosh,,60,47
191,2,0:16.0,D. Wade makes 2-pt jump shot from 6 ft,,62,47
192,2,0:01.0,,S. Novak misses 3-pt jump shot from 32 ft (block by C. Bosh),62,47
193,2,0:01.0,Defensive rebound by C. Bosh,,62,47
194,3,11:41.0,,T. Burke misses 3-pt jump shot from 26 ft,62,47
195,3,11:40.0,Defensive rebound by D. Wade,,62,47
196,3,11:29.0,Shooting foul by E. Freedom (drawn by C. Bosh),,62,47
197,3,11:29.0,C. Bosh makes free throw 1 of 2,,63,47
198,3,11:29.0,C. Bosh misses free throw 2 of 2,,63,47
199,3,11:28.0,,Defensive rebound by R. Gobert,63,47
200,3,11:05.0,,T. Burke misses 2-pt jump shot from 7 ft,63,47
201,3,11:02.0,,Offensive rebound by R. Gobert,63,47
202,3,10:49.0,,T. Burke makes 2-pt hook shot from 3 ft,63,49
203,3,10:27.0,J. Hamilton misses 2-pt hook shot from 5 ft,,63,49
204,3,10:26.0,,Defensive rebound by R. Gobert,63,49
205,3,10:15.0,,E. Freedom misses 2-pt jump shot from 18 ft,63,49
206,3,10:15.0,,Offensive rebound by Team,63,49
207,3,10:15.0,,Personal foul by J. Hamilton (drawn by R. Gobert),63,49
208,3,10:00.0,,A. Burks makes 2-pt hook shot from 7 ft,63,51
209,3,9:45.0,D. Wade makes 2-pt layup from 1 ft,,65,51
210,3,9:21.0,,R. Gobert makes 2-pt layup from 2 ft (assist by G. Hayward),65,53
211,3,9:00.0,Turnover by J. Hamilton (3 sec),,65,53
212,3,8:47.0,,G. Hayward misses 3-pt jump shot from 23 ft,65,53
213,3,8:46.0,Defensive rebound by N. Cole,,65,53
214,3,8:37.0,N. Cole misses 3-pt jump shot from 25 ft,,65,53
215,3,8:34.0,,Defensive rebound by E. Freedom,65,53
216,3,8:26.0,,E. Freedom makes 2-pt jump shot from 4 ft (assist by A. Burks),65,55
217,3,8:00.0,N. Cole misses 2-pt jump shot from 16 ft,,65,55
218,3,7:59.0,,Defensive rebound by R. Gobert,65,55
219,3,7:45.0,,E. Freedom misses 2-pt jump shot from 3 ft (block by C. Bosh),65,55
220,3,7:45.0,,Offensive rebound by R. Gobert,65,55
221,3,7:45.0,,Shooting foul by J. Hamilton (drawn by R. Gobert),65,55
222,3,7:45.0,,R. Gobert misses free throw 1 of 2,65,55
223,3,7:45.0,,Offensive rebound by Team,65,55
224,3,7:45.0,,R. Gobert makes free throw 2 of 2,65,56
225,3,7:40.0,Miami full timeout,,65,56
226,3,7:40.0,U. Haslem enters the game for J. Hamilton,,65,56
227,3,7:29.0,C. Bosh makes 2-pt jump shot from 13 ft,,67,56
228,3,7:12.0,,Turnover by G. Hayward (step out of bounds),67,56
229,3,6:56.0,C. Bosh misses 3-pt jump shot from 23 ft,,67,56
230,3,6:55.0,,Defensive rebound by T. Burke,67,56
231,3,6:49.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by T. Burke),67,59
232,3,6:25.0,Shooting foul by E. Freedom (drawn by D. Wade),,67,59
233,3,6:25.0,D. Wade misses free throw 1 of 2,,67,59
234,3,6:25.0,Offensive rebound by Team,,67,59
235,3,6:25.0,D. Wade misses free throw 2 of 2,,67,59
236,3,6:24.0,Offensive rebound by Team,,67,59
237,3,6:21.0,D. Wade misses 2-pt jump shot from 16 ft (block by R. Gobert),,67,59
238,3,6:21.0,Offensive rebound by Team,,67,59
239,3,6:10.0,C. Bosh makes 2-pt jump shot from 19 ft (assist by D. Wade),,69,59
240,3,5:56.0,,A. Burks misses 2-pt jump shot from 22 ft,69,59
241,3,5:54.0,Defensive rebound by L. Deng,,69,59
242,3,5:42.0,D. Wade makes 2-pt jump shot from 18 ft (assist by N. Cole),,71,59
243,3,5:23.0,,T. Burke misses 3-pt jump shot from 25 ft,71,59
244,3,5:22.0,Defensive rebound by U. Haslem,,71,59
245,3,5:11.0,D. Wade makes 2-pt jump shot from 16 ft,,73,59
246,3,5:10.0,,Utah full timeout,73,59
247,3,5:10.0,,R. Hood enters the game for A. Burks,73,59
248,3,5:10.0,,T. Booker enters the game for E. Freedom,73,59
249,3,4:46.0,,T. Burke misses 3-pt jump shot from 24 ft,73,59
250,3,4:46.0,,Offensive rebound by Team,73,59
251,3,4:46.0,,Turnover by Team (shot clock),73,59
252,3,4:33.0,N. Cole makes 2-pt jump shot from 19 ft,,75,59
253,3,4:22.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by R. Gobert),75,62
254,3,4:02.0,L. Deng misses 2-pt jump shot from 16 ft,,75,62
255,3,4:01.0,,Defensive rebound by G. Hayward,75,62
256,3,3:52.0,,T. Booker misses 2-pt jump shot from 15 ft,75,62
257,3,3:50.0,,Offensive rebound by T. Burke,75,62
258,3,3:43.0,,G. Hayward makes 2-pt jump shot from 12 ft,75,64
259,3,3:35.0,M. Chalmers enters the game for D. Wade,,75,64
260,3,3:19.0,Turnover by M. Chalmers (bad pass; steal by R. Gobert),,75,64
261,3,3:11.0,,Shooting foul by C. Bosh (drawn by R. Gobert),75,64
262,3,3:11.0,,R. Gobert makes free throw 1 of 2,75,65
263,3,3:11.0,,J. Evans enters the game for T. Booker,75,65
264,3,3:11.0,,R. Gobert makes free throw 2 of 2,75,66
265,3,2:56.0,C. Bosh makes 3-pt jump shot from 24 ft (assist by M. Chalmers),,78,66
266,3,2:29.0,,T. Burke misses 2-pt layup from 2 ft,78,66
267,3,2:28.0,,Offensive rebound by J. Evans,78,66
268,3,2:28.0,,J. Evans makes 2-pt dunk at rim,78,68
269,3,2:10.0,M. Chalmers misses 2-pt jump shot from 4 ft (block by R. Gobert),,78,68
270,3,2:10.0,Offensive rebound by Team,,78,68
271,3,2:10.0,,D. Exum enters the game for T. Burke,78,68
272,3,2:05.0,C. Bosh misses 2-pt jump shot from 20 ft,,78,68
273,3,2:04.0,,Defensive rebound by R. Gobert,78,68
274,3,1:48.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by R. Gobert),78,71
275,3,1:23.0,M. Chalmers misses 2-pt jump shot from 21 ft,,78,71
276,3,1:22.0,,Defensive rebound by G. Hayward,78,71
277,3,1:18.0,,Personal foul by N. Cole (drawn by D. Exum),78,71
278,3,1:18.0,D. Granger enters the game for L. Deng,,78,71
279,3,1:18.0,S. Napier enters the game for N. Cole,,78,71
280,3,1:05.0,,J. Evans misses 2-pt hook shot from 5 ft,78,71
281,3,1:04.0,,Offensive rebound by J. Evans,78,71
282,3,1:01.0,,D. Exum misses 3-pt jump shot from 22 ft,78,71
283,3,1:00.0,Defensive rebound by C. Bosh,,78,71
284,3,0:44.0,C. Bosh misses 3-pt jump shot from 25 ft,,78,71
285,3,0:42.0,,Defensive rebound by G. Hayward,78,71
286,3,0:32.0,,G. Hayward misses 3-pt jump shot from 24 ft,78,71
287,3,0:31.0,Defensive rebound by S. Napier,,78,71
288,3,0:09.0,S. Napier misses 3-pt jump shot from 25 ft,,78,71
289,3,0:07.0,,Defensive rebound by R. Gobert,78,71
290,3,0:02.0,,D. Exum makes 3-pt jump shot from 24 ft (assist by R. Gobert),78,74
291,3,0:01.0,M. Chalmers misses 3-pt jump shot from 48 ft,,78,74
292,3,0:00.0,Offensive rebound by Team,,78,74
293,4,11:43.0,C. Bosh makes 2-pt hook shot from 3 ft,,80,74
294,4,11:26.0,,Personal foul by C. Bosh (drawn by E. Freedom),80,74
295,4,11:15.0,,Shooting foul by S. Williams (drawn by A. Burks),80,74
296,4,11:15.0,,A. Burks makes free throw 1 of 2,80,75
297,4,11:15.0,,A. Burks makes free throw 2 of 2,80,76
298,4,10:54.0,C. Bosh misses 3-pt jump shot from 24 ft,,80,76
299,4,10:51.0,Offensive rebound by D. Granger,,80,76
300,4,10:45.0,D. Granger misses 2-pt layup from 1 ft,,80,76
301,4,10:44.0,,Defensive rebound by J. Evans,80,76
302,4,10:40.0,,A. Burks makes 2-pt layup from 2 ft,80,78
303,4,10:40.0,,Shooting foul by C. Bosh (drawn by A. Burks),80,78
304,4,10:40.0,,A. Burks makes free throw 1 of 1,80,79
305,4,10:25.0,Shooting foul by A. Burks (drawn by M. Chalmers),,80,79
306,4,10:25.0,M. Chalmers makes free throw 1 of 2,,81,79
307,4,10:25.0,D. Wade enters the game for S. Napier,,81,79
308,4,10:25.0,J. Hamilton enters the game for C. Bosh,,81,79
309,4,10:25.0,M. Chalmers misses free throw 2 of 2,,81,79
310,4,10:24.0,,Defensive rebound by E. Freedom,81,79
311,4,10:05.0,,R. Hood misses 2-pt jump shot from 22 ft,81,79
312,4,10:04.0,Defensive rebound by J. Hamilton,,81,79
313,4,9:52.0,D. Wade makes 2-pt jump shot from 19 ft (assist by S. Williams),,83,79
314,4,9:29.0,,A. Burks misses 2-pt jump shot from 5 ft,83,79
315,4,9:28.0,Defensive rebound by S. Williams,,83,79
316,4,9:08.0,J. Hamilton misses 2-pt hook shot from 6 ft,,83,79
317,4,9:06.0,,Defensive rebound by J. Evans,83,79
318,4,9:02.0,Offensive charge foul by J. Evans (drawn by M. Chalmers),,83,79
319,4,9:02.0,,Turnover by J. Evans (offensive foul),83,79
320,4,9:02.0,,J. Ingles enters the game for R. Hood,83,79
321,4,9:02.0,,R. Gobert enters the game for J. Evans,83,79
322,4,8:47.0,D. Wade misses 2-pt jump shot from 9 ft (block by R. Gobert),,83,79
323,4,8:45.0,,Defensive rebound by E. Freedom,83,79
324,4,8:25.0,,E. Freedom makes 2-pt jump shot from 15 ft (assist by D. Exum),83,81
325,4,8:00.0,D. Wade makes 3-pt jump shot from 23 ft,,86,81
326,4,7:37.0,,D. Exum misses 3-pt jump shot from 23 ft,86,81
327,4,7:36.0,Defensive rebound by S. Williams,,86,81
328,4,7:18.0,M. Chalmers makes 3-pt jump shot from 22 ft (assist by D. Wade),,89,81
329,4,7:18.0,,Utah full timeout,89,81
330,4,7:18.0,,T. Burke enters the game for D. Exum,89,81
331,4,7:18.0,,G. Hayward enters the game for A. Burks,89,81
332,4,7:08.0,,Turnover by T. Burke (bad pass),89,81
333,4,6:57.0,,Violation by G. Hayward (kicked ball),89,81
334,4,6:48.0,M. Chalmers misses 3-pt jump shot from 25 ft,,89,81
335,4,6:46.0,,Defensive rebound by E. Freedom,89,81
336,4,6:34.0,,E. Freedom makes 3-pt jump shot from 25 ft (assist by R. Gobert),89,84
337,4,6:11.0,D. Wade misses 2-pt jump shot from 19 ft,,89,84
338,4,6:09.0,,Defensive rebound by G. Hayward,89,84
339,4,5:53.0,,G. Hayward makes 2-pt layup from 1 ft,89,86
340,4,5:53.0,Miami full timeout,,89,86
341,4,5:53.0,C. Bosh enters the game for S. Williams,,89,86
342,4,5:53.0,L. Deng enters the game for D. Granger,,89,86
343,4,5:34.0,J. Hamilton makes 2-pt layup from 1 ft (assist by M. Chalmers),,91,86
344,4,5:07.0,,E. Freedom misses 2-pt jump shot from 21 ft,91,86
345,4,5:04.0,Defensive rebound by C. Bosh,,91,86
346,4,4:50.0,J. Hamilton makes 2-pt hook shot from 3 ft (assist by D. Wade),,93,86
347,4,4:27.0,,Turnover by E. Freedom (lost ball; steal by C. Bosh),93,86
348,4,4:10.0,Turnover by D. Wade (bad pass; steal by J. Ingles),,93,86
349,4,4:04.0,,T. Burke misses 2-pt layup from 2 ft,93,86
350,4,4:02.0,Defensive rebound by C. Bosh,,93,86
351,4,4:00.0,Turnover by C. Bosh (lost ball; steal by T. Burke),,93,86
352,4,3:57.0,,Shooting foul by L. Deng (drawn by E. Freedom),93,86
353,4,3:57.0,,E. Freedom makes free throw 1 of 2,93,87
354,4,3:57.0,,A. Burks enters the game for J. Ingles,93,87
355,4,3:57.0,,E. Freedom makes free throw 2 of 2,93,88
356,4,3:33.0,J. Hamilton misses 3-pt jump shot from 24 ft,,93,88
357,4,3:32.0,,Defensive rebound by A. Burks,93,88
358,4,3:09.0,,E. Freedom misses 3-pt jump shot from 23 ft,93,88
359,4,3:09.0,Defensive rebound by Team,,93,88
360,4,3:09.0,Miami full timeout,,93,88
361,4,2:54.0,D. Wade misses 2-pt jump shot from 13 ft,,93,88
362,4,2:53.0,,Defensive rebound by G. Hayward,93,88
363,4,2:32.0,,Shooting foul by D. Wade (drawn by A. Burks),93,88
364,4,2:32.0,,A. Burks makes free throw 1 of 3,93,89
365,4,2:32.0,,A. Burks misses free throw 2 of 3,93,89
366,4,2:32.0,,Offensive rebound by Team,93,89
367,4,2:32.0,,A. Burks misses free throw 3 of 3,93,89
368,4,2:30.0,Defensive rebound by M. Chalmers,,93,89
369,4,2:14.0,Turnover by D. Wade (lost ball; steal by A. Burks),,93,89
370,4,2:03.0,,G. Hayward misses 2-pt layup from 3 ft (block by D. Wade),93,89
371,4,2:02.0,Defensive rebound by J. Hamilton,,93,89
372,4,2:02.0,Miami full timeout,,93,89
373,4,1:45.0,M. Chalmers misses 2-pt layup from 2 ft,,93,89
374,4,1:43.0,Offensive rebound by J. Hamilton,,93,89
375,4,1:39.0,C. Bosh misses 3-pt jump shot from 24 ft,,93,89
376,4,1:38.0,,Defensive rebound by E. Freedom,93,89
377,4,1:23.0,,E. Freedom misses 3-pt jump shot from 22 ft,93,89
378,4,1:22.0,Defensive rebound by M. Chalmers,,93,89
379,4,0:59.0,C. Bosh makes 2-pt jump shot from 16 ft,,95,89
380,4,0:43.0,,A. Burks misses 3-pt jump shot from 24 ft,95,89
381,4,0:42.0,Defensive rebound by L. Deng,,95,89
382,4,0:20.0,L. Deng misses 3-pt jump shot from 24 ft,,95,89
383,4,0:19.0,,Defensive rebound by G. Hayward,95,89
384,4,0:19.0,Loose ball foul by J. Hamilton (drawn by G. Hayward),,95,89
385,4,0:19.0,,G. Hayward makes free throw 1 of 2,95,90
386,4,0:19.0,,R. Hood enters the game for E. Freedom,95,90
387,4,0:19.0,,G. Hayward makes free throw 2 of 2,95,91
388,4,0:16.0,Personal foul by R. Hood (drawn by M. Chalmers),,95,91
389,4,0:16.0,Turnover by L. Deng (traveling),,95,91
390,4,0:16.0,,Utah full timeout,95,91
391,4,0:16.0,,E. Freedom enters the game for R. Gobert,95,91
392,4,0:16.0,U. Haslem enters the game for J. Hamilton,,95,91
393,4,0:10.0,,G. Hayward makes 2-pt layup from 1 ft,95,93
