,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BROOKLYN_ACTION,CHICAGO_SCORE,BROOKLYN_SCORE
136,2,7:45.0,Defensive rebound by Team,,33,26
137,2,7:45.0,,Loose ball foul by K. Garnett (drawn by N. Mirotić),33,26
138,2,7:34.0,Offensive foul by J. Noah (drawn by B. Lopez),,33,26
139,2,7:34.0,Turnover by J. Noah (offensive foul),,33,26
140,2,7:22.0,,Personal foul by N. Mirotić (drawn by B. Lopez),33,26
141,2,7:19.0,,D. Williams misses 2-pt jump shot from 20 ft,33,26
142,2,7:18.0,Defensive rebound by Team,,33,26
143,2,7:18.0,,Loose ball foul by B. Lopez (drawn by J. Noah),33,26
144,2,7:08.0,Turnover by J. Noah (bad pass; steal by J. Johnson),,33,26
145,2,6:59.0,,J. Jack misses 2-pt jump shot from 11 ft,33,26
146,2,6:56.0,Defensive rebound by N. Mirotić,,33,26
147,2,6:55.0,J. Butler makes 2-pt layup from 2 ft (assist by A. Brooks),,35,26
148,2,6:55.0,Violation by Team (delay of game),,35,26
149,2,6:55.0,,Brooklyn full timeout,35,26
150,2,6:55.0,P. Gasol enters the game for J. Noah,,35,26
151,2,6:33.0,,J. Jack misses 2-pt jump shot from 9 ft,35,26
152,2,6:32.0,Defensive rebound by N. Mirotić,,35,26
153,2,6:17.0,A. Brooks misses 3-pt jump shot from 24 ft,,35,26
154,2,6:16.0,,Defensive rebound by B. Lopez,35,26
155,2,5:54.0,,B. Lopez makes 2-pt layup from 2 ft,35,28
156,2,5:28.0,J. Butler misses 2-pt jump shot from 22 ft,,35,28
157,2,5:27.0,,Defensive rebound by K. Garnett,35,28
158,2,5:15.0,,J. Johnson makes 2-pt layup from 2 ft,35,30
159,2,5:00.0,Turnover by A. Brooks (bad pass; steal by D. Williams),,35,30
160,2,4:57.0,,Shooting foul by K. Hinrich (drawn by D. Williams),35,30
161,2,4:57.0,,D. Williams makes free throw 1 of 2,35,31
162,2,4:57.0,D. Rose enters the game for K. Hinrich,,35,31
163,2,4:57.0,M. Dunleavy enters the game for A. Brooks,,35,31
164,2,4:57.0,,D. Williams makes free throw 2 of 2,35,32
165,2,4:42.0,P. Gasol makes 2-pt hook shot from 5 ft,,37,32
166,2,4:30.0,,B. Lopez makes 2-pt jump shot from 12 ft (assist by D. Williams),37,34
167,2,4:16.0,Turnover by N. Mirotić (bad pass),,37,34
168,2,4:00.0,,Turnover by J. Johnson (traveling),37,34
169,2,3:53.0,Personal foul by J. Johnson (drawn by J. Butler),,37,34
170,2,3:53.0,J. Noah enters the game for N. Mirotić,,37,34
171,2,3:53.0,,A. Anderson enters the game for J. Johnson,37,34
172,2,3:53.0,J. Butler makes free throw 1 of 2,,38,34
173,2,3:53.0,,B. Bogdanović enters the game for J. Jack,38,34
174,2,3:53.0,J. Butler makes free throw 2 of 2,,39,34
175,2,3:33.0,,D. Williams misses 2-pt layup from 1 ft,39,34
176,2,3:32.0,Defensive rebound by D. Rose,,39,34
177,2,3:27.0,D. Rose makes 2-pt layup from 2 ft,,41,34
178,2,3:09.0,,B. Lopez misses 2-pt jump shot from 19 ft,41,34
179,2,3:08.0,Defensive rebound by P. Gasol,,41,34
180,2,2:56.0,Personal foul by A. Anderson (drawn by J. Butler),,41,34
181,2,2:56.0,Chicago full timeout,,41,34
182,2,2:56.0,,C. Jefferson enters the game for A. Anderson,41,34
183,2,2:56.0,J. Butler makes free throw 1 of 2,,42,34
184,2,2:56.0,J. Butler misses free throw 2 of 2,,42,34
185,2,2:54.0,,Defensive rebound by B. Lopez,42,34
186,2,2:42.0,,D. Williams makes 2-pt jump shot from 12 ft,42,36
187,2,2:25.0,Shooting foul by C. Jefferson (drawn by J. Butler),,42,36
188,2,2:25.0,J. Butler makes free throw 1 of 2,,43,36
189,2,2:25.0,J. Butler makes free throw 2 of 2,,44,36
190,2,2:10.0,,B. Lopez makes 2-pt hook shot from 5 ft (assist by K. Garnett),44,38
191,2,1:51.0,P. Gasol makes 2-pt hook shot from 7 ft,,46,38
192,2,1:39.0,,B. Lopez misses 2-pt hook shot from 9 ft,46,38
193,2,1:37.0,,Offensive rebound by B. Bogdanović,46,38
194,2,1:36.0,,B. Bogdanović makes 2-pt tip-in from 2 ft,46,40
195,2,1:09.0,D. Rose misses 2-pt jump shot from 11 ft,,46,40
196,2,1:08.0,,Defensive rebound by K. Garnett,46,40
197,2,1:02.0,,D. Williams makes 2-pt jump shot from 19 ft,46,42
198,2,0:55.0,Shooting foul by B. Lopez (drawn by P. Gasol),,46,42
199,2,0:55.0,P. Gasol makes free throw 1 of 2,,47,42
200,2,0:55.0,,M. Plumlee enters the game for B. Lopez,47,42
201,2,0:55.0,P. Gasol misses free throw 2 of 2,,47,42
202,2,0:54.0,,Defensive rebound by B. Bogdanović,47,42
203,2,0:38.0,,Shooting foul by P. Gasol (drawn by M. Plumlee),47,42
204,2,0:38.0,,M. Plumlee misses free throw 1 of 2,47,42
205,2,0:38.0,,Offensive rebound by Team,47,42
206,2,0:38.0,,M. Plumlee misses free throw 2 of 2,47,42
207,2,0:37.0,Defensive rebound by P. Gasol,,47,42
208,2,0:27.0,D. Rose misses 3-pt jump shot from 25 ft,,47,42
209,2,0:26.0,,Defensive rebound by Team,47,42
210,2,0:26.0,,Brooklyn full timeout,47,42
211,2,0:26.0,,M. Teletović enters the game for M. Plumlee,47,42
212,2,0:03.0,,C. Jefferson misses 3-pt jump shot from 23 ft,47,42
213,2,0:02.0,Defensive rebound by J. Noah,,47,42
214,2,0:01.0,J. Noah misses 3-pt jump shot from 52 ft,,47,42
215,2,0:00.0,Offensive rebound by Team,,47,42
216,3,11:39.0,P. Gasol misses 2-pt jump shot from 13 ft,,47,42
217,3,11:38.0,Offensive rebound by D. Rose,,47,42
218,3,11:37.0,Shooting foul by B. Lopez (drawn by D. Rose),,47,42
219,3,11:37.0,D. Rose misses free throw 1 of 2,,47,42
220,3,11:37.0,Offensive rebound by Team,,47,42
221,3,11:37.0,D. Rose makes free throw 2 of 2,,48,42
222,3,11:19.0,,D. Williams misses 2-pt jump shot from 7 ft (block by P. Gasol),48,42
223,3,11:17.0,Defensive rebound by J. Noah,,48,42
224,3,11:10.0,Turnover by D. Rose (lost ball; steal by K. Garnett),,48,42
225,3,11:02.0,,K. Garnett makes 2-pt layup from 2 ft (assist by B. Bogdanović),48,44
226,3,10:38.0,J. Butler misses 3-pt jump shot from 24 ft,,48,44
227,3,10:37.0,,Defensive rebound by K. Garnett,48,44
228,3,10:20.0,,K. Garnett makes 2-pt jump shot from 4 ft,48,46
229,3,10:03.0,P. Gasol makes 2-pt hook shot from 6 ft,,50,46
230,3,9:47.0,,K. Garnett misses 2-pt jump shot from 16 ft,50,46
231,3,9:46.0,Defensive rebound by P. Gasol,,50,46
232,3,9:34.0,P. Gasol makes 2-pt jump shot from 18 ft (assist by J. Butler),,52,46
233,3,9:22.0,,Turnover by D. Williams (lost ball),52,46
234,3,9:22.0,,J. Jordan enters the game for B. Lopez,52,46
235,3,9:09.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,52,46
236,3,9:08.0,,Defensive rebound by K. Garnett,52,46
237,3,8:58.0,,Turnover by B. Bogdanović (lost ball; steal by J. Noah),52,46
238,3,8:52.0,J. Butler makes 2-pt layup from 1 ft (assist by D. Rose),,54,46
239,3,8:52.0,,Brooklyn full timeout,54,46
240,3,8:33.0,,K. Garnett misses 2-pt jump shot from 15 ft,54,46
241,3,8:32.0,Defensive rebound by J. Butler,,54,46
242,3,8:13.0,P. Gasol makes 2-pt jump shot from 10 ft (assist by J. Butler),,56,46
243,3,7:56.0,,J. Jordan makes 2-pt dunk at rim (assist by B. Bogdanović),56,48
244,3,7:38.0,P. Gasol misses 2-pt hook shot from 7 ft,,56,48
245,3,7:37.0,,Defensive rebound by K. Garnett,56,48
246,3,7:37.0,,Technical foul by K. Garnett,56,48
247,3,7:37.0,J. Butler misses technical free throw,,56,48
248,3,7:37.0,,Offensive rebound by Team,56,48
249,3,7:37.0,,M. Teletović enters the game for K. Garnett,56,48
250,3,7:37.0,,J. Jack enters the game for J. Johnson,56,48
251,3,7:28.0,,M. Teletović misses 3-pt jump shot from 25 ft,56,48
252,3,7:27.0,Defensive rebound by P. Gasol,,56,48
253,3,7:27.0,Personal foul by J. Jordan (drawn by P. Gasol),,56,48
254,3,7:14.0,J. Butler misses 2-pt layup from 3 ft,,56,48
255,3,7:13.0,,Defensive rebound by B. Bogdanović,56,48
256,3,7:05.0,,Turnover by D. Williams (lost ball; steal by P. Gasol),56,48
257,3,7:01.0,J. Butler makes 2-pt dunk at rim (assist by D. Rose),,58,48
258,3,6:42.0,,J. Jack makes 2-pt jump shot from 17 ft (assist by D. Williams),58,50
259,3,6:22.0,J. Butler makes 2-pt jump shot from 18 ft (assist by M. Dunleavy),,60,50
260,3,6:08.0,,M. Teletović misses 3-pt jump shot from 24 ft,60,50
261,3,6:07.0,Defensive rebound by M. Dunleavy,,60,50
262,3,6:01.0,D. Rose makes 3-pt jump shot from 23 ft,,63,50
263,3,6:01.0,,Brooklyn full timeout,63,50
264,3,5:51.0,,M. Teletović misses 2-pt layup at rim,63,50
265,3,5:50.0,,Offensive rebound by M. Teletović,63,50
266,3,5:49.0,,M. Teletović misses 2-pt tip-in from 1 ft,63,50
267,3,5:48.0,Defensive rebound by M. Dunleavy,,63,50
268,3,5:41.0,D. Rose misses 2-pt layup from 2 ft,,63,50
269,3,5:40.0,,Defensive rebound by J. Jack,63,50
270,3,5:30.0,,D. Williams misses 3-pt jump shot from 23 ft,63,50
271,3,5:29.0,Defensive rebound by D. Rose,,63,50
272,3,5:13.0,J. Butler misses 3-pt jump shot from 23 ft,,63,50
273,3,5:12.0,Offensive rebound by P. Gasol,,63,50
274,3,5:11.0,P. Gasol makes 2-pt layup from 2 ft,,65,50
275,3,4:54.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,65,50
276,3,4:53.0,,Offensive rebound by J. Jack,65,50
277,3,4:45.0,,J. Jack makes 2-pt jump shot from 18 ft,65,52
278,3,4:28.0,D. Rose makes 2-pt jump shot from 10 ft,,67,52
279,3,4:19.0,,D. Williams makes 2-pt layup from 2 ft,67,54
280,3,4:02.0,D. Rose misses 3-pt jump shot from 25 ft,,67,54
281,3,4:01.0,,Defensive rebound by M. Teletović,67,54
282,3,3:50.0,,M. Teletović misses 3-pt jump shot from 24 ft,67,54
283,3,3:49.0,Defensive rebound by P. Gasol,,67,54
284,3,3:45.0,Shooting foul by B. Bogdanović (drawn by J. Noah),,67,54
285,3,3:45.0,J. Noah misses free throw 1 of 2,,67,54
286,3,3:45.0,Offensive rebound by Team,,67,54
287,3,3:45.0,K. Hinrich enters the game for D. Rose,,67,54
288,3,3:45.0,,M. Plumlee enters the game for M. Teletović,67,54
289,3,3:45.0,,J. Johnson enters the game for B. Bogdanović,67,54
290,3,3:45.0,J. Noah makes free throw 2 of 2,,68,54
291,3,3:22.0,,J. Jordan makes 2-pt layup from 2 ft (assist by J. Jack),68,56
292,3,3:01.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,68,56
293,3,3:00.0,,Defensive rebound by J. Jack,68,56
294,3,2:55.0,,M. Plumlee makes 2-pt dunk at rim (assist by J. Jack),68,58
295,3,2:55.0,Chicago full timeout,,68,58
296,3,2:55.0,N. Mirotić enters the game for J. Noah,,68,58
297,3,2:55.0,A. Brooks enters the game for M. Dunleavy,,68,58
298,3,2:41.0,Turnover by P. Gasol (bad pass),,68,58
299,3,2:27.0,,J. Jack misses 2-pt jump shot from 14 ft,68,58
300,3,2:26.0,Defensive rebound by N. Mirotić,,68,58
301,3,2:22.0,Turnover by A. Brooks (bad pass),,68,58
302,3,2:07.0,,J. Johnson misses 3-pt jump shot from 24 ft,68,58
303,3,2:05.0,Defensive rebound by P. Gasol,,68,58
304,3,1:52.0,Shooting foul by J. Jordan (drawn by P. Gasol),,68,58
305,3,1:52.0,P. Gasol makes free throw 1 of 2,,69,58
306,3,1:52.0,T. Snell enters the game for J. Butler,,69,58
307,3,1:52.0,P. Gasol makes free throw 2 of 2,,70,58
308,3,1:36.0,,J. Jack makes 2-pt jump shot from 6 ft (assist by J. Jordan),70,60
309,3,1:24.0,A. Brooks misses 2-pt hook shot from 5 ft,,70,60
310,3,1:23.0,Offensive rebound by A. Brooks,,70,60
311,3,1:19.0,K. Hinrich misses 3-pt jump shot from 24 ft,,70,60
312,3,1:18.0,,Defensive rebound by J. Jack,70,60
313,3,1:11.0,,J. Jack misses 2-pt jump shot from 12 ft,70,60
314,3,1:10.0,Defensive rebound by Team,,70,60
315,3,1:10.0,,Loose ball foul by M. Plumlee (drawn by N. Mirotić),70,60
316,3,1:10.0,N. Mirotić makes free throw 1 of 2,,71,60
317,3,1:10.0,N. Mirotić makes free throw 2 of 2,,72,60
318,3,1:01.0,,J. Jordan misses 2-pt layup from 2 ft (block by N. Mirotić),72,60
319,3,1:00.0,,Offensive rebound by M. Plumlee,72,60
320,3,0:59.0,,Shooting foul by P. Gasol (drawn by M. Plumlee),72,60
321,3,0:59.0,,M. Plumlee misses free throw 1 of 2,72,60
322,3,0:59.0,,Offensive rebound by Team,72,60
323,3,0:59.0,,M. Plumlee makes free throw 2 of 2,72,61
324,3,0:44.0,N. Mirotić misses 3-pt jump shot from 27 ft,,72,61
325,3,0:43.0,,Defensive rebound by Team,72,61
326,3,0:43.0,Loose ball foul by T. Snell (drawn by D. Williams),,72,61
327,3,0:43.0,,D. Williams makes free throw 1 of 2,72,62
328,3,0:43.0,,D. Williams makes free throw 2 of 2,72,63
329,3,0:31.0,Personal foul by J. Jordan (drawn by P. Gasol),,72,63
330,3,0:31.0,P. Gasol makes free throw 1 of 2,,73,63
331,3,0:31.0,E. Moore enters the game for A. Brooks,,73,63
332,3,0:31.0,,Violation by J. Jordan (lane),73,63
333,3,0:31.0,P. Gasol makes free throw 2 of 2,,74,63
334,3,0:14.0,,M. Plumlee misses 2-pt hook shot from 6 ft,74,63
335,3,0:13.0,Defensive rebound by P. Gasol,,74,63
336,3,0:04.0,Shooting foul by M. Plumlee (drawn by N. Mirotić),,74,63
337,3,0:04.0,N. Mirotić makes free throw 1 of 2,,75,63
338,3,0:04.0,N. Mirotić makes free throw 2 of 2,,76,63
339,3,0:01.0,,J. Jack misses 3-pt jump shot from 39 ft,76,63
340,3,0:00.0,,Offensive rebound by Team,76,63
341,4,11:43.0,Loose ball foul by N. Mirotić (drawn by K. Garnett),,76,63
342,4,11:34.0,,Shooting foul by K. Hinrich (drawn by M. Plumlee),76,63
343,4,11:34.0,,M. Plumlee misses free throw 1 of 2,76,63
344,4,11:34.0,,Offensive rebound by Team,76,63
345,4,11:34.0,,M. Plumlee makes free throw 2 of 2,76,64
346,4,11:18.0,Turnover by N. Mirotić (bad pass; steal by A. Anderson),,76,64
347,4,10:59.0,,B. Bogdanović makes 2-pt layup from 2 ft,76,66
348,4,10:37.0,Shooting foul by A. Anderson (drawn by J. Butler),,76,66
349,4,10:37.0,J. Butler makes free throw 1 of 2,,77,66
350,4,10:37.0,,M. Teletović enters the game for M. Plumlee,77,66
351,4,10:37.0,J. Butler makes free throw 2 of 2,,78,66
352,4,10:16.0,,J. Jack misses 2-pt jump shot from 14 ft,78,66
353,4,10:15.0,Defensive rebound by N. Mirotić,,78,66
354,4,9:56.0,A. Brooks misses 3-pt jump shot from 25 ft,,78,66
355,4,9:55.0,Offensive rebound by J. Noah,,78,66
356,4,9:54.0,Shooting foul by M. Teletović (drawn by J. Noah),,78,66
357,4,9:54.0,J. Noah misses free throw 1 of 2,,78,66
358,4,9:54.0,Offensive rebound by Team,,78,66
359,4,9:54.0,J. Noah misses free throw 2 of 2,,78,66
360,4,9:53.0,,Defensive rebound by K. Garnett,78,66
361,4,9:44.0,,Personal foul by J. Noah (drawn by K. Garnett),78,66
362,4,9:34.0,,A. Anderson misses 2-pt jump shot from 11 ft,78,66
363,4,9:32.0,Defensive rebound by J. Noah,,78,66
364,4,9:19.0,Turnover by A. Brooks (lost ball; steal by J. Jack),,78,66
365,4,9:13.0,,B. Bogdanović misses 2-pt layup from 2 ft (block by K. Hinrich),78,66
366,4,9:12.0,Defensive rebound by J. Noah,,78,66
367,4,9:06.0,A. Brooks makes 3-pt jump shot from 24 ft (assist by K. Hinrich),,81,66
368,4,8:44.0,,M. Teletović makes 2-pt layup from 1 ft,81,68
369,4,8:30.0,A. Brooks makes 2-pt layup from 2 ft,,83,68
370,4,8:30.0,Shooting foul by A. Anderson (drawn by A. Brooks),,83,68
371,4,8:30.0,Official timeout,,83,68
372,4,8:30.0,A. Brooks makes free throw 1 of 1,,84,68
373,4,8:23.0,,Personal foul by K. Hinrich (drawn by A. Anderson),84,68
374,4,8:23.0,D. Rose enters the game for K. Hinrich,,84,68
375,4,8:18.0,,Shooting foul by J. Noah (drawn by K. Garnett),84,68
376,4,8:18.0,,K. Garnett makes 2-pt hook shot from 2 ft (assist by J. Jack),84,70
377,4,8:18.0,,D. Williams enters the game for A. Anderson,84,70
378,4,8:18.0,,K. Garnett makes free throw 1 of 1,84,71
379,4,7:57.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by J. Butler),,87,71
380,4,7:44.0,,Shooting foul by N. Mirotić (drawn by M. Teletović),87,71
381,4,7:44.0,,M. Teletović makes free throw 1 of 2,87,72
382,4,7:44.0,,J. Johnson enters the game for B. Bogdanović,87,72
383,4,7:44.0,,M. Teletović makes free throw 2 of 2,87,73
384,4,7:23.0,A. Brooks makes 3-pt jump shot from 25 ft (assist by J. Butler),,90,73
385,4,7:13.0,,Offensive foul by M. Teletović (drawn by N. Mirotić),90,73
386,4,7:13.0,,Turnover by M. Teletović (offensive foul),90,73
387,4,7:13.0,,B. Lopez enters the game for M. Teletović,90,73
388,4,6:53.0,J. Butler makes 2-pt jump shot from 6 ft (assist by J. Noah),,92,73
