,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHOENIX_ACTION,HOUSTON_SCORE,PHOENIX_SCORE
80,1,3:30.0,J. Terry enters the game for D. Motiejūnas,,24,13
81,1,3:30.0,C. Brewer enters the game for P. Beverley,,24,13
82,1,3:30.0,,M. Morris enters the game for M. Morris,24,13
83,1,3:30.0,J. Harden makes free throw 2 of 2,,25,13
84,1,3:18.0,,Shooting block foul by J. Smith (drawn by I. Thomas),25,13
85,1,3:18.0,,I. Thomas makes free throw 1 of 2,25,14
86,1,3:18.0,,I. Thomas makes free throw 2 of 2,25,15
87,1,3:07.0,J. Smith misses 2-pt jump shot from 4 ft,,25,15
88,1,3:06.0,,Defensive rebound by M. Morris,25,15
89,1,2:54.0,,G. Dragić makes 2-pt layup at rim,25,17
90,1,2:44.0,J. Smith makes 2-pt layup from 1 ft (assist by J. Harden),,27,17
91,1,2:44.0,Shooting foul by M. Morris (drawn by J. Smith),,27,17
92,1,2:44.0,Houston full timeout,,27,17
93,1,2:44.0,J. Smith makes free throw 1 of 1,,28,17
94,1,2:27.0,,M. Morris misses 2-pt jump shot from 10 ft,28,17
95,1,2:26.0,Defensive rebound by J. Smith,,28,17
96,1,2:19.0,J. Terry makes 3-pt jump shot from 22 ft (assist by J. Smith),,31,17
97,1,2:11.0,,I. Thomas misses 2-pt layup from 2 ft,31,17
98,1,2:10.0,Defensive rebound by J. Harden,,31,17
99,1,2:03.0,J. Harden misses 2-pt layup from 1 ft,,31,17
100,1,2:02.0,Offensive rebound by J. Harden,,31,17
101,1,2:02.0,J. Harden misses 2-pt tip-in from 1 ft,,31,17
102,1,2:02.0,,Defensive rebound by I. Thomas,31,17
103,1,1:56.0,,G. Dragić makes 3-pt jump shot from 22 ft (assist by I. Thomas),31,20
104,1,1:38.0,J. Smith makes 2-pt layup at rim (assist by K. Papanikolaou),,33,20
105,1,1:23.0,,M. Morris misses 3-pt jump shot from 23 ft,33,20
106,1,1:22.0,,Offensive rebound by G. Dragić,33,20
107,1,1:21.0,,Shooting foul by C. Brewer (drawn by G. Dragić),33,20
108,1,1:21.0,,G. Dragić misses free throw 1 of 2,33,20
109,1,1:21.0,,Offensive rebound by Team,33,20
110,1,1:21.0,,G. Dragić makes free throw 2 of 2,33,21
111,1,1:07.0,Shooting foul by M. Morris (drawn by J. Smith),,33,21
112,1,1:07.0,J. Smith misses free throw 1 of 2,,33,21
113,1,1:07.0,Offensive rebound by Team,,33,21
114,1,1:07.0,J. Smith makes free throw 2 of 2,,34,21
115,1,0:55.0,Violation by J. Smith (def goaltending),,34,21
116,1,0:55.0,,B. Wright makes 2-pt jump shot from 3 ft (assist by M. Morris),34,23
117,1,0:44.0,K. Papanikolaou makes 3-pt jump shot from 24 ft (assist by J. Harden),,37,23
118,1,0:36.0,,Turnover by M. Morris (bad pass; steal by K. Papanikolaou),37,23
119,1,0:31.0,Shooting foul by B. Wright (drawn by J. Harden),,37,23
120,1,0:31.0,J. Harden misses free throw 1 of 2,,37,23
121,1,0:31.0,Offensive rebound by Team,,37,23
122,1,0:31.0,J. Harden makes free throw 2 of 2,,38,23
123,1,0:11.0,,P. Tucker misses 3-pt jump shot from 24 ft,38,23
124,1,0:10.0,Defensive rebound by C. Brewer,,38,23
125,1,0:04.0,J. Harden makes 3-pt jump shot from 24 ft,,41,23
126,1,0:00.0,,M. Morris misses 3-pt jump shot from 43 ft,41,23
127,1,0:00.0,,Offensive rebound by Team,41,23
128,2,11:43.0,,M. Morris makes 2-pt dunk at rim (assist by M. Morris),41,25
129,2,11:29.0,J. Smith misses 3-pt jump shot from 25 ft,,41,25
130,2,11:28.0,,Defensive rebound by E. Bledsoe,41,25
131,2,11:22.0,,Shooting block foul by J. Smith (drawn by E. Bledsoe),41,25
132,2,11:22.0,,E. Bledsoe makes free throw 1 of 2,41,26
133,2,11:22.0,,E. Bledsoe makes free throw 2 of 2,41,27
134,2,11:08.0,C. Brewer misses 2-pt jump shot from 3 ft,,41,27
135,2,11:07.0,,Defensive rebound by M. Morris,41,27
136,2,11:05.0,,Turnover by M. Morris (bad pass; steal by J. Terry),41,27
137,2,10:58.0,J. Smith misses 2-pt layup at rim,,41,27
138,2,10:57.0,Offensive rebound by J. Smith,,41,27
139,2,10:57.0,J. Smith makes 2-pt layup at rim,,43,27
140,2,10:41.0,,M. Morris makes 2-pt dunk at rim (assist by E. Bledsoe),43,29
141,2,10:31.0,T. Ariza misses 2-pt jump shot from 15 ft,,43,29
142,2,10:30.0,,Defensive rebound by Team,43,29
143,2,10:24.0,,M. Morris makes 2-pt dunk at rim (assist by I. Thomas),43,31
144,2,10:11.0,D. Motiejūnas enters the game for J. Smith,,43,31
145,2,10:03.0,Personal foul by M. Morris (drawn by D. Motiejūnas),,43,31
146,2,9:48.0,C. Brewer misses 3-pt jump shot from 23 ft,,43,31
147,2,9:47.0,,Defensive rebound by M. Morris,43,31
148,2,9:45.0,,Personal block foul by C. Brewer (drawn by M. Morris),43,31
149,2,9:32.0,,M. Morris makes 2-pt layup at rim,43,33
150,2,9:26.0,Houston full timeout,,43,33
151,2,9:19.0,Personal foul by M. Morris (drawn by D. Motiejūnas),,43,33
152,2,9:19.0,,Violation by Team (delay of game),43,33
153,2,9:16.0,C. Brewer misses 3-pt jump shot from 22 ft,,43,33
154,2,9:16.0,,Defensive rebound by G. Green,43,33
155,2,9:16.0,,G. Green makes 2-pt jump shot from 22 ft,43,35
156,2,9:04.0,D. Motiejūnas misses 2-pt jump shot from 4 ft,,43,35
157,2,9:02.0,Offensive rebound by C. Brewer,,43,35
158,2,9:02.0,C. Brewer makes 2-pt layup from 1 ft,,45,35
159,2,8:47.0,,E. Bledsoe makes 2-pt jump shot from 7 ft,45,37
160,2,8:47.0,,Shooting block foul by C. Brewer (drawn by E. Bledsoe),45,37
161,2,8:47.0,,M. Plumlee enters the game for M. Morris,45,37
162,2,8:47.0,P. Beverley enters the game for C. Brewer,,45,37
163,2,8:47.0,J. Dorsey enters the game for K. Papanikolaou,,45,37
164,2,8:47.0,J. Harden enters the game for J. Terry,,45,37
165,2,8:47.0,,E. Bledsoe makes free throw 1 of 1,45,38
166,2,8:33.0,P. Beverley makes 2-pt layup from 1 ft,,47,38
167,2,8:30.0,,Turnover by M. Plumlee (bad pass; steal by J. Harden),47,38
168,2,8:24.0,J. Harden misses 3-pt jump shot from 23 ft,,47,38
169,2,8:23.0,Offensive rebound by J. Harden,,47,38
170,2,8:21.0,J. Harden makes 2-pt layup from 1 ft,,49,38
171,2,8:13.0,,Personal foul by D. Motiejūnas (drawn by G. Green),49,38
172,2,8:02.0,,I. Thomas misses 3-pt jump shot from 25 ft,49,38
173,2,8:01.0,,Offensive rebound by M. Plumlee,49,38
174,2,7:51.0,,Shooting foul by T. Ariza (drawn by M. Plumlee),49,38
175,2,7:51.0,,M. Plumlee misses free throw 1 of 2,49,38
176,2,7:51.0,,Offensive rebound by Team,49,38
177,2,7:51.0,,M. Plumlee makes free throw 2 of 2,49,39
178,2,7:35.0,D. Motiejūnas makes 2-pt hook shot from 7 ft (assist by P. Beverley),,51,39
179,2,7:28.0,,Personal foul by P. Beverley (drawn by I. Thomas),51,39
180,2,7:28.0,,I. Thomas makes free throw 1 of 2,51,40
181,2,7:28.0,,I. Thomas makes free throw 2 of 2,51,41
182,2,7:10.0,Turnover by J. Harden (bad pass; steal by M. Plumlee),,51,41
183,2,7:03.0,,M. Morris misses 3-pt jump shot from 24 ft,51,41
184,2,7:02.0,Defensive rebound by P. Beverley,,51,41
185,2,6:59.0,Turnover by P. Beverley (bad pass; steal by G. Green),,51,41
186,2,6:47.0,,Personal block foul by D. Motiejūnas (drawn by E. Bledsoe),51,41
187,2,6:47.0,,E. Bledsoe makes free throw 1 of 2,51,42
188,2,6:47.0,J. Smith enters the game for D. Motiejūnas,,51,42
189,2,6:47.0,,G. Dragić enters the game for I. Thomas,51,42
190,2,6:47.0,,E. Bledsoe makes free throw 2 of 2,51,43
191,2,6:35.0,J. Harden makes 2-pt layup from 1 ft,,53,43
192,2,6:35.0,Shooting foul by M. Plumlee (drawn by J. Harden),,53,43
193,2,6:35.0,J. Harden misses free throw 1 of 1,,53,43
194,2,6:35.0,,Defensive rebound by G. Green,53,43
195,2,6:21.0,,Turnover by E. Bledsoe (bad pass; steal by T. Ariza),53,43
196,2,6:11.0,,P. Tucker enters the game for M. Plumlee,53,43
197,2,6:02.0,Personal foul by G. Green (drawn by T. Ariza),,53,43
198,2,5:46.0,P. Beverley misses 3-pt jump shot from 23 ft,,53,43
199,2,5:45.0,,Defensive rebound by Team,53,43
200,2,5:45.0,Loose ball foul by J. Dorsey (drawn by M. Morris),,53,43
201,2,5:45.0,Official timeout,,53,43
202,2,5:45.0,,M. Morris makes free throw 1 of 2,53,44
203,2,5:45.0,,M. Morris misses free throw 2 of 2,53,44
204,2,5:44.0,Defensive rebound by T. Ariza,,53,44
205,2,5:31.0,,Violation by M. Morris (kicked ball),53,44
206,2,5:27.0,J. Harden makes 2-pt layup from 1 ft (assist by J. Smith),,55,44
207,2,5:07.0,,P. Tucker makes 2-pt jump shot from 8 ft,55,46
208,2,4:55.0,Shooting foul by M. Morris (drawn by J. Harden),,55,46
209,2,4:55.0,J. Harden makes free throw 1 of 2,,56,46
210,2,4:55.0,,I. Thomas enters the game for G. Green,56,46
211,2,4:55.0,,M. Morris enters the game for M. Morris,56,46
212,2,4:55.0,J. Harden makes free throw 2 of 2,,57,46
213,2,4:35.0,,I. Thomas makes 2-pt jump shot from 16 ft,57,48
214,2,4:20.0,Turnover by T. Ariza (bad pass; steal by M. Morris),,57,48
215,2,4:16.0,,Shooting block foul by P. Beverley (drawn by G. Dragić),57,48
216,2,4:16.0,,G. Dragić makes free throw 1 of 2,57,49
217,2,4:16.0,J. Terry enters the game for J. Dorsey,,57,49
218,2,4:16.0,,G. Dragić makes free throw 2 of 2,57,50
219,2,4:05.0,Offensive foul by P. Beverley (drawn by P. Tucker),,57,50
220,2,4:05.0,Turnover by P. Beverley (offensive foul),,57,50
221,2,4:00.0,,Shooting foul by P. Beverley (drawn by E. Bledsoe),57,50
222,2,4:00.0,,E. Bledsoe makes free throw 1 of 2,57,51
223,2,4:00.0,Technical foul by P. Beverley,,57,51
224,2,4:00.0,,E. Bledsoe makes technical free throw,57,52
225,2,4:00.0,C. Brewer enters the game for P. Beverley,,57,52
226,2,4:00.0,,E. Bledsoe misses free throw 2 of 2,57,52
227,2,3:59.0,Defensive rebound by J. Smith,,57,52
228,2,3:35.0,Turnover by Team (shot clock),,57,52
229,2,3:32.0,,I. Thomas makes 2-pt layup from 1 ft,57,54
230,2,3:32.0,,Shooting block foul by J. Terry (drawn by I. Thomas),57,54
231,2,3:32.0,Houston full timeout,,57,54
232,2,3:32.0,,I. Thomas misses free throw 1 of 1,57,54
233,2,3:31.0,Defensive rebound by J. Harden,,57,54
234,2,3:20.0,J. Smith makes 2-pt layup at rim,,59,54
235,2,3:07.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,59,54
236,2,3:06.0,Defensive rebound by T. Ariza,,59,54
237,2,2:59.0,J. Terry misses 3-pt jump shot from 25 ft,,59,54
238,2,2:58.0,Offensive rebound by J. Terry,,59,54
239,2,2:53.0,T. Ariza misses 3-pt jump shot from 25 ft,,59,54
240,2,2:52.0,Offensive rebound by J. Harden,,59,54
241,2,2:44.0,Shooting block foul by G. Dragić (drawn by C. Brewer),,59,54
242,2,2:44.0,C. Brewer misses free throw 1 of 2,,59,54
243,2,2:44.0,Offensive rebound by Team,,59,54
244,2,2:44.0,C. Brewer makes free throw 2 of 2,,60,54
245,2,2:21.0,,M. Morris makes 2-pt jump shot from 4 ft,60,56
246,2,2:09.0,J. Harden misses 2-pt layup from 1 ft,,60,56
247,2,2:08.0,Offensive rebound by J. Smith,,60,56
248,2,2:08.0,J. Smith makes 2-pt layup at rim,,62,56
249,2,1:59.0,,E. Bledsoe misses 3-pt jump shot from 22 ft,62,56
250,2,1:59.0,Defensive rebound by T. Ariza,,62,56
251,2,1:54.0,C. Brewer makes 2-pt dunk at rim (assist by T. Ariza),,64,56
252,2,1:40.0,,M. Morris misses 2-pt jump shot from 9 ft,64,56
253,2,1:39.0,Defensive rebound by J. Terry,,64,56
254,2,1:32.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),,67,56
255,2,1:26.0,,Phoenix full timeout,67,56
256,2,1:15.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by M. Morris),67,59
257,2,0:52.0,C. Brewer misses 2-pt jump shot from 8 ft,,67,59
258,2,0:51.0,,Defensive rebound by P. Tucker,67,59
259,2,0:48.0,,P. Tucker makes 2-pt dunk at rim,67,61
260,2,0:34.0,T. Ariza misses 3-pt jump shot from 24 ft,,67,61
261,2,0:33.0,,Defensive rebound by E. Bledsoe,67,61
262,2,0:23.0,,E. Bledsoe misses 2-pt jump shot from 20 ft,67,61
263,2,0:22.0,Defensive rebound by T. Ariza,,67,61
264,2,0:02.0,J. Harden makes 3-pt jump shot from 24 ft,,70,61
265,2,0:01.0,,Turnover by G. Dragić (bad pass; steal by J. Smith),70,61
266,2,0:00.0,J. Smith misses 3-pt jump shot from 38 ft,,70,61
267,2,0:00.0,Offensive rebound by Team,,70,61
268,3,11:36.0,,Shooting foul by J. Harden (drawn by M. Morris),70,61
269,3,11:36.0,,M. Morris makes free throw 1 of 2,70,62
270,3,11:36.0,,M. Morris makes free throw 2 of 2,70,63
271,3,11:22.0,P. Beverley misses 3-pt jump shot from 25 ft,,70,63
272,3,11:21.0,,Defensive rebound by M. Plumlee,70,63
273,3,11:11.0,,E. Bledsoe misses 2-pt jump shot from 15 ft,70,63
274,3,11:10.0,Defensive rebound by D. Motiejūnas,,70,63
275,3,10:59.0,Shooting foul by M. Morris (drawn by J. Dorsey),,70,63
276,3,10:59.0,J. Dorsey misses free throw 1 of 2,,70,63
277,3,10:59.0,Offensive rebound by Team,,70,63
278,3,10:59.0,J. Dorsey misses free throw 2 of 2,,70,63
279,3,10:59.0,Offensive rebound by D. Motiejūnas,,70,63
280,3,10:53.0,J. Harden misses 3-pt jump shot from 25 ft,,70,63
281,3,10:52.0,,Defensive rebound by G. Dragić,70,63
282,3,10:48.0,,P. Tucker misses 2-pt layup from 1 ft,70,63
283,3,10:46.0,,Offensive rebound by M. Morris,70,63
284,3,10:46.0,,M. Morris makes 2-pt layup from 2 ft,70,65
285,3,10:32.0,P. Beverley makes 3-pt jump shot from 23 ft (assist by J. Harden),,73,65
286,3,10:18.0,,E. Bledsoe makes 2-pt layup at rim,73,67
287,3,9:56.0,P. Beverley misses 3-pt jump shot from 22 ft,,73,67
288,3,9:55.0,,Defensive rebound by M. Plumlee,73,67
289,3,9:46.0,,G. Dragić makes 3-pt jump shot from 24 ft,73,70
290,3,9:45.0,Houston full timeout,,73,70
291,3,9:32.0,J. Dorsey misses 2-pt dunk at rim (block by M. Plumlee),,73,70
292,3,9:30.0,,Defensive rebound by P. Tucker,73,70
293,3,9:25.0,,Personal foul by J. Dorsey (drawn by E. Bledsoe),73,70
294,3,9:12.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by G. Dragić),73,73
295,3,9:01.0,D. Motiejūnas misses 2-pt jump shot from 5 ft,,73,73
296,3,9:00.0,,Defensive rebound by E. Bledsoe,73,73
297,3,8:53.0,,P. Tucker misses 3-pt jump shot from 23 ft,73,73
298,3,8:52.0,Defensive rebound by Team,,73,73
299,3,8:34.0,D. Motiejūnas misses 2-pt jump shot from 7 ft,,73,73
300,3,8:33.0,,Defensive rebound by M. Plumlee,73,73
301,3,8:29.0,,Shooting foul by D. Motiejūnas (drawn by E. Bledsoe),73,73
302,3,8:29.0,,E. Bledsoe makes free throw 1 of 2,73,74
303,3,8:29.0,J. Smith enters the game for D. Motiejūnas,,73,74
304,3,8:29.0,,E. Bledsoe makes free throw 2 of 2,73,75
305,3,8:17.0,T. Ariza misses 3-pt jump shot from 25 ft,,73,75
306,3,8:16.0,,Defensive rebound by E. Bledsoe,73,75
307,3,8:08.0,,E. Bledsoe misses 2-pt jump shot from 14 ft,73,75
308,3,8:07.0,Defensive rebound by J. Harden,,73,75
309,3,8:03.0,Turnover by J. Harden (lost ball; steal by M. Plumlee),,73,75
310,3,7:57.0,,P. Tucker misses 3-pt jump shot from 22 ft,73,75
311,3,7:56.0,,Offensive rebound by G. Dragić,73,75
312,3,7:39.0,,P. Tucker misses 2-pt layup from 1 ft,73,75
313,3,7:38.0,,Offensive rebound by P. Tucker,73,75
314,3,7:38.0,,P. Tucker misses 2-pt tip-in from 1 ft,73,75
315,3,7:36.0,,Offensive rebound by M. Plumlee,73,75
316,3,7:36.0,,M. Plumlee makes 2-pt tip-in from 1 ft,73,77
317,3,7:19.0,J. Dorsey misses 2-pt layup at rim (block by M. Plumlee),,73,77
318,3,7:16.0,Offensive rebound by J. Dorsey,,73,77
319,3,7:16.0,J. Dorsey misses 2-pt layup from 2 ft,,73,77
320,3,7:15.0,,Defensive rebound by M. Plumlee,73,77
321,3,7:10.0,K. Papanikolaou enters the game for J. Dorsey,,73,77
322,3,7:10.0,,M. Morris enters the game for M. Plumlee,73,77
323,3,6:56.0,,M. Morris misses 2-pt jump shot from 20 ft,73,77
324,3,6:55.0,Defensive rebound by J. Harden,,73,77
325,3,6:31.0,P. Beverley misses 2-pt layup from 1 ft,,73,77
326,3,6:30.0,,Defensive rebound by M. Morris,73,77
327,3,6:25.0,,E. Bledsoe makes 2-pt layup at rim,73,79
328,3,6:13.0,K. Papanikolaou misses 3-pt jump shot from 23 ft,,73,79
329,3,6:12.0,,Defensive rebound by M. Morris,73,79
330,3,6:02.0,,E. Bledsoe misses 3-pt jump shot from 23 ft,73,79
331,3,6:01.0,,Offensive rebound by P. Tucker,73,79
332,3,5:38.0,,E. Bledsoe makes 2-pt jump shot from 18 ft,73,81
333,3,5:36.0,Houston full timeout,,73,81
334,3,5:27.0,P. Beverley makes 2-pt layup at rim,,75,81
335,3,5:06.0,,M. Morris misses 2-pt jump shot from 8 ft,75,81
336,3,5:04.0,Defensive rebound by J. Smith,,75,81
337,3,4:52.0,Turnover by J. Smith (bad pass; steal by E. Bledsoe),,75,81
338,3,4:44.0,,G. Dragić misses 3-pt jump shot from 23 ft,75,81
339,3,4:43.0,Defensive rebound by P. Beverley,,75,81
340,3,4:36.0,J. Harden makes 2-pt layup from 1 ft (assist by P. Beverley),,77,81
341,3,4:32.0,,Personal take foul by J. Smith (drawn by M. Morris),77,81
342,3,4:32.0,C. Brewer enters the game for J. Harden,,77,81
343,3,4:11.0,,M. Morris misses 2-pt layup from 1 ft,77,81
344,3,4:10.0,Defensive rebound by Team,,77,81
345,3,4:03.0,C. Brewer misses 2-pt jump shot from 4 ft,,77,81
346,3,4:01.0,,Defensive rebound by M. Morris,77,81
347,3,3:55.0,,E. Bledsoe makes 2-pt jump shot from 17 ft,77,83
348,3,3:44.0,,Violation by M. Morris (kicked ball),77,83
349,3,3:44.0,,I. Thomas enters the game for G. Dragić,77,83
350,3,3:44.0,,B. Wright enters the game for M. Morris,77,83
351,3,3:34.0,J. Smith misses 2-pt jump shot from 15 ft,,77,83
352,3,3:34.0,,Defensive rebound by P. Tucker,77,83
353,3,3:11.0,,I. Thomas misses 2-pt layup from 1 ft (block by K. Papanikolaou),77,83
354,3,3:10.0,Defensive rebound by P. Beverley,,77,83
355,3,3:02.0,P. Beverley makes 3-pt jump shot from 22 ft (assist by T. Ariza),,80,83
356,3,2:34.0,,E. Bledsoe misses 2-pt jump shot from 5 ft,80,83
357,3,2:33.0,Defensive rebound by P. Beverley,,80,83
358,3,2:25.0,J. Smith makes 3-pt jump shot from 24 ft (assist by P. Beverley),,83,83
359,3,2:24.0,,Phoenix full timeout,83,83
360,3,2:24.0,J. Harden enters the game for T. Ariza,,83,83
361,3,2:24.0,,G. Green enters the game for E. Bledsoe,83,83
362,3,2:11.0,,P. Tucker misses 2-pt jump shot from 16 ft,83,83
363,3,2:11.0,Defensive rebound by C. Brewer,,83,83
364,3,2:04.0,P. Beverley misses 3-pt jump shot from 24 ft,,83,83
365,3,2:03.0,,Defensive rebound by B. Wright,83,83
366,3,1:48.0,,I. Thomas misses 2-pt jump shot from 18 ft,83,83
367,3,1:47.0,,Offensive rebound by B. Wright,83,83
368,3,1:38.0,,Turnover by I. Thomas (lost ball; steal by J. Harden),83,83
369,3,1:32.0,C. Brewer misses 2-pt layup from 1 ft,,83,83
370,3,1:31.0,Offensive rebound by P. Beverley,,83,83
371,3,1:13.0,J. Smith makes 2-pt dunk at rim (assist by J. Harden),,85,83
372,3,1:02.0,,G. Green makes 3-pt jump shot from 24 ft (assist by I. Thomas),85,86
373,3,0:38.0,P. Beverley misses 3-pt jump shot from 22 ft,,85,86
374,3,0:37.0,,Defensive rebound by P. Tucker,85,86
375,3,0:30.0,,G. Green misses 3-pt jump shot from 24 ft,85,86
376,3,0:29.0,Defensive rebound by Team,,85,86
377,3,0:29.0,J. Terry enters the game for P. Beverley,,85,86
378,3,0:09.0,K. Papanikolaou makes 3-pt jump shot from 25 ft (assist by C. Brewer),,88,86
379,3,0:02.0,,I. Thomas makes 3-pt jump shot from 25 ft,88,89
380,3,0:00.0,J. Terry misses 3-pt jump shot from 74 ft,,88,89
381,3,0:00.0,Offensive rebound by Team,,88,89
382,4,11:46.0,J. Harden makes 3-pt jump shot from 25 ft,,91,89
383,4,11:46.0,Shooting foul by M. Morris (drawn by J. Harden),,91,89
384,4,11:46.0,J. Harden makes free throw 1 of 1,,92,89
385,4,11:22.0,,I. Thomas misses 3-pt jump shot from 25 ft,92,89
386,4,11:21.0,Defensive rebound by J. Harden,,92,89
