,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CLEVELAND_ACTION,ATLANTA_SCORE,CLEVELAND_SCORE
387,4,3:42.0,Defensive rebound by Team,,83,120
388,4,3:29.0,E. Brand misses 2-pt jump shot from 16 ft,,83,120
389,4,3:28.0,,Defensive rebound by J. Harris,83,120
390,4,3:19.0,,J. Jones makes 3-pt jump shot from 24 ft (assist by J. Harris),83,123
391,4,3:04.0,J. Jenkins misses 2-pt jump shot from 6 ft,,83,123
392,4,3:02.0,,Defensive rebound by J. Jones,83,123
393,4,2:53.0,,B. Haywood makes 2-pt layup at rim (assist by J. Harris),83,125
394,4,2:35.0,M. Muscala makes 2-pt layup at rim (assist by S. Mack),,85,125
395,4,2:35.0,Shooting foul by B. Haywood (drawn by M. Muscala),,85,125
396,4,2:35.0,,Cleveland full timeout,85,125
397,4,2:35.0,M. Muscala makes free throw 1 of 1,,86,125
398,4,2:25.0,,Turnover by J. Harris (bad pass; steal by E. Brand),86,125
399,4,2:23.0,Clear path foul by J. Harris,,86,125
400,4,2:23.0,E. Brand misses clear path free throw 1 of 2,,86,125
401,4,2:23.0,Offensive rebound by Team,,86,125
402,4,2:23.0,,M. Miller enters the game for J. Harris,86,125
403,4,2:23.0,E. Brand makes clear path free throw 2 of 2,,87,125
404,4,2:17.0,Turnover by S. Mack (bad pass; steal by W. Cherry),,87,125
405,4,2:12.0,,W. Cherry misses 2-pt layup at rim (block by E. Brand),87,125
406,4,2:10.0,,Offensive rebound by L. Amundson,87,125
407,4,2:09.0,,L. Amundson misses 2-pt dunk at rim (block by M. Muscala),87,125
408,4,2:08.0,Defensive rebound by S. Mack,,87,125
409,4,2:00.0,S. Mack misses 3-pt jump shot from 26 ft,,87,125
410,4,1:59.0,,Defensive rebound by M. Miller,87,125
411,4,1:43.0,,B. Haywood misses 2-pt hook shot from 6 ft,87,125
412,4,1:41.0,,Offensive rebound by B. Haywood,87,125
413,4,1:39.0,,B. Haywood misses 2-pt hook shot from 5 ft,87,125
414,4,1:35.0,Defensive rebound by E. Brand,,87,125
415,4,1:23.0,J. Jenkins makes 2-pt layup from 1 ft (assist by E. Brand),,89,125
416,4,1:02.0,,B. Haywood makes 2-pt jump shot from 16 ft (assist by L. Amundson),89,127
417,4,0:48.0,M. Muscala makes 3-pt jump shot from 25 ft (assist by E. Brand),,92,127
418,4,0:23.0,,Turnover by Team (shot clock),92,127
419,4,0:14.0,J. Jenkins makes 2-pt layup at rim (assist by S. Mack),,94,127
