,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHARLOTTE_ACTION,TORONTO_SCORE,CHARLOTTE_SCORE
43,1,6:26.0,Personal foul by G. Henderson (drawn by J. Valančiūnas),,6,14
44,1,6:18.0,D. DeRozan makes 2-pt jump shot from 20 ft (assist by K. Lowry),,8,14
45,1,6:07.0,,A. Jefferson misses 2-pt jump shot from 3 ft,8,14
46,1,6:06.0,,Offensive rebound by M. Kidd-Gilchrist,8,14
47,1,6:06.0,,M. Kidd-Gilchrist makes 2-pt tip-in at rim,8,16
48,1,5:54.0,A. Johnson misses 2-pt jump shot from 5 ft,,8,16
49,1,5:52.0,,Defensive rebound by A. Jefferson,8,16
50,1,5:37.0,,A. Jefferson makes 2-pt layup from 2 ft (assist by M. Williams),8,18
51,1,5:33.0,Toronto full timeout,,8,18
52,1,5:26.0,K. Lowry makes 2-pt jump shot from 19 ft (assist by A. Johnson),,10,18
53,1,5:05.0,,A. Jefferson misses 2-pt jump shot from 6 ft,10,18
54,1,5:04.0,Defensive rebound by A. Johnson,,10,18
55,1,4:56.0,D. DeRozan misses 2-pt jump shot from 8 ft,,10,18
56,1,4:55.0,,Defensive rebound by A. Jefferson,10,18
57,1,4:45.0,,G. Henderson makes 3-pt jump shot from 23 ft (assist by C. Zeller),10,21
58,1,4:24.0,T. Ross makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,13,21
59,1,4:06.0,,Turnover by G. Henderson (bad pass; steal by T. Ross),13,21
60,1,3:59.0,K. Lowry makes 2-pt layup from 1 ft (assist by T. Ross),,15,21
61,1,3:39.0,,A. Jefferson makes 2-pt jump shot from 14 ft,15,23
62,1,3:13.0,K. Lowry makes 2-pt layup from 1 ft (assist by T. Ross),,17,23
63,1,2:54.0,,A. Jefferson misses 2-pt jump shot from 3 ft (block by D. DeRozan),17,23
64,1,2:52.0,Defensive rebound by J. Valančiūnas,,17,23
65,1,2:44.0,Shooting foul by A. Jefferson (drawn by J. Valančiūnas),,17,23
66,1,2:44.0,,Charlotte full timeout,17,23
67,1,2:44.0,,M. Williams enters the game for C. Zeller,17,23
68,1,2:44.0,,B. Biyombo enters the game for A. Jefferson,17,23
69,1,2:44.0,J. Valančiūnas makes free throw 1 of 2,,18,23
70,1,2:44.0,J. Valančiūnas makes free throw 2 of 2,,19,23
71,1,2:25.0,,M. Williams misses 2-pt jump shot from 18 ft,19,23
72,1,2:23.0,Defensive rebound by A. Johnson,,19,23
73,1,2:13.0,D. DeRozan misses 2-pt jump shot from 17 ft,,19,23
74,1,2:11.0,,Defensive rebound by B. Biyombo,19,23
75,1,2:01.0,G. Vásquez enters the game for K. Lowry,,19,23
76,1,1:50.0,,M. Williams misses 2-pt layup from 1 ft,19,23
77,1,1:49.0,,Offensive rebound by M. Williams,19,23
78,1,1:45.0,,G. Henderson misses 3-pt jump shot from 24 ft,19,23
79,1,1:44.0,Defensive rebound by G. Vásquez,,19,23
80,1,1:28.0,J. Valančiūnas makes 2-pt jump shot from 4 ft,,21,23
81,1,1:28.0,Shooting foul by M. Williams (drawn by J. Valančiūnas),,21,23
82,1,1:28.0,P. Patterson enters the game for A. Johnson,,21,23
83,1,1:28.0,L. Williams enters the game for D. DeRozan,,21,23
84,1,1:28.0,,B. Roberts enters the game for G. Henderson,21,23
85,1,1:28.0,J. Valančiūnas makes free throw 1 of 1,,22,23
86,1,1:11.0,,M. Williams misses 2-pt jump shot from 19 ft,22,23
87,1,1:08.0,Defensive rebound by J. Valančiūnas,,22,23
88,1,0:54.0,Turnover by L. Williams (bad pass; steal by M. Williams),,22,23
89,1,0:45.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 6 ft (assist by M. Williams),22,25
90,1,0:22.0,G. Vásquez makes 2-pt jump shot from 10 ft,,24,25
91,1,0:01.0,,M. Williams misses 2-pt jump shot from 9 ft,24,25
92,1,0:00.0,,Offensive rebound by Team,24,25
93,2,11:50.0,L. Williams misses 2-pt jump shot from 13 ft,,24,25
94,2,11:47.0,Offensive rebound by L. Williams,,24,25
95,2,11:41.0,G. Vásquez misses 2-pt jump shot from 19 ft,,24,25
96,2,11:39.0,,Defensive rebound by B. Roberts,24,25
97,2,11:27.0,,M. Williams makes 2-pt jump shot from 20 ft (assist by L. Stephenson),24,27
98,2,11:20.0,Shooting foul by B. Roberts (drawn by L. Williams),,24,27
99,2,11:20.0,L. Williams makes free throw 1 of 2,,25,27
100,2,11:20.0,L. Williams makes free throw 2 of 2,,26,27
101,2,11:06.0,,B. Roberts misses 3-pt jump shot from 25 ft,26,27
102,2,11:05.0,Defensive rebound by P. Patterson,,26,27
103,2,10:50.0,J. Johnson misses 2-pt jump shot from 17 ft,,26,27
104,2,10:50.0,,Defensive rebound by Team,26,27
105,2,10:37.0,,L. Stephenson misses 2-pt layup at rim,26,27
106,2,10:36.0,,Offensive rebound by L. Stephenson,26,27
107,2,10:36.0,,L. Stephenson makes 2-pt layup at rim,26,29
108,2,10:21.0,L. Williams misses 3-pt jump shot from 25 ft,,26,29
109,2,10:20.0,,Defensive rebound by B. Biyombo,26,29
110,2,10:06.0,,B. Biyombo makes 2-pt layup from 1 ft (assist by L. Stephenson),26,31
111,2,9:44.0,T. Hansbrough makes 2-pt layup from 1 ft (assist by J. Johnson),,28,31
112,2,9:28.0,,B. Roberts makes 2-pt jump shot from 15 ft (assist by M. Williams),28,33
113,2,9:07.0,T. Hansbrough makes 2-pt dunk at rim (assist by P. Patterson),,30,33
114,2,8:45.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 19 ft,30,33
115,2,8:45.0,,Offensive rebound by Team,30,33
116,2,8:45.0,Official timeout,,30,33
117,2,8:45.0,,G. Henderson enters the game for M. Kidd-Gilchrist,30,33
118,2,8:29.0,,B. Biyombo misses 2-pt jump shot from 3 ft (block by P. Patterson),30,33
119,2,8:27.0,Defensive rebound by P. Patterson,,30,33
120,2,8:07.0,L. Williams misses 2-pt jump shot from 16 ft,,30,33
121,2,8:04.0,Offensive rebound by J. Johnson,,30,33
122,2,8:00.0,G. Vásquez misses 3-pt jump shot from 25 ft,,30,33
123,2,7:59.0,,Defensive rebound by L. Stephenson,30,33
124,2,7:50.0,,B. Biyombo misses 2-pt hook shot from 5 ft,30,33
125,2,7:49.0,Defensive rebound by G. Vásquez,,30,33
126,2,7:33.0,G. Vásquez misses 2-pt jump shot from 3 ft,,30,33
127,2,7:31.0,,Defensive rebound by G. Henderson,30,33
128,2,7:25.0,,M. Williams misses 3-pt jump shot from 24 ft,30,33
129,2,7:22.0,Defensive rebound by T. Hansbrough,,30,33
130,2,7:16.0,J. Johnson makes 2-pt layup from 1 ft,,32,33
131,2,7:03.0,,B. Roberts makes 2-pt layup from 2 ft,32,35
132,2,6:47.0,Shooting foul by L. Stephenson (drawn by J. Johnson),,32,35
133,2,6:47.0,J. Johnson misses free throw 1 of 2,,32,35
134,2,6:47.0,Offensive rebound by Team,,32,35
135,2,6:47.0,,A. Jefferson enters the game for B. Biyombo,32,35
136,2,6:47.0,K. Lowry enters the game for G. Vásquez,,32,35
137,2,6:47.0,D. DeRozan enters the game for T. Hansbrough,,32,35
138,2,6:47.0,J. Johnson misses free throw 2 of 2,,32,35
139,2,6:46.0,,Defensive rebound by A. Jefferson,32,35
140,2,6:35.0,,G. Henderson makes 2-pt jump shot from 11 ft (assist by A. Jefferson),32,37
141,2,6:31.0,Personal foul by L. Stephenson (drawn by K. Lowry),,32,37
142,2,6:13.0,D. DeRozan makes 2-pt jump shot from 20 ft (assist by L. Williams),,34,37
143,2,5:56.0,,Turnover by M. Williams (lost ball),34,37
144,2,5:56.0,,Charlotte full timeout,34,37
145,2,5:41.0,K. Lowry misses 2-pt jump shot from 11 ft,,34,37
146,2,5:40.0,,Defensive rebound by A. Jefferson,34,37
147,2,5:25.0,,G. Henderson makes 2-pt jump shot from 14 ft,34,39
148,2,5:13.0,L. Williams misses 3-pt jump shot from 23 ft,,34,39
149,2,5:12.0,,Defensive rebound by B. Roberts,34,39
150,2,5:01.0,,G. Henderson misses 3-pt jump shot from 25 ft,34,39
151,2,5:00.0,Defensive rebound by K. Lowry,,34,39
152,2,4:56.0,Personal foul by G. Henderson (drawn by D. DeRozan),,34,39
153,2,4:56.0,,M. Williams enters the game for B. Roberts,34,39
154,2,4:56.0,,M. Kidd-Gilchrist enters the game for G. Henderson,34,39
155,2,4:50.0,J. Johnson makes 2-pt layup from 1 ft,,36,39
156,2,4:27.0,,A. Jefferson misses 2-pt jump shot from 12 ft,36,39
157,2,4:26.0,Defensive rebound by P. Patterson,,36,39
158,2,4:13.0,K. Lowry misses 2-pt jump shot from 4 ft (block by A. Jefferson),,36,39
159,2,4:12.0,,Defensive rebound by M. Williams,36,39
160,2,4:04.0,Loose ball foul by D. DeRozan (drawn by M. Williams),,36,39
161,2,4:04.0,T. Ross enters the game for L. Williams,,36,39
162,2,3:55.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by A. Jefferson),36,41
163,2,3:39.0,J. Johnson misses 2-pt jump shot from 11 ft,,36,41
164,2,3:38.0,,Defensive rebound by L. Stephenson,36,41
165,2,3:28.0,,M. Williams misses 3-pt jump shot from 24 ft,36,41
166,2,3:27.0,,Offensive rebound by A. Jefferson,36,41
167,2,3:23.0,,M. Williams makes 2-pt jump shot from 14 ft (assist by A. Jefferson),36,43
168,2,3:15.0,Toronto full timeout,,36,43
169,2,3:15.0,C. Hayes enters the game for J. Johnson,,36,43
170,2,3:15.0,,C. Zeller enters the game for M. Williams,36,43
171,2,3:00.0,D. DeRozan misses 2-pt jump shot from 11 ft,,36,43
172,2,2:59.0,,Defensive rebound by M. Kidd-Gilchrist,36,43
173,2,2:45.0,,A. Jefferson misses 2-pt jump shot from 15 ft,36,43
174,2,2:44.0,Defensive rebound by P. Patterson,,36,43
175,2,2:35.0,P. Patterson misses 2-pt jump shot from 7 ft,,36,43
176,2,2:32.0,,Defensive rebound by A. Jefferson,36,43
177,2,2:23.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by M. Williams),36,45
178,2,2:14.0,T. Ross misses 3-pt jump shot from 25 ft,,36,45
179,2,2:13.0,,Defensive rebound by M. Kidd-Gilchrist,36,45
180,2,1:59.0,,A. Jefferson makes 2-pt hook shot from 9 ft (assist by M. Kidd-Gilchrist),36,47
181,2,1:44.0,D. DeRozan makes 2-pt jump shot from 7 ft (assist by T. Ross),,38,47
182,2,1:30.0,,Personal foul by P. Patterson (drawn by C. Zeller),38,47
183,2,1:30.0,A. Johnson enters the game for P. Patterson,,38,47
184,2,1:20.0,,A. Jefferson makes 2-pt jump shot from 14 ft (assist by L. Stephenson),38,49
185,2,1:05.0,D. DeRozan makes 2-pt jump shot from 17 ft (assist by C. Hayes),,40,49
186,2,0:46.0,,C. Zeller makes 2-pt jump shot from 19 ft (assist by M. Williams),40,51
187,2,0:27.0,K. Lowry misses 2-pt jump shot from 5 ft,,40,51
188,2,0:25.0,,Defensive rebound by M. Kidd-Gilchrist,40,51
189,2,0:22.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,40,53
190,2,0:01.0,A. Johnson makes 2-pt dunk at rim (assist by K. Lowry),,42,53
191,3,11:46.0,D. DeRozan misses 2-pt jump shot from 16 ft,,42,53
192,3,11:45.0,,Defensive rebound by M. Kidd-Gilchrist,42,53
193,3,11:31.0,,A. Jefferson makes 2-pt layup from 1 ft (assist by G. Henderson),42,55
194,3,11:13.0,K. Lowry misses 3-pt jump shot from 25 ft,,42,55
195,3,11:12.0,,Defensive rebound by G. Henderson,42,55
196,3,10:59.0,,A. Jefferson misses 2-pt jump shot from 17 ft,42,55
197,3,10:58.0,Defensive rebound by K. Lowry,,42,55
198,3,10:44.0,D. DeRozan makes 2-pt dunk at rim,,44,55
199,3,10:27.0,,A. Jefferson makes 2-pt layup from 2 ft (assist by M. Williams),44,57
200,3,10:20.0,Shooting foul by M. Williams (drawn by K. Lowry),,44,57
201,3,10:20.0,K. Lowry makes free throw 1 of 2,,45,57
202,3,10:20.0,K. Lowry makes free throw 2 of 2,,46,57
203,3,10:08.0,,C. Zeller misses 2-pt layup at rim,46,57
204,3,10:07.0,Defensive rebound by A. Johnson,,46,57
205,3,9:52.0,T. Ross misses 3-pt jump shot from 26 ft,,46,57
206,3,9:51.0,,Defensive rebound by M. Kidd-Gilchrist,46,57
207,3,9:32.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by J. Valančiūnas),46,57
208,3,9:31.0,Defensive rebound by A. Johnson,,46,57
209,3,9:29.0,D. DeRozan makes 2-pt jump shot from 3 ft,,48,57
210,3,9:29.0,Shooting foul by M. Williams (drawn by D. DeRozan),,48,57
211,3,9:29.0,D. DeRozan makes free throw 1 of 1,,49,57
212,3,9:21.0,,Offensive foul by M. Kidd-Gilchrist (drawn by J. Valančiūnas),49,57
213,3,9:21.0,,Turnover by M. Kidd-Gilchrist (offensive foul),49,57
214,3,9:21.0,,Technical foul by M. Kidd-Gilchrist,49,57
215,3,9:21.0,Technical foul by J. Valančiūnas,,49,57
216,3,9:07.0,D. DeRozan makes 2-pt jump shot from 16 ft,,51,57
217,3,8:53.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,51,57
218,3,8:52.0,Defensive rebound by T. Ross,,51,57
219,3,8:48.0,K. Lowry makes 2-pt layup from 1 ft (assist by D. DeRozan),,53,57
220,3,8:48.0,,Charlotte full timeout,53,57
221,3,8:37.0,,Personal foul by A. Johnson (drawn by G. Henderson),53,57
222,3,8:31.0,,G. Henderson makes 2-pt jump shot from 17 ft,53,59
223,3,8:12.0,T. Ross misses 3-pt jump shot from 23 ft,,53,59
224,3,8:11.0,,Defensive rebound by G. Henderson,53,59
225,3,8:02.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by A. Jefferson),53,62
226,3,7:38.0,D. DeRozan makes 2-pt jump shot from 15 ft,,55,62
227,3,7:27.0,,M. Williams misses 3-pt jump shot from 28 ft,55,62
228,3,7:26.0,Defensive rebound by T. Ross,,55,62
229,3,7:18.0,K. Lowry misses 3-pt jump shot from 25 ft,,55,62
230,3,7:16.0,,Defensive rebound by C. Zeller,55,62
231,3,7:00.0,,M. Williams makes 2-pt jump shot from 8 ft (assist by M. Kidd-Gilchrist),55,64
232,3,6:39.0,J. Valančiūnas misses 2-pt jump shot from 9 ft (block by A. Jefferson),,55,64
233,3,6:39.0,Offensive rebound by Team,,55,64
234,3,6:33.0,D. DeRozan makes 2-pt jump shot from 19 ft (assist by K. Lowry),,57,64
235,3,6:12.0,,Turnover by M. Williams (bad pass; steal by T. Ross),57,64
236,3,6:07.0,T. Ross makes 2-pt dunk at rim,,59,64
237,3,5:49.0,,A. Jefferson makes 2-pt hook shot from 6 ft,59,66
238,3,5:33.0,D. DeRozan makes 2-pt jump shot from 19 ft (assist by T. Ross),,61,66
239,3,5:21.0,,Personal foul by T. Ross (drawn by G. Henderson),61,66
240,3,5:21.0,,Technical foul by G. Henderson,61,66
241,3,5:21.0,Technical foul by T. Ross,,61,66
242,3,5:10.0,,C. Zeller makes 2-pt layup at rim (assist by M. Williams),61,68
243,3,5:10.0,,Violation by Team (delay of game),61,68
244,3,4:53.0,K. Lowry makes 3-pt jump shot from 28 ft (assist by T. Ross),,64,68
245,3,4:29.0,,Offensive foul by G. Henderson (drawn by D. DeRozan),64,68
246,3,4:29.0,,Turnover by G. Henderson (offensive foul),64,68
247,3,4:10.0,T. Ross makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,67,68
248,3,3:56.0,,M. Williams makes 3-pt jump shot from 27 ft (assist by A. Jefferson),67,71
249,3,3:35.0,Turnover by D. DeRozan (bad pass; steal by G. Henderson),,67,71
250,3,3:25.0,,G. Henderson misses 2-pt jump shot from 15 ft,67,71
251,3,3:24.0,Defensive rebound by J. Valančiūnas,,67,71
252,3,3:13.0,Turnover by K. Lowry (bad pass; steal by A. Jefferson),,67,71
253,3,3:09.0,,Shooting foul by A. Johnson (drawn by M. Kidd-Gilchrist),67,71
254,3,3:09.0,,M. Kidd-Gilchrist makes free throw 1 of 2,67,72
255,3,3:09.0,,M. Williams enters the game for C. Zeller,67,72
256,3,3:09.0,Toronto full timeout,,67,72
257,3,3:09.0,,B. Roberts enters the game for G. Henderson,67,72
258,3,3:09.0,P. Patterson enters the game for A. Johnson,,67,72
259,3,3:09.0,,M. Kidd-Gilchrist makes free throw 2 of 2,67,73
260,3,2:45.0,K. Lowry misses 2-pt jump shot from 10 ft,,67,73
261,3,2:43.0,Offensive rebound by J. Valančiūnas,,67,73
262,3,2:43.0,J. Valančiūnas makes 2-pt hook shot from 2 ft,,69,73
263,3,2:20.0,,M. Williams misses 3-pt jump shot from 25 ft,69,73
264,3,2:19.0,,Offensive rebound by A. Jefferson,69,73
265,3,2:15.0,,M. Williams misses 3-pt jump shot from 26 ft,69,73
266,3,2:13.0,,Offensive rebound by M. Kidd-Gilchrist,69,73
267,3,2:10.0,,Turnover by B. Roberts (bad pass; steal by D. DeRozan),69,73
268,3,2:06.0,D. DeRozan makes 2-pt dunk at rim,,71,73
269,3,1:50.0,,A. Jefferson makes 2-pt layup from 2 ft,71,75
270,3,1:44.0,T. Ross misses 2-pt layup from 1 ft,,71,75
271,3,1:42.0,,Defensive rebound by A. Jefferson,71,75
272,3,1:31.0,,M. Williams misses 3-pt jump shot from 27 ft,71,75
273,3,1:30.0,Defensive rebound by Team,,71,75
274,3,1:30.0,J. Johnson enters the game for T. Ross,,71,75
275,3,1:30.0,L. Williams enters the game for J. Valančiūnas,,71,75
276,3,1:30.0,,B. Biyombo enters the game for A. Jefferson,71,75
277,3,1:15.0,D. DeRozan misses 2-pt jump shot from 19 ft,,71,75
278,3,1:14.0,,Defensive rebound by B. Roberts,71,75
279,3,1:02.0,,Turnover by M. Kidd-Gilchrist (lost ball),71,75
280,3,0:49.0,L. Williams misses 2-pt jump shot from 15 ft,,71,75
281,3,0:48.0,,Defensive rebound by M. Kidd-Gilchrist,71,75
282,3,0:39.0,,Turnover by M. Williams (traveling),71,75
283,3,0:33.0,P. Patterson misses 2-pt layup from 1 ft (block by B. Biyombo),,71,75
284,3,0:31.0,,Defensive rebound by M. Williams,71,75
285,3,0:15.0,,B. Roberts makes 2-pt jump shot from 16 ft (assist by M. Williams),71,77
286,3,0:01.0,K. Lowry misses 2-pt jump shot from 18 ft,,71,77
287,3,0:00.0,Offensive rebound by Team,,71,77
288,4,11:41.0,,Shooting foul by L. Williams (drawn by B. Roberts),71,77
289,4,11:41.0,,B. Roberts makes free throw 1 of 3,71,78
290,4,11:41.0,,B. Roberts makes free throw 2 of 3,71,79
291,4,11:41.0,,B. Roberts makes free throw 3 of 3,71,80
292,4,11:31.0,L. Williams misses 3-pt jump shot from 23 ft,,71,80
293,4,11:30.0,,Defensive rebound by M. Kidd-Gilchrist,71,80
294,4,11:10.0,,B. Roberts misses 3-pt jump shot from 27 ft,71,80
295,4,11:10.0,Defensive rebound by Team,,71,80
296,4,11:01.0,Turnover by J. Johnson (lost ball),,71,80
297,4,10:46.0,,L. Stephenson misses 3-pt jump shot from 23 ft,71,80
298,4,10:46.0,,Offensive rebound by Team,71,80
299,4,10:46.0,Loose ball foul by D. DeRozan (drawn by B. Biyombo),,71,80
300,4,10:32.0,,B. Roberts misses 2-pt jump shot from 21 ft,71,80
301,4,10:31.0,Defensive rebound by D. DeRozan,,71,80
302,4,10:31.0,Personal foul by L. Stephenson (drawn by D. DeRozan),,71,80
303,4,10:11.0,L. Williams makes 2-pt jump shot from 8 ft,,73,80
304,4,10:03.0,,Offensive foul by M. Williams (drawn by L. Williams),73,80
305,4,10:03.0,,Turnover by M. Williams (offensive foul),73,80
306,4,9:47.0,P. Patterson misses 2-pt jump shot from 11 ft,,73,80
307,4,9:46.0,,Defensive rebound by M. Kidd-Gilchrist,73,80
308,4,9:43.0,,Personal foul by L. Williams (drawn by M. Kidd-Gilchrist),73,80
309,4,9:33.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 19 ft,73,80
310,4,9:31.0,Defensive rebound by G. Vásquez,,73,80
311,4,9:27.0,Shooting foul by M. Williams (drawn by J. Johnson),,73,80
312,4,9:27.0,J. Johnson makes free throw 1 of 2,,74,80
313,4,9:27.0,K. Lowry enters the game for D. DeRozan,,74,80
314,4,9:27.0,,G. Henderson enters the game for M. Kidd-Gilchrist,74,80
315,4,9:27.0,J. Johnson makes free throw 2 of 2,,75,80
316,4,9:13.0,,L. Stephenson makes 2-pt jump shot from 14 ft (assist by B. Roberts),75,82
317,4,8:56.0,G. Vásquez misses 3-pt jump shot from 26 ft,,75,82
318,4,8:55.0,,Defensive rebound by B. Roberts,75,82
319,4,8:43.0,,Turnover by B. Biyombo (traveling),75,82
320,4,8:43.0,Official timeout,,75,82
321,4,8:32.0,L. Williams misses 3-pt jump shot from 25 ft,,75,82
322,4,8:31.0,,Defensive rebound by L. Stephenson,75,82
323,4,8:24.0,,Personal foul by K. Lowry (drawn by G. Henderson),75,82
324,4,8:09.0,,M. Williams misses 3-pt jump shot from 23 ft,75,82
325,4,8:07.0,Defensive rebound by K. Lowry,,75,82
326,4,8:01.0,L. Williams misses 2-pt layup from 1 ft,,75,82
327,4,8:01.0,,Defensive rebound by Team,75,82
328,4,7:36.0,,L. Stephenson misses 3-pt jump shot from 26 ft,75,82
329,4,7:34.0,Defensive rebound by Team,,75,82
330,4,7:34.0,,A. Jefferson enters the game for B. Biyombo,75,82
331,4,7:24.0,K. Lowry misses 2-pt layup from 2 ft,,75,82
332,4,7:23.0,,Defensive rebound by A. Jefferson,75,82
333,4,7:13.0,,Shooting foul by P. Patterson (drawn by A. Jefferson),75,82
334,4,7:13.0,,A. Jefferson misses free throw 1 of 2,75,82
335,4,7:13.0,,Offensive rebound by Team,75,82
336,4,7:13.0,D. DeRozan enters the game for L. Williams,,75,82
337,4,7:13.0,,M. Williams enters the game for B. Roberts,75,82
338,4,7:13.0,,A. Jefferson makes free throw 2 of 2,75,83
339,4,6:57.0,J. Johnson misses 2-pt layup from 1 ft,,75,83
340,4,6:56.0,,Defensive rebound by A. Jefferson,75,83
341,4,6:38.0,,Turnover by M. Williams (traveling),75,83
342,4,6:23.0,D. DeRozan misses 2-pt jump shot from 17 ft,,75,83
343,4,6:22.0,,Defensive rebound by M. Williams,75,83
344,4,6:01.0,,Personal foul by K. Lowry (drawn by M. Williams),75,83
345,4,6:01.0,,M. Williams makes free throw 1 of 2,75,84
346,4,6:01.0,,C. Zeller enters the game for M. Williams,75,84
347,4,6:01.0,,M. Williams makes free throw 2 of 2,75,85
348,4,5:49.0,K. Lowry misses 2-pt jump shot from 17 ft,,75,85
349,4,5:48.0,,Defensive rebound by L. Stephenson,75,85
350,4,5:45.0,Technical foul by J. Johnson,,75,85
351,4,5:45.0,,M. Williams makes technical free throw,75,86
352,4,5:45.0,,L. Stephenson misses flagrant free throw 1 of 2,75,86
353,4,5:45.0,,Offensive rebound by Team,75,86
354,4,5:45.0,,L. Stephenson makes flagrant free throw 2 of 2,75,87
355,4,5:45.0,,Charlotte full timeout,75,87
356,4,5:39.0,,Personal foul by J. Johnson (drawn by C. Zeller),75,87
357,4,5:39.0,,C. Zeller makes free throw 1 of 2,75,88
358,4,5:39.0,T. Ross enters the game for G. Vásquez,,75,88
359,4,5:39.0,,C. Zeller makes free throw 2 of 2,75,89
360,4,5:28.0,J. Johnson misses 2-pt jump shot from 17 ft,,75,89
361,4,5:27.0,,Defensive rebound by A. Jefferson,75,89
362,4,5:13.0,,Turnover by C. Zeller (bad pass; steal by J. Johnson),75,89
363,4,5:07.0,T. Ross misses 3-pt jump shot from 25 ft,,75,89
364,4,5:05.0,,Defensive rebound by L. Stephenson,75,89
365,4,4:51.0,,A. Jefferson misses 2-pt layup at rim (block by J. Johnson),75,89
366,4,4:49.0,,Offensive rebound by G. Henderson,75,89
367,4,4:49.0,,G. Henderson misses 2-pt jump shot from 18 ft,75,89
368,4,4:49.0,,Offensive rebound by L. Stephenson,75,89
369,4,4:49.0,,L. Stephenson makes 2-pt tip-in at rim,75,91
370,4,4:49.0,,Technical foul by L. Stephenson,75,91
371,4,4:49.0,D. DeRozan makes technical free throw,,76,91
372,4,4:49.0,A. Johnson enters the game for J. Johnson,,76,91
373,4,4:38.0,D. DeRozan makes 2-pt layup at rim,,78,91
