,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA CLIPPERS_ACTION,MINNESOTA_SCORE,LA CLIPPERS_SCORE
387,4,10:26.0,S. Muhammad misses 3-pt jump shot from 26 ft,,70,106
388,4,10:25.0,,Defensive rebound by J. Cunningham,70,106
389,4,10:19.0,,J. Farmar misses 3-pt jump shot from 25 ft,70,106
390,4,10:17.0,Defensive rebound by S. Muhammad,,70,106
391,4,9:57.0,Z. LaVine makes 2-pt jump shot from 15 ft (assist by J. Adrien),,72,106
392,4,9:42.0,,J. Cunningham makes 3-pt jump shot from 22 ft (assist by S. Hawes),72,109
393,4,9:28.0,Z. LaVine makes 2-pt layup from 2 ft,,74,109
394,4,9:13.0,,J. Cunningham misses 3-pt jump shot from 24 ft,74,109
395,4,9:12.0,Defensive rebound by S. Muhammad,,74,109
396,4,9:06.0,Z. LaVine makes 2-pt jump shot from 8 ft (assist by S. Muhammad),,76,109
397,4,8:51.0,,R. Bullock misses 2-pt layup from 2 ft (block by J. Adrien),76,109
398,4,8:48.0,Defensive rebound by S. Muhammad,,76,109
399,4,8:45.0,Z. LaVine makes 2-pt layup from 2 ft (assist by S. Muhammad),,78,109
400,4,8:27.0,,S. Hawes misses 2-pt jump shot from 19 ft,78,109
401,4,8:26.0,Defensive rebound by J. Adrien,,78,109
402,4,8:17.0,J. Adrien misses 2-pt jump shot from 10 ft,,78,109
403,4,8:14.0,,Defensive rebound by J. Farmar,78,109
404,4,8:06.0,,R. Bullock misses 3-pt jump shot from 23 ft,78,109
405,4,8:04.0,Defensive rebound by Team,,78,109
406,4,8:04.0,Official timeout,,78,109
407,4,8:04.0,,E. Udoh enters the game for G. Davis,78,109
408,4,7:44.0,J. Adrien makes 2-pt layup from 1 ft (assist by C. Budinger),,80,109
409,4,7:30.0,,J. Farmar makes 3-pt jump shot from 24 ft (assist by E. Udoh),80,112
410,4,7:13.0,S. Muhammad makes 2-pt hook shot from 8 ft,,82,112
411,4,6:51.0,,S. Hawes misses 3-pt jump shot from 25 ft,82,112
412,4,6:49.0,Defensive rebound by S. Muhammad,,82,112
413,4,6:35.0,C. Budinger misses 2-pt jump shot from 15 ft,,82,112
414,4,6:34.0,,Defensive rebound by S. Hawes,82,112
415,4,6:28.0,,Turnover by J. Farmar (bad pass),82,112
416,4,6:15.0,Shooting foul by R. Bullock (drawn by S. Muhammad),,82,112
417,4,6:15.0,S. Muhammad misses free throw 1 of 2,,82,112
418,4,6:15.0,Offensive rebound by Team,,82,112
419,4,6:15.0,R. Hummel enters the game for A. Bennett,,82,112
420,4,6:15.0,S. Muhammad makes free throw 2 of 2,,83,112
421,4,5:58.0,,E. Udoh misses 2-pt layup from 1 ft,83,112
422,4,5:57.0,Defensive rebound by J. Adrien,,83,112
423,4,5:52.0,Turnover by S. Muhammad (lost ball; steal by J. Cunningham),,83,112
424,4,5:47.0,,LA Clippers full timeout,83,112
425,4,5:47.0,G. Robinson enters the game for S. Muhammad,,83,112
426,4,5:35.0,,J. Farmar misses 2-pt jump shot from 18 ft,83,112
427,4,5:32.0,Defensive rebound by J. Adrien,,83,112
428,4,5:20.0,Personal foul by E. Udoh (drawn by J. Adrien),,83,112
429,4,5:20.0,,G. Davis enters the game for S. Hawes,83,112
430,4,5:11.0,R. Hummel makes 2-pt jump shot from 14 ft (assist by C. Budinger),,85,112
431,4,4:54.0,,R. Bullock makes 3-pt jump shot from 23 ft (assist by G. Davis),85,115
432,4,4:41.0,Z. LaVine misses 2-pt jump shot from 21 ft,,85,115
433,4,4:40.0,,Defensive rebound by G. Davis,85,115
434,4,4:19.0,,J. Cunningham misses 3-pt jump shot from 25 ft,85,115
435,4,4:18.0,Defensive rebound by J. Adrien,,85,115
436,4,4:14.0,Personal block foul by J. Farmar (drawn by Z. LaVine),,85,115
437,4,4:14.0,Z. LaVine makes free throw 1 of 2,,86,115
438,4,4:14.0,Z. LaVine makes free throw 2 of 2,,87,115
439,4,3:59.0,,Personal foul by C. Budinger (drawn by G. Davis),87,115
440,4,3:52.0,,Turnover by R. Bullock (bad pass; steal by R. Hummel),87,115
441,4,3:44.0,R. Hummel makes 2-pt jump shot from 9 ft (assist by J. Adrien),,89,115
442,4,3:28.0,,G. Davis misses 2-pt jump shot from 8 ft (block by J. Adrien),89,115
443,4,3:27.0,Defensive rebound by R. Hummel,,89,115
444,4,3:19.0,R. Hummel makes 2-pt jump shot from 19 ft (assist by Z. LaVine),,91,115
445,4,3:05.0,,R. Bullock makes 2-pt layup from 1 ft (assist by G. Davis),91,117
446,4,2:45.0,Shooting foul by E. Udoh (drawn by J. Adrien),,91,117
447,4,2:45.0,Minnesota full timeout,,91,117
448,4,2:45.0,J. Adrien makes free throw 1 of 2,,92,117
449,4,2:45.0,J. Adrien misses free throw 2 of 2,,92,117
450,4,2:41.0,,Defensive rebound by R. Bullock,92,117
451,4,2:29.0,,Shooting foul by R. Hummel (drawn by G. Davis),92,117
452,4,2:29.0,,G. Davis misses free throw 1 of 2,92,117
453,4,2:29.0,,Offensive rebound by Team,92,117
454,4,2:29.0,,G. Davis makes free throw 2 of 2,92,118
455,4,2:12.0,Z. LaVine misses 2-pt jump shot from 18 ft,,92,118
456,4,2:11.0,Offensive rebound by J. Adrien,,92,118
457,4,2:08.0,J. Adrien makes 2-pt layup from 1 ft,,94,118
458,4,1:53.0,,J. Farmar makes 3-pt jump shot from 26 ft (assist by J. Cunningham),94,121
459,4,1:37.0,Shooting foul by J. Cunningham (drawn by J. Adrien),,94,121
460,4,1:37.0,J. Adrien makes free throw 1 of 2,,95,121
461,4,1:37.0,J. Adrien makes free throw 2 of 2,,96,121
462,4,1:32.0,,J. Cunningham makes 2-pt dunk at rim (assist by J. Farmar),96,123
463,4,1:21.0,G. Robinson misses 2-pt jump shot from 7 ft,,96,123
464,4,1:21.0,Offensive rebound by R. Hummel,,96,123
465,4,1:21.0,R. Hummel makes 2-pt tip-in from 1 ft,,98,123
466,4,1:16.0,,Personal foul by C. Budinger (drawn by J. Cunningham),98,123
467,4,1:16.0,,J. Cunningham makes free throw 1 of 2,98,124
468,4,1:16.0,,J. Cunningham makes free throw 2 of 2,98,125
469,4,1:02.0,R. Hummel makes 2-pt jump shot from 17 ft (assist by C. Budinger),,100,125
470,4,0:45.0,,E. Udoh makes 2-pt layup from 1 ft (assist by J. Cunningham),100,127
471,4,0:31.0,Shooting foul by E. Udoh (drawn by R. Hummel),,100,127
472,4,0:31.0,R. Hummel makes free throw 1 of 2,,101,127
473,4,0:31.0,R. Hummel misses free throw 2 of 2,,101,127
474,4,0:30.0,,Defensive rebound by E. Udoh,101,127
475,4,0:07.0,,Turnover by Team (shot clock),101,127
476,4,0:03.0,Z. LaVine misses 2-pt jump shot from 12 ft,,101,127
477,4,0:01.0,,Defensive rebound by G. Davis,101,127
