,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,NEW YORK_ACTION,CHARLOTTE_SCORE,NEW YORK_SCORE
82,1,2:07.0,G. Henderson misses 2-pt jump shot from 20 ft,,16,25
83,1,2:06.0,,Defensive rebound by P. Prigioni,16,25
84,1,1:54.0,,A. Stoudemire misses 2-pt hook shot from 4 ft,16,25
85,1,1:53.0,,Offensive rebound by A. Stoudemire,16,25
86,1,1:52.0,,A. Stoudemire makes 2-pt hook shot from 4 ft,16,27
87,1,1:52.0,,Shooting foul by J. Maxiell (drawn by A. Stoudemire),16,27
88,1,1:52.0,B. Roberts enters the game for K. Walker,,16,27
89,1,1:52.0,,A. Stoudemire misses free throw 1 of 1,16,27
90,1,1:51.0,Defensive rebound by C. Zeller,,16,27
91,1,1:33.0,Shooting foul by J. Smith (drawn by G. Henderson),,16,27
92,1,1:33.0,G. Henderson makes free throw 1 of 2,,17,27
93,1,1:33.0,G. Henderson makes free throw 2 of 2,,18,27
94,1,1:10.0,,T. Hardaway misses 3-pt jump shot from 29 ft,18,27
95,1,1:09.0,Defensive rebound by B. Roberts,,18,27
96,1,1:00.0,B. Roberts misses 2-pt jump shot from 6 ft,,18,27
97,1,0:59.0,,Defensive rebound by T. Hardaway,18,27
98,1,0:38.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by J. Smith),18,29
99,1,0:25.0,G. Neal makes 3-pt jump shot from 25 ft (assist by B. Roberts),,21,29
100,1,0:08.0,,A. Stoudemire misses 2-pt layup from 1 ft (block by C. Zeller),21,29
101,1,0:07.0,Defensive rebound by G. Henderson,,21,29
102,1,0:00.0,G. Henderson misses 3-pt jump shot from 25 ft,,21,29
103,1,0:00.0,Offensive rebound by Team,,21,29
104,2,11:50.0,Shooting foul by J. Smith (drawn by G. Neal),,21,29
105,2,11:50.0,G. Neal makes free throw 1 of 2,,22,29
106,2,11:50.0,G. Neal makes free throw 2 of 2,,23,29
107,2,11:34.0,,J. Smith makes 2-pt jump shot from 6 ft,23,31
108,2,11:34.0,,Shooting foul by G. Neal (drawn by J. Smith),23,31
109,2,11:34.0,,J. Smith misses free throw 1 of 1,23,31
110,2,11:33.0,Defensive rebound by J. Maxiell,,23,31
111,2,11:16.0,G. Neal misses 2-pt jump shot from 19 ft,,23,31
112,2,11:15.0,,Defensive rebound by Team,23,31
113,2,10:56.0,,P. Prigioni misses 3-pt jump shot from 25 ft,23,31
114,2,10:55.0,Defensive rebound by C. Zeller,,23,31
115,2,10:37.0,J. Maxiell makes 2-pt dunk at rim (assist by B. Roberts),,25,31
116,2,10:26.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by P. Prigioni),25,34
117,2,10:12.0,B. Roberts misses 2-pt jump shot from 17 ft,,25,34
118,2,10:11.0,,Defensive rebound by J. Smith,25,34
119,2,9:59.0,,A. Stoudemire makes 2-pt jump shot from 19 ft (assist by J. Smith),25,36
120,2,9:47.0,G. Neal misses 2-pt jump shot from 19 ft,,25,36
121,2,9:46.0,,Defensive rebound by A. Stoudemire,25,36
122,2,9:33.0,,A. Stoudemire misses 2-pt hook shot from 6 ft,25,36
123,2,9:32.0,,Offensive rebound by J. Smith,25,36
124,2,9:23.0,,Turnover by J. Smith (bad pass; steal by B. Roberts),25,36
125,2,9:17.0,G. Neal makes 3-pt jump shot from 24 ft (assist by B. Roberts),,28,36
126,2,9:10.0,,New York full timeout,28,36
127,2,9:10.0,L. Stephenson enters the game for C. Zeller,,28,36
128,2,9:10.0,A. Jefferson enters the game for G. Neal,,28,36
129,2,9:10.0,M. Williams enters the game for J. Maxiell,,28,36
130,2,9:10.0,,S. Larkin enters the game for J. Smith,28,36
131,2,9:10.0,,S. Dalembert enters the game for T. Hardaway,28,36
132,2,9:04.0,,A. Stoudemire misses 2-pt layup from 2 ft,28,36
133,2,9:03.0,,Offensive rebound by A. Stoudemire,28,36
134,2,9:03.0,,A. Stoudemire misses 2-pt tip-in from 2 ft,28,36
135,2,9:02.0,Defensive rebound by B. Roberts,,28,36
136,2,8:45.0,G. Henderson misses 2-pt jump shot from 7 ft,,28,36
137,2,8:44.0,,Defensive rebound by S. Dalembert,28,36
138,2,8:33.0,,Personal foul by L. Stephenson (drawn by J. Smith),28,36
139,2,8:31.0,,Turnover by J. Smith (bad pass; steal by L. Stephenson),28,36
140,2,8:23.0,Turnover by L. Stephenson (bad pass),,28,36
141,2,8:03.0,,A. Stoudemire makes 2-pt jump shot from 17 ft,28,38
142,2,7:50.0,Turnover by A. Jefferson (traveling),,28,38
143,2,7:31.0,,Turnover by S. Larkin (bad pass; steal by B. Roberts),28,38
144,2,7:30.0,Personal foul by A. Stoudemire (drawn by G. Henderson),,28,38
145,2,7:30.0,,Q. Acy enters the game for A. Stoudemire,28,38
146,2,7:13.0,A. Jefferson misses 2-pt hook shot from 6 ft,,28,38
147,2,7:11.0,,Defensive rebound by J. Smith,28,38
148,2,6:58.0,,P. Prigioni makes 3-pt jump shot from 24 ft,28,41
149,2,6:44.0,G. Henderson misses 2-pt jump shot from 9 ft,,28,41
150,2,6:43.0,,Defensive rebound by S. Dalembert,28,41
151,2,6:29.0,,J. Smith misses 3-pt jump shot from 23 ft,28,41
152,2,6:28.0,Defensive rebound by M. Williams,,28,41
153,2,6:21.0,Personal foul by S. Dalembert (drawn by A. Jefferson),,28,41
154,2,6:21.0,,C. Anthony enters the game for P. Prigioni,28,41
155,2,6:21.0,K. Walker enters the game for B. Roberts,,28,41
156,2,6:21.0,,I. Shumpert enters the game for J. Smith,28,41
157,2,6:05.0,G. Henderson misses 3-pt jump shot from 22 ft,,28,41
158,2,6:04.0,,Defensive rebound by Team,28,41
159,2,5:47.0,,I. Shumpert makes 2-pt dunk at rim (assist by C. Anthony),28,43
160,2,5:41.0,Charlotte full timeout,,28,43
161,2,5:41.0,G. Neal enters the game for G. Henderson,,28,43
162,2,5:25.0,M. Williams makes 2-pt jump shot from 20 ft (assist by L. Stephenson),,30,43
163,2,5:09.0,,C. Anthony misses 3-pt jump shot from 24 ft,30,43
164,2,5:08.0,Defensive rebound by G. Neal,,30,43
165,2,4:59.0,M. Williams misses 3-pt jump shot from 24 ft,,30,43
166,2,4:58.0,,Defensive rebound by Q. Acy,30,43
167,2,4:37.0,,C. Anthony makes 2-pt layup from 1 ft,30,45
168,2,4:23.0,A. Jefferson makes 2-pt hook shot from 5 ft,,32,45
169,2,4:11.0,,C. Anthony misses 2-pt jump shot from 11 ft,32,45
170,2,4:09.0,Defensive rebound by M. Williams,,32,45
171,2,4:00.0,K. Walker misses 3-pt jump shot from 23 ft,,32,45
172,2,3:59.0,Offensive rebound by G. Neal,,32,45
173,2,3:53.0,Def 3 sec tech foul by I. Shumpert,,32,45
174,2,3:53.0,G. Neal makes technical free throw,,33,45
175,2,3:53.0,C. Zeller enters the game for M. Williams,,33,45
176,2,3:53.0,,J. Smith enters the game for Q. Acy,33,45
177,2,3:46.0,A. Jefferson makes 2-pt jump shot from 4 ft (assist by L. Stephenson),,35,45
178,2,3:25.0,,S. Larkin misses 2-pt jump shot from 8 ft,35,45
179,2,3:24.0,Defensive rebound by L. Stephenson,,35,45
180,2,3:01.0,A. Jefferson makes 2-pt jump shot from 5 ft,,37,45
181,2,2:53.0,,Personal foul by A. Jefferson (drawn by S. Dalembert),37,45
182,2,2:53.0,Official timeout,,37,45
183,2,2:53.0,,C. Aldrich enters the game for S. Dalembert,37,45
184,2,2:43.0,,Shooting foul by K. Walker (drawn by S. Larkin),37,45
185,2,2:43.0,,S. Larkin makes free throw 1 of 2,37,46
186,2,2:43.0,,S. Larkin makes free throw 2 of 2,37,47
187,2,2:28.0,L. Stephenson makes 2-pt layup from 2 ft,,39,47
188,2,2:14.0,,Def 3 sec tech foul by C. Zeller,39,47
189,2,2:14.0,,C. Anthony makes technical free throw,39,48
190,2,2:14.0,,J. Smith enters the game for I. Shumpert,39,48
191,2,2:08.0,,S. Larkin makes 2-pt jump shot from 15 ft,39,50
192,2,1:52.0,C. Zeller makes 2-pt jump shot from 21 ft (assist by L. Stephenson),,41,50
193,2,1:43.0,,Turnover by J. Smith (bad pass; steal by L. Stephenson),41,50
194,2,1:29.0,Shooting foul by C. Aldrich (drawn by K. Walker),,41,50
195,2,1:29.0,K. Walker makes free throw 1 of 2,,42,50
196,2,1:29.0,K. Walker makes free throw 2 of 2,,43,50
197,2,1:16.0,,S. Larkin misses 2-pt jump shot from 20 ft,43,50
198,2,1:14.0,Defensive rebound by A. Jefferson,,43,50
199,2,1:03.0,G. Neal makes 3-pt jump shot from 25 ft (assist by C. Zeller),,46,50
200,2,0:50.0,,J. Smith makes 2-pt jump shot from 14 ft (assist by S. Larkin),46,52
201,2,0:40.0,Personal foul by J. Smith (drawn by A. Jefferson),,46,52
202,2,0:40.0,A. Jefferson makes free throw 1 of 2,,47,52
203,2,0:40.0,A. Jefferson makes free throw 2 of 2,,48,52
204,2,0:40.0,,New York full timeout,48,52
205,2,0:36.0,,J. Smith misses 2-pt jump shot from 22 ft,48,52
206,2,0:34.0,Defensive rebound by L. Stephenson,,48,52
207,2,0:25.0,L. Stephenson misses 2-pt layup from 2 ft,,48,52
208,2,0:24.0,Offensive rebound by A. Jefferson,,48,52
209,2,0:24.0,A. Jefferson makes 2-pt tip-in from 1 ft,,50,52
210,2,0:03.0,,J. Smith misses 2-pt jump shot from 10 ft,50,52
211,2,0:02.0,Defensive rebound by C. Zeller,,50,52
212,3,11:50.0,Shooting foul by Q. Acy (drawn by L. Stephenson),,50,52
213,3,11:50.0,L. Stephenson makes free throw 1 of 2,,51,52
214,3,11:50.0,L. Stephenson makes free throw 2 of 2,,52,52
215,3,11:34.0,,S. Larkin makes 2-pt jump shot from 19 ft (assist by I. Shumpert),52,54
216,3,11:12.0,A. Jefferson makes 2-pt jump shot from 12 ft (assist by G. Neal),,54,54
217,3,10:51.0,,C. Anthony misses 2-pt jump shot from 9 ft,54,54
218,3,10:50.0,Defensive rebound by Team,,54,54
219,3,10:50.0,,Loose ball foul by S. Dalembert (drawn by M. Williams),54,54
220,3,10:33.0,Shooting foul by S. Dalembert (drawn by A. Jefferson),,54,54
221,3,10:33.0,A. Jefferson makes free throw 1 of 2,,55,54
222,3,10:33.0,,A. Stoudemire enters the game for S. Dalembert,55,54
223,3,10:33.0,A. Jefferson misses free throw 2 of 2,,55,54
224,3,10:33.0,,Defensive rebound by A. Stoudemire,55,54
225,3,10:13.0,,A. Stoudemire makes 2-pt jump shot from 6 ft,55,56
226,3,9:55.0,A. Jefferson makes 2-pt jump shot from 7 ft,,57,56
227,3,9:43.0,,Q. Acy makes 2-pt hook shot from 6 ft (assist by I. Shumpert),57,58
228,3,9:27.0,A. Jefferson makes 2-pt layup from 3 ft,,59,58
229,3,9:10.0,,Q. Acy misses 2-pt jump shot from 20 ft,59,58
230,3,9:09.0,,Offensive rebound by A. Stoudemire,59,58
231,3,9:02.0,,S. Larkin misses 3-pt jump shot from 25 ft,59,58
232,3,9:01.0,Defensive rebound by A. Jefferson,,59,58
233,3,8:52.0,K. Walker makes 2-pt layup at rim,,61,58
234,3,8:33.0,,C. Anthony makes 2-pt layup from 1 ft (assist by Q. Acy),61,60
235,3,8:13.0,A. Jefferson misses 2-pt jump shot from 8 ft,,61,60
236,3,8:12.0,,Defensive rebound by A. Stoudemire,61,60
237,3,8:07.0,,C. Anthony makes 2-pt jump shot from 21 ft (assist by S. Larkin),61,62
238,3,7:41.0,A. Jefferson misses 2-pt jump shot from 19 ft,,61,62
239,3,7:40.0,,Defensive rebound by Q. Acy,61,62
240,3,7:27.0,,A. Stoudemire makes 2-pt hook shot from 4 ft,61,64
241,3,7:10.0,Shooting foul by S. Larkin (drawn by K. Walker),,61,64
242,3,7:10.0,K. Walker makes free throw 1 of 2,,62,64
243,3,7:10.0,,C. Aldrich enters the game for Q. Acy,62,64
244,3,7:10.0,K. Walker makes free throw 2 of 2,,63,64
245,3,6:55.0,Violation by K. Walker (kicked ball),,63,64
246,3,6:49.0,,I. Shumpert misses 2-pt jump shot from 18 ft,63,64
247,3,6:48.0,,Offensive rebound by C. Aldrich,63,64
248,3,6:42.0,,I. Shumpert misses 3-pt jump shot from 24 ft,63,64
249,3,6:41.0,Defensive rebound by K. Walker,,63,64
250,3,6:27.0,Shooting foul by I. Shumpert (drawn by A. Jefferson),,63,64
251,3,6:27.0,A. Jefferson misses free throw 1 of 2,,63,64
252,3,6:27.0,Offensive rebound by Team,,63,64
253,3,6:27.0,A. Jefferson misses free throw 2 of 2,,63,64
254,3,6:26.0,,Defensive rebound by S. Larkin,63,64
255,3,6:11.0,,Personal foul by L. Stephenson (drawn by S. Larkin),63,64
256,3,5:58.0,,C. Anthony makes 2-pt jump shot from 13 ft,63,66
257,3,5:32.0,A. Jefferson makes 2-pt layup from 2 ft (assist by G. Neal),,65,66
258,3,5:11.0,,C. Anthony misses 2-pt jump shot from 7 ft,65,66
259,3,5:10.0,Defensive rebound by M. Williams,,65,66
260,3,5:00.0,Shooting foul by C. Aldrich (drawn by L. Stephenson),,65,66
261,3,5:00.0,,New York full timeout,65,66
262,3,5:00.0,C. Zeller enters the game for M. Williams,,65,66
263,3,5:00.0,G. Henderson enters the game for G. Neal,,65,66
264,3,5:00.0,L. Stephenson makes free throw 1 of 2,,66,66
265,3,5:00.0,L. Stephenson misses free throw 2 of 2,,66,66
266,3,4:59.0,,Defensive rebound by C. Aldrich,66,66
267,3,4:45.0,,C. Anthony misses 2-pt jump shot from 18 ft,66,66
268,3,4:44.0,Defensive rebound by L. Stephenson,,66,66
269,3,4:26.0,K. Walker makes 3-pt jump shot from 26 ft (assist by L. Stephenson),,69,66
270,3,3:58.0,,C. Anthony makes 3-pt jump shot from 26 ft (assist by I. Shumpert),69,69
271,3,3:42.0,L. Stephenson misses 2-pt jump shot from 10 ft,,69,69
272,3,3:41.0,Offensive rebound by G. Henderson,,69,69
273,3,3:33.0,Shooting foul by I. Shumpert (drawn by A. Jefferson),,69,69
274,3,3:33.0,A. Jefferson misses free throw 1 of 2,,69,69
275,3,3:33.0,Offensive rebound by Team,,69,69
276,3,3:33.0,,J. Smith enters the game for S. Larkin,69,69
277,3,3:33.0,,P. Prigioni enters the game for I. Shumpert,69,69
278,3,3:33.0,,J. Smith enters the game for C. Aldrich,69,69
279,3,3:33.0,A. Jefferson misses free throw 2 of 2,,69,69
280,3,3:33.0,,Defensive rebound by A. Stoudemire,69,69
281,3,3:15.0,,A. Stoudemire makes 2-pt hook shot from 5 ft,69,71
282,3,2:53.0,A. Jefferson misses 2-pt jump shot from 7 ft,,69,71
283,3,2:52.0,,Defensive rebound by J. Smith,69,71
284,3,2:48.0,,Offensive foul by C. Anthony (drawn by L. Stephenson),69,71
285,3,2:48.0,,Turnover by C. Anthony (offensive foul),69,71
286,3,2:48.0,Charlotte full timeout,,69,71
287,3,2:48.0,J. Maxiell enters the game for A. Jefferson,,69,71
288,3,2:26.0,L. Stephenson makes 2-pt layup from 1 ft,,71,71
289,3,2:11.0,,Turnover by J. Smith (traveling),71,71
290,3,2:00.0,Personal foul by C. Anthony (drawn by G. Henderson),,71,71
291,3,2:00.0,G. Henderson makes free throw 1 of 2,,72,71
292,3,2:00.0,B. Roberts enters the game for K. Walker,,72,71
293,3,2:00.0,G. Henderson makes free throw 2 of 2,,73,71
294,3,1:41.0,,A. Stoudemire makes 2-pt layup from 1 ft (assist by P. Prigioni),73,73
295,3,1:28.0,C. Zeller misses 2-pt jump shot from 21 ft,,73,73
296,3,1:27.0,Offensive rebound by L. Stephenson,,73,73
297,3,1:27.0,L. Stephenson misses 2-pt layup from 2 ft,,73,73
298,3,1:26.0,Offensive rebound by L. Stephenson,,73,73
299,3,1:25.0,L. Stephenson makes 2-pt layup from 1 ft,,75,73
300,3,1:25.0,Shooting foul by J. Smith (drawn by L. Stephenson),,75,73
301,3,1:25.0,,T. Hardaway enters the game for C. Anthony,75,73
302,3,1:25.0,L. Stephenson makes free throw 1 of 1,,76,73
303,3,1:09.0,,T. Hardaway makes 2-pt jump shot from 20 ft (assist by J. Smith),76,75
304,3,0:53.0,C. Zeller misses 2-pt jump shot from 18 ft,,76,75
305,3,0:52.0,,Defensive rebound by Team,76,75
306,3,0:52.0,Loose ball foul by G. Henderson (drawn by A. Stoudemire),,76,75
307,3,0:33.0,,Personal foul by J. Maxiell (drawn by A. Stoudemire),76,75
308,3,0:33.0,,A. Stoudemire makes free throw 1 of 2,76,76
309,3,0:33.0,,A. Stoudemire makes free throw 2 of 2,76,77
310,3,0:22.0,Shooting foul by A. Stoudemire (drawn by L. Stephenson),,76,77
311,3,0:22.0,L. Stephenson makes free throw 1 of 2,,77,77
312,3,0:22.0,L. Stephenson makes free throw 2 of 2,,78,77
313,3,0:05.0,,J. Smith makes 2-pt jump shot from 20 ft (assist by P. Prigioni),78,79
314,3,0:00.0,L. Stephenson makes 2-pt layup from 1 ft,,80,79
315,4,11:42.0,,T. Hardaway makes 2-pt jump shot from 19 ft (assist by P. Prigioni),80,81
316,4,11:29.0,C. Zeller makes 2-pt dunk at rim (assist by B. Roberts),,82,81
317,4,11:28.0,,New York full timeout,82,81
318,4,11:06.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by J. Smith),82,83
319,4,10:43.0,B. Roberts misses 3-pt jump shot from 24 ft,,82,83
320,4,10:42.0,Offensive rebound by C. Zeller,,82,83
321,4,10:33.0,C. Zeller makes 2-pt jump shot from 21 ft (assist by G. Neal),,84,83
322,4,10:17.0,,Offensive foul by J. Smith (drawn by B. Roberts),84,83
323,4,10:17.0,,Turnover by J. Smith (offensive foul),84,83
324,4,10:02.0,Offensive foul by C. Zeller (drawn by P. Prigioni),,84,83
325,4,10:02.0,Turnover by C. Zeller (offensive foul),,84,83
326,4,9:52.0,,Personal foul by J. Maxiell (drawn by A. Stoudemire),84,83
327,4,9:39.0,,A. Stoudemire misses 2-pt jump shot from 9 ft,84,83
328,4,9:37.0,,Offensive rebound by Team,84,83
329,4,9:37.0,,Turnover by Team (shot clock),84,83
330,4,9:18.0,C. Zeller misses 2-pt jump shot from 21 ft,,84,83
331,4,9:17.0,,Defensive rebound by A. Stoudemire,84,83
332,4,9:00.0,,J. Smith misses 2-pt jump shot from 17 ft,84,83
333,4,8:59.0,Defensive rebound by G. Neal,,84,83
334,4,8:42.0,G. Neal misses 2-pt jump shot from 20 ft,,84,83
335,4,8:41.0,,Defensive rebound by A. Stoudemire,84,83
336,4,8:25.0,,Shooting foul by G. Henderson (drawn by J. Smith),84,83
337,4,8:25.0,,J. Smith misses free throw 1 of 2,84,83
338,4,8:25.0,,Offensive rebound by Team,84,83
339,4,8:25.0,,Q. Acy enters the game for A. Stoudemire,84,83
340,4,8:25.0,,C. Anthony enters the game for T. Hardaway,84,83
341,4,8:25.0,L. Stephenson enters the game for G. Henderson,,84,83
342,4,8:25.0,,J. Smith misses free throw 2 of 2,84,83
343,4,8:24.0,Defensive rebound by C. Zeller,,84,83
344,4,8:13.0,B. Roberts makes 2-pt jump shot from 19 ft (assist by L. Stephenson),,86,83
345,4,8:05.0,,Turnover by J. Smith (offensive foul),86,83
346,4,8:05.0,,Offensive foul by J. Smith (drawn by G. Neal),86,83
347,4,7:48.0,Turnover by B. Roberts (bad pass; steal by P. Prigioni),,86,83
348,4,7:47.0,,Personal foul by B. Roberts (drawn by J. Smith),86,83
349,4,7:47.0,,I. Shumpert enters the game for J. Smith,86,83
350,4,7:31.0,,C. Anthony makes 2-pt jump shot from 8 ft,86,85
351,4,7:06.0,L. Stephenson misses 2-pt jump shot from 14 ft,,86,85
352,4,7:05.0,Offensive rebound by J. Maxiell,,86,85
353,4,7:02.0,Personal foul by C. Anthony (drawn by J. Maxiell),,86,85
354,4,7:02.0,M. Williams enters the game for C. Zeller,,86,85
355,4,7:02.0,A. Jefferson enters the game for J. Maxiell,,86,85
356,4,7:02.0,,S. Dalembert enters the game for J. Smith,86,85
357,4,6:58.0,Turnover by L. Stephenson (bad pass),,86,85
358,4,6:48.0,,C. Anthony makes 2-pt jump shot from 9 ft,86,87
359,4,6:30.0,G. Neal misses 2-pt jump shot from 18 ft,,86,87
360,4,6:29.0,,Defensive rebound by S. Dalembert,86,87
361,4,6:16.0,,Q. Acy misses 3-pt jump shot from 24 ft,86,87
362,4,6:15.0,Defensive rebound by L. Stephenson,,86,87
363,4,5:55.0,G. Neal makes 2-pt layup from 2 ft (assist by L. Stephenson),,88,87
364,4,5:55.0,Shooting foul by Q. Acy (drawn by G. Neal),,88,87
365,4,5:55.0,Official timeout,,88,87
366,4,5:55.0,G. Neal makes free throw 1 of 1,,89,87
367,4,5:35.0,,C. Anthony misses 2-pt jump shot from 13 ft,89,87
368,4,5:34.0,,Offensive rebound by S. Dalembert,89,87
369,4,5:34.0,,S. Dalembert misses 2-pt tip-in from 1 ft,89,87
370,4,5:33.0,,Offensive rebound by S. Dalembert,89,87
371,4,5:29.0,,Turnover by S. Dalembert (bad pass; steal by M. Williams),89,87
372,4,5:13.0,G. Neal misses 2-pt jump shot from 5 ft,,89,87
373,4,5:12.0,,Defensive rebound by C. Anthony,89,87
374,4,4:56.0,,C. Anthony misses 2-pt jump shot from 11 ft,89,87
375,4,4:55.0,Defensive rebound by L. Stephenson,,89,87
376,4,4:32.0,A. Jefferson misses 2-pt jump shot from 8 ft,,89,87
377,4,4:31.0,,Defensive rebound by P. Prigioni,89,87
378,4,4:27.0,,Shooting foul by G. Neal (drawn by I. Shumpert),89,87
