,QUARTER,TIME_REMAINING,MIAMI_ACTION,MILWAUKEE_ACTION,MIAMI_SCORE,MILWAUKEE_SCORE
377,4,6:42.0,Turnover by D. Wade (lost ball; steal by J. Bayless),,83,71
378,4,6:37.0,,Turnover by G. Antetokounmpo (lost ball; steal by D. Wade),83,71
379,4,6:33.0,D. Wade makes 2-pt dunk at rim,,85,71
380,4,6:14.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,85,71
381,4,6:13.0,,Offensive rebound by Z. Pachulia,85,71
382,4,6:03.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by K. Middleton),85,73
383,4,5:37.0,M. Beasley misses 2-pt jump shot from 11 ft,,85,73
384,4,5:36.0,,Defensive rebound by Z. Pachulia,85,73
385,4,5:22.0,,E. İlyasova misses 2-pt jump shot from 11 ft,85,73
386,4,5:22.0,Defensive rebound by C. Andersen,,85,73
387,4,5:22.0,,Loose ball foul by Z. Pachulia (drawn by C. Andersen),85,73
388,4,5:22.0,,Milwaukee full timeout,85,73
389,4,5:12.0,Turnover by G. Dragić (bad pass; steal by Z. Pachulia),,85,73
390,4,4:59.0,,E. İlyasova makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),85,76
391,4,4:50.0,Miami full timeout,,85,76
392,4,4:50.0,L. Deng enters the game for M. Chalmers,,85,76
393,4,4:41.0,D. Wade misses 2-pt jump shot from 20 ft,,85,76
394,4,4:38.0,,Defensive rebound by E. İlyasova,85,76
395,4,4:27.0,,E. İlyasova misses 3-pt jump shot from 25 ft,85,76
396,4,4:25.0,Defensive rebound by L. Deng,,85,76
397,4,4:10.0,Turnover by C. Andersen (3 sec),,85,76
398,4,3:52.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),85,79
399,4,3:30.0,D. Wade misses 2-pt jump shot from 9 ft,,85,79
400,4,3:29.0,,Defensive rebound by Z. Pachulia,85,79
401,4,3:18.0,,E. İlyasova makes 2-pt jump shot from 15 ft (assist by J. Bayless),85,81
402,4,3:18.0,Miami full timeout,,85,81
403,4,3:02.0,M. Beasley misses 2-pt layup from 1 ft,,85,81
404,4,3:00.0,,Defensive rebound by G. Antetokounmpo,85,81
405,4,2:49.0,,Personal foul by M. Beasley (drawn by Z. Pachulia),85,81
406,4,2:49.0,H. Walker enters the game for M. Beasley,,85,81
407,4,2:38.0,,K. Middleton misses 3-pt jump shot from 24 ft,85,81
408,4,2:37.0,Defensive rebound by L. Deng,,85,81
409,4,2:14.0,L. Deng misses 3-pt jump shot from 25 ft (block by E. İlyasova),,85,81
410,4,2:12.0,,Defensive rebound by G. Antetokounmpo,85,81
411,4,2:03.0,,J. Bayless makes 2-pt jump shot from 20 ft (assist by Z. Pachulia),85,83
412,4,1:36.0,Turnover by Team (shot clock),,85,83
413,4,1:20.0,,Z. Pachulia makes 2-pt layup at rim,85,85
414,4,1:03.0,D. Wade makes 2-pt layup at rim,,87,85
415,4,1:03.0,,Milwaukee full timeout,87,85
416,4,1:03.0,U. Haslem enters the game for C. Andersen,,87,85
417,4,0:48.0,,Turnover by K. Middleton (bad pass),87,85
418,4,0:48.0,M. Chalmers enters the game for H. Walker,,87,85
419,4,0:30.0,D. Wade misses 2-pt jump shot from 15 ft,,87,85
420,4,0:29.0,,Defensive rebound by E. İlyasova,87,85
421,4,0:20.0,,Z. Pachulia misses 2-pt layup at rim,87,85
422,4,0:19.0,Defensive rebound by Team,,87,85
423,4,0:19.0,,M. Plumlee enters the game for Z. Pachulia,87,85
424,4,0:18.0,Personal take foul by J. Bayless (drawn by D. Wade),,87,85
425,4,0:18.0,D. Wade makes free throw 1 of 2,,88,85
426,4,0:18.0,H. Walker enters the game for M. Chalmers,,88,85
427,4,0:18.0,D. Wade misses free throw 2 of 2,,88,85
428,4,0:17.0,,Defensive rebound by E. İlyasova,88,85
429,4,0:17.0,,Milwaukee full timeout,88,85
430,4,0:17.0,,Z. Pachulia enters the game for M. Plumlee,88,85
431,4,0:13.0,,K. Middleton misses 3-pt jump shot from 26 ft,88,85
432,4,0:13.0,,Offensive rebound by E. İlyasova,88,85
433,4,0:13.0,,Shooting foul by H. Walker (drawn by E. İlyasova),88,85
434,4,0:13.0,,E. İlyasova makes free throw 1 of 2,88,86
435,4,0:13.0,M. Beasley enters the game for H. Walker,,88,86
436,4,0:13.0,,M. Plumlee enters the game for Z. Pachulia,88,86
437,4,0:13.0,,E. İlyasova misses free throw 2 of 2,88,86
438,4,0:11.0,Defensive rebound by M. Beasley,,88,86
439,4,0:11.0,,Z. Pachulia enters the game for M. Plumlee,88,86
440,4,0:10.0,Turnover by M. Beasley (lost ball),,88,86
441,4,0:04.0,,J. Bayless misses 2-pt layup from 1 ft,88,86
442,4,0:01.0,,Offensive rebound by Z. Pachulia,88,86
443,4,0:00.0,,K. Middleton makes 3-pt jump shot from 24 ft (assist by Z. Pachulia),88,89
