,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
73,1,4:28.0,B. Diaw misses 2-pt jump shot from 15 ft,,7,14
74,1,4:26.0,Offensive rebound by A. Baynes,,7,14
75,1,4:09.0,M. Ginóbili misses 2-pt jump shot from 7 ft,,7,14
76,1,4:06.0,Offensive rebound by P. Mills,,7,14
77,1,3:46.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by B. Diaw),,10,14
78,1,3:39.0,,Denver full timeout,10,14
79,1,3:39.0,K. Leonard enters the game for C. Joseph,,10,14
80,1,3:39.0,,J. Hickson enters the game for J. Nurkić,10,14
81,1,3:23.0,,J. Nelson misses 3-pt jump shot from 25 ft,10,14
82,1,3:20.0,,Offensive rebound by J. Nelson,10,14
83,1,3:15.0,,T. Lawson misses 2-pt jump shot from 18 ft,10,14
84,1,3:13.0,Defensive rebound by K. Leonard,,10,14
85,1,3:04.0,Shooting foul by J. Hickson (drawn by K. Leonard),,10,14
86,1,3:04.0,K. Leonard makes free throw 1 of 2,,11,14
87,1,3:04.0,,D. Arthur enters the game for W. Chandler,11,14
88,1,3:04.0,,R. Foye enters the game for T. Lawson,11,14
89,1,3:04.0,K. Leonard makes free throw 2 of 2,,12,14
90,1,2:47.0,,Personal foul by P. Mills (drawn by J. Nelson),12,14
91,1,2:36.0,,Turnover by D. Arthur (bad pass; steal by K. Leonard),12,14
92,1,2:33.0,K. Leonard misses 2-pt layup from 1 ft,,12,14
93,1,2:32.0,Offensive rebound by K. Leonard,,12,14
94,1,2:31.0,B. Diaw makes 2-pt jump shot from 3 ft (assist by K. Leonard),,14,14
95,1,2:20.0,,K. Faried makes 2-pt layup from 2 ft (assist by J. Nelson),14,16
96,1,2:07.0,P. Mills misses 3-pt jump shot from 25 ft,,14,16
97,1,2:06.0,,Defensive rebound by J. Hickson,14,16
98,1,1:55.0,,J. Nelson makes 2-pt jump shot from 12 ft,14,18
99,1,1:46.0,M. Ginóbili makes 2-pt jump shot from 9 ft,,16,18
100,1,1:37.0,,Shooting foul by A. Baynes (drawn by K. Faried),16,18
101,1,1:37.0,,K. Faried makes free throw 1 of 2,16,19
102,1,1:37.0,T. Splitter enters the game for A. Baynes,,16,19
103,1,1:37.0,T. Parker enters the game for P. Mills,,16,19
104,1,1:37.0,,K. Faried makes free throw 2 of 2,16,20
105,1,1:17.0,K. Leonard makes 2-pt hook shot from 4 ft,,18,20
106,1,1:09.0,,Turnover by J. Nelson (lost ball),18,20
107,1,0:45.0,B. Diaw makes 2-pt jump shot from 20 ft,,20,20
108,1,0:31.0,,K. Faried misses 2-pt jump shot from 4 ft,20,20
109,1,0:30.0,Defensive rebound by K. Leonard,,20,20
110,1,0:09.0,K. Leonard misses 2-pt jump shot from 10 ft,,20,20
111,1,0:08.0,Offensive rebound by K. Leonard,,20,20
112,2,11:43.0,,R. Foye makes 3-pt jump shot from 26 ft (assist by J. Nelson),20,23
113,2,11:27.0,D. Green makes 3-pt jump shot from 24 ft (assist by T. Parker),,23,23
114,2,11:12.0,,D. Arthur makes 2-pt hook shot from 6 ft (assist by R. Foye),23,25
115,2,10:54.0,T. Parker makes 2-pt jump shot from 19 ft (assist by K. Leonard),,25,25
116,2,10:45.0,,Shooting foul by B. Diaw (drawn by J. Hickson),25,25
117,2,10:45.0,,J. Hickson makes free throw 1 of 2,25,26
118,2,10:45.0,C. Joseph enters the game for D. Green,,25,26
119,2,10:45.0,,J. Hickson makes free throw 2 of 2,25,27
120,2,10:29.0,T. Parker makes 2-pt jump shot from 18 ft (assist by T. Splitter),,27,27
121,2,10:16.0,,J. Nelson misses 3-pt jump shot from 26 ft,27,27
122,2,10:14.0,Defensive rebound by K. Leonard,,27,27
123,2,10:04.0,Personal foul by D. Arthur (drawn by T. Splitter),,27,27
124,2,10:01.0,Turnover by B. Diaw (bad pass),,27,27
125,2,9:48.0,,J. Hickson misses 2-pt jump shot from 9 ft,27,27
126,2,9:47.0,Defensive rebound by K. Leonard,,27,27
127,2,9:34.0,Personal foul by J. Nelson (drawn by K. Leonard),,27,27
128,2,9:32.0,Personal foul by D. Arthur (drawn by K. Leonard),,27,27
129,2,9:20.0,T. Parker misses 2-pt jump shot from 18 ft,,27,27
130,2,9:19.0,,Defensive rebound by D. Arthur,27,27
131,2,9:13.0,,J. Hickson misses 2-pt layup from 2 ft (block by T. Splitter),27,27
132,2,9:11.0,Defensive rebound by C. Joseph,,27,27
133,2,9:03.0,C. Joseph makes 2-pt jump shot from 20 ft (assist by T. Parker),,29,27
134,2,8:45.0,,J. Hickson misses 2-pt hook shot from 5 ft,29,27
135,2,8:43.0,Defensive rebound by K. Leonard,,29,27
136,2,8:38.0,Turnover by K. Leonard (bad pass; steal by J. Hickson),,29,27
137,2,8:34.0,,J. Nurkić makes 2-pt dunk at rim (assist by J. Hickson),29,29
138,2,8:34.0,San Antonio full timeout,,29,29
139,2,8:34.0,,T. Lawson enters the game for J. Nelson,29,29
140,2,8:34.0,,A. Afflalo enters the game for D. Arthur,29,29
141,2,8:34.0,,W. Chandler enters the game for R. Foye,29,29
142,2,8:13.0,T. Parker makes 2-pt jump shot from 18 ft (assist by K. Leonard),,31,29
143,2,8:05.0,,Personal foul by C. Joseph (drawn by A. Afflalo),31,29
144,2,8:05.0,D. Green enters the game for C. Joseph,,31,29
145,2,7:57.0,,J. Nurkić makes 2-pt layup from 2 ft (assist by J. Hickson),31,31
146,2,7:35.0,K. Leonard misses 2-pt jump shot from 6 ft,,31,31
147,2,7:34.0,Offensive rebound by T. Splitter,,31,31
148,2,7:31.0,T. Splitter makes 2-pt layup from 2 ft,,33,31
149,2,7:13.0,,Offensive foul by J. Nurkić (drawn by T. Splitter),33,31
150,2,7:13.0,,Turnover by J. Nurkić (offensive foul),33,31
151,2,6:58.0,B. Diaw misses 3-pt jump shot from 26 ft,,33,31
152,2,6:56.0,,Defensive rebound by J. Nurkić,33,31
153,2,6:41.0,,J. Hickson makes 2-pt dunk at rim (assist by J. Nurkić),33,33
154,2,6:31.0,T. Parker makes 2-pt jump shot from 20 ft,,35,33
155,2,6:11.0,,W. Chandler misses 2-pt jump shot from 8 ft,35,33
156,2,6:10.0,,Offensive rebound by J. Hickson,35,33
157,2,6:04.0,,J. Hickson misses 3-pt jump shot from 22 ft,35,33
158,2,6:03.0,,Offensive rebound by W. Chandler,35,33
159,2,6:03.0,Violation by K. Leonard (def goaltending),,35,33
160,2,6:03.0,,A. Afflalo makes 2-pt layup from 1 ft (assist by W. Chandler),35,35
161,2,5:43.0,B. Diaw makes 3-pt jump shot from 24 ft (assist by D. Green),,38,35
162,2,5:24.0,,J. Nurkić makes 2-pt dunk at rim (assist by J. Hickson),38,37
163,2,5:14.0,Shooting foul by W. Chandler (drawn by T. Splitter),,38,37
164,2,5:14.0,Official timeout,,38,37
165,2,5:14.0,M. Ginóbili enters the game for K. Leonard,,38,37
166,2,5:14.0,M. Bonner enters the game for B. Diaw,,38,37
167,2,5:14.0,,K. Faried enters the game for J. Hickson,38,37
168,2,5:14.0,T. Splitter makes free throw 1 of 2,,39,37
169,2,5:14.0,T. Splitter makes free throw 2 of 2,,40,37
170,2,5:02.0,,Turnover by K. Faried (bad pass; steal by T. Splitter),40,37
171,2,4:52.0,D. Green makes 3-pt jump shot from 23 ft (assist by T. Parker),,43,37
172,2,4:29.0,,Turnover by W. Chandler (traveling),43,37
173,2,4:29.0,T. Duncan enters the game for T. Splitter,,43,37
174,2,4:05.0,T. Parker misses 2-pt jump shot from 21 ft,,43,37
175,2,4:03.0,,Defensive rebound by K. Faried,43,37
176,2,3:47.0,,K. Faried makes 2-pt jump shot from 6 ft (assist by T. Lawson),43,39
177,2,3:27.0,M. Ginóbili misses 2-pt layup from 2 ft,,43,39
178,2,3:26.0,,Defensive rebound by K. Faried,43,39
179,2,3:24.0,,W. Chandler misses 2-pt layup from 2 ft,43,39
180,2,3:23.0,,Offensive rebound by K. Faried,43,39
181,2,3:22.0,,K. Faried makes 2-pt layup from 2 ft,43,41
182,2,3:22.0,San Antonio full timeout,,43,41
183,2,3:22.0,P. Mills enters the game for T. Parker,,43,41
184,2,3:10.0,M. Bonner misses 2-pt jump shot from 21 ft,,43,41
185,2,3:08.0,Offensive rebound by T. Duncan,,43,41
186,2,3:05.0,Offensive foul by M. Bonner (drawn by J. Nurkić),,43,41
187,2,3:05.0,Turnover by M. Bonner (offensive foul),,43,41
188,2,2:52.0,,Turnover by T. Lawson (lost ball; steal by T. Duncan),43,41
189,2,2:39.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,43,41
190,2,2:38.0,,Defensive rebound by J. Nurkić,43,41
191,2,2:31.0,,K. Faried misses 2-pt jump shot from 7 ft (block by T. Duncan),43,41
192,2,2:30.0,Defensive rebound by Team,,43,41
193,2,2:30.0,,Denver full timeout,43,41
194,2,2:16.0,P. Mills makes 3-pt jump shot from 22 ft (assist by T. Duncan),,46,41
195,2,1:52.0,,A. Afflalo makes 3-pt jump shot from 22 ft (assist by W. Chandler),46,44
196,2,1:36.0,M. Ginóbili misses 3-pt jump shot from 23 ft,,46,44
197,2,1:35.0,Offensive rebound by M. Ginóbili,,46,44
198,2,1:25.0,M. Ginóbili makes 2-pt layup at rim,,48,44
199,2,1:09.0,,J. Nurkić misses 2-pt jump shot from 15 ft,48,44
200,2,1:08.0,Defensive rebound by T. Duncan,,48,44
201,2,1:05.0,Turnover by T. Duncan (bad pass; steal by A. Afflalo),,48,44
202,2,1:00.0,,A. Afflalo misses 2-pt jump shot from 16 ft,48,44
203,2,1:00.0,Defensive rebound by T. Duncan,,48,44
204,2,0:39.0,Personal foul by W. Chandler (drawn by M. Ginóbili),,48,44
205,2,0:39.0,M. Ginóbili makes free throw 1 of 2,,49,44
206,2,0:39.0,,J. Nelson enters the game for J. Nurkić,49,44
207,2,0:39.0,K. Leonard enters the game for M. Bonner,,49,44
208,2,0:39.0,M. Ginóbili misses free throw 2 of 2,,49,44
209,2,0:37.0,,Defensive rebound by K. Faried,49,44
210,2,0:31.0,,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),49,46
211,2,0:11.0,M. Ginóbili makes 2-pt layup from 1 ft,,51,46
212,2,0:05.0,,Personal foul by P. Mills (drawn by T. Lawson),51,46
213,2,0:05.0,,R. Foye enters the game for K. Faried,51,46
214,2,0:05.0,T. Parker enters the game for T. Duncan,,51,46
215,2,0:00.0,,T. Lawson makes 2-pt jump shot from 5 ft,51,48
216,3,11:44.0,,A. Afflalo makes 3-pt jump shot from 27 ft (assist by T. Lawson),51,51
217,3,11:38.0,San Antonio full timeout,,51,51
218,3,11:26.0,Shooting foul by T. Lawson (drawn by T. Parker),,51,51
219,3,11:26.0,T. Parker misses free throw 1 of 2,,51,51
220,3,11:26.0,Offensive rebound by Team,,51,51
221,3,11:26.0,T. Parker makes free throw 2 of 2,,52,51
222,3,11:16.0,,Personal foul by T. Parker (drawn by T. Lawson),52,51
223,3,11:00.0,,T. Lawson misses 2-pt jump shot from 21 ft,52,51
224,3,10:59.0,Defensive rebound by K. Leonard,,52,51
225,3,10:56.0,Offensive foul by K. Leonard (drawn by K. Faried),,52,51
226,3,10:56.0,Turnover by K. Leonard (offensive foul),,52,51
227,3,10:39.0,,Turnover by J. Nurkić (lost ball; steal by K. Leonard),52,51
228,3,10:33.0,T. Parker misses 2-pt layup from 2 ft,,52,51
229,3,10:30.0,Offensive rebound by T. Duncan,,52,51
230,3,10:30.0,T. Duncan makes 2-pt layup at rim,,54,51
231,3,10:10.0,,W. Chandler misses 2-pt jump shot from 8 ft,54,51
232,3,10:10.0,,Offensive rebound by Team,54,51
233,3,10:10.0,Loose ball foul by T. Splitter (drawn by J. Nurkić),,54,51
234,3,10:05.0,,Personal foul by D. Green (drawn by K. Faried),54,51
235,3,9:54.0,,K. Faried makes 2-pt layup from 1 ft (assist by J. Nurkić),54,53
236,3,9:37.0,K. Leonard misses 3-pt jump shot from 24 ft,,54,53
237,3,9:35.0,,Defensive rebound by K. Faried,54,53
238,3,9:28.0,,A. Afflalo makes 2-pt jump shot from 10 ft (assist by K. Faried),54,55
239,3,9:13.0,D. Green misses 2-pt layup from 1 ft,,54,55
240,3,9:08.0,Offensive rebound by T. Splitter,,54,55
241,3,9:08.0,T. Splitter misses 2-pt jump shot from 3 ft,,54,55
242,3,9:06.0,Offensive rebound by T. Splitter,,54,55
243,3,9:06.0,T. Splitter misses 2-pt tip-in at rim,,54,55
244,3,9:05.0,,Defensive rebound by J. Nurkić,54,55
245,3,8:57.0,,A. Afflalo misses 3-pt jump shot from 25 ft,54,55
246,3,8:55.0,Defensive rebound by K. Leonard,,54,55
247,3,8:50.0,Turnover by T. Parker (bad pass; steal by A. Afflalo),,54,55
248,3,8:40.0,Violation by T. Parker (kicked ball),,54,55
249,3,8:40.0,,J. Hickson enters the game for J. Nurkić,54,55
250,3,8:25.0,,A. Afflalo makes 2-pt jump shot from 16 ft,54,57
251,3,8:12.0,Shooting foul by T. Lawson (drawn by T. Duncan),,54,57
252,3,8:12.0,T. Duncan makes free throw 1 of 2,,55,57
253,3,8:12.0,T. Duncan makes free throw 2 of 2,,56,57
254,3,7:58.0,,J. Hickson makes 2-pt hook shot from 6 ft (assist by T. Lawson),56,59
255,3,7:42.0,T. Duncan makes 2-pt layup from 1 ft (assist by T. Parker),,58,59
256,3,7:42.0,Shooting foul by A. Afflalo (drawn by T. Duncan),,58,59
257,3,7:42.0,A. Baynes enters the game for T. Splitter,,58,59
258,3,7:42.0,T. Duncan makes free throw 1 of 1,,59,59
259,3,7:20.0,,J. Hickson misses 2-pt jump shot from 11 ft,59,59
260,3,7:18.0,Defensive rebound by A. Baynes,,59,59
261,3,7:02.0,T. Duncan makes 2-pt layup at rim (assist by T. Parker),,61,59
262,3,6:54.0,,A. Afflalo misses 3-pt jump shot from 22 ft (block by K. Leonard),61,59
263,3,6:54.0,,Offensive rebound by Team,61,59
264,3,6:54.0,M. Ginóbili enters the game for D. Green,,61,59
265,3,6:43.0,,A. Afflalo makes 3-pt jump shot from 26 ft (assist by T. Lawson),61,62
266,3,6:25.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),,64,62
267,3,6:12.0,Violation by A. Baynes (kicked ball),,64,62
268,3,6:12.0,P. Mills enters the game for T. Parker,,64,62
269,3,6:05.0,,W. Chandler misses 2-pt jump shot from 8 ft,64,62
270,3,6:04.0,Defensive rebound by K. Leonard,,64,62
271,3,5:49.0,K. Leonard makes 2-pt jump shot from 11 ft (assist by M. Ginóbili),,66,62
272,3,5:38.0,,Shooting foul by K. Leonard (drawn by J. Hickson),66,62
273,3,5:38.0,,J. Hickson misses free throw 1 of 2,66,62
274,3,5:38.0,,Offensive rebound by Team,66,62
275,3,5:38.0,,J. Hickson makes free throw 2 of 2,66,63
276,3,5:28.0,Loose ball foul by T. Duncan (drawn by K. Faried),,66,63
277,3,5:28.0,Turnover by T. Duncan (offensive foul),,66,63
278,3,5:28.0,,K. Faried misses free throw 1 of 2,66,63
279,3,5:28.0,,Offensive rebound by Team,66,63
280,3,5:28.0,,K. Faried makes free throw 2 of 2,66,64
281,3,5:17.0,M. Ginóbili misses 2-pt jump shot from 4 ft,,66,64
282,3,5:16.0,,Defensive rebound by T. Lawson,66,64
283,3,5:12.0,,Shooting foul by M. Ginóbili (drawn by A. Afflalo),66,64
284,3,5:12.0,,A. Afflalo misses free throw 1 of 2,66,64
285,3,5:12.0,,Offensive rebound by Team,66,64
286,3,5:12.0,,A. Afflalo makes free throw 2 of 2,66,65
287,3,4:59.0,Shooting foul by K. Faried (drawn by A. Baynes),,66,65
288,3,4:59.0,A. Baynes makes free throw 1 of 2,,67,65
289,3,4:59.0,B. Diaw enters the game for T. Duncan,,67,65
290,3,4:59.0,A. Baynes makes free throw 2 of 2,,68,65
291,3,4:40.0,,Turnover by A. Afflalo (bad pass; steal by M. Ginóbili),68,65
292,3,4:40.0,Clear path foul by W. Chandler,,68,65
293,3,4:40.0,M. Ginóbili makes clear path free throw 1 of 2,,69,65
294,3,4:40.0,M. Ginóbili misses clear path free throw 2 of 2,,69,65
295,3,4:40.0,Offensive rebound by Team,,69,65
296,3,4:26.0,Turnover by A. Baynes (3 sec),,69,65
297,3,4:04.0,,W. Chandler misses 2-pt jump shot from 6 ft,69,65
298,3,4:02.0,,Offensive rebound by K. Faried,69,65
299,3,3:57.0,,K. Faried misses 2-pt layup from 1 ft,69,65
300,3,3:56.0,Defensive rebound by M. Ginóbili,,69,65
301,3,3:52.0,K. Leonard makes 2-pt layup from 1 ft (assist by M. Ginóbili),,71,65
302,3,3:37.0,,K. Faried misses 2-pt jump shot from 3 ft,71,65
303,3,3:37.0,Defensive rebound by Team,,71,65
304,3,3:37.0,,Loose ball foul by J. Hickson (drawn by A. Baynes),71,65
305,3,3:37.0,A. Baynes makes free throw 1 of 2,,72,65
306,3,3:37.0,,D. Arthur enters the game for W. Chandler,72,65
307,3,3:37.0,,J. Nelson enters the game for T. Lawson,72,65
308,3,3:37.0,A. Baynes makes free throw 2 of 2,,73,65
309,3,3:19.0,,D. Arthur makes 3-pt jump shot from 24 ft (assist by J. Nelson),73,68
310,3,2:53.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,73,68
311,3,2:52.0,,Defensive rebound by A. Afflalo,73,68
312,3,2:35.0,,J. Nelson makes 2-pt jump shot from 10 ft,73,70
313,3,2:30.0,A. Baynes makes 2-pt dunk at rim (assist by M. Ginóbili),,75,70
314,3,2:27.0,,Denver full timeout,75,70
315,3,2:27.0,D. Green enters the game for K. Leonard,,75,70
316,3,2:10.0,,Personal foul by M. Ginóbili (drawn by A. Afflalo),75,70
317,3,2:10.0,,A. Afflalo makes free throw 1 of 2,75,71
318,3,2:10.0,,A. Afflalo makes free throw 2 of 2,75,72
319,3,1:59.0,P. Mills makes 3-pt jump shot from 26 ft (assist by M. Ginóbili),,78,72
320,3,1:41.0,,J. Nelson misses 2-pt jump shot from 18 ft,78,72
321,3,1:38.0,,Offensive rebound by K. Faried,78,72
322,3,1:31.0,,D. Arthur misses 2-pt layup at rim,78,72
323,3,1:29.0,,Offensive rebound by K. Faried,78,72
324,3,1:29.0,,K. Faried misses 2-pt tip-in from 1 ft,78,72
325,3,1:26.0,Defensive rebound by B. Diaw,,78,72
326,3,1:15.0,Turnover by B. Diaw (bad pass; steal by D. Arthur),,78,72
327,3,1:10.0,,Shooting foul by D. Green (drawn by K. Faried),78,72
328,3,1:10.0,,K. Faried misses free throw 1 of 2,78,72
329,3,1:10.0,,Offensive rebound by Team,78,72
330,3,1:10.0,,K. Faried makes free throw 2 of 2,78,73
331,3,0:55.0,B. Diaw misses 3-pt jump shot from 23 ft,,78,73
332,3,0:54.0,,Defensive rebound by A. Afflalo,78,73
333,3,0:52.0,,Personal foul by B. Diaw (drawn by K. Faried),78,73
334,3,0:52.0,,K. Faried makes free throw 1 of 2,78,74
335,3,0:52.0,,K. Faried misses free throw 2 of 2,78,74
336,3,0:50.0,Defensive rebound by B. Diaw,,78,74
337,3,0:33.0,M. Ginóbili misses 2-pt jump shot from 16 ft,,78,74
338,3,0:33.0,Offensive rebound by Team,,78,74
339,3,0:33.0,,Loose ball foul by J. Hickson (drawn by A. Baynes),78,74
340,3,0:33.0,A. Baynes makes free throw 1 of 2,,79,74
341,3,0:33.0,K. Leonard enters the game for D. Green,,79,74
342,3,0:33.0,T. Parker enters the game for P. Mills,,79,74
343,3,0:33.0,A. Baynes makes free throw 2 of 2,,80,74
344,3,0:22.0,,J. Nelson misses 2-pt jump shot from 3 ft,80,74
345,3,0:21.0,,Offensive rebound by J. Hickson,80,74
346,3,0:20.0,,J. Hickson makes 2-pt layup from 1 ft,80,76
347,3,0:01.0,Offensive foul by M. Ginóbili (drawn by J. Nelson),,80,76
348,3,0:01.0,Turnover by M. Ginóbili (offensive foul),,80,76
349,4,11:34.0,T. Duncan makes 2-pt layup from 2 ft (assist by M. Ginóbili),,82,76
350,4,11:21.0,,J. Nelson misses 3-pt jump shot from 25 ft,82,76
351,4,11:20.0,Defensive rebound by K. Leonard,,82,76
352,4,11:10.0,T. Duncan misses 2-pt layup from 2 ft,,82,76
353,4,11:09.0,,Defensive rebound by K. Faried,82,76
354,4,10:57.0,,K. Faried misses 2-pt layup at rim,82,76
355,4,10:55.0,Defensive rebound by B. Diaw,,82,76
356,4,10:44.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,85,76
357,4,10:19.0,,J. Nelson makes 2-pt layup at rim (assist by D. Arthur),85,78
358,4,10:05.0,Personal foul by K. Faried (drawn by K. Leonard),,85,78
359,4,10:05.0,D. Green enters the game for M. Ginóbili,,85,78
360,4,10:05.0,,J. Nurkić enters the game for K. Faried,85,78
361,4,9:52.0,B. Diaw makes 3-pt jump shot from 25 ft (assist by T. Parker),,88,78
362,4,9:33.0,,R. Foye misses 2-pt layup from 2 ft,88,78
363,4,9:32.0,Defensive rebound by K. Leonard,,88,78
364,4,9:18.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by D. Green),,91,78
365,4,9:18.0,,Denver full timeout,91,78
366,4,9:04.0,,J. Nurkić misses 2-pt hook shot from 6 ft,91,78
367,4,9:03.0,Defensive rebound by T. Parker,,91,78
368,4,8:41.0,T. Parker misses 2-pt jump shot from 7 ft,,91,78
369,4,8:40.0,,Defensive rebound by J. Nurkić,91,78
370,4,8:31.0,,J. Nelson misses 2-pt layup from 1 ft (block by B. Diaw),91,78
371,4,8:30.0,Defensive rebound by K. Leonard,,91,78
372,4,8:24.0,K. Leonard misses 3-pt jump shot from 24 ft,,91,78
373,4,8:23.0,Offensive rebound by Team,,91,78
374,4,8:19.0,D. Green misses 2-pt jump shot from 14 ft,,91,78
375,4,8:18.0,,Defensive rebound by D. Arthur,91,78
376,4,7:58.0,,Turnover by J. Nelson (lost ball; steal by B. Diaw),91,78
377,4,7:52.0,D. Green misses 3-pt jump shot from 24 ft,,91,78
378,4,7:51.0,Offensive rebound by T. Parker,,91,78
379,4,7:43.0,T. Parker misses 2-pt jump shot from 11 ft,,91,78
380,4,7:42.0,,Defensive rebound by J. Nelson,91,78
381,4,7:37.0,,W. Chandler makes 2-pt layup from 2 ft (assist by J. Nelson),91,80
382,4,7:37.0,,Shooting foul by D. Green (drawn by W. Chandler),91,80
383,4,7:37.0,,T. Lawson enters the game for J. Nelson,91,80
