,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
25,1,7:53.0,,A. Jefferson makes 2-pt jump shot from 16 ft (assist by K. Walker),3,8
26,1,7:32.0,C. Bosh makes 2-pt jump shot from 15 ft (assist by D. Wade),,5,8
27,1,7:05.0,,G. Henderson misses 3-pt jump shot from 25 ft,5,8
28,1,7:04.0,Defensive rebound by N. Cole,,5,8
29,1,6:53.0,Shooting foul by G. Henderson (drawn by L. Deng),,5,8
30,1,6:53.0,L. Deng misses free throw 1 of 2,,5,8
31,1,6:53.0,Offensive rebound by Team,,5,8
32,1,6:53.0,J. Hamilton enters the game for C. Bosh,,5,8
33,1,6:53.0,L. Deng makes free throw 2 of 2,,6,8
34,1,6:36.0,,A. Jefferson misses 2-pt hook shot from 9 ft,6,8
35,1,6:35.0,Defensive rebound by N. Cole,,6,8
36,1,6:20.0,N. Cole misses 2-pt hook shot from 5 ft,,6,8
37,1,6:16.0,,Defensive rebound by A. Jefferson,6,8
38,1,6:11.0,,M. Williams makes 2-pt layup at rim (assist by L. Stephenson),6,10
39,1,5:59.0,Shooting foul by M. Williams (drawn by D. Wade),,6,10
40,1,5:59.0,,Charlotte full timeout,6,10
41,1,5:59.0,,P. Hairston enters the game for G. Henderson,6,10
42,1,5:59.0,D. Wade makes free throw 1 of 2,,7,10
43,1,5:59.0,D. Wade makes free throw 2 of 2,,8,10
44,1,5:37.0,,A. Jefferson misses 2-pt jump shot from 5 ft,8,10
45,1,5:35.0,,Offensive rebound by A. Jefferson,8,10
46,1,5:35.0,,A. Jefferson misses 2-pt jump shot from 6 ft,8,10
47,1,5:30.0,,Offensive rebound by A. Jefferson,8,10
48,1,5:23.0,,Shooting foul by D. Wade (drawn by P. Hairston),8,10
49,1,5:23.0,,P. Hairston makes free throw 1 of 2,8,11
50,1,5:23.0,,P. Hairston misses free throw 2 of 2,8,11
51,1,5:22.0,Defensive rebound by S. Williams,,8,11
52,1,5:10.0,Shooting block foul by L. Stephenson (drawn by D. Wade),,8,11
53,1,5:10.0,D. Wade makes free throw 1 of 2,,9,11
54,1,5:10.0,,C. Zeller enters the game for M. Williams,9,11
55,1,5:10.0,D. Wade misses free throw 2 of 2,,9,11
56,1,5:08.0,,Defensive rebound by L. Stephenson,9,11
57,1,4:52.0,,P. Hairston misses 3-pt jump shot from 25 ft,9,11
58,1,4:51.0,,Offensive rebound by C. Zeller,9,11
59,1,4:51.0,,Turnover by C. Zeller (step out of bounds),9,11
60,1,4:37.0,N. Cole misses 3-pt jump shot from 23 ft,,9,11
61,1,4:35.0,,Defensive rebound by K. Walker,9,11
62,1,4:22.0,,C. Zeller misses 2-pt jump shot from 19 ft,9,11
63,1,4:19.0,,Offensive rebound by L. Stephenson,9,11
64,1,4:19.0,,L. Stephenson makes 2-pt layup at rim,9,13
65,1,4:12.0,Miami full timeout,,9,13
66,1,4:12.0,M. Chalmers enters the game for D. Wade,,9,13
67,1,4:12.0,,G. Neal enters the game for L. Stephenson,9,13
68,1,4:12.0,,J. Maxiell enters the game for A. Jefferson,9,13
69,1,3:59.0,L. Deng makes 2-pt jump shot from 3 ft,,11,13
70,1,3:40.0,,P. Hairston misses 3-pt jump shot from 23 ft,11,13
71,1,3:37.0,Defensive rebound by N. Cole,,11,13
72,1,3:28.0,L. Deng misses 2-pt jump shot from 5 ft (block by P. Hairston),,11,13
73,1,3:28.0,,Defensive rebound by Team,11,13
74,1,3:28.0,C. Bosh enters the game for S. Williams,,11,13
75,1,3:13.0,,G. Neal makes 3-pt jump shot from 25 ft,11,16
76,1,2:58.0,C. Bosh misses 2-pt jump shot from 4 ft (block by C. Zeller),,11,16
77,1,2:56.0,,Defensive rebound by C. Zeller,11,16
78,1,2:53.0,,K. Walker makes 2-pt layup from 1 ft (assist by C. Zeller),11,18
79,1,2:38.0,Shooting foul by C. Zeller (drawn by C. Bosh),,11,18
80,1,2:38.0,C. Bosh makes free throw 1 of 2,,12,18
81,1,2:38.0,J. Ennis enters the game for L. Deng,,12,18
82,1,2:38.0,C. Bosh makes free throw 2 of 2,,13,18
83,1,2:17.0,,C. Zeller makes 2-pt jump shot from 19 ft (assist by G. Neal),13,20
84,1,2:01.0,J. Ennis misses 2-pt layup from 2 ft (block by P. Hairston),,13,20
85,1,1:59.0,,Defensive rebound by G. Neal,13,20
86,1,1:55.0,,G. Neal misses 2-pt jump shot from 17 ft,13,20
87,1,1:53.0,Defensive rebound by M. Chalmers,,13,20
88,1,1:34.0,Turnover by C. Bosh (lost ball; steal by K. Walker),,13,20
89,1,1:29.0,,K. Walker makes 2-pt layup from 1 ft (assist by P. Hairston),13,22
90,1,1:14.0,N. Cole misses 2-pt jump shot from 5 ft,,13,22
91,1,1:12.0,Offensive rebound by J. Hamilton,,13,22
92,1,1:12.0,J. Hamilton makes 2-pt dunk at rim,,15,22
93,1,0:56.0,,C. Zeller makes 2-pt jump shot from 5 ft (assist by K. Walker),15,24
94,1,0:34.0,J. Ennis misses 3-pt jump shot from 26 ft,,15,24
95,1,0:32.0,,Defensive rebound by C. Zeller,15,24
96,1,0:15.0,,C. Zeller misses 2-pt layup from 1 ft,15,24
97,1,0:14.0,Defensive rebound by C. Bosh,,15,24
98,1,0:01.0,J. Hamilton makes 2-pt layup from 2 ft (assist by M. Chalmers),,17,24
99,1,0:00.0,,P. Hairston misses 3-pt jump shot from 53 ft,17,24
100,1,0:00.0,,Offensive rebound by Team,17,24
101,2,11:48.0,Turnover by M. Chalmers (lost ball),,17,24
102,2,11:30.0,,Personal foul by M. Chalmers (drawn by J. Maxiell),17,24
103,2,11:15.0,,J. Maxiell misses 2-pt layup from 2 ft,17,24
104,2,11:14.0,,Offensive rebound by C. Zeller,17,24
105,2,11:14.0,,C. Zeller makes 2-pt dunk at rim,17,26
106,2,11:00.0,M. Chalmers misses 2-pt layup from 1 ft,,17,26
107,2,10:58.0,,Defensive rebound by L. Stephenson,17,26
108,2,10:49.0,,Personal foul by C. Bosh (drawn by C. Zeller),17,26
109,2,10:34.0,,J. Maxiell misses 2-pt jump shot from 18 ft,17,26
110,2,10:33.0,Defensive rebound by J. Ennis,,17,26
111,2,10:24.0,,M. Williams enters the game for C. Zeller,17,26
112,2,10:08.0,C. Bosh makes 2-pt jump shot from 15 ft (assist by J. Ennis),,19,26
113,2,10:00.0,,Personal foul by M. Chalmers (drawn by G. Neal),19,26
114,2,9:51.0,,L. Stephenson misses 2-pt jump shot from 17 ft,19,26
115,2,9:50.0,Defensive rebound by S. Napier,,19,26
116,2,9:38.0,S. Napier misses 3-pt jump shot from 25 ft,,19,26
117,2,9:36.0,Offensive rebound by C. Bosh,,19,26
118,2,9:21.0,M. Chalmers makes 2-pt layup from 2 ft (assist by C. Bosh),,21,26
119,2,9:02.0,,Shooting foul by J. Ennis (drawn by L. Stephenson),21,26
120,2,9:02.0,,L. Stephenson makes free throw 1 of 2,21,27
121,2,9:02.0,,L. Stephenson misses free throw 2 of 2,21,27
122,2,9:01.0,Defensive rebound by J. Ennis,,21,27
123,2,8:51.0,S. Napier makes 2-pt layup from 1 ft,,23,27
124,2,8:37.0,,Offensive foul by G. Neal (drawn by M. Chalmers),23,27
125,2,8:37.0,,Turnover by G. Neal (offensive foul),23,27
126,2,8:37.0,Official timeout,,23,27
127,2,8:37.0,D. Wade enters the game for J. Ennis,,23,27
128,2,8:24.0,C. Bosh misses 3-pt jump shot from 26 ft,,23,27
129,2,8:23.0,,Defensive rebound by J. Maxiell,23,27
130,2,8:06.0,,M. Williams makes 2-pt layup from 1 ft (assist by L. Stephenson),23,29
131,2,7:52.0,M. Chalmers makes 2-pt layup from 1 ft (assist by D. Wade),,25,29
132,2,7:31.0,,L. Stephenson misses 2-pt jump shot from 10 ft,25,29
133,2,7:29.0,Defensive rebound by D. Wade,,25,29
134,2,7:23.0,D. Wade misses 2-pt layup from 1 ft (block by J. Maxiell),,25,29
135,2,7:20.0,,Defensive rebound by L. Stephenson,25,29
136,2,7:11.0,,Turnover by M. Williams (bad pass; steal by M. Chalmers),25,29
137,2,7:08.0,J. McRoberts makes 2-pt dunk at rim (assist by D. Wade),,27,29
138,2,6:45.0,,M. Williams misses 3-pt jump shot from 26 ft,27,29
139,2,6:44.0,Defensive rebound by C. Bosh,,27,29
140,2,6:27.0,Shooting foul by J. Maxiell (drawn by C. Bosh),,27,29
141,2,6:27.0,C. Bosh makes free throw 1 of 2,,28,29
142,2,6:27.0,S. Williams enters the game for J. McRoberts,,28,29
143,2,6:27.0,,A. Jefferson enters the game for J. Maxiell,28,29
144,2,6:27.0,,G. Henderson enters the game for G. Neal,28,29
145,2,6:27.0,C. Bosh makes free throw 2 of 2,,29,29
146,2,6:14.0,,Turnover by L. Stephenson (bad pass; steal by S. Napier),29,29
147,2,6:08.0,D. Wade makes 2-pt layup from 1 ft (assist by S. Napier),,31,29
148,2,5:53.0,,A. Jefferson makes 2-pt jump shot from 4 ft,31,31
149,2,5:42.0,Turnover by D. Wade (lost ball; steal by G. Henderson),,31,31
150,2,5:41.0,Violation by S. Williams (def goaltending),,31,31
151,2,5:41.0,,M. Williams makes 2-pt layup from 1 ft (assist by G. Henderson),31,33
152,2,5:41.0,Miami full timeout,,31,33
153,2,5:41.0,J. Hamilton enters the game for C. Bosh,,31,33
154,2,5:19.0,S. Williams makes 3-pt jump shot from 24 ft (assist by D. Wade),,34,33
155,2,5:03.0,,A. Jefferson makes 2-pt jump shot from 17 ft (assist by M. Williams),34,35
156,2,4:42.0,Shooting foul by B. Roberts (drawn by S. Napier),,34,35
157,2,4:42.0,S. Napier misses free throw 1 of 2,,34,35
158,2,4:42.0,Offensive rebound by Team,,34,35
159,2,4:42.0,,K. Walker enters the game for B. Roberts,34,35
160,2,4:42.0,S. Napier makes free throw 2 of 2,,35,35
161,2,4:28.0,,A. Jefferson makes 2-pt jump shot from 17 ft (assist by K. Walker),35,37
162,2,4:03.0,M. Chalmers misses 3-pt jump shot from 28 ft,,35,37
163,2,4:01.0,,Defensive rebound by A. Jefferson,35,37
164,2,3:49.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by L. Stephenson),35,40
165,2,3:36.0,Personal foul by L. Stephenson (drawn by D. Wade),,35,40
166,2,3:36.0,L. Deng enters the game for M. Chalmers,,35,40
167,2,3:36.0,,C. Zeller enters the game for M. Williams,35,40
168,2,3:36.0,,G. Neal enters the game for L. Stephenson,35,40
169,2,3:33.0,L. Deng makes 2-pt layup from 2 ft (assist by S. Williams),,37,40
170,2,3:33.0,Shooting foul by G. Neal (drawn by L. Deng),,37,40
171,2,3:33.0,L. Deng misses free throw 1 of 1,,37,40
172,2,3:31.0,,Defensive rebound by G. Henderson,37,40
173,2,3:13.0,,A. Jefferson misses 2-pt hook shot from 5 ft,37,40
174,2,3:12.0,,Offensive rebound by C. Zeller,37,40
175,2,3:12.0,,C. Zeller makes 2-pt tip-in from 1 ft,37,42
176,2,3:00.0,Shooting foul by K. Walker (drawn by D. Wade),,37,42
177,2,3:00.0,D. Wade makes free throw 1 of 2,,38,42
178,2,3:00.0,D. Wade makes free throw 2 of 2,,39,42
179,2,2:38.0,,G. Neal misses 2-pt jump shot from 3 ft (block by S. Williams),39,42
180,2,2:33.0,,Offensive rebound by G. Neal,39,42
181,2,2:30.0,,G. Neal misses 2-pt jump shot from 19 ft,39,42
182,2,2:22.0,Defensive rebound by S. Williams,,39,42
183,2,2:22.0,S. Williams makes 3-pt jump shot from 23 ft (assist by J. Hamilton),,42,42
184,2,1:57.0,,Turnover by Team (shot clock),42,42
185,2,1:57.0,,Charlotte full timeout,42,42
186,2,1:57.0,,P. Hairston enters the game for G. Neal,42,42
187,2,1:57.0,C. Bosh enters the game for J. Hamilton,,42,42
188,2,1:50.0,Personal foul by C. Zeller (drawn by L. Deng),,42,42
189,2,1:50.0,L. Deng makes free throw 1 of 2,,43,42
190,2,1:50.0,L. Deng makes free throw 2 of 2,,44,42
191,2,1:29.0,,K. Walker makes 2-pt jump shot from 12 ft,44,44
192,2,1:09.0,D. Wade misses 2-pt jump shot from 17 ft,,44,44
193,2,1:08.0,,Defensive rebound by C. Zeller,44,44
194,2,0:54.0,,G. Henderson makes 2-pt jump shot from 6 ft (assist by K. Walker),44,46
195,2,0:43.0,L. Deng misses 3-pt jump shot from 25 ft,,44,46
196,2,0:42.0,,Defensive rebound by C. Zeller,44,46
197,2,0:31.0,,P. Hairston misses 3-pt jump shot from 26 ft,44,46
198,2,0:30.0,Defensive rebound by C. Bosh,,44,46
199,2,0:09.0,C. Bosh misses 3-pt jump shot from 25 ft,,44,46
200,2,0:06.0,,Defensive rebound by K. Walker,44,46
201,2,0:02.0,Offensive charge foul by K. Walker (drawn by C. Bosh),,44,46
202,2,0:02.0,,Turnover by K. Walker (offensive foul),44,46
203,2,0:02.0,Miami full timeout,,44,46
204,2,0:02.0,J. McRoberts enters the game for S. Williams,,44,46
205,2,0:02.0,,J. Maxiell enters the game for A. Jefferson,44,46
206,2,0:00.0,D. Wade misses 3-pt jump shot from 23 ft,,44,46
207,2,0:00.0,Offensive rebound by Team,,44,46
208,3,11:39.0,N. Cole misses 3-pt jump shot from 25 ft,,44,46
209,3,11:36.0,,Defensive rebound by M. Williams,44,46
210,3,11:26.0,,A. Jefferson misses 2-pt layup from 1 ft,44,46
211,3,11:16.0,Defensive rebound by C. Bosh,,44,46
212,3,11:13.0,D. Wade makes 2-pt jump shot from 11 ft,,46,46
213,3,11:00.0,,M. Williams misses 2-pt jump shot from 20 ft,46,46
214,3,11:00.0,,Offensive rebound by A. Jefferson,46,46
215,3,11:00.0,,Shooting foul by S. Williams (drawn by A. Jefferson),46,46
216,3,11:00.0,,A. Jefferson makes free throw 1 of 2,46,47
217,3,11:00.0,,A. Jefferson misses free throw 2 of 2,46,47
218,3,10:58.0,Defensive rebound by C. Bosh,,46,47
219,3,10:42.0,C. Bosh misses 2-pt jump shot from 16 ft,,46,47
220,3,10:41.0,,Defensive rebound by G. Henderson,46,47
221,3,10:21.0,,A. Jefferson misses 2-pt layup from 2 ft,46,47
222,3,10:17.0,,Offensive rebound by A. Jefferson,46,47
223,3,10:17.0,,A. Jefferson makes 2-pt layup from 1 ft,46,49
224,3,10:03.0,C. Bosh makes 3-pt jump shot from 25 ft (assist by D. Wade),,49,49
225,3,9:53.0,,Personal foul by N. Cole (drawn by K. Walker),49,49
226,3,9:45.0,,A. Jefferson misses 2-pt jump shot from 9 ft,49,49
227,3,9:44.0,Defensive rebound by C. Bosh,,49,49
228,3,9:35.0,D. Wade misses 3-pt jump shot from 26 ft,,49,49
229,3,9:34.0,,Defensive rebound by A. Jefferson,49,49
230,3,9:23.0,,Personal foul by L. Deng (drawn by G. Henderson),49,49
231,3,9:16.0,,A. Jefferson makes 2-pt layup from 2 ft (assist by K. Walker),49,51
232,3,9:16.0,,Shooting foul by S. Williams (drawn by A. Jefferson),49,51
233,3,9:16.0,,A. Jefferson makes free throw 1 of 1,49,52
234,3,9:04.0,C. Bosh makes 2-pt jump shot from 16 ft (assist by D. Wade),,51,52
235,3,8:53.0,,L. Stephenson misses 2-pt layup from 1 ft,51,52
236,3,8:50.0,,Offensive rebound by Team,51,52
237,3,8:47.0,,G. Henderson misses 2-pt jump shot from 18 ft,51,52
238,3,8:46.0,Defensive rebound by C. Bosh,,51,52
239,3,8:36.0,C. Bosh makes 2-pt dunk at rim (assist by D. Wade),,53,52
240,3,8:19.0,,A. Jefferson makes 2-pt jump shot from 5 ft,53,54
241,3,8:00.0,L. Deng misses 2-pt jump shot from 18 ft,,53,54
242,3,7:59.0,,Defensive rebound by L. Stephenson,53,54
243,3,7:50.0,,L. Stephenson misses 2-pt layup from 1 ft (block by S. Williams),53,54
244,3,7:48.0,Defensive rebound by C. Bosh,,53,54
245,3,7:44.0,N. Cole makes 2-pt layup from 1 ft,,55,54
246,3,7:24.0,,Turnover by M. Williams (bad pass),55,54
247,3,7:24.0,J. Hamilton enters the game for L. Deng,,55,54
248,3,7:24.0,M. Chalmers enters the game for C. Bosh,,55,54
249,3,7:04.0,J. Hamilton misses 3-pt jump shot from 25 ft,,55,54
250,3,7:03.0,,Defensive rebound by L. Stephenson,55,54
251,3,6:56.0,,L. Stephenson makes 2-pt layup from 1 ft,55,56
252,3,6:37.0,D. Wade makes 2-pt layup from 1 ft,,57,56
253,3,6:12.0,,Shooting foul by J. Hamilton (drawn by A. Jefferson),57,56
254,3,6:12.0,,A. Jefferson misses free throw 1 of 2,57,56
255,3,6:12.0,,Offensive rebound by Team,57,56
256,3,6:12.0,,P. Hairston enters the game for G. Henderson,57,56
257,3,6:12.0,,A. Jefferson misses free throw 2 of 2,57,56
258,3,6:11.0,Defensive rebound by N. Cole,,57,56
259,3,5:57.0,D. Wade misses 2-pt layup from 1 ft (block by L. Stephenson),,57,56
260,3,5:56.0,,Defensive rebound by A. Jefferson,57,56
261,3,5:56.0,,Shooting foul by N. Cole (drawn by K. Walker),57,56
262,3,5:56.0,,Charlotte full timeout,57,56
263,3,5:56.0,,K. Walker makes free throw 1 of 2,57,57
264,3,5:56.0,,K. Walker makes free throw 2 of 2,57,58
265,3,5:47.0,Personal foul by P. Hairston (drawn by M. Chalmers),,57,58
266,3,5:31.0,D. Wade misses 2-pt jump shot from 22 ft,,57,58
267,3,5:30.0,,Defensive rebound by L. Stephenson,57,58
268,3,5:16.0,,A. Jefferson makes 2-pt jump shot from 15 ft (assist by P. Hairston),57,60
269,3,5:01.0,Shooting foul by A. Jefferson (drawn by J. Hamilton),,57,60
270,3,5:01.0,J. Hamilton makes free throw 1 of 2,,58,60
271,3,5:01.0,,C. Zeller enters the game for M. Williams,58,60
272,3,5:01.0,J. Hamilton makes free throw 2 of 2,,59,60
273,3,4:47.0,,P. Hairston misses 3-pt jump shot from 26 ft,59,60
274,3,4:46.0,Defensive rebound by S. Williams,,59,60
275,3,4:32.0,S. Williams misses 2-pt jump shot from 19 ft,,59,60
276,3,4:31.0,,Defensive rebound by K. Walker,59,60
277,3,4:16.0,,P. Hairston misses 2-pt jump shot from 4 ft,59,60
278,3,4:15.0,,Offensive rebound by A. Jefferson,59,60
279,3,4:15.0,,A. Jefferson makes 2-pt tip-in at rim,59,62
280,3,4:08.0,Miami full timeout,,59,62
281,3,4:08.0,L. Deng enters the game for S. Williams,,59,62
282,3,4:08.0,C. Bosh enters the game for D. Wade,,59,62
283,3,3:49.0,M. Chalmers misses 3-pt jump shot from 24 ft,,59,62
284,3,3:47.0,Offensive rebound by L. Deng,,59,62
285,3,3:36.0,M. Chalmers misses 2-pt jump shot from 6 ft (block by A. Jefferson),,59,62
286,3,3:36.0,Offensive rebound by Team,,59,62
287,3,3:36.0,,J. Maxiell enters the game for A. Jefferson,59,62
288,3,3:34.0,Shooting foul by K. Walker (drawn by M. Chalmers),,59,62
289,3,3:34.0,M. Chalmers makes free throw 1 of 2,,60,62
290,3,3:34.0,M. Chalmers misses free throw 2 of 2,,60,62
291,3,3:32.0,,Defensive rebound by Team,60,62
292,3,3:17.0,,J. Maxiell misses 2-pt jump shot from 10 ft,60,62
293,3,3:14.0,,Offensive rebound by L. Stephenson,60,62
294,3,3:14.0,,Charlotte full timeout,60,62
295,3,3:09.0,,Shooting foul by J. Hamilton (drawn by C. Zeller),60,62
296,3,3:09.0,,C. Zeller makes free throw 1 of 2,60,63
297,3,3:09.0,,C. Zeller makes free throw 2 of 2,60,64
298,3,2:56.0,L. Deng misses 3-pt jump shot from 25 ft,,60,64
299,3,2:55.0,,Defensive rebound by L. Stephenson,60,64
300,3,2:34.0,,P. Hairston makes 3-pt jump shot from 25 ft (assist by L. Stephenson),60,67
301,3,2:04.0,L. Deng misses 2-pt layup from 1 ft (block by P. Hairston),,60,67
302,3,2:03.0,,Defensive rebound by K. Walker,60,67
303,3,1:59.0,,P. Hairston misses 3-pt jump shot from 25 ft,60,67
304,3,1:59.0,,Offensive rebound by Team,60,67
305,3,1:59.0,Loose ball foul by J. Hamilton (drawn by C. Zeller),,60,67
306,3,1:59.0,,C. Zeller misses free throw 1 of 2,60,67
307,3,1:59.0,,Offensive rebound by Team,60,67
308,3,1:59.0,S. Napier enters the game for N. Cole,,60,67
309,3,1:59.0,,B. Roberts enters the game for L. Stephenson,60,67
310,3,1:59.0,,G. Neal enters the game for K. Walker,60,67
311,3,1:59.0,,C. Zeller makes free throw 2 of 2,60,68
312,3,1:47.0,Shooting foul by C. Zeller (drawn by C. Bosh),,60,68
313,3,1:47.0,C. Bosh makes free throw 1 of 2,,61,68
314,3,1:47.0,C. Bosh makes free throw 2 of 2,,62,68
315,3,1:31.0,,Shooting foul by S. Napier (drawn by B. Roberts),62,68
316,3,1:31.0,,B. Roberts makes free throw 1 of 2,62,69
317,3,1:31.0,,B. Roberts makes free throw 2 of 2,62,70
318,3,1:18.0,C. Bosh misses 2-pt jump shot from 7 ft,,62,70
319,3,1:17.0,,Defensive rebound by P. Hairston,62,70
320,3,1:08.0,,Turnover by C. Zeller (bad pass; steal by L. Deng),62,70
321,3,1:00.0,,Offensive charge foul by M. Chalmers (drawn by B. Roberts),62,70
322,3,1:00.0,Turnover by M. Chalmers (offensive foul),,62,70
323,3,0:46.0,,J. Maxiell makes 2-pt jump shot from 10 ft (assist by B. Roberts),62,72
324,3,0:26.0,S. Napier misses 2-pt layup from 2 ft,,62,72
325,3,0:24.0,,Defensive rebound by C. Zeller,62,72
326,3,0:02.0,,B. Roberts misses 3-pt jump shot from 26 ft,62,72
327,3,0:00.0,Defensive rebound by S. Napier,,62,72
328,4,11:48.0,,G. Neal misses 2-pt jump shot from 18 ft,62,72
329,4,11:47.0,Defensive rebound by J. McRoberts,,62,72
330,4,11:29.0,L. Deng makes 2-pt layup from 1 ft (assist by J. McRoberts),,64,72
331,4,11:18.0,,P. Hairston makes 3-pt jump shot from 26 ft (assist by G. Neal),64,75
332,4,11:08.0,Personal foul by G. Neal (drawn by M. Chalmers),,64,75
333,4,10:54.0,Turnover by J. McRoberts (bad pass; steal by J. Maxiell),,64,75
334,4,10:38.0,,Personal foul by J. McRoberts (drawn by G. Neal),64,75
335,4,10:26.0,,J. Maxiell makes 2-pt layup from 2 ft (assist by B. Roberts),64,77
336,4,10:21.0,Miami full timeout,,64,77
337,4,10:16.0,Personal foul by J. Maxiell (drawn by M. Chalmers),,64,77
338,4,10:06.0,C. Bosh misses 2-pt jump shot from 18 ft,,64,77
339,4,10:03.0,,Defensive rebound by P. Hairston,64,77
340,4,9:51.0,,Shooting foul by M. Chalmers (drawn by C. Zeller),64,77
341,4,9:51.0,,C. Zeller makes free throw 1 of 2,64,78
342,4,9:51.0,,L. Stephenson enters the game for P. Hairston,64,78
343,4,9:51.0,D. Wade enters the game for J. McRoberts,,64,78
344,4,9:51.0,,C. Zeller makes free throw 2 of 2,64,79
345,4,9:30.0,S. Napier misses 3-pt jump shot from 25 ft,,64,79
346,4,9:30.0,Offensive rebound by D. Wade,,64,79
347,4,9:30.0,Personal foul by C. Zeller (drawn by D. Wade),,64,79
348,4,9:22.0,M. Chalmers misses 2-pt jump shot from 3 ft,,64,79
349,4,9:22.0,Offensive rebound by C. Bosh,,64,79
350,4,9:22.0,Shooting foul by C. Zeller (drawn by C. Bosh),,64,79
351,4,9:22.0,C. Bosh makes free throw 1 of 2,,65,79
352,4,9:22.0,,A. Jefferson enters the game for J. Maxiell,65,79
353,4,9:22.0,,M. Williams enters the game for C. Zeller,65,79
354,4,9:22.0,C. Bosh makes free throw 2 of 2,,66,79
355,4,9:12.0,,Shooting foul by S. Napier (drawn by B. Roberts),66,79
356,4,9:12.0,,B. Roberts makes free throw 1 of 2,66,80
357,4,9:12.0,,B. Roberts makes free throw 2 of 2,66,81
358,4,8:57.0,D. Wade makes 2-pt layup at rim,,68,81
359,4,8:35.0,,B. Roberts misses 3-pt jump shot from 26 ft,68,81
360,4,8:34.0,Defensive rebound by D. Wade,,68,81
361,4,8:34.0,Personal foul by L. Stephenson (drawn by D. Wade),,68,81
362,4,8:34.0,D. Wade makes free throw 1 of 2,,69,81
363,4,8:34.0,D. Wade makes free throw 2 of 2,,70,81
364,4,8:24.0,,Turnover by L. Stephenson (offensive foul),70,81
365,4,8:24.0,M. Chalmers misses flagrant free throw 1 of 2,,70,81
366,4,8:24.0,Offensive rebound by Team,,70,81
367,4,8:24.0,M. Chalmers makes flagrant free throw 2 of 2,,71,81
368,4,8:14.0,C. Bosh misses 3-pt jump shot from 26 ft,,71,81
369,4,8:13.0,,Defensive rebound by L. Stephenson,71,81
370,4,7:50.0,,A. Jefferson misses 2-pt jump shot from 9 ft,71,81
371,4,7:46.0,Defensive rebound by L. Deng,,71,81
372,4,7:39.0,S. Napier misses 2-pt layup at rim,,71,81
373,4,7:39.0,Offensive rebound by Team,,71,81
374,4,7:31.0,,K. Walker enters the game for B. Roberts,71,81
375,4,7:24.0,Offensive foul by D. Wade (drawn by K. Walker),,71,81
376,4,7:24.0,Turnover by D. Wade (offensive foul),,71,81
377,4,7:15.0,,Turnover by G. Neal (bad pass; steal by D. Wade),71,81
378,4,7:09.0,D. Wade makes 2-pt layup from 1 ft,,73,81
379,4,6:56.0,,L. Stephenson misses 2-pt layup from 1 ft (block by D. Wade),73,81
380,4,6:56.0,,Offensive rebound by Team,73,81
381,4,6:56.0,S. Williams enters the game for L. Deng,,73,81
382,4,6:56.0,,Personal block foul by D. Wade (drawn by G. Neal),73,81
383,4,6:47.0,,A. Jefferson makes 2-pt jump shot from 8 ft (assist by K. Walker),73,83
384,4,6:30.0,C. Bosh misses 2-pt jump shot from 5 ft,,73,83
385,4,6:30.0,,Defensive rebound by Team,73,83
386,4,6:16.0,,A. Jefferson makes 2-pt jump shot from 11 ft (assist by K. Walker),73,85
