,QUARTER,TIME_REMAINING,PORTLAND_ACTION,CHICAGO_ACTION,PORTLAND_SCORE,CHICAGO_SCORE
50,1,5:36.0,,Defensive rebound by P. Gasol,15,14
51,1,5:28.0,,P. Gasol misses 2-pt jump shot from 17 ft,15,14
52,1,5:27.0,Defensive rebound by N. Batum,,15,14
53,1,5:14.0,D. Lillard makes 3-pt jump shot from 25 ft,,18,14
54,1,4:59.0,,P. Gasol misses 2-pt jump shot from 18 ft,18,14
55,1,4:59.0,Defensive rebound by Team,,18,14
56,1,4:59.0,C. Kaman enters the game for R. Lopez,,18,14
57,1,4:41.0,C. Kaman makes 2-pt jump shot from 14 ft (assist by N. Batum),,20,14
58,1,4:15.0,,M. Dunleavy makes 3-pt jump shot from 23 ft (assist by D. Rose),20,17
59,1,4:07.0,L. Aldridge makes 2-pt dunk at rim (assist by N. Batum),,22,17
60,1,3:39.0,,P. Gasol misses 2-pt jump shot from 16 ft,22,17
61,1,3:38.0,Defensive rebound by S. Blake,,22,17
62,1,3:21.0,Turnover by D. Lillard (lost ball; steal by D. Rose),,22,17
63,1,3:19.0,,Shooting foul by S. Blake (drawn by D. Rose),22,17
64,1,3:19.0,,D. Rose makes free throw 1 of 2,22,18
65,1,3:19.0,,N. Mirotić enters the game for T. Gibson,22,18
66,1,3:19.0,,D. Rose makes free throw 2 of 2,22,19
67,1,3:05.0,Personal foul by N. Mirotić (drawn by L. Aldridge),,22,19
68,1,3:05.0,,K. Hinrich enters the game for D. Rose,22,19
69,1,3:05.0,Portland full timeout,,22,19
70,1,3:05.0,A. Crabbe enters the game for N. Batum,,22,19
71,1,3:05.0,W. Matthews enters the game for D. Lillard,,22,19
72,1,2:59.0,Turnover by S. Blake (bad pass; steal by K. Hinrich),,22,19
73,1,2:55.0,,K. Hinrich makes 2-pt layup from 1 ft (assist by J. Butler),22,21
74,1,2:40.0,L. Aldridge makes 2-pt jump shot from 21 ft (assist by A. Crabbe),,24,21
75,1,2:14.0,,J. Butler misses 2-pt jump shot from 20 ft,24,21
76,1,2:13.0,Defensive rebound by C. Kaman,,24,21
77,1,1:57.0,L. Aldridge makes 2-pt jump shot from 13 ft,,26,21
78,1,1:45.0,,K. Hinrich misses 3-pt jump shot from 24 ft,26,21
79,1,1:44.0,Defensive rebound by W. Matthews,,26,21
80,1,1:29.0,L. Aldridge makes 2-pt jump shot from 20 ft,,28,21
81,1,1:13.0,,M. Dunleavy misses 3-pt jump shot from 25 ft,28,21
82,1,1:12.0,,Offensive rebound by J. Butler,28,21
83,1,1:09.0,,N. Mirotić misses 3-pt jump shot from 24 ft,28,21
84,1,1:08.0,Defensive rebound by S. Blake,,28,21
85,1,0:56.0,L. Aldridge misses 2-pt jump shot from 19 ft,,28,21
86,1,0:54.0,,Defensive rebound by M. Dunleavy,28,21
87,1,0:45.0,,P. Gasol misses 2-pt layup from 2 ft,28,21
88,1,0:43.0,Defensive rebound by L. Aldridge,,28,21
89,1,0:34.0,Turnover by S. Blake (step out of bounds),,28,21
90,1,0:34.0,,A. Brooks enters the game for M. Dunleavy,28,21
91,1,0:34.0,M. Leonard enters the game for L. Aldridge,,28,21
92,1,0:16.0,,K. Hinrich makes 3-pt jump shot from 24 ft (assist by A. Brooks),28,24
93,2,11:53.0,Turnover by S. Blake (lost ball),,28,24
94,2,11:38.0,,T. Gibson misses 2-pt jump shot from 11 ft,28,24
95,2,11:37.0,Defensive rebound by A. Crabbe,,28,24
96,2,11:29.0,Turnover by C. Kaman (bad pass; steal by J. Butler),,28,24
97,2,11:23.0,,K. Hinrich misses 2-pt jump shot from 22 ft,28,24
98,2,11:21.0,,Offensive rebound by N. Mirotić,28,24
99,2,11:21.0,,N. Mirotić misses 2-pt layup from 1 ft,28,24
100,2,11:20.0,,Offensive rebound by T. Gibson,28,24
101,2,11:20.0,,T. Gibson misses 2-pt tip-in from 1 ft,28,24
102,2,11:19.0,,Offensive rebound by N. Mirotić,28,24
103,2,11:19.0,,Shooting foul by M. Leonard (drawn by N. Mirotić),28,24
104,2,11:19.0,,N. Mirotić makes free throw 1 of 2,28,25
105,2,11:19.0,,N. Mirotić makes free throw 2 of 2,28,26
106,2,11:02.0,Turnover by W. Matthews (bad pass; steal by N. Mirotić),,28,26
107,2,10:57.0,,Shooting foul by M. Leonard (drawn by N. Mirotić),28,26
108,2,10:57.0,,N. Mirotić makes free throw 1 of 2,28,27
109,2,10:57.0,,N. Mirotić makes free throw 2 of 2,28,28
110,2,10:52.0,Personal foul by A. Brooks (drawn by S. Blake),,28,28
111,2,10:35.0,M. Leonard misses 3-pt jump shot from 26 ft,,28,28
112,2,10:34.0,,Defensive rebound by A. Brooks,28,28
113,2,10:25.0,,T. Gibson makes 2-pt jump shot from 16 ft (assist by N. Mirotić),28,30
114,2,10:11.0,W. Matthews makes 2-pt jump shot from 13 ft (assist by C. Kaman),,30,30
115,2,9:54.0,,A. Brooks makes 2-pt jump shot from 12 ft,30,32
116,2,9:35.0,M. Leonard misses 2-pt jump shot from 14 ft,,30,32
117,2,9:34.0,,Defensive rebound by N. Mirotić,30,32
118,2,9:29.0,,N. Mirotić misses 3-pt jump shot from 24 ft,30,32
119,2,9:28.0,Defensive rebound by C. Kaman,,30,32
120,2,9:17.0,S. Blake misses 2-pt jump shot from 14 ft,,30,32
121,2,9:16.0,,Defensive rebound by T. Gibson,30,32
122,2,9:13.0,,N. Mirotić makes 2-pt layup at rim (assist by A. Brooks),30,34
123,2,9:11.0,Portland full timeout,,30,34
124,2,9:11.0,N. Batum enters the game for W. Matthews,,30,34
125,2,9:11.0,D. Lillard enters the game for S. Blake,,30,34
126,2,9:11.0,,M. Dunleavy enters the game for J. Butler,30,34
127,2,8:53.0,C. Kaman misses 2-pt jump shot from 8 ft,,30,34
128,2,8:52.0,,Defensive rebound by N. Mirotić,30,34
129,2,8:40.0,,A. Brooks makes 3-pt jump shot from 25 ft (assist by K. Hinrich),30,37
130,2,8:21.0,Turnover by D. Lillard (bad pass; steal by K. Hinrich),,30,37
131,2,8:16.0,,N. Mirotić misses 2-pt layup from 1 ft,30,37
132,2,8:14.0,,Offensive rebound by T. Gibson,30,37
133,2,8:14.0,,T. Gibson misses 2-pt layup from 2 ft (block by C. Kaman),30,37
134,2,8:12.0,,Offensive rebound by A. Brooks,30,37
135,2,8:00.0,,T. Gibson misses 2-pt tip-in at rim,30,37
136,2,7:58.0,,Offensive rebound by N. Mirotić,30,37
137,2,7:58.0,,N. Mirotić misses 2-pt layup from 2 ft,30,37
138,2,7:57.0,,Offensive rebound by Team,30,37
139,2,7:57.0,R. Lopez enters the game for C. Kaman,,30,37
140,2,7:54.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by K. Hinrich),30,40
141,2,7:37.0,D. Lillard misses 2-pt jump shot from 21 ft,,30,40
142,2,7:35.0,Offensive rebound by M. Leonard,,30,40
143,2,7:32.0,D. Lillard makes 3-pt jump shot from 22 ft (assist by M. Leonard),,33,40
144,2,7:18.0,,Shooting foul by D. Lillard (drawn by N. Mirotić),33,40
145,2,7:18.0,,N. Mirotić makes free throw 1 of 2,33,41
146,2,7:18.0,L. Aldridge enters the game for M. Leonard,,33,41
147,2,7:18.0,,N. Mirotić makes free throw 2 of 2,33,42
148,2,7:01.0,D. Lillard misses 2-pt jump shot from 16 ft,,33,42
149,2,7:00.0,,Defensive rebound by T. Gibson,33,42
150,2,6:53.0,,K. Hinrich makes 2-pt jump shot from 19 ft,33,44
151,2,6:52.0,Portland full timeout,,33,44
152,2,6:52.0,,D. Rose enters the game for A. Brooks,33,44
153,2,6:37.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. Lillard),,35,44
154,2,6:19.0,,T. Gibson misses 2-pt layup from 2 ft,35,44
155,2,6:18.0,Defensive rebound by L. Aldridge,,35,44
156,2,6:09.0,L. Aldridge misses 2-pt jump shot from 20 ft,,35,44
157,2,6:08.0,,Defensive rebound by N. Mirotić,35,44
158,2,5:55.0,,D. Rose misses 2-pt jump shot from 18 ft,35,44
159,2,5:54.0,Defensive rebound by N. Batum,,35,44
160,2,5:44.0,N. Batum misses 2-pt jump shot from 20 ft,,35,44
161,2,5:42.0,,Defensive rebound by M. Dunleavy,35,44
162,2,5:39.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by D. Rose),35,46
163,2,5:23.0,R. Lopez makes 2-pt layup from 1 ft (assist by A. Crabbe),,37,46
164,2,5:06.0,,Shooting foul by R. Lopez (drawn by T. Gibson),37,46
165,2,5:06.0,,Chicago full timeout,37,46
166,2,5:06.0,,P. Gasol enters the game for N. Mirotić,37,46
167,2,5:06.0,W. Matthews enters the game for A. Crabbe,,37,46
168,2,5:06.0,,T. Gibson makes free throw 1 of 2,37,47
169,2,5:06.0,,T. Gibson makes free throw 2 of 2,37,48
170,2,4:50.0,Personal foul by T. Gibson (drawn by L. Aldridge),,37,48
171,2,4:50.0,,J. Butler enters the game for K. Hinrich,37,48
172,2,4:42.0,Shooting foul by P. Gasol (drawn by L. Aldridge),,37,48
173,2,4:42.0,L. Aldridge makes free throw 1 of 2,,38,48
174,2,4:42.0,L. Aldridge makes free throw 2 of 2,,39,48
175,2,4:26.0,,D. Rose makes 2-pt layup from 2 ft,39,50
176,2,4:07.0,D. Lillard makes 2-pt layup from 2 ft (assist by N. Batum),,41,50
177,2,3:47.0,,J. Butler misses 2-pt jump shot from 21 ft,41,50
178,2,3:46.0,,Offensive rebound by P. Gasol,41,50
179,2,3:45.0,,J. Butler makes 2-pt layup from 1 ft (assist by P. Gasol),41,52
180,2,3:45.0,,Shooting foul by L. Aldridge (drawn by J. Butler),41,52
181,2,3:45.0,,J. Butler makes free throw 1 of 1,41,53
182,2,3:22.0,N. Batum misses 2-pt jump shot from 17 ft,,41,53
183,2,3:20.0,,Defensive rebound by J. Butler,41,53
184,2,3:08.0,,D. Rose misses 3-pt jump shot from 25 ft,41,53
185,2,3:07.0,Defensive rebound by W. Matthews,,41,53
186,2,2:55.0,W. Matthews makes 2-pt jump shot from 14 ft,,43,53
187,2,2:29.0,,D. Rose misses 2-pt jump shot from 5 ft,43,53
188,2,2:27.0,,Offensive rebound by Team,43,53
189,2,2:27.0,,Chicago full timeout,43,53
190,2,2:22.0,,Personal foul by R. Lopez (drawn by P. Gasol),43,53
191,2,2:22.0,,P. Gasol misses free throw 1 of 2,43,53
192,2,2:22.0,,Offensive rebound by Team,43,53
193,2,2:22.0,C. Kaman enters the game for R. Lopez,,43,53
194,2,2:22.0,,P. Gasol misses free throw 2 of 2,43,53
195,2,2:20.0,Defensive rebound by L. Aldridge,,43,53
196,2,2:04.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Lillard),,46,53
197,2,1:45.0,,D. Rose makes 2-pt jump shot from 6 ft,46,55
198,2,1:32.0,D. Lillard makes 2-pt layup from 2 ft,,48,55
199,2,1:26.0,,Turnover by D. Rose (lost ball),48,55
200,2,1:14.0,L. Aldridge misses 2-pt jump shot from 18 ft,,48,55
201,2,1:13.0,,Defensive rebound by T. Gibson,48,55
202,2,0:54.0,,J. Butler makes 2-pt jump shot from 6 ft,48,57
203,2,0:35.0,D. Lillard makes 3-pt jump shot from 24 ft,,51,57
204,2,0:22.0,,P. Gasol makes 2-pt jump shot from 5 ft (assist by D. Rose),51,59
205,2,0:03.0,L. Aldridge misses 2-pt jump shot from 17 ft,,51,59
206,2,0:01.0,,Defensive rebound by M. Dunleavy,51,59
207,3,11:42.0,L. Aldridge makes 2-pt jump shot from 8 ft,,53,59
208,3,11:21.0,,J. Butler makes 2-pt jump shot from 9 ft (assist by P. Gasol),53,61
209,3,11:07.0,N. Batum misses 2-pt jump shot from 21 ft,,53,61
210,3,11:06.0,,Defensive rebound by J. Butler,53,61
211,3,10:56.0,,D. Rose makes 2-pt jump shot from 12 ft,53,63
212,3,10:31.0,W. Matthews misses 3-pt jump shot from 25 ft,,53,63
213,3,10:29.0,Offensive rebound by N. Batum,,53,63
214,3,10:21.0,L. Aldridge misses 2-pt jump shot from 22 ft,,53,63
215,3,10:20.0,,Defensive rebound by D. Rose,53,63
216,3,10:15.0,,D. Rose makes 2-pt layup from 1 ft,53,65
217,3,10:01.0,L. Aldridge makes 2-pt layup from 2 ft (assist by D. Lillard),,55,65
218,3,9:39.0,,P. Gasol makes 2-pt jump shot from 11 ft,55,67
219,3,9:20.0,N. Batum makes 2-pt jump shot from 21 ft (assist by R. Lopez),,57,67
220,3,8:59.0,,J. Butler misses 2-pt jump shot from 6 ft,57,67
221,3,8:57.0,Defensive rebound by D. Lillard,,57,67
222,3,8:47.0,L. Aldridge makes 2-pt jump shot from 15 ft,,59,67
223,3,8:29.0,,D. Rose misses 2-pt jump shot from 10 ft,59,67
224,3,8:28.0,Defensive rebound by R. Lopez,,59,67
225,3,8:16.0,R. Lopez misses 2-pt jump shot from 9 ft,,59,67
226,3,8:15.0,,Defensive rebound by D. Rose,59,67
227,3,8:11.0,,Shooting foul by L. Aldridge (drawn by T. Gibson),59,67
228,3,8:11.0,,T. Gibson misses free throw 1 of 2,59,67
229,3,8:11.0,,Offensive rebound by Team,59,67
230,3,8:11.0,,T. Gibson misses free throw 2 of 2,59,67
231,3,8:10.0,Defensive rebound by L. Aldridge,,59,67
232,3,8:03.0,Turnover by D. Lillard (lost ball),,59,67
233,3,7:49.0,,Turnover by M. Dunleavy (bad pass; steal by R. Lopez),59,67
234,3,7:45.0,Shooting foul by D. Rose (drawn by D. Lillard),,59,67
235,3,7:45.0,D. Lillard makes free throw 1 of 2,,60,67
236,3,7:45.0,D. Lillard makes free throw 2 of 2,,61,67
237,3,7:36.0,,D. Rose misses 2-pt layup from 2 ft (block by L. Aldridge),61,67
238,3,7:36.0,,Offensive rebound by Team,61,67
239,3,7:23.0,,M. Dunleavy misses 3-pt jump shot from 23 ft,61,67
240,3,7:22.0,Defensive rebound by L. Aldridge,,61,67
241,3,7:09.0,L. Aldridge makes 2-pt jump shot from 9 ft,,63,67
242,3,6:50.0,,T. Gibson misses 2-pt jump shot from 8 ft (block by L. Aldridge),63,67
243,3,6:50.0,,Offensive rebound by Team,63,67
244,3,6:46.0,,J. Butler misses 2-pt jump shot from 17 ft,63,67
245,3,6:45.0,Defensive rebound by N. Batum,,63,67
246,3,6:37.0,N. Batum makes 2-pt jump shot from 19 ft,,65,67
247,3,6:16.0,,M. Dunleavy makes 2-pt jump shot from 20 ft (assist by D. Rose),65,69
248,3,6:04.0,D. Lillard makes 2-pt layup from 1 ft,,67,69
249,3,5:59.0,Offensive charge foul by D. Rose (drawn by W. Matthews),,67,69
250,3,5:59.0,,Turnover by D. Rose (offensive foul),67,69
251,3,5:59.0,,Chicago full timeout,67,69
252,3,5:46.0,L. Aldridge misses 2-pt jump shot from 13 ft,,67,69
253,3,5:45.0,,Defensive rebound by P. Gasol,67,69
254,3,5:24.0,,D. Rose misses 2-pt layup from 2 ft,67,69
255,3,5:23.0,,Offensive rebound by T. Gibson,67,69
256,3,5:21.0,,D. Rose makes 2-pt layup from 1 ft (assist by P. Gasol),67,71
257,3,5:00.0,W. Matthews misses 2-pt layup from 1 ft (block by J. Butler),,67,71
258,3,4:58.0,,Defensive rebound by P. Gasol,67,71
259,3,4:53.0,,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by P. Gasol),67,74
260,3,4:35.0,N. Batum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,70,74
261,3,4:07.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by M. Dunleavy),70,76
262,3,3:50.0,L. Aldridge misses 2-pt jump shot from 17 ft,,70,76
263,3,3:50.0,Offensive rebound by R. Lopez,,70,76
264,3,3:50.0,Personal foul by M. Dunleavy (drawn by R. Lopez),,70,76
265,3,3:50.0,C. Kaman enters the game for R. Lopez,,70,76
266,3,3:50.0,S. Blake enters the game for W. Matthews,,70,76
267,3,3:50.0,,K. Hinrich enters the game for D. Rose,70,76
268,3,3:42.0,S. Blake misses 2-pt jump shot from 21 ft,,70,76
269,3,3:41.0,,Defensive rebound by J. Butler,70,76
270,3,3:28.0,,K. Hinrich misses 2-pt jump shot from 17 ft,70,76
271,3,3:27.0,,Offensive rebound by J. Butler,70,76
272,3,3:27.0,,J. Butler makes 2-pt tip-in from 1 ft,70,78
273,3,3:02.0,S. Blake makes 3-pt jump shot from 23 ft (assist by L. Aldridge),,73,78
274,3,3:02.0,Shooting foul by T. Gibson (drawn by S. Blake),,73,78
275,3,3:02.0,S. Blake misses free throw 1 of 1,,73,78
276,3,3:01.0,,Defensive rebound by P. Gasol,73,78
277,3,2:48.0,,Shooting foul by L. Aldridge (drawn by T. Gibson),73,78
278,3,2:48.0,Portland full timeout,,73,78
279,3,2:48.0,A. Crabbe enters the game for D. Lillard,,73,78
280,3,2:48.0,,T. Gibson makes free throw 1 of 2,73,79
281,3,2:48.0,,T. Gibson makes free throw 2 of 2,73,80
282,3,2:33.0,C. Kaman misses 2-pt jump shot from 14 ft,,73,80
283,3,2:32.0,,Defensive rebound by P. Gasol,73,80
284,3,2:17.0,,T. Gibson misses 2-pt jump shot from 5 ft,73,80
285,3,2:16.0,Defensive rebound by L. Aldridge,,73,80
286,3,1:55.0,S. Blake makes 3-pt jump shot from 24 ft (assist by N. Batum),,76,80
287,3,1:35.0,,P. Gasol makes 2-pt layup from 2 ft,76,82
288,3,1:10.0,S. Blake makes 2-pt layup from 1 ft,,78,82
289,3,0:45.0,,Turnover by Team (shot clock),78,82
290,3,0:45.0,,A. Brooks enters the game for M. Dunleavy,78,82
291,3,0:45.0,D. Lillard enters the game for N. Batum,,78,82
292,3,0:31.0,S. Blake misses 3-pt jump shot from 23 ft,,78,82
293,3,0:31.0,Offensive rebound by Team,,78,82
294,3,0:21.0,D. Lillard misses 2-pt jump shot from 17 ft,,78,82
295,3,0:20.0,,Defensive rebound by P. Gasol,78,82
296,3,0:02.0,,J. Butler misses 2-pt layup from 3 ft,78,82
297,3,0:01.0,,Offensive rebound by A. Brooks,78,82
298,3,0:01.0,,A. Brooks misses 2-pt tip-in from 1 ft,78,82
299,3,0:00.0,Defensive rebound by L. Aldridge,,78,82
300,4,11:38.0,,A. Brooks makes 2-pt layup at rim,78,84
301,4,11:17.0,D. Lillard misses 3-pt jump shot from 24 ft,,78,84
302,4,11:14.0,Offensive rebound by J. Freeland,,78,84
303,4,11:14.0,J. Freeland makes 2-pt layup from 1 ft,,80,84
304,4,10:56.0,,A. Brooks misses 3-pt jump shot from 23 ft,80,84
305,4,10:55.0,Defensive rebound by D. Lillard,,80,84
306,4,10:50.0,Offensive foul by C. Kaman (drawn by T. Gibson),,80,84
307,4,10:50.0,Turnover by C. Kaman (offensive foul),,80,84
308,4,10:28.0,,Shooting foul by C. Kaman (drawn by T. Gibson),80,84
309,4,10:28.0,,T. Gibson makes free throw 1 of 2,80,85
310,4,10:28.0,,T. Gibson makes free throw 2 of 2,80,86
311,4,10:07.0,C. Kaman misses 2-pt jump shot from 6 ft,,80,86
312,4,10:02.0,,Defensive rebound by K. Hinrich,80,86
313,4,10:00.0,,N. Mirotić makes 2-pt layup from 2 ft,80,88
314,4,9:46.0,Def 3 sec tech foul by T. Gibson,,80,88
315,4,9:46.0,D. Lillard misses technical free throw,,80,88
316,4,9:46.0,Offensive rebound by Team,,80,88
317,4,9:40.0,D. Lillard makes 3-pt jump shot from 24 ft,,83,88
318,4,9:23.0,,T. Gibson makes 2-pt layup from 1 ft (assist by A. Brooks),83,90
319,4,9:12.0,D. Lillard makes 2-pt layup from 1 ft,,85,90
320,4,8:58.0,,K. Hinrich misses 3-pt jump shot from 25 ft,85,90
321,4,8:56.0,,Offensive rebound by N. Mirotić,85,90
322,4,8:54.0,,Turnover by N. Mirotić (lost ball; steal by S. Blake),85,90
323,4,8:37.0,J. Freeland makes 2-pt jump shot from 19 ft (assist by C. Kaman),,87,90
324,4,8:21.0,,A. Brooks makes 2-pt layup from 1 ft,87,92
325,4,8:01.0,J. Freeland misses 2-pt jump shot from 11 ft,,87,92
326,4,8:00.0,,Defensive rebound by J. Butler,87,92
327,4,7:49.0,,A. Brooks makes 2-pt layup from 1 ft,87,94
328,4,7:49.0,Portland full timeout,,87,94
329,4,7:49.0,L. Aldridge enters the game for D. Lillard,,87,94
330,4,7:49.0,N. Batum enters the game for J. Freeland,,87,94
331,4,7:49.0,R. Lopez enters the game for C. Kaman,,87,94
332,4,7:38.0,,Violation by K. Hinrich (kicked ball),87,94
333,4,7:37.0,Shooting foul by K. Hinrich (drawn by W. Matthews),,87,94
334,4,7:37.0,W. Matthews misses free throw 1 of 2,,87,94
335,4,7:37.0,Offensive rebound by Team,,87,94
336,4,7:37.0,,D. Rose enters the game for K. Hinrich,87,94
337,4,7:37.0,W. Matthews makes free throw 2 of 2,,88,94
338,4,7:25.0,,D. Rose makes 2-pt jump shot from 6 ft (assist by A. Brooks),88,96
339,4,7:04.0,W. Matthews misses 3-pt jump shot from 24 ft,,88,96
340,4,7:03.0,,Defensive rebound by N. Mirotić,88,96
341,4,6:52.0,,D. Rose misses 2-pt jump shot from 8 ft,88,96
342,4,6:51.0,Defensive rebound by N. Batum,,88,96
343,4,6:41.0,L. Aldridge misses 2-pt jump shot from 19 ft,,88,96
344,4,6:40.0,,Defensive rebound by J. Butler,88,96
345,4,6:21.0,,A. Brooks makes 2-pt jump shot from 11 ft,88,98
346,4,6:04.0,Def 3 sec tech foul by N. Mirotić,,88,98
347,4,6:04.0,S. Blake makes technical free throw,,89,98
348,4,6:04.0,D. Lillard enters the game for S. Blake,,89,98
349,4,5:49.0,N. Batum misses 2-pt jump shot from 21 ft (block by N. Mirotić),,89,98
350,4,5:49.0,Offensive rebound by Team,,89,98
351,4,5:49.0,Turnover by Team (shot clock),,89,98
352,4,5:49.0,,Chicago full timeout,89,98
353,4,5:36.0,,A. Brooks makes 2-pt jump shot from 10 ft,89,100
354,4,5:14.0,D. Lillard makes 2-pt layup from 2 ft (assist by L. Aldridge),,91,100
355,4,4:52.0,,J. Butler misses 3-pt jump shot from 22 ft,91,100
356,4,4:51.0,Defensive rebound by D. Lillard,,91,100
357,4,4:39.0,R. Lopez misses 2-pt jump shot from 7 ft,,91,100
358,4,4:38.0,,Defensive rebound by J. Butler,91,100
359,4,4:25.0,,D. Rose makes 2-pt jump shot from 7 ft,91,102
360,4,4:11.0,D. Lillard makes 3-pt jump shot from 26 ft,,94,102
361,4,4:07.0,,Chicago full timeout,94,102
362,4,4:07.0,,P. Gasol enters the game for N. Mirotić,94,102
363,4,3:49.0,,D. Rose makes 2-pt layup from 2 ft,94,104
364,4,3:34.0,D. Lillard makes 3-pt jump shot from 24 ft,,97,104
365,4,3:12.0,,D. Rose makes 2-pt jump shot from 11 ft,97,106
366,4,3:01.0,D. Lillard misses 2-pt layup from 2 ft (block by J. Butler),,97,106
367,4,2:58.0,,Defensive rebound by T. Gibson,97,106
368,4,2:51.0,,A. Brooks makes 2-pt layup from 1 ft (assist by D. Rose),97,108
369,4,2:30.0,N. Batum misses 3-pt jump shot from 25 ft,,97,108
370,4,2:29.0,Offensive rebound by R. Lopez,,97,108
371,4,2:29.0,R. Lopez makes 2-pt tip-in from 2 ft,,99,108
372,4,2:04.0,,D. Rose misses 3-pt jump shot from 25 ft,99,108
373,4,2:03.0,,Offensive rebound by T. Gibson,99,108
374,4,1:40.0,,Turnover by A. Brooks (offensive foul),99,108
375,4,1:40.0,Offensive charge foul by A. Brooks (drawn by W. Matthews),,99,108
376,4,1:40.0,,Chicago full timeout,99,108
377,4,1:40.0,,K. Hinrich enters the game for A. Brooks,99,108
378,4,1:40.0,Portland full timeout,,99,108
379,4,1:32.0,Shooting foul by P. Gasol (drawn by L. Aldridge),,99,108
380,4,1:32.0,L. Aldridge makes free throw 1 of 2,,100,108
381,4,1:32.0,L. Aldridge makes free throw 2 of 2,,101,108
382,4,1:13.0,,T. Gibson misses 2-pt layup from 3 ft (block by R. Lopez),101,108
383,4,1:12.0,Defensive rebound by R. Lopez,,101,108
384,4,1:09.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by N. Batum),,104,108
