,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
82,1,1:18.0,,M. Chalmers misses 2-pt layup from 1 ft,23,22
83,1,1:17.0,Defensive rebound by K. Humphries,,23,22
84,1,1:12.0,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),,26,22
85,1,0:52.0,,N. Cole misses 3-pt jump shot from 24 ft,26,22
86,1,0:51.0,,Offensive rebound by C. Andersen,26,22
87,1,0:45.0,,Miami full timeout,26,22
88,1,0:45.0,R. Butler enters the game for G. Temple,,26,22
89,1,0:45.0,A. Miller enters the game for J. Wall,,26,22
90,1,0:45.0,,S. Napier enters the game for N. Cole,26,22
91,1,0:34.0,,Turnover by M. Chalmers (bad pass),26,22
92,1,0:14.0,M. Gortat makes 2-pt jump shot from 11 ft,,28,22
93,1,0:05.0,,Personal foul by O. Porter (drawn by M. Chalmers),28,22
94,1,0:01.0,,S. Napier misses 3-pt jump shot from 25 ft,28,22
95,1,0:00.0,,Offensive rebound by Team,28,22
96,2,11:37.0,R. Butler misses 3-pt jump shot from 23 ft,,28,22
97,2,11:36.0,,Defensive rebound by J. Ennis,28,22
98,2,11:23.0,,C. Andersen makes 2-pt dunk at rim (assist by C. Bosh),28,24
99,2,10:56.0,K. Humphries misses 2-pt jump shot from 20 ft,,28,24
100,2,10:55.0,Offensive rebound by R. Butler,,28,24
101,2,10:48.0,Offensive foul by K. Humphries (drawn by M. Chalmers),,28,24
102,2,10:48.0,Turnover by K. Humphries (offensive foul),,28,24
103,2,10:35.0,,C. Bosh misses 2-pt layup from 1 ft,28,24
104,2,10:34.0,,Offensive rebound by C. Bosh,28,24
105,2,10:33.0,,C. Bosh makes 2-pt tip-in at rim,28,26
106,2,10:10.0,A. Miller misses 3-pt jump shot from 24 ft,,28,26
107,2,10:09.0,,Defensive rebound by M. Chalmers,28,26
108,2,9:58.0,,C. Bosh makes 2-pt jump shot from 18 ft (assist by M. Chalmers),28,28
109,2,9:40.0,K. Humphries makes 2-pt jump shot from 10 ft (assist by K. Séraphin),,30,28
110,2,9:29.0,,Turnover by C. Bosh (lost ball; steal by O. Porter),30,28
111,2,9:21.0,K. Humphries misses 2-pt layup from 2 ft,,30,28
112,2,9:20.0,,Defensive rebound by C. Andersen,30,28
113,2,9:19.0,,Personal foul by K. Humphries (drawn by C. Andersen),30,28
114,2,9:19.0,,S. Williams enters the game for C. Andersen,30,28
115,2,9:00.0,,Shooting foul by K. Séraphin (drawn by C. Bosh),30,28
116,2,9:00.0,,C. Bosh makes free throw 1 of 2,30,29
117,2,9:00.0,,C. Bosh makes free throw 2 of 2,30,30
118,2,8:41.0,O. Porter misses 3-pt jump shot from 24 ft,,30,30
119,2,8:40.0,,Defensive rebound by C. Bosh,30,30
120,2,8:32.0,,Shooting foul by K. Séraphin (drawn by C. Bosh),30,30
121,2,8:32.0,Official timeout,,30,30
122,2,8:32.0,D. Gooden enters the game for K. Humphries,,30,30
123,2,8:32.0,P. Pierce enters the game for R. Butler,,30,30
124,2,8:32.0,M. Gortat enters the game for K. Séraphin,,30,30
125,2,8:32.0,,C. Bosh makes free throw 1 of 2,30,31
126,2,8:32.0,,D. Wade enters the game for J. Ennis,30,31
127,2,8:32.0,,C. Bosh makes free throw 2 of 2,30,32
128,2,8:14.0,M. Gortat misses 2-pt hook shot from 7 ft,,30,32
129,2,8:13.0,,Defensive rebound by S. Williams,30,32
130,2,8:07.0,,D. Wade makes 2-pt jump shot from 16 ft (assist by S. Napier),30,34
131,2,7:50.0,O. Porter misses 2-pt jump shot from 18 ft,,30,34
132,2,7:49.0,,Defensive rebound by S. Napier,30,34
133,2,7:36.0,,S. Williams misses 3-pt jump shot from 23 ft,30,34
134,2,7:35.0,Defensive rebound by P. Pierce,,30,34
135,2,7:22.0,D. Gooden makes 2-pt jump shot from 20 ft (assist by P. Pierce),,32,34
136,2,6:59.0,,C. Bosh makes 2-pt jump shot from 17 ft (assist by M. Chalmers),32,36
137,2,6:34.0,M. Gortat misses 2-pt jump shot from 9 ft,,32,36
138,2,6:33.0,Offensive rebound by D. Gooden,,32,36
139,2,6:32.0,D. Gooden makes 2-pt tip-in from 1 ft,,34,36
140,2,6:11.0,,S. Williams misses 3-pt jump shot from 23 ft,34,36
141,2,6:10.0,,Offensive rebound by S. Napier,34,36
142,2,6:05.0,,C. Bosh makes 3-pt jump shot from 25 ft (assist by S. Napier),34,39
143,2,5:39.0,D. Gooden makes 3-pt jump shot from 24 ft (assist by P. Pierce),,37,39
144,2,5:30.0,,Miami full timeout,37,39
145,2,5:30.0,J. Wall enters the game for A. Miller,,37,39
146,2,5:30.0,,C. Andersen enters the game for C. Bosh,37,39
147,2,5:30.0,,L. Deng enters the game for S. Napier,37,39
148,2,5:22.0,,C. Andersen makes 2-pt dunk at rim (assist by M. Chalmers),37,41
149,2,5:04.0,Turnover by D. Gooden (3 sec),,37,41
150,2,4:47.0,,D. Wade misses 2-pt jump shot from 8 ft,37,41
151,2,4:46.0,,Offensive rebound by S. Williams,37,41
152,2,4:41.0,,Turnover by D. Wade (lost ball; steal by P. Pierce),37,41
153,2,4:39.0,G. Temple enters the game for O. Porter,,37,41
154,2,4:26.0,P. Pierce misses 2-pt layup from 1 ft,,37,41
155,2,4:25.0,,Defensive rebound by M. Chalmers,37,41
156,2,4:17.0,,D. Wade misses 2-pt jump shot from 15 ft,37,41
157,2,4:16.0,Defensive rebound by P. Pierce,,37,41
158,2,4:08.0,J. Wall makes 2-pt layup from 2 ft,,39,41
159,2,3:58.0,,M. Chalmers misses 3-pt jump shot from 24 ft,39,41
160,2,3:57.0,Defensive rebound by G. Temple,,39,41
161,2,3:54.0,Shooting foul by S. Williams (drawn by J. Wall),,39,41
162,2,3:54.0,J. Wall makes free throw 1 of 2,,40,41
163,2,3:54.0,J. Wall makes free throw 2 of 2,,41,41
164,2,3:45.0,,M. Chalmers misses 2-pt layup at rim,41,41
165,2,3:44.0,Defensive rebound by M. Gortat,,41,41
166,2,3:39.0,P. Pierce makes 2-pt dunk at rim (assist by J. Wall),,43,41
167,2,3:14.0,,S. Williams misses 3-pt jump shot from 25 ft,43,41
168,2,3:13.0,Defensive rebound by P. Pierce,,43,41
169,2,3:10.0,Personal foul by M. Chalmers (drawn by J. Wall),,43,41
170,2,3:10.0,,C. Bosh enters the game for S. Williams,43,41
171,2,3:10.0,,N. Cole enters the game for M. Chalmers,43,41
172,2,3:04.0,Personal foul by D. Wade (drawn by M. Gortat),,43,41
173,2,2:58.0,Shooting foul by C. Bosh (drawn by D. Gooden),,43,41
174,2,2:58.0,Washington full timeout,,43,41
175,2,2:58.0,D. Gooden misses free throw 1 of 2,,43,41
176,2,2:58.0,Offensive rebound by Team,,43,41
177,2,2:58.0,D. Gooden misses free throw 2 of 2,,43,41
178,2,2:57.0,,Defensive rebound by C. Andersen,43,41
179,2,2:40.0,,D. Wade misses 2-pt jump shot from 6 ft,43,41
180,2,2:39.0,Defensive rebound by D. Gooden,,43,41
181,2,2:29.0,Turnover by G. Temple (bad pass; steal by D. Wade),,43,41
182,2,2:26.0,,Shooting foul by J. Wall (drawn by N. Cole),43,41
183,2,2:26.0,,N. Cole makes free throw 1 of 2,43,42
184,2,2:26.0,,N. Cole makes free throw 2 of 2,43,43
185,2,2:10.0,J. Wall misses 2-pt layup from 1 ft (block by C. Andersen),,43,43
186,2,2:09.0,Offensive rebound by G. Temple,,43,43
187,2,2:02.0,M. Gortat misses 2-pt jump shot from 9 ft,,43,43
188,2,2:01.0,,Defensive rebound by N. Cole,43,43
189,2,1:50.0,,D. Wade makes 2-pt jump shot from 7 ft (assist by L. Deng),43,45
190,2,1:50.0,,Shooting foul by J. Wall (drawn by D. Wade),43,45
191,2,1:50.0,,D. Wade makes free throw 1 of 1,43,46
192,2,1:35.0,D. Gooden makes 2-pt jump shot from 19 ft (assist by P. Pierce),,45,46
193,2,1:12.0,,D. Wade makes 2-pt jump shot from 6 ft,45,48
194,2,0:56.0,P. Pierce makes 2-pt jump shot from 11 ft (assist by J. Wall),,47,48
195,2,0:43.0,,Shooting foul by P. Pierce (drawn by C. Andersen),47,48
196,2,0:43.0,,C. Andersen makes free throw 1 of 2,47,49
197,2,0:43.0,,C. Andersen makes free throw 2 of 2,47,50
198,2,0:34.0,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),,49,50
199,2,0:20.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by N. Cole),49,53
200,2,0:03.0,G. Temple makes 3-pt jump shot from 23 ft (assist by J. Wall),,52,53
201,2,0:00.0,,N. Cole misses 3-pt jump shot from 30 ft,52,53
202,2,0:00.0,,Offensive rebound by Team,52,53
203,3,11:42.0,P. Pierce misses 2-pt jump shot from 13 ft,,52,53
204,3,11:41.0,,Defensive rebound by C. Bosh,52,53
205,3,11:22.0,,S. Williams misses 2-pt layup from 1 ft,52,53
206,3,11:21.0,Defensive rebound by P. Pierce,,52,53
207,3,11:02.0,G. Temple makes 3-pt jump shot from 23 ft,,55,53
208,3,10:45.0,,N. Cole makes 2-pt layup from 1 ft,55,55
209,3,10:29.0,Personal foul by S. Williams (drawn by D. Gooden),,55,55
210,3,10:22.0,D. Gooden makes 2-pt jump shot from 17 ft (assist by P. Pierce),,57,55
211,3,10:04.0,,L. Deng misses 2-pt jump shot from 19 ft,57,55
212,3,10:03.0,,Offensive rebound by C. Bosh,57,55
213,3,9:52.0,,D. Wade misses 2-pt jump shot from 15 ft,57,55
214,3,9:51.0,,Offensive rebound by L. Deng,57,55
215,3,9:41.0,,S. Williams makes 2-pt layup at rim (assist by N. Cole),57,57
216,3,9:31.0,,Offensive charge foul by P. Pierce (drawn by S. Williams),57,57
217,3,9:31.0,Turnover by P. Pierce (offensive foul),,57,57
218,3,9:17.0,,L. Deng makes 2-pt jump shot from 3 ft,57,59
219,3,9:17.0,,Shooting foul by D. Gooden (drawn by L. Deng),57,59
220,3,9:17.0,,L. Deng makes free throw 1 of 1,57,60
221,3,9:01.0,G. Temple misses 2-pt jump shot from 15 ft,,57,60
222,3,9:00.0,,Defensive rebound by C. Bosh,57,60
223,3,8:46.0,,C. Bosh misses 2-pt jump shot from 20 ft,57,60
224,3,8:45.0,Defensive rebound by G. Temple,,57,60
225,3,8:39.0,J. Wall misses 2-pt jump shot from 20 ft,,57,60
226,3,8:38.0,,Defensive rebound by S. Williams,57,60
227,3,8:30.0,,N. Cole makes 2-pt layup from 2 ft,57,62
228,3,8:30.0,Washington full timeout,,57,62
229,3,8:20.0,P. Pierce makes 2-pt layup from 1 ft,,59,62
230,3,8:20.0,Shooting foul by L. Deng (drawn by P. Pierce),,59,62
231,3,8:20.0,P. Pierce makes free throw 1 of 1,,60,62
232,3,7:59.0,,N. Cole makes 2-pt jump shot from 19 ft (assist by S. Williams),60,64
233,3,7:35.0,M. Gortat makes 2-pt hook shot from 8 ft (assist by G. Temple),,62,64
234,3,7:12.0,,N. Cole misses 3-pt jump shot from 24 ft,62,64
235,3,7:11.0,Defensive rebound by J. Wall,,62,64
236,3,7:05.0,J. Wall makes 2-pt jump shot from 10 ft,,64,64
237,3,6:45.0,,Turnover by L. Deng (lost ball; steal by J. Wall),64,64
238,3,6:40.0,J. Wall makes 2-pt layup from 1 ft,,66,64
239,3,6:40.0,,Miami full timeout,66,64
240,3,6:40.0,,C. Andersen enters the game for C. Bosh,66,64
241,3,6:22.0,,D. Wade misses 2-pt jump shot from 18 ft,66,64
242,3,6:21.0,,Offensive rebound by S. Williams,66,64
243,3,6:15.0,,Turnover by D. Wade (lost ball; steal by G. Temple),66,64
244,3,6:13.0,Turnover by G. Temple (bad pass),,66,64
245,3,5:55.0,,L. Deng misses 3-pt jump shot from 25 ft,66,64
246,3,5:54.0,Defensive rebound by M. Gortat,,66,64
247,3,5:31.0,J. Wall misses 3-pt jump shot from 24 ft,,66,64
248,3,5:30.0,,Defensive rebound by D. Wade,66,64
249,3,5:13.0,,Personal foul by D. Gooden (drawn by C. Andersen),66,64
250,3,5:05.0,,N. Cole makes 2-pt jump shot from 16 ft,66,66
251,3,4:42.0,M. Gortat makes 2-pt layup at rim,,68,66
252,3,4:21.0,,Turnover by N. Cole (step out of bounds),68,66
253,3,4:12.0,Turnover by J. Wall (bad pass; steal by S. Williams),,68,66
254,3,4:04.0,,D. Wade misses 2-pt layup from 1 ft,68,66
255,3,4:03.0,Defensive rebound by M. Gortat,,68,66
256,3,3:49.0,M. Gortat misses 2-pt hook shot from 7 ft,,68,66
257,3,3:48.0,,Defensive rebound by C. Andersen,68,66
258,3,3:29.0,,N. Cole makes 2-pt jump shot from 15 ft (assist by C. Andersen),68,68
259,3,3:02.0,M. Gortat misses 2-pt layup from 1 ft (block by L. Deng),,68,68
260,3,3:01.0,,Defensive rebound by C. Andersen,68,68
261,3,2:55.0,,C. Bosh enters the game for S. Williams,68,68
262,3,2:55.0,,J. Ennis enters the game for L. Deng,68,68
263,3,2:55.0,O. Porter enters the game for D. Gooden,,68,68
264,3,2:55.0,K. Humphries enters the game for M. Gortat,,68,68
265,3,2:49.0,,Miami full timeout,68,68
266,3,2:49.0,M. Gortat enters the game for P. Pierce,,68,68
267,3,2:49.0,,M. Chalmers enters the game for D. Wade,68,68
268,3,2:41.0,,J. Ennis misses 3-pt jump shot from 25 ft,68,68
269,3,2:40.0,Defensive rebound by J. Wall,,68,68
270,3,2:29.0,K. Humphries misses 2-pt jump shot from 17 ft,,68,68
271,3,2:28.0,Offensive rebound by Team,,68,68
272,3,2:21.0,G. Temple misses 3-pt jump shot from 24 ft,,68,68
273,3,2:20.0,,Defensive rebound by N. Cole,68,68
274,3,2:05.0,,Personal foul by M. Gortat (drawn by C. Andersen),68,68
275,3,2:05.0,,S. Napier enters the game for N. Cole,68,68
276,3,1:55.0,,C. Bosh misses 2-pt layup from 1 ft,68,68
277,3,1:54.0,Defensive rebound by M. Gortat,,68,68
278,3,1:47.0,Turnover by J. Wall (bad pass; steal by C. Andersen),,68,68
279,3,1:39.0,,Turnover by S. Napier (bad pass; steal by G. Temple),68,68
280,3,1:21.0,Turnover by K. Humphries (3 sec),,68,68
281,3,1:03.0,,Turnover by C. Bosh (bad pass),68,68
282,3,1:03.0,K. Séraphin enters the game for M. Gortat,,68,68
283,3,0:51.0,J. Wall misses 2-pt jump shot from 18 ft,,68,68
284,3,0:50.0,,Defensive rebound by S. Napier,68,68
285,3,0:36.0,,Shooting foul by J. Wall (drawn by C. Andersen),68,68
286,3,0:36.0,,C. Andersen misses free throw 1 of 2,68,68
287,3,0:36.0,,Offensive rebound by Team,68,68
288,3,0:36.0,,C. Andersen makes free throw 2 of 2,68,69
289,3,0:15.0,Shooting foul by J. Ennis (drawn by O. Porter),,68,69
290,3,0:15.0,O. Porter misses free throw 1 of 3,,68,69
291,3,0:15.0,Offensive rebound by Team,,68,69
292,3,0:15.0,O. Porter makes free throw 2 of 3,,69,69
293,3,0:15.0,R. Butler enters the game for J. Wall,,69,69
294,3,0:15.0,O. Porter makes free throw 3 of 3,,70,69
295,3,0:02.0,,M. Chalmers makes 2-pt jump shot from 6 ft,70,71
296,3,0:02.0,,Shooting foul by G. Temple (drawn by M. Chalmers),70,71
297,3,0:02.0,,M. Chalmers makes free throw 1 of 1,70,72
298,3,0:00.0,G. Temple misses 3-pt jump shot from 53 ft,,70,72
299,3,0:00.0,Offensive rebound by Team,,70,72
300,4,11:40.0,,C. Bosh misses 2-pt layup from 2 ft,70,72
301,4,11:39.0,,Offensive rebound by C. Andersen,70,72
302,4,11:33.0,,M. Chalmers misses 3-pt jump shot from 23 ft,70,72
303,4,11:32.0,Defensive rebound by A. Miller,,70,72
304,4,11:12.0,K. Séraphin misses 2-pt hook shot from 7 ft,,70,72
305,4,11:11.0,,Defensive rebound by J. Ennis,70,72
306,4,10:58.0,,J. Ennis makes 2-pt layup at rim (assist by C. Bosh),70,74
307,4,10:38.0,R. Butler misses 2-pt jump shot from 20 ft,,70,74
308,4,10:36.0,,Defensive rebound by M. Chalmers,70,74
309,4,10:33.0,Offensive charge foul by M. Chalmers (drawn by A. Miller),,70,74
310,4,10:33.0,,Turnover by M. Chalmers (offensive foul),70,74
311,4,10:09.0,K. Humphries makes 2-pt jump shot from 12 ft,,72,74
312,4,9:52.0,,C. Bosh makes 2-pt jump shot from 5 ft,72,76
313,4,9:36.0,R. Butler makes 3-pt jump shot from 24 ft (assist by A. Miller),,75,76
314,4,9:17.0,,C. Bosh makes 2-pt layup from 1 ft,75,78
315,4,9:17.0,,Shooting foul by K. Humphries (drawn by C. Bosh),75,78
316,4,9:17.0,,S. Williams enters the game for C. Andersen,75,78
317,4,9:17.0,,C. Bosh makes free throw 1 of 1,75,79
318,4,8:56.0,K. Séraphin misses 2-pt jump shot from 16 ft,,75,79
319,4,8:55.0,,Defensive rebound by C. Bosh,75,79
320,4,8:51.0,,J. Ennis makes 2-pt dunk from 1 ft (assist by M. Chalmers),75,81
321,4,8:51.0,,Shooting block foul by A. Miller (drawn by J. Ennis),75,81
322,4,8:51.0,Official timeout,,75,81
323,4,8:51.0,D. Gooden enters the game for K. Humphries,,75,81
324,4,8:51.0,J. Wall enters the game for A. Miller,,75,81
325,4,8:51.0,M. Gortat enters the game for K. Séraphin,,75,81
326,4,8:51.0,,J. Ennis makes free throw 1 of 1,75,82
327,4,8:40.0,Turnover by J. Wall (lost ball; steal by S. Napier),,75,82
328,4,8:35.0,,S. Napier makes 2-pt layup from 1 ft,75,84
329,4,8:17.0,J. Wall misses 2-pt layup from 1 ft,,75,84
330,4,8:16.0,,Defensive rebound by C. Bosh,75,84
331,4,8:04.0,,C. Bosh misses 2-pt jump shot from 15 ft,75,84
332,4,8:03.0,Defensive rebound by O. Porter,,75,84
333,4,7:56.0,D. Gooden misses 3-pt jump shot from 25 ft,,75,84
334,4,7:55.0,Offensive rebound by O. Porter,,75,84
335,4,7:54.0,O. Porter makes 2-pt jump shot from 11 ft,,77,84
336,4,7:28.0,,J. Ennis misses 3-pt jump shot from 23 ft,77,84
337,4,7:27.0,Defensive rebound by M. Gortat,,77,84
338,4,7:22.0,O. Porter makes 2-pt jump shot from 14 ft,,79,84
339,4,7:14.0,,Miami full timeout,79,84
340,4,7:14.0,P. Pierce enters the game for R. Butler,,79,84
341,4,7:14.0,,L. Deng enters the game for J. Ennis,79,84
342,4,7:03.0,,S. Williams misses 3-pt jump shot from 24 ft,79,84
343,4,7:02.0,,Offensive rebound by C. Bosh,79,84
344,4,6:58.0,,Turnover by C. Bosh (lost ball; steal by P. Pierce),79,84
345,4,6:38.0,M. Gortat misses 2-pt hook shot from 6 ft,,79,84
346,4,6:37.0,,Defensive rebound by C. Bosh,79,84
347,4,6:23.0,,C. Bosh misses 2-pt jump shot from 19 ft,79,84
348,4,6:22.0,Defensive rebound by O. Porter,,79,84
349,4,6:13.0,J. Wall makes 2-pt jump shot from 18 ft,,81,84
350,4,5:59.0,,Turnover by M. Chalmers (lost ball),81,84
351,4,5:59.0,,D. Wade enters the game for S. Napier,81,84
352,4,5:48.0,Shooting foul by S. Williams (drawn by D. Gooden),,81,84
353,4,5:48.0,D. Gooden misses free throw 1 of 2,,81,84
354,4,5:48.0,Offensive rebound by Team,,81,84
355,4,5:48.0,D. Gooden makes free throw 2 of 2,,82,84
356,4,5:40.0,,D. Wade misses 2-pt jump shot from 11 ft,82,84
357,4,5:39.0,Defensive rebound by O. Porter,,82,84
358,4,5:22.0,Shooting foul by M. Chalmers (drawn by P. Pierce),,82,84
359,4,5:22.0,P. Pierce misses free throw 1 of 2,,82,84
360,4,5:22.0,Offensive rebound by Team,,82,84
361,4,5:22.0,P. Pierce makes free throw 2 of 2,,83,84
362,4,5:11.0,,Shooting foul by M. Gortat (drawn by L. Deng),83,84
363,4,5:11.0,,L. Deng misses free throw 1 of 2,83,84
364,4,5:11.0,,Offensive rebound by Team,83,84
365,4,5:11.0,,L. Deng makes free throw 2 of 2,83,85
366,4,4:57.0,O. Porter misses 3-pt jump shot from 24 ft,,83,85
367,4,4:56.0,,Defensive rebound by M. Chalmers,83,85
368,4,4:45.0,,M. Chalmers makes 3-pt jump shot from 25 ft (assist by S. Williams),83,88
369,4,4:25.0,J. Wall misses 2-pt layup from 1 ft,,83,88
370,4,4:24.0,,Defensive rebound by C. Bosh,83,88
371,4,4:14.0,,Shooting foul by M. Gortat (drawn by D. Wade),83,88
372,4,4:14.0,,D. Wade makes free throw 1 of 2,83,89
373,4,4:14.0,,D. Wade makes free throw 2 of 2,83,90
374,4,4:01.0,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),,85,90
375,4,4:01.0,Shooting block foul by L. Deng (drawn by M. Gortat),,85,90
376,4,4:01.0,M. Gortat makes free throw 1 of 1,,86,90
377,4,3:45.0,,D. Wade makes 2-pt jump shot from 19 ft,86,92
378,4,3:36.0,Personal block foul by M. Chalmers (drawn by J. Wall),,86,92
379,4,3:36.0,G. Temple enters the game for O. Porter,,86,92
380,4,3:27.0,Shooting foul by M. Chalmers (drawn by P. Pierce),,86,92
381,4,3:27.0,P. Pierce makes free throw 1 of 2,,87,92
382,4,3:27.0,,N. Cole enters the game for M. Chalmers,87,92
383,4,3:27.0,P. Pierce makes free throw 2 of 2,,88,92
384,4,3:12.0,,C. Bosh makes 2-pt jump shot from 14 ft,88,94
385,4,3:01.0,Shooting foul by N. Cole (drawn by J. Wall),,88,94
386,4,3:01.0,J. Wall makes free throw 1 of 2,,89,94
387,4,3:01.0,J. Wall makes free throw 2 of 2,,90,94
388,4,2:40.0,,N. Cole makes 3-pt jump shot from 28 ft (assist by C. Bosh),90,97
389,4,2:20.0,D. Gooden makes 2-pt jump shot from 19 ft (assist by J. Wall),,92,97
