,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PHOENIX_ACTION,MINNESOTA_SCORE,PHOENIX_SCORE
45,1,4:43.0,,Offensive rebound by M. Morris,14,18
46,1,4:32.0,,M. Morris makes 2-pt layup at rim (assist by M. Morris),14,20
47,1,4:15.0,A. Wiggins misses 2-pt jump shot from 20 ft (block by M. Morris),,14,20
48,1,4:14.0,Offensive rebound by A. Wiggins,,14,20
49,1,4:11.0,R. Rubio misses 3-pt jump shot from 23 ft,,14,20
50,1,4:11.0,,Defensive rebound by M. Morris,14,20
51,1,4:08.0,,Personal foul by R. Rubio (drawn by E. Bledsoe),14,20
52,1,4:08.0,G. Dieng enters the game for N. Peković,,14,20
53,1,4:08.0,G. Neal enters the game for K. Martin,,14,20
54,1,4:08.0,,M. Thornton enters the game for P. Tucker,14,20
55,1,4:03.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by M. Morris),14,23
56,1,3:45.0,R. Rubio misses 3-pt jump shot from 24 ft,,14,23
57,1,3:44.0,,Defensive rebound by A. Len,14,23
58,1,3:35.0,,Offensive foul by M. Morris (drawn by R. Rubio),14,23
59,1,3:35.0,,Turnover by M. Morris (offensive foul),14,23
60,1,3:35.0,,Violation by Team (delay of game),14,23
61,1,3:35.0,,B. Wright enters the game for A. Len,14,23
62,1,3:13.0,G. Neal misses 2-pt jump shot from 4 ft,,14,23
63,1,3:12.0,Offensive rebound by R. Rubio,,14,23
64,1,3:04.0,A. Payne misses 2-pt jump shot from 19 ft,,14,23
65,1,3:03.0,Offensive rebound by G. Dieng,,14,23
66,1,2:57.0,A. Payne misses 2-pt jump shot from 20 ft,,14,23
67,1,2:56.0,,Defensive rebound by Team,14,23
68,1,2:54.0,,Phoenix full timeout,14,23
69,1,2:41.0,,M. Thornton misses 3-pt jump shot from 24 ft,14,23
70,1,2:40.0,Defensive rebound by A. Wiggins,,14,23
71,1,2:21.0,R. Rubio misses 3-pt jump shot from 24 ft,,14,23
72,1,2:20.0,,Defensive rebound by M. Morris,14,23
73,1,2:11.0,,B. Wright makes 2-pt layup from 1 ft (assist by E. Bledsoe),14,25
74,1,1:57.0,G. Neal misses 2-pt jump shot from 21 ft,,14,25
75,1,1:56.0,,Defensive rebound by E. Bledsoe,14,25
76,1,1:40.0,,M. Morris misses 3-pt jump shot from 25 ft,14,25
77,1,1:39.0,Defensive rebound by A. Payne,,14,25
78,1,1:33.0,A. Wiggins makes 2-pt jump shot from 4 ft,,16,25
79,1,1:19.0,,M. Morris misses 3-pt jump shot from 23 ft,16,25
80,1,1:18.0,Defensive rebound by G. Neal,,16,25
81,1,1:09.0,G. Dieng makes 2-pt jump shot from 14 ft (assist by A. Wiggins),,18,25
82,1,0:49.0,,Personal foul by R. Rubio (drawn by B. Wright),18,25
83,1,0:45.0,,A. Goodwin enters the game for E. Bledsoe,18,25
84,1,0:41.0,Z. LaVine enters the game for R. Rubio,,18,25
85,1,0:36.0,,M. Morris misses 2-pt jump shot from 14 ft,18,25
86,1,0:35.0,Defensive rebound by G. Neal,,18,25
87,1,0:30.0,G. Neal misses 2-pt jump shot from 14 ft,,18,25
88,1,0:29.0,,Defensive rebound by Team,18,25
89,1,0:05.0,,B. Wright misses 2-pt jump shot from 14 ft,18,25
90,1,0:04.0,,Offensive rebound by M. Morris,18,25
91,1,0:00.0,,M. Morris misses 3-pt jump shot from 24 ft,18,25
92,1,0:00.0,,Offensive rebound by Team,18,25
93,2,11:46.0,,M. Thornton makes 2-pt jump shot from 4 ft (assist by P. Tucker),18,27
94,2,11:25.0,C. Budinger makes 2-pt jump shot from 15 ft (assist by A. Payne),,20,27
95,2,11:07.0,,P. Tucker misses 3-pt jump shot from 23 ft,20,27
96,2,11:06.0,,Offensive rebound by M. Thornton,20,27
97,2,11:04.0,,M. Thornton makes 2-pt layup from 1 ft,20,29
98,2,10:55.0,Personal foul by A. Goodwin (drawn by G. Dieng),,20,29
99,2,10:47.0,G. Neal makes 2-pt layup from 2 ft,,22,29
100,2,10:23.0,,B. Wright misses 2-pt jump shot from 4 ft,22,29
101,2,10:22.0,,Offensive rebound by A. Goodwin,22,29
102,2,10:22.0,,A. Goodwin misses 2-pt layup at rim,22,29
103,2,10:19.0,Defensive rebound by A. Payne,,22,29
104,2,10:14.0,Z. LaVine misses 2-pt layup from 1 ft,,22,29
105,2,10:12.0,Offensive rebound by Z. LaVine,,22,29
106,2,10:12.0,Z. LaVine makes 2-pt layup at rim,,24,29
107,2,9:55.0,,Shooting foul by G. Neal (drawn by M. Thornton),24,29
108,2,9:55.0,,M. Thornton makes 2-pt jump shot from 9 ft (assist by B. Wright),24,31
109,2,9:55.0,,M. Thornton makes free throw 1 of 1,24,32
110,2,9:44.0,C. Budinger misses 3-pt jump shot from 25 ft,,24,32
111,2,9:43.0,,Defensive rebound by B. Wright,24,32
112,2,9:29.0,,A. Goodwin misses 2-pt layup from 2 ft,24,32
113,2,9:28.0,,Offensive rebound by B. Wright,24,32
114,2,9:28.0,,B. Wright makes 2-pt tip-in at rim,24,34
115,2,9:21.0,Shooting foul by B. Wright (drawn by Z. LaVine),,24,34
116,2,9:21.0,Z. LaVine makes free throw 1 of 2,,25,34
117,2,9:21.0,J. Hamilton enters the game for A. Payne,,25,34
118,2,9:21.0,,A. Len enters the game for M. Morris,25,34
119,2,9:21.0,Z. LaVine makes free throw 2 of 2,,26,34
120,2,9:03.0,,M. Thornton misses 3-pt jump shot from 22 ft,26,34
121,2,9:02.0,,Offensive rebound by A. Len,26,34
122,2,8:42.0,,B. Wright makes 2-pt jump shot from 3 ft (assist by A. Goodwin),26,36
123,2,8:33.0,G. Dieng makes 2-pt hook shot from 6 ft (assist by Z. LaVine),,28,36
124,2,8:13.0,,Turnover by A. Goodwin (bad pass),28,36
125,2,8:13.0,Official timeout,,28,36
126,2,8:03.0,Z. LaVine misses 2-pt jump shot from 6 ft,,28,36
127,2,8:02.0,Offensive rebound by G. Dieng,,28,36
128,2,7:51.0,G. Dieng makes 2-pt layup from 2 ft,,30,36
129,2,7:34.0,,Turnover by M. Thornton (bad pass; steal by G. Neal),30,36
130,2,7:15.0,C. Budinger misses 2-pt jump shot from 19 ft,,30,36
131,2,7:14.0,Offensive rebound by C. Budinger,,30,36
132,2,7:09.0,C. Budinger makes 2-pt layup from 1 ft,,32,36
133,2,6:42.0,,Turnover by Team (shot clock),32,36
134,2,6:42.0,K. Martin enters the game for G. Neal,,32,36
135,2,6:42.0,,E. Bledsoe enters the game for A. Goodwin,32,36
136,2,6:42.0,,T. Warren enters the game for M. Thornton,32,36
137,2,6:31.0,J. Hamilton misses 3-pt jump shot from 25 ft,,32,36
138,2,6:30.0,,Defensive rebound by A. Len,32,36
139,2,6:21.0,,Personal foul by C. Budinger (drawn by E. Bledsoe),32,36
140,2,6:09.0,,P. Tucker misses 2-pt jump shot from 19 ft,32,36
141,2,6:08.0,Defensive rebound by G. Dieng,,32,36
142,2,5:54.0,J. Hamilton misses 2-pt hook shot from 3 ft,,32,36
143,2,5:52.0,,Defensive rebound by P. Tucker,32,36
144,2,5:36.0,,P. Tucker misses 2-pt layup from 1 ft,32,36
145,2,5:35.0,,Offensive rebound by T. Warren,32,36
146,2,5:33.0,,T. Warren misses 2-pt jump shot from 7 ft,32,36
147,2,5:33.0,Defensive rebound by Team,,32,36
148,2,5:33.0,,Loose ball foul by A. Len (drawn by J. Hamilton),32,36
149,2,5:33.0,,Phoenix full timeout,32,36
150,2,5:33.0,,M. Morris enters the game for B. Wright,32,36
151,2,5:21.0,Z. LaVine misses 2-pt jump shot from 12 ft,,32,36
152,2,5:20.0,,Defensive rebound by Team,32,36
153,2,4:54.0,,M. Morris misses 2-pt jump shot from 15 ft,32,36
154,2,4:53.0,Defensive rebound by K. Martin,,32,36
155,2,4:43.0,C. Budinger makes 2-pt jump shot from 3 ft,,34,36
156,2,4:27.0,,P. Tucker makes 2-pt jump shot from 16 ft (assist by M. Morris),34,38
157,2,4:13.0,Offensive foul by K. Martin (drawn by P. Tucker),,34,38
158,2,4:13.0,Turnover by K. Martin (offensive foul),,34,38
159,2,4:04.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,34,38
160,2,4:03.0,Defensive rebound by J. Hamilton,,34,38
161,2,3:53.0,Shooting foul by A. Len (drawn by G. Dieng),,34,38
162,2,3:53.0,G. Dieng makes free throw 1 of 2,,35,38
163,2,3:53.0,G. Dieng makes free throw 2 of 2,,36,38
164,2,3:35.0,,T. Warren misses 3-pt jump shot from 22 ft,36,38
165,2,3:34.0,Defensive rebound by G. Dieng,,36,38
166,2,3:27.0,C. Budinger makes 2-pt layup at rim (assist by K. Martin),,38,38
167,2,3:07.0,,T. Warren makes 2-pt jump shot from 3 ft (assist by E. Bledsoe),38,40
168,2,2:53.0,K. Martin makes 2-pt jump shot from 21 ft (assist by G. Dieng),,40,40
169,2,2:41.0,,E. Bledsoe misses 2-pt layup from 2 ft (block by J. Hamilton),40,40
170,2,2:41.0,,Offensive rebound by Team,40,40
171,2,2:41.0,Minnesota full timeout,,40,40
172,2,2:41.0,,M. Morris enters the game for A. Len,40,40
173,2,2:30.0,,M. Morris makes 2-pt jump shot from 19 ft (assist by E. Bledsoe),40,42
174,2,2:11.0,Shooting foul by P. Tucker (drawn by K. Martin),,40,42
175,2,2:11.0,K. Martin makes free throw 1 of 2,,41,42
176,2,2:11.0,K. Martin makes free throw 2 of 2,,42,42
177,2,2:01.0,,M. Morris misses 2-pt layup from 2 ft,42,42
178,2,2:00.0,,Offensive rebound by T. Warren,42,42
179,2,2:00.0,,T. Warren makes 2-pt layup from 1 ft,42,44
180,2,1:45.0,Z. LaVine misses 2-pt jump shot from 7 ft,,42,44
181,2,1:44.0,,Defensive rebound by T. Warren,42,44
182,2,1:33.0,,M. Morris misses 3-pt jump shot from 24 ft,42,44
183,2,1:33.0,Defensive rebound by Team,,42,44
184,2,1:15.0,K. Martin makes 2-pt jump shot from 9 ft,,44,44
185,2,0:56.0,,M. Morris misses 2-pt jump shot from 16 ft,44,44
186,2,0:55.0,,Offensive rebound by M. Morris,44,44
187,2,0:51.0,Violation by J. Hamilton (def goaltending),,44,44
188,2,0:51.0,,T. Warren makes 2-pt layup from 1 ft,44,46
189,2,0:40.0,K. Martin misses 2-pt jump shot from 4 ft,,44,46
190,2,0:39.0,,Defensive rebound by P. Tucker,44,46
191,2,0:30.0,,T. Warren makes 2-pt layup from 2 ft (assist by E. Bledsoe),44,48
192,2,0:21.0,Minnesota full timeout,,44,48
193,2,0:21.0,G. Neal enters the game for J. Hamilton,,44,48
194,2,0:19.0,Turnover by G. Neal (bad pass; steal by M. Morris),,44,48
195,2,0:15.0,,T. Warren makes 2-pt layup at rim (assist by E. Bledsoe),44,50
196,2,0:15.0,,Shooting foul by G. Dieng (drawn by T. Warren),44,50
197,2,0:15.0,,T. Warren misses free throw 1 of 1,44,50
198,2,0:15.0,Defensive rebound by C. Budinger,,44,50
199,2,0:03.0,K. Martin misses 2-pt jump shot from 20 ft,,44,50
200,2,0:02.0,,Defensive rebound by M. Morris,44,50
201,2,0:00.0,,M. Morris misses 3-pt jump shot from 81 ft,44,50
202,2,0:00.0,,Offensive rebound by Team,44,50
203,3,11:46.0,,Personal foul by G. Dieng (drawn by M. Morris),44,50
204,3,11:46.0,,M. Morris makes free throw 1 of 2,44,51
205,3,11:46.0,,M. Morris makes free throw 2 of 2,44,52
206,3,11:40.0,Turnover by A. Payne (bad pass; steal by E. Bledsoe),,44,52
207,3,11:40.0,,Turnover by E. Bledsoe (bad pass),44,52
208,3,11:40.0,J. Hamilton enters the game for A. Payne,,44,52
209,3,11:40.0,,A. Goodwin enters the game for E. Bledsoe,44,52
210,3,11:23.0,A. Wiggins misses 2-pt jump shot from 4 ft (block by M. Morris),,44,52
211,3,11:21.0,,Defensive rebound by Team,44,52
212,3,11:12.0,,Offensive foul by A. Len (drawn by K. Martin),44,52
213,3,11:12.0,,Turnover by A. Len (offensive foul),44,52
214,3,11:00.0,K. Martin makes 2-pt jump shot from 8 ft,,46,52
215,3,10:45.0,,Turnover by A. Len (lost ball; steal by G. Dieng),46,52
216,3,10:38.0,J. Hamilton makes 2-pt layup from 1 ft (assist by R. Rubio),,48,52
217,3,10:22.0,,M. Morris misses 3-pt jump shot from 24 ft,48,52
218,3,10:21.0,,Offensive rebound by Team,48,52
219,3,10:21.0,,E. Bledsoe enters the game for A. Goodwin,48,52
220,3,10:18.0,,M. Morris makes 2-pt jump shot from 18 ft (assist by P. Tucker),48,54
221,3,9:53.0,J. Hamilton misses 3-pt jump shot from 23 ft,,48,54
222,3,9:52.0,,Defensive rebound by E. Bledsoe,48,54
223,3,9:46.0,,E. Bledsoe misses 2-pt layup from 1 ft,48,54
224,3,9:46.0,Defensive rebound by G. Dieng,,48,54
225,3,9:38.0,J. Hamilton misses 2-pt layup from 1 ft,,48,54
226,3,9:37.0,Offensive rebound by J. Hamilton,,48,54
227,3,9:37.0,J. Hamilton makes 2-pt layup from 1 ft,,50,54
228,3,9:21.0,,Turnover by P. Tucker (discontinued dribble),50,54
229,3,9:12.0,J. Hamilton makes 2-pt dunk at rim (assist by R. Rubio),,52,54
230,3,9:11.0,,Phoenix full timeout,52,54
231,3,8:43.0,Turnover by J. Hamilton (3 sec),,52,54
232,3,8:31.0,,P. Tucker misses 2-pt hook shot from 2 ft,52,54
233,3,8:30.0,,Offensive rebound by P. Tucker,52,54
234,3,8:26.0,,P. Tucker makes 2-pt layup from 1 ft,52,56
235,3,8:15.0,Shooting foul by P. Tucker (drawn by K. Martin),,52,56
236,3,8:15.0,,Technical foul by P. Tucker,52,56
237,3,8:15.0,K. Martin makes technical free throw,,53,56
238,3,8:15.0,K. Martin makes free throw 1 of 2,,54,56
239,3,8:15.0,K. Martin makes free throw 2 of 2,,55,56
240,3,8:04.0,,E. Bledsoe misses 2-pt layup from 1 ft,55,56
241,3,8:04.0,Defensive rebound by R. Rubio,,55,56
242,3,8:04.0,,Loose ball foul by A. Len (drawn by R. Rubio),55,56
243,3,8:04.0,,B. Wright enters the game for A. Len,55,56
244,3,7:51.0,Shooting foul by M. Morris (drawn by G. Dieng),,55,56
245,3,7:51.0,G. Dieng makes free throw 1 of 2,,56,56
246,3,7:51.0,G. Dieng makes free throw 2 of 2,,57,56
247,3,7:39.0,,B. Wright misses 2-pt jump shot from 12 ft,57,56
248,3,7:38.0,,Offensive rebound by P. Tucker,57,56
249,3,7:36.0,,P. Tucker makes 2-pt layup from 1 ft,57,58
250,3,7:21.0,J. Hamilton misses 3-pt jump shot from 24 ft,,57,58
251,3,7:20.0,Offensive rebound by A. Wiggins,,57,58
252,3,7:15.0,K. Martin misses 3-pt jump shot from 24 ft,,57,58
253,3,7:15.0,,Defensive rebound by M. Morris,57,58
254,3,7:04.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by M. Morris),57,61
255,3,7:01.0,Minnesota full timeout,,57,61
256,3,6:38.0,K. Martin makes 2-pt jump shot from 15 ft (assist by G. Dieng),,59,61
257,3,6:17.0,,B. Wright misses 2-pt layup from 2 ft,59,61
258,3,6:16.0,,Offensive rebound by M. Morris,59,61
259,3,6:06.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,59,61
260,3,6:05.0,Defensive rebound by G. Dieng,,59,61
261,3,5:59.0,R. Rubio makes 2-pt jump shot from 16 ft,,61,61
262,3,5:34.0,,E. Bledsoe misses 3-pt jump shot from 23 ft,61,61
263,3,5:33.0,Defensive rebound by R. Rubio,,61,61
264,3,5:28.0,Turnover by R. Rubio (bad pass; steal by P. Tucker),,61,61
265,3,5:22.0,,E. Bledsoe makes 2-pt jump shot from 18 ft,61,63
266,3,5:03.0,J. Hamilton makes 2-pt hook shot from 4 ft (assist by G. Dieng),,63,63
267,3,4:43.0,,E. Bledsoe makes 2-pt jump shot from 15 ft,63,65
268,3,4:24.0,,Violation by E. Bledsoe (kicked ball),63,65
269,3,4:24.0,A. Payne enters the game for K. Martin,,63,65
270,3,4:24.0,G. Neal enters the game for J. Hamilton,,63,65
271,3,4:24.0,,M. Thornton enters the game for P. Tucker,63,65
272,3,4:15.0,,Violation by M. Thornton (kicked ball),63,65
273,3,4:10.0,R. Rubio makes 2-pt jump shot from 21 ft (assist by G. Dieng),,65,65
274,3,3:53.0,,E. Bledsoe makes 3-pt jump shot from 24 ft,65,68
275,3,3:41.0,G. Dieng misses 2-pt jump shot from 10 ft,,65,68
276,3,3:40.0,,Defensive rebound by M. Morris,65,68
277,3,3:37.0,,Personal foul by R. Rubio (drawn by E. Bledsoe),65,68
278,3,3:30.0,,Personal foul by A. Wiggins (drawn by M. Morris),65,68
279,3,3:24.0,,M. Thornton makes 2-pt jump shot from 17 ft (assist by M. Morris),65,70
280,3,3:05.0,R. Rubio misses 2-pt jump shot from 20 ft,,65,70
281,3,3:04.0,,Defensive rebound by M. Thornton,65,70
282,3,2:58.0,,B. Wright makes 2-pt dunk at rim (assist by E. Bledsoe),65,72
283,3,2:58.0,Minnesota full timeout,,65,72
284,3,2:47.0,G. Neal misses 2-pt jump shot from 18 ft,,65,72
285,3,2:46.0,,Defensive rebound by B. Wright,65,72
286,3,2:40.0,,Turnover by E. Bledsoe (bad pass),65,72
287,3,2:25.0,R. Rubio misses 3-pt jump shot from 23 ft,,65,72
288,3,2:24.0,,Defensive rebound by M. Thornton,65,72
289,3,2:13.0,,M. Morris makes 2-pt dunk at rim (assist by M. Morris),65,74
290,3,2:00.0,R. Rubio makes 2-pt layup from 1 ft,,67,74
291,3,1:44.0,,M. Morris makes 2-pt jump shot from 16 ft,67,76
292,3,1:22.0,A. Payne misses 2-pt dunk at rim,,67,76
293,3,1:22.0,,Defensive rebound by B. Wright,67,76
294,3,1:18.0,,M. Thornton misses 2-pt layup from 1 ft,67,76
295,3,1:17.0,,Offensive rebound by M. Morris,67,76
296,3,1:17.0,,M. Morris makes 2-pt tip-in at rim,67,78
297,3,0:58.0,A. Wiggins makes 2-pt jump shot from 3 ft,,69,78
298,3,0:35.0,,Turnover by E. Bledsoe (bad pass),69,78
299,3,0:35.0,,A. Goodwin enters the game for E. Bledsoe,69,78
300,3,0:35.0,Z. LaVine enters the game for R. Rubio,,69,78
301,3,0:21.0,A. Wiggins misses 2-pt layup at rim,,69,78
302,3,0:20.0,Offensive rebound by A. Payne,,69,78
303,4,11:43.0,Shooting foul by B. Wright (drawn by A. Payne),,69,78
304,4,11:43.0,A. Payne makes free throw 1 of 2,,70,78
305,4,11:43.0,A. Payne makes free throw 2 of 2,,71,78
306,4,11:25.0,,Personal foul by G. Neal (drawn by M. Thornton),71,78
307,4,11:25.0,C. Budinger enters the game for A. Wiggins,,71,78
308,4,11:18.0,,M. Morris makes 2-pt jump shot from 19 ft (assist by A. Goodwin),71,80
309,4,10:57.0,Z. LaVine misses 3-pt jump shot from 23 ft,,71,80
310,4,10:56.0,,Defensive rebound by M. Thornton,71,80
311,4,10:48.0,,M. Thornton makes 2-pt jump shot from 19 ft,71,82
312,4,10:31.0,J. Hamilton makes 2-pt jump shot from 4 ft,,73,82
313,4,10:19.0,,M. Thornton makes 3-pt jump shot from 24 ft (assist by A. Goodwin),73,85
314,4,9:58.0,Turnover by J. Hamilton (lost ball; steal by M. Thornton),,73,85
315,4,9:52.0,,M. Thornton misses 3-pt jump shot from 25 ft,73,85
316,4,9:50.0,Defensive rebound by G. Neal,,73,85
317,4,9:37.0,G. Neal misses 3-pt jump shot from 25 ft,,73,85
318,4,9:36.0,,Defensive rebound by T. Warren,73,85
319,4,9:18.0,,A. Goodwin misses 3-pt jump shot from 24 ft,73,85
320,4,9:17.0,Defensive rebound by J. Hamilton,,73,85
321,4,9:15.0,Personal foul by A. Goodwin (drawn by J. Hamilton),,73,85
322,4,9:15.0,Minnesota full timeout,,73,85
323,4,9:06.0,Turnover by Z. LaVine (lost ball; steal by M. Thornton),,73,85
324,4,9:01.0,,B. Wright makes 2-pt tip-in from 1 ft,73,87
325,4,9:01.0,,A. Goodwin misses 2-pt layup from 1 ft,73,87
326,4,9:01.0,,Offensive rebound by B. Wright,73,87
327,4,8:45.0,C. Budinger makes 2-pt jump shot from 3 ft (assist by Z. LaVine),,75,87
328,4,8:22.0,,M. Morris misses 2-pt jump shot from 21 ft,75,87
329,4,8:22.0,,Offensive rebound by A. Goodwin,75,87
330,4,8:22.0,,Shooting foul by G. Neal (drawn by A. Goodwin),75,87
331,4,8:22.0,,A. Goodwin misses free throw 1 of 2,75,87
332,4,8:22.0,,Offensive rebound by Team,75,87
333,4,8:22.0,,A. Goodwin makes free throw 2 of 2,75,88
334,4,8:08.0,Shooting foul by M. Thornton (drawn by G. Neal),,75,88
335,4,8:08.0,G. Neal makes free throw 1 of 2,,76,88
336,4,8:08.0,,P. Tucker enters the game for M. Morris,76,88
337,4,8:08.0,G. Neal makes free throw 2 of 2,,77,88
338,4,7:45.0,,P. Tucker misses 2-pt layup from 1 ft,77,88
339,4,7:44.0,Defensive rebound by C. Budinger,,77,88
340,4,7:38.0,Z. LaVine misses 2-pt jump shot from 3 ft,,77,88
341,4,7:37.0,,Defensive rebound by T. Warren,77,88
342,4,7:33.0,Offensive charge foul by T. Warren (drawn by C. Budinger),,77,88
343,4,7:33.0,,Turnover by T. Warren (offensive foul),77,88
344,4,7:24.0,G. Neal makes 2-pt jump shot from 18 ft (assist by Z. LaVine),,79,88
345,4,7:07.0,,Turnover by P. Tucker (bad pass; steal by Z. LaVine),79,88
346,4,7:04.0,Shooting foul by A. Goodwin (drawn by Z. LaVine),,79,88
347,4,7:04.0,Z. LaVine makes free throw 1 of 2,,80,88
348,4,7:04.0,,E. Bledsoe enters the game for A. Goodwin,80,88
349,4,7:04.0,Z. LaVine makes free throw 2 of 2,,81,88
350,4,6:41.0,,T. Warren makes 2-pt jump shot from 3 ft (assist by E. Bledsoe),81,90
351,4,6:31.0,G. Neal misses 2-pt jump shot from 20 ft,,81,90
352,4,6:30.0,,Defensive rebound by B. Wright,81,90
353,4,6:13.0,,M. Thornton misses 3-pt jump shot from 24 ft,81,90
354,4,6:12.0,Defensive rebound by C. Budinger,,81,90
355,4,6:00.0,Personal foul by M. Thornton (drawn by G. Neal),,81,90
356,4,6:00.0,,Technical foul by M. Thornton,81,90
357,4,6:00.0,G. Neal makes technical free throw,,82,90
358,4,6:00.0,G. Neal makes free throw 1 of 2,,83,90
359,4,6:00.0,R. Rubio enters the game for Z. LaVine,,83,90
360,4,6:00.0,G. Neal makes free throw 2 of 2,,84,90
361,4,5:47.0,,E. Bledsoe makes 2-pt jump shot from 20 ft,84,92
362,4,5:31.0,A. Payne misses 2-pt jump shot from 8 ft,,84,92
363,4,5:30.0,,Defensive rebound by B. Wright,84,92
364,4,5:21.0,,E. Bledsoe misses 2-pt jump shot from 4 ft,84,92
365,4,5:20.0,,Offensive rebound by B. Wright,84,92
366,4,5:15.0,Official timeout,,84,92
367,4,5:15.0,K. Martin enters the game for G. Neal,,84,92
368,4,5:15.0,A. Wiggins enters the game for C. Budinger,,84,92
369,4,5:03.0,,Personal foul by A. Payne (drawn by P. Tucker),84,92
370,4,5:03.0,,M. Morris enters the game for M. Thornton,84,92
371,4,4:51.0,,P. Tucker misses 2-pt jump shot from 4 ft (block by J. Hamilton),84,92
372,4,4:49.0,Defensive rebound by R. Rubio,,84,92
373,4,4:44.0,K. Martin makes 2-pt jump shot from 9 ft (assist by R. Rubio),,86,92
374,4,4:22.0,,M. Morris makes 2-pt jump shot from 5 ft,86,94
375,4,4:00.0,A. Payne misses 2-pt jump shot from 21 ft,,86,94
376,4,4:00.0,,Defensive rebound by P. Tucker,86,94
377,4,3:50.0,,M. Morris makes 2-pt jump shot from 16 ft (assist by E. Bledsoe),86,96
378,4,3:49.0,Minnesota full timeout,,86,96
379,4,3:49.0,G. Dieng enters the game for A. Payne,,86,96
380,4,3:39.0,Personal foul by T. Warren (drawn by K. Martin),,86,96
381,4,3:39.0,K. Martin misses free throw 1 of 2,,86,96
382,4,3:39.0,Offensive rebound by Team,,86,96
383,4,3:39.0,K. Martin makes free throw 2 of 2,,87,96
384,4,3:20.0,,T. Warren makes 2-pt dunk at rim (assist by B. Wright),87,98
385,4,3:20.0,,Shooting foul by G. Dieng (drawn by T. Warren),87,98
386,4,3:20.0,,T. Warren makes free throw 1 of 1,87,99
387,4,2:59.0,J. Hamilton makes 3-pt jump shot from 24 ft (assist by R. Rubio),,90,99
