,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CLEVELAND_ACTION,CHICAGO_SCORE,CLEVELAND_SCORE
218,2,2:31.0,P. Gasol misses 2-pt tip-in at rim,,34,46
219,2,2:29.0,,Defensive rebound by T. Mozgov,34,46
220,2,2:16.0,,T. Mozgov makes 2-pt jump shot from 16 ft (assist by K. Irving),34,48
221,2,2:03.0,Personal foul by T. Thompson (drawn by T. Gibson),,34,48
222,2,1:58.0,Personal foul by T. Thompson (drawn by T. Gibson),,34,48
223,2,1:58.0,T. Gibson makes free throw 1 of 2,,35,48
224,2,1:58.0,T. Gibson misses free throw 2 of 2,,35,48
225,2,1:56.0,,Defensive rebound by T. Mozgov,35,48
226,2,1:42.0,,L. James makes 2-pt layup at rim (assist by K. Irving),35,50
227,2,1:42.0,,Shooting foul by P. Gasol (drawn by L. James),35,50
228,2,1:42.0,,S. Marion enters the game for T. Thompson,35,50
229,2,1:42.0,,L. James misses free throw 1 of 1,35,50
230,2,1:41.0,Defensive rebound by T. Gibson,,35,50
231,2,1:25.0,P. Gasol misses 2-pt layup at rim,,35,50
232,2,1:24.0,,Defensive rebound by S. Marion,35,50
233,2,1:15.0,,T. Mozgov misses 2-pt layup from 1 ft (block by T. Gibson),35,50
234,2,1:13.0,Defensive rebound by J. Butler,,35,50
235,2,1:10.0,D. Rose makes 2-pt layup at rim (assist by J. Butler),,37,50
236,2,0:50.0,,K. Irving makes 2-pt jump shot from 18 ft,37,52
237,2,0:31.0,J. Butler makes 2-pt jump shot from 9 ft,,39,52
238,2,0:11.0,,K. Irving makes 2-pt jump shot from 5 ft,39,54
239,2,0:00.0,D. Rose misses 2-pt jump shot from 20 ft,,39,54
240,2,0:00.0,Offensive rebound by Team,,39,54
241,3,11:42.0,,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),39,57
242,3,11:28.0,D. Rose makes 2-pt jump shot from 5 ft,,41,57
243,3,11:15.0,,K. Love misses 2-pt jump shot from 5 ft (block by J. Butler),41,57
244,3,11:14.0,,Offensive rebound by T. Mozgov,41,57
245,3,11:13.0,,T. Mozgov misses 2-pt layup from 2 ft (block by T. Gibson),41,57
246,3,11:13.0,,Offensive rebound by T. Mozgov,41,57
247,3,11:11.0,,T. Mozgov makes 2-pt layup from 1 ft,41,59
248,3,10:54.0,Personal foul by L. James (drawn by J. Butler),,41,59
249,3,10:40.0,T. Gibson misses 2-pt jump shot from 11 ft,,41,59
250,3,10:37.0,,Defensive rebound by L. James,41,59
251,3,10:22.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),41,62
252,3,9:58.0,J. Butler misses 2-pt jump shot from 16 ft,,41,62
253,3,9:57.0,,Defensive rebound by J. Smith,41,62
254,3,9:43.0,,K. Irving misses 2-pt layup from 1 ft (block by T. Gibson),41,62
255,3,9:40.0,,Offensive rebound by K. Love,41,62
256,3,9:40.0,,K. Love makes 2-pt layup at rim,41,64
257,3,9:36.0,Chicago full timeout,,41,64
258,3,9:22.0,T. Gibson misses 2-pt jump shot from 4 ft,,41,64
259,3,9:20.0,Offensive rebound by T. Gibson,,41,64
260,3,9:19.0,Turnover by T. Gibson (lost ball),,41,64
261,3,9:07.0,,L. James misses 2-pt layup from 1 ft,41,64
262,3,9:02.0,Defensive rebound by T. Gibson,,41,64
263,3,8:52.0,T. Gibson misses 2-pt layup at rim,,41,64
264,3,8:50.0,,Defensive rebound by K. Love,41,64
265,3,8:34.0,,L. James misses 3-pt jump shot from 24 ft,41,64
266,3,8:33.0,Defensive rebound by D. Rose,,41,64
267,3,8:28.0,D. Rose makes 3-pt jump shot from 26 ft,,44,64
268,3,8:05.0,,K. Love misses 2-pt jump shot from 8 ft,44,64
269,3,8:02.0,Defensive rebound by J. Butler,,44,64
270,3,7:55.0,D. Rose makes 3-pt jump shot from 26 ft (assist by J. Butler),,47,64
271,3,7:28.0,,L. James makes 2-pt jump shot from 21 ft,47,66
272,3,7:15.0,P. Gasol misses 2-pt jump shot from 16 ft,,47,66
273,3,7:14.0,,Defensive rebound by K. Irving,47,66
274,3,7:01.0,,K. Love misses 2-pt jump shot from 19 ft,47,66
275,3,7:00.0,Defensive rebound by P. Gasol,,47,66
276,3,6:53.0,Shooting foul by K. Love (drawn by T. Gibson),,47,66
277,3,6:53.0,T. Gibson misses free throw 1 of 2,,47,66
278,3,6:53.0,Offensive rebound by Team,,47,66
279,3,6:53.0,T. Gibson makes free throw 2 of 2,,48,66
280,3,6:40.0,,Shooting foul by T. Gibson (drawn by K. Love),48,66
281,3,6:40.0,,K. Love makes free throw 1 of 3,48,67
282,3,6:40.0,,K. Love makes free throw 2 of 3,48,68
283,3,6:40.0,,K. Love misses free throw 3 of 3,48,68
284,3,6:37.0,Defensive rebound by P. Gasol,,48,68
285,3,6:28.0,J. Butler misses 2-pt jump shot from 4 ft,,48,68
286,3,6:28.0,,Defensive rebound by Team,48,68
287,3,6:28.0,Loose ball foul by T. Gibson (drawn by K. Love),,48,68
288,3,6:16.0,,T. Mozgov makes 2-pt layup at rim (assist by K. Love),48,70
289,3,6:04.0,P. Gasol makes 2-pt dunk at rim,,50,70
290,3,5:46.0,,K. Irving makes 2-pt jump shot from 9 ft,50,72
291,3,5:35.0,D. Rose makes 3-pt jump shot from 24 ft,,53,72
292,3,5:15.0,,T. Mozgov misses 2-pt jump shot from 16 ft,53,72
293,3,5:14.0,Defensive rebound by T. Gibson,,53,72
294,3,5:04.0,D. Rose misses 3-pt jump shot from 25 ft,,53,72
295,3,5:03.0,,Defensive rebound by T. Mozgov,53,72
296,3,4:45.0,,K. Irving misses 3-pt jump shot from 24 ft,53,72
297,3,4:44.0,Defensive rebound by T. Gibson,,53,72
298,3,4:36.0,Shooting foul by T. Mozgov (drawn by J. Butler),,53,72
299,3,4:36.0,J. Butler makes free throw 1 of 2,,54,72
300,3,4:36.0,,T. Thompson enters the game for K. Love,54,72
301,3,4:36.0,J. Butler makes free throw 2 of 2,,55,72
302,3,4:18.0,,L. James makes 2-pt jump shot from 14 ft,55,74
303,3,4:06.0,Shooting foul by L. James (drawn by P. Gasol),,55,74
304,3,4:06.0,P. Gasol makes free throw 1 of 2,,56,74
305,3,4:06.0,N. Mirotić enters the game for T. Gibson,,56,74
306,3,4:06.0,P. Gasol makes free throw 2 of 2,,57,74
307,3,3:48.0,,Turnover by L. James (offensive foul),57,74
308,3,3:48.0,,Offensive foul by L. James (drawn by J. Butler),57,74
309,3,3:48.0,,S. Marion enters the game for L. James,57,74
310,3,3:33.0,Turnover by D. Rose (bad pass; steal by S. Marion),,57,74
311,3,3:21.0,,J. Smith makes 3-pt jump shot from 25 ft,57,77
312,3,3:09.0,J. Butler makes 2-pt dunk at rim,,59,77
313,3,2:55.0,,Personal foul by K. Hinrich (drawn by J. Smith),59,77
314,3,2:55.0,,Cleveland full timeout,59,77
315,3,2:55.0,T. Snell enters the game for D. Rose,,59,77
316,3,2:46.0,,K. Irving makes 2-pt jump shot from 16 ft,59,79
317,3,2:46.0,,Shooting foul by K. Hinrich (drawn by K. Irving),59,79
318,3,2:46.0,,K. Irving misses free throw 1 of 1,59,79
319,3,2:43.0,,Offensive rebound by Team,59,79
320,3,2:35.0,,J. Smith misses 3-pt jump shot from 25 ft,59,79
321,3,2:34.0,Defensive rebound by P. Gasol,,59,79
322,3,2:21.0,Turnover by T. Snell (bad pass),,59,79
323,3,1:58.0,,J. Smith makes 2-pt jump shot from 19 ft,59,81
324,3,1:42.0,J. Butler misses 2-pt jump shot from 16 ft,,59,81
325,3,1:41.0,,Defensive rebound by T. Thompson,59,81
326,3,1:23.0,,T. Mozgov misses 2-pt dunk at rim,59,81
327,3,1:19.0,,Offensive rebound by K. Irving,59,81
328,3,1:15.0,,K. Irving makes 3-pt jump shot from 24 ft,59,84
329,3,0:59.0,Shooting foul by T. Mozgov (drawn by P. Gasol),,59,84
330,3,0:59.0,P. Gasol misses free throw 1 of 2,,59,84
331,3,0:59.0,Offensive rebound by Team,,59,84
332,3,0:59.0,E. Moore enters the game for J. Butler,,59,84
333,3,0:59.0,A. Brooks enters the game for K. Hinrich,,59,84
334,3,0:59.0,P. Gasol makes free throw 2 of 2,,60,84
335,3,0:39.0,,T. Mozgov misses 2-pt jump shot from 11 ft,60,84
336,3,0:35.0,Defensive rebound by Team,,60,84
337,3,0:28.0,E. Moore misses 2-pt layup from 2 ft (block by K. Irving),,60,84
338,3,0:25.0,Offensive rebound by T. Snell,,60,84
339,3,0:16.0,Turnover by N. Mirotić (bad pass; steal by J. Smith),,60,84
340,3,0:16.0,,Turnover by J. Smith (bad pass),60,84
341,3,0:00.0,A. Brooks makes 2-pt jump shot from 5 ft,,62,84
342,4,11:46.0,A. Brooks makes 2-pt jump shot from 7 ft,,64,84
343,4,11:25.0,,Shooting foul by T. Snell (drawn by L. James),64,84
344,4,11:25.0,,L. James makes free throw 1 of 2,64,85
345,4,11:25.0,,L. James makes free throw 2 of 2,64,86
346,4,11:09.0,Shooting foul by T. Thompson (drawn by A. Brooks),,64,86
347,4,11:09.0,A. Brooks makes free throw 1 of 2,,65,86
348,4,11:09.0,A. Brooks makes free throw 2 of 2,,66,86
349,4,10:53.0,,L. James makes 2-pt jump shot from 12 ft,66,88
350,4,10:30.0,E. Moore makes 2-pt jump shot from 10 ft (assist by A. Brooks),,68,88
351,4,10:13.0,,T. Thompson misses 2-pt layup at rim,68,88
352,4,10:10.0,Defensive rebound by N. Mirotić,,68,88
353,4,10:01.0,E. Moore misses 2-pt jump shot from 6 ft,,68,88
354,4,9:59.0,,Defensive rebound by K. Love,68,88
355,4,9:53.0,,Turnover by L. James (lost ball; steal by T. Snell),68,88
356,4,9:53.0,T. Snell makes 2-pt dunk at rim,,70,88
357,4,9:43.0,J. Butler enters the game for E. Moore,,70,88
358,4,9:43.0,,K. Irving enters the game for M. Dellavedova,70,88
359,4,9:33.0,,K. Love misses 2-pt hook shot from 6 ft,70,88
360,4,9:30.0,Defensive rebound by J. Butler,,70,88
361,4,9:19.0,J. Butler makes 2-pt jump shot from 6 ft (assist by T. Gibson),,72,88
362,4,9:18.0,,Cleveland full timeout,72,88
363,4,9:00.0,,L. James misses 2-pt jump shot from 13 ft,72,88
364,4,8:57.0,,Offensive rebound by S. Marion,72,88
365,4,8:45.0,,L. James makes 2-pt jump shot from 15 ft,72,90
366,4,8:31.0,Shooting foul by K. Love (drawn by N. Mirotić),,72,90
367,4,8:31.0,N. Mirotić makes free throw 1 of 3,,73,90
368,4,8:31.0,N. Mirotić makes free throw 2 of 3,,74,90
369,4,8:31.0,,J. Smith enters the game for S. Marion,74,90
370,4,8:31.0,N. Mirotić makes free throw 3 of 3,,75,90
371,4,8:23.0,,Personal foul by T. Snell (drawn by K. Irving),75,90
372,4,8:06.0,,L. James misses 2-pt jump shot from 21 ft,75,90
373,4,8:05.0,Defensive rebound by T. Snell,,75,90
374,4,7:57.0,Turnover by T. Snell (bad pass; steal by K. Love),,75,90
375,4,7:49.0,,K. Irving misses 2-pt layup at rim,75,90
376,4,7:47.0,Defensive rebound by T. Gibson,,75,90
377,4,7:40.0,J. Butler makes 3-pt jump shot from 22 ft (assist by A. Brooks),,78,90
378,4,7:27.0,,Turnover by L. James (dbl dribble),78,90
379,4,7:16.0,T. Snell misses 3-pt jump shot from 23 ft,,78,90
380,4,7:15.0,,Defensive rebound by L. James,78,90
381,4,6:52.0,,L. James makes 2-pt layup from 1 ft,78,92
382,4,6:39.0,A. Brooks misses 2-pt jump shot from 8 ft,,78,92
383,4,6:36.0,Offensive rebound by N. Mirotić,,78,92
384,4,6:34.0,N. Mirotić misses 2-pt jump shot from 9 ft,,78,92
385,4,6:33.0,,Defensive rebound by K. Irving,78,92
386,4,6:28.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by K. Irving),78,95
387,4,6:28.0,Chicago full timeout,,78,95
388,4,6:28.0,P. Gasol enters the game for N. Mirotić,,78,95
389,4,6:28.0,,T. Mozgov enters the game for T. Thompson,78,95
390,4,6:10.0,A. Brooks misses 2-pt layup from 1 ft,,78,95
391,4,6:08.0,,Defensive rebound by K. Love,78,95
392,4,5:51.0,,L. James misses 2-pt jump shot from 11 ft (block by P. Gasol),78,95
393,4,5:50.0,,Offensive rebound by L. James,78,95
394,4,5:48.0,,L. James makes 2-pt jump shot from 13 ft,78,97
395,4,5:23.0,J. Butler misses 2-pt jump shot from 11 ft,,78,97
396,4,5:23.0,,Defensive rebound by Team,78,97
397,4,5:10.0,,J. Smith misses 3-pt jump shot from 24 ft,78,97
398,4,5:09.0,Defensive rebound by A. Brooks,,78,97
399,4,5:03.0,,M. Dellavedova enters the game for L. James,78,97
400,4,5:00.0,A. Brooks misses 3-pt jump shot from 22 ft,,78,97
