,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
40,1,6:14.0,M. Conley makes 2-pt jump shot from 3 ft,,6,8
41,1,5:58.0,,J. Redick makes 2-pt jump shot from 15 ft (assist by C. Paul),6,10
42,1,5:33.0,M. Gasol makes 2-pt hook shot from 3 ft (assist by M. Conley),,8,10
43,1,5:25.0,,Shooting foul by M. Gasol (drawn by D. Jordan),8,10
44,1,5:25.0,,D. Jordan misses free throw 1 of 2,8,10
45,1,5:25.0,,Offensive rebound by Team,8,10
46,1,5:25.0,T. Allen enters the game for J. Green,,8,10
47,1,5:25.0,K. Koufos enters the game for M. Gasol,,8,10
48,1,5:25.0,,D. Jordan misses free throw 2 of 2,8,10
49,1,5:23.0,Defensive rebound by K. Koufos,,8,10
50,1,5:04.0,C. Lee misses 3-pt jump shot from 25 ft,,8,10
51,1,5:02.0,,Defensive rebound by M. Barnes,8,10
52,1,4:47.0,,M. Barnes makes 3-pt jump shot from 23 ft (assist by J. Redick),8,13
53,1,4:22.0,Z. Randolph misses 2-pt jump shot from 20 ft,,8,13
54,1,4:22.0,,Defensive rebound by Team,8,13
55,1,4:17.0,,Personal foul by K. Koufos (drawn by D. Jordan),8,13
56,1,4:12.0,,C. Paul makes 2-pt jump shot from 15 ft,8,15
57,1,3:56.0,K. Koufos misses 2-pt jump shot from 15 ft,,8,15
58,1,3:54.0,,Defensive rebound by M. Barnes,8,15
59,1,3:53.0,,Turnover by M. Barnes (lost ball; steal by T. Allen),8,15
60,1,3:47.0,C. Lee makes 2-pt jump shot from 11 ft (assist by M. Conley),,10,15
61,1,3:37.0,,S. Hawes misses 3-pt jump shot from 25 ft,10,15
62,1,3:36.0,,Offensive rebound by Team,10,15
63,1,3:36.0,,J. Crawford enters the game for M. Barnes,10,15
64,1,3:36.0,B. Udrih enters the game for M. Conley,,10,15
65,1,3:30.0,,C. Paul misses 2-pt jump shot from 16 ft,10,15
66,1,3:29.0,Defensive rebound by Z. Randolph,,10,15
67,1,3:18.0,B. Udrih makes 2-pt jump shot from 19 ft (assist by K. Koufos),,12,15
68,1,3:05.0,,Turnover by D. Jordan (lost ball; steal by C. Lee),12,15
69,1,2:51.0,Z. Randolph misses 2-pt jump shot from 10 ft (block by S. Hawes),,12,15
70,1,2:49.0,,Defensive rebound by C. Paul,12,15
71,1,2:46.0,,C. Paul makes 2-pt layup from 3 ft (assist by J. Redick),12,17
72,1,2:29.0,Shooting foul by D. Jordan (drawn by Z. Randolph),,12,17
73,1,2:29.0,,LA Clippers full timeout,12,17
74,1,2:29.0,N. Calathes enters the game for C. Lee,,12,17
75,1,2:29.0,,A. Rivers enters the game for J. Redick,12,17
76,1,2:29.0,Z. Randolph misses free throw 1 of 2,,12,17
77,1,2:29.0,Offensive rebound by Team,,12,17
78,1,2:29.0,Z. Randolph makes free throw 2 of 2,,13,17
79,1,2:15.0,,A. Rivers misses 3-pt jump shot from 26 ft,13,17
80,1,2:14.0,Defensive rebound by Z. Randolph,,13,17
81,1,1:57.0,Z. Randolph makes 2-pt hook shot from 4 ft,,15,17
82,1,1:39.0,,S. Hawes makes 2-pt layup from 3 ft (assist by J. Crawford),15,19
83,1,1:30.0,K. Koufos makes 2-pt layup from 1 ft (assist by N. Calathes),,17,19
84,1,1:10.0,,J. Crawford makes 3-pt jump shot from 26 ft,17,22
85,1,0:49.0,T. Allen misses 2-pt jump shot from 19 ft,,17,22
86,1,0:47.0,Offensive rebound by Z. Randolph,,17,22
87,1,0:44.0,T. Allen makes 2-pt jump shot from 7 ft (assist by Z. Randolph),,19,22
88,1,0:33.0,,Turnover by J. Crawford (bad pass; steal by N. Calathes),19,22
89,1,0:28.0,N. Calathes misses 2-pt layup from 2 ft (block by C. Paul),,19,22
90,1,0:25.0,,Defensive rebound by C. Paul,19,22
91,1,0:04.0,,J. Crawford misses 3-pt jump shot from 26 ft,19,22
92,1,0:03.0,Defensive rebound by N. Calathes,,19,22
93,1,0:01.0,B. Udrih makes 2-pt layup from 1 ft (assist by N. Calathes),,21,22
94,2,11:41.0,,G. Davis makes 2-pt layup from 4 ft (assist by J. Crawford),21,24
95,2,11:26.0,K. Koufos misses 2-pt jump shot from 4 ft,,21,24
96,2,11:23.0,,Defensive rebound by H. Türkoğlu,21,24
97,2,11:11.0,,J. Redick misses 2-pt jump shot from 12 ft,21,24
98,2,11:09.0,Defensive rebound by K. Koufos,,21,24
99,2,10:59.0,B. Udrih misses 2-pt layup from 2 ft,,21,24
100,2,10:57.0,Offensive rebound by K. Koufos,,21,24
101,2,10:57.0,K. Koufos makes 2-pt tip-in from 1 ft,,23,24
102,2,10:44.0,,A. Rivers misses 2-pt jump shot from 19 ft,23,24
103,2,10:40.0,Defensive rebound by N. Calathes,,23,24
104,2,10:24.0,B. Udrih misses 2-pt jump shot from 3 ft (block by A. Rivers),,23,24
105,2,10:21.0,,Defensive rebound by H. Türkoğlu,23,24
106,2,10:21.0,,Turnover by H. Türkoğlu (bad pass; steal by T. Allen),23,24
107,2,10:21.0,,Offensive charge foul by T. Allen (drawn by G. Davis),23,24
108,2,10:21.0,Turnover by T. Allen (offensive foul),,23,24
109,2,10:04.0,Offensive charge foul by A. Rivers (drawn by B. Udrih),,23,24
110,2,10:04.0,,Turnover by A. Rivers (offensive foul),23,24
111,2,9:47.0,T. Allen makes 2-pt layup from 3 ft,,25,24
112,2,9:20.0,,H. Türkoğlu makes 2-pt jump shot from 19 ft (assist by A. Rivers),25,26
113,2,9:07.0,B. Udrih misses 3-pt jump shot from 25 ft,,25,26
114,2,9:06.0,,Defensive rebound by J. Crawford,25,26
115,2,8:59.0,,J. Crawford misses 2-pt jump shot from 16 ft,25,26
116,2,8:58.0,Defensive rebound by N. Calathes,,25,26
117,2,8:53.0,T. Allen misses 2-pt jump shot from 2 ft (block by H. Türkoğlu),,25,26
118,2,8:52.0,Offensive rebound by T. Allen,,25,26
119,2,8:52.0,T. Allen makes 2-pt layup from 2 ft,,27,26
120,2,8:26.0,,H. Türkoğlu makes 2-pt jump shot from 18 ft (assist by J. Redick),27,28
121,2,8:02.0,T. Allen misses 3-pt jump shot from 25 ft,,27,28
122,2,8:01.0,Offensive rebound by J. Leuer,,27,28
123,2,8:01.0,Official timeout,,27,28
124,2,8:01.0,J. Green enters the game for B. Udrih,,27,28
125,2,7:44.0,T. Allen misses 2-pt jump shot from 6 ft,,27,28
126,2,7:43.0,,Defensive rebound by G. Davis,27,28
127,2,7:29.0,,J. Redick misses 3-pt jump shot from 23 ft,27,28
128,2,7:28.0,Defensive rebound by K. Koufos,,27,28
129,2,7:17.0,J. Leuer makes 2-pt jump shot from 17 ft (assist by J. Green),,29,28
130,2,6:58.0,,Shooting foul by J. Leuer (drawn by J. Crawford),29,28
131,2,6:58.0,,J. Crawford makes free throw 1 of 2,29,29
132,2,6:58.0,,M. Barnes enters the game for J. Redick,29,29
133,2,6:58.0,,C. Paul enters the game for A. Rivers,29,29
134,2,6:58.0,M. Gasol enters the game for K. Koufos,,29,29
135,2,6:58.0,,D. Jordan enters the game for H. Türkoğlu,29,29
136,2,6:58.0,,J. Crawford makes free throw 2 of 2,29,30
137,2,6:42.0,M. Gasol misses 2-pt jump shot from 13 ft,,29,30
138,2,6:39.0,,Defensive rebound by M. Barnes,29,30
139,2,6:33.0,,C. Paul makes 2-pt jump shot from 16 ft,29,32
140,2,6:13.0,N. Calathes misses 2-pt jump shot from 7 ft,,29,32
141,2,6:11.0,,Defensive rebound by G. Davis,29,32
142,2,5:55.0,,C. Paul misses 2-pt jump shot from 19 ft,29,32
143,2,5:53.0,Defensive rebound by J. Leuer,,29,32
144,2,5:36.0,J. Leuer makes 2-pt jump shot from 13 ft (assist by M. Gasol),,31,32
145,2,5:28.0,,LA Clippers full timeout,31,32
146,2,5:28.0,,S. Hawes enters the game for G. Davis,31,32
147,2,5:28.0,M. Conley enters the game for N. Calathes,,31,32
148,2,5:19.0,,Turnover by C. Paul (bad pass),31,32
149,2,5:02.0,Turnover by M. Gasol (3 sec),,31,32
150,2,4:46.0,,J. Crawford misses 2-pt jump shot from 4 ft,31,32
151,2,4:43.0,,Offensive rebound by J. Crawford,31,32
152,2,4:43.0,,J. Crawford misses 2-pt jump shot from 8 ft (block by M. Gasol),31,32
153,2,4:39.0,Defensive rebound by J. Leuer,,31,32
154,2,4:36.0,T. Allen misses 2-pt jump shot from 5 ft (block by M. Barnes),,31,32
155,2,4:36.0,Offensive rebound by T. Allen,,31,32
156,2,4:36.0,Shooting foul by D. Jordan (drawn by T. Allen),,31,32
157,2,4:36.0,T. Allen makes free throw 1 of 2,,32,32
158,2,4:36.0,T. Allen misses free throw 2 of 2,,32,32
159,2,4:35.0,,Defensive rebound by D. Jordan,32,32
160,2,4:18.0,,C. Paul makes 2-pt jump shot from 20 ft,32,34
161,2,3:58.0,M. Gasol misses 2-pt hook shot from 7 ft,,32,34
162,2,3:56.0,,Defensive rebound by D. Jordan,32,34
163,2,3:56.0,C. Lee enters the game for T. Allen,,32,34
164,2,3:56.0,,J. Redick enters the game for J. Crawford,32,34
165,2,3:35.0,,C. Paul makes 3-pt jump shot from 25 ft,32,37
166,2,3:10.0,M. Conley makes 2-pt jump shot from 2 ft (assist by C. Lee),,34,37
167,2,3:04.0,,C. Paul makes 2-pt layup from 3 ft,34,39
168,2,2:58.0,Memphis full timeout,,34,39
169,2,2:58.0,Z. Randolph enters the game for J. Leuer,,34,39
170,2,2:50.0,C. Lee makes 2-pt jump shot from 18 ft (assist by M. Conley),,36,39
171,2,2:32.0,,S. Hawes misses 2-pt jump shot from 21 ft,36,39
172,2,2:31.0,Defensive rebound by M. Gasol,,36,39
173,2,2:22.0,Turnover by M. Conley (bad pass),,36,39
174,2,2:16.0,,C. Paul makes 2-pt jump shot from 12 ft,36,41
175,2,1:59.0,M. Conley misses 3-pt jump shot from 27 ft,,36,41
176,2,1:58.0,,Defensive rebound by D. Jordan,36,41
177,2,1:53.0,,S. Hawes makes 2-pt layup from 1 ft (assist by C. Paul),36,43
178,2,1:30.0,C. Lee misses 2-pt jump shot from 20 ft,,36,43
179,2,1:29.0,Offensive rebound by J. Green,,36,43
180,2,1:16.0,M. Conley misses 2-pt layup from 1 ft,,36,43
181,2,1:14.0,,Defensive rebound by D. Jordan,36,43
182,2,1:08.0,,Turnover by M. Barnes (bad pass; steal by M. Gasol),36,43
183,2,1:04.0,Turnover by M. Gasol (bad pass; steal by C. Paul),,36,43
184,2,1:02.0,,C. Paul misses 2-pt jump shot from 13 ft,36,43
185,2,1:00.0,Defensive rebound by J. Green,,36,43
186,2,0:58.0,Turnover by J. Green (lost ball; steal by C. Paul),,36,43
187,2,0:51.0,,LA Clippers full timeout,36,43
188,2,0:51.0,,G. Davis enters the game for D. Jordan,36,43
189,2,0:37.0,,Shooting foul by C. Lee (drawn by J. Redick),36,43
190,2,0:37.0,,J. Redick misses free throw 1 of 2,36,43
191,2,0:37.0,,Offensive rebound by Team,36,43
192,2,0:37.0,,J. Redick makes free throw 2 of 2,36,44
193,2,0:29.0,Shooting foul by G. Davis (drawn by M. Gasol),,36,44
194,2,0:29.0,M. Gasol makes free throw 1 of 2,,37,44
195,2,0:29.0,T. Allen enters the game for C. Lee,,37,44
196,2,0:29.0,,J. Crawford enters the game for M. Barnes,37,44
197,2,0:29.0,M. Gasol makes free throw 2 of 2,,38,44
198,2,0:06.0,,C. Paul misses 2-pt jump shot from 18 ft,38,44
199,2,0:04.0,Defensive rebound by T. Allen,,38,44
200,2,0:02.0,Z. Randolph misses 2-pt jump shot from 21 ft,,38,44
201,2,0:00.0,Offensive rebound by Team,,38,44
202,3,11:45.0,,J. Redick misses 3-pt jump shot from 24 ft,38,44
203,3,11:41.0,Defensive rebound by M. Conley,,38,44
204,3,11:29.0,M. Gasol makes 2-pt jump shot from 17 ft (assist by Z. Randolph),,40,44
205,3,11:15.0,,C. Paul makes 3-pt jump shot from 25 ft (assist by J. Redick),40,47
206,3,10:57.0,M. Gasol makes 2-pt dunk from 2 ft (assist by M. Conley),,42,47
207,3,10:32.0,,J. Redick misses 3-pt jump shot from 28 ft,42,47
208,3,10:30.0,Defensive rebound by Z. Randolph,,42,47
209,3,10:17.0,J. Green makes 2-pt layup from 1 ft (assist by M. Gasol),,44,47
210,3,10:06.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),44,49
211,3,9:40.0,J. Green makes 3-pt jump shot from 22 ft (assist by M. Conley),,47,49
212,3,9:27.0,,J. Redick misses 2-pt jump shot from 17 ft,47,49
213,3,9:26.0,Defensive rebound by Z. Randolph,,47,49
214,3,9:16.0,Z. Randolph makes 2-pt jump shot from 19 ft (assist by M. Conley),,49,49
215,3,9:00.0,,M. Barnes misses 3-pt jump shot from 27 ft,49,49
216,3,8:58.0,Defensive rebound by Z. Randolph,,49,49
217,3,8:49.0,Personal foul by S. Hawes (drawn by M. Gasol),,49,49
218,3,8:44.0,Turnover by M. Gasol (bad pass; steal by J. Redick),,49,49
219,3,8:38.0,,M. Barnes makes 3-pt jump shot from 26 ft (assist by C. Paul),49,52
220,3,8:11.0,M. Conley makes 3-pt jump shot from 29 ft,,52,52
221,3,7:42.0,,M. Barnes misses 3-pt jump shot from 28 ft,52,52
222,3,7:40.0,Defensive rebound by M. Conley,,52,52
223,3,7:36.0,Turnover by J. Green (traveling),,52,52
224,3,7:15.0,,S. Hawes makes 2-pt jump shot from 17 ft (assist by C. Paul),52,54
225,3,6:54.0,Personal foul by J. Redick (drawn by M. Conley),,52,54
226,3,6:43.0,Shooting foul by S. Hawes (drawn by Z. Randolph),,52,54
227,3,6:43.0,Z. Randolph misses free throw 1 of 2,,52,54
228,3,6:43.0,Offensive rebound by Team,,52,54
229,3,6:43.0,Z. Randolph makes free throw 2 of 2,,53,54
230,3,6:35.0,,J. Redick misses 2-pt layup from 2 ft (block by M. Gasol),53,54
231,3,6:34.0,Defensive rebound by M. Gasol,,53,54
232,3,6:27.0,C. Lee misses 2-pt jump shot from 16 ft,,53,54
233,3,6:25.0,,Defensive rebound by M. Barnes,53,54
234,3,6:12.0,,S. Hawes misses 2-pt jump shot from 20 ft,53,54
235,3,6:11.0,,Offensive rebound by D. Jordan,53,54
236,3,6:07.0,,D. Jordan makes 2-pt jump shot from 11 ft,53,56
237,3,5:50.0,Shooting foul by S. Hawes (drawn by M. Conley),,53,56
238,3,5:50.0,,LA Clippers full timeout,53,56
239,3,5:50.0,M. Conley makes free throw 1 of 2,,54,56
240,3,5:50.0,M. Conley makes free throw 2 of 2,,55,56
241,3,5:39.0,,S. Hawes misses 3-pt jump shot from 22 ft,55,56
242,3,5:37.0,Defensive rebound by J. Green,,55,56
243,3,5:23.0,J. Green makes 3-pt jump shot from 22 ft (assist by M. Conley),,58,56
244,3,4:56.0,,S. Hawes misses 3-pt jump shot from 25 ft,58,56
245,3,4:55.0,Defensive rebound by M. Gasol,,58,56
246,3,4:45.0,Shooting foul by M. Barnes (drawn by Z. Randolph),,58,56
247,3,4:45.0,Z. Randolph makes free throw 1 of 2,,59,56
248,3,4:45.0,T. Allen enters the game for C. Lee,,59,56
249,3,4:45.0,,J. Crawford enters the game for J. Redick,59,56
250,3,4:45.0,Z. Randolph misses free throw 2 of 2,,59,56
251,3,4:43.0,,Defensive rebound by D. Jordan,59,56
252,3,4:29.0,,S. Hawes makes 3-pt jump shot from 24 ft (assist by C. Paul),59,59
253,3,4:05.0,M. Gasol makes 2-pt layup from 1 ft,,61,59
254,3,3:48.0,,C. Paul misses 3-pt jump shot from 25 ft,61,59
255,3,3:46.0,Defensive rebound by Z. Randolph,,61,59
256,3,3:36.0,J. Green makes 3-pt jump shot from 23 ft (assist by M. Gasol),,64,59
257,3,3:09.0,,J. Crawford makes 2-pt jump shot from 6 ft (assist by S. Hawes),64,61
258,3,2:46.0,M. Gasol misses 2-pt jump shot from 16 ft,,64,61
259,3,2:45.0,,Defensive rebound by D. Jordan,64,61
260,3,2:39.0,Memphis full timeout,,64,61
261,3,2:39.0,,G. Davis enters the game for S. Hawes,64,61
262,3,2:22.0,J. Green misses 2-pt jump shot from 5 ft (block by D. Jordan),,64,61
263,3,2:22.0,Offensive rebound by Team,,64,61
264,3,2:18.0,M. Gasol misses 2-pt jump shot from 19 ft,,64,61
265,3,2:17.0,,Defensive rebound by C. Paul,64,61
266,3,2:08.0,,C. Paul misses 2-pt jump shot from 17 ft,64,61
267,3,2:07.0,,Offensive rebound by D. Jordan,64,61
268,3,2:01.0,,J. Crawford makes 3-pt jump shot from 23 ft (assist by C. Paul),64,64
269,3,1:37.0,Z. Randolph misses 2-pt jump shot from 20 ft,,64,64
270,3,1:36.0,,Defensive rebound by D. Jordan,64,64
271,3,1:30.0,,J. Crawford misses 2-pt jump shot from 18 ft,64,64
272,3,1:28.0,Defensive rebound by Z. Randolph,,64,64
273,3,1:18.0,Z. Randolph misses 2-pt layup from 3 ft (block by D. Jordan),,64,64
274,3,1:15.0,,Defensive rebound by C. Paul,64,64
275,3,1:12.0,,Personal foul by Z. Randolph (drawn by C. Paul),64,64
276,3,1:12.0,K. Koufos enters the game for M. Gasol,,64,64
277,3,1:12.0,,A. Rivers enters the game for C. Paul,64,64
278,3,1:02.0,,M. Barnes makes 2-pt layup from 3 ft (assist by D. Jordan),64,66
279,3,0:46.0,Z. Randolph misses 2-pt hook shot from 6 ft,,64,66
280,3,0:44.0,,Defensive rebound by M. Barnes,64,66
281,3,0:29.0,,J. Crawford misses 2-pt jump shot from 6 ft,64,66
282,3,0:24.0,Defensive rebound by Z. Randolph,,64,66
283,3,0:23.0,Personal foul by J. Crawford (drawn by M. Conley),,64,66
284,3,0:23.0,M. Conley makes free throw 1 of 2,,65,66
285,3,0:23.0,,C. Paul enters the game for G. Davis,65,66
286,3,0:23.0,N. Calathes enters the game for Z. Randolph,,65,66
287,3,0:23.0,,J. Redick enters the game for M. Barnes,65,66
288,3,0:23.0,M. Conley makes free throw 2 of 2,,66,66
289,3,0:02.0,,C. Paul misses 2-pt layup from 1 ft,66,66
290,3,0:02.0,,Offensive rebound by D. Jordan,66,66
291,3,0:02.0,,D. Jordan makes 2-pt dunk at rim,66,68
292,3,0:01.0,J. Green misses 3-pt jump shot from 63 ft (block by C. Paul),,66,68
293,3,0:00.0,Offensive rebound by Team,,66,68
294,4,12:00.0,,Technical foul by Team,66,68
295,4,12:00.0,M. Conley misses technical free throw,,66,68
296,4,12:00.0,Offensive rebound by Team,,66,68
297,4,11:42.0,M. Conley misses 2-pt layup from 2 ft,,66,68
298,4,11:39.0,Offensive rebound by K. Koufos,,66,68
299,4,11:39.0,K. Koufos misses 2-pt tip-in at rim,,66,68
300,4,11:36.0,,Defensive rebound by G. Davis,66,68
301,4,11:19.0,,Turnover by G. Davis (lost ball; steal by M. Conley),66,68
302,4,11:15.0,,Violation by D. Jordan (def goaltending),66,68
303,4,11:15.0,N. Calathes makes 2-pt jump shot from 5 ft,,68,68
304,4,11:04.0,,J. Crawford misses 2-pt jump shot from 17 ft,68,68
305,4,11:01.0,Defensive rebound by J. Green,,68,68
306,4,11:01.0,Shooting foul by A. Rivers (drawn by T. Allen),,68,68
307,4,11:01.0,,LA Clippers full timeout,68,68
308,4,11:01.0,T. Allen misses free throw 1 of 2,,68,68
309,4,11:01.0,Offensive rebound by Team,,68,68
310,4,11:01.0,,J. Redick enters the game for D. Jordan,68,68
311,4,11:01.0,T. Allen makes free throw 2 of 2,,69,68
312,4,10:43.0,,G. Davis makes 2-pt hook shot from 2 ft,69,70
313,4,10:26.0,Turnover by N. Calathes (bad pass; steal by A. Rivers),,69,70
314,4,10:21.0,,A. Rivers misses 2-pt layup at rim,69,70
315,4,10:21.0,Defensive rebound by Team,,69,70
316,4,10:05.0,T. Allen misses 2-pt layup from 1 ft,,69,70
317,4,10:04.0,Offensive rebound by Team,,69,70
318,4,9:57.0,Shooting foul by M. Barnes (drawn by J. Green),,69,70
319,4,9:57.0,J. Green misses free throw 1 of 2,,69,70
320,4,9:57.0,Offensive rebound by Team,,69,70
321,4,9:57.0,J. Green makes free throw 2 of 2,,70,70
322,4,9:50.0,,J. Crawford misses 3-pt jump shot from 25 ft,70,70
323,4,9:48.0,Defensive rebound by T. Allen,,70,70
324,4,9:43.0,M. Conley makes 2-pt jump shot from 4 ft,,72,70
325,4,9:43.0,Shooting foul by A. Rivers (drawn by M. Conley),,72,70
326,4,9:43.0,M. Conley makes free throw 1 of 1,,73,70
327,4,9:37.0,,Turnover by J. Crawford (discontinued dribble),73,70
328,4,9:19.0,Shooting foul by M. Barnes (drawn by J. Green),,73,70
329,4,9:19.0,J. Green makes free throw 1 of 2,,74,70
330,4,9:19.0,,C. Paul enters the game for A. Rivers,74,70
331,4,9:19.0,,D. Jordan enters the game for G. Davis,74,70
332,4,9:19.0,C. Lee enters the game for M. Conley,,74,70
333,4,9:19.0,J. Green makes free throw 2 of 2,,75,70
334,4,9:09.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by C. Paul),75,73
335,4,8:39.0,N. Calathes makes 2-pt jump shot from 9 ft (assist by C. Lee),,77,73
336,4,8:29.0,,Personal foul by C. Lee (drawn by C. Paul),77,73
337,4,8:29.0,Official timeout,,77,73
338,4,8:20.0,,Shooting foul by T. Allen (drawn by J. Crawford),77,73
339,4,8:20.0,,J. Crawford makes free throw 1 of 2,77,74
340,4,8:20.0,,J. Crawford makes free throw 2 of 2,77,75
341,4,8:00.0,J. Green misses 2-pt jump shot from 19 ft,,77,75
342,4,7:58.0,,Defensive rebound by D. Jordan,77,75
343,4,7:42.0,,Turnover by C. Paul (lost ball; steal by N. Calathes),77,75
344,4,7:36.0,T. Allen makes 2-pt layup from 1 ft (assist by N. Calathes),,79,75
345,4,7:20.0,,Personal foul by N. Calathes (drawn by M. Barnes),79,75
346,4,7:04.0,,C. Paul misses 2-pt jump shot from 19 ft,79,75
347,4,7:02.0,Defensive rebound by C. Lee,,79,75
348,4,6:48.0,K. Koufos misses 2-pt hook shot from 3 ft,,79,75
349,4,6:44.0,,Defensive rebound by D. Jordan,79,75
350,4,6:30.0,,J. Crawford misses 3-pt jump shot from 24 ft,79,75
351,4,6:30.0,Defensive rebound by Team,,79,75
352,4,6:19.0,M. Gasol enters the game for J. Green,,79,75
353,4,6:05.0,N. Calathes misses 3-pt jump shot from 27 ft,,79,75
354,4,6:04.0,,Defensive rebound by D. Jordan,79,75
355,4,5:42.0,,J. Crawford misses 3-pt jump shot from 27 ft,79,75
356,4,5:41.0,Defensive rebound by M. Gasol,,79,75
357,4,5:21.0,C. Lee misses 3-pt jump shot from 25 ft,,79,75
358,4,5:19.0,,Defensive rebound by J. Crawford,79,75
359,4,5:16.0,,Personal foul by C. Lee (drawn by C. Paul),79,75
360,4,5:16.0,,LA Clippers full timeout,79,75
361,4,5:16.0,M. Conley enters the game for K. Koufos,,79,75
362,4,5:16.0,Z. Randolph enters the game for N. Calathes,,79,75
363,4,5:16.0,,S. Hawes enters the game for M. Barnes,79,75
364,4,5:09.0,,J. Redick misses 3-pt jump shot from 24 ft,79,75
365,4,5:08.0,,Offensive rebound by Team,79,75
366,4,4:56.0,,J. Crawford misses 3-pt jump shot from 23 ft,79,75
367,4,4:55.0,Defensive rebound by M. Gasol,,79,75
368,4,4:44.0,M. Gasol makes 2-pt layup from 1 ft (assist by C. Lee),,81,75
369,4,4:30.0,,C. Paul makes 2-pt jump shot from 12 ft,81,77
370,4,4:00.0,Turnover by T. Allen (lost ball; steal by J. Crawford),,81,77
371,4,3:52.0,,Personal take foul by Z. Randolph (drawn by D. Jordan),81,77
372,4,3:52.0,,D. Jordan misses free throw 1 of 2,81,77
373,4,3:52.0,,Offensive rebound by Team,81,77
374,4,3:52.0,,D. Jordan makes free throw 2 of 2,81,78
375,4,3:37.0,Shooting foul by J. Redick (drawn by C. Lee),,81,78
376,4,3:37.0,C. Lee makes free throw 1 of 2,,82,78
377,4,3:37.0,C. Lee makes free throw 2 of 2,,83,78
378,4,3:21.0,,C. Paul makes 2-pt layup from 2 ft (assist by S. Hawes),83,80
379,4,3:05.0,M. Conley makes 2-pt jump shot from 14 ft,,85,80
380,4,2:45.0,,J. Redick misses 2-pt layup from 1 ft (block by Z. Randolph),85,80
381,4,2:44.0,Defensive rebound by T. Allen,,85,80
382,4,2:28.0,C. Lee makes 3-pt jump shot from 25 ft (assist by M. Gasol),,88,80
383,4,2:28.0,,LA Clippers full timeout,88,80
384,4,2:21.0,,Personal foul by Z. Randolph (drawn by C. Paul),88,80
385,4,2:21.0,,C. Paul makes free throw 1 of 2,88,81
386,4,2:21.0,J. Green enters the game for T. Allen,,88,81
387,4,2:21.0,,M. Barnes enters the game for J. Crawford,88,81
388,4,2:21.0,,C. Paul makes free throw 2 of 2,88,82
