,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CLEVELAND_ACTION,MILWAUKEE_SCORE,CLEVELAND_SCORE
44,1,7:17.0,,K. Love makes 2-pt layup at rim (assist by K. Irving),8,10
45,1,7:17.0,,Shooting foul by J. Parker (drawn by K. Love),8,10
46,1,7:17.0,,K. Love makes free throw 1 of 1,8,11
47,1,6:52.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by L. Sanders),,10,11
48,1,6:40.0,,A. Varejão makes 2-pt jump shot from 16 ft (assist by L. James),10,13
49,1,6:17.0,L. Sanders misses 2-pt jump shot from 15 ft,,10,13
50,1,6:16.0,,Defensive rebound by K. Love,10,13
51,1,6:07.0,,Personal foul by G. Antetokounmpo (drawn by L. James),10,13
52,1,6:07.0,,T. Thompson enters the game for A. Varejão,10,13
53,1,6:07.0,Z. Pachulia enters the game for L. Sanders,,10,13
54,1,5:57.0,,S. Marion misses 2-pt jump shot from 7 ft,10,13
55,1,5:54.0,,Offensive rebound by S. Marion,10,13
56,1,5:54.0,,S. Marion makes 2-pt tip-in at rim,10,15
57,1,5:29.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,10,15
58,1,5:28.0,,Defensive rebound by K. Love,10,15
59,1,5:25.0,,Turnover by K. Love (bad pass; steal by B. Knight),10,15
60,1,5:22.0,Personal foul by T. Thompson (drawn by G. Antetokounmpo),,10,15
61,1,5:22.0,,Cleveland full timeout,10,15
62,1,5:09.0,J. Parker makes 2-pt layup at rim (assist by B. Knight),,12,15
63,1,5:00.0,,Personal foul by G. Antetokounmpo (drawn by L. James),12,15
64,1,5:00.0,,L. James makes free throw 1 of 2,12,16
65,1,5:00.0,J. Dudley enters the game for G. Antetokounmpo,,12,16
66,1,5:00.0,,L. James misses free throw 2 of 2,12,16
67,1,4:59.0,Defensive rebound by J. Parker,,12,16
68,1,4:47.0,J. Parker misses 2-pt jump shot from 5 ft,,12,16
69,1,4:44.0,,Defensive rebound by T. Thompson,12,16
70,1,4:32.0,,Turnover by K. Irving (bad pass),12,16
71,1,4:14.0,O. Mayo misses 3-pt jump shot from 26 ft,,12,16
72,1,4:13.0,,Defensive rebound by T. Thompson,12,16
73,1,3:58.0,,K. Love makes 3-pt jump shot from 23 ft (assist by K. Irving),12,19
74,1,3:40.0,,D. Waiters enters the game for K. Irving,12,19
75,1,3:20.0,,K. Love makes 2-pt hook shot from 9 ft,12,21
76,1,3:12.0,Personal foul by D. Waiters (drawn by B. Knight),,12,21
77,1,3:00.0,J. Parker makes 2-pt jump shot from 10 ft,,14,21
78,1,2:48.0,,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),14,24
79,1,2:29.0,O. Mayo makes 2-pt jump shot from 3 ft (assist by B. Knight),,16,24
80,1,2:14.0,,T. Thompson makes 2-pt dunk at rim (assist by D. Waiters),16,26
81,1,1:55.0,B. Knight misses 2-pt jump shot from 17 ft,,16,26
82,1,1:54.0,Offensive rebound by Z. Pachulia,,16,26
83,1,1:51.0,B. Knight makes 2-pt layup at rim (assist by Z. Pachulia),,18,26
84,1,1:46.0,,Shooting foul by J. Dudley (drawn by K. Love),18,26
85,1,1:46.0,Milwaukee full timeout,,18,26
86,1,1:46.0,,J. Harris enters the game for S. Marion,18,26
87,1,1:46.0,K. Middleton enters the game for O. Mayo,,18,26
88,1,1:46.0,,K. Love makes free throw 1 of 2,18,27
89,1,1:46.0,,K. Love misses free throw 2 of 2,18,27
90,1,1:45.0,Defensive rebound by J. Parker,,18,27
91,1,1:25.0,J. Dudley makes 2-pt jump shot from 12 ft (assist by J. Parker),,20,27
92,1,1:00.0,,L. James misses 2-pt jump shot from 21 ft,20,27
93,1,0:59.0,Defensive rebound by B. Knight,,20,27
94,1,0:53.0,Z. Pachulia misses 2-pt jump shot from 16 ft,,20,27
95,1,0:52.0,Offensive rebound by J. Parker,,20,27
96,1,0:44.0,B. Knight makes 3-pt jump shot from 22 ft (assist by J. Dudley),,23,27
97,1,0:28.0,,K. Love makes 3-pt jump shot from 25 ft (assist by J. Harris),23,30
98,1,0:06.0,Z. Pachulia misses 2-pt jump shot from 13 ft,,23,30
99,1,0:04.0,,Defensive rebound by L. James,23,30
100,1,0:00.0,,L. James misses 2-pt jump shot from 13 ft,23,30
101,1,0:00.0,,Offensive rebound by Team,23,30
102,2,11:38.0,,T. Thompson misses 2-pt jump shot from 4 ft (block by Z. Pachulia),23,30
103,2,11:38.0,Defensive rebound by Team,,23,30
104,2,11:21.0,J. Bayless makes 2-pt jump shot from 7 ft,,25,30
105,2,11:05.0,,A. Varejão makes 2-pt jump shot from 16 ft (assist by K. Irving),25,32
106,2,10:34.0,K. Middleton misses 3-pt jump shot from 25 ft,,25,32
107,2,10:33.0,,Defensive rebound by A. Varejão,25,32
108,2,10:23.0,,A. Varejão misses 2-pt jump shot from 18 ft,25,32
109,2,10:22.0,Defensive rebound by J. Dudley,,25,32
110,2,10:11.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by J. Dudley),,28,32
111,2,9:53.0,,A. Varejão misses 2-pt jump shot from 15 ft,28,32
112,2,9:51.0,Defensive rebound by K. Middleton,,28,32
113,2,9:42.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by E. İlyasova),,31,32
114,2,9:34.0,,Cleveland full timeout,31,32
115,2,9:34.0,,S. Marion enters the game for T. Thompson,31,32
116,2,9:28.0,,Turnover by D. Waiters (bad pass; steal by K. Middleton),31,32
117,2,9:20.0,E. İlyasova misses 3-pt jump shot from 25 ft,,31,32
118,2,9:18.0,Offensive rebound by Z. Pachulia,,31,32
119,2,9:07.0,E. İlyasova misses 2-pt layup from 2 ft,,31,32
120,2,9:07.0,Offensive rebound by E. İlyasova,,31,32
121,2,9:07.0,Shooting foul by K. Irving (drawn by E. İlyasova),,31,32
122,2,9:07.0,E. İlyasova makes free throw 1 of 2,,32,32
123,2,9:07.0,E. İlyasova makes free throw 2 of 2,,33,32
124,2,8:54.0,,K. Irving makes 2-pt layup from 1 ft (assist by J. Harris),33,34
125,2,8:37.0,Z. Pachulia makes 2-pt jump shot from 14 ft (assist by K. Middleton),,35,34
126,2,8:21.0,,Personal foul by K. Middleton (drawn by D. Waiters),35,34
127,2,8:06.0,,D. Waiters misses 2-pt jump shot from 20 ft,35,34
128,2,8:05.0,Defensive rebound by E. İlyasova,,35,34
129,2,7:47.0,E. İlyasova makes 2-pt jump shot from 6 ft (assist by K. Middleton),,37,34
130,2,7:27.0,,S. Marion misses 3-pt jump shot from 23 ft,37,34
131,2,7:26.0,Defensive rebound by J. Dudley,,37,34
132,2,7:21.0,Shooting foul by D. Waiters (drawn by Z. Pachulia),,37,34
133,2,7:21.0,Z. Pachulia misses free throw 1 of 2,,37,34
134,2,7:21.0,Offensive rebound by Team,,37,34
135,2,7:21.0,,K. Love enters the game for D. Waiters,37,34
136,2,7:21.0,,L. James enters the game for J. Harris,37,34
137,2,7:21.0,Z. Pachulia makes free throw 2 of 2,,38,34
138,2,6:57.0,,L. James makes 2-pt jump shot from 5 ft,38,36
139,2,6:46.0,J. Bayless makes 2-pt jump shot from 19 ft,,40,36
140,2,6:37.0,,Personal foul by Z. Pachulia (drawn by L. James),40,36
141,2,6:37.0,L. Sanders enters the game for Z. Pachulia,,40,36
142,2,6:24.0,,A. Varejão misses 2-pt layup from 2 ft (block by E. İlyasova),40,36
143,2,6:22.0,Defensive rebound by J. Dudley,,40,36
144,2,6:12.0,J. Bayless misses 2-pt jump shot from 17 ft,,40,36
145,2,6:11.0,,Defensive rebound by A. Varejão,40,36
146,2,6:02.0,,K. Irving makes 2-pt jump shot from 19 ft,40,38
147,2,5:43.0,E. İlyasova misses 3-pt jump shot from 24 ft,,40,38
148,2,5:42.0,Offensive rebound by L. Sanders,,40,38
149,2,5:40.0,L. Sanders misses 2-pt layup from 1 ft,,40,38
150,2,5:38.0,,Defensive rebound by L. James,40,38
151,2,5:35.0,,Turnover by L. James (bad pass; steal by K. Middleton),40,38
152,2,5:34.0,Personal foul by K. Irving (drawn by K. Middleton),,40,38
153,2,5:34.0,Official timeout,,40,38
154,2,5:34.0,J. Parker enters the game for J. Dudley,,40,38
155,2,5:08.0,J. Bayless misses 2-pt jump shot from 3 ft (block by S. Marion),,40,38
156,2,5:05.0,,Defensive rebound by A. Varejão,40,38
157,2,4:59.0,,S. Marion makes 2-pt dunk at rim (assist by L. James),40,40
158,2,4:42.0,J. Parker makes 2-pt dunk at rim,,42,40
159,2,4:27.0,,Shooting foul by L. Sanders (drawn by K. Love),42,40
160,2,4:27.0,,K. Love makes free throw 1 of 2,42,41
161,2,4:27.0,O. Mayo enters the game for K. Middleton,,42,41
162,2,4:27.0,B. Knight enters the game for J. Bayless,,42,41
163,2,4:27.0,,K. Love misses free throw 2 of 2,42,41
164,2,4:26.0,Defensive rebound by E. İlyasova,,42,41
165,2,4:10.0,E. İlyasova misses 2-pt jump shot from 18 ft,,42,41
166,2,4:09.0,,Defensive rebound by A. Varejão,42,41
167,2,4:02.0,,L. James misses 3-pt jump shot from 24 ft,42,41
168,2,4:01.0,Defensive rebound by O. Mayo,,42,41
169,2,3:57.0,J. Parker makes 2-pt dunk at rim (assist by O. Mayo),,44,41
170,2,3:50.0,,Turnover by K. Love (bad pass; steal by B. Knight),44,41
171,2,3:44.0,J. Parker makes 2-pt layup at rim (assist by B. Knight),,46,41
172,2,3:21.0,,Shooting foul by L. Sanders (drawn by L. James),46,41
173,2,3:21.0,,L. James misses free throw 1 of 2,46,41
174,2,3:21.0,,Offensive rebound by Team,46,41
175,2,3:21.0,,T. Thompson enters the game for A. Varejão,46,41
176,2,3:21.0,,L. James makes free throw 2 of 2,46,42
177,2,3:13.0,B. Knight misses 2-pt jump shot from 4 ft,,46,42
178,2,3:12.0,,Defensive rebound by K. Love,46,42
179,2,3:08.0,Violation by L. Sanders (def goaltending),,46,42
180,2,3:08.0,,K. Irving makes 2-pt layup from 2 ft,46,44
181,2,2:57.0,J. Parker makes 2-pt dunk at rim (assist by O. Mayo),,48,44
182,2,2:37.0,Milwaukee full timeout,,48,44
183,2,2:31.0,,S. Marion makes 2-pt jump shot from 5 ft (assist by L. James),48,46
184,2,2:09.0,O. Mayo misses 2-pt jump shot from 12 ft,,48,46
185,2,2:08.0,,Defensive rebound by S. Marion,48,46
186,2,2:05.0,,Turnover by S. Marion (bad pass; steal by L. Sanders),48,46
187,2,1:54.0,E. İlyasova makes 2-pt jump shot from 16 ft (assist by O. Mayo),,50,46
188,2,1:36.0,,K. Love misses 2-pt jump shot from 19 ft,50,46
189,2,1:35.0,Defensive rebound by O. Mayo,,50,46
190,2,1:32.0,Turnover by B. Knight (bad pass),,50,46
191,2,1:25.0,,Turnover by L. James (bad pass; steal by B. Knight),50,46
192,2,1:12.0,Turnover by O. Mayo (lost ball; steal by T. Thompson),,50,46
193,2,1:09.0,,L. James makes 2-pt layup at rim,50,48
194,2,1:09.0,,Shooting foul by E. İlyasova (drawn by L. James),50,48
195,2,1:09.0,,L. James makes free throw 1 of 1,50,49
196,2,1:00.0,B. Knight makes 2-pt layup at rim,,52,49
197,2,0:52.0,,Shooting foul by B. Knight (drawn by K. Irving),52,49
198,2,0:52.0,,K. Irving misses free throw 1 of 2,52,49
199,2,0:52.0,,Offensive rebound by Team,52,49
200,2,0:52.0,,K. Irving makes free throw 2 of 2,52,50
201,2,0:41.0,Turnover by O. Mayo (bad pass; steal by S. Marion),,52,50
202,2,0:35.0,,L. James misses 2-pt layup from 1 ft,52,50
203,2,0:34.0,Defensive rebound by Team,,52,50
204,2,0:34.0,,Loose ball foul by T. Thompson (drawn by E. İlyasova),52,50
205,2,0:34.0,,J. Harris enters the game for K. Irving,52,50
206,2,0:34.0,,D. Waiters enters the game for S. Marion,52,50
207,2,0:34.0,Z. Pachulia enters the game for L. Sanders,,52,50
208,2,0:26.0,O. Mayo makes 2-pt layup from 1 ft,,54,50
209,2,0:06.0,,L. James misses 3-pt jump shot from 25 ft,54,50
210,2,0:04.0,,Offensive rebound by T. Thompson,54,50
211,2,0:04.0,,Turnover by T. Thompson (bad pass; steal by J. Parker),54,50
212,2,0:04.0,Turnover by J. Parker (step out of bounds),,54,50
213,2,0:04.0,,Cleveland full timeout,54,50
214,2,0:04.0,J. Bayless enters the game for B. Knight,,54,50
215,2,0:04.0,,K. Irving enters the game for J. Harris,54,50
216,2,0:01.0,,K. Irving misses 2-pt jump shot from 14 ft,54,50
217,2,0:00.0,,Offensive rebound by K. Love,54,50
218,2,0:00.0,,K. Love makes 2-pt tip-in at rim,54,52
219,3,11:47.0,,K. Love misses 2-pt layup from 2 ft,54,52
220,3,11:44.0,Defensive rebound by J. Parker,,54,52
221,3,11:27.0,O. Mayo makes 2-pt jump shot from 6 ft,,56,52
222,3,11:11.0,,K. Love makes 2-pt jump shot from 4 ft,56,54
223,3,10:53.0,G. Antetokounmpo makes 2-pt jump shot from 5 ft (assist by O. Mayo),,58,54
224,3,10:35.0,,L. James makes 2-pt jump shot from 6 ft,58,56
225,3,10:18.0,O. Mayo misses 3-pt jump shot from 23 ft,,58,56
226,3,10:17.0,Offensive rebound by G. Antetokounmpo,,58,56
227,3,10:08.0,Turnover by B. Knight (bad pass; steal by A. Varejão),,58,56
228,3,9:57.0,,Personal foul by G. Antetokounmpo (drawn by K. Love),58,56
229,3,9:48.0,,Def 3 sec tech foul by L. Sanders,58,56
230,3,9:48.0,,K. Irving makes technical free throw,58,57
231,3,9:42.0,,K. Irving makes 2-pt jump shot from 13 ft,58,59
232,3,9:28.0,Turnover by J. Parker (bad pass; steal by A. Varejão),,58,59
233,3,9:16.0,,K. Irving misses 3-pt jump shot from 27 ft,58,59
234,3,9:15.0,Defensive rebound by Team,,58,59
235,3,9:04.0,B. Knight makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,61,59
236,3,8:40.0,,A. Varejão makes 2-pt layup at rim (assist by L. James),61,61
237,3,8:30.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by B. Knight),,63,61
238,3,8:12.0,,Offensive foul by K. Love (drawn by G. Antetokounmpo),63,61
239,3,8:12.0,,Turnover by K. Love (offensive foul),63,61
240,3,8:07.0,Shooting foul by S. Marion (drawn by O. Mayo),,63,61
241,3,8:07.0,O. Mayo misses free throw 1 of 2,,63,61
242,3,8:07.0,Offensive rebound by Team,,63,61
243,3,8:07.0,O. Mayo makes free throw 2 of 2,,64,61
244,3,7:49.0,,Turnover by K. Love (step out of bounds),64,61
245,3,7:49.0,,Violation by Team (delay of game),64,61
246,3,7:37.0,B. Knight makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,67,61
247,3,7:13.0,,Shooting foul by L. Sanders (drawn by S. Marion),67,61
248,3,7:13.0,,S. Marion makes free throw 1 of 2,67,62
249,3,7:13.0,,S. Marion makes free throw 2 of 2,67,63
250,3,7:00.0,O. Mayo makes 2-pt layup at rim (assist by B. Knight),,69,63
251,3,7:00.0,Shooting foul by S. Marion (drawn by O. Mayo),,69,63
252,3,7:00.0,O. Mayo makes free throw 1 of 1,,70,63
253,3,6:45.0,,Turnover by K. Love (3 sec),70,63
254,3,6:45.0,,M. Miller enters the game for S. Marion,70,63
255,3,6:25.0,J. Parker makes 2-pt jump shot from 13 ft (assist by G. Antetokounmpo),,72,63
256,3,6:18.0,,Turnover by L. James (bad pass; steal by O. Mayo),72,63
257,3,6:16.0,O. Mayo makes 2-pt dunk at rim,,74,63
258,3,6:16.0,,Cleveland full timeout,74,63
259,3,6:08.0,,Turnover by L. James (bad pass),74,63
260,3,5:52.0,L. Sanders misses 2-pt dunk at rim,,74,63
261,3,5:50.0,,Defensive rebound by K. Irving,74,63
262,3,5:45.0,,M. Miller makes 3-pt jump shot from 25 ft (assist by K. Irving),74,66
263,3,5:31.0,Turnover by G. Antetokounmpo (lost ball; steal by K. Irving),,74,66
264,3,5:30.0,,K. Irving makes 2-pt layup at rim,74,68
265,3,5:30.0,,Shooting foul by G. Antetokounmpo (drawn by K. Irving),74,68
266,3,5:30.0,,K. Irving makes free throw 1 of 1,74,69
267,3,5:16.0,J. Parker misses 2-pt layup from 2 ft (block by K. Love),,74,69
268,3,5:15.0,,Defensive rebound by M. Miller,74,69
269,3,5:12.0,K. Middleton enters the game for G. Antetokounmpo,,74,69
270,3,5:08.0,,Shooting foul by L. Sanders (drawn by L. James),74,69
271,3,5:08.0,,L. James misses free throw 1 of 2,74,69
272,3,5:08.0,,Offensive rebound by Team,74,69
273,3,5:08.0,Z. Pachulia enters the game for L. Sanders,,74,69
274,3,5:08.0,,L. James makes free throw 2 of 2,74,70
275,3,4:54.0,O. Mayo misses 3-pt jump shot from 24 ft,,74,70
276,3,4:53.0,,Defensive rebound by K. Irving,74,70
277,3,4:46.0,,K. Irving makes 2-pt layup from 1 ft,74,72
278,3,4:45.0,Milwaukee full timeout,,74,72
279,3,4:45.0,J. Dudley enters the game for O. Mayo,,74,72
280,3,4:36.0,Turnover by K. Middleton (traveling),,74,72
281,3,4:15.0,,L. James misses 2-pt jump shot from 7 ft,74,72
282,3,4:12.0,Defensive rebound by B. Knight,,74,72
283,3,4:08.0,Personal foul by M. Miller (drawn by B. Knight),,74,72
284,3,4:02.0,B. Knight misses 3-pt jump shot from 26 ft,,74,72
285,3,4:00.0,,Defensive rebound by K. Love,74,72
286,3,3:38.0,,Turnover by L. James (bad pass; steal by J. Parker),74,72
287,3,3:27.0,B. Knight makes 3-pt jump shot from 25 ft (assist by J. Parker),,77,72
288,3,3:03.0,,K. Love makes 2-pt hook shot from 9 ft (assist by L. James),77,74
289,3,2:48.0,J. Parker makes 2-pt dunk at rim (assist by J. Dudley),,79,74
290,3,2:36.0,,K. Irving makes 2-pt layup at rim,79,76
291,3,2:08.0,J. Dudley misses 3-pt jump shot from 26 ft,,79,76
292,3,2:07.0,,Defensive rebound by A. Varejão,79,76
293,3,1:54.0,,A. Varejão makes 2-pt layup at rim (assist by L. James),79,78
294,3,1:39.0,Turnover by B. Knight (lost ball),,79,78
295,3,1:39.0,,T. Thompson enters the game for A. Varejão,79,78
296,3,1:17.0,,K. Love misses 3-pt jump shot from 23 ft,79,78
297,3,1:16.0,Defensive rebound by K. Middleton,,79,78
298,3,1:12.0,,S. Marion enters the game for K. Irving,79,78
299,3,1:06.0,Turnover by J. Parker (offensive foul),,79,78
300,3,1:06.0,,Offensive charge foul by J. Parker (drawn by L. James),79,78
301,3,0:55.0,,M. Miller misses 3-pt jump shot from 25 ft,79,78
302,3,0:54.0,,Offensive rebound by L. James,79,78
303,3,0:42.0,Violation by Z. Pachulia (kicked ball),,79,78
304,3,0:34.0,,Turnover by L. James (bad pass),79,78
305,3,0:25.0,K. Middleton misses 2-pt jump shot from 8 ft,,79,78
306,3,0:23.0,,Defensive rebound by M. Miller,79,78
307,3,0:21.0,,Shooting foul by K. Middleton (drawn by L. James),79,78
308,3,0:21.0,,L. James misses free throw 1 of 2,79,78
309,3,0:21.0,,Offensive rebound by Team,79,78
310,3,0:21.0,,A. Varejão enters the game for K. Love,79,78
311,3,0:21.0,,L. James makes free throw 2 of 2,79,79
312,3,0:03.0,K. Middleton misses 3-pt jump shot from 25 ft,,79,79
313,3,0:03.0,,Defensive rebound by A. Varejão,79,79
314,3,0:00.0,,S. Marion misses 2-pt jump shot from 20 ft,79,79
315,3,0:00.0,,Offensive rebound by Team,79,79
316,4,11:42.0,Shooting foul by M. Miller (drawn by G. Antetokounmpo),,79,79
317,4,11:42.0,G. Antetokounmpo makes free throw 1 of 2,,80,79
318,4,11:42.0,G. Antetokounmpo makes free throw 2 of 2,,81,79
319,4,11:24.0,,L. James makes 2-pt jump shot from 16 ft,81,81
320,4,10:54.0,Z. Pachulia misses 2-pt layup at rim,,81,81
321,4,10:53.0,,Defensive rebound by A. Varejão,81,81
322,4,10:30.0,,Turnover by T. Thompson (3 sec),81,81
323,4,10:19.0,K. Middleton misses 2-pt jump shot from 16 ft,,81,81
324,4,10:17.0,,Defensive rebound by M. Miller,81,81
325,4,10:03.0,,L. James misses 3-pt jump shot from 25 ft,81,81
326,4,10:02.0,Defensive rebound by J. Bayless,,81,81
327,4,9:54.0,Turnover by J. Dudley (bad pass),,81,81
328,4,9:54.0,,K. Irving enters the game for S. Marion,81,81
329,4,9:54.0,,K. Love enters the game for A. Varejão,81,81
330,4,9:36.0,,K. Irving misses 2-pt jump shot from 15 ft,81,81
331,4,9:35.0,Defensive rebound by G. Antetokounmpo,,81,81
332,4,9:18.0,J. Dudley misses 2-pt jump shot from 16 ft,,81,81
333,4,9:17.0,,Defensive rebound by K. Love,81,81
334,4,9:03.0,,M. Miller misses 3-pt jump shot from 22 ft,81,81
335,4,9:01.0,Defensive rebound by G. Antetokounmpo,,81,81
336,4,9:00.0,Turnover by G. Antetokounmpo (traveling),,81,81
337,4,8:46.0,,Def 3 sec tech foul by Z. Pachulia,81,81
338,4,8:46.0,Official timeout,,81,81
339,4,8:46.0,,S. Marion enters the game for L. James,81,81
340,4,8:46.0,J. Parker enters the game for J. Dudley,,81,81
341,4,8:46.0,B. Knight enters the game for K. Middleton,,81,81
342,4,8:46.0,,K. Irving makes technical free throw,81,82
343,4,8:29.0,,K. Irving misses 3-pt jump shot from 29 ft,81,82
344,4,8:28.0,,Offensive rebound by M. Miller,81,82
345,4,8:23.0,,K. Love misses 3-pt jump shot from 22 ft,81,82
346,4,8:21.0,,Offensive rebound by K. Love,81,82
347,4,8:20.0,,Turnover by K. Love (lost ball; steal by Z. Pachulia),81,82
348,4,8:03.0,B. Knight misses 3-pt jump shot from 25 ft,,81,82
349,4,8:02.0,Offensive rebound by J. Parker,,81,82
350,4,7:58.0,B. Knight misses 3-pt jump shot from 22 ft,,81,82
351,4,7:57.0,Offensive rebound by Z. Pachulia,,81,82
352,4,7:40.0,J. Parker makes 2-pt jump shot from 17 ft (assist by J. Bayless),,83,82
353,4,7:17.0,,K. Irving makes 2-pt jump shot from 14 ft,83,84
354,4,6:51.0,G. Antetokounmpo misses 2-pt jump shot from 12 ft,,83,84
355,4,6:50.0,Offensive rebound by G. Antetokounmpo,,83,84
356,4,6:47.0,G. Antetokounmpo makes 2-pt layup at rim,,85,84
357,4,6:32.0,,K. Irving misses 3-pt jump shot from 26 ft,85,84
358,4,6:31.0,Defensive rebound by Z. Pachulia,,85,84
359,4,6:30.0,Personal foul by K. Irving (drawn by B. Knight),,85,84
360,4,6:30.0,,L. James enters the game for M. Miller,85,84
361,4,6:10.0,Z. Pachulia misses 2-pt jump shot from 12 ft,,85,84
362,4,6:08.0,,Defensive rebound by S. Marion,85,84
363,4,5:54.0,,S. Marion misses 3-pt jump shot from 23 ft,85,84
364,4,5:52.0,Defensive rebound by B. Knight,,85,84
365,4,5:42.0,J. Parker makes 2-pt layup from 1 ft (assist by B. Knight),,87,84
366,4,5:33.0,,Cleveland full timeout,87,84
367,4,5:33.0,,M. Miller enters the game for S. Marion,87,84
368,4,5:26.0,,L. James makes 2-pt layup from 1 ft (assist by K. Irving),87,86
369,4,5:05.0,J. Bayless makes 2-pt jump shot from 20 ft,,89,86
370,4,4:44.0,,K. Love makes 3-pt jump shot from 23 ft (assist by M. Miller),89,89
371,4,4:26.0,G. Antetokounmpo misses 2-pt jump shot from 7 ft (block by M. Miller),,89,89
372,4,4:24.0,,Defensive rebound by M. Miller,89,89
373,4,4:16.0,,K. Irving makes 2-pt layup at rim (assist by T. Thompson),89,91
374,4,4:16.0,,Shooting foul by Z. Pachulia (drawn by K. Irving),89,91
375,4,4:16.0,L. Sanders enters the game for Z. Pachulia,,89,91
376,4,4:16.0,,K. Irving makes free throw 1 of 1,89,92
377,4,3:57.0,J. Parker misses 2-pt jump shot from 18 ft,,89,92
378,4,3:55.0,,Defensive rebound by L. James,89,92
379,4,3:48.0,,L. James makes 2-pt layup at rim,89,94
380,4,3:48.0,Milwaukee full timeout,,89,94
381,4,3:48.0,O. Mayo enters the game for J. Bayless,,89,94
382,4,3:35.0,B. Knight misses 3-pt jump shot from 26 ft,,89,94
383,4,3:34.0,Offensive rebound by B. Knight,,89,94
384,4,3:26.0,G. Antetokounmpo misses 2-pt jump shot from 17 ft,,89,94
385,4,3:26.0,Offensive rebound by Team,,89,94
386,4,3:26.0,,Loose ball foul by K. Love (drawn by L. Sanders),89,94
387,4,3:20.0,B. Knight makes 2-pt layup at rim (assist by L. Sanders),,91,94
388,4,3:00.0,,M. Miller makes 3-pt jump shot from 25 ft (assist by K. Irving),91,97
