,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PHILADELPHIA_ACTION,CHICAGO_SCORE,PHILADELPHIA_SCORE
27,1,7:41.0,,I. Smith misses 3-pt jump shot from 24 ft,12,4
28,1,7:39.0,Defensive rebound by N. Mirotić,,12,4
29,1,7:21.0,A. Brooks misses 2-pt jump shot from 15 ft,,12,4
30,1,7:19.0,,Defensive rebound by N. Noel,12,4
31,1,7:12.0,,Shooting foul by P. Gasol (drawn by J. Sampson),12,4
32,1,7:12.0,,J. Sampson makes free throw 1 of 2,12,5
33,1,7:12.0,,J. Sampson makes free throw 2 of 2,12,6
34,1,7:04.0,P. Gasol makes 2-pt hook shot from 6 ft (assist by A. Brooks),,14,6
35,1,6:51.0,,I. Smith makes 2-pt jump shot at rim,14,8
36,1,6:29.0,P. Gasol misses 2-pt layup from 1 ft,,14,8
37,1,6:28.0,,Defensive rebound by J. Sampson,14,8
38,1,6:16.0,,J. Sampson makes 3-pt jump shot from 24 ft (assist by L. Mbah a Moute),14,11
39,1,5:54.0,N. Mirotić misses 2-pt layup from 1 ft,,14,11
40,1,5:49.0,,Defensive rebound by L. Mbah a Moute,14,11
41,1,5:46.0,,J. Richardson misses 3-pt jump shot from 25 ft,14,11
42,1,5:44.0,Defensive rebound by N. Mirotić,,14,11
43,1,5:40.0,Turnover by N. Mirotić (palming),,14,11
44,1,5:40.0,,J. Grant enters the game for J. Richardson,14,11
45,1,5:26.0,,L. Mbah a Moute misses 3-pt jump shot from 24 ft,14,11
46,1,5:25.0,Defensive rebound by T. Snell,,14,11
47,1,5:16.0,N. Mirotić misses 2-pt layup from 1 ft,,14,11
48,1,5:14.0,,Defensive rebound by L. Mbah a Moute,14,11
49,1,5:06.0,,N. Noel misses 2-pt jump shot from 16 ft,14,11
50,1,5:04.0,Defensive rebound by P. Gasol,,14,11
51,1,4:55.0,Turnover by T. Snell (bad pass; steal by N. Noel),,14,11
52,1,4:47.0,,I. Smith makes 2-pt jump shot from 5 ft,14,13
53,1,4:33.0,P. Gasol misses 2-pt jump shot from 7 ft,,14,13
54,1,4:32.0,,Defensive rebound by J. Grant,14,13
55,1,4:24.0,,J. Sampson misses 3-pt jump shot from 26 ft,14,13
56,1,4:22.0,Defensive rebound by A. Brooks,,14,13
57,1,4:17.0,Shooting foul by I. Smith (drawn by A. Brooks),,14,13
58,1,4:17.0,A. Brooks makes free throw 1 of 2,,15,13
59,1,4:17.0,N. Mohammed enters the game for N. Mirotić,,15,13
60,1,4:17.0,,R. Covington enters the game for J. Sampson,15,13
61,1,4:17.0,,I. Canaan enters the game for L. Mbah a Moute,15,13
62,1,4:17.0,,T. Robinson enters the game for I. Smith,15,13
63,1,4:17.0,A. Brooks makes free throw 2 of 2,,16,13
64,1,3:57.0,,J. Grant misses 3-pt jump shot from 24 ft,16,13
65,1,3:56.0,Defensive rebound by A. Brooks,,16,13
66,1,3:44.0,P. Gasol misses 2-pt layup at rim,,16,13
67,1,3:41.0,Offensive rebound by P. Gasol,,16,13
68,1,3:41.0,P. Gasol makes 2-pt tip-in at rim,,18,13
69,1,3:20.0,,Turnover by R. Covington (bad pass; steal by N. Mohammed),18,13
70,1,3:06.0,P. Gasol misses 2-pt hook shot from 2 ft,,18,13
71,1,3:04.0,,Defensive rebound by T. Robinson,18,13
72,1,2:59.0,,R. Covington misses 3-pt jump shot from 26 ft,18,13
73,1,2:55.0,Defensive rebound by T. Snell,,18,13
74,1,2:48.0,A. Brooks misses 3-pt jump shot from 25 ft,,18,13
75,1,2:46.0,,Defensive rebound by N. Noel,18,13
76,1,2:34.0,,Turnover by N. Noel (traveling),18,13
77,1,2:34.0,Chicago full timeout,,18,13
78,1,2:34.0,D. McDermott enters the game for M. Dunleavy,,18,13
79,1,2:34.0,K. Hinrich enters the game for A. Brooks,,18,13
80,1,2:34.0,,F. Aldemir enters the game for N. Noel,18,13
81,1,2:16.0,K. Hinrich misses 2-pt jump shot from 16 ft,,18,13
82,1,2:14.0,,Defensive rebound by T. Robinson,18,13
83,1,2:04.0,,I. Canaan makes 3-pt jump shot from 24 ft (assist by J. Grant),18,16
84,1,1:41.0,P. Gasol makes 2-pt jump shot from 18 ft,,20,16
85,1,1:23.0,,J. Grant misses 3-pt jump shot from 23 ft,20,16
86,1,1:22.0,Defensive rebound by N. Mohammed,,20,16
87,1,1:06.0,P. Gasol misses 2-pt jump shot from 3 ft (block by F. Aldemir),,20,16
88,1,1:06.0,,Offensive rebound by Team,20,16
89,1,1:00.0,,I. Canaan makes 3-pt jump shot from 27 ft,20,19
90,1,0:46.0,N. Mohammed misses 2-pt jump shot from 17 ft,,20,19
91,1,0:44.0,,Defensive rebound by F. Aldemir,20,19
92,1,0:34.0,,T. Robinson misses 2-pt layup from 2 ft,20,19
93,1,0:31.0,,Offensive rebound by T. Robinson,20,19
94,1,0:31.0,,T. Robinson misses 2-pt tip-in at rim,20,19
95,1,0:30.0,Defensive rebound by N. Mohammed,,20,19
96,1,0:23.0,Personal foul by F. Aldemir (drawn by P. Gasol),,20,19
97,1,0:15.0,P. Gasol makes 2-pt jump shot from 10 ft (assist by K. Hinrich),,22,19
98,1,0:05.0,,I. Canaan makes 3-pt jump shot from 25 ft,22,22
99,2,11:51.0,D. McDermott misses 3-pt jump shot from 25 ft,,22,22
100,2,11:49.0,,Defensive rebound by T. Robinson,22,22
101,2,11:37.0,,T. Robinson makes 2-pt jump shot from 4 ft (assist by R. Covington),22,24
102,2,11:24.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by K. Hinrich),,25,24
103,2,11:08.0,,T. Robinson misses 2-pt layup from 1 ft,25,24
104,2,11:07.0,,Offensive rebound by T. Robinson,25,24
105,2,10:55.0,,Turnover by J. Grant (bad pass; steal by K. Hinrich),25,24
106,2,10:43.0,D. McDermott makes 2-pt layup from 1 ft (assist by N. Mirotić),,27,24
107,2,10:29.0,,R. Covington makes 2-pt jump shot from 3 ft,27,26
108,2,10:16.0,D. McDermott makes 2-pt layup from 1 ft (assist by N. Mirotić),,29,26
109,2,10:09.0,,Philadelphia full timeout,29,26
110,2,10:03.0,,Turnover by I. Canaan (bad pass; steal by T. Snell),29,26
111,2,9:45.0,Turnover by T. Snell (traveling),,29,26
112,2,9:28.0,,R. Covington misses 2-pt jump shot from 4 ft,29,26
113,2,9:26.0,,Offensive rebound by R. Covington,29,26
114,2,9:26.0,,R. Covington makes 2-pt layup at rim,29,28
115,2,9:12.0,Shooting foul by T. Robinson (drawn by N. Mirotić),,29,28
116,2,9:12.0,N. Mirotić makes free throw 1 of 2,,30,28
117,2,9:12.0,N. Mirotić makes free throw 2 of 2,,31,28
118,2,8:50.0,,J. Grant misses 2-pt jump shot from 6 ft,31,28
119,2,8:47.0,,Offensive rebound by T. Robinson,31,28
120,2,8:46.0,,T. Robinson misses 2-pt jump shot from 18 ft,31,28
121,2,8:45.0,Defensive rebound by K. Hinrich,,31,28
122,2,8:31.0,K. Hinrich misses 2-pt jump shot from 21 ft,,31,28
123,2,8:29.0,,Defensive rebound by T. Robinson,31,28
124,2,8:26.0,,Personal foul by K. Hinrich (drawn by I. Canaan),31,28
125,2,8:26.0,,Technical foul by I. Canaan,31,28
126,2,8:26.0,T. Snell makes technical free throw,,32,28
127,2,8:26.0,,I. Smith enters the game for I. Canaan,32,28
128,2,8:11.0,,I. Smith misses 3-pt jump shot from 23 ft,32,28
129,2,8:10.0,,Offensive rebound by F. Aldemir,32,28
130,2,8:03.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by J. Grant),32,31
131,2,7:50.0,K. Hinrich misses 3-pt jump shot from 25 ft,,32,31
132,2,7:48.0,,Defensive rebound by T. Robinson,32,31
133,2,7:34.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by I. Smith),32,34
134,2,7:16.0,N. Mirotić makes 2-pt jump shot from 20 ft (assist by K. Hinrich),,34,34
135,2,7:05.0,,I. Smith misses 2-pt jump shot from 5 ft,34,34
136,2,7:02.0,,Offensive rebound by T. Robinson,34,34
137,2,7:02.0,,T. Robinson makes 2-pt layup at rim,34,36
138,2,6:41.0,Personal foul by T. Robinson (drawn by N. Mirotić),,34,36
139,2,6:41.0,A. Brooks enters the game for K. Hinrich,,34,36
140,2,6:41.0,M. Dunleavy enters the game for D. McDermott,,34,36
141,2,6:41.0,,L. Mbah a Moute enters the game for F. Aldemir,34,36
142,2,6:41.0,,J. Richardson enters the game for T. Robinson,34,36
143,2,6:41.0,,N. Noel enters the game for J. Grant,34,36
144,2,6:27.0,N. Mohammed misses 2-pt jump shot from 8 ft,,34,36
145,2,6:26.0,,Defensive rebound by N. Noel,34,36
146,2,6:09.0,,R. Covington misses 3-pt jump shot from 23 ft,34,36
147,2,6:07.0,Defensive rebound by N. Mirotić,,34,36
148,2,5:54.0,N. Mirotić makes 2-pt layup from 1 ft (assist by A. Brooks),,36,36
149,2,5:54.0,Shooting foul by J. Richardson (drawn by N. Mirotić),,36,36
150,2,5:54.0,Official timeout,,36,36
151,2,5:54.0,P. Gasol enters the game for T. Snell,,36,36
152,2,5:54.0,E. Moore enters the game for N. Mohammed,,36,36
153,2,5:54.0,N. Mirotić misses free throw 1 of 1,,36,36
154,2,5:52.0,,Defensive rebound by N. Noel,36,36
155,2,5:39.0,,R. Covington misses 2-pt layup from 2 ft,36,36
156,2,5:38.0,,Offensive rebound by R. Covington,36,36
157,2,5:38.0,,R. Covington misses 2-pt layup from 2 ft,36,36
158,2,5:36.0,,Offensive rebound by N. Noel,36,36
159,2,5:31.0,,N. Noel misses 2-pt jump shot from 4 ft,36,36
160,2,5:28.0,,Offensive rebound by J. Richardson,36,36
161,2,5:28.0,,J. Richardson makes 2-pt tip-in at rim,36,38
162,2,5:11.0,Shooting foul by N. Noel (drawn by A. Brooks),,36,38
163,2,5:11.0,A. Brooks makes free throw 1 of 2,,37,38
164,2,5:11.0,A. Brooks makes free throw 2 of 2,,38,38
165,2,4:57.0,,L. Mbah a Moute misses 2-pt jump shot from 19 ft,38,38
166,2,4:56.0,,Offensive rebound by Team,38,38
167,2,4:56.0,Loose ball foul by E. Moore (drawn by J. Richardson),,38,38
168,2,4:50.0,,L. Mbah a Moute misses 2-pt jump shot from 20 ft,38,38
169,2,4:49.0,Defensive rebound by M. Dunleavy,,38,38
170,2,4:43.0,Turnover by M. Dunleavy (bad pass; steal by N. Noel),,38,38
171,2,4:39.0,,N. Noel makes 2-pt dunk at rim,38,40
172,2,4:21.0,,J. Sampson enters the game for R. Covington,38,40
173,2,4:16.0,Turnover by P. Gasol (lost ball; steal by N. Noel),,38,40
174,2,4:10.0,,J. Richardson misses 3-pt jump shot from 23 ft,38,40
175,2,4:07.0,Defensive rebound by Team,,38,40
176,2,3:54.0,P. Gasol makes 2-pt layup at rim (assist by E. Moore),,40,40
177,2,3:48.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),40,42
178,2,3:31.0,Personal foul by N. Noel (drawn by P. Gasol),,40,42
179,2,3:31.0,P. Gasol misses free throw 1 of 2,,40,42
180,2,3:31.0,Offensive rebound by Team,,40,42
181,2,3:31.0,P. Gasol makes free throw 2 of 2,,41,42
182,2,3:15.0,,I. Smith makes 3-pt jump shot from 25 ft (assist by J. Richardson),41,45
183,2,2:50.0,E. Moore misses 2-pt jump shot from 19 ft,,41,45
184,2,2:47.0,,Defensive rebound by J. Sampson,41,45
185,2,2:38.0,,I. Smith makes 2-pt layup at rim,41,47
186,2,2:32.0,Chicago full timeout,,41,47
187,2,2:32.0,T. Snell enters the game for E. Moore,,41,47
188,2,2:20.0,M. Dunleavy makes 3-pt jump shot from 23 ft (assist by P. Gasol),,44,47
189,2,2:00.0,,Shooting foul by N. Mirotić (drawn by N. Noel),44,47
190,2,2:00.0,,N. Noel misses free throw 1 of 2,44,47
191,2,2:00.0,,Offensive rebound by Team,44,47
192,2,2:00.0,,N. Noel misses free throw 2 of 2,44,47
193,2,1:59.0,,Offensive rebound by Team,44,47
194,2,1:48.0,,J. Richardson makes 2-pt jump shot from 17 ft,44,49
195,2,1:36.0,N. Mirotić makes 3-pt jump shot from 24 ft (assist by A. Brooks),,47,49
196,2,1:11.0,,I. Smith makes 2-pt jump shot from 4 ft (assist by L. Mbah a Moute),47,51
197,2,1:00.0,P. Gasol makes 2-pt tip-in from 1 ft,,49,51
198,2,0:56.0,,Philadelphia full timeout,49,51
199,2,0:56.0,,F. Aldemir enters the game for N. Noel,49,51
200,2,0:48.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,49,51
201,2,0:47.0,Defensive rebound by P. Gasol,,49,51
202,2,0:29.0,A. Brooks makes 2-pt layup from 2 ft (assist by N. Mirotić),,51,51
203,2,0:07.0,,I. Smith misses 3-pt jump shot from 26 ft,51,51
204,2,0:05.0,Defensive rebound by Team,,51,51
205,2,0:00.0,N. Mirotić misses 3-pt jump shot from 29 ft,,51,51
206,2,0:00.0,Offensive rebound by Team,,51,51
207,3,11:40.0,T. Snell misses 3-pt jump shot from 25 ft,,51,51
208,3,11:38.0,,Defensive rebound by N. Noel,51,51
209,3,11:34.0,,Turnover by J. Sampson (lost ball),51,51
210,3,11:12.0,A. Brooks misses 3-pt jump shot from 26 ft,,51,51
211,3,11:11.0,Offensive rebound by P. Gasol,,51,51
212,3,11:09.0,P. Gasol misses 2-pt jump shot from 12 ft,,51,51
213,3,11:07.0,,Defensive rebound by J. Sampson,51,51
214,3,10:58.0,,N. Noel misses 2-pt jump shot from 3 ft,51,51
215,3,10:56.0,Defensive rebound by N. Mirotić,,51,51
216,3,10:45.0,T. Snell makes 2-pt layup from 2 ft,,53,51
217,3,10:25.0,,J. Richardson misses 2-pt jump shot from 14 ft,53,51
218,3,10:23.0,Defensive rebound by A. Brooks,,53,51
219,3,10:19.0,A. Brooks makes 2-pt layup at rim,,55,51
220,3,9:54.0,,L. Mbah a Moute misses 2-pt jump shot from 18 ft,55,51
221,3,9:53.0,Defensive rebound by P. Gasol,,55,51
222,3,9:37.0,Turnover by P. Gasol (lost ball),,55,51
223,3,9:18.0,,I. Smith misses 2-pt jump shot from 8 ft,55,51
224,3,9:16.0,Defensive rebound by M. Dunleavy,,55,51
225,3,9:04.0,Turnover by A. Brooks (lost ball),,55,51
226,3,8:55.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,55,51
227,3,8:54.0,Defensive rebound by N. Mirotić,,55,51
228,3,8:48.0,Turnover by P. Gasol (lost ball; steal by J. Richardson),,55,51
229,3,8:40.0,,J. Richardson misses 3-pt jump shot from 26 ft,55,51
230,3,8:38.0,Defensive rebound by N. Mirotić,,55,51
231,3,8:24.0,T. Snell misses 2-pt layup from 2 ft,,55,51
232,3,8:22.0,,Defensive rebound by N. Noel,55,51
233,3,8:18.0,,J. Sampson misses 2-pt jump shot from 6 ft,55,51
234,3,8:17.0,,Offensive rebound by I. Smith,55,51
235,3,8:13.0,,J. Richardson misses 3-pt jump shot from 23 ft,55,51
236,3,8:10.0,Defensive rebound by M. Dunleavy,,55,51
237,3,8:00.0,A. Brooks makes 2-pt jump shot from 8 ft,,57,51
238,3,7:51.0,,I. Smith misses 2-pt jump shot from 8 ft,57,51
239,3,7:49.0,Defensive rebound by N. Mirotić,,57,51
240,3,7:43.0,,H. Thompson enters the game for J. Sampson,57,51
241,3,7:36.0,A. Brooks misses 3-pt jump shot from 24 ft,,57,51
242,3,7:34.0,,Defensive rebound by L. Mbah a Moute,57,51
243,3,7:13.0,,Turnover by H. Thompson (lost ball; steal by M. Dunleavy),57,51
244,3,7:03.0,Turnover by T. Snell (bad pass),,57,51
245,3,6:43.0,,Turnover by N. Noel (traveling),57,51
246,3,6:32.0,P. Gasol misses 2-pt jump shot from 16 ft,,57,51
247,3,6:31.0,,Defensive rebound by J. Richardson,57,51
248,3,6:07.0,,J. Richardson misses 3-pt jump shot from 27 ft,57,51
249,3,6:06.0,Defensive rebound by P. Gasol,,57,51
250,3,6:01.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,57,51
251,3,5:59.0,Offensive rebound by T. Snell,,57,51
252,3,5:58.0,Shooting foul by N. Noel (drawn by T. Snell),,57,51
253,3,5:58.0,,Philadelphia full timeout,57,51
254,3,5:58.0,,I. Canaan enters the game for L. Mbah a Moute,57,51
255,3,5:58.0,,J. Grant enters the game for J. Richardson,57,51
256,3,5:58.0,,R. Covington enters the game for I. Smith,57,51
257,3,5:58.0,T. Snell misses free throw 1 of 2,,57,51
258,3,5:58.0,Offensive rebound by Team,,57,51
259,3,5:58.0,T. Snell makes free throw 2 of 2,,58,51
260,3,5:45.0,,R. Covington misses 3-pt jump shot from 26 ft,58,51
261,3,5:43.0,Defensive rebound by P. Gasol,,58,51
262,3,5:24.0,Shooting foul by J. Grant (drawn by N. Mirotić),,58,51
263,3,5:24.0,N. Mirotić makes free throw 1 of 2,,59,51
264,3,5:24.0,N. Mirotić makes free throw 2 of 2,,60,51
265,3,5:10.0,,J. Grant misses 3-pt jump shot from 25 ft,60,51
266,3,5:08.0,Defensive rebound by P. Gasol,,60,51
267,3,5:00.0,N. Mirotić misses 2-pt layup from 1 ft,,60,51
268,3,4:58.0,Offensive rebound by T. Snell,,60,51
269,3,4:56.0,Turnover by T. Snell (lost ball; steal by N. Noel),,60,51
270,3,4:44.0,,Shooting foul by P. Gasol (drawn by N. Noel),60,51
271,3,4:44.0,,N. Noel misses free throw 1 of 2,60,51
272,3,4:44.0,,Offensive rebound by Team,60,51
273,3,4:44.0,,N. Noel misses free throw 2 of 2,60,51
274,3,4:43.0,Defensive rebound by M. Dunleavy,,60,51
275,3,4:32.0,T. Snell misses 2-pt layup from 2 ft (block by N. Noel),,60,51
276,3,4:31.0,,Defensive rebound by Team,60,51
277,3,4:31.0,N. Mohammed enters the game for N. Mirotić,,60,51
278,3,4:31.0,K. Hinrich enters the game for A. Brooks,,60,51
279,3,4:21.0,,R. Covington makes 2-pt layup from 1 ft,60,53
280,3,4:09.0,P. Gasol makes 2-pt layup from 2 ft (assist by M. Dunleavy),,62,53
281,3,3:58.0,,R. Covington misses 3-pt jump shot from 25 ft,62,53
282,3,3:56.0,Defensive rebound by P. Gasol,,62,53
283,3,3:46.0,P. Gasol makes 2-pt layup from 2 ft (assist by T. Snell),,64,53
284,3,3:44.0,,Philadelphia full timeout,64,53
285,3,3:44.0,,T. Robinson enters the game for N. Noel,64,53
286,3,3:28.0,,T. Robinson misses 2-pt jump shot from 12 ft,64,53
287,3,3:27.0,Defensive rebound by M. Dunleavy,,64,53
288,3,3:08.0,N. Mohammed misses 2-pt jump shot from 3 ft (block by T. Robinson),,64,53
289,3,3:06.0,Offensive rebound by N. Mohammed,,64,53
290,3,2:59.0,Turnover by N. Mohammed (bad pass; steal by H. Thompson),,64,53
291,3,2:57.0,,Shooting foul by K. Hinrich (drawn by I. Canaan),64,53
292,3,2:57.0,Chicago full timeout,,64,53
293,3,2:57.0,,I. Canaan makes free throw 1 of 2,64,54
294,3,2:57.0,,I. Canaan makes free throw 2 of 2,64,55
295,3,2:42.0,K. Hinrich misses 3-pt jump shot from 23 ft,,64,55
296,3,2:40.0,,Defensive rebound by J. Grant,64,55
297,3,2:32.0,,R. Covington makes 2-pt layup from 1 ft (assist by T. Robinson),64,57
298,3,2:32.0,,Shooting foul by T. Snell (drawn by R. Covington),64,57
299,3,2:32.0,,R. Covington misses free throw 1 of 1,64,57
300,3,2:31.0,Defensive rebound by P. Gasol,,64,57
301,3,2:30.0,Personal foul by T. Robinson (drawn by P. Gasol),,64,57
302,3,2:30.0,D. McDermott enters the game for N. Mohammed,,64,57
303,3,2:20.0,Shooting foul by R. Covington (drawn by T. Snell),,64,57
304,3,2:20.0,T. Snell makes free throw 1 of 2,,65,57
305,3,2:20.0,T. Snell makes free throw 2 of 2,,66,57
306,3,2:09.0,,H. Thompson makes 2-pt layup from 1 ft (assist by T. Robinson),66,59
307,3,1:53.0,T. Snell misses 3-pt jump shot from 24 ft,,66,59
308,3,1:51.0,,Defensive rebound by I. Canaan,66,59
309,3,1:47.0,,Turnover by I. Canaan (bad pass),66,59
310,3,1:22.0,Turnover by T. Snell (bad pass; steal by T. Robinson),,66,59
311,3,1:13.0,,T. Robinson misses 2-pt jump shot from 4 ft,66,59
312,3,1:11.0,Defensive rebound by K. Hinrich,,66,59
313,3,1:08.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by K. Hinrich),,69,59
314,3,0:52.0,,Shooting foul by D. McDermott (drawn by J. Grant),69,59
315,3,0:52.0,,J. Grant misses free throw 1 of 2,69,59
316,3,0:52.0,,Offensive rebound by Team,69,59
317,3,0:52.0,,J. Grant misses free throw 2 of 2,69,59
318,3,0:43.0,Defensive rebound by K. Hinrich,,69,59
319,3,0:39.0,P. Gasol misses 2-pt jump shot from 18 ft,,69,59
320,3,0:37.0,,Defensive rebound by T. Robinson,69,59
321,3,0:32.0,,I. Canaan makes 2-pt jump shot from 7 ft,69,61
322,3,0:13.0,Turnover by T. Snell (lost ball; steal by J. Grant),,69,61
323,3,0:04.0,,I. Canaan makes 2-pt layup from 1 ft,69,63
324,3,0:01.0,M. Dunleavy makes 3-pt jump shot from 45 ft,,72,63
325,4,11:37.0,,I. Canaan misses 3-pt jump shot from 26 ft,72,63
326,4,11:35.0,Defensive rebound by M. Dunleavy,,72,63
327,4,11:13.0,E. Moore makes 2-pt jump shot from 2 ft (assist by M. Dunleavy),,74,63
328,4,11:00.0,,Shooting foul by K. Hinrich (drawn by T. Robinson),74,63
329,4,11:00.0,,T. Robinson makes free throw 1 of 2,74,64
330,4,11:00.0,,T. Robinson misses free throw 2 of 2,74,64
331,4,11:00.0,,Offensive rebound by T. Robinson,74,64
332,4,10:55.0,,Turnover by T. Robinson (bad pass; steal by E. Moore),74,64
333,4,10:50.0,Turnover by N. Mirotić (lost ball; steal by R. Covington),,74,64
334,4,10:45.0,,Shooting foul by M. Dunleavy (drawn by J. Grant),74,64
335,4,10:45.0,,J. Grant makes free throw 1 of 2,74,65
336,4,10:45.0,,J. Grant misses free throw 2 of 2,74,65
337,4,10:44.0,,Offensive rebound by Team,74,65
338,4,10:38.0,,Shooting foul by N. Mohammed (drawn by T. Robinson),74,65
339,4,10:38.0,,T. Robinson misses free throw 1 of 2,74,65
340,4,10:38.0,,Offensive rebound by Team,74,65
341,4,10:38.0,,T. Robinson misses free throw 2 of 2,74,65
342,4,10:38.0,Defensive rebound by K. Hinrich,,74,65
343,4,10:22.0,K. Hinrich makes 2-pt layup at rim,,76,65
344,4,10:22.0,,Philadelphia full timeout,76,65
345,4,10:22.0,,N. Noel enters the game for J. Grant,76,65
346,4,10:22.0,,I. Smith enters the game for R. Covington,76,65
347,4,10:22.0,,L. Mbah a Moute enters the game for T. Robinson,76,65
348,4,9:58.0,,I. Smith misses 2-pt jump shot from 6 ft,76,65
349,4,9:58.0,Defensive rebound by Team,,76,65
350,4,9:58.0,,Loose ball foul by N. Noel (drawn by N. Mirotić),76,65
351,4,9:44.0,K. Hinrich makes 3-pt jump shot from 26 ft (assist by N. Mirotić),,79,65
352,4,9:25.0,,I. Smith makes 3-pt jump shot from 25 ft (assist by N. Noel),79,68
353,4,9:08.0,N. Mirotić misses 3-pt jump shot from 26 ft,,79,68
354,4,9:06.0,Offensive rebound by E. Moore,,79,68
355,4,8:55.0,N. Mirotić misses 2-pt layup from 2 ft,,79,68
356,4,8:53.0,,Defensive rebound by I. Canaan,79,68
357,4,8:47.0,,I. Canaan makes 2-pt jump shot from 3 ft,79,70
358,4,8:34.0,Offensive foul by N. Mirotić (drawn by I. Canaan),,79,70
359,4,8:34.0,Turnover by N. Mirotić (offensive foul),,79,70
360,4,8:34.0,A. Brooks enters the game for E. Moore,,79,70
361,4,8:34.0,P. Gasol enters the game for N. Mohammed,,79,70
362,4,8:24.0,,I. Canaan misses 2-pt jump shot from 3 ft,79,70
363,4,8:22.0,Defensive rebound by P. Gasol,,79,70
364,4,8:01.0,A. Brooks misses 2-pt jump shot from 21 ft,,79,70
365,4,7:59.0,,Defensive rebound by N. Noel,79,70
366,4,7:52.0,,I. Canaan makes 3-pt jump shot from 24 ft (assist by I. Smith),79,73
367,4,7:51.0,Chicago full timeout,,79,73
368,4,7:51.0,T. Snell enters the game for N. Mirotić,,79,73
369,4,7:40.0,P. Gasol misses 2-pt jump shot from 11 ft (block by N. Noel),,79,73
370,4,7:37.0,,Defensive rebound by L. Mbah a Moute,79,73
371,4,7:27.0,,I. Smith makes 2-pt jump shot from 5 ft,79,75
372,4,7:05.0,A. Brooks misses 2-pt jump shot from 18 ft,,79,75
373,4,7:04.0,,Defensive rebound by I. Smith,79,75
374,4,6:58.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by I. Smith),79,78
375,4,6:34.0,Shooting foul by N. Noel (drawn by A. Brooks),,79,78
376,4,6:34.0,A. Brooks misses free throw 1 of 2,,79,78
377,4,6:34.0,Offensive rebound by Team,,79,78
378,4,6:34.0,,T. Robinson enters the game for N. Noel,79,78
379,4,6:34.0,A. Brooks misses free throw 2 of 2,,79,78
380,4,6:33.0,Offensive rebound by P. Gasol,,79,78
381,4,6:29.0,T. Snell misses 3-pt jump shot from 27 ft,,79,78
382,4,6:23.0,,Defensive rebound by L. Mbah a Moute,79,78
383,4,6:12.0,,H. Thompson makes 2-pt layup from 2 ft (assist by I. Smith),79,80
384,4,6:11.0,Chicago full timeout,,79,80
385,4,6:11.0,N. Mirotić enters the game for M. Dunleavy,,79,80
386,4,6:11.0,E. Moore enters the game for K. Hinrich,,79,80
387,4,5:56.0,T. Snell misses 2-pt jump shot from 6 ft,,79,80
388,4,5:54.0,,Defensive rebound by T. Robinson,79,80
