,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,ORLANDO_ACTION,SAN ANTONIO_SCORE,ORLANDO_SCORE
80,1,3:22.0,,E. Payton makes 2-pt dunk at rim,16,19
81,1,3:05.0,M. Ginóbili makes 2-pt layup from 1 ft,,18,19
82,1,2:49.0,,E. Payton misses 2-pt jump shot from 3 ft,18,19
83,1,2:49.0,Defensive rebound by B. Diaw,,18,19
84,1,2:39.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,18,19
85,1,2:38.0,,Defensive rebound by M. Harkless,18,19
86,1,2:25.0,,V. Oladipo misses 3-pt jump shot from 23 ft,18,19
87,1,2:25.0,Defensive rebound by C. Joseph,,18,19
88,1,2:15.0,B. Diaw misses 2-pt layup at rim,,18,19
89,1,2:14.0,Offensive rebound by A. Baynes,,18,19
90,1,2:12.0,A. Baynes makes 2-pt layup from 1 ft,,20,19
91,1,1:54.0,,K. O'Quinn misses 2-pt jump shot from 19 ft,20,19
92,1,1:53.0,Defensive rebound by C. Joseph,,20,19
93,1,1:36.0,M. Belinelli misses 3-pt jump shot from 25 ft,,20,19
94,1,1:35.0,,Defensive rebound by K. O'Quinn,20,19
95,1,1:17.0,,E. Payton misses 2-pt jump shot from 8 ft,20,19
96,1,1:15.0,,Offensive rebound by E. Payton,20,19
97,1,1:15.0,,E. Payton misses 2-pt tip-in at rim,20,19
98,1,1:12.0,Defensive rebound by A. Baynes,,20,19
99,1,1:02.0,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by C. Joseph),,23,19
100,1,1:01.0,,Orlando full timeout,23,19
101,1,1:01.0,,L. Ridnour enters the game for T. Harris,23,19
102,1,1:01.0,,A. Nicholson enters the game for E. Payton,23,19
103,1,0:41.0,,Turnover by V. Oladipo (bad pass),23,19
104,1,0:30.0,B. Diaw misses 3-pt jump shot from 24 ft,,23,19
105,1,0:28.0,,Defensive rebound by K. O'Quinn,23,19
106,1,0:02.0,,L. Ridnour misses 3-pt jump shot from 24 ft,23,19
107,1,0:01.0,Defensive rebound by B. Diaw,,23,19
108,1,0:00.0,C. Joseph misses 3-pt jump shot from 40 ft,,23,19
109,1,0:00.0,Offensive rebound by Team,,23,19
110,2,11:37.0,,A. Nicholson misses 2-pt jump shot from 20 ft,23,19
111,2,11:36.0,Defensive rebound by B. Diaw,,23,19
112,2,11:27.0,Turnover by A. Baynes (lost ball; steal by K. O'Quinn),,23,19
113,2,11:17.0,,L. Ridnour misses 2-pt layup from 1 ft (block by A. Baynes),23,19
114,2,11:16.0,Defensive rebound by C. Joseph,,23,19
115,2,11:08.0,B. Diaw makes 3-pt jump shot from 24 ft (assist by M. Belinelli),,26,19
116,2,10:45.0,,A. Nicholson misses 2-pt jump shot from 18 ft,26,19
117,2,10:44.0,Defensive rebound by M. Belinelli,,26,19
118,2,10:26.0,,N. Vučević enters the game for K. O'Quinn,26,19
119,2,10:22.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,26,19
120,2,10:21.0,,Defensive rebound by N. Vučević,26,19
121,2,10:01.0,,W. Green makes 2-pt jump shot from 17 ft (assist by L. Ridnour),26,21
122,2,9:48.0,A. Baynes makes 2-pt layup from 2 ft (assist by B. Diaw),,28,21
123,2,9:38.0,,L. Ridnour misses 2-pt jump shot from 17 ft,28,21
124,2,9:37.0,Defensive rebound by M. Ginóbili,,28,21
125,2,9:30.0,A. Baynes makes 2-pt dunk at rim (assist by M. Ginóbili),,30,21
126,2,9:30.0,,Orlando full timeout,30,21
127,2,9:30.0,T. Parker enters the game for A. Baynes,,30,21
128,2,9:30.0,T. Splitter enters the game for C. Joseph,,30,21
129,2,9:18.0,,Turnover by W. Green (bad pass; steal by B. Diaw),30,21
130,2,9:03.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by B. Diaw),,33,21
131,2,8:46.0,,Turnover by A. Gordon (lost ball; steal by M. Belinelli),33,21
132,2,8:36.0,M. Belinelli misses 3-pt jump shot from 26 ft,,33,21
133,2,8:36.0,,Defensive rebound by N. Vučević,33,21
134,2,8:33.0,,Turnover by N. Vučević (lost ball; steal by M. Ginóbili),33,21
135,2,8:26.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by T. Parker),,36,21
136,2,8:24.0,,Orlando full timeout,36,21
137,2,8:24.0,K. Leonard enters the game for M. Ginóbili,,36,21
138,2,8:24.0,,V. Oladipo enters the game for A. Nicholson,36,21
139,2,8:24.0,,T. Harris enters the game for L. Ridnour,36,21
140,2,8:24.0,,D. Dedmon enters the game for W. Green,36,21
141,2,8:24.0,,E. Payton enters the game for A. Gordon,36,21
142,2,8:05.0,,D. Dedmon makes 2-pt layup from 1 ft (assist by N. Vučević),36,23
143,2,8:05.0,,Shooting foul by T. Parker (drawn by D. Dedmon),36,23
144,2,8:05.0,,D. Dedmon makes free throw 1 of 1,36,24
145,2,7:42.0,T. Parker misses 2-pt jump shot from 19 ft,,36,24
146,2,7:41.0,Offensive rebound by Team,,36,24
147,2,7:41.0,D. Green enters the game for M. Belinelli,,36,24
148,2,7:25.0,Personal foul by D. Dedmon (drawn by B. Diaw),,36,24
149,2,7:14.0,B. Diaw misses 3-pt jump shot from 25 ft,,36,24
150,2,7:13.0,,Defensive rebound by E. Payton,36,24
151,2,7:04.0,,N. Vučević makes 2-pt jump shot from 16 ft (assist by V. Oladipo),36,26
152,2,6:47.0,T. Parker makes 3-pt jump shot from 24 ft (assist by B. Diaw),,39,26
153,2,6:30.0,,V. Oladipo misses 2-pt layup at rim,39,26
154,2,6:29.0,Defensive rebound by K. Leonard,,39,26
155,2,6:20.0,K. Leonard misses 2-pt jump shot from 12 ft,,39,26
156,2,6:19.0,,Defensive rebound by N. Vučević,39,26
157,2,6:13.0,,E. Payton misses 2-pt layup from 2 ft (block by B. Diaw),39,26
158,2,6:10.0,Defensive rebound by K. Leonard,,39,26
159,2,6:03.0,T. Splitter misses 2-pt layup at rim,,39,26
160,2,6:02.0,Offensive rebound by T. Splitter,,39,26
161,2,6:02.0,T. Splitter makes 2-pt tip-in at rim,,41,26
162,2,5:45.0,,Turnover by V. Oladipo (lost ball; steal by B. Diaw),41,26
163,2,5:31.0,T. Splitter makes 2-pt dunk at rim (assist by K. Leonard),,43,26
164,2,5:15.0,,T. Harris misses 2-pt jump shot from 22 ft,43,26
165,2,5:14.0,,Offensive rebound by V. Oladipo,43,26
166,2,4:56.0,T. Duncan enters the game for B. Diaw,,43,26
167,2,4:49.0,,N. Vučević misses 3-pt jump shot from 32 ft,43,26
168,2,4:49.0,,Offensive rebound by D. Dedmon,43,26
169,2,4:43.0,,T. Harris makes 2-pt dunk at rim (assist by E. Payton),43,28
170,2,4:43.0,San Antonio full timeout,,43,28
171,2,4:26.0,T. Parker misses 2-pt jump shot from 19 ft,,43,28
172,2,4:25.0,,Defensive rebound by T. Harris,43,28
173,2,4:07.0,,E. Payton makes 2-pt jump shot from 5 ft (assist by N. Vučević),43,30
174,2,3:44.0,T. Duncan misses 2-pt jump shot from 22 ft,,43,30
175,2,3:43.0,,Defensive rebound by E. Payton,43,30
176,2,3:34.0,,N. Vučević makes 2-pt jump shot from 21 ft (assist by E. Payton),43,32
177,2,3:12.0,Turnover by T. Splitter (3 sec),,43,32
178,2,2:55.0,,T. Harris misses 2-pt jump shot from 19 ft,43,32
179,2,2:54.0,,Offensive rebound by E. Payton,43,32
180,2,2:53.0,,E. Payton makes 2-pt layup from 1 ft,43,34
181,2,2:52.0,San Antonio full timeout,,43,34
182,2,2:52.0,M. Belinelli enters the game for K. Leonard,,43,34
183,2,2:52.0,M. Ginóbili enters the game for T. Duncan,,43,34
184,2,2:52.0,A. Baynes enters the game for T. Splitter,,43,34
185,2,2:52.0,C. Joseph enters the game for D. Green,,43,34
186,2,2:52.0,B. Diaw enters the game for T. Parker,,43,34
187,2,2:44.0,B. Diaw makes 2-pt layup from 1 ft,,45,34
188,2,2:44.0,Shooting block foul by V. Oladipo (drawn by B. Diaw),,45,34
189,2,2:44.0,B. Diaw makes free throw 1 of 1,,46,34
190,2,2:25.0,,Turnover by D. Dedmon (offensive goaltending),46,34
191,2,2:11.0,M. Belinelli makes 2-pt jump shot from 16 ft,,48,34
192,2,1:55.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by T. Harris),48,37
193,2,1:43.0,C. Joseph makes 2-pt jump shot from 21 ft (assist by M. Ginóbili),,50,37
194,2,1:28.0,,N. Vučević misses 2-pt hook shot from 5 ft,50,37
195,2,1:26.0,,Offensive rebound by E. Payton,50,37
196,2,1:26.0,,E. Payton misses 2-pt tip-in at rim,50,37
197,2,1:25.0,Defensive rebound by Team,,50,37
198,2,1:20.0,Shooting foul by D. Dedmon (drawn by A. Baynes),,50,37
199,2,1:20.0,A. Baynes makes free throw 1 of 2,,51,37
200,2,1:20.0,A. Baynes makes free throw 2 of 2,,52,37
201,2,1:06.0,,V. Oladipo makes 2-pt jump shot from 14 ft (assist by N. Vučević),52,39
202,2,0:49.0,A. Baynes misses 2-pt layup from 1 ft (block by N. Vučević),,52,39
203,2,0:47.0,,Defensive rebound by T. Harris,52,39
204,2,0:43.0,,Shooting foul by A. Baynes (drawn by T. Harris),52,39
205,2,0:43.0,,T. Harris misses free throw 1 of 2,52,39
206,2,0:43.0,,Offensive rebound by Team,52,39
207,2,0:43.0,,A. Gordon enters the game for D. Dedmon,52,39
208,2,0:43.0,,T. Harris makes free throw 2 of 2,52,40
209,2,0:32.0,M. Ginóbili misses 2-pt jump shot from 18 ft,,52,40
210,2,0:32.0,,Defensive rebound by N. Vučević,52,40
211,2,0:11.0,,A. Gordon misses 3-pt jump shot from 23 ft,52,40
212,2,0:11.0,Defensive rebound by M. Ginóbili,,52,40
213,2,0:00.0,A. Baynes misses 2-pt layup at rim (block by E. Payton),,52,40
214,2,0:00.0,Offensive rebound by Team,,52,40
215,3,11:45.0,,T. Harris misses 3-pt jump shot from 23 ft,52,40
216,3,11:44.0,Defensive rebound by T. Splitter,,52,40
217,3,11:25.0,Shooting foul by D. Dedmon (drawn by T. Duncan),,52,40
218,3,11:25.0,T. Duncan makes free throw 1 of 2,,53,40
219,3,11:25.0,T. Duncan makes free throw 2 of 2,,54,40
220,3,11:12.0,,N. Vučević misses 2-pt jump shot from 19 ft,54,40
221,3,11:11.0,Defensive rebound by K. Leonard,,54,40
222,3,10:57.0,T. Splitter misses 2-pt layup from 1 ft,,54,40
223,3,10:56.0,,Defensive rebound by D. Dedmon,54,40
224,3,10:49.0,,D. Dedmon makes 2-pt dunk at rim (assist by E. Payton),54,42
225,3,10:35.0,T. Splitter misses 2-pt jump shot from 5 ft,,54,42
226,3,10:34.0,,Defensive rebound by V. Oladipo,54,42
227,3,10:26.0,,Turnover by E. Payton (bad pass),54,42
228,3,10:08.0,T. Duncan misses 2-pt jump shot from 9 ft,,54,42
229,3,10:07.0,Offensive rebound by T. Splitter,,54,42
230,3,10:07.0,Shooting foul by E. Payton (drawn by T. Splitter),,54,42
231,3,10:07.0,T. Splitter makes free throw 1 of 2,,55,42
232,3,10:07.0,T. Splitter makes free throw 2 of 2,,56,42
233,3,9:57.0,,Shooting foul by D. Green (drawn by V. Oladipo),56,42
234,3,9:57.0,,V. Oladipo makes free throw 1 of 2,56,43
235,3,9:57.0,,V. Oladipo makes free throw 2 of 2,56,44
236,3,9:40.0,T. Duncan makes 2-pt jump shot from 8 ft,,58,44
237,3,9:16.0,,N. Vučević misses 2-pt hook shot from 8 ft,58,44
238,3,9:16.0,Defensive rebound by T. Duncan,,58,44
239,3,9:09.0,K. Leonard misses 2-pt jump shot from 7 ft,,58,44
240,3,9:08.0,Offensive rebound by T. Splitter,,58,44
241,3,9:08.0,T. Splitter makes 2-pt layup from 2 ft,,60,44
242,3,8:54.0,,E. Payton makes 2-pt layup from 1 ft,60,46
243,3,8:41.0,Shooting foul by D. Dedmon (drawn by T. Parker),,60,46
244,3,8:41.0,T. Parker makes free throw 1 of 2,,61,46
245,3,8:41.0,,A. Nicholson enters the game for D. Dedmon,61,46
246,3,8:41.0,T. Parker makes free throw 2 of 2,,62,46
247,3,8:26.0,,A. Nicholson misses 2-pt hook shot from 5 ft,62,46
248,3,8:25.0,Defensive rebound by T. Duncan,,62,46
249,3,8:08.0,T. Duncan misses 2-pt jump shot from 7 ft (block by N. Vučević),,62,46
250,3,8:06.0,Offensive rebound by K. Leonard,,62,46
251,3,8:05.0,T. Duncan makes 2-pt tip-in from 1 ft,,64,46
252,3,7:41.0,,V. Oladipo misses 2-pt layup from 1 ft,64,46
253,3,7:41.0,Defensive rebound by D. Green,,64,46
254,3,7:32.0,T. Parker misses 2-pt jump shot from 15 ft,,64,46
255,3,7:31.0,,Defensive rebound by N. Vučević,64,46
256,3,7:23.0,,E. Payton misses 2-pt layup from 1 ft,64,46
257,3,7:23.0,Defensive rebound by T. Duncan,,64,46
258,3,7:06.0,Shooting foul by E. Payton (drawn by T. Duncan),,64,46
259,3,7:06.0,T. Duncan misses free throw 1 of 2,,64,46
260,3,7:06.0,Offensive rebound by Team,,64,46
261,3,7:06.0,T. Duncan misses free throw 2 of 2,,64,46
262,3,7:05.0,,Defensive rebound by A. Nicholson,64,46
263,3,6:54.0,,V. Oladipo makes 2-pt jump shot from 13 ft (assist by E. Payton),64,48
264,3,6:52.0,San Antonio full timeout,,64,48
265,3,6:52.0,M. Ginóbili enters the game for T. Duncan,,64,48
266,3,6:52.0,B. Diaw enters the game for D. Green,,64,48
267,3,6:38.0,Shooting foul by E. Payton (drawn by M. Ginóbili),,64,48
268,3,6:38.0,M. Ginóbili makes free throw 1 of 2,,65,48
269,3,6:38.0,M. Ginóbili makes free throw 2 of 2,,66,48
270,3,6:26.0,,N. Vučević makes 2-pt dunk at rim (assist by A. Nicholson),66,50
271,3,6:08.0,K. Leonard makes 3-pt jump shot from 23 ft (assist by T. Splitter),,69,50
272,3,5:49.0,,Orlando full timeout,69,50
273,3,5:40.0,,V. Oladipo misses 2-pt jump shot from 15 ft,69,50
274,3,5:40.0,Defensive rebound by K. Leonard,,69,50
275,3,5:26.0,A. Baynes enters the game for T. Splitter,,69,50
276,3,5:21.0,Turnover by M. Ginóbili (bad pass; steal by E. Payton),,69,50
277,3,5:11.0,,T. Harris makes 2-pt layup at rim,69,52
278,3,4:58.0,T. Parker misses 2-pt jump shot from 7 ft,,69,52
279,3,4:58.0,,Defensive rebound by A. Nicholson,69,52
280,3,4:45.0,,N. Vučević makes 2-pt dunk at rim (assist by V. Oladipo),69,54
281,3,4:33.0,B. Diaw makes 3-pt jump shot from 25 ft (assist by T. Parker),,72,54
282,3,4:17.0,,Personal foul by M. Ginóbili (drawn by V. Oladipo),72,54
283,3,4:17.0,M. Belinelli enters the game for K. Leonard,,72,54
284,3,4:17.0,C. Joseph enters the game for T. Parker,,72,54
285,3,4:08.0,,Turnover by T. Harris (lost ball; steal by M. Ginóbili),72,54
286,3,3:58.0,,Violation by E. Payton (kicked ball),72,54
287,3,3:58.0,,W. Green enters the game for V. Oladipo,72,54
288,3,3:56.0,Turnover by M. Belinelli (bad pass; steal by W. Green),,72,54
289,3,3:42.0,,T. Harris misses 3-pt jump shot from 25 ft,72,54
290,3,3:41.0,Defensive rebound by A. Baynes,,72,54
291,3,3:29.0,A. Baynes misses 2-pt jump shot from 19 ft,,72,54
292,3,3:28.0,Offensive rebound by B. Diaw,,72,54
293,3,3:13.0,M. Ginóbili makes 3-pt jump shot from 23 ft (assist by M. Belinelli),,75,54
294,3,2:56.0,,N. Vučević makes 2-pt jump shot from 7 ft,75,56
295,3,2:44.0,M. Ginóbili makes 3-pt jump shot from 25 ft,,78,56
296,3,2:39.0,,Orlando full timeout,78,56
297,3,2:39.0,,D. Dedmon enters the game for N. Vučević,78,56
298,3,2:39.0,,L. Ridnour enters the game for E. Payton,78,56
299,3,2:34.0,,W. Green misses 3-pt jump shot from 23 ft,78,56
300,3,2:34.0,Defensive rebound by M. Ginóbili,,78,56
301,3,2:25.0,A. Baynes makes 2-pt dunk at rim (assist by M. Ginóbili),,80,56
302,3,2:10.0,,Turnover by A. Nicholson (bad pass),80,56
303,3,1:53.0,A. Baynes misses 2-pt hook shot from 5 ft,,80,56
304,3,1:52.0,,Defensive rebound by D. Dedmon,80,56
305,3,1:35.0,,A. Nicholson misses 3-pt jump shot from 25 ft,80,56
306,3,1:35.0,Defensive rebound by C. Joseph,,80,56
307,3,1:18.0,C. Joseph misses 2-pt jump shot from 19 ft,,80,56
308,3,1:18.0,,Defensive rebound by D. Dedmon,80,56
309,3,1:11.0,,L. Ridnour misses 3-pt jump shot from 24 ft,80,56
310,3,1:10.0,Defensive rebound by M. Belinelli,,80,56
311,3,0:49.0,M. Belinelli misses 2-pt jump shot from 8 ft,,80,56
312,3,0:48.0,,Defensive rebound by D. Dedmon,80,56
313,3,0:31.0,,A. Nicholson makes 2-pt hook shot from 7 ft (assist by W. Green),80,58
314,3,0:12.0,B. Diaw misses 3-pt jump shot from 26 ft,,80,58
315,3,0:11.0,,Defensive rebound by D. Dedmon,80,58
316,3,0:05.0,,T. Harris makes 2-pt layup from 2 ft,80,60
317,3,0:01.0,C. Joseph makes 2-pt layup from 2 ft,,82,60
318,3,0:00.0,,A. Nicholson misses 3-pt jump shot from 36 ft,82,60
319,3,0:00.0,,Offensive rebound by Team,82,60
320,4,11:42.0,P. Mills misses 3-pt jump shot from 25 ft,,82,60
321,4,11:42.0,,Defensive rebound by D. Dedmon,82,60
322,4,11:20.0,,V. Oladipo makes 2-pt jump shot from 17 ft,82,62
323,4,11:03.0,M. Bonner makes 2-pt jump shot from 8 ft,,84,62
324,4,10:42.0,,A. Nicholson misses 3-pt jump shot from 24 ft,84,62
325,4,10:41.0,Defensive rebound by M. Belinelli,,84,62
326,4,10:28.0,Personal foul by D. Dedmon (drawn by M. Belinelli),,84,62
327,4,10:20.0,M. Belinelli misses 2-pt jump shot from 20 ft,,84,62
328,4,10:20.0,,Defensive rebound by D. Dedmon,84,62
329,4,10:00.0,,V. Oladipo makes 2-pt jump shot from 18 ft,84,64
330,4,9:41.0,Shooting foul by D. Dedmon (drawn by A. Baynes),,84,64
331,4,9:41.0,,A. Gordon enters the game for D. Dedmon,84,64
332,4,9:41.0,A. Baynes makes free throw 1 of 2,,85,64
333,4,9:41.0,A. Baynes makes free throw 2 of 2,,86,64
334,4,9:29.0,,Personal foul by C. Joseph (drawn by V. Oladipo),86,64
335,4,9:21.0,,L. Ridnour makes 3-pt jump shot from 26 ft (assist by V. Oladipo),86,67
336,4,9:09.0,M. Bonner misses 3-pt jump shot from 27 ft,,86,67
337,4,9:08.0,Offensive rebound by P. Mills,,86,67
338,4,9:04.0,P. Mills makes 3-pt jump shot from 23 ft (assist by C. Joseph),,89,67
339,4,8:43.0,,L. Ridnour makes 3-pt jump shot from 22 ft (assist by V. Oladipo),89,70
340,4,8:33.0,C. Joseph misses 2-pt layup from 1 ft (block by A. Nicholson),,89,70
341,4,8:32.0,,Defensive rebound by A. Gordon,89,70
342,4,8:28.0,,W. Green makes 2-pt layup from 1 ft (assist by A. Gordon),89,72
343,4,8:16.0,Personal foul by A. Nicholson (drawn by P. Mills),,89,72
344,4,8:16.0,Official timeout,,89,72
345,4,8:16.0,,T. Harris enters the game for A. Nicholson,89,72
346,4,8:16.0,B. Diaw enters the game for M. Bonner,,89,72
347,4,8:05.0,C. Joseph makes 2-pt jump shot from 17 ft,,91,72
348,4,7:42.0,,V. Oladipo misses 2-pt layup from 1 ft,91,72
349,4,7:41.0,Defensive rebound by A. Baynes,,91,72
350,4,7:32.0,B. Diaw misses 2-pt jump shot from 3 ft,,91,72
351,4,7:31.0,Offensive rebound by A. Baynes,,91,72
352,4,7:31.0,A. Baynes misses 2-pt tip-in from 1 ft,,91,72
353,4,7:29.0,,Defensive rebound by V. Oladipo,91,72
354,4,7:28.0,,Turnover by V. Oladipo (bad pass; steal by P. Mills),91,72
355,4,7:27.0,Shooting foul by A. Gordon (drawn by A. Baynes),,91,72
356,4,7:27.0,A. Baynes makes free throw 1 of 2,,92,72
357,4,7:27.0,A. Baynes makes free throw 2 of 2,,93,72
358,4,7:18.0,,Shooting foul by C. Joseph (drawn by V. Oladipo),93,72
359,4,7:18.0,,V. Oladipo makes free throw 1 of 2,93,73
360,4,7:18.0,,V. Oladipo makes free throw 2 of 2,93,74
361,4,7:07.0,M. Belinelli misses 3-pt jump shot from 24 ft,,93,74
362,4,7:06.0,,Defensive rebound by T. Harris,93,74
363,4,6:56.0,,V. Oladipo misses 2-pt layup from 2 ft,93,74
364,4,6:55.0,Defensive rebound by C. Joseph,,93,74
365,4,6:51.0,B. Diaw makes 2-pt layup from 1 ft (assist by M. Belinelli),,95,74
366,4,6:51.0,,Orlando full timeout,95,74
367,4,6:51.0,,E. Payton enters the game for W. Green,95,74
368,4,6:34.0,,T. Harris misses 2-pt hook shot from 6 ft,95,74
369,4,6:33.0,Defensive rebound by P. Mills,,95,74
370,4,6:15.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by B. Diaw),,98,74
371,4,6:00.0,,V. Oladipo misses 2-pt jump shot from 19 ft,98,74
372,4,5:59.0,Defensive rebound by C. Joseph,,98,74
373,4,5:45.0,Personal foul by A. Gordon (drawn by M. Belinelli),,98,74
374,4,5:45.0,M. Belinelli makes free throw 1 of 2,,99,74
375,4,5:45.0,J. Ayres enters the game for B. Diaw,,99,74
376,4,5:45.0,,N. Vučević enters the game for A. Gordon,99,74
377,4,5:45.0,M. Bonner enters the game for A. Baynes,,99,74
378,4,5:45.0,M. Belinelli misses free throw 2 of 2,,99,74
379,4,5:44.0,,Defensive rebound by T. Harris,99,74
380,4,5:20.0,,N. Vučević misses 2-pt jump shot from 16 ft,99,74
381,4,5:20.0,Defensive rebound by P. Mills,,99,74
382,4,5:13.0,J. Ayres misses 2-pt layup from 1 ft,,99,74
383,4,5:12.0,,Defensive rebound by T. Harris,99,74
