,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ORLANDO_ACTION,WASHINGTON_SCORE,ORLANDO_SCORE
39,1,5:59.0,P. Pierce makes 3-pt jump shot from 26 ft (assist by J. Wall),,16,13
40,1,5:45.0,,Turnover by E. Fournier (bad pass; steal by M. Gortat),16,13
41,1,5:34.0,K. Humphries makes 2-pt jump shot from 22 ft (assist by B. Beal),,18,13
42,1,5:13.0,,V. Oladipo misses 3-pt jump shot from 24 ft,18,13
43,1,5:12.0,Defensive rebound by M. Gortat,,18,13
44,1,4:59.0,M. Gortat makes 2-pt layup at rim (assist by J. Wall),,20,13
45,1,4:42.0,,K. O'Quinn makes 2-pt jump shot from 20 ft,20,15
46,1,4:22.0,P. Pierce misses 2-pt jump shot from 20 ft,,20,15
47,1,4:22.0,,Defensive rebound by V. Oladipo,20,15
48,1,4:07.0,,Personal foul by K. Humphries (drawn by V. Oladipo),20,15
49,1,4:07.0,,D. Dedmon enters the game for K. O'Quinn,20,15
50,1,4:07.0,,E. Payton enters the game for E. Fournier,20,15
51,1,3:56.0,,V. Oladipo misses 2-pt jump shot from 14 ft,20,15
52,1,3:56.0,Defensive rebound by P. Pierce,,20,15
53,1,3:48.0,M. Gortat makes 2-pt layup at rim (assist by J. Wall),,22,15
54,1,3:34.0,R. Butler enters the game for P. Pierce,,22,15
55,1,3:22.0,,E. Payton misses 2-pt jump shot from 14 ft,22,15
56,1,3:22.0,,Offensive rebound by D. Dedmon,22,15
57,1,3:22.0,,Turnover by Team (shot clock),22,15
58,1,3:06.0,J. Wall misses 2-pt jump shot from 17 ft,,22,15
59,1,3:05.0,,Defensive rebound by D. Dedmon,22,15
60,1,2:53.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by E. Payton),22,17
61,1,2:42.0,Turnover by B. Beal (bad pass; steal by D. Dedmon),,22,17
62,1,2:27.0,,E. Payton misses 2-pt layup from 1 ft,22,17
63,1,2:26.0,,Offensive rebound by D. Dedmon,22,17
64,1,2:26.0,,D. Dedmon makes 2-pt dunk at rim,22,19
65,1,2:20.0,Washington full timeout,,22,19
66,1,2:20.0,N. Hilário enters the game for K. Humphries,,22,19
67,1,2:20.0,,A. Nicholson enters the game for C. Frye,22,19
68,1,2:20.0,,B. Gordon enters the game for V. Oladipo,22,19
69,1,2:06.0,B. Beal makes 2-pt layup from 1 ft,,24,19
70,1,1:52.0,,T. Harris misses 2-pt jump shot from 14 ft,24,19
71,1,1:51.0,Defensive rebound by N. Hilário,,24,19
72,1,1:44.0,J. Wall misses 2-pt layup at rim,,24,19
73,1,1:43.0,,Defensive rebound by D. Dedmon,24,19
74,1,1:34.0,,A. Nicholson misses 2-pt jump shot from 20 ft,24,19
75,1,1:30.0,Defensive rebound by B. Beal,,24,19
76,1,1:24.0,Turnover by N. Hilário (traveling),,24,19
77,1,1:24.0,A. Miller enters the game for J. Wall,,24,19
78,1,1:05.0,,T. Harris makes 2-pt jump shot from 8 ft,24,21
79,1,0:51.0,Shooting foul by E. Payton (drawn by A. Miller),,24,21
80,1,0:51.0,A. Miller misses free throw 1 of 2,,24,21
81,1,0:51.0,Offensive rebound by Team,,24,21
82,1,0:51.0,,W. Green enters the game for T. Harris,24,21
83,1,0:51.0,O. Porter enters the game for B. Beal,,24,21
84,1,0:51.0,A. Miller makes free throw 2 of 2,,25,21
85,1,0:39.0,,Turnover by E. Payton (bad pass; steal by A. Miller),25,21
86,1,0:29.0,Personal foul by B. Gordon (drawn by O. Porter),,25,21
87,1,0:29.0,O. Porter misses free throw 1 of 2,,25,21
88,1,0:29.0,Offensive rebound by Team,,25,21
89,1,0:29.0,O. Porter makes free throw 2 of 2,,26,21
90,1,0:11.0,,Personal take foul by A. Miller (drawn by E. Payton),26,21
91,1,0:01.0,,E. Payton misses 2-pt jump shot from 9 ft,26,21
92,1,0:00.0,Defensive rebound by O. Porter,,26,21
93,2,11:46.0,,B. Gordon misses 2-pt jump shot from 20 ft,26,21
94,2,11:45.0,Defensive rebound by K. Séraphin,,26,21
95,2,11:32.0,N. Hilário makes 2-pt jump shot from 17 ft (assist by R. Butler),,28,21
96,2,11:18.0,,Personal foul by K. Séraphin (drawn by D. Dedmon),28,21
97,2,11:10.0,,K. O'Quinn misses 2-pt jump shot from 17 ft,28,21
98,2,11:08.0,Defensive rebound by N. Hilário,,28,21
99,2,10:51.0,N. Hilário misses 2-pt jump shot from 18 ft,,28,21
100,2,10:50.0,,Defensive rebound by E. Payton,28,21
101,2,10:43.0,,Shooting foul by N. Hilário (drawn by D. Dedmon),28,21
102,2,10:43.0,,D. Dedmon makes free throw 1 of 2,28,22
103,2,10:43.0,,D. Dedmon makes free throw 2 of 2,28,23
104,2,10:32.0,Personal foul by K. O'Quinn (drawn by K. Séraphin),,28,23
105,2,10:24.0,K. Séraphin makes 2-pt jump shot from 10 ft (assist by A. Miller),,30,23
106,2,9:56.0,,K. O'Quinn misses 2-pt layup from 2 ft,30,23
107,2,9:55.0,Defensive rebound by N. Hilário,,30,23
108,2,9:34.0,K. Séraphin makes 2-pt hook shot from 6 ft (assist by N. Hilário),,32,23
109,2,9:27.0,,Orlando full timeout,32,23
110,2,9:21.0,,B. Gordon misses 2-pt jump shot from 18 ft,32,23
111,2,9:20.0,Defensive rebound by N. Hilário,,32,23
112,2,9:13.0,K. Séraphin misses 2-pt layup at rim,,32,23
113,2,9:11.0,Offensive rebound by R. Butler,,32,23
114,2,9:07.0,R. Butler misses 2-pt jump shot from 14 ft,,32,23
115,2,9:07.0,,Defensive rebound by D. Dedmon,32,23
116,2,8:58.0,,E. Payton makes 2-pt layup from 1 ft,32,25
117,2,8:40.0,K. Séraphin misses 2-pt layup from 1 ft (block by D. Dedmon),,32,25
118,2,8:39.0,,Defensive rebound by D. Dedmon,32,25
119,2,8:28.0,,K. O'Quinn misses 2-pt jump shot from 17 ft,32,25
120,2,8:27.0,Defensive rebound by K. Séraphin,,32,25
121,2,8:19.0,Turnover by A. Miller (bad pass; steal by K. O'Quinn),,32,25
122,2,8:10.0,,W. Green misses 2-pt hook shot from 3 ft,32,25
123,2,8:09.0,,Offensive rebound by E. Payton,32,25
124,2,8:09.0,,E. Payton makes 2-pt tip-in at rim,32,27
125,2,7:52.0,O. Porter makes 2-pt layup from 1 ft (assist by A. Miller),,34,27
126,2,7:36.0,,E. Payton makes 2-pt jump shot from 8 ft,34,29
127,2,7:16.0,Personal foul by D. Dedmon (drawn by N. Hilário),,34,29
128,2,7:16.0,,C. Frye enters the game for D. Dedmon,34,29
129,2,7:16.0,,T. Harris enters the game for K. O'Quinn,34,29
130,2,7:03.0,K. Séraphin makes 2-pt hook shot from 8 ft,,36,29
131,2,6:51.0,,E. Payton makes 2-pt layup at rim,36,31
132,2,6:27.0,N. Hilário makes 2-pt layup from 1 ft,,38,31
133,2,6:05.0,,E. Payton misses 2-pt layup from 2 ft,38,31
134,2,6:04.0,,Offensive rebound by W. Green,38,31
135,2,6:04.0,,W. Green makes 2-pt dunk at rim,38,33
136,2,5:51.0,O. Porter misses 2-pt jump shot from 20 ft,,38,33
137,2,5:50.0,,Defensive rebound by B. Gordon,38,33
138,2,5:42.0,,B. Gordon makes 2-pt layup from 2 ft,38,35
139,2,5:34.0,Washington full timeout,,38,35
140,2,5:34.0,J. Wall enters the game for A. Miller,,38,35
141,2,5:34.0,B. Beal enters the game for O. Porter,,38,35
142,2,5:16.0,Turnover by Team (shot clock),,38,35
143,2,5:16.0,K. Humphries enters the game for K. Séraphin,,38,35
144,2,4:58.0,,B. Gordon misses 3-pt jump shot from 23 ft,38,35
145,2,4:57.0,,Offensive rebound by C. Frye,38,35
146,2,4:54.0,,B. Gordon misses 3-pt jump shot from 25 ft,38,35
147,2,4:53.0,Defensive rebound by N. Hilário,,38,35
148,2,4:43.0,Turnover by K. Humphries (bad pass; steal by W. Green),,38,35
149,2,4:32.0,,B. Gordon misses 2-pt jump shot from 4 ft,38,35
150,2,4:31.0,Defensive rebound by R. Butler,,38,35
151,2,4:25.0,P. Pierce enters the game for R. Butler,,38,35
152,2,4:25.0,,E. Fournier enters the game for B. Gordon,38,35
153,2,4:25.0,,V. Oladipo enters the game for W. Green,38,35
154,2,4:10.0,P. Pierce misses 2-pt jump shot from 17 ft,,38,35
155,2,4:08.0,Offensive rebound by P. Pierce,,38,35
156,2,3:48.0,J. Wall makes 2-pt jump shot from 20 ft (assist by P. Pierce),,40,35
157,2,3:32.0,M. Gortat enters the game for N. Hilário,,40,35
158,2,3:32.0,,K. O'Quinn enters the game for E. Payton,40,35
159,2,3:18.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by E. Fournier),40,38
160,2,2:59.0,Turnover by J. Wall (bad pass; steal by V. Oladipo),,40,38
161,2,2:53.0,,T. Harris makes 2-pt layup at rim (assist by K. O'Quinn),40,40
162,2,2:45.0,P. Pierce makes 3-pt jump shot from 25 ft (assist by J. Wall),,43,40
163,2,2:35.0,,Personal foul by K. Humphries (drawn by C. Frye),43,40
164,2,2:35.0,Official timeout,,43,40
165,2,2:19.0,,V. Oladipo misses 2-pt layup from 1 ft,43,40
166,2,2:18.0,Defensive rebound by J. Wall,,43,40
167,2,2:05.0,Turnover by J. Wall (bad pass; steal by T. Harris),,43,40
168,2,1:49.0,,V. Oladipo misses 2-pt jump shot from 9 ft,43,40
169,2,1:48.0,Defensive rebound by P. Pierce,,43,40
170,2,1:40.0,J. Wall makes 2-pt jump shot from 19 ft,,45,40
171,2,1:31.0,,Orlando full timeout,45,40
172,2,1:19.0,,T. Harris makes 2-pt jump shot from 20 ft,45,42
173,2,0:58.0,P. Pierce misses 2-pt jump shot from 11 ft,,45,42
174,2,0:57.0,,Defensive rebound by V. Oladipo,45,42
175,2,0:44.0,,Personal foul by J. Wall (drawn by T. Harris),45,42
176,2,0:44.0,R. Butler enters the game for K. Humphries,,45,42
177,2,0:34.0,,C. Frye makes 2-pt jump shot from 19 ft,45,44
178,2,0:09.0,P. Pierce misses 3-pt jump shot from 24 ft,,45,44
179,2,0:08.0,Offensive rebound by R. Butler,,45,44
180,2,0:03.0,Personal foul by E. Fournier (drawn by J. Wall),,45,44
181,2,0:03.0,Washington full timeout,,45,44
182,2,0:03.0,,W. Green enters the game for C. Frye,45,44
183,2,0:00.0,J. Wall misses 2-pt jump shot from 20 ft,,45,44
184,2,0:00.0,Offensive rebound by Team,,45,44
185,3,11:35.0,,T. Harris misses 2-pt jump shot from 18 ft,45,44
186,3,11:35.0,Defensive rebound by M. Gortat,,45,44
187,3,11:16.0,B. Beal misses 2-pt jump shot from 14 ft,,45,44
188,3,11:16.0,,Defensive rebound by V. Oladipo,45,44
189,3,11:07.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by V. Oladipo),45,47
190,3,10:45.0,K. Humphries makes 2-pt jump shot from 19 ft (assist by J. Wall),,47,47
191,3,10:25.0,,V. Oladipo makes 3-pt jump shot from 26 ft,47,50
192,3,10:10.0,K. Humphries misses 2-pt layup at rim (block by C. Frye),,47,50
193,3,10:10.0,Offensive rebound by Team,,47,50
194,3,10:04.0,Shooting foul by K. O'Quinn (drawn by K. Humphries),,47,50
195,3,10:04.0,K. Humphries misses free throw 1 of 2,,47,50
196,3,10:04.0,Offensive rebound by Team,,47,50
197,3,10:04.0,K. Humphries makes free throw 2 of 2,,48,50
198,3,9:40.0,,V. Oladipo misses 3-pt jump shot from 27 ft,48,50
199,3,9:40.0,,Offensive rebound by Team,48,50
200,3,9:40.0,,Turnover by Team (shot clock),48,50
201,3,9:24.0,P. Pierce makes 2-pt layup from 1 ft,,50,50
202,3,8:55.0,,K. O'Quinn makes 2-pt layup from 2 ft,50,52
203,3,8:24.0,J. Wall misses 2-pt jump shot from 16 ft,,50,52
204,3,8:23.0,,Defensive rebound by T. Harris,50,52
205,3,8:15.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by V. Oladipo),50,55
206,3,7:55.0,K. Humphries misses 2-pt jump shot from 10 ft,,50,55
207,3,7:55.0,,Defensive rebound by V. Oladipo,50,55
208,3,7:48.0,,Shooting foul by M. Gortat (drawn by V. Oladipo),50,55
209,3,7:48.0,Technical foul by M. Gortat,,50,55
210,3,7:48.0,,T. Harris misses technical free throw,50,55
211,3,7:48.0,,Offensive rebound by Team,50,55
212,3,7:48.0,,V. Oladipo makes free throw 1 of 2,50,56
213,3,7:48.0,,D. Dedmon enters the game for K. O'Quinn,50,56
214,3,7:48.0,,V. Oladipo makes free throw 2 of 2,50,57
215,3,7:32.0,M. Gortat makes 2-pt jump shot from 14 ft (assist by P. Pierce),,52,57
216,3,7:14.0,,V. Oladipo makes 2-pt jump shot from 19 ft,52,59
217,3,6:52.0,K. Humphries makes 2-pt jump shot from 10 ft (assist by B. Beal),,54,59
218,3,6:36.0,,V. Oladipo makes 2-pt layup at rim,54,61
219,3,6:17.0,J. Wall makes 3-pt jump shot from 23 ft (assist by P. Pierce),,57,61
220,3,6:03.0,,E. Fournier makes 2-pt jump shot from 21 ft,57,63
221,3,5:56.0,Personal foul by E. Fournier (drawn by J. Wall),,57,63
222,3,5:56.0,,Orlando full timeout,57,63
223,3,5:40.0,K. Humphries misses 2-pt hook shot from 6 ft,,57,63
224,3,5:40.0,,Defensive rebound by D. Dedmon,57,63
225,3,5:22.0,,Turnover by V. Oladipo (lost ball; steal by K. Humphries),57,63
226,3,5:18.0,J. Wall makes 2-pt layup at rim (assist by K. Humphries),,59,63
227,3,4:56.0,,V. Oladipo misses 2-pt jump shot from 12 ft,59,63
228,3,4:55.0,Defensive rebound by P. Pierce,,59,63
229,3,4:37.0,M. Gortat makes 2-pt jump shot from 19 ft (assist by J. Wall),,61,63
230,3,4:20.0,Offensive charge foul by T. Harris (drawn by M. Gortat),,61,63
231,3,4:20.0,,Turnover by T. Harris (offensive foul),61,63
232,3,4:20.0,,K. O'Quinn enters the game for C. Frye,61,63
233,3,4:20.0,,E. Payton enters the game for V. Oladipo,61,63
234,3,4:01.0,K. Humphries misses 2-pt jump shot from 16 ft,,61,63
235,3,4:00.0,,Defensive rebound by E. Payton,61,63
236,3,3:50.0,,T. Harris makes 2-pt dunk at rim (assist by K. O'Quinn),61,65
237,3,3:31.0,M. Gortat misses 2-pt layup from 2 ft (block by K. O'Quinn),,61,65
238,3,3:30.0,,Defensive rebound by T. Harris,61,65
239,3,3:12.0,,K. O'Quinn misses 2-pt jump shot from 14 ft (block by M. Gortat),61,65
240,3,3:11.0,Defensive rebound by J. Wall,,61,65
241,3,3:06.0,B. Beal misses 3-pt jump shot from 23 ft,,61,65
242,3,3:05.0,,Defensive rebound by E. Payton,61,65
243,3,2:58.0,Washington full timeout,,61,65
244,3,2:58.0,R. Butler enters the game for P. Pierce,,61,65
245,3,2:58.0,N. Hilário enters the game for K. Humphries,,61,65
246,3,2:58.0,,B. Gordon enters the game for E. Fournier,61,65
247,3,2:44.0,,K. O'Quinn misses 2-pt jump shot from 20 ft,61,65
248,3,2:43.0,Defensive rebound by J. Wall,,61,65
249,3,2:25.0,B. Beal misses 3-pt jump shot from 25 ft,,61,65
250,3,2:25.0,,Defensive rebound by K. O'Quinn,61,65
251,3,2:00.0,,E. Payton makes 2-pt jump shot from 4 ft,61,67
252,3,1:41.0,N. Hilário makes 2-pt jump shot from 15 ft (assist by J. Wall),,63,67
253,3,1:29.0,,Personal foul by J. Wall (drawn by E. Payton),63,67
254,3,1:29.0,,W. Green enters the game for T. Harris,63,67
255,3,1:29.0,O. Porter enters the game for B. Beal,,63,67
256,3,1:21.0,,K. O'Quinn makes 3-pt jump shot from 25 ft (assist by W. Green),63,70
257,3,1:02.0,M. Gortat misses 2-pt jump shot from 10 ft (block by D. Dedmon),,63,70
258,3,1:01.0,,Defensive rebound by K. O'Quinn,63,70
259,3,0:58.0,,D. Dedmon makes 2-pt dunk at rim (assist by E. Payton),63,72
260,3,0:45.0,N. Hilário makes 2-pt jump shot from 17 ft (assist by J. Wall),,65,72
261,3,0:29.0,,W. Green makes 2-pt jump shot from 17 ft (assist by E. Payton),65,74
262,3,0:06.0,J. Wall makes 2-pt jump shot from 15 ft,,67,74
263,3,0:00.0,,Shooting foul by J. Wall (drawn by W. Green),67,74
264,3,0:00.0,,W. Green misses free throw 1 of 2,67,74
265,3,0:00.0,,Offensive rebound by Team,67,74
266,3,0:00.0,K. Séraphin enters the game for M. Gortat,,67,74
267,3,0:00.0,,W. Green makes free throw 2 of 2,67,75
268,4,11:43.0,R. Butler makes 2-pt jump shot from 16 ft,,69,75
269,4,11:24.0,,E. Payton misses 2-pt layup from 2 ft (block by N. Hilário),69,75
270,4,11:24.0,,Offensive rebound by Team,69,75
271,4,11:17.0,,Shooting foul by K. Séraphin (drawn by K. O'Quinn),69,75
272,4,11:17.0,,K. O'Quinn misses free throw 1 of 2,69,75
273,4,11:17.0,,Offensive rebound by Team,69,75
274,4,11:17.0,,K. O'Quinn makes free throw 2 of 2,69,76
275,4,10:58.0,K. Séraphin misses 2-pt jump shot from 18 ft,,69,76
276,4,10:56.0,Offensive rebound by O. Porter,,69,76
277,4,10:56.0,O. Porter makes 2-pt tip-in from 2 ft,,71,76
278,4,10:32.0,,K. O'Quinn misses 2-pt jump shot from 4 ft,71,76
279,4,10:30.0,Defensive rebound by O. Porter,,71,76
280,4,10:19.0,K. Séraphin makes 2-pt hook shot from 7 ft,,73,76
281,4,10:03.0,,Personal foul by A. Miller (drawn by B. Gordon),73,76
282,4,9:47.0,,W. Green misses 2-pt jump shot from 8 ft,73,76
283,4,9:46.0,Defensive rebound by A. Miller,,73,76
284,4,9:33.0,N. Hilário misses 2-pt jump shot from 16 ft,,73,76
285,4,9:32.0,,Defensive rebound by E. Payton,73,76
286,4,9:21.0,,Personal foul by N. Hilário (drawn by B. Gordon),73,76
287,4,9:21.0,,C. Frye enters the game for D. Dedmon,73,76
288,4,9:15.0,,B. Gordon makes 2-pt jump shot from 18 ft,73,78
289,4,8:54.0,K. Séraphin misses 2-pt jump shot from 15 ft,,73,78
290,4,8:54.0,,Defensive rebound by E. Payton,73,78
291,4,8:47.0,,W. Green makes 3-pt jump shot from 22 ft (assist by E. Payton),73,81
292,4,8:47.0,Washington full timeout,,73,81
293,4,8:31.0,R. Butler misses 2-pt jump shot from 19 ft,,73,81
294,4,8:29.0,,Defensive rebound by B. Gordon,73,81
295,4,8:21.0,,B. Gordon misses 2-pt layup from 2 ft,73,81
296,4,8:20.0,,Offensive rebound by K. O'Quinn,73,81
297,4,8:19.0,,K. O'Quinn misses 2-pt layup from 3 ft,73,81
298,4,8:18.0,Defensive rebound by K. Séraphin,,73,81
299,4,8:11.0,R. Butler misses 3-pt jump shot from 25 ft,,73,81
300,4,8:10.0,,Defensive rebound by W. Green,73,81
301,4,7:51.0,,B. Gordon misses 2-pt jump shot from 21 ft,73,81
302,4,7:51.0,Defensive rebound by O. Porter,,73,81
303,4,7:37.0,N. Hilário makes 2-pt jump shot from 19 ft (assist by K. Séraphin),,75,81
304,4,7:10.0,,K. O'Quinn misses 3-pt jump shot from 24 ft,75,81
305,4,7:09.0,Defensive rebound by N. Hilário,,75,81
306,4,6:44.0,R. Butler misses 3-pt jump shot from 25 ft,,75,81
307,4,6:44.0,,Defensive rebound by B. Gordon,75,81
308,4,6:40.0,,E. Payton misses 2-pt layup from 1 ft (block by R. Butler),75,81
309,4,6:40.0,,Offensive rebound by Team,75,81
310,4,6:40.0,J. Wall enters the game for A. Miller,,75,81
311,4,6:40.0,P. Pierce enters the game for O. Porter,,75,81
312,4,6:40.0,B. Beal enters the game for K. Séraphin,,75,81
313,4,6:40.0,,T. Harris enters the game for K. O'Quinn,75,81
314,4,6:40.0,,V. Oladipo enters the game for B. Gordon,75,81
315,4,6:26.0,,V. Oladipo makes 2-pt jump shot from 14 ft,75,83
316,4,6:11.0,P. Pierce misses 3-pt jump shot from 24 ft,,75,83
317,4,6:10.0,,Defensive rebound by V. Oladipo,75,83
318,4,5:50.0,,V. Oladipo misses 2-pt jump shot from 19 ft,75,83
319,4,5:49.0,Defensive rebound by J. Wall,,75,83
320,4,5:31.0,N. Hilário makes 2-pt dunk at rim,,77,83
321,4,5:07.0,,Turnover by V. Oladipo (lost ball; steal by J. Wall),77,83
322,4,5:03.0,J. Wall makes 2-pt dunk at rim,,79,83
323,4,5:03.0,,Orlando full timeout,79,83
324,4,5:03.0,K. Humphries enters the game for N. Hilário,,79,83
325,4,4:41.0,,E. Payton misses 2-pt jump shot from 15 ft,79,83
326,4,4:41.0,Defensive rebound by R. Butler,,79,83
327,4,4:23.0,J. Wall misses 2-pt jump shot from 17 ft,,79,83
328,4,4:23.0,,Defensive rebound by T. Harris,79,83
329,4,4:00.0,,V. Oladipo makes 2-pt layup at rim,79,85
330,4,3:44.0,B. Beal misses 2-pt jump shot from 13 ft,,79,85
331,4,3:44.0,,Defensive rebound by T. Harris,79,85
332,4,3:35.0,,Turnover by V. Oladipo (bad pass; steal by K. Humphries),79,85
333,4,3:35.0,Personal foul by C. Frye (drawn by P. Pierce),,79,85
334,4,3:20.0,P. Pierce misses 2-pt layup from 2 ft (block by C. Frye),,79,85
335,4,3:18.0,Offensive rebound by K. Humphries,,79,85
336,4,3:18.0,K. Humphries misses 2-pt tip-in from 1 ft,,79,85
337,4,3:17.0,,Defensive rebound by T. Harris,79,85
338,4,2:55.0,,T. Harris misses 2-pt jump shot from 13 ft,79,85
339,4,2:55.0,Defensive rebound by J. Wall,,79,85
340,4,2:48.0,R. Butler makes 3-pt jump shot from 25 ft (assist by J. Wall),,82,85
341,4,2:46.0,,Orlando full timeout,82,85
342,4,2:46.0,Official timeout,,82,85
343,4,2:23.0,,E. Payton misses 3-pt jump shot from 26 ft,82,85
344,4,2:23.0,Defensive rebound by B. Beal,,82,85
345,4,2:18.0,Turnover by B. Beal (step out of bounds),,82,85
346,4,2:05.0,,E. Payton makes 2-pt dunk at rim,82,87
347,4,1:51.0,J. Wall makes 2-pt layup from 1 ft,,84,87
348,4,1:38.0,,C. Frye misses 3-pt jump shot from 26 ft,84,87
349,4,1:38.0,,Offensive rebound by T. Harris,84,87
350,4,1:38.0,,T. Harris makes 2-pt dunk at rim,84,89
351,4,1:21.0,P. Pierce misses 3-pt jump shot from 22 ft,,84,89
352,4,1:21.0,,Defensive rebound by W. Green,84,89
353,4,1:21.0,,Personal foul by J. Wall (drawn by W. Green),84,89
354,4,1:02.0,,E. Payton misses 2-pt jump shot from 4 ft,84,89
355,4,1:02.0,Defensive rebound by K. Humphries,,84,89
356,4,0:56.0,J. Wall makes 2-pt layup from 1 ft,,86,89
357,4,0:56.0,Shooting foul by E. Payton (drawn by J. Wall),,86,89
358,4,0:56.0,J. Wall misses free throw 1 of 1,,86,89
359,4,0:55.0,Offensive rebound by P. Pierce,,86,89
360,4,0:41.0,Turnover by P. Pierce (lost ball; steal by E. Payton),,86,89
361,4,0:37.0,Offensive charge foul by T. Harris (drawn by J. Wall),,86,89
362,4,0:37.0,,Turnover by T. Harris (offensive foul),86,89
363,4,0:37.0,Washington full timeout,,86,89
364,4,0:32.0,J. Wall makes 2-pt jump shot from 8 ft,,88,89
365,4,0:32.0,,Orlando full timeout,88,89
366,4,0:16.0,,V. Oladipo misses 2-pt layup from 2 ft,88,89
367,4,0:16.0,Defensive rebound by Team,,88,89
368,4,0:16.0,,Loose ball foul by W. Green (drawn by R. Butler),88,89
369,4,0:16.0,R. Butler misses free throw 1 of 2,,88,89
370,4,0:16.0,Offensive rebound by Team,,88,89
371,4,0:16.0,,D. Dedmon enters the game for W. Green,88,89
372,4,0:16.0,,K. O'Quinn enters the game for C. Frye,88,89
373,4,0:16.0,R. Butler makes free throw 2 of 2,,89,89
374,4,0:16.0,,Orlando full timeout,89,89
375,4,0:16.0,,W. Green enters the game for K. O'Quinn,89,89
376,4,0:16.0,,C. Frye enters the game for D. Dedmon,89,89
377,4,0:01.0,,V. Oladipo misses 2-pt jump shot from 22 ft,89,89
378,4,0:01.0,Defensive rebound by K. Humphries,,89,89
379,4,0:01.0,Washington full timeout,,89,89
380,4,0:01.0,A. Miller enters the game for K. Humphries,,89,89
381,4,0:01.0,,D. Dedmon enters the game for C. Frye,89,89
382,4,0:00.0,B. Beal makes 2-pt layup from 1 ft (assist by A. Miller),,91,89
