,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,HOUSTON_ACTION,SACRAMENTO_SCORE,HOUSTON_SCORE
384,4,8:37.0,Official timeout,,91,100
385,4,8:34.0,,C. Brewer misses 2-pt jump shot from 19 ft,91,100
386,4,8:33.0,Defensive rebound by D. Cousins,,91,100
387,4,8:30.0,O. Casspi makes 2-pt layup from 1 ft (assist by D. Williams),,93,100
388,4,8:16.0,,C. Capela makes 2-pt dunk at rim (assist by J. Smith),93,102
389,4,8:03.0,D. Cousins makes 2-pt layup from 3 ft,,95,102
390,4,8:03.0,Shooting foul by C. Capela (drawn by D. Cousins),,95,102
391,4,8:03.0,,J. Dorsey enters the game for C. Capela,95,102
392,4,8:03.0,D. Cousins makes free throw 1 of 1,,96,102
393,4,7:54.0,,Turnover by C. Brewer (lost ball; steal by D. Cousins),96,102
394,4,7:47.0,Turnover by D. Cousins (lost ball; steal by J. Dorsey),,96,102
395,4,7:35.0,,C. Brewer misses 2-pt layup from 2 ft,96,102
396,4,7:33.0,Defensive rebound by D. Cousins,,96,102
397,4,7:26.0,B. McLemore makes 2-pt dunk at rim (assist by R. McCallum),,98,102
398,4,7:10.0,,C. Brewer makes 2-pt layup from 1 ft (assist by J. Dorsey),98,104
399,4,6:54.0,Personal foul by P. Prigioni (drawn by O. Casspi),,98,104
400,4,6:54.0,,J. Harden enters the game for T. Ariza,98,104
401,4,6:45.0,D. Cousins misses 2-pt jump shot from 14 ft,,98,104
402,4,6:44.0,,Defensive rebound by C. Brewer,98,104
403,4,6:39.0,,Turnover by J. Harden (lost ball; steal by O. Casspi),98,104
404,4,6:35.0,D. Williams makes 2-pt dunk at rim (assist by O. Casspi),,100,104
405,4,6:26.0,,C. Brewer misses 2-pt jump shot from 3 ft,100,104
406,4,6:24.0,Defensive rebound by D. Cousins,,100,104
407,4,6:20.0,Turnover by D. Williams (step out of bounds),,100,104
408,4,6:03.0,,Personal foul by O. Casspi (drawn by J. Harden),100,104
409,4,6:03.0,,T. Jones enters the game for J. Smith,100,104
410,4,6:03.0,,T. Ariza enters the game for C. Brewer,100,104
411,4,5:54.0,,Turnover by J. Harden (lost ball; steal by O. Casspi),100,104
412,4,5:50.0,O. Casspi makes 2-pt dunk at rim,,102,104
413,4,5:37.0,,Personal block foul by D. Cousins (drawn by J. Harden),102,104
414,4,5:37.0,,Houston full timeout,102,104
415,4,5:25.0,,J. Harden makes 3-pt jump shot from 27 ft,102,107
416,4,5:03.0,O. Casspi misses 3-pt jump shot from 26 ft,,102,107
417,4,5:02.0,,Defensive rebound by T. Jones,102,107
418,4,4:57.0,,Turnover by J. Harden (lost ball; steal by O. Casspi),102,107
419,4,4:53.0,Turnover by O. Casspi (bad pass),,102,107
420,4,4:32.0,,J. Harden makes 2-pt layup from 2 ft,102,109
421,4,4:17.0,Turnover by R. McCallum (bad pass; steal by T. Jones),,102,109
422,4,4:12.0,Personal foul by J. Dorsey (drawn by D. Cousins),,102,109
423,4,4:12.0,,Personal foul by D. Cousins,102,109
424,4,4:12.0,J. Thompson enters the game for D. Williams,,102,109
425,4,4:04.0,,J. Harden makes 2-pt layup from 2 ft,102,111
426,4,4:04.0,,Shooting foul by O. Casspi (drawn by J. Harden),102,111
427,4,4:04.0,,J. Harden makes free throw 1 of 1,102,112
428,4,3:50.0,D. Cousins makes 2-pt jump shot from 7 ft,,104,112
429,4,3:32.0,,T. Jones misses 2-pt hook shot from 6 ft,104,112
430,4,3:30.0,,Offensive rebound by T. Jones,104,112
431,4,3:07.0,,T. Jones misses 3-pt jump shot from 27 ft,104,112
432,4,3:06.0,,Offensive rebound by J. Dorsey,104,112
433,4,3:03.0,,Turnover by J. Dorsey (back court),104,112
434,4,3:03.0,Sacramento full timeout,,104,112
435,4,2:53.0,D. Cousins misses 2-pt jump shot from 6 ft,,104,112
436,4,2:52.0,,Defensive rebound by J. Dorsey,104,112
437,4,2:32.0,,Turnover by T. Jones (bad pass; steal by J. Thompson),104,112
438,4,2:21.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by D. Cousins),,107,112
439,4,1:56.0,,Turnover by J. Harden (step out of bounds),107,112
440,4,1:47.0,R. McCallum misses 3-pt jump shot from 24 ft,,107,112
441,4,1:46.0,,Defensive rebound by J. Harden,107,112
442,4,1:45.0,,Personal foul by R. McCallum (drawn by J. Harden),107,112
443,4,1:45.0,,J. Harden makes free throw 1 of 2,107,113
444,4,1:45.0,,J. Harden makes free throw 2 of 2,107,114
445,4,1:40.0,Shooting foul by P. Prigioni (drawn by R. McCallum),,107,114
446,4,1:40.0,R. McCallum misses free throw 1 of 2,,107,114
447,4,1:40.0,Offensive rebound by Team,,107,114
448,4,1:40.0,R. McCallum misses free throw 2 of 2,,107,114
449,4,1:38.0,,Defensive rebound by J. Harden,107,114
450,4,1:22.0,,Personal foul by O. Casspi (drawn by P. Prigioni),107,114
451,4,1:22.0,,P. Prigioni makes free throw 1 of 2,107,115
452,4,1:22.0,,P. Prigioni misses free throw 2 of 2,107,115
453,4,1:22.0,Defensive rebound by D. Cousins,,107,115
454,4,1:21.0,Sacramento full timeout,,107,115
455,4,1:21.0,,C. Brewer enters the game for P. Prigioni,107,115
456,4,1:16.0,Shooting foul by T. Ariza (drawn by J. Thompson),,107,115
457,4,1:16.0,J. Thompson makes free throw 1 of 2,,108,115
458,4,1:16.0,,P. Prigioni enters the game for C. Brewer,108,115
459,4,1:16.0,J. Thompson makes free throw 2 of 2,,109,115
460,4,0:55.0,,Turnover by T. Jones (bad pass),109,115
461,4,0:55.0,Sacramento full timeout,,109,115
462,4,0:55.0,,C. Brewer enters the game for P. Prigioni,109,115
463,4,0:52.0,O. Casspi makes 2-pt layup from 1 ft (assist by D. Cousins),,111,115
464,4,0:52.0,,Houston full timeout,111,115
465,4,0:52.0,,P. Prigioni enters the game for J. Dorsey,111,115
466,4,0:28.0,,C. Brewer misses 2-pt jump shot from 22 ft,111,115
467,4,0:27.0,Defensive rebound by B. McLemore,,111,115
468,4,0:11.0,O. Casspi misses 3-pt jump shot from 25 ft,,111,115
469,4,0:10.0,,Defensive rebound by J. Harden,111,115
470,4,0:09.0,,Personal take foul by J. Thompson (drawn by J. Harden),111,115
471,4,0:09.0,,J. Harden misses free throw 1 of 2,111,115
472,4,0:09.0,,Offensive rebound by Team,111,115
473,4,0:09.0,,J. Harden misses free throw 2 of 2,111,115
474,4,0:09.0,Defensive rebound by D. Cousins,,111,115
475,4,0:09.0,Sacramento full timeout,,111,115
476,4,0:01.0,D. Cousins misses 2-pt layup from 2 ft,,111,115
477,4,0:00.0,Offensive rebound by Team,,111,115
