,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ATLANTA_ACTION,CHARLOTTE_SCORE,ATLANTA_SCORE
383,4,3:04.0,N. Vonleh makes 2-pt layup from 1 ft (assist by J. Pargo),,71,100
384,4,2:45.0,Charlotte full timeout,,71,100
385,4,2:42.0,,Turnover by M. Scott (lost ball),71,100
386,4,2:27.0,G. Henderson makes 2-pt jump shot from 17 ft (assist by P. Hairston),,73,100
387,4,2:08.0,,E. Brand misses 2-pt jump shot from 16 ft,73,100
388,4,2:07.0,Defensive rebound by N. Vonleh,,73,100
389,4,1:48.0,G. Henderson misses 2-pt layup from 2 ft,,73,100
390,4,1:47.0,,Defensive rebound by K. Bazemore,73,100
391,4,1:46.0,,M. Muscala makes 2-pt dunk at rim (assist by S. Mack),73,102
392,4,1:27.0,G. Henderson makes 2-pt jump shot from 15 ft,,75,102
393,4,1:06.0,,M. Muscala misses 3-pt jump shot from 23 ft,75,102
394,4,1:05.0,Defensive rebound by B. Biyombo,,75,102
395,4,1:00.0,G. Henderson misses 2-pt layup from 1 ft,,75,102
396,4,0:59.0,,Defensive rebound by M. Muscala,75,102
397,4,0:40.0,,S. Mack makes 3-pt jump shot from 25 ft,75,105
398,4,0:30.0,N. Vonleh misses 3-pt jump shot from 25 ft,,75,105
399,4,0:27.0,,Defensive rebound by M. Scott,75,105
400,4,0:07.0,,K. Bazemore misses 2-pt jump shot from 21 ft,75,105
401,4,0:05.0,,Offensive rebound by M. Muscala,75,105
