,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHOENIX_ACTION,GOLDEN STATE_SCORE,PHOENIX_SCORE
405,4,4:46.0,,G. Green makes 3-pt jump shot from 22 ft,88,95
406,4,4:20.0,Turnover by H. Barnes (bad pass),,88,95
407,4,4:20.0,S. Curry enters the game for L. Barbosa,,88,95
408,4,4:09.0,,I. Thomas misses 2-pt jump shot from 21 ft,88,95
409,4,4:08.0,Defensive rebound by A. Bogut,,88,95
410,4,3:57.0,Shooting block foul by M. Plumlee (drawn by A. Iguodala),,88,95
411,4,3:57.0,A. Iguodala misses free throw 1 of 2,,88,95
412,4,3:57.0,Offensive rebound by Team,,88,95
413,4,3:57.0,A. Iguodala makes free throw 2 of 2,,89,95
414,4,3:57.0,,Personal foul by D. Green (drawn by I. Thomas),89,95
415,4,3:57.0,,I. Thomas makes free throw 1 of 2,89,96
416,4,3:57.0,,I. Thomas makes free throw 2 of 2,89,97
417,4,3:48.0,Turnover by S. Curry (lost ball; steal by I. Thomas),,89,97
418,4,3:43.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by I. Thomas),89,100
419,4,3:40.0,Golden State full timeout,,89,100
420,4,3:40.0,L. Barbosa enters the game for H. Barnes,,89,100
421,4,3:40.0,M. Speights enters the game for A. Bogut,,89,100
422,4,3:16.0,L. Barbosa makes 2-pt jump shot from 19 ft (assist by S. Curry),,91,100
423,4,2:52.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by P. Tucker),91,103
424,4,2:40.0,S. Curry misses 2-pt jump shot from 20 ft,,91,103
425,4,2:39.0,,Defensive rebound by M. Morris,91,103
426,4,2:13.0,,M. Plumlee misses 2-pt jump shot from 14 ft,91,103
427,4,2:12.0,Defensive rebound by M. Speights,,91,103
428,4,2:06.0,L. Barbosa misses 3-pt jump shot from 25 ft,,91,103
429,4,2:05.0,,Defensive rebound by M. Plumlee,91,103
430,4,1:52.0,,I. Thomas makes 2-pt jump shot from 12 ft,91,105
431,4,1:52.0,Golden State full timeout,,91,105
432,4,1:52.0,S. Livingston enters the game for D. Green,,91,105
433,4,1:52.0,O. Kuzmić enters the game for S. Curry,,91,105
434,4,1:52.0,B. Rush enters the game for A. Iguodala,,91,105
435,4,1:38.0,Turnover by B. Rush (bad pass; steal by G. Green),,91,105
436,4,1:33.0,,G. Green makes 2-pt layup from 2 ft,91,107
437,4,1:24.0,L. Barbosa misses 2-pt layup from 2 ft,,91,107
438,4,1:23.0,,Defensive rebound by P. Tucker,91,107
439,4,1:21.0,,Phoenix full timeout,91,107
440,4,1:21.0,,T. Warren enters the game for M. Morris,91,107
441,4,1:21.0,,A. Goodwin enters the game for M. Plumlee,91,107
442,4,1:21.0,,A. Len enters the game for P. Tucker,91,107
443,4,1:21.0,,A. Tolliver enters the game for G. Green,91,107
444,4,1:05.0,,Turnover by A. Goodwin (back court),91,107
445,4,0:50.0,B. Rush makes 2-pt jump shot from 22 ft,,93,107
446,4,0:37.0,,I. Thomas misses 3-pt jump shot from 24 ft,93,107
447,4,0:36.0,Defensive rebound by L. Barbosa,,93,107
448,4,0:22.0,Shooting foul by A. Len (drawn by S. Livingston),,93,107
449,4,0:22.0,S. Livingston makes free throw 1 of 2,,94,107
450,4,0:22.0,S. Livingston makes free throw 2 of 2,,95,107
