,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ATLANTA_ACTION,PHILADELPHIA_SCORE,ATLANTA_SCORE
428,4,1:43.0,Shooting foul by M. Muscala (drawn by J. Grant),,72,93
429,4,1:43.0,J. Grant misses free throw 1 of 2,,72,93
430,4,1:43.0,Offensive rebound by Team,,72,93
431,4,1:43.0,J. Grant misses free throw 2 of 2,,72,93
432,4,1:41.0,Offensive rebound by H. Thompson,,72,93
433,4,1:35.0,Shooting foul by K. Bazemore (drawn by A. Shved),,72,93
434,4,1:35.0,A. Shved makes free throw 1 of 2,,73,93
435,4,1:35.0,A. Shved makes free throw 2 of 2,,74,93
436,4,1:17.0,,K. Bazemore makes 2-pt jump shot from 3 ft (assist by M. Muscala),74,95
437,4,1:09.0,M. Lee misses 2-pt jump shot from 5 ft,,74,95
438,4,1:08.0,,Defensive rebound by T. Sefolosha,74,95
439,4,0:52.0,,Turnover by S. Mack (lost ball; steal by A. Shved),74,95
440,4,0:47.0,H. Thompson makes 2-pt layup at rim (assist by J. Grant),,76,95
441,4,0:47.0,Shooting foul by J. Jenkins (drawn by H. Thompson),,76,95
442,4,0:47.0,H. Thompson makes free throw 1 of 1,,77,95
443,4,0:32.0,,J. Jenkins misses 2-pt jump shot from 23 ft,77,95
444,4,0:30.0,Defensive rebound by H. Thompson,,77,95
445,4,0:25.0,A. Shved makes 2-pt layup from 2 ft (assist by H. Thompson),,79,95
446,4,0:05.0,,S. Mack misses 2-pt jump shot from 21 ft,79,95
447,4,0:04.0,,Offensive rebound by M. Muscala,79,95
