,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DALLAS_ACTION,PHOENIX_SCORE,DALLAS_SCORE
41,1,5:31.0,G. Dragić makes 2-pt layup from 2 ft,,26,12
42,1,5:28.0,,Dallas full timeout,26,12
43,1,5:28.0,,D. Harris enters the game for C. Parsons,26,12
44,1,5:28.0,,R. Jefferson enters the game for J. Nelson,26,12
45,1,5:22.0,,Offensive foul by T. Chandler (drawn by E. Bledsoe),26,12
46,1,5:22.0,,Turnover by T. Chandler (offensive foul),26,12
47,1,5:22.0,,B. Wright enters the game for T. Chandler,26,12
48,1,5:08.0,Shooting foul by D. Harris (drawn by E. Bledsoe),,26,12
49,1,5:08.0,E. Bledsoe makes free throw 1 of 2,,27,12
50,1,5:08.0,A. Len enters the game for M. Plumlee,,27,12
51,1,5:08.0,A. Tolliver enters the game for M. Morris,,27,12
52,1,5:08.0,E. Bledsoe makes free throw 2 of 2,,28,12
53,1,4:51.0,,Shooting foul by G. Dragić (drawn by R. Jefferson),28,12
54,1,4:51.0,,R. Jefferson misses free throw 1 of 2,28,12
55,1,4:51.0,,Offensive rebound by Team,28,12
56,1,4:51.0,,R. Jefferson makes free throw 2 of 2,28,13
57,1,4:31.0,E. Bledsoe misses 2-pt jump shot from 12 ft,,28,13
58,1,4:29.0,,Defensive rebound by A. Aminu,28,13
59,1,4:26.0,,Turnover by M. Ellis (palming),28,13
60,1,4:10.0,G. Dragić makes 2-pt layup from 2 ft,,30,13
61,1,4:00.0,,M. Ellis makes 2-pt layup from 2 ft,30,15
62,1,3:50.0,A. Tolliver misses 2-pt jump shot from 21 ft,,30,15
63,1,3:49.0,,Defensive rebound by M. Ellis,30,15
64,1,3:39.0,,Shooting foul by A. Len (drawn by M. Ellis),30,15
65,1,3:39.0,,M. Ellis misses free throw 1 of 2,30,15
66,1,3:39.0,,Offensive rebound by Team,30,15
67,1,3:39.0,G. Green enters the game for E. Bledsoe,,30,15
68,1,3:39.0,M. Morris enters the game for P. Tucker,,30,15
69,1,3:39.0,,M. Ellis makes free throw 2 of 2,30,16
70,1,3:29.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by A. Tolliver),,33,16
71,1,3:08.0,,B. Wright makes 2-pt hook shot from 4 ft (assist by R. Jefferson),33,18
72,1,2:57.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by M. Morris),,36,18
73,1,2:40.0,,M. Ellis makes 2-pt jump shot from 6 ft,36,20
74,1,2:40.0,,Shooting foul by A. Len (drawn by M. Ellis),36,20
75,1,2:40.0,Phoenix full timeout,,36,20
76,1,2:40.0,,J. Crowder enters the game for A. Aminu,36,20
77,1,2:40.0,,M. Ellis misses free throw 1 of 1,36,20
78,1,2:39.0,Defensive rebound by M. Morris,,36,20
79,1,2:18.0,A. Len makes 2-pt dunk at rim (assist by G. Dragić),,38,20
80,1,2:02.0,,R. Jefferson misses 2-pt jump shot from 4 ft,38,20
81,1,1:59.0,Defensive rebound by A. Len,,38,20
82,1,1:48.0,M. Morris misses 2-pt jump shot from 15 ft,,38,20
83,1,1:44.0,,Defensive rebound by J. Crowder,38,20
84,1,1:39.0,,M. Ellis makes 2-pt jump shot from 17 ft,38,22
85,1,1:22.0,M. Morris makes 2-pt jump shot from 3 ft (assist by G. Dragić),,40,22
86,1,1:05.0,,D. Harris misses 2-pt layup from 1 ft (block by G. Dragić),40,22
87,1,1:03.0,,Offensive rebound by D. Harris,40,22
88,1,1:03.0,,J. Barea enters the game for M. Ellis,40,22
89,1,1:03.0,,D. Nowitzki enters the game for J. Crowder,40,22
90,1,0:55.0,,R. Jefferson misses 2-pt jump shot from 19 ft,40,22
91,1,0:53.0,Defensive rebound by A. Len,,40,22
92,1,0:48.0,Turnover by G. Green (palming),,40,22
93,1,0:34.0,,Def 3 sec tech foul by A. Len,40,22
94,1,0:34.0,,D. Nowitzki makes technical free throw,40,23
95,1,0:34.0,E. Bledsoe enters the game for A. Len,,40,23
96,1,0:31.0,,D. Harris makes 2-pt jump shot from 7 ft,40,25
97,1,0:08.0,Turnover by M. Morris (lost ball; steal by R. Jefferson),,40,25
98,1,0:05.0,,R. Jefferson makes 2-pt dunk at rim,40,27
99,1,0:00.0,G. Dragić misses 2-pt jump shot from 6 ft,,40,27
100,1,0:00.0,Offensive rebound by Team,,40,27
101,2,11:47.0,,Turnover by B. Wright (bad pass; steal by G. Green),40,27
102,2,11:44.0,G. Green makes 2-pt dunk at rim (assist by M. Morris),,42,27
103,2,11:29.0,,J. Barea makes 2-pt jump shot from 4 ft,42,29
104,2,11:13.0,G. Green makes 2-pt jump shot from 9 ft (assist by E. Bledsoe),,44,29
105,2,11:03.0,,B. Wright makes 2-pt hook shot from 6 ft (assist by J. Barea),44,31
106,2,10:43.0,G. Green misses 2-pt jump shot from 15 ft,,44,31
107,2,10:41.0,,Defensive rebound by R. Jefferson,44,31
108,2,10:28.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,44,31
109,2,10:27.0,,Offensive rebound by B. Wright,44,31
110,2,10:23.0,,D. Harris misses 3-pt jump shot from 25 ft,44,31
111,2,10:23.0,Defensive rebound by M. Morris,,44,31
112,2,10:23.0,,Loose ball foul by D. Nowitzki (drawn by M. Morris),44,31
113,2,10:09.0,M. Morris misses 2-pt jump shot from 12 ft,,44,31
114,2,10:07.0,Offensive rebound by M. Plumlee,,44,31
115,2,10:04.0,M. Morris makes 2-pt jump shot from 11 ft (assist by M. Morris),,46,31
116,2,9:49.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by J. Barea),46,33
117,2,9:43.0,Shooting foul by J. Barea (drawn by E. Bledsoe),,46,33
118,2,9:43.0,E. Bledsoe makes free throw 1 of 2,,47,33
119,2,9:43.0,,T. Chandler enters the game for B. Wright,47,33
120,2,9:43.0,,C. Parsons enters the game for R. Jefferson,47,33
121,2,9:43.0,E. Bledsoe makes free throw 2 of 2,,48,33
122,2,9:20.0,,Shooting foul by E. Bledsoe (drawn by J. Barea),48,33
123,2,9:20.0,,J. Barea makes free throw 1 of 2,48,34
124,2,9:20.0,,J. Barea misses free throw 2 of 2,48,34
125,2,9:19.0,Defensive rebound by M. Plumlee,,48,34
126,2,9:07.0,E. Bledsoe makes 2-pt layup from 2 ft,,50,34
127,2,8:54.0,,J. Barea misses 2-pt jump shot from 5 ft,50,34
128,2,8:52.0,,Offensive rebound by Team,50,34
129,2,8:52.0,Official timeout,,50,34
130,2,8:52.0,,J. Nelson enters the game for J. Barea,50,34
131,2,8:46.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,50,34
132,2,8:44.0,Defensive rebound by M. Morris,,50,34
133,2,8:20.0,G. Green misses 3-pt jump shot from 25 ft,,50,34
134,2,8:18.0,,Defensive rebound by T. Chandler,50,34
135,2,8:03.0,,C. Parsons makes 2-pt layup from 2 ft,50,36
136,2,7:44.0,Turnover by M. Morris (bad pass; steal by D. Harris),,50,36
137,2,7:38.0,,C. Parsons makes 3-pt jump shot from 25 ft (assist by J. Nelson),50,39
138,2,7:31.0,Phoenix full timeout,,50,39
139,2,7:31.0,P. Tucker enters the game for M. Morris,,50,39
140,2,7:21.0,E. Bledsoe misses 2-pt jump shot from 14 ft,,50,39
141,2,7:18.0,,Defensive rebound by C. Parsons,50,39
142,2,7:15.0,,D. Nowitzki misses 2-pt layup at rim,50,39
143,2,7:12.0,,Offensive rebound by T. Chandler,50,39
144,2,7:12.0,,T. Chandler makes 2-pt dunk at rim,50,41
145,2,7:01.0,M. Morris makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,53,41
146,2,6:39.0,,J. Nelson misses 3-pt jump shot from 25 ft,53,41
147,2,6:37.0,Defensive rebound by P. Tucker,,53,41
148,2,6:15.0,M. Morris misses 2-pt jump shot from 7 ft,,53,41
149,2,6:12.0,,Defensive rebound by T. Chandler,53,41
150,2,6:04.0,,J. Nelson makes 3-pt jump shot from 25 ft,53,44
151,2,5:49.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,56,44
152,2,5:24.0,,J. Nelson misses 2-pt jump shot from 7 ft,56,44
153,2,5:22.0,Defensive rebound by P. Tucker,,56,44
154,2,5:15.0,G. Green makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,59,44
155,2,5:14.0,,Dallas full timeout,59,44
156,2,5:14.0,,M. Ellis enters the game for D. Nowitzki,59,44
157,2,5:14.0,,R. Jefferson enters the game for D. Harris,59,44
158,2,5:14.0,G. Dragić enters the game for M. Plumlee,,59,44
159,2,5:01.0,,Offensive foul by R. Jefferson (drawn by E. Bledsoe),59,44
160,2,5:01.0,,Turnover by R. Jefferson (offensive foul),59,44
161,2,4:49.0,G. Green misses 3-pt jump shot from 25 ft,,59,44
162,2,4:47.0,Offensive rebound by M. Morris,,59,44
163,2,4:44.0,Turnover by P. Tucker (bad pass),,59,44
164,2,4:29.0,,Personal foul by G. Green (drawn by R. Jefferson),59,44
165,2,4:18.0,,R. Jefferson misses 2-pt jump shot from 6 ft,59,44
166,2,4:16.0,,Offensive rebound by T. Chandler,59,44
167,2,4:14.0,,C. Parsons misses 2-pt jump shot from 5 ft,59,44
168,2,4:11.0,,Offensive rebound by T. Chandler,59,44
169,2,4:09.0,,C. Parsons misses 2-pt layup from 2 ft,59,44
170,2,4:06.0,Defensive rebound by G. Dragić,,59,44
171,2,4:01.0,Turnover by P. Tucker (step out of bounds),,59,44
172,2,3:41.0,,Personal foul by P. Tucker (drawn by R. Jefferson),59,44
173,2,3:27.0,,R. Jefferson misses 2-pt jump shot from 4 ft,59,44
174,2,3:27.0,,Offensive rebound by T. Chandler,59,44
175,2,3:25.0,,T. Chandler makes 2-pt tip-in from 2 ft,59,46
176,2,3:05.0,Shooting foul by J. Nelson (drawn by M. Morris),,59,46
177,2,3:05.0,M. Morris misses free throw 1 of 2,,59,46
178,2,3:05.0,Offensive rebound by Team,,59,46
179,2,3:05.0,,J. Barea enters the game for T. Chandler,59,46
180,2,3:05.0,,D. Nowitzki enters the game for J. Nelson,59,46
181,2,3:05.0,,B. Wright enters the game for R. Jefferson,59,46
182,2,3:05.0,M. Morris makes free throw 2 of 2,,60,46
183,2,2:57.0,,M. Ellis misses 2-pt jump shot from 4 ft (block by E. Bledsoe),60,46
184,2,2:55.0,Defensive rebound by P. Tucker,,60,46
185,2,2:52.0,G. Green makes 2-pt dunk at rim (assist by G. Dragić),,62,46
186,2,2:36.0,,Personal foul by M. Morris (drawn by M. Ellis),62,46
187,2,2:36.0,M. Plumlee enters the game for M. Morris,,62,46
188,2,2:33.0,,M. Ellis makes 2-pt layup from 1 ft (assist by C. Parsons),62,48
189,2,2:07.0,E. Bledsoe misses 2-pt jump shot from 6 ft,,62,48
190,2,2:06.0,,Defensive rebound by D. Nowitzki,62,48
191,2,1:59.0,,M. Ellis makes 3-pt jump shot from 25 ft,62,51
192,2,1:37.0,G. Dragić makes 3-pt jump shot from 24 ft,,65,51
193,2,1:24.0,,B. Wright makes 2-pt layup at rim (assist by J. Barea),65,53
194,2,0:59.0,Personal foul by D. Nowitzki (drawn by M. Plumlee),,65,53
195,2,0:50.0,G. Green makes 3-pt jump shot from 24 ft (assist by G. Dragić),,68,53
196,2,0:36.0,,J. Barea makes 2-pt layup from 2 ft,68,55
197,2,0:25.0,Personal foul by J. Barea (drawn by G. Dragić),,68,55
198,2,0:25.0,G. Dragić makes free throw 1 of 2,,69,55
199,2,0:25.0,G. Dragić misses free throw 2 of 2,,69,55
200,2,0:25.0,Offensive rebound by P. Tucker,,69,55
201,2,0:08.0,Turnover by E. Bledsoe (offensive foul),,69,55
202,2,0:08.0,Offensive foul by E. Bledsoe (drawn by J. Barea),,69,55
203,2,0:08.0,M. Morris enters the game for E. Bledsoe,,69,55
204,2,0:08.0,,D. Harris enters the game for B. Wright,69,55
205,2,0:00.0,,M. Ellis makes 2-pt layup from 3 ft,69,57
206,3,11:48.0,,Turnover by M. Ellis (bad pass; steal by P. Tucker),69,57
207,3,11:42.0,G. Dragić makes 2-pt jump shot from 11 ft,,71,57
208,3,11:27.0,,C. Parsons misses 3-pt jump shot from 25 ft,71,57
209,3,11:26.0,Defensive rebound by E. Bledsoe,,71,57
210,3,11:06.0,M. Morris misses 2-pt jump shot from 8 ft,,71,57
211,3,11:03.0,Offensive rebound by E. Bledsoe,,71,57
212,3,10:55.0,G. Dragić misses 3-pt jump shot from 25 ft,,71,57
213,3,10:54.0,,Defensive rebound by D. Nowitzki,71,57
214,3,10:43.0,,C. Parsons misses 2-pt layup from 1 ft,71,57
215,3,10:40.0,,Offensive rebound by T. Chandler,71,57
216,3,10:40.0,,T. Chandler makes 2-pt layup at rim,71,59
217,3,10:20.0,P. Tucker misses 3-pt jump shot from 22 ft,,71,59
218,3,10:19.0,,Defensive rebound by T. Chandler,71,59
219,3,10:05.0,,D. Nowitzki makes 2-pt layup from 2 ft,71,61
220,3,9:47.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,74,61
221,3,9:26.0,,M. Ellis misses 2-pt jump shot from 20 ft,74,61
222,3,9:25.0,Defensive rebound by P. Tucker,,74,61
223,3,9:19.0,E. Bledsoe misses 2-pt jump shot from 15 ft,,74,61
224,3,9:15.0,,Defensive rebound by T. Chandler,74,61
225,3,8:56.0,,D. Nowitzki misses 2-pt jump shot from 17 ft,74,61
226,3,8:54.0,,Offensive rebound by T. Chandler,74,61
227,3,8:52.0,,M. Ellis makes 3-pt jump shot from 22 ft,74,64
228,3,8:52.0,,Away from play foul by M. Plumlee (drawn by T. Chandler),74,64
229,3,8:52.0,,T. Chandler makes free throw 1 of 1,74,65
230,3,8:36.0,M. Morris makes 2-pt layup from 1 ft (assist by G. Dragić),,76,65
231,3,8:16.0,,M. Ellis misses 2-pt jump shot from 3 ft,76,65
232,3,8:13.0,Defensive rebound by M. Morris,,76,65
233,3,8:08.0,G. Dragić misses 3-pt jump shot from 23 ft,,76,65
234,3,8:07.0,,Defensive rebound by M. Ellis,76,65
235,3,8:02.0,,C. Parsons makes 2-pt layup from 1 ft (assist by M. Ellis),76,67
236,3,7:37.0,M. Morris makes 2-pt jump shot from 6 ft,,78,67
237,3,7:26.0,,R. Jefferson enters the game for D. Nowitzki,78,67
238,3,7:15.0,,T. Chandler misses 2-pt jump shot from 13 ft,78,67
239,3,7:13.0,,Offensive rebound by J. Nelson,78,67
240,3,7:09.0,,Shooting block foul by M. Morris (drawn by C. Parsons),78,67
241,3,7:09.0,,C. Parsons makes 2-pt layup at rim (assist by J. Nelson),78,69
242,3,7:09.0,,C. Parsons makes free throw 1 of 1,78,70
243,3,6:51.0,Shooting foul by M. Ellis (drawn by M. Morris),,78,70
244,3,6:51.0,M. Morris makes free throw 1 of 2,,79,70
245,3,6:51.0,M. Morris makes free throw 2 of 2,,80,70
246,3,6:40.0,,J. Nelson misses 3-pt jump shot from 23 ft,80,70
247,3,6:39.0,Defensive rebound by M. Plumlee,,80,70
248,3,6:17.0,,Offensive charge foul by E. Bledsoe (drawn by J. Nelson),80,70
249,3,6:17.0,Turnover by E. Bledsoe (offensive foul),,80,70
250,3,6:17.0,G. Green enters the game for E. Bledsoe,,80,70
251,3,6:11.0,,M. Ellis misses 2-pt jump shot from 18 ft,80,70
252,3,6:10.0,,Offensive rebound by T. Chandler,80,70
253,3,6:10.0,,T. Chandler makes 2-pt dunk at rim,80,72
254,3,5:51.0,P. Tucker makes 2-pt jump shot from 6 ft,,82,72
255,3,5:39.0,,Shooting foul by M. Plumlee (drawn by M. Ellis),82,72
256,3,5:39.0,,Dallas full timeout,82,72
257,3,5:39.0,,D. Harris enters the game for C. Parsons,82,72
258,3,5:39.0,,B. Wright enters the game for T. Chandler,82,72
259,3,5:39.0,,D. Nowitzki enters the game for J. Nelson,82,72
260,3,5:39.0,A. Len enters the game for M. Plumlee,,82,72
261,3,5:39.0,,M. Ellis makes free throw 1 of 2,82,73
262,3,5:39.0,,M. Ellis makes free throw 2 of 2,82,74
263,3,5:27.0,M. Morris makes 2-pt layup from 1 ft (assist by G. Dragić),,84,74
264,3,5:15.0,,B. Wright makes 2-pt dunk at rim (assist by D. Harris),84,76
265,3,4:56.0,A. Len misses 2-pt layup from 1 ft,,84,76
266,3,4:54.0,Offensive rebound by A. Len,,84,76
267,3,4:53.0,A. Len makes 2-pt layup from 2 ft,,86,76
268,3,4:48.0,,Shooting foul by G. Green (drawn by R. Jefferson),86,76
269,3,4:48.0,,R. Jefferson misses free throw 1 of 2,86,76
270,3,4:48.0,,Offensive rebound by Team,86,76
271,3,4:48.0,,R. Jefferson makes free throw 2 of 2,86,77
272,3,4:39.0,G. Green makes 3-pt jump shot from 25 ft (assist by G. Dragić),,89,77
273,3,4:26.0,,Turnover by D. Harris (bad pass; steal by G. Green),89,77
274,3,4:17.0,G. Green misses 3-pt jump shot from 24 ft,,89,77
275,3,4:15.0,,Defensive rebound by B. Wright,89,77
276,3,4:10.0,,Shooting foul by A. Len (drawn by D. Harris),89,77
277,3,4:10.0,,D. Harris makes free throw 1 of 2,89,78
278,3,4:10.0,,D. Harris makes free throw 2 of 2,89,79
279,3,3:53.0,G. Dragić makes 2-pt jump shot from 6 ft,,91,79
280,3,3:43.0,,D. Harris misses 2-pt jump shot from 16 ft,91,79
281,3,3:41.0,Defensive rebound by A. Len,,91,79
282,3,3:19.0,M. Morris misses 2-pt jump shot from 8 ft,,91,79
283,3,3:17.0,,Defensive rebound by D. Nowitzki,91,79
284,3,3:06.0,,Personal foul by M. Morris (drawn by D. Nowitzki),91,79
285,3,3:06.0,,D. Nowitzki makes free throw 1 of 2,91,80
286,3,3:06.0,M. Morris enters the game for M. Morris,,91,80
287,3,3:06.0,A. Tolliver enters the game for P. Tucker,,91,80
288,3,3:06.0,,D. Nowitzki misses free throw 2 of 2,91,80
289,3,3:05.0,Defensive rebound by A. Tolliver,,91,80
290,3,2:45.0,Offensive foul by A. Tolliver (drawn by B. Wright),,91,80
291,3,2:45.0,Turnover by A. Tolliver (offensive foul),,91,80
292,3,2:45.0,Phoenix full timeout,,91,80
293,3,2:45.0,E. Bledsoe enters the game for G. Dragić,,91,80
294,3,2:25.0,,M. Ellis makes 2-pt jump shot from 18 ft,91,82
295,3,2:09.0,Offensive foul by G. Green (drawn by D. Harris),,91,82
296,3,2:09.0,Turnover by G. Green (offensive foul),,91,82
297,3,2:09.0,Violation by Team (delay of game),,91,82
298,3,2:02.0,,Shooting foul by G. Green (drawn by D. Harris),91,82
299,3,2:02.0,,D. Harris makes free throw 1 of 2,91,83
300,3,2:02.0,,D. Harris makes free throw 2 of 2,91,84
301,3,1:51.0,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),,93,84
302,3,1:33.0,,M. Ellis misses 3-pt jump shot from 24 ft,93,84
303,3,1:31.0,Defensive rebound by A. Len,,93,84
304,3,1:12.0,A. Tolliver misses 3-pt jump shot from 23 ft,,93,84
305,3,1:10.0,,Defensive rebound by B. Wright,93,84
306,3,0:57.0,,D. Nowitzki misses 2-pt jump shot from 7 ft,93,84
307,3,0:56.0,,Offensive rebound by B. Wright,93,84
308,3,0:50.0,,D. Nowitzki misses 2-pt jump shot from 8 ft,93,84
309,3,0:48.0,Defensive rebound by G. Green,,93,84
310,3,0:32.0,Turnover by E. Bledsoe (bad pass; steal by R. Jefferson),,93,84
311,3,0:29.0,,R. Jefferson misses 2-pt layup from 1 ft (block by E. Bledsoe),93,84
312,3,0:28.0,,Offensive rebound by Team,93,84
313,3,0:28.0,,T. Chandler enters the game for B. Wright,93,84
314,3,0:28.0,,C. Parsons enters the game for D. Nowitzki,93,84
315,3,0:22.0,,D. Harris makes 2-pt jump shot from 5 ft,93,86
316,3,0:05.0,Personal take foul by C. Parsons (drawn by E. Bledsoe),,93,86
317,3,0:05.0,,A. Aminu enters the game for C. Parsons,93,86
318,3,0:00.0,E. Bledsoe misses 2-pt jump shot from 15 ft,,93,86
319,3,0:00.0,,Defensive rebound by T. Chandler,93,86
320,4,11:44.0,G. Green misses 2-pt jump shot from 18 ft,,93,86
321,4,11:43.0,,Defensive rebound by C. Parsons,93,86
322,4,11:38.0,,T. Chandler makes 2-pt layup from 1 ft (assist by A. Aminu),93,88
323,4,11:20.0,M. Morris makes 2-pt jump shot from 14 ft,,95,88
324,4,10:58.0,,Shooting foul by G. Green (drawn by C. Parsons),95,88
325,4,10:58.0,,C. Parsons makes free throw 1 of 2,95,89
326,4,10:58.0,M. Morris enters the game for A. Len,,95,89
327,4,10:58.0,G. Dragić enters the game for A. Tolliver,,95,89
328,4,10:58.0,,J. Barea enters the game for M. Ellis,95,89
329,4,10:58.0,,C. Parsons misses free throw 2 of 2,95,89
330,4,10:58.0,Defensive rebound by M. Morris,,95,89
331,4,10:36.0,M. Morris misses 2-pt jump shot from 15 ft,,95,89
332,4,10:35.0,,Defensive rebound by T. Chandler,95,89
333,4,10:25.0,,Turnover by J. Barea (dbl dribble),95,89
334,4,10:03.0,Turnover by G. Dragić (bad pass; steal by A. Aminu),,95,89
335,4,9:52.0,,A. Aminu misses 3-pt jump shot from 22 ft,95,89
336,4,9:51.0,Defensive rebound by G. Green,,95,89
337,4,9:41.0,Shooting foul by T. Chandler (drawn by M. Morris),,95,89
338,4,9:41.0,M. Morris makes free throw 1 of 2,,96,89
339,4,9:41.0,,D. Nowitzki enters the game for A. Aminu,96,89
340,4,9:41.0,P. Tucker enters the game for G. Green,,96,89
341,4,9:41.0,M. Morris makes free throw 2 of 2,,97,89
342,4,9:25.0,,D. Nowitzki misses 2-pt jump shot from 17 ft,97,89
343,4,9:23.0,Defensive rebound by G. Dragić,,97,89
344,4,9:19.0,G. Dragić makes 2-pt layup from 1 ft,,99,89
345,4,9:10.0,,J. Barea misses 2-pt layup from 3 ft,99,89
346,4,9:06.0,Defensive rebound by M. Morris,,99,89
347,4,9:04.0,P. Tucker makes 2-pt layup from 2 ft (assist by G. Dragić),,101,89
348,4,9:03.0,,Dallas full timeout,101,89
349,4,8:51.0,,Turnover by D. Harris (traveling),101,89
350,4,8:42.0,G. Dragić makes 2-pt layup from 2 ft,,103,89
351,4,8:30.0,,Personal foul by M. Morris (drawn by D. Nowitzki),103,89
352,4,8:30.0,,M. Ellis enters the game for D. Harris,103,89
353,4,8:30.0,,J. Nelson enters the game for J. Barea,103,89
354,4,8:26.0,,Shooting foul by M. Morris (drawn by D. Nowitzki),103,89
355,4,8:26.0,,D. Nowitzki makes free throw 1 of 2,103,90
356,4,8:26.0,,D. Nowitzki makes free throw 2 of 2,103,91
357,4,8:16.0,G. Dragić misses 3-pt jump shot from 24 ft,,103,91
358,4,8:14.0,,Defensive rebound by J. Nelson,103,91
359,4,7:52.0,,C. Parsons misses 2-pt jump shot from 10 ft,103,91
360,4,7:51.0,Defensive rebound by M. Morris,,103,91
361,4,7:47.0,E. Bledsoe misses 2-pt layup from 2 ft (block by M. Ellis),,103,91
362,4,7:43.0,,Defensive rebound by J. Nelson,103,91
363,4,7:37.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,103,91
364,4,7:36.0,Defensive rebound by P. Tucker,,103,91
365,4,7:17.0,Personal foul by C. Parsons (drawn by E. Bledsoe),,103,91
366,4,7:17.0,,A. Aminu enters the game for D. Nowitzki,103,91
367,4,7:13.0,M. Morris misses 2-pt jump shot from 17 ft,,103,91
368,4,7:11.0,,Defensive rebound by A. Aminu,103,91
369,4,6:59.0,,J. Nelson misses 2-pt jump shot from 6 ft,103,91
370,4,6:57.0,,Offensive rebound by J. Nelson,103,91
371,4,6:54.0,,C. Parsons makes 2-pt layup from 1 ft (assist by J. Nelson),103,93
372,4,6:38.0,M. Morris misses 2-pt jump shot from 16 ft,,103,93
373,4,6:36.0,,Defensive rebound by A. Aminu,103,93
374,4,6:24.0,,A. Aminu misses 2-pt jump shot from 5 ft,103,93
375,4,6:23.0,Defensive rebound by M. Morris,,103,93
376,4,6:14.0,Personal foul by M. Ellis (drawn by P. Tucker),,103,93
377,4,6:04.0,M. Morris makes 2-pt jump shot from 10 ft,,105,93
378,4,5:43.0,,M. Ellis makes 2-pt jump shot from 3 ft,105,95
379,4,5:34.0,M. Morris misses 3-pt jump shot from 25 ft,,105,95
380,4,5:33.0,,Defensive rebound by T. Chandler,105,95
381,4,5:20.0,,C. Parsons misses 3-pt jump shot from 25 ft,105,95
382,4,5:19.0,,Offensive rebound by T. Chandler,105,95
383,4,5:15.0,,M. Ellis misses 3-pt jump shot from 24 ft,105,95
384,4,5:13.0,Defensive rebound by Team,,105,95
