,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SAN ANTONIO_ACTION,LA CLIPPERS_SCORE,SAN ANTONIO_SCORE
26,1,7:54.0,,D. Green misses 3-pt jump shot from 23 ft,2,11
27,1,7:53.0,Defensive rebound by D. Jordan,,2,11
28,1,7:44.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,4,11
29,1,7:24.0,,T. Duncan misses 2-pt layup from 2 ft,4,11
30,1,7:23.0,Defensive rebound by Team,,4,11
31,1,7:07.0,J. Redick makes 2-pt jump shot from 19 ft (assist by B. Griffin),,6,11
32,1,6:44.0,,Turnover by T. Parker (bad pass),6,11
33,1,6:38.0,Turnover by C. Paul (bad pass; steal by D. Green),,6,11
34,1,6:32.0,Violation by M. Barnes (kicked ball),,6,11
35,1,6:24.0,,Personal foul by M. Barnes (drawn by K. Leonard),6,11
36,1,6:10.0,,T. Duncan makes 2-pt jump shot from 9 ft,6,13
37,1,5:58.0,M. Barnes makes 2-pt layup from 1 ft (assist by C. Paul),,8,13
38,1,5:57.0,,San Antonio full timeout,8,13
39,1,5:57.0,,B. Diaw enters the game for T. Splitter,8,13
40,1,5:32.0,,D. Green misses 3-pt jump shot from 24 ft,8,13
41,1,5:31.0,,Offensive rebound by B. Diaw,8,13
42,1,5:30.0,,B. Diaw makes 2-pt layup from 1 ft,8,15
43,1,4:57.0,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Griffin),,11,15
44,1,4:35.0,,K. Leonard makes 3-pt jump shot from 26 ft (assist by B. Diaw),11,18
45,1,4:15.0,C. Paul makes 2-pt jump shot from 12 ft,,13,18
46,1,3:53.0,,B. Diaw makes 2-pt jump shot from 16 ft (assist by D. Green),13,20
47,1,3:28.0,M. Barnes misses 3-pt jump shot from 25 ft,,13,20
48,1,3:27.0,,Defensive rebound by T. Duncan,13,20
49,1,3:11.0,,T. Parker makes 2-pt jump shot from 8 ft (assist by B. Diaw),13,22
50,1,3:05.0,C. Paul misses 3-pt jump shot from 25 ft,,13,22
51,1,3:03.0,,Defensive rebound by T. Duncan,13,22
52,1,2:53.0,,B. Diaw misses 3-pt jump shot from 24 ft,13,22
53,1,2:52.0,,Offensive rebound by K. Leonard,13,22
54,1,2:36.0,,D. Green misses 3-pt jump shot from 25 ft,13,22
55,1,2:35.0,Defensive rebound by B. Griffin,,13,22
56,1,2:29.0,Turnover by C. Paul (bad pass; steal by K. Leonard),,13,22
57,1,2:05.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by T. Duncan),13,25
58,1,2:05.0,LA Clippers full timeout,,13,25
59,1,2:05.0,,P. Mills enters the game for T. Parker,13,25
60,1,2:05.0,,M. Ginóbili enters the game for D. Green,13,25
61,1,2:05.0,H. Türkoğlu enters the game for M. Barnes,,13,25
62,1,2:05.0,A. Rivers enters the game for B. Griffin,,13,25
63,1,2:05.0,J. Crawford enters the game for J. Redick,,13,25
64,1,1:50.0,J. Crawford misses 3-pt jump shot from 26 ft,,13,25
65,1,1:48.0,Offensive rebound by H. Türkoğlu,,13,25
66,1,1:35.0,J. Crawford misses 2-pt jump shot from 6 ft (block by B. Diaw),,13,25
67,1,1:35.0,Offensive rebound by Team,,13,25
68,1,1:32.0,H. Türkoğlu misses 3-pt jump shot from 25 ft,,13,25
69,1,1:30.0,,Defensive rebound by M. Ginóbili,13,25
70,1,1:12.0,,T. Duncan misses 2-pt jump shot from 6 ft,13,25
71,1,1:10.0,Defensive rebound by H. Türkoğlu,,13,25
72,1,0:53.0,H. Türkoğlu misses 3-pt jump shot from 25 ft,,13,25
73,1,0:52.0,Offensive rebound by D. Jordan,,13,25
74,1,0:52.0,D. Jordan makes 2-pt tip-in from 2 ft,,15,25
75,1,0:32.0,,K. Leonard misses 3-pt jump shot from 25 ft,15,25
76,1,0:30.0,Defensive rebound by C. Paul,,15,25
77,1,0:09.0,Shooting foul by M. Ginóbili (drawn by A. Rivers),,15,25
78,1,0:09.0,A. Rivers makes free throw 1 of 2,,16,25
79,1,0:09.0,,T. Splitter enters the game for T. Duncan,16,25
80,1,0:09.0,D. Jones enters the game for C. Paul,,16,25
81,1,0:09.0,,M. Belinelli enters the game for K. Leonard,16,25
82,1,0:09.0,A. Rivers misses free throw 2 of 2,,16,25
83,1,0:07.0,Offensive rebound by A. Rivers,,16,25
84,1,0:01.0,J. Crawford misses 2-pt jump shot from 8 ft,,16,25
85,1,0:00.0,Offensive rebound by Team,,16,25
86,2,11:46.0,A. Rivers misses 2-pt jump shot from 7 ft,,16,25
87,2,11:46.0,Offensive rebound by Team,,16,25
88,2,11:43.0,J. Redick misses 2-pt jump shot from 17 ft,,16,25
89,2,11:42.0,,Defensive rebound by M. Ginóbili,16,25
90,2,11:36.0,,Turnover by M. Ginóbili (bad pass),16,25
91,2,11:15.0,A. Rivers makes 3-pt jump shot from 24 ft (assist by J. Crawford),,19,25
92,2,10:58.0,,M. Bonner makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),19,28
93,2,10:39.0,G. Davis misses 2-pt layup from 1 ft,,19,28
94,2,10:38.0,,Defensive rebound by P. Mills,19,28
95,2,10:33.0,,P. Mills makes 3-pt jump shot from 25 ft,19,31
96,2,10:33.0,LA Clippers full timeout,,19,31
97,2,10:33.0,B. Griffin enters the game for H. Türkoğlu,,19,31
98,2,10:22.0,Personal foul by M. Belinelli (drawn by B. Griffin),,19,31
99,2,10:14.0,B. Griffin makes 2-pt jump shot from 17 ft (assist by A. Rivers),,21,31
100,2,9:53.0,,T. Splitter misses 2-pt jump shot from 9 ft,21,31
101,2,9:51.0,Defensive rebound by B. Griffin,,21,31
102,2,9:40.0,J. Crawford misses 2-pt jump shot from 20 ft,,21,31
103,2,9:39.0,,Defensive rebound by M. Belinelli,21,31
104,2,9:27.0,,M. Bonner misses 3-pt jump shot from 24 ft,21,31
105,2,9:26.0,Defensive rebound by A. Rivers,,21,31
106,2,9:17.0,B. Griffin misses 2-pt jump shot from 18 ft,,21,31
107,2,9:16.0,,Defensive rebound by M. Ginóbili,21,31
108,2,9:05.0,,P. Mills misses 3-pt jump shot from 24 ft,21,31
109,2,9:03.0,Defensive rebound by G. Davis,,21,31
110,2,8:46.0,A. Rivers misses 2-pt layup from 2 ft,,21,31
111,2,8:45.0,,Defensive rebound by M. Bonner,21,31
112,2,8:35.0,,Turnover by M. Ginóbili (lost ball; steal by G. Davis),21,31
113,2,8:29.0,A. Rivers misses 3-pt jump shot from 26 ft,,21,31
114,2,8:28.0,,Defensive rebound by T. Splitter,21,31
115,2,8:26.0,,Turnover by T. Splitter (bad pass; steal by J. Redick),21,31
116,2,8:20.0,J. Crawford misses 3-pt jump shot from 25 ft,,21,31
117,2,8:18.0,,Defensive rebound by P. Mills,21,31
118,2,8:01.0,,M. Bonner misses 3-pt jump shot from 24 ft,21,31
119,2,8:00.0,Defensive rebound by B. Griffin,,21,31
120,2,7:49.0,Shooting foul by P. Mills (drawn by J. Crawford),,21,31
121,2,7:49.0,J. Crawford makes free throw 1 of 3,,22,31
122,2,7:49.0,J. Crawford makes free throw 2 of 3,,23,31
123,2,7:49.0,,T. Parker enters the game for P. Mills,23,31
124,2,7:49.0,,B. Diaw enters the game for M. Bonner,23,31
125,2,7:49.0,,T. Duncan enters the game for T. Splitter,23,31
126,2,7:49.0,D. Jordan enters the game for G. Davis,,23,31
127,2,7:49.0,C. Paul enters the game for A. Rivers,,23,31
128,2,7:49.0,J. Crawford makes free throw 3 of 3,,24,31
129,2,7:37.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by T. Duncan),24,33
130,2,7:28.0,Offensive foul by C. Paul (drawn by B. Diaw),,24,33
131,2,7:28.0,Turnover by C. Paul (offensive foul),,24,33
132,2,7:11.0,,Turnover by T. Duncan (3 sec),24,33
133,2,6:53.0,B. Griffin misses 2-pt jump shot from 10 ft,,24,33
134,2,6:51.0,,Defensive rebound by M. Ginóbili,24,33
135,2,6:35.0,,Shooting foul by D. Jordan (drawn by B. Diaw),24,33
136,2,6:35.0,,B. Diaw makes free throw 1 of 2,24,34
137,2,6:35.0,,K. Leonard enters the game for M. Ginóbili,24,34
138,2,6:35.0,,B. Diaw makes free throw 2 of 2,24,35
139,2,6:11.0,C. Paul makes 3-pt jump shot from 25 ft,,27,35
140,2,5:57.0,,T. Parker misses 2-pt jump shot from 23 ft,27,35
141,2,5:55.0,Defensive rebound by J. Redick,,27,35
142,2,5:45.0,D. Jordan makes 2-pt layup from 1 ft (assist by B. Griffin),,29,35
143,2,5:45.0,,San Antonio full timeout,29,35
144,2,5:45.0,M. Barnes enters the game for J. Crawford,,29,35
145,2,5:45.0,,D. Green enters the game for M. Belinelli,29,35
146,2,5:23.0,,T. Duncan misses 2-pt layup from 2 ft,29,35
147,2,5:21.0,Defensive rebound by D. Jordan,,29,35
148,2,5:01.0,B. Griffin misses 2-pt jump shot from 5 ft (block by T. Duncan),,29,35
149,2,4:59.0,Offensive rebound by B. Griffin,,29,35
150,2,4:59.0,B. Griffin misses 2-pt layup from 2 ft,,29,35
151,2,4:57.0,Offensive rebound by D. Jordan,,29,35
152,2,4:57.0,D. Jordan misses 2-pt tip-in from 2 ft,,29,35
153,2,4:55.0,,Defensive rebound by B. Diaw,29,35
154,2,4:42.0,,K. Leonard misses 2-pt jump shot from 20 ft,29,35
155,2,4:42.0,,Offensive rebound by Team,29,35
156,2,4:41.0,Loose ball foul by D. Jordan (drawn by T. Duncan),,29,35
157,2,4:34.0,,T. Parker misses 2-pt jump shot from 18 ft,29,35
158,2,4:32.0,Defensive rebound by D. Jordan,,29,35
159,2,4:14.0,J. Redick misses 2-pt jump shot from 16 ft,,29,35
160,2,4:13.0,,Defensive rebound by B. Diaw,29,35
161,2,4:02.0,,K. Leonard misses 2-pt jump shot from 12 ft,29,35
162,2,3:59.0,,Offensive rebound by K. Leonard,29,35
163,2,3:49.0,,B. Diaw misses 2-pt jump shot from 19 ft,29,35
164,2,3:48.0,Defensive rebound by C. Paul,,29,35
165,2,3:44.0,B. Griffin makes 2-pt layup from 2 ft,,31,35
166,2,3:44.0,Shooting foul by B. Diaw (drawn by B. Griffin),,31,35
167,2,3:44.0,B. Griffin misses free throw 1 of 1,,31,35
168,2,3:43.0,,Defensive rebound by B. Diaw,31,35
169,2,3:27.0,,Shooting block foul by M. Barnes (drawn by K. Leonard),31,35
170,2,3:27.0,,K. Leonard makes free throw 1 of 2,31,36
171,2,3:27.0,,K. Leonard makes free throw 2 of 2,31,37
172,2,3:11.0,B. Griffin makes 2-pt layup from 3 ft,,33,37
173,2,3:01.0,,B. Diaw makes 2-pt layup from 2 ft (assist by T. Parker),33,39
174,2,2:35.0,M. Barnes misses 2-pt layup from 1 ft (block by T. Duncan),,33,39
175,2,2:34.0,,Defensive rebound by T. Parker,33,39
176,2,2:28.0,,K. Leonard makes 2-pt dunk at rim (assist by D. Green),33,41
177,2,2:14.0,Turnover by C. Paul (lost ball; steal by D. Green),,33,41
178,2,2:11.0,Official timeout,,33,41
179,2,1:56.0,,D. Green makes 3-pt jump shot from 24 ft (assist by T. Duncan),33,44
180,2,1:40.0,Turnover by J. Redick (bad pass; steal by K. Leonard),,33,44
181,2,1:35.0,,K. Leonard makes 2-pt layup from 1 ft (assist by T. Parker),33,46
182,2,1:32.0,Personal block foul by T. Parker (drawn by C. Paul),,33,46
183,2,1:32.0,J. Crawford enters the game for M. Barnes,,33,46
184,2,1:32.0,G. Davis enters the game for D. Jordan,,33,46
185,2,1:28.0,Shooting foul by T. Duncan (drawn by G. Davis),,33,46
186,2,1:28.0,G. Davis misses free throw 1 of 2,,33,46
187,2,1:28.0,Offensive rebound by Team,,33,46
188,2,1:28.0,G. Davis makes free throw 2 of 2,,34,46
189,2,1:09.0,,T. Duncan misses 2-pt layup from 3 ft (block by G. Davis),34,46
190,2,1:07.0,Defensive rebound by G. Davis,,34,46
191,2,1:00.0,G. Davis misses 2-pt layup from 1 ft (block by K. Leonard),,34,46
192,2,0:59.0,,Defensive rebound by K. Leonard,34,46
193,2,0:56.0,,Turnover by K. Leonard (lost ball; steal by C. Paul),34,46
194,2,0:50.0,B. Griffin makes 2-pt layup from 2 ft,,36,46
195,2,0:31.0,,K. Leonard misses 3-pt jump shot from 23 ft,36,46
196,2,0:30.0,,Offensive rebound by T. Duncan,36,46
197,2,0:30.0,Loose ball foul by J. Redick (drawn by T. Duncan),,36,46
198,2,0:18.0,,B. Diaw misses 2-pt layup from 1 ft (block by B. Griffin),36,46
199,2,0:16.0,Defensive rebound by C. Paul,,36,46
200,2,0:11.0,LA Clippers full timeout,,36,46
201,2,0:00.0,B. Griffin makes 2-pt jump shot from 22 ft (assist by C. Paul),,38,46
202,3,11:48.0,B. Griffin misses 2-pt layup from 4 ft,,38,46
203,3,11:47.0,,Defensive rebound by D. Green,38,46
204,3,11:26.0,,T. Parker misses 2-pt jump shot from 10 ft,38,46
205,3,11:24.0,Defensive rebound by B. Griffin,,38,46
206,3,11:14.0,Turnover by J. Redick (bad pass; steal by T. Splitter),,38,46
207,3,11:09.0,,K. Leonard makes 2-pt layup at rim,38,48
208,3,11:06.0,Turnover by M. Barnes (bad pass; steal by D. Green),,38,48
209,3,10:55.0,,Turnover by T. Parker (bad pass; steal by M. Barnes),38,48
210,3,10:47.0,C. Paul makes 2-pt jump shot from 3 ft,,40,48
211,3,10:30.0,,K. Leonard makes 2-pt jump shot from 12 ft,40,50
212,3,10:10.0,Offensive foul by B. Griffin (drawn by T. Splitter),,40,50
213,3,10:10.0,Turnover by B. Griffin (offensive foul),,40,50
214,3,9:45.0,,T. Splitter makes 2-pt layup at rim (assist by T. Duncan),40,52
215,3,9:33.0,C. Paul misses 2-pt layup from 1 ft,,40,52
216,3,9:32.0,,Defensive rebound by T. Duncan,40,52
217,3,9:14.0,,T. Parker misses 3-pt jump shot from 24 ft,40,52
218,3,9:12.0,Defensive rebound by D. Jordan,,40,52
219,3,9:08.0,Personal foul by T. Splitter (drawn by B. Griffin),,40,52
220,3,8:53.0,C. Paul misses 2-pt jump shot from 19 ft,,40,52
221,3,8:52.0,,Defensive rebound by T. Parker,40,52
222,3,8:32.0,,K. Leonard makes 2-pt layup at rim,40,54
223,3,8:23.0,J. Redick misses 3-pt jump shot from 24 ft,,40,54
224,3,8:21.0,,Defensive rebound by T. Duncan,40,54
225,3,8:13.0,,K. Leonard makes 2-pt jump shot from 13 ft,40,56
226,3,8:13.0,LA Clippers full timeout,,40,56
227,3,7:46.0,M. Barnes makes 3-pt jump shot from 23 ft (assist by B. Griffin),,43,56
228,3,7:30.0,,Personal foul by C. Paul (drawn by T. Splitter),43,56
229,3,7:23.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by T. Parker),43,59
230,3,7:06.0,Personal foul by T. Splitter (drawn by B. Griffin),,43,59
231,3,7:00.0,J. Redick misses 3-pt jump shot from 25 ft,,43,59
232,3,6:59.0,,Defensive rebound by D. Green,43,59
233,3,6:40.0,,Turnover by T. Splitter (traveling),43,59
234,3,6:40.0,,M. Ginóbili enters the game for D. Green,43,59
235,3,6:24.0,C. Paul misses 2-pt jump shot from 17 ft,,43,59
236,3,6:23.0,Offensive rebound by B. Griffin,,43,59
237,3,6:23.0,B. Griffin misses 2-pt tip-in from 3 ft,,43,59
238,3,6:21.0,,Defensive rebound by M. Ginóbili,43,59
239,3,6:08.0,,K. Leonard misses 2-pt jump shot from 20 ft,43,59
240,3,6:07.0,Defensive rebound by B. Griffin,,43,59
241,3,6:00.0,Turnover by C. Paul (bad pass),,43,59
242,3,6:00.0,,San Antonio full timeout,43,59
243,3,6:00.0,J. Crawford enters the game for M. Barnes,,43,59
244,3,5:42.0,,T. Parker misses 3-pt jump shot from 23 ft,43,59
245,3,5:41.0,Defensive rebound by J. Crawford,,43,59
246,3,5:35.0,B. Griffin misses 2-pt layup from 1 ft (block by M. Ginóbili),,43,59
247,3,5:35.0,Offensive rebound by Team,,43,59
248,3,5:24.0,B. Griffin makes 2-pt jump shot from 7 ft (assist by C. Paul),,45,59
249,3,5:09.0,,Personal foul by J. Crawford (drawn by M. Ginóbili),45,59
250,3,5:09.0,,B. Diaw enters the game for T. Splitter,45,59
251,3,4:58.0,,K. Leonard makes 2-pt jump shot from 14 ft (assist by M. Ginóbili),45,61
252,3,4:48.0,C. Paul misses 2-pt jump shot from 8 ft (block by K. Leonard),,45,61
253,3,4:48.0,Offensive rebound by Team,,45,61
254,3,4:42.0,Turnover by D. Jordan (offensive goaltending),,45,61
255,3,4:23.0,,T. Parker makes 2-pt jump shot from 14 ft (assist by K. Leonard),45,63
256,3,4:02.0,,P. Mills enters the game for T. Parker,45,63
257,3,4:02.0,A. Rivers enters the game for J. Redick,,45,63
258,3,4:02.0,G. Davis enters the game for D. Jordan,,45,63
259,3,3:55.0,J. Crawford misses 3-pt jump shot from 25 ft,,45,63
260,3,3:54.0,,Defensive rebound by B. Diaw,45,63
261,3,3:48.0,,Shooting block foul by G. Davis (drawn by B. Diaw),45,63
262,3,3:48.0,,B. Diaw misses free throw 1 of 2,45,63
263,3,3:48.0,,Offensive rebound by Team,45,63
264,3,3:48.0,,D. Green enters the game for K. Leonard,45,63
265,3,3:48.0,,B. Diaw makes free throw 2 of 2,45,64
266,3,3:39.0,A. Rivers misses 2-pt jump shot from 8 ft (block by T. Duncan),,45,64
267,3,3:38.0,Offensive rebound by A. Rivers,,45,64
268,3,3:23.0,C. Paul misses 3-pt jump shot from 25 ft,,45,64
269,3,3:21.0,Offensive rebound by G. Davis,,45,64
270,3,3:21.0,G. Davis makes 2-pt layup from 1 ft,,47,64
271,3,2:54.0,,T. Duncan makes 2-pt jump shot from 13 ft,47,66
272,3,2:31.0,G. Davis misses 2-pt layup from 2 ft (block by M. Ginóbili),,47,66
273,3,2:30.0,,Defensive rebound by T. Duncan,47,66
274,3,2:29.0,,Personal foul by C. Paul (drawn by M. Ginóbili),47,66
275,3,2:29.0,H. Türkoğlu enters the game for C. Paul,,47,66
276,3,2:16.0,,D. Green misses 2-pt layup from 1 ft,47,66
277,3,2:15.0,Defensive rebound by G. Davis,,47,66
278,3,2:14.0,Turnover by G. Davis (lost ball; steal by T. Duncan),,47,66
279,3,1:56.0,,B. Diaw makes 2-pt jump shot from 4 ft (assist by M. Ginóbili),47,68
280,3,1:38.0,J. Crawford misses 2-pt jump shot from 12 ft,,47,68
281,3,1:38.0,,Defensive rebound by Team,47,68
282,3,1:38.0,Loose ball foul by G. Davis (drawn by T. Duncan),,47,68
283,3,1:38.0,,T. Duncan misses free throw 1 of 2,47,68
284,3,1:38.0,,Offensive rebound by Team,47,68
285,3,1:38.0,,T. Duncan misses free throw 2 of 2,47,68
286,3,1:37.0,Defensive rebound by B. Griffin,,47,68
287,3,1:14.0,J. Crawford misses 2-pt jump shot from 19 ft,,47,68
288,3,1:13.0,,Defensive rebound by D. Green,47,68
289,3,1:01.0,,Turnover by B. Diaw (bad pass; steal by H. Türkoğlu),47,68
290,3,1:01.0,Personal foul by M. Ginóbili (drawn by H. Türkoğlu),,47,68
291,3,1:01.0,,M. Bonner enters the game for T. Duncan,47,68
292,3,0:56.0,Personal foul by B. Diaw (drawn by B. Griffin),,47,68
293,3,0:56.0,B. Griffin makes free throw 1 of 2,,48,68
294,3,0:56.0,B. Griffin makes free throw 2 of 2,,49,68
295,3,0:34.0,,P. Mills misses 2-pt jump shot from 4 ft,49,68
296,3,0:33.0,,Offensive rebound by P. Mills,49,68
297,3,0:15.0,,M. Ginóbili makes 2-pt layup from 1 ft,49,70
298,3,0:01.0,J. Crawford misses 2-pt jump shot from 8 ft,,49,70
299,3,0:00.0,,Defensive rebound by D. Green,49,70
300,4,11:42.0,,M. Ginóbili misses 2-pt jump shot from 5 ft,49,70
301,4,11:41.0,Defensive rebound by J. Crawford,,49,70
302,4,11:27.0,Personal foul by B. Diaw (drawn by J. Crawford),,49,70
303,4,11:16.0,J. Crawford makes 2-pt jump shot from 9 ft,,51,70
304,4,10:56.0,,B. Diaw makes 2-pt layup from 1 ft (assist by M. Ginóbili),51,72
305,4,10:44.0,H. Türkoğlu misses 2-pt layup from 1 ft,,51,72
306,4,10:43.0,,Defensive rebound by M. Bonner,51,72
307,4,10:31.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),51,75
308,4,10:14.0,J. Crawford misses 2-pt jump shot from 24 ft,,51,75
309,4,10:13.0,,Defensive rebound by M. Ginóbili,51,75
310,4,10:01.0,,Turnover by D. Green (lost ball; steal by C. Paul),51,75
311,4,9:52.0,C. Paul misses 3-pt jump shot from 24 ft,,51,75
312,4,9:50.0,,Defensive rebound by B. Diaw,51,75
313,4,9:35.0,,M. Bonner misses 3-pt jump shot from 25 ft,51,75
314,4,9:34.0,Defensive rebound by D. Jordan,,51,75
315,4,9:26.0,Turnover by C. Paul (bad pass; steal by B. Diaw),,51,75
316,4,9:21.0,,P. Mills misses 3-pt jump shot from 25 ft,51,75
317,4,9:18.0,,Offensive rebound by D. Green,51,75
318,4,9:13.0,,D. Green makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),51,78
319,4,9:13.0,LA Clippers full timeout,,51,78
320,4,9:13.0,J. Redick enters the game for H. Türkoğlu,,51,78
321,4,9:13.0,,M. Belinelli enters the game for M. Bonner,51,78
322,4,9:11.0,,K. Leonard enters the game for M. Ginóbili,51,78
323,4,9:03.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,53,78
324,4,8:44.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by B. Diaw),53,80
325,4,8:27.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,55,80
326,4,8:05.0,,Shooting foul by C. Paul (drawn by B. Diaw),55,80
327,4,8:05.0,,B. Diaw makes free throw 1 of 2,55,81
328,4,8:05.0,,B. Diaw makes free throw 2 of 2,55,82
329,4,7:55.0,Personal foul by D. Green (drawn by C. Paul),,55,82
330,4,7:55.0,L. Hudson enters the game for C. Paul,,55,82
331,4,7:55.0,,J. Ayres enters the game for B. Diaw,55,82
332,4,7:55.0,S. Hawes enters the game for D. Jordan,,55,82
333,4,7:46.0,A. Rivers misses 3-pt jump shot from 26 ft,,55,82
334,4,7:45.0,,Defensive rebound by D. Green,55,82
335,4,7:39.0,,K. Leonard makes 2-pt jump shot from 19 ft,55,84
336,4,7:39.0,,Shooting foul by L. Hudson (drawn by K. Leonard),55,84
337,4,7:39.0,,C. Joseph enters the game for P. Mills,55,84
338,4,7:39.0,G. Davis enters the game for J. Redick,,55,84
339,4,7:39.0,,M. Bonner enters the game for D. Green,55,84
340,4,7:39.0,,K. Leonard makes free throw 1 of 1,55,85
341,4,7:25.0,S. Hawes misses 3-pt jump shot from 25 ft,,55,85
342,4,7:24.0,,Defensive rebound by K. Leonard,55,85
343,4,7:19.0,,San Antonio full timeout,55,85
344,4,7:19.0,,A. Baynes enters the game for K. Leonard,55,85
345,4,7:11.0,,C. Joseph makes 2-pt jump shot from 17 ft,55,87
346,4,6:54.0,S. Hawes misses 2-pt hook shot from 12 ft,,55,87
347,4,6:51.0,,Defensive rebound by A. Baynes,55,87
348,4,6:37.0,,A. Baynes misses 2-pt jump shot from 14 ft,55,87
349,4,6:35.0,Defensive rebound by S. Hawes,,55,87
350,4,6:21.0,G. Davis misses 2-pt hook shot from 5 ft,,55,87
351,4,6:18.0,,Defensive rebound by J. Ayres,55,87
352,4,5:58.0,,M. Belinelli makes 2-pt jump shot from 16 ft (assist by J. Ayres),55,89
353,4,5:58.0,LA Clippers full timeout,,55,89
354,4,5:49.0,A. Rivers misses 2-pt jump shot from 22 ft,,55,89
355,4,5:48.0,,Defensive rebound by J. Ayres,55,89
356,4,5:29.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by M. Bonner),55,92
357,4,5:09.0,S. Hawes misses 2-pt layup from 1 ft,,55,92
358,4,5:07.0,Offensive rebound by G. Davis,,55,92
359,4,5:07.0,G. Davis makes 2-pt dunk at rim,,57,92
360,4,4:49.0,,Turnover by A. Baynes (3 sec),57,92
361,4,4:49.0,E. Udoh enters the game for J. Crawford,,57,92
362,4,4:49.0,D. Jones enters the game for G. Davis,,57,92
363,4,4:36.0,A. Rivers makes 2-pt layup from 1 ft,,59,92
364,4,4:21.0,,M. Bonner misses 3-pt jump shot from 25 ft,59,92
365,4,4:20.0,Defensive rebound by A. Rivers,,59,92
366,4,3:57.0,A. Rivers makes 2-pt jump shot from 7 ft,,61,92
367,4,3:37.0,,C. Joseph makes 2-pt jump shot from 7 ft (assist by M. Belinelli),61,94
368,4,3:28.0,L. Hudson makes 3-pt jump shot from 25 ft,,64,94
369,4,3:08.0,,A. Baynes makes 2-pt jump shot from 19 ft (assist by J. Ayres),64,96
370,4,2:54.0,A. Rivers makes 3-pt jump shot from 24 ft,,67,96
371,4,2:39.0,,J. Ayres misses 2-pt dunk at rim (block by S. Hawes),67,96
372,4,2:36.0,Defensive rebound by S. Hawes,,67,96
373,4,2:26.0,S. Hawes misses 2-pt jump shot from 5 ft,,67,96
374,4,2:25.0,Offensive rebound by Team,,67,96
375,4,2:25.0,Official timeout,,67,96
376,4,2:18.0,A. Rivers misses 2-pt jump shot from 7 ft,,67,96
377,4,2:16.0,,Defensive rebound by A. Baynes,67,96
378,4,1:59.0,,C. Joseph makes 2-pt jump shot from 19 ft,67,98
379,4,1:47.0,S. Hawes misses 2-pt jump shot from 8 ft,,67,98
380,4,1:44.0,,Defensive rebound by A. Baynes,67,98
381,4,1:37.0,,Shooting foul by D. Jones (drawn by A. Baynes),67,98
382,4,1:37.0,,A. Baynes makes free throw 1 of 2,67,99
383,4,1:37.0,,A. Baynes makes free throw 2 of 2,67,100
384,4,1:25.0,L. Hudson makes 2-pt layup at rim,,69,100
