,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BROOKLYN_ACTION,MILWAUKEE_SCORE,BROOKLYN_SCORE
506,3OT,4:41.0,E. İlyasova makes 2-pt jump shot from 7 ft (assist by K. Middleton),,114,112
507,3OT,4:26.0,,B. Lopez misses 2-pt layup from 1 ft (block by J. Henson),114,112
508,3OT,4:24.0,Defensive rebound by Team,,114,112
509,3OT,4:12.0,J. Henson misses 2-pt hook shot from 6 ft,,114,112
510,3OT,4:12.0,Offensive rebound by Team,,114,112
511,3OT,4:12.0,,Loose ball foul by M. Teletović (drawn by E. İlyasova),114,112
512,3OT,3:57.0,E. İlyasova makes 2-pt jump shot from 4 ft (assist by G. Antetokounmpo),,116,112
513,3OT,3:31.0,,Turnover by Team (shot clock),116,112
514,3OT,3:31.0,,J. Jack enters the game for M. Teletović,116,112
515,3OT,3:31.0,,K. Garnett enters the game for B. Lopez,116,112
516,3OT,3:14.0,B. Knight misses 2-pt jump shot from 15 ft,,116,112
517,3OT,3:13.0,,Defensive rebound by K. Garnett,116,112
518,3OT,2:57.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by K. Garnett),116,115
519,3OT,2:41.0,K. Middleton makes 2-pt jump shot from 12 ft (assist by B. Knight),,118,115
520,3OT,2:23.0,,J. Jack misses 2-pt layup from 1 ft (block by J. Henson),118,115
521,3OT,2:21.0,Defensive rebound by B. Knight,,118,115
522,3OT,2:04.0,B. Knight misses 3-pt jump shot from 25 ft,,118,115
523,3OT,2:03.0,,Defensive rebound by B. Bogdanović,118,115
524,3OT,1:52.0,,D. Williams misses 2-pt jump shot from 11 ft,118,115
525,3OT,1:51.0,Defensive rebound by J. Henson,,118,115
526,3OT,1:44.0,Milwaukee full timeout,,118,115
527,3OT,1:44.0,Z. Pachulia enters the game for J. Henson,,118,115
528,3OT,1:32.0,K. Middleton makes 2-pt jump shot from 14 ft (assist by B. Knight),,120,115
529,3OT,1:18.0,,Personal foul by K. Middleton (drawn by K. Garnett),120,115
530,3OT,1:06.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,120,115
531,3OT,1:05.0,,Offensive rebound by K. Garnett,120,115
532,3OT,0:57.0,,D. Williams makes 3-pt jump shot from 26 ft (assist by J. Jack),120,118
533,3OT,0:39.0,K. Middleton misses 2-pt jump shot from 21 ft,,120,118
534,3OT,0:38.0,,Defensive rebound by J. Johnson,120,118
535,3OT,0:20.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,120,118
536,3OT,0:19.0,Defensive rebound by G. Antetokounmpo,,120,118
537,3OT,0:17.0,Milwaukee full timeout,,120,118
538,3OT,0:17.0,,A. Anderson enters the game for D. Williams,120,118
539,3OT,0:17.0,,M. Teletović enters the game for K. Garnett,120,118
540,3OT,0:17.0,Milwaukee full timeout,,120,118
541,3OT,0:17.0,O. Mayo enters the game for G. Antetokounmpo,,120,118
542,3OT,0:16.0,Personal foul by J. Jack (drawn by K. Middleton),,120,118
543,3OT,0:16.0,,Brooklyn full timeout,120,118
544,3OT,0:16.0,,D. Williams enters the game for A. Anderson,120,118
545,3OT,0:16.0,G. Antetokounmpo enters the game for Z. Pachulia,,120,118
546,3OT,0:08.0,,J. Johnson misses 2-pt jump shot from 16 ft,120,118
547,3OT,0:07.0,Defensive rebound by E. İlyasova,,120,118
548,3OT,0:06.0,Personal foul by M. Teletović (drawn by B. Knight),,120,118
549,3OT,0:06.0,B. Knight makes free throw 1 of 2,,121,118
550,3OT,0:06.0,,K. Garnett enters the game for J. Johnson,121,118
551,3OT,0:06.0,,B. Lopez enters the game for M. Teletović,121,118
552,3OT,0:06.0,B. Knight makes free throw 2 of 2,,122,118
553,3OT,0:06.0,,Brooklyn full timeout,122,118
554,3OT,0:06.0,,J. Johnson enters the game for K. Garnett,122,118
555,3OT,0:02.0,,J. Jack misses 3-pt jump shot from 24 ft,122,118
556,3OT,0:00.0,Defensive rebound by G. Antetokounmpo,,122,118
