,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
43,1,6:01.0,,Personal foul by K. Lowry (drawn by K. Garnett),16,3
44,1,6:01.0,,C. Jefferson enters the game for K. Garnett,16,3
45,1,5:44.0,,B. Lopez makes 2-pt jump shot from 15 ft (assist by J. Jack),16,5
46,1,5:23.0,K. Lowry misses 2-pt jump shot from 15 ft,,16,5
47,1,5:22.0,,Defensive rebound by J. Johnson,16,5
48,1,5:15.0,,B. Lopez misses 2-pt layup from 2 ft,16,5
49,1,5:14.0,,Offensive rebound by B. Lopez,16,5
50,1,5:13.0,,B. Lopez misses 2-pt tip-in from 1 ft,16,5
51,1,5:12.0,,Offensive rebound by C. Jefferson,16,5
52,1,5:11.0,,C. Jefferson makes 2-pt layup from 1 ft,16,7
53,1,5:01.0,Toronto full timeout,,16,7
54,1,5:01.0,P. Patterson enters the game for J. Valančiūnas,,16,7
55,1,4:48.0,P. Patterson misses 2-pt layup from 2 ft,,16,7
56,1,4:47.0,Offensive rebound by A. Johnson,,16,7
57,1,4:44.0,A. Johnson makes 2-pt layup from 2 ft,,18,7
58,1,4:20.0,,B. Bogdanović makes 2-pt jump shot from 12 ft (assist by J. Johnson),18,9
59,1,4:01.0,K. Lowry misses 2-pt jump shot from 15 ft,,18,9
60,1,4:00.0,,Defensive rebound by C. Jefferson,18,9
61,1,3:51.0,,B. Lopez makes 2-pt hook shot from 8 ft (assist by J. Jack),18,11
62,1,3:25.0,A. Johnson makes 2-pt hook shot from 7 ft,,20,11
63,1,3:15.0,,J. Jack makes 2-pt jump shot from 13 ft,20,13
64,1,2:56.0,K. Lowry makes 2-pt layup from 1 ft (assist by D. DeRozan),,22,13
65,1,2:48.0,,J. Jack misses 2-pt jump shot from 3 ft (block by P. Patterson),22,13
66,1,2:47.0,,Offensive rebound by Team,22,13
67,1,2:47.0,L. Williams enters the game for G. Vásquez,,22,13
68,1,2:41.0,,B. Lopez makes 2-pt layup from 1 ft (assist by J. Jack),22,15
69,1,2:23.0,D. DeRozan misses 2-pt layup from 2 ft,,22,15
70,1,2:22.0,,Defensive rebound by B. Lopez,22,15
71,1,2:17.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,22,15
72,1,2:16.0,Defensive rebound by P. Patterson,,22,15
73,1,2:06.0,Turnover by L. Williams (bad pass; steal by J. Jack),,22,15
74,1,1:51.0,,J. Johnson makes 2-pt jump shot from 6 ft,22,17
75,1,1:40.0,Turnover by K. Lowry (lost ball; steal by B. Lopez),,22,17
76,1,1:34.0,,J. Jack makes 2-pt jump shot from 11 ft,22,19
77,1,1:31.0,Toronto full timeout,,22,19
78,1,1:17.0,D. DeRozan misses 2-pt jump shot from 10 ft,,22,19
79,1,1:16.0,,Defensive rebound by C. Jefferson,22,19
80,1,0:59.0,,B. Lopez makes 2-pt hook shot from 6 ft,22,21
81,1,0:50.0,L. Williams makes 2-pt jump shot from 6 ft,,24,21
82,1,0:43.0,,J. Jack makes 2-pt layup from 1 ft,24,23
83,1,0:33.0,Shooting foul by B. Lopez (drawn by A. Johnson),,24,23
84,1,0:33.0,A. Johnson makes free throw 1 of 2,,25,23
85,1,0:33.0,T. Ross enters the game for D. DeRozan,,25,23
86,1,0:33.0,A. Johnson makes free throw 2 of 2,,26,23
87,1,0:11.0,,J. Jack misses 2-pt jump shot from 19 ft,26,23
88,1,0:08.0,Defensive rebound by Team,,26,23
89,1,0:03.0,Shooting foul by B. Bogdanović (drawn by L. Williams),,26,23
90,1,0:03.0,L. Williams makes free throw 1 of 3,,27,23
91,1,0:03.0,L. Williams makes free throw 2 of 3,,28,23
92,1,0:03.0,L. Williams makes free throw 3 of 3,,29,23
93,1,0:00.0,,J. Jack misses 3-pt jump shot from 51 ft,29,23
94,1,0:00.0,,Offensive rebound by Team,29,23
95,2,11:41.0,L. Williams misses 2-pt jump shot from 12 ft,,29,23
96,2,11:40.0,,Defensive rebound by B. Bogdanović,29,23
97,2,11:21.0,,B. Lopez makes 2-pt jump shot from 18 ft (assist by J. Jack),29,25
98,2,10:57.0,J. Valančiūnas makes 2-pt hook shot from 6 ft,,31,25
99,2,10:40.0,,B. Lopez makes 2-pt jump shot from 8 ft,31,27
100,2,10:40.0,,Shooting foul by J. Valančiūnas (drawn by B. Lopez),31,27
101,2,10:40.0,,B. Lopez makes free throw 1 of 1,31,28
102,2,10:18.0,T. Ross misses 2-pt jump shot from 6 ft,,31,28
103,2,10:17.0,,Defensive rebound by B. Bogdanović,31,28
104,2,9:57.0,,J. Jack makes 2-pt jump shot from 6 ft,31,30
105,2,9:46.0,P. Patterson misses 3-pt jump shot from 24 ft,,31,30
106,2,9:45.0,,Defensive rebound by B. Lopez,31,30
107,2,9:36.0,,Shooting foul by L. Williams (drawn by J. Jack),31,30
108,2,9:36.0,,J. Jack makes free throw 1 of 2,31,31
109,2,9:36.0,,J. Jack makes free throw 2 of 2,31,32
110,2,9:20.0,P. Patterson makes 2-pt jump shot from 8 ft,,33,32
111,2,9:07.0,,A. Anderson makes 2-pt layup from 1 ft,33,34
112,2,8:59.0,Shooting foul by A. Anderson (drawn by L. Williams),,33,34
113,2,8:59.0,Official timeout,,33,34
114,2,8:59.0,L. Williams makes free throw 1 of 3,,34,34
115,2,8:59.0,L. Williams makes free throw 2 of 3,,35,34
116,2,8:59.0,L. Williams makes free throw 3 of 3,,36,34
117,2,8:45.0,,B. Bogdanović makes 2-pt layup from 1 ft,36,36
118,2,8:22.0,L. Williams makes 3-pt jump shot from 23 ft (assist by T. Ross),,39,36
119,2,8:07.0,,C. Jefferson misses 2-pt hook shot from 8 ft,39,36
120,2,8:06.0,Defensive rebound by T. Ross,,39,36
121,2,7:56.0,T. Ross misses 2-pt jump shot from 21 ft,,39,36
122,2,7:55.0,,Defensive rebound by J. Jack,39,36
123,2,7:51.0,,C. Jefferson makes 2-pt dunk at rim (assist by J. Jack),39,38
124,2,7:29.0,P. Patterson makes 2-pt layup from 2 ft (assist by L. Williams),,41,38
125,2,7:17.0,,J. Jack misses 2-pt jump shot from 8 ft,41,38
126,2,7:16.0,Defensive rebound by L. Williams,,41,38
127,2,7:10.0,Shooting foul by J. Jack (drawn by L. Williams),,41,38
128,2,7:10.0,L. Williams makes free throw 1 of 2,,42,38
129,2,7:10.0,K. Lowry enters the game for G. Vásquez,,42,38
130,2,7:10.0,,J. Johnson enters the game for B. Bogdanović,42,38
131,2,7:10.0,,D. Morris enters the game for J. Jack,42,38
132,2,7:10.0,,M. Plumlee enters the game for C. Jefferson,42,38
133,2,7:10.0,L. Williams makes free throw 2 of 2,,43,38
134,2,6:59.0,,A. Anderson misses 2-pt jump shot from 6 ft,43,38
135,2,6:58.0,Defensive rebound by J. Valančiūnas,,43,38
136,2,6:54.0,Shooting foul by D. Morris (drawn by L. Williams),,43,38
137,2,6:54.0,L. Williams makes free throw 1 of 2,,44,38
138,2,6:54.0,L. Williams makes free throw 2 of 2,,45,38
139,2,6:38.0,,B. Lopez misses 2-pt jump shot from 7 ft,45,38
140,2,6:37.0,Defensive rebound by P. Patterson,,45,38
141,2,6:28.0,J. Valančiūnas makes 2-pt layup at rim (assist by K. Lowry),,47,38
142,2,6:23.0,,Brooklyn full timeout,47,38
143,2,6:23.0,,J. Jack enters the game for A. Anderson,47,38
144,2,6:09.0,,B. Lopez misses 2-pt layup from 2 ft,47,38
145,2,6:08.0,Defensive rebound by K. Lowry,,47,38
146,2,6:04.0,P. Patterson misses 3-pt jump shot from 24 ft,,47,38
147,2,6:03.0,,Defensive rebound by M. Plumlee,47,38
148,2,5:57.0,,Shooting foul by L. Williams (drawn by B. Lopez),47,38
149,2,5:57.0,,B. Lopez makes free throw 1 of 2,47,39
150,2,5:57.0,A. Johnson enters the game for P. Patterson,,47,39
151,2,5:57.0,,B. Lopez makes free throw 2 of 2,47,40
152,2,5:40.0,A. Johnson makes 2-pt layup from 1 ft (assist by L. Williams),,49,40
153,2,5:25.0,,B. Lopez makes 2-pt dunk at rim (assist by J. Jack),49,42
154,2,5:05.0,L. Williams makes 3-pt jump shot from 24 ft (assist by K. Lowry),,52,42
155,2,4:38.0,,J. Jack misses 2-pt jump shot from 6 ft,52,42
156,2,4:37.0,,Offensive rebound by M. Plumlee,52,42
157,2,4:36.0,,M. Plumlee makes 2-pt layup from 2 ft,52,44
158,2,4:31.0,Turnover by K. Lowry (lost ball; steal by D. Morris),,52,44
159,2,4:30.0,,Personal foul by K. Lowry (drawn by D. Morris),52,44
160,2,4:30.0,D. DeRozan enters the game for L. Williams,,52,44
161,2,4:20.0,,J. Johnson makes 2-pt jump shot from 18 ft,52,46
162,2,3:59.0,K. Lowry misses 3-pt jump shot from 25 ft,,52,46
163,2,3:58.0,,Defensive rebound by D. Morris,52,46
164,2,3:38.0,,B. Lopez misses 2-pt jump shot from 18 ft,52,46
165,2,3:37.0,Defensive rebound by D. DeRozan,,52,46
166,2,3:26.0,T. Ross makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,55,46
167,2,3:18.0,,Turnover by B. Lopez (bad pass; steal by D. DeRozan),55,46
168,2,3:14.0,D. DeRozan makes 2-pt layup from 1 ft,,57,46
169,2,2:54.0,,J. Johnson misses 3-pt jump shot from 24 ft,57,46
170,2,2:53.0,Defensive rebound by J. Valančiūnas,,57,46
171,2,2:53.0,Personal foul by M. Plumlee (drawn by J. Valančiūnas),,57,46
172,2,2:53.0,Toronto full timeout,,57,46
173,2,2:53.0,T. Hansbrough enters the game for J. Valančiūnas,,57,46
174,2,2:53.0,,B. Bogdanović enters the game for D. Morris,57,46
175,2,2:30.0,T. Ross makes 2-pt jump shot from 4 ft,,59,46
176,2,2:15.0,,B. Lopez makes 2-pt hook shot from 5 ft (assist by B. Bogdanović),59,48
177,2,1:55.0,Shooting foul by J. Jack (drawn by D. DeRozan),,59,48
178,2,1:55.0,D. DeRozan makes free throw 1 of 2,,60,48
179,2,1:55.0,D. DeRozan makes free throw 2 of 2,,61,48
180,2,1:32.0,,J. Jack makes 2-pt layup from 2 ft,61,50
181,2,1:18.0,T. Ross misses 3-pt jump shot from 22 ft,,61,50
182,2,1:17.0,,Defensive rebound by J. Jack,61,50
183,2,1:00.0,,M. Plumlee makes 2-pt layup from 2 ft,61,52
184,2,0:45.0,A. Johnson makes 2-pt hook shot from 7 ft,,63,52
185,2,0:37.0,,J. Johnson makes 2-pt jump shot from 18 ft (assist by J. Jack),63,54
186,2,0:34.0,Shooting foul by B. Lopez (drawn by T. Hansbrough),,63,54
187,2,0:34.0,T. Hansbrough makes free throw 1 of 2,,64,54
188,2,0:34.0,,C. Jefferson enters the game for B. Lopez,64,54
189,2,0:34.0,T. Hansbrough misses free throw 2 of 2,,64,54
190,2,0:33.0,,Defensive rebound by M. Plumlee,64,54
191,2,0:25.0,,J. Johnson misses 2-pt jump shot from 6 ft,64,54
192,2,0:24.0,Defensive rebound by D. DeRozan,,64,54
193,2,0:01.0,D. DeRozan makes 2-pt jump shot from 9 ft,,66,54
194,3,11:49.0,Personal foul by K. Garnett (drawn by A. Johnson),,66,54
195,3,11:44.0,A. Johnson makes 2-pt layup from 2 ft (assist by D. DeRozan),,68,54
196,3,11:26.0,,B. Lopez misses 2-pt jump shot from 12 ft,68,54
197,3,11:25.0,Defensive rebound by J. Valančiūnas,,68,54
198,3,11:05.0,Shooting foul by B. Bogdanović (drawn by D. DeRozan),,68,54
199,3,11:05.0,D. DeRozan makes free throw 1 of 2,,69,54
200,3,11:05.0,D. DeRozan makes free throw 2 of 2,,70,54
201,3,10:52.0,,J. Jack makes 2-pt jump shot from 14 ft,70,56
202,3,10:32.0,K. Lowry misses 3-pt jump shot from 22 ft,,70,56
203,3,10:31.0,,Defensive rebound by B. Lopez,70,56
204,3,10:23.0,,Shooting foul by A. Johnson (drawn by K. Garnett),70,56
205,3,10:23.0,,K. Garnett misses free throw 1 of 2,70,56
206,3,10:23.0,,Offensive rebound by Team,70,56
207,3,10:23.0,,K. Garnett makes free throw 2 of 2,70,57
208,3,10:13.0,Turnover by A. Johnson (bad pass; steal by B. Lopez),,70,57
209,3,9:56.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,70,57
210,3,9:55.0,Defensive rebound by G. Vásquez,,70,57
211,3,9:49.0,Turnover by G. Vásquez (bad pass; steal by K. Garnett),,70,57
212,3,9:46.0,,Turnover by J. Jack (lost ball; steal by K. Lowry),70,57
213,3,9:41.0,A. Johnson makes 2-pt layup from 1 ft (assist by K. Lowry),,72,57
214,3,9:35.0,,Shooting foul by A. Johnson (drawn by B. Bogdanović),72,57
215,3,9:35.0,,B. Bogdanović makes free throw 1 of 2,72,58
216,3,9:35.0,,B. Bogdanović makes free throw 2 of 2,72,59
217,3,9:14.0,J. Valančiūnas makes 2-pt jump shot from 10 ft,,74,59
218,3,8:53.0,,K. Garnett misses 2-pt jump shot from 19 ft,74,59
219,3,8:52.0,Defensive rebound by G. Vásquez,,74,59
220,3,8:36.0,Turnover by K. Lowry (bad pass; steal by K. Garnett),,74,59
221,3,8:32.0,,Personal foul by K. Lowry (drawn by J. Jack),74,59
222,3,8:32.0,,M. Plumlee enters the game for K. Garnett,74,59
223,3,8:22.0,,B. Lopez misses 2-pt jump shot from 9 ft,74,59
224,3,8:21.0,Defensive rebound by J. Valančiūnas,,74,59
225,3,8:05.0,A. Johnson misses 2-pt layup from 1 ft,,74,59
226,3,8:04.0,Offensive rebound by J. Valančiūnas,,74,59
227,3,8:03.0,J. Valančiūnas makes 2-pt hook shot from 2 ft,,76,59
228,3,8:03.0,,Brooklyn full timeout,76,59
229,3,7:46.0,,J. Jack misses 2-pt jump shot from 10 ft,76,59
230,3,7:45.0,,Offensive rebound by B. Lopez,76,59
231,3,7:43.0,,B. Lopez makes 2-pt layup from 2 ft,76,61
232,3,7:27.0,K. Lowry makes 2-pt layup from 1 ft,,78,61
233,3,7:13.0,,B. Bogdanović misses 2-pt layup from 2 ft,78,61
234,3,7:12.0,,Offensive rebound by B. Lopez,78,61
235,3,7:10.0,,B. Lopez makes 2-pt dunk at rim,78,63
236,3,6:57.0,G. Vásquez makes 2-pt hook shot from 8 ft,,80,63
237,3,6:37.0,,J. Johnson makes 2-pt jump shot from 15 ft,80,65
238,3,6:20.0,A. Johnson makes 2-pt layup from 2 ft,,82,65
239,3,6:10.0,,J. Jack misses 2-pt jump shot from 17 ft,82,65
240,3,6:09.0,Defensive rebound by K. Lowry,,82,65
241,3,5:58.0,K. Lowry misses 3-pt jump shot from 26 ft,,82,65
242,3,5:57.0,,Defensive rebound by M. Plumlee,82,65
243,3,5:46.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by J. Johnson),82,67
244,3,5:44.0,Toronto full timeout,,82,67
245,3,5:44.0,P. Patterson enters the game for A. Johnson,,82,67
246,3,5:44.0,L. Williams enters the game for G. Vásquez,,82,67
247,3,5:29.0,P. Patterson makes 2-pt jump shot from 10 ft,,84,67
248,3,5:07.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),84,70
249,3,4:48.0,L. Williams misses 3-pt jump shot from 25 ft,,84,70
250,3,4:47.0,,Defensive rebound by J. Jack,84,70
251,3,4:38.0,,J. Jack misses 2-pt jump shot from 21 ft,84,70
252,3,4:37.0,Defensive rebound by K. Lowry,,84,70
253,3,4:33.0,L. Williams makes 2-pt jump shot from 12 ft (assist by K. Lowry),,86,70
254,3,4:33.0,Shooting foul by B. Bogdanović (drawn by L. Williams),,86,70
255,3,4:33.0,L. Williams misses free throw 1 of 1,,86,70
256,3,4:32.0,,Defensive rebound by J. Johnson,86,70
257,3,4:22.0,,J. Johnson makes 2-pt jump shot from 11 ft,86,72
258,3,4:10.0,Turnover by D. DeRozan (bad pass; steal by B. Lopez),,86,72
259,3,4:07.0,,Shooting foul by L. Williams (drawn by J. Jack),86,72
260,3,4:07.0,,J. Jack makes free throw 1 of 2,86,73
261,3,4:07.0,,J. Jack makes free throw 2 of 2,86,74
262,3,3:48.0,K. Lowry makes 3-pt jump shot from 24 ft,,89,74
263,3,3:35.0,,Personal foul by P. Patterson (drawn by J. Jack),89,74
264,3,3:35.0,,J. Jack makes free throw 1 of 2,89,75
265,3,3:35.0,,J. Jack makes free throw 2 of 2,89,76
266,3,3:20.0,P. Patterson makes 2-pt jump shot from 9 ft (assist by L. Williams),,91,76
267,3,2:59.0,,J. Johnson makes 2-pt jump shot from 9 ft,91,78
268,3,2:46.0,D. DeRozan misses 2-pt jump shot from 16 ft (block by B. Lopez),,91,78
269,3,2:45.0,,Defensive rebound by B. Bogdanović,91,78
270,3,2:39.0,,J. Johnson misses 3-pt jump shot from 25 ft,91,78
271,3,2:37.0,,Offensive rebound by B. Lopez,91,78
272,3,2:35.0,,B. Lopez misses 2-pt layup from 1 ft (block by J. Valančiūnas),91,78
273,3,2:34.0,Defensive rebound by J. Valančiūnas,,91,78
274,3,2:18.0,L. Williams misses 3-pt jump shot from 24 ft,,91,78
275,3,2:17.0,,Defensive rebound by M. Plumlee,91,78
276,3,2:11.0,,J. Jack makes 2-pt jump shot from 15 ft,91,80
277,3,1:41.0,K. Lowry misses 2-pt jump shot from 13 ft,,91,80
278,3,1:40.0,,Defensive rebound by B. Bogdanović,91,80
279,3,1:31.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,91,80
280,3,1:30.0,Defensive rebound by L. Williams,,91,80
281,3,1:08.0,K. Lowry misses 2-pt layup from 2 ft,,91,80
282,3,1:07.0,Offensive rebound by J. Valančiūnas,,91,80
283,3,0:44.0,Turnover by P. Patterson (bad pass),,91,80
284,3,0:44.0,T. Ross enters the game for D. DeRozan,,91,80
285,3,0:44.0,,C. Jefferson enters the game for M. Plumlee,91,80
286,3,0:44.0,G. Vásquez enters the game for K. Lowry,,91,80
287,3,0:35.0,,J. Johnson misses 2-pt jump shot from 13 ft,91,80
288,3,0:34.0,Defensive rebound by J. Valančiūnas,,91,80
289,3,0:10.0,L. Williams misses 3-pt jump shot from 24 ft,,91,80
290,3,0:09.0,,Defensive rebound by J. Jack,91,80
291,3,0:05.0,,J. Jack makes 2-pt layup from 1 ft,91,82
292,3,0:01.0,P. Patterson misses 3-pt jump shot from 23 ft,,91,82
293,3,0:00.0,Offensive rebound by Team,,91,82
294,4,11:43.0,,Turnover by M. Plumlee (lost ball; steal by P. Patterson),91,82
295,4,11:27.0,G. Vásquez misses 2-pt jump shot from 21 ft,,91,82
296,4,11:26.0,,Defensive rebound by J. Johnson,91,82
297,4,11:18.0,,Turnover by J. Johnson (lost ball; steal by T. Hansbrough),91,82
298,4,11:13.0,T. Ross misses 2-pt layup from 2 ft,,91,82
299,4,11:12.0,,Defensive rebound by B. Bogdanović,91,82
300,4,11:05.0,,Brooklyn full timeout,91,82
301,4,10:53.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by J. Jack),91,85
302,4,10:32.0,Shooting foul by M. Plumlee (drawn by T. Hansbrough),,91,85
303,4,10:32.0,T. Hansbrough makes free throw 1 of 2,,92,85
304,4,10:32.0,T. Hansbrough makes free throw 2 of 2,,93,85
305,4,10:21.0,,M. Plumlee makes 2-pt hook shot from 7 ft (assist by J. Johnson),93,87
306,4,10:21.0,,Shooting foul by T. Hansbrough (drawn by M. Plumlee),93,87
307,4,10:21.0,,M. Plumlee misses free throw 1 of 1,93,87
308,4,10:20.0,Defensive rebound by G. Vásquez,,93,87
309,4,10:02.0,G. Vásquez misses 2-pt jump shot from 23 ft,,93,87
310,4,10:01.0,,Defensive rebound by C. Jefferson,93,87
311,4,9:42.0,,Shooting foul by L. Williams (drawn by M. Plumlee),93,87
312,4,9:42.0,,M. Plumlee misses free throw 1 of 2,93,87
313,4,9:42.0,,Offensive rebound by Team,93,87
314,4,9:42.0,,A. Anderson enters the game for J. Johnson,93,87
315,4,9:42.0,,M. Plumlee misses free throw 2 of 2,93,87
316,4,9:41.0,Defensive rebound by G. Vásquez,,93,87
317,4,9:25.0,P. Patterson misses 3-pt jump shot from 24 ft,,93,87
318,4,9:24.0,,Defensive rebound by B. Bogdanović,93,87
319,4,9:16.0,,J. Jack makes 2-pt jump shot from 11 ft,93,89
320,4,8:57.0,G. Vásquez misses 3-pt jump shot from 24 ft,,93,89
321,4,8:56.0,,Defensive rebound by M. Plumlee,93,89
322,4,8:45.0,,J. Jack makes 2-pt jump shot from 20 ft,93,91
323,4,8:38.0,Toronto full timeout,,93,91
324,4,8:38.0,K. Lowry enters the game for G. Vásquez,,93,91
325,4,8:38.0,D. DeRozan enters the game for L. Williams,,93,91
326,4,8:38.0,A. Johnson enters the game for T. Hansbrough,,93,91
327,4,8:22.0,K. Lowry misses 2-pt jump shot from 12 ft,,93,91
328,4,8:21.0,,Defensive rebound by M. Plumlee,93,91
329,4,8:08.0,,J. Jack misses 2-pt layup from 2 ft,93,91
330,4,8:07.0,Defensive rebound by A. Johnson,,93,91
331,4,8:05.0,Turnover by A. Johnson (back court),,93,91
332,4,7:49.0,,A. Anderson makes 2-pt jump shot from 15 ft,93,93
333,4,7:25.0,T. Ross misses 3-pt jump shot from 23 ft,,93,93
334,4,7:24.0,,Defensive rebound by Team,93,93
335,4,7:08.0,,Personal foul by D. DeRozan (drawn by M. Plumlee),93,93
336,4,7:08.0,,J. Johnson enters the game for B. Bogdanović,93,93
337,4,7:00.0,,Shooting foul by A. Johnson (drawn by M. Plumlee),93,93
338,4,7:00.0,,M. Plumlee makes free throw 1 of 2,93,94
339,4,7:00.0,J. Valančiūnas enters the game for P. Patterson,,93,94
340,4,7:00.0,,M. Plumlee makes free throw 2 of 2,93,95
341,4,6:37.0,K. Lowry misses 2-pt jump shot from 10 ft,,93,95
342,4,6:36.0,,Defensive rebound by J. Jack,93,95
343,4,6:35.0,,Personal foul by A. Johnson (drawn by J. Jack),93,95
344,4,6:35.0,,J. Jack makes free throw 1 of 2,93,96
345,4,6:35.0,,J. Jack makes free throw 2 of 2,93,97
346,4,6:17.0,D. DeRozan makes 2-pt jump shot from 20 ft (assist by K. Lowry),,95,97
347,4,5:57.0,,J. Johnson misses 3-pt jump shot from 24 ft,95,97
348,4,5:56.0,,Offensive rebound by J. Johnson,95,97
349,4,5:48.0,,A. Anderson makes 3-pt jump shot from 23 ft (assist by J. Jack),95,100
350,4,5:32.0,D. DeRozan makes 2-pt jump shot from 21 ft (assist by K. Lowry),,97,100
351,4,5:32.0,Shooting foul by A. Anderson (drawn by D. DeRozan),,97,100
352,4,5:32.0,Official timeout,,97,100
353,4,5:32.0,L. Williams enters the game for T. Ross,,97,100
354,4,5:32.0,P. Patterson enters the game for A. Johnson,,97,100
355,4,5:32.0,,B. Lopez enters the game for C. Jefferson,97,100
356,4,5:32.0,D. DeRozan makes free throw 1 of 1,,98,100
357,4,5:18.0,,A. Anderson misses 2-pt jump shot from 14 ft,98,100
358,4,5:17.0,Defensive rebound by Team,,98,100
359,4,5:17.0,Personal foul by A. Anderson (drawn by K. Lowry),,98,100
360,4,5:06.0,D. DeRozan makes 2-pt jump shot from 17 ft (assist by K. Lowry),,100,100
361,4,4:53.0,,J. Jack makes 2-pt jump shot from 16 ft,100,102
362,4,4:29.0,L. Williams misses 3-pt jump shot from 23 ft,,100,102
363,4,4:28.0,,Defensive rebound by A. Anderson,100,102
364,4,4:12.0,,B. Lopez makes 2-pt hook shot from 8 ft (assist by J. Jack),100,104
365,4,3:58.0,D. DeRozan makes 2-pt jump shot from 14 ft (assist by K. Lowry),,102,104
366,4,3:58.0,Shooting foul by J. Jack (drawn by D. DeRozan),,102,104
367,4,3:58.0,,B. Bogdanović enters the game for A. Anderson,102,104
368,4,3:58.0,D. DeRozan makes free throw 1 of 1,,103,104
369,4,3:42.0,,B. Lopez makes 2-pt layup from 1 ft,103,106
370,4,3:17.0,P. Patterson makes 2-pt jump shot from 22 ft (assist by D. DeRozan),,105,106
371,4,2:58.0,,B. Lopez makes 2-pt layup from 1 ft (assist by J. Jack),105,108
372,4,2:42.0,D. DeRozan misses 3-pt jump shot from 24 ft,,105,108
373,4,2:41.0,,Defensive rebound by J. Jack,105,108
374,4,2:23.0,,B. Lopez misses 2-pt jump shot from 19 ft,105,108
375,4,2:22.0,Defensive rebound by L. Williams,,105,108
376,4,2:16.0,L. Williams makes 2-pt jump shot from 16 ft,,107,108
377,4,2:15.0,,Brooklyn full timeout,107,108
378,4,2:15.0,A. Johnson enters the game for J. Valančiūnas,,107,108
