,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CLEVELAND_ACTION,CHARLOTTE_SCORE,CLEVELAND_SCORE
0,1,11:47.0,,K. Love makes 2-pt jump shot from 16 ft (assist by K. Irving),0,2
1,1,11:32.0,M. Kidd-Gilchrist misses 2-pt jump shot from 5 ft (block by L. James),,0,2
2,1,11:32.0,,Defensive rebound by K. Love,0,2
3,1,11:32.0,,Personal foul by M. Kidd-Gilchrist (drawn by K. Love),0,2
4,1,11:19.0,,K. Love misses 2-pt jump shot from 19 ft,0,2
5,1,11:18.0,Defensive rebound by M. Kidd-Gilchrist,,0,2
6,1,11:01.0,A. Jefferson misses 2-pt layup at rim,,0,2
7,1,11:00.0,,Defensive rebound by K. Love,0,2
8,1,10:49.0,,A. Varejão makes 2-pt jump shot from 16 ft (assist by L. James),0,4
9,1,10:40.0,Personal foul by K. Irving (drawn by K. Walker),,0,4
10,1,10:27.0,K. Walker misses 2-pt jump shot from 14 ft,,0,4
11,1,10:26.0,,Defensive rebound by L. James,0,4
12,1,10:14.0,,Shooting foul by C. Zeller (drawn by K. Love),0,4
13,1,10:14.0,,K. Love makes free throw 1 of 2,0,5
14,1,10:14.0,,K. Love makes free throw 2 of 2,0,6
15,1,9:58.0,C. Zeller misses 2-pt jump shot from 20 ft,,0,6
16,1,9:58.0,,Defensive rebound by L. James,0,6
17,1,9:49.0,,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),0,9
18,1,9:31.0,L. Stephenson misses 3-pt jump shot from 24 ft,,0,9
19,1,9:30.0,,Defensive rebound by Team,0,9
20,1,9:20.0,,K. Love misses 2-pt jump shot from 12 ft,0,9
21,1,9:19.0,Defensive rebound by A. Jefferson,,0,9
22,1,9:15.0,M. Kidd-Gilchrist misses 2-pt jump shot from 5 ft (block by L. James),,0,9
23,1,9:14.0,Offensive rebound by Team,,0,9
24,1,9:03.0,C. Zeller misses 2-pt jump shot from 7 ft,,0,9
25,1,9:01.0,,Defensive rebound by L. James,0,9
26,1,8:51.0,,A. Varejão makes 2-pt jump shot from 16 ft (assist by L. James),0,11
27,1,8:44.0,Charlotte full timeout,,0,11
28,1,8:36.0,Turnover by C. Zeller (lost ball; steal by K. Love),,0,11
29,1,8:32.0,,Turnover by L. James (bad pass),0,11
30,1,8:15.0,L. Stephenson misses 2-pt jump shot from 19 ft,,0,11
31,1,8:13.0,,Defensive rebound by K. Love,0,11
32,1,7:59.0,,K. Irving makes 2-pt jump shot from 11 ft (assist by L. James),0,13
33,1,7:44.0,Turnover by K. Walker (bad pass; steal by S. Marion),,0,13
34,1,7:29.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),0,16
35,1,7:18.0,K. Walker misses 2-pt layup from 1 ft,,0,16
36,1,7:15.0,,Defensive rebound by K. Irving,0,16
37,1,7:13.0,,Turnover by K. Love (lost ball),0,16
38,1,6:49.0,Turnover by K. Walker (bad pass; steal by S. Marion),,0,16
39,1,6:37.0,,K. Love makes 3-pt jump shot from 24 ft (assist by K. Irving),0,19
40,1,6:23.0,Charlotte full timeout,,0,19
41,1,6:12.0,M. Kidd-Gilchrist misses 2-pt jump shot from 20 ft,,0,19
42,1,6:11.0,,Defensive rebound by K. Irving,0,19
43,1,5:48.0,,Shooting foul by M. Kidd-Gilchrist (drawn by L. James),0,19
44,1,5:48.0,,L. James makes free throw 1 of 2,0,20
45,1,5:48.0,G. Henderson enters the game for M. Kidd-Gilchrist,,0,20
46,1,5:48.0,,L. James makes free throw 2 of 2,0,21
47,1,5:34.0,A. Jefferson makes 2-pt jump shot from 16 ft (assist by K. Walker),,2,21
48,1,5:21.0,,L. James makes 2-pt layup from 1 ft (assist by K. Love),2,23
49,1,4:52.0,G. Henderson misses 2-pt jump shot from 16 ft,,2,23
50,1,4:51.0,,Defensive rebound by K. Love,2,23
51,1,4:31.0,,K. Irving misses 2-pt layup from 2 ft,2,23
52,1,4:30.0,Defensive rebound by C. Zeller,,2,23
53,1,4:25.0,K. Walker makes 2-pt layup at rim,,4,23
54,1,4:18.0,,K. Irving makes 2-pt layup at rim (assist by L. James),4,25
55,1,4:01.0,A. Jefferson misses 2-pt jump shot from 16 ft,,4,25
56,1,4:00.0,,Defensive rebound by K. Love,4,25
57,1,3:53.0,,Shooting foul by A. Jefferson (drawn by K. Irving),4,25
58,1,3:53.0,,K. Irving misses free throw 1 of 2,4,25
59,1,3:53.0,,Offensive rebound by Team,4,25
60,1,3:53.0,,D. Waiters enters the game for S. Marion,4,25
61,1,3:53.0,G. Neal enters the game for L. Stephenson,,4,25
62,1,3:53.0,,K. Irving makes free throw 2 of 2,4,26
63,1,3:40.0,A. Jefferson makes 2-pt jump shot from 17 ft (assist by K. Walker),,6,26
64,1,3:18.0,,A. Varejão misses 2-pt hook shot from 6 ft,6,26
65,1,3:17.0,Defensive rebound by A. Jefferson,,6,26
66,1,3:05.0,C. Zeller misses 2-pt jump shot from 20 ft,,6,26
67,1,3:04.0,,Defensive rebound by D. Waiters,6,26
68,1,2:53.0,,Shooting foul by G. Henderson (drawn by K. Love),6,26
69,1,2:53.0,,Cleveland full timeout,6,26
70,1,2:53.0,,T. Thompson enters the game for A. Varejão,6,26
71,1,2:53.0,,M. Dellavedova enters the game for K. Irving,6,26
72,1,2:53.0,M. Williams enters the game for C. Zeller,,6,26
73,1,2:53.0,,K. Love makes free throw 1 of 2,6,27
74,1,2:53.0,,K. Love makes free throw 2 of 2,6,28
75,1,2:32.0,G. Neal makes 2-pt jump shot from 16 ft,,8,28
76,1,2:14.0,,Offensive foul by L. James (drawn by G. Henderson),8,28
77,1,2:14.0,,Turnover by L. James (offensive foul),8,28
78,1,2:14.0,B. Biyombo enters the game for A. Jefferson,,8,28
79,1,1:51.0,K. Walker makes 3-pt jump shot from 26 ft (assist by G. Neal),,11,28
80,1,1:32.0,,T. Thompson misses 2-pt dunk at rim (block by M. Williams),11,28
81,1,1:30.0,,Offensive rebound by T. Thompson,11,28
82,1,1:22.0,,L. James makes 3-pt jump shot from 25 ft (assist by T. Thompson),11,31
83,1,1:09.0,Personal foul by T. Thompson (drawn by G. Henderson),,11,31
84,1,1:09.0,,S. Marion enters the game for L. James,11,31
85,1,1:02.0,K. Walker makes 2-pt jump shot from 18 ft (assist by G. Neal),,13,31
86,1,0:43.0,,T. Thompson makes 2-pt dunk at rim (assist by S. Marion),13,33
87,1,0:35.0,K. Walker makes 2-pt layup at rim,,15,33
88,1,0:26.0,,Personal block foul by G. Henderson (drawn by T. Thompson),15,33
89,1,0:26.0,,T. Thompson misses free throw 1 of 2,15,33
90,1,0:26.0,,Offensive rebound by Team,15,33
91,1,0:26.0,,T. Thompson makes free throw 2 of 2,15,34
92,1,0:04.0,K. Walker makes 2-pt jump shot from 16 ft,,17,34
93,1,0:00.0,,M. Dellavedova misses 2-pt jump shot from 8 ft,17,34
94,1,0:00.0,,Offensive rebound by Team,17,34
95,2,11:54.0,,Violation by Team (jump ball),17,34
96,2,11:44.0,G. Neal misses 2-pt jump shot from 16 ft,,17,34
97,2,11:42.0,Offensive rebound by B. Biyombo,,17,34
98,2,11:41.0,B. Biyombo makes 2-pt dunk at rim,,19,34
99,2,11:19.0,,T. Thompson misses 2-pt jump shot from 10 ft,19,34
100,2,11:16.0,Defensive rebound by G. Neal,,19,34
101,2,10:57.0,M. Williams makes 3-pt jump shot from 23 ft (assist by B. Roberts),,22,34
102,2,10:52.0,,Cleveland full timeout,22,34
103,2,10:52.0,,K. Irving enters the game for M. Dellavedova,22,34
104,2,10:40.0,,D. Waiters misses 3-pt jump shot from 25 ft,22,34
105,2,10:39.0,Defensive rebound by B. Roberts,,22,34
106,2,10:23.0,G. Neal makes 2-pt jump shot from 16 ft (assist by B. Roberts),,24,34
107,2,10:07.0,,S. Marion makes 2-pt jump shot from 6 ft (assist by D. Waiters),24,36
108,2,9:55.0,B. Roberts makes 2-pt jump shot from 19 ft,,26,36
