,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
39,1,5:58.0,,E. Turner misses 2-pt jump shot from 7 ft,13,12
40,1,5:56.0,Defensive rebound by A. Brooks,,13,12
41,1,5:51.0,K. Hinrich misses 2-pt jump shot from 19 ft,,13,12
42,1,5:51.0,Offensive rebound by P. Gasol,,13,12
43,1,5:40.0,A. Brooks misses 3-pt jump shot from 25 ft,,13,12
44,1,5:39.0,Offensive rebound by P. Gasol,,13,12
45,1,5:34.0,A. Brooks makes 2-pt layup at rim (assist by P. Gasol),,15,12
46,1,5:32.0,,Boston full timeout,15,12
47,1,5:32.0,D. Rose enters the game for A. Brooks,,15,12
48,1,5:32.0,,K. Olynyk enters the game for J. Sullinger,15,12
49,1,5:19.0,,A. Bradley misses 2-pt jump shot from 15 ft (block by D. Rose),15,12
50,1,5:17.0,Defensive rebound by K. Hinrich,,15,12
51,1,4:55.0,P. Gasol misses 2-pt jump shot from 8 ft,,15,12
52,1,4:54.0,,Defensive rebound by T. Zeller,15,12
53,1,4:49.0,,K. Olynyk makes 2-pt layup at rim (assist by E. Turner),15,14
54,1,4:42.0,Personal foul by A. Bradley (drawn by D. Rose),,15,14
55,1,4:42.0,,M. Thornton enters the game for J. Crowder,15,14
56,1,4:30.0,J. Butler misses 2-pt jump shot from 9 ft,,15,14
57,1,4:30.0,,Defensive rebound by T. Zeller,15,14
58,1,4:25.0,,E. Turner misses 2-pt layup at rim,15,14
59,1,4:24.0,Defensive rebound by Team,,15,14
60,1,4:13.0,T. Gibson makes 2-pt dunk at rim (assist by D. Rose),,17,14
61,1,3:51.0,,T. Zeller makes 2-pt jump shot from 4 ft (assist by M. Thornton),17,16
62,1,3:37.0,D. Rose misses 3-pt jump shot from 25 ft,,17,16
63,1,3:36.0,,Defensive rebound by K. Olynyk,17,16
64,1,3:24.0,,E. Turner misses 3-pt jump shot from 25 ft,17,16
65,1,3:23.0,Defensive rebound by T. Gibson,,17,16
66,1,3:11.0,D. Rose misses 2-pt jump shot from 7 ft,,17,16
67,1,3:10.0,,Defensive rebound by T. Zeller,17,16
68,1,2:54.0,,Turnover by T. Zeller (bad pass; steal by K. Hinrich),17,16
69,1,2:45.0,P. Gasol makes 2-pt jump shot from 15 ft (assist by J. Butler),,19,16
70,1,2:29.0,,K. Olynyk makes 2-pt layup at rim (assist by E. Turner),19,18
71,1,2:09.0,T. Gibson makes 2-pt layup at rim (assist by P. Gasol),,21,18
72,1,2:09.0,Shooting foul by E. Turner (drawn by T. Gibson),,21,18
73,1,2:09.0,Chicago full timeout,,21,18
74,1,2:09.0,E. Moore enters the game for K. Hinrich,,21,18
75,1,2:09.0,,M. Smart enters the game for T. Zeller,21,18
76,1,2:09.0,,B. Bass enters the game for A. Bradley,21,18
77,1,2:09.0,A. Brooks enters the game for D. Rose,,21,18
78,1,2:09.0,T. Gibson makes free throw 1 of 1,,22,18
79,1,1:54.0,N. Mirotić enters the game for T. Gibson,,22,18
80,1,1:47.0,,K. Olynyk makes 2-pt jump shot from 19 ft (assist by B. Bass),22,20
81,1,1:24.0,Turnover by J. Butler (bad pass; steal by M. Smart),,22,20
82,1,1:14.0,,M. Thornton makes 2-pt jump shot from 5 ft,22,22
83,1,0:58.0,A. Brooks misses 3-pt jump shot from 25 ft,,22,22
84,1,0:57.0,,Defensive rebound by M. Thornton,22,22
85,1,0:49.0,,M. Thornton misses 2-pt jump shot from 4 ft,22,22
86,1,0:48.0,Defensive rebound by P. Gasol,,22,22
87,1,0:44.0,Turnover by A. Brooks (lost ball; steal by M. Smart),,22,22
88,1,0:40.0,,M. Thornton makes 2-pt layup from 1 ft (assist by M. Smart),22,24
89,1,0:26.0,Personal foul by B. Bass (drawn by P. Gasol),,22,24
90,1,0:12.0,J. Butler misses 2-pt jump shot from 18 ft,,22,24
91,1,0:12.0,,Defensive rebound by M. Smart,22,24
92,2,11:47.0,N. Mirotić misses 3-pt jump shot from 23 ft,,22,24
93,2,11:46.0,,Defensive rebound by M. Smart,22,24
94,2,11:22.0,,B. Bass misses 2-pt jump shot from 8 ft,22,24
95,2,11:21.0,Defensive rebound by T. Gibson,,22,24
96,2,11:15.0,,Violation by B. Bass (def goaltending),22,24
97,2,11:15.0,A. Brooks makes 2-pt layup from 2 ft,,24,24
98,2,11:03.0,,Shooting foul by A. Brooks (drawn by P. Pressey),24,24
99,2,11:03.0,,P. Pressey misses free throw 1 of 2,24,24
100,2,11:03.0,,Offensive rebound by Team,24,24
101,2,11:03.0,,P. Pressey makes free throw 2 of 2,24,25
102,2,10:45.0,T. Gibson misses 2-pt jump shot from 4 ft (block by K. Olynyk),,24,25
103,2,10:44.0,,Defensive rebound by K. Olynyk,24,25
104,2,10:43.0,,B. Bass misses 2-pt layup at rim (block by A. Brooks),24,25
105,2,10:42.0,Defensive rebound by E. Moore,,24,25
106,2,10:42.0,Technical foul by Team,,24,25
107,2,10:42.0,,M. Thornton makes technical free throw,24,26
108,2,10:42.0,,J. Crowder enters the game for M. Thornton,24,26
109,2,10:29.0,N. Mirotić makes 2-pt jump shot from 18 ft,,26,26
110,2,10:21.0,,P. Pressey misses 3-pt jump shot from 25 ft,26,26
111,2,10:21.0,,Offensive rebound by P. Pressey,26,26
112,2,10:19.0,,Shooting foul by E. Moore (drawn by M. Smart),26,26
113,2,10:19.0,,M. Smart makes free throw 1 of 2,26,27
114,2,10:19.0,,M. Smart makes free throw 2 of 2,26,28
115,2,10:03.0,J. Butler misses 2-pt jump shot from 14 ft,,26,28
116,2,10:02.0,,Defensive rebound by K. Olynyk,26,28
117,2,9:56.0,Violation by T. Gibson (kicked ball),,26,28
118,2,9:53.0,,Personal foul by T. Gibson (drawn by K. Olynyk),26,28
119,2,9:44.0,,J. Crowder misses 2-pt jump shot from 6 ft,26,28
120,2,9:43.0,Defensive rebound by N. Mirotić,,26,28
121,2,9:40.0,Shooting foul by K. Olynyk (drawn by J. Butler),,26,28
122,2,9:40.0,J. Butler makes free throw 1 of 2,,27,28
123,2,9:40.0,J. Butler makes free throw 2 of 2,,28,28
124,2,9:28.0,,B. Bass makes 2-pt dunk at rim (assist by J. Crowder),28,30
125,2,9:04.0,A. Brooks makes 3-pt jump shot from 22 ft (assist by E. Moore),,31,30
126,2,8:53.0,,P. Pressey makes 2-pt layup at rim,31,32
127,2,8:45.0,Official timeout,,31,32
128,2,8:31.0,E. Moore makes 3-pt jump shot from 23 ft (assist by N. Mirotić),,34,32
129,2,8:16.0,,Turnover by K. Olynyk (lost ball; steal by J. Butler),34,32
130,2,8:15.0,Personal foul by K. Olynyk (drawn by J. Butler),,34,32
131,2,8:15.0,K. Hinrich enters the game for J. Butler,,34,32
132,2,8:15.0,,J. Sullinger enters the game for K. Olynyk,34,32
133,2,8:06.0,Shooting foul by J. Sullinger (drawn by N. Mirotić),,34,32
134,2,8:06.0,N. Mirotić makes free throw 1 of 2,,35,32
135,2,8:06.0,N. Mirotić makes free throw 2 of 2,,36,32
136,2,7:49.0,,Turnover by B. Bass (lost ball; steal by A. Brooks),36,32
137,2,7:31.0,N. Mirotić misses 3-pt jump shot from 25 ft,,36,32
138,2,7:29.0,Offensive rebound by K. Hinrich,,36,32
139,2,7:23.0,E. Moore misses 3-pt jump shot from 25 ft,,36,32
140,2,7:22.0,,Defensive rebound by B. Bass,36,32
141,2,7:15.0,,Shooting foul by N. Mirotić (drawn by B. Bass),36,32
142,2,7:15.0,,B. Bass makes free throw 1 of 2,36,33
143,2,7:15.0,,A. Bradley enters the game for J. Crowder,36,33
144,2,7:15.0,,B. Bass makes free throw 2 of 2,36,34
145,2,7:01.0,Shooting foul by J. Sullinger (drawn by T. Gibson),,36,34
146,2,7:01.0,T. Gibson makes free throw 1 of 2,,37,34
147,2,7:01.0,D. Rose enters the game for A. Brooks,,37,34
148,2,7:01.0,T. Gibson makes free throw 2 of 2,,38,34
149,2,6:47.0,,B. Bass makes 2-pt jump shot from 18 ft (assist by M. Smart),38,36
150,2,6:29.0,T. Gibson makes 2-pt dunk at rim (assist by N. Mirotić),,40,36
151,2,6:16.0,,P. Pressey makes 2-pt jump shot from 20 ft,40,38
152,2,5:55.0,T. Gibson misses 2-pt jump shot from 16 ft,,40,38
153,2,5:54.0,,Defensive rebound by A. Bradley,40,38
154,2,5:43.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by B. Bass),40,41
155,2,5:27.0,,Boston full timeout,40,41
156,2,5:21.0,D. Rose misses 2-pt jump shot from 18 ft,,40,41
157,2,5:20.0,,Defensive rebound by B. Bass,40,41
158,2,4:57.0,,A. Bradley makes 2-pt jump shot from 18 ft,40,43
159,2,4:38.0,K. Hinrich makes 3-pt jump shot from 23 ft (assist by N. Mirotić),,43,43
160,2,4:20.0,,P. Pressey makes 3-pt jump shot from 24 ft (assist by M. Smart),43,46
161,2,4:01.0,Shooting foul by A. Bradley (drawn by N. Mirotić),,43,46
162,2,4:01.0,N. Mirotić makes free throw 1 of 2,,44,46
163,2,4:01.0,,E. Turner enters the game for P. Pressey,44,46
164,2,4:01.0,J. Butler enters the game for E. Moore,,44,46
165,2,4:01.0,N. Mirotić misses free throw 2 of 2,,44,46
166,2,4:01.0,,Defensive rebound by E. Turner,44,46
167,2,3:47.0,,J. Sullinger makes 2-pt layup from 1 ft (assist by A. Bradley),44,48
168,2,3:29.0,T. Gibson misses 2-pt layup from 1 ft,,44,48
169,2,3:29.0,,Defensive rebound by J. Sullinger,44,48
170,2,3:20.0,,E. Turner misses 2-pt jump shot from 10 ft,44,48
171,2,3:18.0,,Offensive rebound by J. Sullinger,44,48
172,2,3:16.0,,J. Sullinger misses 2-pt layup at rim,44,48
173,2,3:15.0,Defensive rebound by T. Gibson,,44,48
174,2,3:09.0,D. Rose misses 2-pt jump shot from 3 ft (block by B. Bass),,44,48
175,2,3:08.0,,Defensive rebound by J. Sullinger,44,48
176,2,2:59.0,,A. Bradley makes 2-pt layup at rim (assist by M. Smart),44,50
177,2,2:44.0,J. Butler makes 2-pt jump shot from 21 ft (assist by D. Rose),,46,50
178,2,2:23.0,,B. Bass misses 2-pt jump shot from 4 ft,46,50
179,2,2:21.0,,Offensive rebound by B. Bass,46,50
180,2,2:20.0,,B. Bass makes 2-pt dunk at rim,46,52
181,2,2:12.0,Chicago full timeout,,46,52
182,2,2:12.0,P. Gasol enters the game for T. Gibson,,46,52
183,2,2:12.0,,T. Zeller enters the game for J. Sullinger,46,52
184,2,1:57.0,D. Rose misses 2-pt jump shot from 10 ft,,46,52
185,2,1:54.0,Offensive rebound by D. Rose,,46,52
186,2,1:52.0,D. Rose makes 2-pt layup at rim,,48,52
187,2,1:39.0,,A. Bradley misses 2-pt jump shot from 18 ft,48,52
188,2,1:38.0,Defensive rebound by P. Gasol,,48,52
189,2,1:23.0,N. Mirotić misses 3-pt jump shot from 22 ft,,48,52
190,2,1:22.0,,Defensive rebound by M. Smart,48,52
191,2,1:18.0,,B. Bass makes 2-pt dunk at rim (assist by A. Bradley),48,54
192,2,1:05.0,P. Gasol makes 2-pt jump shot from 16 ft (assist by D. Rose),,50,54
193,2,0:46.0,,Shooting foul by N. Mirotić (drawn by T. Zeller),50,54
194,2,0:46.0,,T. Zeller makes free throw 1 of 2,50,55
195,2,0:46.0,,T. Zeller makes free throw 2 of 2,50,56
196,2,0:38.0,D. Rose misses 3-pt jump shot from 26 ft,,50,56
197,2,0:37.0,Offensive rebound by J. Butler,,50,56
198,2,0:34.0,J. Butler makes 2-pt layup at rim,,52,56
199,2,0:17.0,,T. Zeller makes 2-pt layup at rim,52,58
200,2,0:02.0,K. Hinrich makes 3-pt jump shot from 26 ft (assist by D. Rose),,55,58
201,3,11:45.0,P. Gasol makes 2-pt dunk at rim (assist by K. Hinrich),,57,58
202,3,11:31.0,,T. Zeller misses 2-pt layup from 2 ft,57,58
203,3,11:30.0,,Offensive rebound by J. Sullinger,57,58
204,3,11:29.0,,Shooting foul by P. Gasol (drawn by J. Sullinger),57,58
205,3,11:29.0,,J. Sullinger makes free throw 1 of 2,57,59
206,3,11:29.0,,J. Sullinger makes free throw 2 of 2,57,60
207,3,11:17.0,J. Butler makes 2-pt jump shot from 15 ft (assist by D. Rose),,59,60
208,3,10:52.0,,T. Zeller makes 2-pt jump shot from 16 ft (assist by E. Turner),59,62
209,3,10:32.0,J. Butler misses 2-pt layup at rim,,59,62
210,3,10:31.0,,Defensive rebound by T. Zeller,59,62
211,3,10:23.0,,Turnover by A. Bradley (lost ball; steal by J. Butler),59,62
212,3,10:18.0,J. Butler makes 2-pt layup at rim (assist by D. Rose),,61,62
213,3,10:01.0,,J. Sullinger makes 2-pt jump shot from 18 ft (assist by T. Zeller),61,64
214,3,9:47.0,P. Gasol makes 2-pt jump shot from 17 ft (assist by D. Rose),,63,64
215,3,9:29.0,,J. Sullinger makes 3-pt jump shot from 24 ft (assist by J. Crowder),63,67
216,3,9:14.0,P. Gasol makes 2-pt jump shot from 4 ft (assist by D. Rose),,65,67
217,3,9:14.0,Shooting foul by J. Sullinger (drawn by P. Gasol),,65,67
218,3,9:14.0,P. Gasol makes free throw 1 of 1,,66,67
219,3,8:59.0,,J. Sullinger misses 3-pt jump shot from 24 ft,66,67
220,3,8:58.0,Defensive rebound by D. Rose,,66,67
221,3,8:38.0,T. Gibson misses 2-pt jump shot from 12 ft,,66,67
222,3,8:37.0,,Defensive rebound by E. Turner,66,67
223,3,8:31.0,,T. Zeller makes 2-pt hook shot from 8 ft (assist by E. Turner),66,69
224,3,8:16.0,P. Gasol makes 2-pt jump shot from 18 ft (assist by D. Rose),,68,69
225,3,7:58.0,,Shooting foul by T. Gibson (drawn by J. Sullinger),68,69
226,3,7:58.0,,J. Sullinger makes free throw 1 of 2,68,70
227,3,7:58.0,,J. Sullinger makes free throw 2 of 2,68,71
228,3,7:44.0,P. Gasol misses 2-pt jump shot from 15 ft,,68,71
229,3,7:43.0,,Defensive rebound by E. Turner,68,71
230,3,7:31.0,,Turnover by E. Turner (bad pass; steal by J. Butler),68,71
231,3,7:26.0,Personal foul by E. Turner (drawn by J. Butler),,68,71
232,3,7:20.0,D. Rose makes 2-pt jump shot from 6 ft,,70,71
233,3,7:04.0,,Turnover by T. Zeller (bad pass; steal by J. Butler),70,71
234,3,7:02.0,J. Butler makes 2-pt dunk at rim,,72,71
235,3,7:01.0,,Boston full timeout,72,71
236,3,6:46.0,,Shooting foul by T. Gibson (drawn by E. Turner),72,71
237,3,6:46.0,,E. Turner makes free throw 1 of 2,72,72
238,3,6:46.0,,K. Olynyk enters the game for T. Zeller,72,72
239,3,6:46.0,,E. Turner misses free throw 2 of 2,72,72
240,3,6:45.0,Defensive rebound by P. Gasol,,72,72
241,3,6:26.0,T. Gibson misses 2-pt jump shot from 5 ft,,72,72
242,3,6:25.0,Offensive rebound by T. Gibson,,72,72
243,3,6:21.0,P. Gasol makes 2-pt jump shot from 16 ft (assist by T. Gibson),,74,72
244,3,6:05.0,,E. Turner misses 2-pt layup at rim,74,72
245,3,6:04.0,Defensive rebound by J. Butler,,74,72
246,3,5:58.0,J. Butler makes 2-pt layup at rim,,76,72
247,3,5:40.0,,J. Crowder misses 2-pt jump shot from 17 ft,76,72
248,3,5:39.0,Defensive rebound by D. Rose,,76,72
249,3,5:32.0,D. Rose makes 3-pt jump shot from 25 ft,,79,72
250,3,5:12.0,,E. Turner makes 2-pt dunk at rim (assist by J. Sullinger),79,74
251,3,4:52.0,Shooting foul by K. Olynyk (drawn by P. Gasol),,79,74
252,3,4:52.0,P. Gasol makes free throw 1 of 2,,80,74
253,3,4:52.0,,M. Smart enters the game for A. Bradley,80,74
254,3,4:52.0,,M. Thornton enters the game for J. Crowder,80,74
255,3,4:52.0,P. Gasol misses free throw 2 of 2,,80,74
256,3,4:51.0,,Defensive rebound by K. Olynyk,80,74
257,3,4:35.0,,K. Olynyk misses 3-pt jump shot from 24 ft,80,74
258,3,4:34.0,,Offensive rebound by Team,80,74
259,3,4:34.0,Loose ball foul by T. Gibson (drawn by J. Sullinger),,80,74
260,3,4:34.0,Technical foul by Team,,80,74
261,3,4:34.0,,M. Thornton makes technical free throw,80,75
262,3,4:34.0,N. Mirotić enters the game for T. Gibson,,80,75
263,3,4:23.0,,J. Sullinger misses 2-pt jump shot from 3 ft,80,75
264,3,4:22.0,,Offensive rebound by K. Olynyk,80,75
265,3,4:21.0,,K. Olynyk misses 2-pt layup from 1 ft,80,75
266,3,4:20.0,,Offensive rebound by K. Olynyk,80,75
267,3,4:19.0,,K. Olynyk misses 2-pt layup at rim,80,75
268,3,4:18.0,,Offensive rebound by J. Sullinger,80,75
269,3,4:17.0,,J. Sullinger makes 2-pt tip-in from 1 ft,80,77
270,3,3:59.0,D. Rose makes 2-pt jump shot from 4 ft,,82,77
271,3,3:40.0,,J. Sullinger misses 3-pt jump shot from 26 ft,82,77
272,3,3:38.0,,Offensive rebound by M. Smart,82,77
273,3,3:32.0,,M. Smart misses 3-pt jump shot from 26 ft,82,77
274,3,3:31.0,,Offensive rebound by K. Olynyk,82,77
275,3,3:22.0,,E. Turner makes 2-pt jump shot from 18 ft,82,79
276,3,3:08.0,P. Gasol misses 2-pt jump shot from 18 ft,,82,79
277,3,3:05.0,,Defensive rebound by M. Smart,82,79
278,3,2:58.0,,Turnover by E. Turner (bad pass; steal by N. Mirotić),82,79
279,3,2:49.0,D. Rose misses 3-pt jump shot from 25 ft,,82,79
280,3,2:48.0,,Defensive rebound by M. Smart,82,79
281,3,2:27.0,,K. Olynyk misses 2-pt layup from 2 ft (block by P. Gasol),82,79
282,3,2:25.0,Defensive rebound by N. Mirotić,,82,79
283,3,2:20.0,J. Butler makes 2-pt layup from 1 ft (assist by N. Mirotić),,84,79
284,3,1:58.0,,M. Smart misses 2-pt jump shot from 4 ft (block by D. Rose),84,79
285,3,1:57.0,,Offensive rebound by Team,84,79
286,3,1:57.0,Chicago full timeout,,84,79
287,3,1:57.0,E. Moore enters the game for K. Hinrich,,84,79
288,3,1:57.0,,B. Bass enters the game for J. Sullinger,84,79
289,3,1:52.0,,B. Bass misses 2-pt jump shot from 18 ft,84,79
290,3,1:51.0,Defensive rebound by P. Gasol,,84,79
291,3,1:40.0,J. Butler misses 2-pt jump shot from 6 ft,,84,79
292,3,1:39.0,,Defensive rebound by E. Turner,84,79
293,3,1:35.0,,M. Smart makes 3-pt jump shot from 24 ft (assist by E. Turner),84,82
294,3,1:21.0,Personal foul by M. Smart (drawn by D. Rose),,84,82
295,3,1:15.0,P. Gasol makes 2-pt jump shot from 16 ft (assist by D. Rose),,86,82
296,3,1:00.0,,B. Bass makes 2-pt jump shot from 17 ft (assist by M. Thornton),86,84
297,3,0:50.0,D. Rose makes 2-pt layup at rim,,88,84
298,3,0:37.0,,M. Thornton misses 3-pt jump shot from 22 ft,88,84
299,3,0:37.0,Defensive rebound by J. Butler,,88,84
300,3,0:25.0,P. Gasol misses 2-pt jump shot from 8 ft,,88,84
301,3,0:24.0,,Defensive rebound by K. Olynyk,88,84
302,3,0:02.0,,K. Olynyk misses 2-pt jump shot from 3 ft,88,84
303,3,0:01.0,,Offensive rebound by K. Olynyk,88,84
304,3,0:01.0,,K. Olynyk makes 2-pt layup at rim,88,86
305,4,11:37.0,,K. Olynyk misses 2-pt layup from 2 ft,88,86
306,4,11:36.0,Defensive rebound by Team,,88,86
307,4,11:14.0,E. Moore makes 3-pt jump shot from 25 ft (assist by A. Brooks),,91,86
308,4,10:49.0,,M. Thornton makes 2-pt layup at rim (assist by P. Pressey),91,88
309,4,10:25.0,J. Butler makes 2-pt jump shot from 11 ft,,93,88
310,4,10:08.0,,Personal foul by E. Moore (drawn by M. Smart),93,88
311,4,10:08.0,,A. Bradley enters the game for M. Thornton,93,88
312,4,9:58.0,,K. Olynyk makes 2-pt layup at rim (assist by P. Pressey),93,90
313,4,9:30.0,E. Moore makes 3-pt jump shot from 25 ft,,96,90
314,4,9:14.0,,K. Olynyk misses 2-pt jump shot from 6 ft,96,90
315,4,9:14.0,,Offensive rebound by B. Bass,96,90
316,4,9:02.0,,M. Smart misses 3-pt jump shot from 24 ft,96,90
317,4,9:01.0,Defensive rebound by T. Gibson,,96,90
318,4,9:01.0,Personal foul by K. Olynyk (drawn by T. Gibson),,96,90
319,4,9:01.0,,J. Crowder enters the game for M. Smart,96,90
320,4,8:48.0,J. Butler misses 2-pt jump shot from 15 ft,,96,90
321,4,8:47.0,,Defensive rebound by B. Bass,96,90
322,4,8:34.0,,A. Bradley misses 2-pt jump shot from 18 ft,96,90
323,4,8:33.0,Defensive rebound by J. Butler,,96,90
324,4,8:24.0,,Violation by J. Crowder (kicked ball),96,90
325,4,8:24.0,Official timeout,,96,90
326,4,8:17.0,A. Brooks makes 3-pt jump shot from 25 ft,,99,90
327,4,7:54.0,,B. Bass makes 2-pt jump shot from 16 ft (assist by P. Pressey),99,92
328,4,7:34.0,Turnover by N. Mirotić (bad pass; steal by A. Bradley),,99,92
329,4,7:32.0,,Turnover by B. Bass (bad pass; steal by N. Mirotić),99,92
330,4,7:31.0,Personal foul by A. Bradley (drawn by N. Mirotić),,99,92
331,4,7:13.0,T. Gibson makes 2-pt jump shot from 11 ft,,101,92
332,4,6:57.0,,B. Bass makes 2-pt jump shot from 16 ft (assist by J. Crowder),101,94
333,4,6:34.0,A. Brooks misses 2-pt jump shot from 6 ft,,101,94
334,4,6:33.0,,Defensive rebound by P. Pressey,101,94
335,4,6:25.0,,A. Bradley misses 3-pt jump shot from 23 ft,101,94
336,4,6:24.0,Defensive rebound by N. Mirotić,,101,94
337,4,6:19.0,J. Butler makes 2-pt dunk at rim (assist by E. Moore),,103,94
338,4,6:19.0,,Boston full timeout,103,94
339,4,6:19.0,D. Rose enters the game for J. Butler,,103,94
340,4,6:19.0,K. Hinrich enters the game for E. Moore,,103,94
341,4,6:19.0,,J. Sullinger enters the game for J. Crowder,103,94
342,4,6:19.0,,E. Turner enters the game for K. Olynyk,103,94
343,4,6:10.0,,Personal foul by K. Hinrich (drawn by E. Turner),103,94
344,4,6:04.0,,J. Sullinger misses 3-pt jump shot from 25 ft,103,94
345,4,6:03.0,Defensive rebound by T. Gibson,,103,94
346,4,5:44.0,D. Rose makes 2-pt jump shot from 7 ft,,105,94
347,4,5:28.0,,Personal foul by A. Brooks (drawn by B. Bass),105,94
348,4,5:28.0,,M. Smart enters the game for P. Pressey,105,94
349,4,5:14.0,,J. Sullinger misses 2-pt jump shot from 17 ft,105,94
350,4,5:13.0,,Offensive rebound by Team,105,94
351,4,5:13.0,,Turnover by Team (shot clock),105,94
352,4,5:00.0,N. Mirotić misses 3-pt jump shot from 24 ft,,105,94
353,4,4:59.0,,Defensive rebound by J. Sullinger,105,94
354,4,4:47.0,,Loose ball foul by J. Sullinger (drawn by A. Brooks),105,94
355,4,4:47.0,,Turnover by J. Sullinger (offensive foul),105,94
356,4,4:47.0,P. Gasol enters the game for N. Mirotić,,105,94
357,4,4:47.0,,T. Zeller enters the game for B. Bass,105,94
358,4,4:35.0,A. Brooks makes 3-pt jump shot from 23 ft (assist by K. Hinrich),,108,94
359,4,4:02.0,,J. Sullinger misses 2-pt layup from 2 ft,108,94
360,4,4:01.0,Defensive rebound by K. Hinrich,,108,94
361,4,3:57.0,D. Rose makes 3-pt jump shot from 25 ft,,111,94
362,4,3:47.0,,E. Turner misses 2-pt layup at rim (block by K. Hinrich),111,94
363,4,3:46.0,Defensive rebound by A. Brooks,,111,94
364,4,3:41.0,A. Brooks misses 2-pt layup from 1 ft,,111,94
365,4,3:40.0,,Defensive rebound by A. Bradley,111,94
366,4,3:28.0,,T. Zeller misses 2-pt jump shot from 16 ft,111,94
367,4,3:27.0,Defensive rebound by T. Gibson,,111,94
368,4,3:10.0,,Offensive charge foul by A. Brooks (drawn by J. Sullinger),111,94
369,4,3:10.0,Turnover by A. Brooks (offensive foul),,111,94
370,4,3:10.0,,K. Olynyk enters the game for T. Zeller,111,94
371,4,2:57.0,,J. Sullinger makes 3-pt jump shot from 24 ft (assist by E. Turner),111,97
372,4,2:36.0,P. Gasol misses 2-pt jump shot from 15 ft (block by J. Sullinger),,111,97
373,4,2:35.0,,Defensive rebound by E. Turner,111,97
374,4,2:24.0,,J. Sullinger makes 2-pt jump shot from 8 ft,111,99
375,4,2:02.0,T. Gibson makes 2-pt dunk at rim (assist by P. Gasol),,113,99
376,4,1:50.0,,Personal foul by A. Brooks (drawn by M. Smart),113,99
377,4,1:50.0,Chicago full timeout,,113,99
378,4,1:50.0,J. Butler enters the game for A. Brooks,,113,99
379,4,1:45.0,,J. Sullinger misses 2-pt layup at rim (block by P. Gasol),113,99
380,4,1:44.0,Defensive rebound by J. Butler,,113,99
