,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA LAKERS_ACTION,SACRAMENTO_SCORE,LA LAKERS_SCORE
393,4,7:11.0,,V. Blue misses 2-pt jump shot from 5 ft,104,81
394,4,7:10.0,,Offensive rebound by E. Davis,104,81
395,4,7:08.0,,E. Davis makes 2-pt dunk at rim,104,83
396,4,6:58.0,Turnover by D. Stockton (bad pass; steal by E. Davis),,104,83
397,4,6:54.0,,Turnover by R. Sacre (bad pass),104,83
398,4,6:54.0,N. Stauskas enters the game for C. Landry,,104,83
399,4,6:36.0,Turnover by B. McLemore (bad pass; steal by R. Kelly),,104,83
400,4,6:26.0,,Turnover by V. Blue (step out of bounds),104,83
401,4,6:09.0,D. Williams makes 2-pt layup from 3 ft (assist by N. Stauskas),,106,83
402,4,6:00.0,,R. Sacre makes 2-pt jump shot from 9 ft (assist by R. Kelly),106,85
403,4,5:52.0,D. Stockton misses 2-pt jump shot from 4 ft,,106,85
404,4,5:52.0,Offensive rebound by Team,,106,85
405,4,5:52.0,,Loose ball foul by E. Davis (drawn by R. Hollins),106,85
406,4,5:52.0,,LA Lakers full timeout,106,85
407,4,5:42.0,Shooting foul by R. Kelly (drawn by R. Hollins),,106,85
408,4,5:42.0,R. Hollins misses free throw 1 of 2,,106,85
409,4,5:42.0,Offensive rebound by Team,,106,85
410,4,5:42.0,R. Hollins misses free throw 2 of 2,,106,85
411,4,5:41.0,,Defensive rebound by E. Davis,106,85
412,4,5:25.0,,V. Blue makes 2-pt jump shot from 20 ft (assist by E. Davis),106,87
413,4,5:00.0,N. Stauskas misses 2-pt jump shot from 3 ft (block by R. Kelly),,106,87
414,4,4:59.0,Offensive rebound by R. Hollins,,106,87
415,4,4:59.0,R. Hollins makes 2-pt dunk at rim,,108,87
416,4,4:45.0,,Turnover by V. Blue (bad pass; steal by D. Stockton),108,87
417,4,4:42.0,Shooting foul by E. Davis (drawn by B. McLemore),,108,87
418,4,4:42.0,B. McLemore misses free throw 1 of 2,,108,87
419,4,4:42.0,Offensive rebound by Team,,108,87
420,4,4:42.0,B. McLemore makes free throw 2 of 2,,109,87
421,4,4:30.0,,R. Sacre makes 2-pt jump shot from 18 ft (assist by V. Blue),109,89
422,4,4:17.0,Turnover by R. Hollins (traveling),,109,89
423,4,4:04.0,,V. Blue misses 2-pt jump shot from 16 ft,109,89
424,4,4:03.0,Defensive rebound by D. Williams,,109,89
425,4,3:57.0,B. McLemore makes 3-pt jump shot from 27 ft (assist by D. Stockton),,112,89
426,4,3:45.0,,Turnover by V. Blue (bad pass; steal by N. Stauskas),112,89
427,4,3:37.0,N. Stauskas makes 3-pt jump shot from 27 ft (assist by B. McLemore),,115,89
428,4,3:23.0,,J. Brown misses 2-pt jump shot from 8 ft,115,89
429,4,3:20.0,Defensive rebound by Team,,115,89
430,4,3:10.0,B. McLemore misses 3-pt jump shot from 24 ft,,115,89
431,4,3:08.0,,Defensive rebound by J. Brown,115,89
432,4,3:06.0,,Turnover by J. Brown (lost ball; steal by N. Stauskas),115,89
433,4,2:50.0,Shooting foul by R. Sacre (drawn by N. Stauskas),,115,89
434,4,2:50.0,Sacramento full timeout,,115,89
435,4,2:50.0,N. Stauskas makes free throw 1 of 2,,116,89
436,4,2:50.0,N. Stauskas misses free throw 2 of 2,,116,89
437,4,2:49.0,,Defensive rebound by R. Sacre,116,89
438,4,2:28.0,,E. Davis misses 2-pt jump shot from 1 ft,116,89
439,4,2:27.0,,Offensive rebound by E. Davis,116,89
440,4,2:27.0,,E. Davis misses 2-pt layup from 1 ft (block by R. Hollins),116,89
441,4,2:26.0,,Offensive rebound by Team,116,89
442,4,2:22.0,,R. Sacre misses 3-pt jump shot from 26 ft,116,89
443,4,2:18.0,Defensive rebound by N. Stauskas,,116,89
444,4,2:00.0,B. McLemore makes 2-pt layup from 2 ft,,118,89
445,4,1:41.0,,J. Brown makes 3-pt jump shot from 26 ft (assist by R. Kelly),118,92
446,4,1:30.0,Turnover by D. Williams (bad pass; steal by E. Davis),,118,92
447,4,1:27.0,,J. Brown makes 2-pt layup from 2 ft (assist by E. Davis),118,94
448,4,1:27.0,,Shooting foul by D. Williams (drawn by J. Brown),118,94
449,4,1:27.0,,J. Brown makes free throw 1 of 1,118,95
450,4,1:19.0,R. Hollins makes 2-pt dunk at rim (assist by D. Stockton),,120,95
451,4,1:19.0,Shooting foul by E. Davis (drawn by R. Hollins),,120,95
452,4,1:19.0,,T. Black enters the game for E. Davis,120,95
453,4,1:19.0,R. Hollins misses free throw 1 of 1,,120,95
454,4,1:18.0,,Defensive rebound by T. Black,120,95
455,4,1:08.0,,V. Blue misses 2-pt jump shot from 16 ft,120,95
456,4,1:07.0,Defensive rebound by B. McLemore,,120,95
457,4,1:02.0,R. Hollins makes 2-pt dunk at rim (assist by B. McLemore),,122,95
458,4,0:52.0,,J. Brown misses 2-pt jump shot from 3 ft (block by R. Hollins),122,95
459,4,0:49.0,Defensive rebound by N. Stauskas,,122,95
460,4,0:42.0,B. McLemore misses 3-pt jump shot from 27 ft,,122,95
461,4,0:40.0,,Defensive rebound by T. Black,122,95
462,4,0:31.0,,R. Kelly makes 2-pt jump shot from 7 ft,122,97
463,4,0:07.0,Turnover by D. Stockton (bad pass; steal by J. Brown),,122,97
464,4,0:01.0,,R. Sacre makes 2-pt jump shot from 20 ft (assist by R. Kelly),122,99
